skt	tib
 oṃ hara hara vajradharāya svāhā |	ཧ་ར་ཧ་ར་། བཛྲ་དའ་རའ་ཡ་སབ༹འཧའ་།
 oṃ prahara prahara vajraprabhañjanāya svāhā |	པྲ་ཧ་ར་པྲ་ཧ་ར་། བཛྲ་པྲ་བྷཉཛ་ནའ་ཡ་སབ༹འཧའ་།
 oṃ matisthiravajra śrutisthiravajra pratisthiravajra mahāvajra apratihatavajra amoghavajra aihivajra śīghraṃ vajrāya svāhā |	མ་ཏི་སཐི་ར་བཛྲ་སུ་ཏི་སཐི་ར་བཛྲ་། པྲ་ཏི་སཐི་ར་བཛྲ་། མ་ཧའ་བཛྲ་། ཨཨ་པྲ་ཏི་ཧ་ཏ་བཛྲ་། ཨཨ་མོ་གྷ་བཛྲ་། ཨཨེ་ཧི་བཛྲ་། ཤའི་གྷྲམ་བཛྲ་ཡ་སབ༹འཧའ་། དྷ་ར་དྷ་ར་།
 oṃ dhara dhara dhiri dhiri dhuru dhuru sarvavajrakulamāvartāya svāhā |	དྷི་རི་དྷི་རི་། དྷུ་རུ་དྷུ་རུ་། སརྦ་བཛྲ་ཀུ་ལམ་ཨའ་བ་རྟ་ཡ་སབ༹འཧའ་།
 amukaṃ māraya phaṭ |	ཨཨ་མུ་ཀམ་མའ་ར་ཡ་ཕཏ།
 oṃ namaḥ samantavajrāṇām |	ན་མ༔་ས་མནཏ་བཛྲ་ནའམ།
 sarvabalamāvartaya mahābale kaṭabale tatale acale maṇḍalamaye ativajra mahābale vegaraṇa ajite jvala jvala tiṭi tiṭi ti(piṃ)	སརྦ་བ་ལམ་ཨའ་བརྟ་ཡེ་མ་ཧའ་བ་ལེ་ཀ་ཏ་བེ་ཏ་ཏ་ལེ་། ཨཨ་ཙ་ལེ༏་མནད་ལ་མའ་ཡེ་། ཨཨ་ཏི་བཛྲ་། མ་ཧའ་བ་ལེ་བེ་ག་ར་ན་། ཨཨ་ཛི་ཏེ་། ཛབ༹་ལ་ཛབ༹་ལ་། ཏི་ཏི་ཏི་ཏི་། པིམ་ག་ལེ་ད་ཧ་ད་ཧ་། ཧེ་ཛོ་བ་ཏི་།
 ṅgale daha daha tejovati tili tili bandha bandha mahābale vajrāṅkuśajvālāya svāhā | oṃ namo ratnatrayāya |	ཏི་ལི་ཏི་ལི་། བནདྷ་བནདྷ་། མ་ཧའ་པ་ལེ་།
 namaścaṇḍavajrapāṇaye mahāyakṣasenāpataye |	བཛརའམ་ཀུ་ཤ་ཛབ༹འ་ལའ་ཡ་སབ༹འཧའ་། ན་མོ་རཏན་ཏྲ་ཡའ་ཡ་། ན་མ་ཤཙནད་བཛྲ་པ་ན་ཡེ་། མ་ཧའ་ཡཀཤ་སེ་ནའ་པ་ཏ་ཡེ་། ཏདྱ་ཐའ་།
 tadyathā - oṃ hara hara vajra matha matha vajra dhuna dhuna vajra daha daha vajra	ཨཨོམ་ཧ་ར་ཧ་ར་བཛྲ་། མ་ཐ་མ་ཐ་བཛྲ་། དྷུ་ན་དྷུ་ན་བཛྲ་། ༄༢༨༦བ་ད་ཧ་ད་ཧ་བཛྲ་།
 paca paca vajra dhara dhara vajra dhāraya dhāraya vajra dāruṇa dāruṇa vajra chinda	པ་ཙ་པ་ཙ་བཛྲ་། དྷ་ར་དྷ་ར་བཛྲ་། དྷའ་ར་ཡ་དྷའ་ར་ཡ་བཛྲ་། དའ་རུ་ན་དའ་རུ་ན་བཛྲ་།
 chinda vajra bhinda bhinda vajra hūṃ phaṭ |	ཙཚིནད་ཙཚིནད་བཛྲ་། བྷིནད་བྷིནད་བཛྲ་ཧའུམ་ཕཏ།
 oṃ namaścaṇḍavajrakrodhāya |	ན་མ་ཤཙནད་བཛྲ་ཀྲོ་དྷའ་ཡ་། ཧུ་ལུ་ཧུ་ལུ་། ཏིཤཐ་ཏིཤཐ་།
 oṃ hulu hulu tiṣṭha tiṣṭha bandha bandha hana hana amṛte hūṃ phaṭ | hṛdayopahṛdayamūlamantraḥ ||	བནདྷ་བནདྷ་། ཧ་ན་ཧ་ན་། ཨཨ་མྲི་ཏེ་ཧའུམ་ཕཏ།
 sarvapāpakṣayaṃ kṛtvā sarvaduḥkhavināśanam |	སྡིག་པ་ཐམས་ཅད་བྱང་བྱས་ནས་༎ སྡུག་བསྔལ་ཐམས་ཅད་མེད་པར་བྱེད་༎ རྒྱུད་དོ་ཅོག་གི་རྩ་བ་སྟེ་༎
 mūlaṃ tatsarvamantrāṇāṃ sarvaśrīsamalaṅkṛtam || upaśāntendriyo bhūtvā naṣṭāśrayahatāyuṣaḥ | alakṣmyā pariviṣṭāśca devatāśca parāṅmukhāḥ || kāntā priyaviyoge ca duṣṭagraha upadrutaḥ |	དཔལ་ཀུན་གྱིས་ནི་ལེགས་པར་བརྒྱན་༎
 anyonyā[nāmarthanāśaṃ tathā] vyasanameva ca || [śokāyāsopadrutānāṃ bhayavyasanameva ca] | grahanakṣatrapīḍā vā kākhordā dāruṇā grahāḥ |	སེམས་ཅན་དབང་པོ་ཉམས་པ་དང་༎ ཚེ་ཟད་པ་དང་ཚེ་ཉམས་དང་༎ ཕུན་སུམ་ཚོགས་མིན་གང་ཆགས་དང་༎ ལྷ་རྣམས་རྒྱབ་ཀྱིས་ཕྱོགས་པ་དང་༎ མཛའ་སྡུག་སྐྱེ་བོ་སྡང་བ་དང་༎ བྲན་བཟའ་ལ་སོགས་གཙེས་པ་དང་༎ ཕན་ཚུན་མཐུན་པ་མ་ཡིན་དང་༎ ནོར་འགྲིབ་པས་ནི་གནོད་པ་དང་༎ མྱ་ངན་ངལ་དང་གནོད་པ་དང་༎ འཇིགས་པ་དང་ནི་ཕོངས་པ་དང་༎ གཟའ་དང་རྒྱུ་སྐར་བྱད་སྟེམས་དང་༎ མི་བཟད་གདོན་གྱིས་ཉེན་པ་དང་༎ མྱ་ང་ངལ་ལས་བྱུང་བ་ཡི་༎
 pāpakaṃ paśyate svapne śokāyāsasamucchritam ||	རྨི་ལམ་སྡིག་པ་མཐོང་ན་ཡང་༎
 tacca susnātaśucinā śrotavyaṃ sūtramuttamam | śṛṇvantu ye (te)	དེས་ནི་རབ་བཀྲུས་གཙང་མ་ཡིན་༎
 idaṃ sūtraṃ gambhīraṃ buddhagocaram ||	མདོ་སྡེ་དམ་པ་མཉན་པར་བྱ་༎ གང་དག་ཡིད་དགེ་སེམས་དང་ཞིང་༎
 prasannacittasumanāḥ śucivastrairalaṅkṛtāḥ |	གཙང་མའི་གོས་ཀྱིས་རབ་བརྒྱན་ཏེ་༎ ཟབ་མོ་སངས་རྒྱས་སྤྱོད་ཡུལ་བ་༎ མདོ་སྡེ་འདི་ནི་ཉན་བྱེད་ན་༎ མདོ་སྡེ་འདི་ཡི་གཟི་བརྗིད་ཀྱིས་༎ སྲོག་ཆགས་དག་ནི་ཐམས་ཅད་ཀྱི་༎
 te ca sarve ca duṣṭātmā upasargā sudāruṇāḥ ||	མི་ཟད་པ་ཡི་ནད་རྣམས་ཀྱང་༎
 tejo 'sya ca praśāmyeta samastā sarvamāpnutā |	༄༢༨༧ཨ་༌༎ དེ་དག་ཐམས་ཅད་ཞི་བར་ལྟ་༎
 āyuśca barddhate puṇyaṃ sarvapāpairvimokṣitā ||	ཚེ་དང་བསོད་ནམས་འཕེལ་བར་འགྱུར་༎ སྡིག་པ་ཀུན་ལས་རྣམ་པར་གྲོལ་༎
 maṇisarṣapadūrvābhirratnākṣatasacandanaiḥ |	ནོར་བུ་ཡུངས་ཀར་དུར་བ་དང་༎ རིན་ཆེན་རྨ་མེད་ཙནདན་བཅས་༎
 vajragranthitapuṣpaiśca jalāmāpūryakāñcanam ||	ཤེལ་དང་རྡོ་རྗེ་མེ་ཏོག་དང་༎ ཆུ་ཡིས་གསེར་རམ་ཡང་ན་ནི་༎ དངུལ་གྱི་བུམ་པ་དག་ཀྱང་རུང་༎
 ghaṭaṃ tu rajataṃ cāpi śucivastreṇa vāsitam |	གཙང་མའི་གོས་ཀྱིས་དཀྲི་ཞིང་དགང་༎
 ekaviṃśativāraṃ vā tathā cāṣṭottaraṃśatam ||	ལན་གྲངས་ཉི་ཤུ་རྩ་གཅིག་གམ་༎ ཡང་ན་ལན་གྲངས་བརྒྱ་རྩ་བརྒྱད་༎
 japedvidāraṇaṃ mantraṃ yaḥ snāyāt pārthivaḥ sadā | evaṃ yaḥ kurute nityaṃ tasya sampadyate śubham || idamavocad bhagavānāttamanāste ca bhikṣavaḥ sā ca sarvāvatī parṣat sadevamānuṣāsuragaruḍagandharvaśca loko bhagavato bhāṣitamabhyanandanniti	རྡོ་རྗེ་རྣམ་འཇོམས་བཟླས་ནས་ནི་༎ རྒྱལ་པོ་རྟག་ཏུ་ཁྲུས་གྱིས་ཤིག་།
