skt	tib
 tathā hi tayā preryamāṇā bodhisattvāḥ svātmanirapekṣā ekāntena paropakārārthatayā atiduṣkaradīrghakālike 'pi sambhāropārjanapariśrame pravartante	དེ་ལྟར་སྙིང་རྗེ་ཆེན་པོས་བསྐྱོད་པས་བྱང་ཆུབ་སེམས་དཔའ་རྣམས་བདག་ཉིད་ལ་མི་ལྟ་བར་གཞན་ལ་ཤིན་ཏུ་ཕན་པ་དོན་དུ་གཉེར་བའི་ཕྱིར་ཚོགས་བསགས་པ་ཤིན་ཏུ་བྱ་དཀའ་ཞིང་ཡུན་རིང་ལ་དུབ་པར་འགྱུར་བ་ལ་འཇུག་གོ་༎
 tathā coktam āryaśraddhābalādhāne- “tatra [mahā]karuṇayāpi sarvasattvaparipācanārthaṃ na tat kiñcit sukhopādhānaṃ yanna parityajati |	འཕགས་པ་དད་པའི་སྟོབས་བསྐྱེད་པ་ལས་གསུངས་པ་ལྟ་བུ་སྟེ་། དེ་ལ་སྙིང་རྗེ་ཆེན་པོ་ནི་གང་སེམས་ཅན་ཐམས་ཅད་ཡོངས་སུ་སྨིན་པར་བྱ་བའི་ཕྱིར་སྡུག་བསྔལ་སྐྱེ་བ་མི་ལེན་པ་ཅི་ཡང་མེད་དོ་༎ དེས་བདེ་བ་སྐྱེ་བ་མི་འདོར་བ་ཅི་ཡང་མེད་དོ་ཞེའོ་༎
 “iti | ato 'tiduṣkare pravartamāno nacireṇaiva sambhārān paripūryāvaśyameva sarvajñapadam adhigacchati |	དེ་ལྟར་ཤིན་ཏུ་བྱ་དཀའ་བ་ལ་ཞུགས་ནས་རིང་པོར་མི་ཐོགས་པར་ཚོགས་ཡོངས་སུ་རྫོགས་ཏེ་གདོན་མི་ཟ་བར་ཐམས་ཅད་མཁྱེན་པའི་གོ་འཕང་ཐོབ་པར་འགྱུར་རོ་༎
 tato buddhadharmāṇāṃ karuṇaiva mūlam |	དེ་བས་ན་སངས་རྒྱས་ཀྱི་ཆོས་ཐམས་ཅད་ཀྱི་ཆོས་ཀྱི་རྩ་བ་ནི་སྙིང་རྗེ་ཆེན་པོ་ཁོ་ནའོ་༎ 
 mahākaruṇāparigrahādeva buddhā bhagavanto 'dhigamya sarvajñapadam aśeṣasya jagato 'rtha vikurvāṇāstiṣṭhanta iti nirvāṇāpratiṣṭhāne saiva bhagavatāṃ mahākaruṇā hetuḥ |	སྙིང་རྗེ་ཆེན་པོས་ཡོངས་སུ་ཟིན་པས་ན་སངས་རྒྱས་བཅོམ་ལྡན་འདས་ཀྱིས་ཐམས་ཅད་མཁྱེན་པའི་ཡེ་ཤེས་གོ་འཕང་བརྙེས་ནས་འགྲོ་བ་མ་ལུས་པའི་དོན་མཛད་ཅིང་བཞུགས་སོ་༎ མི་གནས་པའི་མྱ་ངན་ལས་འདས་པ་ལྟ་བུ་ཡང་བཅོམ་ལྡན་འདས་ཀྱི་ཐུགས་རྗེ་ཆེན་པོའི་རྒྱུས་མྱ་ངན་ལས་འདའ་བ་ལ་མི་གནས་སོ་༎
 sā ca duḥkhitasattvālambanamanaskārabahulīkārato vṛddhim (upayāti) |	དེ་ཡང་སྡུག་བསྔལ་བའི་སེམས་ཅན་ལ་དམིགས་ཤིང་ཡིད་ལ་བྱ་བ་མང་དུ་བྱས་པས་སྐྱེ་བར་འགྱུར་ཏེ་། 
 sarve ca te sattvāstridhātukāvacarāstrividhaduḥkhatayā yathoyogam atyanta duḥkhitā eveti sarveṣveva sattveṣu bhāvanīyam |	སེམས་ཅན་འཇིག་རྟེན་གསུམ་ན་སྤྱོད་པ་ཐམས་ཅད་སྡུག་བསྔལ་རྣམ་པ་གསུམ་གྱིས་ཇི་ལྟར་མཐུན་པ་བཞིན་དུ་སྡུག་བསྔལ་ལོ་ཞེས་དེ་ལྟར་སེམས་ཅན་ཐམས་ཅད་ལ་བསྒོམ་མོ་༎
 tathā ca ye tāvannārakāste vividhacirantanadīrghakālikadāhādiduḥkha [nadīṣu] nimagnā eva bhagavatā varṇitāḥ |	དེ་ལ་སེམས་ཅན་དམྱལ་བ་པ་དེ་དག་ནི་རྒྱུན་མི་འཆད་ཅིང་ཡུན་རིང་ལ་ཚ་བ་ལ་སོགས་པའི་སྡུག་བསྔལ་སྣ་ཚོགས་ཀྱི་ཆུ་བོར་བྱིང་ངོ་ཞེས་བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་ཏོ་༎ དེ་བཞིན་དུ་ཡི་དགས་རྣམས་ཀྱང་ཕལ་ཆེར་ཤིན་ཏུ་༄༢༣ཨ་༌་༎
 tathā pretā api duḥsahatīvrakṣuttṛṣādiduḥkha[agni] (bhk 167) pīḍābhisaṃśoṣitamūrtayastīvraduḥkham anubhavanti |	མི་བཟད་པའི་བཀྲེས་པ་དང་སྐོམ་པའི་སྡུག་བསྔལ་གྱི་མེས་སྐམས་པའི་ལུས་ཤིན་ཏུ་སྡུག་བསྔལ་མང་པོ་མྱོང་སྟེ་། 
 yena varṣaśatenāpyaśuciṃ kheṭapiṇḍanaṃ ca bhoktuṃ na labhanta ityādi varṇitaṃ bhagavatā |	ལོ་བརྒྱར་ཡང་ལ་ལས་མཆི་ལ་མའི་ཐལ་བ་དང་། མི་གཙང་བ་ཙམ་ཡང་བ་ཟར་མི་རྙེད་དོ་ཞེས་བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་ཏོ་༎
 tiryañco 'pi paraspara[bhakṣaṇa]krodhavadhahiṃsādibhiranekavidhaṃ duḥkhamanubhavanto dṛśyanta eva |	དུད་འགྲོ་རྣམས་ཀྱང་གཅིག་ལ་གཅིག་ཟ་བ་དང་། ཁྲོ་བ་དང་། རྣམ་པར་འཚེ་བ་དང་། གསོད་པ་ལ་སོགས་པས་སྡུག་བསྔལ་མང་པོ་མྱོང་བ་ཁོ་ནར་སྣང་སྟེ་།
 tathā hi kecinnāsikābhedanatāḍāṇabandhanādibhiratantrīkṛtaśarīrāḥ paritaḥ paripīḍayamānāḥ kathamapyanicchanto 'pi atidurvahagurubhārodvahanaparikhinnavapuṣaḥ	འདི་ལྟར་ཁ་ཅིག་སྣ་འབུགས་པ་དང་། བརྡེག་པ་དང་། བཅིང་བ་དང་། གདགས་པ་ལ་སོགས་པ་བདག་ལ་དབང་མེད་པར་ཀུན་གྱིས་བདའ་བ་ཡིན་ཏེ་༏་མི་འདོད་བཞིན་དུ་ཁལ་ཆེན་པོ་ལྕི་བ་བསྐུར་བས་སྐྱོ་ཞིང་ངལ་ལོ་༎
 tathāraṇye 'pi nivasanto 'naparādhāḥ kecit kvacit [artha]to 'nviṣya hanyante |	དེ་བཞིན་དུ་དགོན་པ་ན་འཁོད་པ་ཡང་ཉེས་པ་མེད་པར་ཁ་ཅིག་ཕྱེད་དུ་ཚོལ་ཞིང་གསོད་དེ་། 
 nityaṃ ca bhayavivhalamānasastatastataḥ palāyamānāstiṣṭhantītyaparimitam eṣāṃ duḥkhaṃ dṛśyatta eva |	རྟག་ཏུ་འཇིགས་པས་ཡིད་འཁྲུགས་ཏེ་ཕན་ཚུན་འཁོད་ཅིང་འབྲོས་པ་ཡང་གྲངས་མེད་པའི་སྡུག་བསྔལ་དཔག་ཏུ་མེད་པ་མྱོང་བ་ཁོ་ནར་སྣང་དེ་། 
 tathā mānuṣye 'pi nārakaṃ duḥkhaṃ dṛśyata eva |	ངོ་༎ དེ་བཞིན་དུ་མི་ལ་ཡང་སེམས་ཅན་དམྱལ་བའི་སྡུག་བསྔལ་ལ་སོགས་པ་ཡོད་པ་ཁོ་ན་སྟེ་།
 atra ye caurādayo 'ṅgacchedaśūlārpaṇodbandhanādibhiḥ kāryanta eva teṣāṃ nārakameva duḥkham |	འདི་ན་རྐུན་པོ་ལ་སོགས་པ་གང་དག་ཡན་ལག་གཏུབ་པ་དང་། གསལ་ཤིང་ལ་སྐྱོན་པ་དང་། དབྱངས་ཏེ་བཏགས་པ་ལ་སོགས་པས་ཉོན་མོངས་པ་དེ་དག་ནི་སེམས་ཅན་དམྱལ་བའི་སྡུག་བསྔལ་ཁོ་ན་ཡིན་ནོ་༎ 
 ye ca dāridrayadyupahatāsteṣāṃ pretānāmiva tatkṣuttarṣāḍibhirduḥkham |	གང་དག་དབུ་ལ་ཞིང་ཕོངས་པ་དེ་དག་ནི་ཡི་དགས་དང་འདྲ་བར་བཀྲེས་ཤིང་སྐོམ་པ་ལ་སོགས་པས་སྡུག་བསྔལ་ལོ་༎
 ye ca bhṛtyādayaḥ parāyattīkṛtātmabhāvāḥ, ye ca balibhirākramya pīḍayante teṣāṃ tiraścāmiva tāḍanāvarodhanādi duḥkham |	བྲན་ལ་སོགས་པ་གང་དག་གཞན་གྱིས་ལུས་ལ་དབང་བྱས་པ་དང་། གང་དག་མཐུས་མནན་ཏེ་གནོད་པར་བྱེད་པ་དེ་དག་ནི་དུད་འགྲོ་དང་འདྲ་བར་བརྡེག་པ་དང་༏་གདགས་པ་ལ་སོགས་པས་སྡུག་བསྔལ་ལོ་༎
 tathā paryeṣṭikṛtam anyo 'nyadrohopaghātādi kṛtaṃ priyaviprayogāpriyasaṃyogakṛtaṃ cāprameyameṣāṃ duḥkham |	དེ་བཞིན་དུ་བཙལ་བར་བྱ་བ་དང་། གཅིག་ལ་གཅིག་གནོད་པ་བྱེད་པ་ལ་སོགས་པ་དང་། སྡུག་པ་དང་བྲལ་བ་དང་། མི་སྡུག་པ་དང་ཕྲད་པ་ལ་སོགས་པ་དེ་དག་ལ་སྡུག་བསྔལ་དཔག་ཏུ་མེད་དོ་༎
 ye kvacid īśvarāḥ sukhitā iva lapyante te 'pi viparyavasānasampado vividhakudṛṣṭigahananimagnā	གང་དག་ཁ་ཅིག་ཕྱུག་ཅིང་སྐྱིད་པ་དང་འདྲ་བར་སྣང་བ་དེ་དག་ཀྱང་འབྱོར་བའི་མཐའ་ནི་རྒྱུད་པ་སྟེ་། 
 nārakādiduḥkhānubhavahetuvividha kleśakarmāṇyupacinvantaḥ prapātasthāstarava iva duḥkhahetau [api] vartamānāḥ paramārthato duḥkhitā eva |	ལྟ་བ་ངན་པ་སྣ་ཚོགས་གཟིང་གཟིང་བར་ནུབ་ཅིང་སེམས་ཅན་དམྱལ་བ་ལ་སོགས་པའི་སྡུག་བསྔལ་མྱོང་བར་འགྱུར་བའི་རྒྱུ་ལས་དང་ཉོན་མོངས་པ་བསགས་པས་གད་ཀ་ན་འདུག་པ་དང་འདྲ་བར་སྡུག་བསྔལ་གྱི་རྒྱུར་གྱུར་པ་ཡང་ཡང་དག་པར་༄༢༣བ་སྡུག་བསྔལ་བ་ཁོ་ན་རྒྱུད་པ་སྟེ་། ཡིན་ནོ་༎ 
 devā api ye tāvat kāmāvacarāste 'pi tīvrakāmāgnisandīptamānasā ākṣiptacittā ivāsvacchacetasaḥ kṣaṇamapi samādhānaṃ cetasāṃ na labhante |	ལྷ་ལ་ཡང་གང་དག་འདོད་པའི་ཁམས་ན་སྤྱོད་པ་དེ་དག་ནི་འདོད་པའི་མེས་ཡིད་རབ་ཏུ་འབར་ཞིང་སེམས་འཁྲུགས་པ་དང་འདྲ་བར་གཤའ་མར་མི་འདུག་ལ་རྒྱུད་པ་སྟེ་། ཡིན་ནོ་༎ ། སྐད་ཅིག་ཀྱང་སེམས་མཉམ་པར་འཇོག་པར་མི་འགྱུར་ཏེ་།
 teṣāṃ praśamasukhadhanadaridrāṇāṃ kīdṛśaṃ nāma tat sukham?	རབ་ཏུ་ཞི་བ་བདེ་བའི་ནོར་གྱིས་དབུ་ལ་བ་དེ་དག་ལ་བདེ་བ་ཅི་ཞིག་ཡོད་།
 nityacyavanapatanādibhayaśokopahatāḥ kathaṃ sukhitā nāma?	རྟག་ཏུ་འཆི་འཕོ་བ་དང་ལྟུང་བ་ལ་སོགས་པའི་འཇིགས་པའི་མྱ་ངན་གྱིས་ནོན་པ་དག་སྟེ་དེ་དག་ཇི་ལྟར་བ་དེ་།
 ye ca rūpārūpāvacarāste 'pi (bhk 168)	གང་དག་གཟུགས་དང་གཟུགས་མེད་པ་ན་སྤྱོད་པ་དེ་དག་ཀྱང་སྐད་ཅིག་སྡུག་བསྔལ་གྱིས་སྡུག་བསྔལ་བ་ལས་འདས་མོད་ཀྱི་།
 yadi nāma kiyatkālaṃ duḥkhaduḥkhatāṃ vyatītāstathāpyatyantaṃ kāmāvacarāṇām anuśayānām aprahāṇāt teṣāṃ punarapi nārakādivinipātasambhavād vipariṇāmaduḥkham astyeva |	འོན་ཀྱང་དེ་དག་འདོད་པ་ན་སྤྱོད་པའི་བག་ལ་ཉལ་རྣམས་ཤིང་ཏུ་མ་སྤངས་པས་ཡང་སེམས་ཅན་དམྱལ་བ་ལ་སོགས་པར་ལྟུང་བ་ཡོད་པར་འགྱུར་བའི་སྡུག་བསྔལ་ཡོད་པ་ཉིད་དོ་༎
 sarve nāma devamanuṣyāḥ kleśakarmādipāratantryāt te saṃskāraduḥkhatayā duḥkhitā eva |	ལྷ་དང་མི་འདི་དག་ཐམས་ཅད་ནི་ལས་དང་ཉོན་མོངས་པ་ལ་སོགས་པའི་རྒྱུས་གཞན་གྱི་དབང་དུ་གྱུར་པས་ན་འདུ་བྱེད་ཀྱི་སྡུག་བསྔལ་གྱིས་སྡུག་བསྔལ་བ་ཉིད་དོ་༎
 tadevaṃ sakalameva jagad duḥkhagnijvālāvalīḍham ityavetya yathā mama duḥkhamapriyaṃ tathānyeṣāmapriyamiti cintayatā sarveṣveva sattveṣu kṛpā bhāvanīyā |	དེ་ལྟར་འགྲོ་བ་ཐམས་ཅད་སྡུག་བསྔལ་གྱི་མེ་ལྕེའི་ཕྲེང་བའི་ས་ཡིན་པར་བལྟས་ལ་། ཇི་ལྟར་བདག་ཉིད་ཀྱི་སྡུག་བསྔལ་མི་སྡུག་པ་ལྟར་གཞན་དག་གི་ཡང་དེ་དང་འདྲ་བ་སེམས་ཤིང་སེམས་ཅན་ཐམས་ཅད་ལ་སྙིང་བརྩེ་བ་ཁོ་ན་བསྒོམ་པར་བྱ་སྟེ་།
 prathamaṃ tāvad mitrapakṣeṣu pūrvoktā vividhaduḥkhānubhaveṣvanupaśyatā bhāvanīyā |	ཐོག་མ་ཁོ་ནར་མཛའ་བཤེས་ཀྱི་ཕྱོགས་ལ་གོང་དུ་སྨོས་པའི་སྡུག་བསྔལ་སྣ་ཚོགས་མྱོང་བར་ལྟ་ཞིང་བསྒོམ་པར་བྱའོ་༎
 tataḥ sattvasamatayā viśeṣamapaśyatānādimati ca saṃsāre na kaścit sattvo yo na me śataśo bandhurabhūditi paricintayatā vyasteṣu bhāvanīyā |	དེ་ནས་སེམས་མཉམ་པས་བྱེ་བྲག་མེད་པར་ལྟ་སྟེ་། ཐོག་མ་མེད་པ་ཅན་གྱི་འཁོར་བ་ལན་བརྒྱར་ཡང་བདག་གི་གཉེན་དུ་མ་གྱུར་པའི་སེམས་ཅན་གང་ཡང་མེད་དོ་སྙམ་དུ་སེམས་པས་ཕལ་པ་ལ་བསྒོམ་པར་བྱའོ་༎
 yadā mitrapakṣeṣviva vyasteṣu [api] tulyā karuṇā pravṛttā bhavati, tadā śatrupakṣe 'pi tathaiva sattvasamatādimanasikāreṇa bhāvanīyā |	གང་གི་ཚེ་མཛའ་བཤེས་ཀྱི་ཕྱོགས་དང་འདྲ་བར་ཕལ་པ་རྣམས་ལ་ཡང་སྙིང་རྗེ་མཚུངས་པར་འཇུག་པ་དེའི་ཚེ་དགྲའི་ཕྱོགས་ལ་ཡང་དེ་བཞིན་དུ་སེམས་མཉམ་པ་ཉིད་ལ་སོགས་པ་ཡིད་ལ་བྱེད་པས་བསྒོམ་པར་བྱའོ་༎
 yadā ca śatrupakṣe 'pi mitrapakṣavat samapravṛttā bhavati, tadā kramaśo daśasu dikṣu sarvasattveṣu [api] bhāvayet |	གང་གི་ཚེ་མཛའ་བཤེས་ཀྱི་ཕྱོགས་དང་འདྲ་བར་དགྲ་ལ་ཡང་མཉམ་པར་འཇུག་པ་དེའི་ཚེ་རིམ་གྱིས་ཕྱོགས་བཅུའི་སེམས་ཅན་ཐམས་ཅད་ལ་ཡང་བསྒོམ་པར་བྱའོ་༎ 
 yadā ca duḥkhitabālapriyeṣviva duḥkhoddharaṇecchākārā svarasavāhinī sarvasattveṣu samapravṛttā kṛpā bhavati,	གང་གི་ཚེ་ཡིད་དུ་འོང་བའི་བུ་མི་བདེ་བ་བཞིན་དུ་སེམས་ཅན་ཐམས་ཅད་ལ་ཡང་སྡུག་བསྔལ་གཏན་ནས་དབྱུང་བར་འདོད་པའི་པར་བྱའོ་༎ 
 tadā sā niṣpannā bhavati mahākaruṇāvyapadeśaṃ ca labhate |	༄༢༤ཨ་༌་༎ རྣམ་པའི་སྙིང་རྗེ་རང་གི་ངང་གིས་འཇུག་པ་བདག་ཉིད་ཀྱིས་མཚུངས་པར་གྱུར་པ་དེའི་ཚེ་དེ་རྫོགས་པ་ཡིན་པས་སྙིང་རྗེ་ཆེན་པོའི་མིང་ཐོབ་སྟེ་།
 yathā akṣayamatisūtre ca varṇitam |	འཕགས་པ་བློ་གྲོས་མི་ཟད་པས་བསྟན་པའི་མདོ་ལས་བསྔགས་པ་བཞིན་ནོ་༎
 ayaṃ ca kṛpābhāvanākramo bhagavatābhidharmasūtrādau varṇitaḥ |	འདི་ལྟར་སྙིང་རྗེ་བསྒོམ་པའི་གོ་རིམས་འདི་ནི་བཅོམ་ལྡན་འདས་ཀྱིས་ཆོས་མངོན་པའི་མདོ་ལ་སོགས་པ་ལས་བཀའ་སྩལ་ཏོ་༎
 tasyaivaṃ kṛpābhyāsabalāt sakalasattvābhyuddharaṇapratijñayānuttarasamyaksambodhiprārthanākāram ayatnata eva bodhicittamutpadyate |	དེ་ལྟར་སྙིང་རྗེ་གོམས་པའི་སྟོབས་ཀྱིས་སེམས་ཅན་མ་ལུས་པ་དྲང་བར་དམ་བཅས་ན་བླ་ན་མེད་པ་ཡང་དག་པར་རྫོགས་པའི་བྱང་ཆུབ་ཏུ་སྨོན་པའི་རང་བཞིན་གྱིས་བྱང་ཆུབ་ཀྱི་སེམས་སྒྲིམ་མི་དགོས་པ་ཁོ་ནར་སྐྱེ་སྟེ་། འཕགས་པ་ཆོས་བཅུ་པའི་མདོ་ལས་།
 yathoktam āryadaśadharmasūtre- “sattvān atrāṇān aśaraṇān advīpān dṛṣṭvā karuṇāyai cittamupasthāpya yāvadanuttarāyāṃ samyaksaṃbodhau cittamutpādayati” iti |	སེམས་ཅན་མགོན་མེད་པ་། སྐྱབས་མེད་པ་། གླིང་མེད་པ་དག་མཐོང་ནས་བླ་ན་མེད་པ་ཡང་དག་པར་རྫོགས་པའི་བྱང་ཆུབ་ཏུ་སེམས་བསྐྱེད་དོ་ཞེས་གསུངས་པ་བཞིན་ནོ་༎
 yadi nāma parasamādāpanādināpi bodhisattvasya mahāsattvasya bodhicittamutpadyate,	གཞན་གྱིས་ཡང་དག་པར་འཛིན་དུ་བཅུག་པ་ལས་ཀྱང་བྱང་ཆུབ་སེམས་དཔའ་ལ་བྱང་ཆུབ་ཀྱི་སེམས་བསྐྱེད་མོད་ཀྱི་། 
 tathāpi kṛpāvegato yat svayameva bodhisattvasya bodhicittamutpadyate (bhk 169)	འོན་ཀྱང་སྙིང་རྗེ་ཆེན་པོས་ནོན་ཏེ་།
