skt	tib
 mālāmiva mahīpālā maulicakreṣu cakrire || kavk_1|9 ||	ས་སྐྱོང་མགོ་ཡི་ཚོགས་རྣམས་ལ་༎ གསེར་གྱི་མེ་ཏོག་དྲི་མེད་ཀྱི་༎ འཕྲེང་བ་བཞིན་དུ་རབ་ཏུ་བགྱིད་༎ ནམ་ཞིག་ས་ཡི་དབང་ཕྱུག་དེ་༎
 taṃ kadācitsamāsīnamabhyetya bhuvaneśvaram |	མདུན་སར་བཞུགས་ལ་གླང་པོ་ཡི་༎
 uvāca kṣitivinyastajānurnāgavanādhipaḥ || kavk_1|10 || deva divyadyutirdantī gṛhīto 'smābhiradbhutaḥ |	ནགས་ཀྱི་བདག་པོ་མངོན་ཕྱོགས་ཏེ་༎ པུས་མོ་ས་ལ་བཙུགས་ནས་སྨྲས༎ དེ་བ་དི་བྱད+ཡུ་ཏི་རྡ་ནཏའི་གྲི་ཧི་ཏོ་སྨ་བྷི་རདབྷུ་ཏ༔་༎ ཏབ༹ཏཀའི་རྟི་ཤྲ་བ་ནའདབྷའུ་མི་མེཨེ་རའ་བ་ན་ཨཻ་བའ་མི་ཏ༔་༎ དབ༹འ་རི་སཐི་ཏོཨོ་སོཨོ་དབི༹་ར་ད་སྟྲི་ད་ཤའདདྷ་པྲ་དྲི་ཤྱ་ཏའམ་༎ བྷརའི་ཏཡའ་ནའམ་པྲ་བྷུ་ན་དྲིཤཏ༔ས་ཕ་ལོ་ཧི་པ་རི་ཤྲ་མ༔་༎
 tvatkīrtiśravaṇādbhūmimairāvaṇa ivāgataḥ || kavk_1|11 ||	ལྷ་གཅིག་ཁྱེད་གྲགས་ཐོས་གྱུར་ནས་༎ ས་སྲུང་ས་ལ་འོང་བ་ལྟའི་༎ གླང་ཆེན་མཆོག་ཏུ་མཛེས་པ་ནི་༎ རྨད་དུ་བྱུང་བ་བདག་གིས་བཟུང་༎
 dvāri sthito 'sau dviradastridaśārhaḥ pradṛśyatām | bhṛtyānāṃ prabhunāṃ dṛṣṭaḥ saphalo hi pariśramaḥ || kavk_1|12 ||	སྐབས་གསུམ་པར་འོས་སོ་གཉིས་འདི་༎ སྒོ་ན་གནས་སོ་རབ་ཏུ་གཟིགས་༎ གང་ཕྱིར་ཇོ་བོས་གཟིགས་གྱུར་ན་༎ ག-ཡོག་འཁོར་ཡོངས་ངལ་འབྲས་དང་བཅས༎ ༄༣བ་ཨཨེ་ཏ་དའ་ཀ་རྙ་ནྲི་པ་ཏི་ནི་རྒ་ཏྱ་མའ་ཏྱ་སམམ་ཏ༔་༎ ད་དརཤ་དབི༹་ར་ད་དབ༹འ་རི་ཀེཨེ་ལའ་ཤ་མི་བ་ཛམ་ག་མམ་༎ ཨཽདདའ་མ་སོཨོ་ར་བྷའ་ཧའུ་ཏེཨེ་རབྷྲ་མ་རེ་རྒནད་དིནདི་མེཨེ༔་༎ ཤྲིམ་གའ་ར་བྷའ་ར་ནོ་དའ་རམ་བ་སནཏ་མི་བ་སེ་པི་ཏམ་༎ དནཏ་པར+ཡནཏ་བི་དེ་དག་ཐོས་ནས་མི་བདག་ནི་༎
 etadākarṇya nṛpatirnirgatyāmātyasaṃmataḥ |	བློན་ལ་ཡང་དག་བགོས་ནས་སོང་༎ སྒོར་ནི་སོ་གཉིས་ཀེཨེ་ལ་ཤ་༎
 dadarśa dviradaṃ dvāri kailāsamiva jaṅgamam || kavk_1|13 ||	ག-ཡོ་བ་ལྟ་བུ་མཐོང་གྱུར་ཏེ་༎ རབ་ལྷག་དྲི་བཟང་གིས་བོས་པ་༎
 uddāmasaurabhāhūtairbhramarairgaṇḍaḍiṇḍimaiḥ |	བུང་བ་འགྲམ་པའི་རྔ་རྣམས་ཀྱིས་༎
 śṛṅgārābharaṇodāraṃ vasantamiva sevitam || kavk_1|14 ||	སྒེག་པའི་རྒྱན་ནི་ཡིད་འོང་བ་༎ དཔྱིད་ཀ་བཞིན་དུ་རབ་ཏུ་བསྟེན་༎ འབིགས་བྱེད་ཀྱི་ཤརའནཏ་ཀ་རམ་མི་ལི་ཏ་ལོ་ཙ་ནམ་༎
 dantaparyantaviśrāntakaraṃ mīlitalocanam |	སྨ་རནཏ་བི་ན་དྷྱ་ཀ་ད་ལའི་ཤལླ་ཀའི་ཀའ་ན་ན་ཤྲི་ཡ༔་༎ ཨཨ་གསཏཡའ་ཤའ་ས་ནའདམའ་ཏམ་བྷུ་བི་ཀུཉཛ་ར་རའ་ཛ་ཏའམ་༎ སཕུརཛཛ་ཏྶ་པཏ་ཙཚ་དའ་མོ་དམ་བིནདྷྱ་ཙ་ལ་མི་བོནན་ཏམ་༎
 smarantaṃ vindhyakadalīsallakīkānanaśriyaḥ || kavk_1|15 ||	ཏམ་བི་ལོ་ཀྱ་ཀཤི་ནི་ཆུ་ཤིང་དང་༎ ཤ་ལ་ཀི་ཡི་ནགས་ཀྱི་དཔལ་༎ དྲན་ལས་མིག་ནི་ཟུམ་གྱུར་ཅིང་༎ སོ་ཡི་བར་དུ་ལག་པ་བརྐྱངས་༎ འདབ་མ་བདུན་པའི་དྲིས་རྒྱས་ཤིང་༎ ཨཨ་གསཏཡའ་ཡིས་བསྟན་པ་ལས་༎ འབིགས་བྱེད་མི་ག-ཡོ་ས་ལ་ནི་༎
 agastyaśāsanād yātaṃ bhuvi kuñjararājatām |	གླང་པོའི་རྒྱལ་པོར་གྱུར་ལྟར་མཐོ་༎ སོ་ཡི་ཀ་བས་རབ་ཏི་པ་ཏི་རྡནཏ་སྟ་མབྷ་བི་བྷའུ་ཤི་ཏམ་༎ ལཀཤམའི་བི་ལའ་ས་བྷ་བ་ནམ་བིསྨ་ཡའ་དི་ཏྱ་ཙའི་ཏ་ཡ་ཏ་༎ ཨཨ་ཧོ་ན་བ་ན་བོཏཀརཤའ་ནི་རམའ་ནའ་ཤཙ་རྱ་ཤའ་ལི་ནའམ་༎ ཀརྨ་ནའ་མ་ན་བ་ཙཚི་ནནའ་སམ་སའ་ར་སརྒ་སནཏ་ཏི༔་༎
 sphuratsaptacchadāmodaṃ vindhyācalamivonnatam || kavk_1|16 ||	ཨཨ་མནཐེ་བརྒྱན་ཅིང་༎ དཔལ་འབྱོར་རྣམ་པར་རྩེ་བའི་གནས་༎
 taṃ vilokya kṣitipatirdantastambhavibhūṣitam |	དེ་ནི་རྣམ་གཟིགས་ས་ཡི་བདག་། 
 lakṣmīvilāsabhavanaṃ vismayādityacintayat || kavk_1|17 ||	ཡ་མཚན་གྱུར་ནས་འདི་ལྟར་བསམས་༎
 aho navanavotkarṣā nirmāṇāścaryaśālinām |	ཨཨེ་མ་གསར་པ་གསར་པར་ནི་༎ རབ་གྱུར་ངོ་མཚར་སྤྲུལ་བྱེད་པ་༎ བསྔགས་འོས་ལས་རྣམས་འཁོར་བར་ནི་༎
 karmaṇāmanavacchinnā saṃsārasargasaṃtatiḥ || kavk_1|18 ||	སྤྲོས་པའི་རྒྱུན་དག་ཆད་པ་མེད་༎ བདུད་༄༤ཨ་༌་༎
 amanthena sudhāmbhodheranāyāsena vāsukeḥ |	ན་སུ་དྷའ་མབྷོ་དྷེ་ར་ནའ་ཡའ་སེ་ན་བའ་སུ་ཀེ༔་༎ ཨཨ་ནའ་ཀརཤེ་ན་ཤེཨེ་ལ་སྱ་ཀེ་ནའ་ཡམ་ཛ་ནི་ཏོ་ག་ཛ༔་༎ ཨཨ་ཐ་ཧསྟི་མ་ཧའ་མའ་ཏམ་སམ་ཡའ་ཏམ་ནའ་མ་བྷའུ་པ་ཏི༔་༎ ཨའ་དི་དེ་ཤའ་རྩི་ཏའ་དེ་ཤམ་ག་ཛོ་ཡམ་ད་མྱ་ཏའ་མི་ཏི་༎ ༌་༎ རྩིའི་ཆུ་གཏེར་མ་བསྲུབས་ཤིང་༎ ནོར་རྒྱས་ཐང་ཡང་མ་བཅད་ལ་༎ རི་བོ་བསྒྲིལ་བ་མེད་པར་ནི་༎
 anākarṣeṇa śailasya kenāyaṃ janito gajaḥ || kavk_1|19 ||	གླང་པོ་འདི་ནི་སུ་ཡིས་བསྐྲུན་༎
 atha hastimahāmātraṃ saṃyātaṃ nāma bhūpatiḥ |	དེ་ནས་གླང་ཆེན་ཁ་ལོ་པ་༎ ཀུན་ཏུ་བགྲོད་ཅེས་བཀའ་གཉན་ལ་༎ གླང་ཆེན་འདི་ནི་ཐུལ་ཅིག་ཅེས་༎
 ādideśārcitādeśaṃ gajo 'yaṃ damyatāmiti || kavk_1|20 ||	ས་ཡི་བདག་པོས་ཀུན་ཏུ་བསྟན༎
 tadādiśya mahīpāle yāte 'ntaḥpuramandiram |	ཏ་དའ་དི་ཤྱ་མ་ཧའི་པའ་ལེ་ཡའ་ཏེནཏ་པུ་རམ་མནདི་རམ་༎ ནའ་གམ་ཛ་གརའ་ཧ་སམ་ཡའ་ཏ༔སརྦ་ཤི་ཀཤའ་བྷ་ར་ཀཤ་མམ་༎ ས་སཙཚི་ཤྱ་ཨཻ་བ་པརའ་ཛཉ༔པརའགཛནམའ་བྷཡའ་ས་ཡནཏྲི་ཏ༔་༎ ནའི་ཏ་སྟེ་ན་པྲ་ཡཏནེ་ན་སརྦ་ཤིཀཤ་པི་ནའི་ཏ་དེ་གདམས་ས་སྐྱོང་ནང་གི་ནི་༎ གྲོང་གི་ཁང་པར་གཤེགས་པར་གྱུར་༎
 nāgaṃ jagrāha saṃyātaḥ sarvaśikṣābharakṣamam || kavk_1|21 ||	བསླབ་པ་ཀུན་གྱི་ཁུར་བཟོད་པའི་༎ གླང་ཆེན་ཀུན་ཏུ་བགྲོད་ཀྱིས་བཟུང་༎
 sa sacchiṣya iva prājñaḥ prāgjanmābhyāsayantritaḥ |	དེ་ཡི་སློབ་མ་དམ་པ་བཞིན་༎ སྐྱེ་བ་སྔར་གོམས་དབང་གྱུར་པ་༎ ཤེས་རབ་ལྡན་དེས་འབད་མེད་དུ་༎
 nītastena prayatnena sarvaśikṣāvinītatām || kavk_1|22 ||	བསླབ་པ་ཀུན་གྱིས་རྣམ་དུལ་ཏའམ་༎ བ་ཧུ་དའ་ནོ་ནི་རུདབེ་ག་ཤ་ཀཏྱུཏྶའ་ཧ་ཡུ་ཏ་ཀཤ་མའི་༎ རི་པུ་པྲ་གྷ་ཏི་སུ་ག་ཏི༔ས་རའ་ཛཉ་སྟུ་ལྱ་ཏའམ་ཡ་ཡོཨོ་༎ ད་མྱ་གྲི་ཡའ་ས་མུཏཏི་རནནམ་ཏ་ཏསྟམ་ཀུཉཛ་རེ་ཤབ༹་རམ་༎ ན་རེ་ཤབ༹་རའ་ཡ་སམ་ཡའ་ཏ༔ཀྲི་ཏ་ཀྲི་ཏྱོ་ནྱ་བེ་ཏ་ཡ་ཏ་༎ ཐོབ་༎
 bahudānanirudvegaḥ śaktyutsāhayutaḥ kṣamī |	སྦྱིན་མང་གདུང་བ་མེད་པ་དང་༎ སྟོབས་དང་སྤྲོ་ལྡན་བཟོད་པར་ལྡན་༎
 ripupraghātasugatiḥ sa rājñastulyatāṃ yayau || kavk_1|23 ||	དགྲ་འཇོམས་ལེགས་པར་འགྲོ་བ་དེ་༎ རྒྱལ་པོ་ཉིད་དང་མཚུངས་པར་གྱུར་༎
 damyakriyāsamuttīrṇaṃ tatastaṃ kuñjareśvaram |	དེ་ནས་གླང་པོའི་དབང་པོ་དེ་༎ གདུལ་བའི་བྱ་བ་མཐར་ཕྱིན་ནས་༎
 nareśvarāya saṃyātaḥ kṛtakṛtyo nyavedayat || kavk_1|24 ||	བྱ་བ་བྱས་པའི་ཀུན་བགྲོད་ཀྱིས་༎ མི་དབང་ལ་ནི་སྦྲན་པར་གྱུར་༎ ༄༤བ་དྲིཤཏབ༹འ་ཏ་མམ་ཀུ་ཤའ་ཡཏཏམ་ནི་རྦི་ཀའ་ར་བ་ལོ་ད་ཡམ་༎ ཨཽཏྶའ་ཧ་ཤི་ཁ་རའ་རའུ་དྷམ་མེ་ནེ་རའ་ཛའ་ཛ་ཡ་ཤྲི་ཡམ་༎ ས་སམ་ཛའ་ཏ་པྲ་ཧརཤོ་རཐ་དའཀཤ་ཤི་ཀཤ་དི་དྲི་ཀཤ་ཡའ་༎ ཏ་མའ་རུ་རོ་ཧ་སོཚ་ཧ༔ས་ཧ་སརའམ་ཤུ་རི་བོ་ད་ཡམ་༎ རྣམ་འགྱུར་མེད་པའི་སྟོབས་རྒྱས་པ་༎
 dṛṣṭvā tamaṅkuśāyattaṃ nirvikārabalodayam |	ལྕགས་ཀྱུའི་དབང་གྱུར་དེ་མཐོང་ནས་༎ སྤྲོ་བ་ཡི་ནི་རྩེར་ཞུགས་པ་༎
 utsāhaśikharārūḍhaṃ mene rājā jayaśriyam || kavk_1|25 || sa saṃjātapraharṣotthadākṣyaśikṣādidṛkṣayā |	རྒྱལ་པོའི་དཔལ་དུ་རྒྱལ་པོས་བསམས་༎ དེ་ནས་རབ་དགའ་ཡང་དག་སྐྱེས་༎ མཁས་པར་བསླབས་པ་བལྟ་ཕྱིར་དེ་༎ འོད་སྟོང་ཤར་གྱི་རིལ་བཞིན་༎
 tamāruroha sotsāhaḥ sahasrāṃśurivodayam || kavk_1|26 ||	དེ་ལ་སྤྲོ་བ་ཆེན་པོས་ཞོན་༎
 saṃyāto 'tha gajendrasya mantrīva vaśavartinaḥ |	སམ་ཡ་ཏོ་ཐ་ག་ཛེནདྲ་སྱ་མནཏརའི་བ་བ་ཤ་བརྟི་ན༔་༎
 sarvamaṇḍalasaṃcāracāturthaṃ samadarśayat || kavk_1|27 ||	སརྦ་མནད་ལ་སམ་ཙའ་ར་ཙའ་ཏུ་རྱམ་ས་མ་དརཤ་ཡཏ་༎
 gajaprekṣāprasaṅgena mṛgayākelilālasaḥ |	ག་ཛ་པྲེ་ཀཤའ་པྲ་སམ་གེ་ན་མྲི་ག་ཡའ་ཀེ་ལི་ལའ་ལ་ས༔་༎ རའ་ཛའ་ནི་ཛོ་ཏྶའ་ཧ་མི་བ་བྱ་གའ་ཧ་ཏ་བ་ནམ་མ་ཧ་ཏ་༎ དེ་ནས་གླང་པོའི་དབང་པོ་དེའི་༎ དཀྱིལ་འཁོར་ཀུན་ཏུ་ཡང་དག་རྒྱུ་༎ མཁས་པ་བློན་བཞིན་དབང་སྒྱུར་བ་༎ ཀུན་ཏུ་བགྲོད་ཀྱིས་ཡང་དག་བརྟན་༎ རྒྱལ་པོ་རང་གི་སྤྲོ་བ་བཞིན་༎ གླང་པོ་བལྟ་བའི་ཞར་ལ་ནི་༎ རྔོན་ལ་རྩེ་ཞིང་དགའ་ལྡན་པས་༎
 rājā nijotsāhamiva vyagāhata vanaṃ mahat || kavk_1|28 ||	ཆེ་བའི་ནགས་སུ་འཁྱམས་པར་གྱུར་༎ ས་ཡ་ཡོཨོ་རདན་ཀེ་ཡའུ་ར་ཀི་ར་ནེཨེ་རདའུ་ར་སརཔི་བྷི༔་༎ ཤལླ་ཀའི་པལླ་བ་བ་རེཨེ་རྡིགན་གའ་ནའ་ཧབ༹་ཡནནི་བ་༎ བྲ་ཛནཏི་ད་དྲ་ཤཡའ་སྟམ་བ་ནེ་བ་ན་དེ་བ་ཏའ་༎ པྲ་ཧརཤ་བིསྨ་ཡའ་ཀའིརྣ་ཀརྣ་པའུ་རའི་ཀྲི་ཏེ་ཀཤ་ནའ༔་༎
 sa yayau ratnakeyūrakiraṇairdūrasarpībhiḥ |	ཤ་བ་རའི་ཀ་བ་རིན་ཆེན་དཔུང་རྒྱན་འོད་ཟེར་ནི་༎ རིང་དུ་འཕྲོ་དེ་ཤལླ་ཀའི་༎ ལོ་འདབ་མཆོག་གི་ཕྱོགས་ཀྱི་ནི་༎
 sallakīpallavavarairdignāgānāhvayanniva || kavk_1|29 ||	གླང་རྣམས་འབོད་པ་ལྟ་བུར་སོང་༎
 vrajantaṃ tatra dadṛśustaṃ vane vanadevatāḥ |	ནགས་སུ་དེ་ནི་འགྲོ་བ་དག་། 
 praharṣavismayākīrṇakarṇapūrīkṛtekṣaṇāḥ || kavk_1|30 ||	རབ་དགའ་ཡ་མཚན་ཀུན་རྒྱས་ཤིང་༎ མིག་ནི་རྣ་བར་རྫོགས་བྱས་པ་༎ ནགས་ཀྱི་ལྷ་ཡིས་མཐོང་བར་གྱུར་༎ ནོར་འཛིན་གྱི་བདག་༄༥ཨ་༌་༎ རའི་པའ་ཤི་པུཤཔ་སོཨོ་ར་བྷ་ནི་རབྷ་རའ༔་༎ བིན་དྷཡའ་བ་སུན་དྷའ་རའ་པི་ཤམ་མ་རུ་ཏ་སྟམ་སི་ཤེ་བི་རེ་༎ ཨཨ་ཐ་བི་ནདྷྱོ་པ་ཀནཐེ་ཤུ་སབ༹་ཙཚནད་སུ་ཁ་ཤའ་ཁི་ཤུ་༎ སྨྲི་ཏབ༹འ་བི་ལའ་ས་བྲིཏཏའནཏམ་ག་ཛ་སོཏཀནཐ་ཏའམ་ཡ་ཡོཨོ་༎ ཀ་རི་༌་༎ དབང་པོ་དེ་༎ ཤ་བ་རི་ཡི་སྐྲ་ཚོགས་ཀྱིས་༎
 śabarīkabarīpāśapuṣpasaurabhanirbharāḥ |	མེ་ཏོག་དྲི་བཟང་རྫོགས་པའི་རྒྱུས་༎
 vaindhyā vasuṃdharādhīśaṃ marutastaṃ siṣevire || kavk_1|31 ||	འབིགས་བྱེད་རླུང་གིས་བསྟེན་པར་གྱུར་༎ དེ་ནས་འབིགས་བྱེད་ཉེ་བར་ནི་༎
 atha vindhyopakaṇṭheṣu svacchandasukhaśākhiṣu |	རང་དབང་བདེ་བའི་འདབ་ལྡན་པར་༎ རྩེ་དགའི་བསམ་པ་དྲན་གྱུར་ཏེ་༎
