skt	tib
 etena bhūmitritayamasyāḥ (vajracchedikāyāḥ) abhidheyo nirdiṣṭaḥ |	འདིས་ནི་ས་གསུམ་པོ་འདིའི་བརྗོད་པར་བྱ་བ་ཡིན་པར་བསྟན་ཏོ་༎
 piṇḍārthastu saṃkṣepeṇa pañcadhā,	བསྡུས་པའི་དོན་ནི་མདོར་བསྡུས་ན་རྣམ་པ་ལྔ་སྟེ་།
 tadyathā- nidānam,	འདི་ལྟ་སྟེ་།
 upodghātaḥ, buddhavaṃśānupacchedaḥ pratipattilakṣaṇam, tatsthānañca |	གླེང་གཞི་དང་། གླེང་བསླང་བ་དང་། སངས་རྒྱས་ཀྱི་གདུང་རྒྱུན་མི་འཆད་པར་བྱ་བ་དང་། སྒྲུབ་པའི་མཚན་ཉིད་དང་། དེའི་གནས་སོ་༎
 tatra nidānaṃ tu sūtrārambhanimittam,	དེ་ལ་གླེང་གཞི་ནི་མདོ་སྡེ་འབྱུང་བའི་རྒྱུ་སྟེ་།
 taccāpi evaṃ mayā śrutam ityārabhya tena khalu āyuṣmān subhūtiḥ ityetāvatparyantaṃ deśitam |	དེ་ཡང་འདི་སྐད་བདག་གིས་ཐོས་པ་ཞེས་བྱ་བ་ནས་བརྩམས་ཏེ་། དེ་ནས་ཚེ་དང་ལྡན་པ་རབ་འབྱོར་ཞེས་བྱ་བའི་བར་འདིས་བསྟན་ཏོ་༎
 tasya ca saṅgītikārairātmaprāmāṇyapratipādanāyoktatvāt |	དེ་བས་ནི་ཡང་དག་པར་སྡུད་པར་བྱེད་པས་བདག་ལ་ཡིད་ཆེས་པར་བྱ་བ་བརྗོད་པའི་ཕྱིར་ཏེ་། 
 evaṃ sutrāntareṣvapi vācyam |	མདོ་སྡེ་ཐམས་ཅད་ལ་ཡང་བརྗོད་པར་བྱའོ་༎
 upodghātastāvat prakaraṇena sūtrārthavyutpādanārthaṃ saṃyujyate |	གླེང་བསླང་བ་ནི་མདོ་སྡེའི་དོན་བཤད་པར་བྱ་བའི་ཕྱིར་སྐབས་དང་སྦྱར་བ་སྟེ་།
 aprastutābhidhānena sarvam asamañjasaṃ syāditi tannirākartuṃ sarvatrāpi prakaraṇena yojyam |	སྐབས་སུ་མ་བབ་པར་སྨྲས་ན་ཐམས་ཅད་འཆལ་བར་འགྱུར་བས་འཆལ་བ་བསལ་བའི་ཕྱིར་ཐམས་ཅད་དུ་ཡང་སྐབས་དང་སྦྱར་བར་བྱའོ་༎
 atha khalvāyuṣmān subhūtirutthāyāsanāt ityādinā tannirdiṣṭam | buddhavaṃśānupacchedo 'pi ca tenaiva darśitaḥ |	དེ་ནས་ཚེ་དང་ལྡན་པ་རབ་འབྱོར་སྟན་ལས་ལངས་ཏེ་ཞེས་བྱ་བ་ལ་སོགས་པས་བསྟན་ཏོ་༎ སངས་རྒྱས་ཀྱི་གདུང་རྒྱུན་མི་འཆད་པར་བྱ་བ་ཡང་དེ་ཉིད་ཀྱིས་བསྟན་ཏེ་།
 āryasubhūtinā imāṃ prajñāpāramitāṃ buddhavaṃśānupacchedakatvena viditvā yathā buddhavaṃśānupacchedo bhavet tathaivādau saṃsthāpitā |	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་འདི་སངས་རྒྱས་ཀྱི་གདུང་རྒྱུན་མི་འཆད་པར་བྱེད་པ་ཡིན་པར་འཕགས་པ་རབ་འབྱོར་གྱིས་རིག་ནས་། ཇི་ལྟར་སངས་རྒྱས་ཀྱི་གདུང་རྒྱུན་མི་འཆད་པར་འགྱུར་བ་དེ་ཉིད་གནས་བརྟན་རབ་འབྱོར་གྱིས་ཐོག་མར་བཀོད་དོ་༎ 
 pratipattilakṣaṇaṃ tu bodhisattvayānasamprasthitena kathaṃ sthātavyam? ityādinā proktam |	སྒྲུབ་པའི་མཚན་ཉིད་ནི་བྱང་ཆུབ་སེམས་དཔའི་ཐེག་པ་ལ་ཡང་དག་པར་ཞུགས་པས་ཇི་ལྟར་གནས་པར་བགྱི་ཞེས་བྱ་བ་ལ་སོགས་པས་བསྟན་ཏོ་༎
 tasya pratipattilakṣaṇasya sthānaṃ tāvat kasmin viṣaye bodhisattvena sthātavyam? pratipattavyam? cittaṃ pragrahītavyam?	སྒྲུབ་པའི་མཚན་ཉིད་དེའི་གནས་ནི་ཡུལ་གང་ལ་བྱང་ཆུབ་སེམས་དཔས་གནས་པར་བྱ་བ་དང་། བསྒྲུབ་པར་བྱ་བ་དང་། སེམས་རབ་ཏུ་གཟུང་བར་བྱ་བ་གང་ཡིན་པ་སྟེ་།
 yadetat tattasya sthānamiti |	དེ་ནི་དེའི་གནས་ཞེས་༄༢༠༥ཨ་༌་༎
 tadapi iha subhūte | bodhisattvayānasamprasthitena evaṃ mayā ityādinārabhya tārakā timiram ityantimagāthāṃ yāvadabhihitam |	བྱའོ་༏་། དེ་ཡང་རབ་འབྱོར་འདི་ལ་བྱང་ཆུབ་སེམས་དཔའི་ཐེག་པ་ལ་ཡང་དག་པར་ཞུགས་པ་འདི་སྙམ་དུ་བདག་གིས་ཞེས་བྱ་བ་ནས་བརྩམས་ཏེ་། སྐར་མ་རབ་རིབ་ཅེས་བྱ་བ་ལ་སོགས་པ་ཐ་མའི་ཚིགས་སུ་བཅད་པའི་བར་གྱིས་བསྟན་། ཏོ་༎ 
 pratipattilakṣaṇaṃ tasya sthānaṃ cetyetābhyāṃ dvābhyāṃ bodhisattvānāmaśeṣakaraṇīyaparipūrṇatā samprakāśitā, ityeṣa tāvat piṇḍārthaḥ | nidānam :	སྒྲུབ་པའི་མཚན་ཉིད་དང་དེའི་གནས་འདི་གཉིས་ཀྱིས་ནི་བྱང་ཆུབ་སེམས་དཔའི་བྱ་བ་མཐའ་དག་ཡོངས་སུ་རྫོགས་པར་བསྟན་ཏེ་འདི་ནི་རེ་ཞིག་བསྡུས་པའི་དོན་ཏོ་༎
 padārthādayaśceme sāmpratamabhidhīyante- tatra evam iti śabdo 'bhyupagamādinānārtheṣu dṛśyate |	ཚིག་གི་དོན་ལ་སོགས་པ་ཡང་བརྗོད་པར་བྱ་སྟེ་། དེ་དག་དེ་བརྗོད་དོ་༎ དེ་ལ་འདི་སྐད་ཅེས་བྱ་བའི་སྒྲ་ནི་ཁས་ལེན་པ་ལ་སོགས་པ་དོན་མང་པོ་ཞིག་ཏུ་ཡང་སྣང་མོད་ཀྱི་།
 atra prakaraṇādibalena saṃnnidhāpitārtho grāhyaḥ |	འདིར་ནི་སྐབས་ལ་སོགས་པའི་སྟོབས་ཀྱིས་ནི་འཇོག་པ་ཡིན་པར་བཟུང་ངོ་༎
 ayaṃ hi vakṣyamāṇasakalasūtrārthaṃ vyavasthāpayati |	འདི་ནི་མདོ་སྡེའི་དོན་འོག་ནས་འབྱུང་བ་མཐའ་དག་འཇོག་པར་བྱེད་དོ་༎
 mayā ityanyavyavacchedena arthasya sākṣācchravaṇaṃ nirdiśyate |	བདག་གིས་ཞེས་བྱ་བ་ནི་གཞན་རྣམ་པར་གཅོད་པར་བྱེད་ཅིང་དོན་མངོན་སུམ་དུ་ཐོས་པར་བསྟན་ཏོ་༎ 
 ātmanaiva śrutaṃ na śravaṇaparamparāyātamityarthaḥ |	བདག་ཉིད་ཀྱིས་ཐོས་པ་གཅིག་ཏུ་བརྒྱུད་དེ་འོངས་པ་ནི་མ་ཡིན་ནོ་ཞེས་བྱ་བའི་ཏོ་༎ ཐ་ཚིག་གོ་༎ 
 śrutam ityadhigamo niṣedhyate |	ཐོས་པ་ཞེས་བྱ་བ་ནི་རྟོགས་པ་དགག་པར་བྱེད་དེ་།
 tathāgatād ṛte nānye svatastāthābhūtadharmādhigamavanto bhavanti |	སངས་རྒྱས་མ་གཏོགས་པར་ཆོས་འདི་ལྟ་བུ་དག་རང་གིས་རྟོགས་པ་གཞན་མེད་པའི་ཕྱིར་རོ་༎
 etenānāptapvaṃ nirākriyate | ekasmin samaye iti ekasmin kāle,	འདིས་ནི་ཡིད་མི་ཆེས་པ་སེལ་བར་བྱེད་དོ་༏་། དུས་གཅིག་ཅེས་བྱ་བ་ནི་དུས་གཅིག་གི་ཚེ་སྟེ་།
 sarvakālamevaṃvidhadharmaratnaśravaṇaṃ durlabhamityākhyātam |	དུས་ཐམས་ཅད་དུ་ཆོས་དཀོན་མཆོག་འདི་ལྟ་བུ་དག་ཐོས་དཀའ་བར་བསྟན་པ་ཡིན་ནོ་༎
 (vajraṭ_99) yadvā svagataṃ bāhuśrutyamupadarśitam |	ཡང་ན་བདག་ཉིད་མང་དུ་ཐོས་པར་སྟོན་ཏོ་༎
 ekasmin kāle idaṃ śrutamanyadā anyadapi śrutamiti darśyate |	དུས་གཅིག་ན་འདི་ཐོས་ཀྱི་གཞན་ན་ནི་གཞན་དག་ཀྱང་ཐོས་སོ་ཞེས་སྟོན་ཏོ་༎
 atha vā, ekasmin samaye bhagavān viharati sma ityuttareṇa sambadhyate |	ཡང་ན་དུས་གཅིག་ན་བཅོམ་ལྡན་འདས་བཞུགས་སོ་ཞེས་འོག་མ་དང་སྦྱར་ཏེ་།
 aparimitāvineyānāṃ teṣāṃ hitāya anyadā anyatra viharati sma iti pratipādyate |	གདུལ་བ་དཔག་ཏུ་མེད་པ་དེ་དག་ལ་ཕན་གདགས་པའི་དོན་དུ་གཞན་ན་ནི་གཞན་བཞུགས་སོ་ཞེས་གཞག་པ་ཡིན་ནོ་༎
 kleśaskandhamṛtyudevaputrarūpāṇāṃ caturṇāṃ mārāṇāṃ bhañjakatvānnirūktayā bhagavān iti smaryate |	བཅོམ་ལྡན་འདས་ཞེས་བྱ་བ་ནི་ཉོན་མོངས་པ་དང་། ཕུང་པོ་དང་། འཆི་བདག་དང་། ལྷའི་བུའི་མཚན་ཉིད་ཀྱི་བདུད་དང་བདུད་བཞི་བཅོམ་པ་དང་ལྡན་པས་ངེས་པའི་ཚིག་གི་ཚུལ་གྱིས་བཅོམ་ལྡན་འདས་ཞེས་བྱའོ་༎
 atha vā īśvaryādimattvāt 'bhagavān';	ཡང་ན་དབང་པོ་ལ་སོགས་པ་དང་ལྡན་པས་ལེགས་ལྡན་ཞེས་བྱ་སྟེ་།
 ityucyate | yathoktam-	ཇི་སྐད་དུ་།
 aiśvaryasya samagrasya rūpasya yaśasaḥ śriyaḥ | jñānasyātha prayatnasya ṣaṇṇāṃ bhaga iti śrutiḥ ||	དབང་དང་རབ་ཏུ་ལྡན་པ་དང་༎ གཟུགས་དང་དཔལ་དང་གྲགས་པ་དང་། ༄༢༠༥བ་ཡེ་ཤེས་དང་ནི་ནན་ཏན་དང་༎ དྲུག་པོ་དེ་ལ་ལེགས་ཞེས་བྱ་༎ ཞེས་བཤད་པ་ལྟ་བུའོ་༎
 śrāvastī iti śravastestannāmakarṣerāśramatvācchrāvastī nagarī,	མཉན་ཡོད་ཅེས་བྱ་བ་ནི་དྲང་སྲོང་མཉན་ཡོད་ཅེས་བྱ་བའི་བསྟི་གནས་ཡིན་པའི་ཕྱིར་གྲོང་ཁྱེར་མཉན་ཡོད་དེ་། 
 tayopalakṣito deśaviśeṣo 'pi tatsambandhena śrāvastītyucyate |	དེས་མཚོན་པའི་ཡུལ་གྱི་བྱེ་བྲག་ཀྱང་ལྷན་ཅིག་འབྲེལ་པའི་ཕྱིར་མཉན་ཡོད་ཅེས་མཉན་ཡོད་དེ་། བྱའོ་༎ 
 deśoktayā ayaṃ deśo 'pi caityabhūto 'bhidhīyate,	ཡུལ་སྨོས་པ་དེ་ཡང་ཡུལ་དེ་མཆོད་རྟེན་དུ་གྱུར་པར་བརྗོད་པའི་མཉན་ཡོད་དེ་། 
 tadyathā caityabhūtaḥ sa pṛthivīpradeśo bhaviṣyati ityatrāpyuktam |	བྱའོ་༎ ཕྱིར་ཏེ་། འདི་ལྟར་འདི་ཉིད་ལས་ཀྱང་ས་ཕྱོགས་དེ་མཆོད་རྟེན་དུ་གྱུར་པ་ཡིན་ཞེས་བརྗོད་དོ་༎
 atha ca saṅgītikārairātmavacanānāmādeyatāpratipādanāyaitat sarvamuktam |	ཡང་ན་ཡང་དག་པར་སྡུད་པར་བྱེད་པས་བདག་གི་ཚིག་གཟུང་བར་འོས་པར་བསྒྲུབ་པའི་ཕྱིར་ཐམས་ཅད་སྨོས་ཏེ་། 
 lokapratyāyanārthaṃ tāvat [sa] pradeśaḥ sākāraḥ samṛddhaścetyuktaḥ,	འདི་ལྟར་འཇིག་རྟེན་ཡིད་ཆེས་པར་བྱ་བའི་དོན་ནི་ས་ཕྱོགས་དང་བཅས་པ་རྣམ་པ་དང་བཅས་། དབང་ཕྱུག་དང་བཅས་པས་སྨྲས་ན་།
 evaṃ sati paraiḥ grāhyaṃ bhavati vacanam,	གཞན་དག་གིས་ཚིག་གཟུང་བར་འགྱུར་གྱི་།
 nānyathā tadādeyavacanamiti |	གཞན་དུ་ན་ཚིག་གཟུང་བར་འོས་པར་མི་འགྱུར་རོ་༎
 śrāvastīpradeśasya atyantaṃ vistīrṇatvāt kutra viharatīti sthānaniścayābhāvād jetavane ityuktam |	ཡུལ་མཉན་ཡོད་ཧ་ཅང་རྒྱ་ཆེས་ཏེ་གང་ན་བཞུགས་གཏོལ་མེད་པས་རྒྱལ་བུ་རྒྱལ་བྱེད་ཀྱི་ཚལ་ཞེས་བྱ་བ་སྨོས་ཏེ་།
 'jetṛ'; ityākhyasya rājakumārasya vanatvād jetavanamiti |	དེ་རྒྱལ་བུ་རྒྱལ་བྱེད་ཅེས་བྱ་བ་དེའི་ཚལ་ཡིན་པས་རྒྱལ་བུ་རྒྱལ་བྱེད་ཀྱི་ཚལ་ལོ་༎
 tadapi tāvat kasyacidaprasiddhamiti sambhāvanāyām anāthapiṇḍadasyārāme ityuktam |	དེ་ཡང་ཇི་སྟེ་ན་སུ་ལ་ཡང་མ་གྲགས་ཀྱང་སྲིད་པས་མགོན་མེད་ཟས་སྦྱིན་གྱི་ཀུན་དགའ་ར་བ་ན་ཞེས་བྱ་བ་སྨོས་ཏེ་།
 gṛhapati-anāthapiṇḍada ityanāthebhyo dayayā piṇḍadānena tathā prasiddhaḥ, sa khalu bhagavadarthaṃ nirantarayā ratnāni vikīrya jetuḥ rājaputrādārāmaṃ krītavān | rājaputrajetṛṇāpi tatra kācid bhūmirāvāsādibhiḥ samalaṅkṛtā, atastayostad vanamiti prasiddhiṃ gatam |	ཁྱིམ་བདག་མགོན་མེད་ཟས་སྦྱིན་ཞེས་པ་མགོན་མེད་པ་རྣམས་ལ་སྙིང་བརྩེ་བ་སྟེ་ཟས་སྦྱིན་པས་དེ་ལྟར་གྲགས་པ་དེས་བཅོམ་ལྡན་འདས་ཀྱི་ཕྱིར་རིན་པོ་ཆེ་བཀྲམ་པ་གཤིབས་པས་རྒྱལ་བུ་རྒྱལ་བྱེད་ལས་ཀུན་དགའི་ར་བ་ཉོས་པ་དང་། རྒྱལ་བུ་རྒྱལ་བྱེད་ཀྱིས་ཀྱང་དེ་ལས་ཅུང་ཞིག་བཅོམ་ལྡན་འདས་ཀྱི་ཕྱིར་ཁང་པ་ལ་སོགས་པ་བརྒྱན་དུ་བཅུག་པས་དེ་གཉིས་ཀྱི་ཚལ་དེ་གྲགས་སོ་༎ 
 kasyacidekasyopādānena abhipretadeśaviśeṣasyānavabodhāt padatrayamuktam |	གང་ཡང་རུང་བ་ཞིག་སྨོས་ན་ནི་ཡུལ་གྱི་བྱེ་བྲག་བརྗོད་པར་འདོད་པ་རྟོགས་པར་མི་འགྱུར་བས་ཚིག་གསུམ་ཆར་སྨོས་སོ་༎
 athavā śrāvastītyanena bahunāṃ madhye viharaṇāt parārthasampadabhihitā |	ཡང་ན་མཉན་ཡོད་ཅེས་བྱ་བ་འདིས་ནི་མང་པོའི་ནང་ན་བཞུགས་པས་གཞན་གྱི་དོན་ཕུན་སུམ་ཚོགས་པ་སྟོན་ཏོ་༎
 jetavane 'nāthapiṇḍadasyārāma ityanena (ca) vivekaviharaṇāt svārthasampat |	རྒྱལ་བུ་རྒྱལ་བྱེད་ཀྱི་ཚལ་མགོན་མེད་ཟས་སྦྱིན་གྱི་ཀུན་དགའ་ར་བ་ཞེས་བྱ་བ་འདིས་ནི་དབེན་པ་ན་བཞུགས་པས་རང་གི་དོན་ཕུན་སུམ་ཚོགས་པའོ་༎ 
 atra kaḥ sākṣīti cintyamāne mahatābhikṣusaṃghena ityuktam |	འདི་ལ་དབང་སུ་ཡོད་སྙམ་པ་ལ་། དགེ་སློང་གི་དགེ་འདུན་ཆེན་པོ་ཞེས་བྱ་བ་སྨོས་༄༢༠༦ཨ་༌་༎
 bhinnakleśā hi bhikṣavaḥ |	ཏེ་༏་ཉོན་མོངས་པ་དང་བྲལ་བས་དགེ་སློང་དག་གོ་༎
 mārādibhiḥ pratyarthibhirabhedyatvāt teṣāṃ samūhaḥ saṃghaḥ ityucyate |	བདུད་ལ་སོགས་པའི་ཕྱིར་རྒོལ་བ་དག་གིས་མི་ཕྱེད་པས་མང་པོ་དེ་དག་ལ་དགེ་འདུན་ཞེས་བྱའོ་༎ 
 mahān bhikṣusaṃghastāvat bhūyastvena ānubhāveneti dvaividhyena,	དགེ་སློང་གི་དགེ་འདུན་ཆེན་པོ་དེ་དག་ནི་ཕལ་ཆེ་བ་དང་མཐུ་གཉིས་ཏེ་།
 ānubhāvastāvad darśitaḥ |	དེས་ནི་མཐུ་ཆེ་བ་བསྟན་ཏོ་༎
 kathaṃ bhūyasvamiti ced? sārdhamardhatrayodaśabhiḥ (bhikṣu) śataiḥ ityādyucyate |	ཕལ་ཆེ་བ་ཇི་ལྟ་བུ་སྙམ་པ་དང་། སྟོང་ཉིས་བརྒྱ་ལྔ་བཅུ་ཞེས་བྱ་བ་ལ་སོགས་པ་སྨོས་ཏེ་།
 tasmin samaye tāvatāmeva sattvāt |	དེའི་ཚེ་ན་དེ་སྙེད་ཅིག་ཡོད་པའི་ཕྱིར་རོ་༎
 bhikṣusaṃghāt bodhisattvānāṃ bāhulyaṃ tu teṣāmevārthāya sūtrāṇāṃ bhāṣitatvāt |	དགེ་སློང་གི་དགེ་འདུན་པས་བྱང་ཆུབ་སེམས་དཔའ་རབ་ཏུ་མང་བ་ནི་དེ་དག་གི་ཆེད་དུ་མདོ་སྡེ་འཆད་པའི་ཕྱིར་རོ་༎
 bodhau sattvamāśayo yeṣāṃ te 'bodhisattvāḥ'; |	དེ་དག་ནི་བྱང་ཆུབ་ཏུ་སྙིང་སྟོབས་ཆེ་བའི་བསམ་པ་དང་ལྡན་པས་བྱང་ཆུབ་སེམས་དཔའ་དག་གོ་། 
 śrāvakeṣvapi bodhau sattvaṃ vidyate, atasteṣāṃ vyavacchedāya mahāsattvaiḥ ityāha |	ཉན་ཐོས་རྣམས་ལ་ཡང་བྱང་ཆུབ་ལ་སྙིང་སྟོབས་ཡོད་པས་དེ་རྣམ་པར་གཅོད་པའི་ཕྱིར་། སེམས་དཔའ་ཆེན་པོ་ཞེས་བྱ་བ་སྨོས་ཏེ་།
 dharma-cittotpāda-adhimukti-adhyāśaya-sambhāra-kāla-sampratipattilakṣaṇaiḥ saptabhirmahattvairupetvād mahāsattvāḥ |	ཆོས་དང་སེམས་བསྐྱེད་པ་དང་། མོས་པ་དང་། བསམ་པ་དང་། ཚོགས་དང་། དུས་དང་། ཡང་དག་པར་འགྲུབ་པའི་མཚན་ཉིད་ཆེན་པོ་རྣམ་པ་བདུན་དང་ལྡན་པས་སེམས་དཔའ་ཆེན་པོ་དག་གོ་༎ 
 tatra dharmahattvaṃ tu bodhisattvebhyaḥ śatasāhasrikāprajñāpāramitādivipuladharmāṇāṃ deśanāt |	དེ་ལ་ཆོས་ཆེན་པོ་ནི་བྱང་ཆུབ་སེམས་དཔའ་རྣམས་ལ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་སྟོང་ཕྲག་བརྒྱ་པ་ལ་སོགས་པ་ཆོས་བསྟན་པ་རྒྱ་ཆེ་བའི་ཕྱིར་རོ་༎
