skt	tib
 sa ca śrāddho bhadraḥ kalyāṇāśaya ātmahitaparahitapratipannaḥ kāruṇiko mahātmā dharmakāmaḥ prajāvatsalas tyāgaruciḥ pradānaruciḥ pradānābhirato mahati tyāgo vartate ||	དེ་ཡང་དད་པ་དང་ལྡན་ལ་། དགེ་ཞིང་བསམ་པ་བཟང་བ་། བདག་ལ་ཕན་པ་དང་། གཞན་ལ་ཕན་པ་ལ་ཞུགས་པ་། སྙིང་རྗེ་ཆེ་བ་། བདག་ཉིད་ཆེ་བ་། ཆོས་འདོད་པ་། གཏོང་བ་ལ་སྲེད་པ་། སྦྱིན་པ་ལ་དགའ་བ་། རབ་ཏུ་སྦྱིན་པ་ལ་མངོན་པར་དགའ་བ་། གཏོང་བ་ཆེན་པོ་ལ་གནས་པ་ཞིག་སྟེ་།
 yāvad asau sarvapāṣaṇḍikaṃ yajñam ārabdho yaṣṭum*,	དེས་རེ་ཞིག་ན་རབ་ཏུ་བྱུང་བ་ཐམས་ཅད་ལ་མཆོད་སྦྱིན་བྱས་ནས་།
 yatrānekāni tīrthikaśatasahasrāṇi bhuñjate sma |	དེར་མུ་སྟེགས་ཅན་ལ་སོགས་པ་སྟོང་ཕྲག་དུ་མས་ཟས་ཟོས་སོ་༎
 yadā bhagavatā rājā bimbisāraḥ saparivāro vinītaḥ,	གང་གི་ཚེ་བཅོམ་ལྡན་འདས་ཀྱིས་རྒྱལ་པོ་གཟུགས་ཅན་སྙིང་པོ་འཁོར་དང་བཅས་པ་བཏུལ་ནས་།
 tasya ca vinayād bahūni prāṇiśatasahasrāṇi vinayam upagatāni,	དེ་བཏུལ་བས་སྲོག་ཆགས་འབུམ་ཕྲག་མང་པོ་དུལ་༄༣བ་བར་གྱུར་པ་དེའི་ཚེ་།
 tadā rājagṛhāt pūrṇasya jñātayo 'bhyāgatya pūrṇasya purastād buddhasya varṇaṃ bhāṣayituṃ pravṛttā dharmasya saṃghasya ca |	རྒྱལ་པོའི་ཁབ་ནས་གང་པོའི་ཉེ་དུ་རྣམས་ལྷགས་ཏེ་། གང་པོའི་མདུན་དུ་སངས་རྒྱས་དང་། ཆོས་དང་། དགེ་འདུན་གྱི་བསྔགས་པ་བརྗོད་དོ་༎
 atha pūrṇo brāhmaṇamahāśālo bhagavato guṇasaṃkīrtanaṃ pratiśrutya mahāntaṃ prasādaṃ pratilabdhavān* |	དེ་ནས་བྲམ་ཟེ་ཆེ་ཞིང་མཐོ་བ་གང་པོས་བཅོམ་ལྡན་འདས་ཀྱི་ཡོན་ཏན་ཐོས་ནས་། དགའ་བ་ཆེན་པོ་ཐོབ་པར་གྱུར་ཏོ་༎
 tataḥ śaraṇam abhiruhya rājagṛhābhimukhaḥ sthitvā ubhau jānumaṇḍale pṛthivyāṃ pratiṣṭhāpya puṣpāṇi kṣipan*,	དེ་ནས་ཁང་ཐོག་ཏུ་སོང་ནས་རྒྱལ་པོའི་ཁབ་ལོགས་སུ་ཁ་བལྟས་ཏེ་འདུག་ནས་པུས་མོ་གཉིས་ཀྱི་ལྷ་ང་ས་ལ་བཙུགས་ཏེ་། མེ་ཏོག་ཀྱང་གཏོར་།
 dhūpam udakaṃ ca bhagavantam āyācituṃ pravṛttaḥ:	བདུག་པ་དང་། ཆུའང་ཕུལ་ནས་བཅོམ་ལྡན་འདས་ལ་གསོལ་བ་བཏབ་པ་།
 āgacchatu bhagavān yajñaṃ me anubhavituṃ yajñavāṭam iti |	བཅོམ་ལྡན་འདས་། བདག་གི་མཆོད་སྦྱིན་ལ་གཤེགས་སུ་གསོལ་། མཆོད་སྦྱིན་གྱི་མདུན་ས་གཟིགས་སུ་གསོལ་ཞེས་བྱས་སོ་༎
 atha tāni puṣpāṇi buddhānāṃ buddhānubhāvena devatānāṃ ca devatānubhāvenopari bhagavataḥ puṣpamaṇḍapaṃ kṣiptvā tasthuḥ dhūpo 'bhrakūṭavad udakaṃ vaiḍūryaśalākavat ||	དེ་ནས་སངས་རྒྱས་རྣམས་ཀྱི་སངས་རྒྱས་ཀྱི་མཐུ་དང་། ལྷ་རྣམས་ཀྱི་ལྷའི་མཐུས་མེ་ཏོག་དེ་དག་བཅོམ་ལྡན་འདས་ཀྱི་སྟེང་དུ་མེ་ཏོག་གི་ཁང་པར་གྱུར་ཏེ་འདུག་གོ་། བདུག་པ་ནི་སྤྲིན་གྱི་མགོ་ལྟ་བུར་གྱུར་ཏོ་༎ ཆུ་ནི་བེཨེ་དའུརྱའི་སྡོང་པོ་ལྟ་བུར་གྱུར་ཏོ་༎
 athāyuṣmān ānandaḥ kṛtakarapuṭo bhagavantaṃ papraccha:	དེ་ནས་ཚེ་དང་ལྡན་པ་ཀུན་དགའ་བོས་ཐལ་མོ་སྦྱར་ནས་བཅོམ་ལྡན་འདས་ལ་ཞུས་པ་། བཙུན་པ་།
 kuta idaṃ bhadanta nimantraṇam āyātam iti |	སྤྱན་འདྲེན་འདི་ག་ལས་མཆིས་ལགས་།
 bhagavān āha:	བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། ཀུན་དགའ་བོ་།
 dakṣiṇāgiriṣv ānanda janapade saṃpūrṇo nāma brāhmaṇamahāśālaḥ prativasati, -------------------- vaidya, p| 2 --------------------	ལྷོ་ཕྱོགས་ཀྱི་རི་བོ་ཞེས་བྱ་བའི་ལྗོངས་ན་། བྲམ་ཟེ་ཆེ་ཞིང་མཐོ་བ་གང་པོ་ཞེས་བྱ་བ་འདུག་པ་དེར་།
 tatrāsmābhir gantavyam, sajjībhavantu bhikṣava iti |	འུ་བུ་ཅག་འདོང་དགོས་ཀྱི་། དགེ་སློང་དག་། ཆོས་ཤིག་། དེ་ནས་༄༤ཨ་༌༎
 bhagavān bhikṣusahasraparivṛtto dakṣiṇāgiriṣu janapade cārikāṃ caritvā pūrṇasya brāhmaṇamahāśālasya yajñavāṭasamīpe sthitvā cintām āpede:	བཅོམ་ལྡན་འདས་དགེ་སློང་སྟོང་གིས་ཞམ་འབྲིང་བྱས་ནས་ལྷོ་ཕྱོགས་ཀྱི་རི་བོའི་ལྗོངས་རྒྱུ་ཞིང་གཤེགས་ཏེ་། བྲམ་ཟེ་ཆེ་ཞིང་མཐོ་བ་གང་པོའི་མཆོད་སྦྱིན་གྱི་འདུན་ས་དང་ཉེ་བ་ཞིག་ཏུ་ཏེ་། གཤེགས་ནས་། འདི་སྙམ་དུ་དགོངས་ཏེ་།
 yanv ahaṃ pūrṇabrāhmaṇam ṛddhiprātihāryeṇāvarjayeyam iti |	ངས་བྲམ་ཟེ་གང་པོ་རྫུ་འཕྲུལ་གྱི་ཆོ་འཕྲུལ་གྱིས་དད་པར་བྱའོ་སྙམ་མོ་༎
 atha bhagavāṃs taṃ bhikṣusahasram antardhāpya ekaḥ pātracarakavyagrahastaḥ pūrṇasmīpe sthitaḥ |	དེ་ནས་བཅོམ་ལྡན་འདས་ཀྱིས་དགེ་སློང་སྟོང་པོ་དེ་དག་མི་སྣང་བར་མཛད་དེ་། ཉག་གཅིག་ལྷུང་བཟེད་དང་། ཆུ་སྣོད་ཕྱག་ན་བསྣམས་ནས་གང་པོ་དང་ཉེ་བ་ཞིག་ཏུ་གཤེགས་སོ་༎
 atha pūrṇo brāhmaṇamahāśālo bhagavantaṃ dadarśa dvātriṃśatā mahāpuruṣalakṣaṇaiḥ samalaṃkṛtam	དེ་ནས་བྲམ་ཟེ་ཆེ་ཞིང་མཐོ་བ་གང་པོས་། བཅོམ་ལྡན་འདས་སྐུ་སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་ཅུ་རྩ་གཉིས་ཀྱིས་ལེགས་པར་བརྒྱན་པ་།
 aśītyā cānuvyaṃjanair virājitagātraṃ vyāmaprabhālaṃkṛtaṃ sūryasahasrātirekaprabhaṃ	དཔེ་བྱད་བཟང་པོ་བརྒྱད་ཅུས་མཛེས་པར་བྱས་པ་། འོད་འདོམ་གང་གིས་བརྒྱན་པ་། ཉི་མ་སྟོང་པས་ལྷག་པའི་འོད་མངའ་བ་།
 jaṅgamam iva ratnaparvataṃ samantato bhadrakam* |	རིན་པོ་ཆེའི་རི་བོ་འགྲོ་བ་ལྟ་བུ་ཀུན་ནས་བཟང་བ་མཐོང་ངོ་༎
 dṛṣṭvā ca punas tvaritatvaritaṃ bhagavataḥ samīpam upasaṃkramya bhagavantam uvāca: svāgataṃ bhagavan,	མཐོང་ནས་ཀྱང་ཤིན་ཏུ་རིངས་པར་བཅོམ་ལྡན་འདས་ཀྱི་ཐད་དུ་སོང་སྟེ་། བཅོམ་ལྡན་འདས་ལ་གསོལ་པ་། བཅོམ་ལྡན་འདས་། གཤེགས་པ་ལེགས་སོ་༎ བཅོམ་ལྡན་འདས་།
 niṣīdatu bhagavān,	བཞུགས་སུ་གསོལ་།
 kriyatāṃ āsanaparigraho mamānugrahārtham iti |	བདག་ལ་ཕན་གདགས་པའི་སླད་དུ་བཤོས་གསོལ་བར་ཅི་གནང་ཞེས་གསོལ་ཏོ་༎
 bhagavān āha:	བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་།
 yadi te parityaktaṃ dīyatām asmin pātra iti |	གལ་ཏེ་ཁྱོད་ཀྱིས་ཡོངས་སུ་བཏང་ནས་ལྷུང་བཟེད་འདིའི་ནང་དུ་བྱིན་༄༤བ་ཅིག༏་དེ་ནས་བྲམ་ཟེ་ཆེ་ཞིང་མཐོ་བ་གང་པོ་།
 atha pūrṇo brāhmamahāśālaḥ pañcamāṇavakaśataparivṛto bhagavato vividhabhakṣyabhojyakhādyalehyapeyacoṣyādibhir āhārair ārabdhaḥ pātraṃ paripūrayitum*	བྲམ་ཟེའི་ཁྱེའུ་ལྔ་བརྒྱས་ག-ཡོག་བྱས་ནས་། བཅོམ་ལྡན་འདས་ལ་ཞལ་ཟས་རྣམ་པ་སྣ་ཚོགས་འཁུར་བ་དང་། བཤོས་དང་། འཇམས་དང་། བལྡག་པ་དང་། བཞིབ་པ་ལ་སོགས་པས་། ལྷུང་བཟེད་འགེངས་པར་བྱེད་དོ་༎
 bhagavān api svakāt pātrād bhikṣupātreṣv āhāraṃ saṃkramayati |	བཅོམ་ལྡན་འདས་ཀྱིས་ཀྱང་ཉིད་ཀྱི་ལྷུང་བཟེད་ཀྱི་ནང་ནས་དགེ་སློང་གི་ལྷུང་བཟེད་དག་གི་ནང་དུ་ཟས་དེ་དག་འཕོ་བར་མཛད་དོ་༎
 yadā bhagavato viditaṃ pūrṇāni bhikṣusahasrasya pātrāṇīti,	གང་གི་ཚེ་བཅོམ་ལྡན་འདས་ཀྱིས་དགེ་སློང་སྟོང་གི་ལྷུང་བཟེད་རྣམས་གང་བར་ཐུགས་སུ་ཆུད་པ་དེའི་ཚེ་། 
 tadā svapātraṃ pūrṇam ādarśitum* |	ཉིད་ཀྱི་ལྷུང་བཟེད་གང་བར་བསྟན་ཏོ་༎
 tato bhikṣusahasraṃ pūrṇapātram ardhacandrākāreṇa darśitavān |	དེ་ནས་དགེ་སློང་སྟོང་ལྷུང་བཟེད་གང་བཟླ་བ་ཚེས་པའི་དབྱིབས་ལྟ་བུར་འཁོད་པ་བསྟན་ཏོ་༎
 devatābhir apy ākāśasthābhiḥ śabdam udīritam:	ནམ་མཁའ་ལ་གནས་པའི་ལྷ་རྣམས་ཀྱིས་ཀྱང་།
 pūrṇāni bhagavato bhikṣusahasrasya ca pātrāṇīti |	བཅོམ་ལྡན་འདས་དང་། དགེ་སློང་སྟོང་གི་ལྷུང་བཟེད་རྣམས་གང་བར་གྱུར་ཏོ་ཞེས་བྱ་བའི་སྒྲ་བརྗོད་དོ་༎
 tataḥ prātihāryadarśanāt pūrṇaḥ prasādajāto mūlanikṛtta iva drumo hṛṣṭatuṣṭapramuditaḥ udagraprītisaumanasyajāto bhagavataḥ pādayor nipatya praṇidhiṃ kartum ārabdhaḥ:	དེ་ནས་ཆོ་འཕྲུལ་བསྟན་པ་དེས་བྲམ་ཟེ་ཆེ་ཞིང་མཐོ་བ་གང་པོ་དགའ་བར་གྱུར་ནས་། དགའ་ཞིང་མགུ་ལ་རབ་ཏུ་དགའ་སྟེ་ཡིད་རངས་ཤིང་དགའ་བ་དང་། ཡིད་བདེ་བར་གྱུར་ཏེ་། སྡོང་པོ་རྩ་བ་ནས་བཅད་པ་བཞིན་དུ་བཅོམ་ལྡན་འདས་ཀྱི་ཞབས་ལ་ཕྱག་བཙལ་ནས་སྨོན་ལམ་བཏབ་པ་། 
 anenāhaṃ kuśalamūlena cittotpādena deyadharmaparityāgena ca andhe loke anāyake apariṇāyake buddho bhūyāsam atīrṇānāṃ satvānāṃ tārayitā, amuktānāṃ mocayitā, anāśvastānām āśvāsayitā, aparinirvṛtānāṃ parinirvāpayiteti ||	དགེ་བའི་རྩ་བ་དང་། སེམས་བསྐྱེད་པ་དང་། སྦྱིན་པ་བྱ་བའི་ཆོས་ཡོངས་སུ་གཏོང་བ་འདིས་བདག་འཇིག་རྟེན་ལོང་བ་འདྲེན་པ་མེད་ཅིང་ཡོངས་སུ་འདྲེན་པ་མེད་པར་སེམས་ཅན་མ་བརྒལ་བ་༄༥ཨ་༌༎ རྣམས་སྒྲོལ་བ་དང་། མ་གྲོལ་བ་རྣམས་འགྲོལ་བ་དང་། དབུགས་མ་ཕྱིན་པ་རྣམས་དབུགས་འབྱིན་པ་དང་། ཡོངས་སུ་མྱ་ངན་ལས་མ་འདས་པ་རྣམས་ཡོངས་སུ་མྱ་ངན་ལས་ཟླ་བའི་སངས་རྒྱས་སུ་གྱུར་ཅིག་ཅེས་བྱས་སོ་༎
 atha bhagavān pūrṇasya brāhmaṇamahāśālasya hetuparaṃparāṃ karmaparaṃparāṃ ca jñātvā smitaṃ prāvirakārṣīt* |	དེ་ནས་བཅོམ་ལྡན་འདས་ཀྱིས་བྲམ་ཟེ་ཆེ་ཞིང་མཐོ་བ་གང་པོའི་རྒྱུ་གཅིག་ནས་གཅིག་ཏུ་བརྒྱུད་པ་དང་། ལས་གཅིག་ནས་གཅིག་ཏུ་བརྒྱུད་པ་མཁྱེན་ནས་འཛུམ་པ་མཛད་དོ་༎
 dharmatā khalu yasmin samaye buddhā bhagavantaḥ smitaṃ prāviṣkurvanti tasmin samaye nīlapītalohitāvadātā arciṣo mukhān niścārya kāścid adhastād	འདི་ནི་སངས་རྒྱས་བཅོམ་ལྡན་འདས་རྣམས་གང་གི་ཚེ་འཛུམ་པ་མཛད་པའི་ཆོས་ཉིད་དེ་། དེའི་ཚེ་ཞལ་ནས་འོད་ཟེར་སྔོན་པོ་དང་། སེར་པོ་དང་། དམར་པོ་དང་། དཀར་པོ་རྣམས་འབྱུང་ནས་། ཁ་ཅིག་ནི་འོག་ཏུ་འགྲོའོ་༎
 kāścid upariṣṭād gacchanti |	ཁ་ཅིག་ནི་སྟེང་དུ་འགྲོའོ་༎
 yā adhastād gacchanti tāḥ saṃjīvaṃ kālasūtraṃ saṃghātaṃ rauravaṃ mahārauravaṃ tapanaṃ	འོག་ཏུ་འགྲོ་བ་གང་ཡིན་པ་དེ་དག་ནི་།
 pratāpanam avīcim arbudaṃ nirarbudaṃ aṭaṭaṃ hahavaṃ huhuvam utpalaṃ padmaṃ mahāpadmaṃ	སེམས་ཅན་དམྱལ་བ་ཡང་སོས་དང་། ཐིག་ནག་དང་། བསྡུས་འཇོམས་དང་། དུ་འབོད་དང་། ངུ་འབོད་ཆེན་པོ་དང་། ཚ་བ་དང་། རབ་ཏུ་ཚ་བ་དང་། མནར་མེད་པ་དང་། ཆུ་བུར་ཅན་དང་། ཆུ་བུར་རྡོལ་དང་། སོ་ཐམས་ཐམས་དང་། ཀྱི་ཧུད་ཟེར་དང་། ཨཨ་ཆུ་ཟེར་དང་། ཨཽཏཔ་ལ་ལྟར་གས་པ་དང་། པདམ་ལྟར་གས་པ་དང་། པདམ་ལྟར་གས་པ་ཆེན་པོར་སོང་ནས་།
 narakān gatvā ye uṣṇanarakās teṣu śītībhūtā nipatanti,	ཚ་བའི་སེམས་ཅན་དམྱལ་བ་གང་ཡིན་པ་དེ་དག་ཏུ་ནི་བསིལ་བར་གྱུར་ཏེ་འབབ་བོ་༎
 ye śītanarakās teṣu uṣṇībhūtā nipatanti |	གྲང་བའི་སེམས་ཅན་དམྱལ་བ་གང་ཡིན་པ་དེ་དག་ཏུ་ནི་དྲོ་བར་གྱུར་ཏེ་འབབ་བོ་༎
 tena teṣāṃ satvānāṃ kāraṇāviśeṣāḥ pratiprasrabhyante |	དེ་ནས་༄༥བ་སེམས་ཅན་དེ་དག་གི་གནོད་པའི་ཁྱད་པར་རྣམས་རྩེ་ཞིལ་བར་གྱུར་ཏོ་༎
 teṣām evaṃ bhavati:	དེ་ནས་དེ་དག་འདི་སྙམ་དུ་སེམས་ཏེ་།
 kiṃ nu vayaṃ bhavanta itaś cyutāḥ āhosvid anyatropapannā iti |	ཀྱེ་། ཅི་། བདག་ཅག་འདི་ནས་ཤི་འཕོས་སམ་།
 teṣāṃ prasādasaṃjananārthaṃ bhagavān nirmitaṃ visarjayati |	འོན་ཏེ་གཞན་དུ་སྐྱེས་སམ་སྙམ་མོ༏་༏དེ་ནས་དེ་དག་དད་པ་བསྐྱེད་པའི་ཕྱིར་བཅོམ་ལྡན་འདས་སྤྲུལ་པ་འགྱེད་པ་མཛད་དེ་།
 teṣāṃ nirmitaṃ dṛṣṭvaivaṃ bhavati:	དེ་དག་གིས་སྤྲུལ་པ་མཐོང་ནས་འདི་སྙམ་དུ་སེམས་ཏེ་། ཀྱེ་། ཅི་།
 na hy eva vayaṃ bhavantaḥ itaś cyutāḥ, nāpy anyatropapannāḥ,	བདག་ཅག་ནི་འདི་ནས་ཀྱང་ཤི་འཕོས་པར་ཀྱང་མ་གྱུར་ལ་།
 api tv ayam apūrvadarśanaḥ satvaḥ,	གཞན་དུའང་མ་སྐྱེས་མདོ་ཀྱི་འོན་ཀྱང་སྔོན་མ་བྱུང་བའི་སེམས་ཅན་སྣང་བ་འདིའི་མཐུས་།
 asyānubhāvenāsmākaṃ kāraṇāviśeṣāḥ pratiprasrabdhā iti |	བདག་ཅག་གི་གནོད་པའི་ཁྱད་པར་རྣམས་རྩེ་ཞིལ་བར་གྱུར་ཏོ་སྙམ་མོ་༎
 te nirmite cittam abhiprasādya tan narakavedanīyaṃ karma kṣapayitvā devamanuṣyeṣu pratisandhiṃ gṛhṇanti,	དེ་ནས་དེ་དག་སྤྲུལ་པ་ལ་སེམས་མངོན་པར་དགའ་བར་གྱུར་ནས་། སེམས་ཅན་དམྱལ་བ་མྱོང་བར་འགྱུར་བའི་ལས་དེ་ཟད་དེ་།
 yatra satyānāṃ bhājanabhūtā bhavanti |	ལྷ་དང་། མི་རྣམས་ཀྱི་ནང་དུ་གང་དུ་བདེན་པ་རྣམས་ཀྱི་སྣོད་དུ་རུང་བར་འགྱུར་བ་དེར་ཉིད་མཚམས་འཛིན་པར་གྱུར་ཏོ་༎
 yā upariṣṭād gacchanti, tāś cāturmahārājikāṃs trayastriṃśān, yāmāṃs tuṣitān	སྟེང་དུ་འགྲོ་བ་གང་ཡིན་པ་དེ་དག་ནི་།
 -------------------- vaidya, p| 3 -------------------- nirmāṇaratīn paranirmitavaśavartino brahmakāyikān brahmapurohitān mahābrahmaṇaḥ parīttābhān	རྒྱལ་ཆེན་བཞིའི་རིས་རྣམས་དང་། སུམ་ཅུ་རྩ་གསུམ་པ་རྣམས་དང་། འཐབ་བྲལ་རྣམས་དང་། དགའ་ལྡན་རྣམས་དང་། འཕྲུལ་དགའ་རྣམས་དང་། གཞན་འཕྲུལ་དབང་བྱེད་རྣམས་དང་། ཚངས་རིས་རྣམས་དང་། ཚངས་པའི་མདུན་ན་འདོན་པ་རྣམས་དང་། ཚངས་པ་ཆེན་པོ་རྣམས་དང་། འོད་ཆུང་རྣམས་དང་། ཚད་མེད་འོད་རྣམས་དང་། འོད་གསལ་རྣམས་དང་། དགེ་ཆུང་རྣམས་༄༦ཨ་༌༎
 apramāṇābhān ābhāsvarān parīttaśubhān apramāṇaśubhāñ śubhakṛtsnān anabhrakān puṇyaprasavān bṛhatphalān abṛhān atapān sudṛśān sudarśanān akaniṣṭhān devān gatvā anityaṃ duḥkhaṃ	རྣམས་དང་། ཚད་མེད་དགེ་བ་རྣམས་དང་། དགེ་རྒྱས་རྣམས་དང་། སྤྲིན་མེད་རྣམས་དང་། བསོད་ནམས་སྐྱེས་རྣམས་དང་། འབྲས་བུ་ཆེ་རྣམས་དང་། མི་ཆེ་བ་རྣམས་དང་། མི་གདུང་བ་རྣམས་དང་། གྱ་ནོམ་སྣང་རྣམས་དང་། ཤིན་ཏུ་མཐོང་རྣམས་དང་། འོག་མིན་གྱི་ལྷ་རྣམས་ཀྱི་བར་དུ་སོང་ནས་།
 śūnyam anātmety udghoṣayanti,	མི་རྟག་པ་དང་། སྡུག་བསྔལ་བ་དང་། སྟོང་པ་དང་། བདག་མེད་པའི་སྒྲ་སྒྲོགས་སོ་༎
 gāthādvayaṃ ca bhāṣante:	ཚིགས་སུ་བཅད་པ་གཉིས་ཀྱང་རྗོད་པར་བྱེད་དེ་།
 ārabhadhvaṃ niṣkrāmata yujyadhvaṃ buddhaśāsane |	ངེས་པར་འབྱུང་བར་བརྩམས་པར་གྱིས་༎ སངས་རྒྱས་བསྟན་ལ་སྦྱོར་བར་གྱིས་༎
 dhunīta mṛtyunaḥ sainyaṃ naḍāgāram iva kuñjaraḥ || avś_1|1 ||	འདམ་བུའི་ཁྱིམ་ལ་གླང་ཆེན་བཞིན་༎ འཆི་བདག་སྡེ་ནི་གཞོམ་པར་གྱིས་༎
 yo hy asmin dharmavinaye apramattaś cariṣyati |	གང་ཞིག་ཆོས་འདུལ་འདི་ཉིད་ལ་༎ བག་ཡོད་སྤྱོད་པར་བྱེད་པ་ནི་༎
 prahāya jātisaṃsāraṃ duḥkhasyāntaṃ kariṣyati || avś_1|2 || iti	སྐྱེ་བའི་འཁོར་བ་རབ་སྤངས་ནས་༎ སྡུག་བསྔལ་ཟད་པར་བྱེད་པར་འགྱུར་༎
