skt	tib
 na iha apratibaddha-sāmarthyāni dhūma-kāraṇāni santi dhūma-abhāvād iti|	དཔེར་ན་འདི་ན་དུ་བའི་རྒྱུ་ནུས་པ་ཐོགས་པ་མེད་པ་དག་མེད་དེ་། དུ་བ་མེད་པའི་ཕྱིར་རོ་ཞེས་བྱ་བ་ལྟ་བུའོ་༎
 02033 vyāpaka-anupalabdhir yathā,	ཁྱབ་པར་བྱེད་པ་མི་དམིགས་པ་ནི་།
 na atra śiṃśapā, vṛkṣa-abhāvād iti|	དཔེར་ན་འདི་ན་ཤིང་མེད་པའི་ཕྱིར་ཤིང་ཤ་པ་མེད་དོ་༎ ཞེས་བྱ་བ་ལྟ་བུའོ་༎
 02034 svabhāva-viruddha-upalabdhir yathā, na atra śīta-sparśo vahner iti|	རང་བཞིན་འགལ་བ་དམིགས་པ་ནི་དཔེར་ན་འདི་ན་མེ་ཡོད་པའི་ཕྱིར་གྲང་བའི་རེག་པ་མེད་དོ་ཞེས་པ་ལྟ་བུའོ་༎
 02035 viruddha-kārya-upalabdhir yathā, na atra śīta-sparśo dhūmād iti|	འགལ་བའི་འབྲས་བུ་དམིགས་པ་ནི་དཔེར་ན་འདི་ན་དུ་བ་ཡོད་པའི་ཕྱིར་། གྲང་བའི་རེག་པ་མེད་དོ་ཞེས་བྱ་བ་ལྟ་བུའོ་༎
 02036 viruddha-vyāpta-upalabdhir yathā, na dhūma-bhāvī bhūtasya api bhāvasya vināśaḥ,	འགལ་བ་ཁྱབ་པ་དམིགས་པ་ནི་དཔེར་ན་དངོས་པོ་བྱུང་བ་ཡང་འཇིག་པར་ངེས་པར་འགྱུར་བ་མེད་དེ་། 
 hetv-antara-apekṣaṇād iti|	རྒྱུ་གཞན་ལ་ལྟོས་པའི་ཕྱིར་རོ་ཞེས་བྱ་བ་ལྟ་བུའོ་༎
 02037 kārya-viruddha-upalabdhir yathā, na iha apratibaddha-sāmarthyāni śīta-kāraṇāni santi, vahner iti|	འབྲས་བུ་འགལ་བ་དམིགས་པ་ནི་དཔེར་ན་འདི་ན་མེ་ཡོད་པའི་ཕྱིར་གྲང་བའི་རྒྱུའི་ནུས་པ་ཐོགས་པ་མེད་པ་དག་མེད་དོ་ཞེས་བྱ་བ་ལྟ་བུའོ་༎ 
 02038 vyāpaka-viruddha-upalabdhir yathā, na atra tuṣāra-sparśo vahner iti|	ཁྱབ་པར་བྱེད་པ་འགལ་བ་དམིགས་པ་ནི་དཔེར་ན་འདི་ན་མེ་ཡོད་པའི་ཕྱིར་བ་མོའི་རེག་པ་མེད་དོ་ཞེས་བྱ་བ་ལྟ་ལྟ་བུའོ་༎ བུའོ་༎ 
 02039 kāraṇa-anupalabdhir yathā, na atra dhūmo vahny-abhāvād iti|	རྒྱུ་མི་དམིགས་པ་ནི་དཔེར་ན་འདི་ན་མེ་མེད་པའི་ཕྱིར་དུ་བ་མེད་དོ་ཞེས་བྱ་བ་ལྟ་བུའོ་༎
 02040 kāraṇa-viruddha-upalabdhir yathā, na asya roma-harṣa-ādi-viśeṣāḥ,	རྒྱུ་འགལ་བ་དམིགས་པ་ནི་དཔེར་ན་འདི་ན་སྤུ་ལོང་ཞེས་བྱ་བ་ལ་སོགས་པའི་བྱེ་བྲག་མེད་དེ་། 
 saṃnihita-dahana-viśeṣatvād iti|	གདུང་བར་བྱེད་པའི་བྱེ་བྲག་ཉེ་བ་ཉིད་ཀྱི་ཕྱིར་རོ་ཞེས་བྱ་བ་ལྟ་བུའོ་མེད་དེ་། 
 02041 kāraṇa-viruddha-kārya-upalabdhir yathā, na roma-harṣa-ādi-viśeṣa-yukta-puruṣavān ayaṃ pradeśaḥ, dhūmād iti|	༎ རྒྱུ་འགལ་བའི་འབྲས་བུ་དམིགས་པ་ནི་དཔེར་ན་ཕྱོགས་འདི་ན་དུ་བ་ཡོད་མེད་དེ་། ༎ པའི་ཕྱིར་། སྤུ་ལོང་ཞེས་བྱེད་པ་ལ་སོགས་པའི་བྱེ་བྲག་དང་ལྡན་པའི་མི་དང་ལྡན་པ་མ་ཡིན་ནོ་ཞེས་བྱ་བ་མེད་དེ་། ༎ པའི་ཕྱིར་། ལྟ་བུའོ་༎ དོན་གཞན་ཡོད་པ་དང་དགག་པ་དག་གིས་སྦྱོར་བ་ཐ་དད་ཀྱང་།
 02042 ime sarve kārya-anupalabdhy-ādayo daśa-anupalabdhi-prayogāḥ svabhāva-anupalabdhau saṃgraham upayānti| 02043 pāraṃparyeṇa arthāntara-vidhi-pratiṣedhāyāṃ prayoga-bhede api|	བརྒྱུད་པའི་སྒོ་ནས་འབྲས་བུ་མི་དམིགས་པ་ལ་སོགས་པ་མི་དམིགས་པའི་སྦྱོར་བ་བཅུ་པོ་དེ་དག་ཐམས་ཅད་ནི་རང་བཞིན་མི་༄༢༣༣ཨ་༌་༎
 02044 prayoga-darśana-abhyāsāt svayam apy evaṃ vyavaccheda-pratītir bhavati iti svārthe apy anumāne asyāḥ prayoga-nirdeśaḥ|	དམིགས་པའི་ནང་དུ་བསྡུ་བར་འགྱུར་རོ་༎ སྦྱོར་བ་མཐོང་བ་གོམས་པ་ལས་བདག་ཉིད་ཀྱང་དེ་བཞིན་དུ་རྣམ་པར་གཅོད་པ་རྟོགས་པར་འགྱུར་བས་། བདག་གི་དོན་གྱི་རྗེས་སུ་དཔག་པ་ལ་ཡང་བྱེ་བྲག་བསྟན་ཏོ་༎
 02045 sarvatra ca asyām abhāva-vyavahāra-sādhanyām anupalabdhau yeṣāṃ svabhāva-viruddha-ādīnām	མེད་པའི་ཐ་སྙད་སྒྲུབ་པའི་མི་དམིགས་པ་དེ་དག་ཐམས་ཅད་ལ་ཡང་རང་བཞིན་འགལ་བ་ལ་སོགས་པ་དམིགས་པ་དང་། རྒྱུ་ལ་སོགས་པ་མི་དམིགས་པས་།
 upalabdhyā kāraṇa-ādīnām anupalabdhyā ca pratiṣedha uktas teṣām upalabdhi-lakṣaṇa-prāptānām|	དགག་པ་བཤད་པ་གང་ཡིན་པ་དེ་དག་ནི་དམིགས་པའི་རིག་བྱར་གྱུར་པ་ཁོ་ན་དག་ལས་དམིགས་པ་དང་། 
 02045 eva upalabdhir anupalabdhiś ca veditavyā|	མི་དམིགས་པར་ཡང་རིག་པར་བྱའོ་༎
 02046 anyeṣāṃ virodha-kāryakāraṇabhāva-siddheḥ|	གཞན་དག་ལ་ནི་འགལ་བ་དང་༎ རྒྱུ་དང་འབྲས་བུ་ཡོད་པ་དང་། མེད་པ་མི་འགྲུབ་པའི་ཕྱིར་རོ་༎ བསྐལ་པའི་ཡུལ་མི་དམིགས་པའི་མངོན་སུམ་དང་རྗེས་སུ་དཔག་པའི་མཚན་ཉིད་ནི་ཐེ་ཚོམ་གྱི་རྒྱུ་ཡིན་ཏེ་། 
 02047 pramāṇa-nivṛttav apy artha-abhāva-asiddher iti|	ཚད་མ་ལོག་ཀྱང་དོན་མེད་པར་མི་འགྲུབ་པའི་ཕྱིར་རོ་༎ རིགས་པའི་ཐིག་པ་ཞེས་བྱ་བའི་རབ་ཏུ་བྱེད་པ་ལས་། བདག་གི་དོན་རྗེས་སུ་དཔག་པའི་ལེའུ་སྟེ་གཉིས་པའོ་།
 03001 trirūpa-liṅga-ākhyānaṃ parārtham anumānam|	༎ ། གཞན་གྱི་དོན་གྱི་རྗེས་སུ་དཔག་པ་ནི་ཚུལ་གསུམ་པའི་རྟགས་བརྗོད་པ་སྟེ་།
 03002 kāraṇe kārya-upacārāt|	རྒྱུ་ལ་འབྲས་བུ་བཏགས་པའི་ཕྱིར་རོ་༎
 03003 tad dvividham| 03004 prayoga-bhedāt|	སྦྱོར་བའི་བྱེ་བྲག་གིས་དེ་ནི་རྣམ་པ་གཉིས་ཏེ་།
 03005 sādharmya-vaidharmya-vacana iti|	ཆོས་མཐུན་པ་ཉིད་ཅན་དང་། ཆོས་མི་མཐུན་པ་ཉིད་ཅན་ནོ་༎
 03006 na anayor arthataḥ kaścid bhedaḥ| 03007 anyatra prayoga-bhedāt|	སྦྱོར་བའི་བྱེ་བྲག་མ་གཏོགས་པར་འདི་གཉིས་དོན་དུ་ནི་བྱེ་བྲག་ཅི་ཡང་མེད་དོ་༎
 03008 tatra sādharmyavat prayogaḥ: yad upalabdhi-lakṣaṇa-prāptaṃ sann na upalabhyate so asad-vyavahāra-viṣayaḥ siddhaḥ,	དེ་ལ་ཆོས་མཐུན་པ་ཉིད་ཅན་ནི་དམིགས་པའི་རིག་བྱར་གྱུར་པ་གང་མ་དམིགས་པ་དེ་ནི་མེད་པའི་ཐ་སྙད་ཀྱི་ཡུལ་དུ་གྲུབ་སྟེ་།
 yathā anyaḥ kaścid dṛṣṭaḥ śaśa-viṣāṇa-ādiḥ| na upalabhyate ca kaścit pradeśa-viśeṣa upalabdhi-lakṣaṇa-prāpto ghaṭa ity anupalabdhi-prayogaḥ|	དཔེར་ན་རི་བོང་གི་རབ༹་ལ་སོགས་པ་གཞན་འགའ་ཞིག་མཐོང་བ་བཞིན་ཏེ་། ཕྱོགས་ཀྱི་བྱེ་བྲག་གང་ན་དམིགས་པའི་རིག་བྱར་གྱུར་པ་བུམ་པ་མི་དམིགས་སོ་ཞེས་བྱ་བ་ལྟ་བུའོ་༎ 
 03009 tathā svabhāvahetoḥ prayogaḥ: yat sat tat sarvam anityam,	དེ་བཞིན་དུ་རང་བཞིན་གྱི་གཏན་ཚིགས་ཀྱི་སྦྱོར་བ་ནི་གང་ཡོད་པ་དེ་ཐམས་ཅད་ནི་མི་རྟག་སྟེ་།
 yathā ghaṭa-ādir iti śuddhasya svabhāvahetoḥ prayogaḥ|	དཔེར་ན་བུམ་པ་ལ་སོགས་པ་ལྟ་བུའོ་ཞེས་བྱ་བ་ནི་རང་བཞིན་དག་པའི་སྦྱོར་བའོ་༎
 03010 yad utpattimat tad anityam iti svabhāvabhūta-dharma-bhedena svabhāvasya prayogaḥ| 03011 yat kṛtakaṃ tad anityam ity upādhi-bhedena|	གང་སྐྱེ་བ་དང་ལྡན་པ་དེ་ནི་མི་རྟག་པའོ་ཞེས་བྱ་བ་ནི་རང་བཞིན་དུ་གྱུར་པའི་ཆོས་ཀྱི་བྱེ་བྲག་གིས་རང་བཞིན་གྱི་སྦྱོར་བའོ་༎ གང་བྱས་པ་དེ་ནི་མི་རྟག་པའོ་ཞེས་བྱ་བ་དེ་ནི་ཁྱད་པར་གྱི་བྱེ་བྲག་གིས་༎ ཏེ་། 
 03012 apekṣita-para-vyāpāro hi bhāvaḥ svabhāva-niṣpattau kṛtaka iti|	རང་གི་ངོ་བོ་འགྲུབ་པར་བྱ་བའི་ཕྱིར་གཞན་གྱི་བྱེད་པ་ལ་ལྟོས་པའི་༄༢༣༣བ་ངོ་བོ་ནི་བྱས་པའོ་ཞེས་བྱའོ་༎
 03013 evaṃ pratyaya-bhedabheditva-ādayo api draṣṭavyāḥ|	བརྩལ་མ་ཐག་ཏུ་བྱུང་བ་དང་། རྐྱེན་གྱི་བྱེ་བྲག་གིས་ཐ་དད་པ་ཅན་ཉིད་ལ་སོགས་པ་ལ་ཡང་དེ་བཞིན་དུ་བལྟ་བར་བྱའོ་༎ 
 03014 sann utpattimān kṛtako vā śabda iti pakṣa-dharma-upadarśanam|	ཡོད་པའམ་སྐྱེ་བ་དང་ལྡན་པ་འམ་བྱས་པ་ཞེས་བྱ་བའི་སྒྲ་ནི་ཕྱོགས་ཀྱི་ཆོས་ཉེ་བར་སྟོན་པའོ་༎
 03015 sarva ete sādhana-dharmā yathāsvaṃ pramāṇaiḥ| siddha-sādhana-dharma-mātra-anubandha eva sādhya-dharmo avagantavyāḥ| 03016 tasya eva tat|	སྒྲུབ་པའི་ཆོས་དེ་དག་ཐམས་ཅད་ནི་རང་གི་ངོ་བོ་སྒྲུབ་པ་ཅི་ལྟ་བུ་དག་གིས་སྒྲུབ་པའི་ཆོས་ཙམ་དང་བསྒྲུབ་པར་བྱ་བའི་ཆོས་རྗེས་སུ་འབྲེལ་པར་གྲུབ་པ་ཁོ་ནར་ཁོང་དུ་ཆུད་པར་བྱ་སྟེ་། 
 03017 svabhāvasya ca hetutvāt|	དངོས་སུ་ན་དེ་ཉིད་དེའི་རང་བཞིན་ཡིན་པའི་ཕྱིར་དང་། རང་བཞིན་ཡང་གཏན་ཚིགས་ཡིན་པའི་ཕྱིར་ཏེ་།
 03018 vastutas tayos tādātmyam| 03019 tan-niṣpattāv aniṣpannasya tat-svabhāvatva-abhāvāt| 03020 vyabhicāra-sambhavāc ca|	དེ་གྲུབ་ལ་དེ་མ་གྲུབ་ན་ནི་དེའི་རང་བཞིན་ཉིད་མེད་པའི་ཕྱིར་དང་། འཁྲུལ་པ་ཡང་སྲིད་པའི་ཕྱིར་རོ་༎
 03021 kāryahetoḥ prayogaḥ: yatra dhūmas tatra agniḥ,	འབྲས་བུའི་གཏན་ཚིགས་ཀྱི་སྦྱོར་བ་ནི་གང་ན་དུ་བ་ཡོད་པ་དེ་ན་མེ་ཡོད་དེ་།
 yathā mahānasa-ādau| asti ca iha dhūma iti|	དཔེར་ན་ཚང་བང་ལ་སོགས་པ་བཞིན་ཏེ་། འདི་ན་ཡང་དུ་བ་ཡོད་དོ་ཞེས་བྱ་བ་ལྟ་བུའོ་༎
