skt	tib
 kiṃ kāraṇaṃ tad api hetau nāsti | mahābhūteṣu saṃprayukteṣu viprayukteṣu vā pratyayeṣu nāsti |	དེ་ཡང་རྒྱུ་འབྱུང་བ་ཆེན་པོ་རྣམས་དང་མཚུངས་པར་ལྡན་པ་རྣམས་དང་ལྡན་པ་མ་ཡིན་པ་རྣམས་ལ་ཡང་མེད་།
 uraḥkaṇthoṣṭhajihvādantamūlatālunāsikāmūrdhaprabhṛtiṣu yan naivobhayasāmagryām asti |	རྐྱེན་བྲང་དང་། ལྐོག་མ་དང་། མཆུ་དང་། ལྕེ་རྩེ་དང་། སོའི་བྲུན་དང་། རྐན་དང་། སྣ་དང་། སྤྱི་བོ་ལ་སོགས་པ་དང་། འབད་པ་རྣམས་ལ་ཡང་མེད་། གཉི་ག་ཚོགས་པ་ཡང་མེད་། རྒྱུ་དང་རྐྱེན་ཚོགས་པ་ལ་ཡང་མེད་།
 hetupratyayasamagrīvinirmuktaṃ pṛthag eva vā nāsti | yasmād atra sarvatra nāsti |	རྒྱུ་དང་རྐྱེན་ཚོགས་པ་ལས་མ་གཏོགས་པ་ཐ་དད་པ་ཡང་མེད་དོ་༎
 tasmān niḥsvabhāvaṃ |	གང་གི་ཕྱིར་འདི་ཐམས་ཅད་ལ་མེད་པའི་ཕྱིར་འདི་རང་བཞིན་མེད་པ་ཡིན་ཏེ་།
 yasmān niḥsvabhāvaṃ | tasmāc chūnyaṃ |	རང་བཞིན་མེད་པའི་ཕྱིར་སྟོང་པ་ཡིན་ནོ་༎
 tasmād anena sarvabhāvasvabhāvavyavartanam aśakyaṃ kartuṃ | kiṃ kāraṇaṃn |	དེ་ལྟ་བས་ན་འདིས་དངོས་པོ་ཐམས་ཅད་ཟློག་པར་བྱེད་མི་ནུས་སོ་༎
 na hy asadagninā dagdhaṃ |	མེ་མེད་པས་ཀྱང་སྲེག་པར་བྱེད་མི་ནུས་སོ་༎
 nāpy asatā śāstreṇa śakyaṃ chettuṃ |	མཚོན་ཆ་མེད་པས་ཀྱང་གཅད་པར་མི་ནུས་ཤིང་ཆུ་མེད་པས་ཀྱང་བངས་པར་མི་ནུས་པ་དེ་བཞིན་དུ་ཚིག་མེད་པས་ཀྱང་།
 nāsatībhir atbhiḥ śakyaṃ kledayitum evam asattā vacanena śakyaḥ sarvabhāvasvabhāvapratiṣedhaḥ kartuṃ na śakyaḥ sarvabhāvasvabhāvo nivartayituṃ tatra yad uktaṃ sarvabhāvasvabhāvaḥ pratiṣidhaḥ sarvatra bhāvasvabhāvo vinivartata iti | tan na || (vv 220)	དངོས་པོ་ཐམས་ཅད་ཀྱི་རང་བཞིན་ཟློག་པར་བྱེད་མི་ནུས་པས་དེ་ལ་དངོས་པོ་ཐམས་ཅད་ཀྱི་རང་བཞིན་བཀག་གོ་ཞེས་སྨྲས་པ་གང་ཡིན་པ་དེ་མི་རུང་ངོ་༎
 atha sasvabhāvam etad vākyaṃ pūrvā hata pratijñā te |	འོན་ཏེ་ཚིག་དེ་རང་བཞིན་བཅས་༎ ཁྱོད་ཀྱིས་དམ་བཅས་སྔ་མ་ཉམས་༎ མི་འདྲ་ཉིད་དེ་དེ་ཡིན་ན་༎
 vaiṣamikatvaṃ tasmin viśeṣahetuś ca vaktavyaḥ || nagvv_2 ||	གཏན་ཚིགས་ཁྱད་པར་བརྗོད་པར་བྱོས་༎
 athāpi manyase mā bhūd eṣa doṣa iti sasvabhāvam etad vākyaṃ |	འོན་ཏེ་སྐྱོན་དེར་གྱུར་ན་མི་རུང་ངོ་སྙམ་ནས་ངའི་ཚིག་དེ་ནི་རང་བཞིན་དང་བཅས་པ་ཡིན་ཏེ་། 
 sasvabhāvatvāc cāśūnyaṃ |	དེའི་ཕྱིར་སྟོང་པ་མ་ཡིན་ནོ་༎
 tasmād anena sarvabhāvasvabhāvaḥ pratiṣiddhaḥ sarvabhāvasvabhāvo vinivarta iti || atra brūmaḥ |	དེ་བས་ན་འདིས་ནི་དངོས་པོ་ཐམས་ཅད་ཀྱི་རང་བཞིན་བཀག་གོ་སྙམ་དུ་སེམས་ན་།
 yā hi te pratijñā śūnyāḥ svabhāvā iti | hatā śā || kiñcānyat sarvabhāvāntargatañ ca tadvacanam |	འོ་ན་དེ་ལྟར་ཡིན་ན་ནི་དངོས་པོ་ཐམས་ཅད་ནི་སྟོང་པ་ཡིན་ནོ་ཞེས་སྔར་དམ་བཅས་པ་གང་ཡིན་པ་དེ་ཉམས་པ་ཡིན་ནོ་༎ འདི་ལྟར་གཞན་ཡང་ཐམས་ཅད་ཀྱི་ནང་དུ་ནི་ཁྱོད་ཀྱི་ཚིག་ཀྱང་འདུས་པ་ཡིན་ན་།
 kasmāt sarvabhāveṣu tvadvacanam aśūnyaṃ yenāśūnyatvāt sarvabhāvasvabhāvaḥ pratiṣiddhaḥ ||	ཅིའི་ཕྱིར་དངོས་པོ་ཐམས་ཅད་སྟོང་བ་ཡིན་བཞིན་དུ་འདི་ལྟར་སྟོང་པ་ཉིད་མ་ཡིན་པའི་ཕྱིར་དེས་དངོས་པོ་ཐམས་ཅད་རང་བཞིན་བཀག་གོ་ཞེས་བྱ་བའི་ཁྱོད་ཀྱི་ཚིག་སྟོང་པ་མ་ཡིན་པར་འགྱུར་། 
 evaṃ ṣaṭkoṭiko vādaḥ prasaktaḥ |	དེ་ལྟ་ན་ནི་སྨྲས་པ་མུ་དྲུག་ཏུ་ཐལ་བར་འགྱུར་རོ་༎
 sa punaḥ katham iti |	དེ་ཡང་ཇི་ལྟ་བུ་ཞེ་ན་།
 hanta cet punaḥ śūnyāḥ sarvahhāvās tena tvadvacanaṃ śūnyam sarvabhāvāntargatatvāt tvadvacanasya |	འོན་ཀྱང་གལ་ཏེ་དངོས་པོ་ཐམས་ཅད་སྟོང་པ་ཡིན་ནོ་ཞེ་ན་ཁྱོད་ཀྱི་ཚིག་ཀྱང་སྟོང་པ་ཡིན་ཏེ་། ཐམས་ཅད་ཀྱི་ནང་དུ་༄༡༢༢ཨ་༌་༎ འདུས་པའི་ཕྱིར་༎
 tena śūnyena pratiṣedhānupapattiḥ | tatra yaḥ pratiṣedhaḥ śūnyāḥ sarvabhāva iti anupapannaḥ | 1 |	སྟོང་པ་དེས་པ་ནི་དགག་པ་མི་འཐད་པས་དེ་ལ་དངོས་པོ་ཐམས་ཅད་ནི་སྟོང་པ་ཡིན་ནོ་ཞེས་དགག་པ་གང་ཡིན་པ་དེ་འཐད་པ་མ་ཡིན་ནོ་༎ 
 upapannaś cet punaḥ śūnyāḥ sarvabhāvā iti pratiṣedhas tena tvadvacanaśūnyatvād anena pratiṣedho anupapannaḥ | 2 |	གལ་ཏེ་འཐད་པ་ཡིན་ནོ་ཞེ་ན་། དངོས་པོ་ཐམས་ཅད་ནི་སྟོང་པ་ཡིན་ཞེས་བཀག་པས་དེས་ན་ཁྱོད་ཀྱི་ཚིག་ཀྱང་སྟོང་པ་ཡིན་ལ་། སྟོང་པ་ཉིད་ཡིན་པའི་ཕྱིར་དེས་ནི་འགོག་པ་མི་འཐད་དོ་༎
 atha śūnyāḥ sarvabhāvās tvadvacanañ cāśūnyaḥ yena pratiṣedhas tena tvadvacanaṃ sarvatrāsaṃgṛhītaṃ |	གལ་ཏེ་དངོས་པོ་ཐམས་ཅད་ནི་སྟོང་པ་ཡིན་ལ་། གང་གིས་འགོག་པར་བྱེད་པ་ཁྱོད་ཀྱི་ཚིག་ནི་སྟོང་པ་མ་ཡིན་ནོ་ཞེ་ན་། དེས་ན་ཁྱོད་ཀྱི་ཚིག་ཐམས་ཅད་ཀྱི་ནང་དུ་མ་འདུས་པ་ཡིན་ཏེ་།
 (vv 222) tatra dṛṣṭāntavirodhaḥ | 3 |	དེ་ལ་འགལ་བའི་དཔེར་འགྱུར་རོ་༎
 sarvatra cet punaḥ gṛhītaṃ tvadvacanaṃ sarvabhāvāś ca śūnyāḥ |	གལ་ཏེ་ཐམས་ཅད་ཀྱི་ནང་དུ་ཁྱོད་ཀྱི་ཚིག་བསྡུས་སོ་ཞེ་ན་།
 tena tad api śūnyaṃ śūnyatvād anena nāsti pratiṣedhaḥ | 4 |	དངོས་པོ་ཐམས་ཅད་སྟོང་པ་ཡིན་པས་དེས་ན་དེ་ཡང་སྟོང་པ་ཡིན་ནོ་༎ དེའི་ཕྱིར་འདིས་འགོག་པ་མེད་དོ་༎
 atha śūnyam asti vānena pratiṣedhaḥ śūnyaḥ sarvabhāvā iti tena śūnyāpi sarvabhāvāḥ kāryakriyāsamarthā samarthabhaveyuḥ | na caitad iṣṭaṃ | 5 |	གལ་ཏེ་སྟོང་པ་ཡིན་ཡང་དངོས་པོ་ཐམས་ཅད་ནི་སྟོང་པའོ་ཞེས་འདིས་འགོག་པ་ཡོད་དོ་ཞེ་ན་། དེས་ན་དངོས་པོ་ཐམས་ཅད་སྟོང་པ་ཡིན་ཡང་བྱ་བ་བྱེད་ནུས་པར་འགྱུར་ཏེ་དེ་ནི་འདོད་པ་མ་ཡིན་ནོ་༎
 atha śūnyāḥ sarvabhāvāḥ na ca kāryaṃ kriyāsamarthaṃ bhavaṃti mā bhūt dṛṣṭāntavirodha iti kṛtvā śūnyena tvadvacanena sarvabhāvāsvabhāvo pratiṣedho nopapanna iti | 6 | kiñcānyat | evaṃ tadastitvāt vaiṣamikatvaprasaṅgaḥ |	གལ་ཏེ་འགལ་བའི་དཔེར་གྱུར་ནས་མི་རུང་ངོ་སྙམ་ནས་དངོས་པོ་ཐམས་ཅད་སྟོང་པ་ཡིན་ཏེ་བྱ་བ་བྱེད་མི་ནུས་སོ་ཞེ་ན་། ཁྱོད་ཀྱི་ཚིག་སྟོང་བས་ཀྱང་དངོས་པོ་ཐམས་ཅད་ཀྱི་རང་བཞིན་འགོག་པར་མི་འཐད་དོ་༎ ཇི་ལྟར་གཞན་ཡང་དེ་སྐད་ཟེར་ན་ནི་ཁ་ཅིག་ནི་སྟོང་།
 kiñcit śūnyaṃ kiñcid aśūnyam iti | tasmiṃś ca vaisamikatve viśeṣahetur vaktavyaḥ |	ཁ་ཅིག་ནི་མི་སྟོང་ངོ་ཞེས་མི་འདྲ་བ་ཉིད་དུ་ཐལ་བར་འགྱུར་རོ་༎
 yena hi viśeṣahetunā kiñcit śūnyaṃ kiñcid aśūnyaṃ syāt | sa ca nopadiṣṭo hetuḥ | tatra yad uktaṃ śūnyāḥ sarvabhāvā iti tan na || (vv 224)	མི་འདྲ་བ་ཉིད་ཡིན་ན་ནི་གང་གིས་ན་ཁ་ཅིག་ནི་སྟོང་ཁ་ཅིག་ནི་མི་སྟོང་པར་གྱུར་པའི་གཏན་ཚིགས་ཀྱི་ཁྱད་པར་ཡང་སྨྲོས་ཤིག་། གཏན་ཚིགས་དེ་ཡང་མ་བརྟན་པས་དེ་ལ་དངོས་པོ་ཐམས་ཅད་ནི་སྟོང་པའོ་ཞེས་སྨྲས་པ་གང་ཡིན་པ་དེ་མི་རུང་ངོ་༎
 kiñcānyat	འདི་ལྟར་གཞན་ཡང་།
 mā śabdavad ity etat syāt te buddhir na caitad upapannam |	དེ་སྒྲ་མ་འབྱིན་ལྟ་བུའོ་ཞེས་། ཁྱོད་བློ་སེམས་ན་དེ་མི་འཐད་༎
 śabdenātra satā bhaviṣyato vāraṇaṃ tasya || nagvv_3 ||	འདི་ལ་སྒྲ་ནི་ཡོད་པ་ཡིས་༎ འབྱུང་བར་འགྱུར་བ་དེ་བཟློག་ཡིན་༎
 syāt te buddhiḥ yathā nāma kaścit brūyāt mā śabdaṃ kārṣīr mā śabdaṃ kārṣīr iti |	དཔེར་ན་ཁ་ཅིག་ན་རེ་སྒྲ་མ་འབྱིན་ཅིག་ཅེས་བདག་ཉིད་སྒྲ་འབྱིན་ཏེ་།
 tena ca śabdena vyāvartanaṃ kriyate |	སྒྲ་དེས་སྒྲ་ཟློག་པར་བྱེད་དོ་༎
 evam eva śūnyāḥ sarvabhāvā iti | śūnyena vacanena sarvatā sarvabhāvasvabhāvavyāvartanaṃ kriyata iti |	དེ་བཞིན་དུ་དངོས་པོ་ཐམས་ཅད་ནི་སྟོང་པ་ཞེས་སྟོང་པའི་རང་བཞིན་གྱི་ཚིག་གིས་དངོས་པོ་ཐམས་ཅད་ཀྱི་རང་བཞིན་ཟློག་པར་བྱེད་དོ་སྙམ་ན་། 
 atra vayaṃ brūmaḥ |	འདིར་སྨྲས་པ་།
 etad apy anupapannaṃ kiṃ kāraṇaṃ |	དེར་ཡང་འཐད་པ་མ་༄༡༢༢བ་ཡིན་ཏེ་།
 satā hy atra śabdena hy atra bhaviṣyataḥ śabdasya pratiṣedhaḥ kriyate |	འདི་ལ་སྒྲ་ཡོད་པས་སྒྲ་འབྱུང་བར་འགྱུར་བ་འགོག་པར་བྱེད་པ་ཡིན་གྱི་།
 na punar iha bhavataḥ satā vacanena sarvabhāvasvabhāvapratiṣedhaḥ kriyate | tava hi matena vacanam apy asat | sarvabhāvasvabhāvo 'py asat |	འདིར་ནི་ཁྱོད་ཀྱི་ཡོད་པའི་ཚིག་གིས་དངོས་པོ་ཐམས་ཅད་ཀྱི་རང་བཞིན་འགོག་པར་མི་བྱེད་དེ་། ཁྱོད་ཀྱི་ལུགས་ཀྱི་ཚིག་ཀྱང་ཡོད་པ་མ་ཡིན་།
 tasmād ayaṃ mā śabdavad iti viṣayopanyāso 'sann iti || (vv 226) kiñca pratipratiṣedhyo 'py evam iti mataṃ bhavet tad asad eva |	དངོས་པོ་ཐམས་ཅད་ཀྱི་རང་བཞིན་ཡང་ཡོད་པ་མ་ཡིན་པས་དེའི་ཕྱིར་སྒྲ་མ་འབྱིན་ཞེས་པ་ལྟ་བུའོ་ཞེས་བྱ་བ་འདི་ནི་མི་མཐུན་པར་སྒྲ་སྨྲས་པ་ཡིན་ནོ་༎ འགོག་པའི་འགོག་པའང་དེ་ལྟ་ཞེས་༎ འདོད་ན་དེ་ཡང་བཟང་མིན་ཏེ་༎
 evaṃ tava pratijña lakṣaṇato dūṣyate na mama || nagvv_4 ||	དེ་ལྟ་བས་ནའང་ཁྱོད་དམ་བཅས་༎ མཚན་ཉིད་སྐྱོན་ཡོད་ངེད་ལ་མེད་༎ ཁྱོད་ཀྱི་བློ་ལ་རྣམ་།
 syāt te buddhiḥ pratiṣedhaḥ pratiṣedhyo 'py anenaiva kalpenānupapannaḥ |	པ་འདི་ཉིད་ཀྱིས་འགོག་པའི་འགོག་པ་ཡང་མི་འཐད་དེ་།
 tatra yad bhavān sarvabhāvasvabhāvapratiṣedhaśūcanaṃ pratiṣedhayati | tad anupapannam iti |	དེ་ལ་ཁྱོད་ཀྱིས་དངོས་པོ་ཐམས་ཅད་ཀྱི་རང་བཞིན་འགོག་པའི་ཚིག་འགོག་པར་བྱེད་པའི་ཚིག་གང་ཡིན་པ་དེ་ཡང་མི་འཐད་དོ་སྙམ་དུ་སེམས་ན་། 
 atra vayaṃ brūmaḥ | etad aśabdena sad eva |	འདིར་སྨྲ་བར་བྱ་སྟེ་། དེ་ཡང་བཟང་པོ་མ་ཡིན་ཏེ་། དེ་ཅིའི་ཕྱིར་ཞེ་ན་།
 kasmāt tava ca hi pratijñālakṣaṇaprāptam etan na mama bhavān iha bravīti | śūnyāḥ sarvabhāvā iti nāhaṃ | tasmāt tvatpratijñān na(?)payāmi | pūrvakaḥ pakṣo na mama |	ཁྱེད་ལ་ནི་དམ་བཅས་པའི་མཚན་ཉིད་ཀྱིས་འདི་འཐོབ་ཀྱི་།
 tatra yad uktaṃ pratiṣedhaḥ pratiṣedhyo 'py evaṃ matam iti | upapannaṃm iti || tan na | (vv 228) kiñcānyat |	ངེད་ལ་ནི་མེད་པས་དེ་ལྟ་ཡིན་ན་ནི་འགོག་པའི་འགོག་པ་ཡང་འཐད་པ་མ་ཡིན་ནོ་ཞེས་སྨྲས་པ་གང་ཡིན་པ་དེ་མི་རུང་ངོ་༎ འདི་ལྟར་གཞན་ཡང་།
 pratyakṣeṇa hi tāvad yady upalabhya vinivartayasi bhāvān |	རེ་ཞིག་དངོས་རྣམས་མངོན་སུམ་གྱིས་༎ དམིགས་ནས་ཟློག་པར་བྱེད་མིན་ན་༎
 tan nāsti pratyakṣaṃ bhāvā yenopalabhyante || nagvv_5 ||	གང་གིས་དངོས་རྣམས་དམིགས་འགྱུར་བ་༎ མངོན་སུམ་དེ་ནི་མེད་པ་ཡིན་༎
 yadi pratyakṣataḥ sarvabhāvān upalabhya bhavān nivartayati śūnyāḥ sarvabhāvā iti |	གལ་ཏེ་ཁྱོད་ཀྱིས་དངོས་པོ་ཐམས་ཅད་མངོན་སུམ་གྱི་དམིགས་ནས་དངོས་པོ་ཐམས་ཅད་ནི་སྟོང་པའོ་ཞེས་ཟློག་པར་བྱེད་ན་ནི་མི་རུང་ངོ་༎
 tad anupapannaṃ |	དེ་ཡང་འཐད་པ་མ་ཡིན་ཏེ་།
 kasmāt pratyakṣam api hi pramāṇaṃ svabhāvāntargatatvāt śūnyaṃ |	ཅིའི་ཕྱིར་ཞེ་ན་༏་དངོས་པོ་ཐམས་ཅད་ཀྱི་ནང་དུ་ནི་མངོན་སུམ་གྱི་ཚད་མ་ཡང་འདུས་པའི་ཕྱིར་སྟོང་པ་ཡིན་ལ་། 
 yo 'pi sarvabhāvān upalabhate so 'pi śūnyas tasmāt pratyakṣeṇa pramāṇena nopalambhabhāvo anupalabdhasya ca pratiṣedhānupapattiḥ śūnyaḥ sarvabhāvā iti | tad anupapannaṃ (vv 230) syāt te buddhiḥ |	དངོས་པོ་ལ་དམིགས་པར་བྱེད་པ་གང་ཡིན་པ་དེ་ཡང་སྟོང་པ་ཡིན་ནོ་༎ དེའི་ཕྱིར་མངོན་སུམ་གྱི་ཚད་མས་དམིགས་པ་མེད་དོ་༎
 anumānenāgamenopānena vā sarvabhāvān upalabhya sarvabhāvavyāvartanaṃ kriyata iti || atra brūmaḥ |	མི་དམིགས་པ་འགོག་པ་ཡང་མི་འཐད་པས་དེ་ལ་དངོས་པོ་ཐམས་ཅད་ནི་སྟོང་པའོ་ཞེས་སྨྲས་པ་གང་ཡིན་པ་དེ་འཐད་པ་མ་ཡིན་ནོ་༎ འོན་ཏེ་ཁྱོད་ཀྱི་བློ་ལ་རྗེས་སུ་དཔག་པ་དང་ལུང་དང་དཔེས་སེམས་འཇལ་བས་དམིགས་ནས་དངོས་པོ་འདི་ཐམས་ཅད་ཟློག་པར་བྱེད་དོ་སྙམ་དུ་སེམས་ན་འདིར་སྨྲ་བར་བྱ་སྟེ་།
 anumānaṃ pratyuktaṃ pratyakṣeṇāgamopamāne ca |	རྗེས་དཔག་ལུང་དང་༄༡༢༣ཨ་༌་༎
 anumānāgamasādhyā ye 'rthā dṛṣṭāntasādhyāś ca || nagvv_6 ||	དཔེས་འཇལ་དང་༎ རྗེས་དཔག་ལུང་གིས་བསྒྲུབ་བྱ་དང་༎ དཔེས་བསྒྲུབ་བྱ་བའི་དོན་གང་ཡིན་༎
 anumānam apy upamānāgamāś ca pratyakṣeṇa pramāṇena pratyuktāḥ |	མངོན་སུམ་གྱིས་ནི་ལན་བཏབ་པོ་༎ རྗེས་སུ་དཔག་པ་དང་། དཔེས་འཇལ་བ་དང་། ལུང་ཡང་མངོན་སུམ་གྱི་ཚད་མས་ལན་བཏབ་པ་ཡིན་ཏེ་།
 yathā hi pratyakṣaṃ pramāṇaṃ śūnyaṃ sarvabhāvānāṃ śūnyatvāt |	འདི་ལྟར་མངོན་སུམ་གྱི་ཚད་མ་ནི་སྟོང་པ་ཡིན་ཏེ་། དངོས་པོ་ཐམས་ཅད་སྟོང་པ་ཉིད་ཡིན་པའི་ཕྱིར་རོ་༎
 evam anumānamopamāgamāpi śūnyāḥ |	དེ་བཞིན་དུ་རྗེས་སུ་དཔག་པ་དང་། དཔེས་འཇལ་བ་དང་། ལུང་ཡང་སྟོང་པ་ཡིན་ཏེ་།
 sarvabhāvānāṃ śūnyatvāt |	དངོས་པོ་ཐམས་ཅད་སྟོང་པ་ཉིད་ཡིན་པའི་ཕྱིར་རོ་༎
 ye 'py anumānasādhyārthā āgamasādhyā upamānasādhyāś ca |	རྗེས་སུ་དཔག་པས་བསྒྲུབ་པར་བྱ་བའི་དོན་དང་། ལུང་གིས་བསྒྲུབ་པར་བྱ་བ་དང་། དཔེས་བསྒྲུབ་བར་བྱ་བ་གང་ཡིན་པ་དེ་དག་ཀྱང་སྟོང་པ་མ་ཡིན་ཏེ་།
 te 'pi śūnyāḥ sarvabhāvānāṃ śūnyatvāt* anumānopamānāgamaiś ca yo 'pi bhāvān upalabhate so 'pi śūnyaḥ tasmāt bbāvānām upalambhābhāvo 'nupalabdhānāñ ca svabhāvapratiṣedhānupapattiḥ |	དངོས་པོ་ཐམས་ཅད་སྟོང་པ་ཉིད་ཡིན་པའི་ཕྱིར་རོ་༎ རྗེས་སུ་དཔག་པ་དང་། ལུང་དང་། དཔེས་འཇལ་བ་དག་གིས་དངོས་པོ་རྣམས་ལ་དམིགས་པར་བྱེད་པ་གང་ཡིན་པ་དེ་ཡང་སྟོང་པ་ཉིད་ཡིན་ཏེ་། དེའི་ཕྱིར་དངོས་པོ་རྣམས་དམིགས་པ་མེད་དོ་༎
 tatra yad uktaṃ śūnyāḥ sarvabhāvā iti | tan na || (vv 232)	མི་དམིགས་པའི་རང་བཞིན་འགོག་པ་མི་འཐད་པས་དེ་ལ་དངོས་པོ་ཐམས་ཅད་ནི་སྟོང་པའོ་ཞེས་སྨྲས་པ་གང་ཡིན་པ་དེ་མི་རུང་ངོ་༎
 kiñcānyat |	འདི་ལྟར་གཞན་ཡང་།
 kuśalānāṃ dharmāṇāṃ dharmāvasthavidaś ca manyante |	སྐྱེ་བོ་ཆོས་ཀྱི་གནས་སྐབས་མཁས་༎ དགེ་བ་དག་གི་ཆོས་རྣམས་ལ་༎
 kuśalaṃ janasvabhāvaṃ śeṣeṣv apy eṣa viniyogaḥ || nagvv_7 ||	དགེ་བའི་རང་བཞིན་ཡིན་པར་ནི་༎ སེམས་ཤིང་ལྷག་མ་རྣམས་ལ་ཡང་༎
 iha dharmāvasthāvido manyante kuśalānāṃ dharmāṇām ekonaviṃśaṃ śataṃ |	འདི་ལ་སྐྱེ་བོ་ཆོས་ཀྱི་གནས་སྐབས་ལ་མཁས་པ་རྣམས་ནི་དགེ་བའི་ཆོས་རྣམས་ལ་བརྒྱ་རྩ་བཅུ་དགུར་སེམས་ཏེ་།
 tadyathā ekadeśo vijñānasya vedanāyāḥ | saṃjñāyāś cetanāyāḥ |	འདི་ལྟ་སྟེ་།
