skt	tib
 eṣa sāgaragambhīrasaṃsārottaraṇaplavaḥ |	མཚོ་བས་ཟབ་པའི་འཁོར་བ་ལས་༎ སྒྲོལ་བའི་རྒལ་ཐབས་འདི་ཡིན་ཏེ་༎ འདི་ནི་བཟང་འགྲོར་འགྲོ་བ་ཡི་༎ ངེས་པའི་ཆུ་ལོན་ཟམ་པ་ཡིན་༎
 eṣa kleśajayo mārgo nṛpater agranāyakaḥ || 6 ||	འདི་ནི་ཉོན་མོངས་ཕམ་བྱེད་ལམ་༎ རྒྱལ་པོ་ཡི་ནི་འདྲེན་པ་མཆོག་།
 eṣa mokṣapurārohe mūlasopānavat sthitaḥ |	འདི་ནི་ཐར་པའི་གྲོང་འཇུག་པའི་༎ ཐེམ་སྐས་གཞི་དང་འདྲ་བར་གནས་༎ ང་ནི་མྱ་ངན་འདས་གྱུར་ན་༎
 nirvṛte mayi yuṣmākam eṣa śāstety abhiṣṭutaḥ || 7 ||	འདི་ནི་ཁྱེད་ཀྱི་སྟོན་པ་ཞེས་༎ རང་བྱུང་ཉིད་ཀྱིས་གུས་བཅས་པ༏་༏ནན་ཏན་དགེ་སློང་ཚོགས་མདུན་བསྟོད་༎ སངས་རྒྱས་ཞེས་བྱའི་སྒྲ་འདི་ཡང་༎ འཇིག་རྟེན་དག་ན་རབ་ཏུ་དཀོན་༎ མི་ཉིད་རྙེད་པ་ཤིན་ཏུ་དཀའ༎ རབ་ཏུ་བྱུང་བ་ཤིན་ཏུ་དཀོན་༎ དེ་བཞིན་རབ་ཏུ་བྱུང་རྣམས་ཀྱི་༎ ཚུལ་ཁྲིམས་ཕུན་ཚོགས་རབ་ཏུ་དཀོན་༎ ཚུལ་ཁྲིམས་ཡོངས་སུ་དག་གྱུར་ཀྱང་༎ གྲོགས་བཟང་ཤིན་ཏུ་རྙེད་པར་དཀའ༎ འཇིག་རྟེན་སངས་རྒྱས་འབྱུང་བ་དང་༎ མི་དང་རབ་ཏུ་བྱུང་བ་དང་༎ ཚུལ་ཁྲིམས་ཕུན་སུམ་༄༣ཨ་༌༎ ཚོགས་པ་དང་༎ གྲོགས་བཟངས་རྙེད་དཀའ་རྙེད་གྱུར་ནས་༎
 svayaṃ + + + + + kṣumamakṣam caiva yatnataḥ | nihatākṣaḥ samantaḥ + + + + + + + + + || + + + + + + + + + + naibhyaty adīkṣitaiḥ |	མཁས་པ་བདག་ལ་ལེགས་འདོད་ཅིང་༎ དེ་དག་འབྲས་བཅས་བྱེད་འདོད་པའི་༎ སྡོམ་བརྩོན་རྣམས་ཀྱིས་སོ་སོར་ཐར་༎ མཉན་པའི་ཕྱིར་ནི་འབད་པར་བྱ་༎ དགེ་སློང་དབང་དུལ་ཀུན་དབང་པོ་༎ སངས་རྒྱས་མི་འགྱུར་རབ་བྱུང་བ་༎
 prātimokṣaḥ sadā rakṣo bhikṣubhir nirmumukṣubhiḥ || jita pravṛtte 'py ahitāya + + + + + + + | kṛtopakāre 'py apakartumīhate + + + + + ||	ངེས་པར་ཐར་པ་འདོད་རྣམས་ཀྱིས་༎ སོ་སོར་ཐར་པ་རྟག་ཏུ་བསྲུངས་༎
 prātimokṣasya śravaṇaṃ durlabhaṃ kalpakoṭibhiḥ |	བསྐལ་པ་བྱེ་བ་རྣམས་སུ་ཡང་༎ སོ་སོར་ཐར་པ་ཐོས་པ་དང་༎ གཟུང་དང་འཛིན་པ་རྙེད་དཀའ་སྟེ་༎
 grahaṇaṃ dharaṇaṃ caivatipattiḥ sudurlabhā || 8 ||	བསྒྲུབས་པའང་ཤིན་ཏུ་རྙེད་པར་དཀའ༎
 buddhānāṃ sukham utpādaḥ sukhā dharmasya dhīṣaṇā	སངས་རྒྱས་རྣམས་ནི་འབྱུང་བ་བདེ་༎ ཆོས་བསྟན་པ་ཡང་བདེ་བ་ཡིན་༎
 sukhā saṃghasya sāmagrī śramaṇānāṃ tapaḥ sukham* || 9 ||	དགེ་འདུན་མཐུན་པ་བདེ་བ་སྟེ་༎ མཐུན་པ་རྣམས་ཀྱི་དཀའ་ཐུབ་བདེ་༎
 sukhaṃ darśanam āryāṇāṃ saṃvāso 'pi satā sukhaḥ |	འཕགས་པ་རྣམས་ནི་མཐོང་བ་བདེ་༎ དམ་པ་དག་དང་འགྲོགས་པ་བདེ་༎
 adarśanena bālānāṃ nityam eva sukhaṃ bhavet* || 10 ||	བྱིས་པ་རྣམས་ནི་མ་མཐོང་ན་༎ རྟག་ཏུ་བདེ་བ་ཉིད་དུ་འགྱུར་༎ ཚུལ་ཁྲིམས་ལྡན་པ་མཐོང་བ་བདེ་༎
 sukhaṃ dṛṣṭāḥ śīlavantaḥ sukhaṃ dṛṣṭā bahuśrutāḥ |	མང་དུ་ཐོས་པ་མཐོང་བ་བདེ་༎ ༄༣བ་ཡང་སྲིད་རྣམ་པར་གྲོལ་བ་ཡི་༎
 arhantaś ca sukhaṃ dṛṣṭā vipramuktapunarbhavāḥ || 11 ||	དགྲ་བཅོམ་པ་དག་མཐོང་བ་བདེ་༎
 sukhā nadī sukhaṃ tīrthaṃ sukhaṃ dharmajito jataḥ |	འཇུག་ངོགས་བདེ་བའི་ཆུ་ཀླུང་བདེ་༎ ཆོས་ལ་གོམས་པའི་སྐྱེ་བོ་བདེ་༎
 sukhaṃ prajñāpratilaṃbho hy asmimānakṣayaḥ sukham* || 12 ||	ཤེས་རབ་ཐོབ་པར་འགྱུར་བ་བདེ་༎ ངའོ་ང་རྒྱལ་ཟད་པ་བདེ་༎
 sukho hi vāsaḥ kṛtaniścayānāṃ jitendriyāṇāṃ ca bahuśrutānām* |	ངེས་པར་བྱས་ཤིང་དབང་པོ་ཐུལ་བ་དག་།
 śānteṣv araṇyeṣu jarāṃ gatānāṃ vaneṣu nirvāpitayauvanānām* || 13 ||	དགོན་བཞི་བ་རྣམས་སུ་རྒས་གྱུར་དང་༎ མང་དུ་ཐོས་པ་ནགས་ཀྱི་ནང་དག་ཏུ་༎ ལང་ཚོ་ཡོལ་བ་རྣམས་ཀྱིས་གནས་པ་བདེ་༎
 nirgatam āyuṣmanto grīṣmāṇāṃ yāvat tāvad avaśiṣṭam* |	ཚེ་དང་ལྡན་པ་དག་སོག་རྣམས་ཀྱི་འདས་པ་དང་། ལྷག་མ་ཇི་ཙམ་པ་། དེ་ཙམ་མོ་༎ ཚེ་དང་ལྡན་པ་དག་།
 atikrāmati āyuḥ āgataṃ jarāmaraṇam* | pralaṅghyate śāstuḥ śāsanam (prmosū_mū-banerjee 6)	རྒ་བ་དང་འཆི་བ་མངོན་པར་འོང་ཞིང་།
 apramādena āuṣmadbhir yogaḥ karaṇīyaḥ |	སྟོན་པའི་བསྟན་པ་ཡང་འཇིག་པར་འགྱུར་བས༏་ཚེ་དང་ལྡན་པ་དག་གིས་བག་ཡོད་པས་རྣལ་འབྱོར་དུ་བྱའོ་༎ 
 apramādādhigatāhi tathāgatānām arhatāṃ samyaksaṃbuddhānāṃ bodhir iti vā apy evaṃbhāgīyāḥ kuśalā dharmā bodhipakṣyāḥ |	དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་རྣམས་ཀྱི་བྱང་དུ་བྱའོ་༎ ཆུབ་དང་། གཞན་ཡང་གང་དག་དེ་ལྟ་བུ་དང་མཐུན་པ་། དགེ་བའི་ཆོས་བྱང་ཆུབ་ཀྱི་ཕྱོགས་རྣམས་ཀྱང་བག་ཡོད་པས་འཐོབ་བོ་༎
 kiṃ bhagavataḥ śrāvakasaṃghasya pūrvakālakaraṇīyam alpo 'rtho 'lpakṛtyam* |	བཅོམ་ལྡན་འདས་ཀྱི་ཉན་ཐོས་ཀྱི་དགེ་འདུན་ནི་དོན་ཉུང་བ་། བྱ་བ་ཉུང་བ་ཡིན་པས་། དགེ་འདུན་གྱིས་ཐོག་མར་བྱ་བ་ཅི་ཡོད་།
 anāgatānām āyuṣmantaś chandapariśuddhiṃ cārocayata ārocitāṃ ca pravedayata |	ཚེ་དང་ལྡན་པ་དག་མ་ལྷགས་པ་རྣམས་ལ་འདུན་པ་དང་ཡོངས་སུ་དག་པ་དྲིས་ཤིག་། དྲིས་ནས་ཀྱང་བརྗོད་པར་བྱའོ་༎
 praṇamya śākyasiṃhāya bhūtvā hy asmai kṛtāṃjaliḥ |	ཤའཀྱ་སེངགེ་དེ་ལ་ནི་༎ སོར་མོ་བཅུ་ཡི་ཐལ་སྦྱར་ཏེ་༎
 prātimokṣaṃ pravakṣyāmi vinayaṃ tac chṛṇotu naḥ || 14 ||	སོ་སོར་ཐར་པ་གདོན་བར་བྱ་༎ གདུལ་བའི་དོན་དུ་ང་ལས་ཉོན་༎
 śrutvā ca tat karotv atra yathā proktaṃ maharṣiṇā |	ཐོས་ནས་དྲང་སྲོང་ཆེན་པོ་ཡིས་༎ ཇི་སྐད་གསུངས་བཞིན་བསྒྲུབས་བྱ་ཞིང་༎ ཁ་ན་མ་ཐོ་ཕྲ་རྣམས་༄༤ཨ་༌༎
 aṇumātreṣv avadyeṣu bhavatā yatnakāriṇā || 15 ||	ལ༏་༏རྟུན་ཅིང་བྱེད་པ་ཉིད་དུ་གྱིས་༎ རྟག་ཏུ་འབད་པས་འདའ་བ་ཡི་༎
 yatnād drutaṃ satataṃ yaś ca cittahayaṃ mukhavacaneṣu anusārayati |	སེམས་རྟ་ཁ་བླན་དཀའ་བ་ལ་༎
 prātimokṣakhalīnam api sadṛśaṃ śatakaṇṭakaṃ tīkṣṇaṃ yenātividhyate || 16 ||	མཐུན་པའི་གཟེར་རྣོན་བརྒྱབ་པ་ཡི་༎ སྲབ་ནི་སོ་སོར་ཐར་འདི་ཡིན་༎
 mahātmanaḥ ye vacanamātreṇa yathābhāgān na nivartante |	ཆེ་བ་གང་དག་ངག་ཙམ་གྱིས་༎ ལྡོག་ཅིང་མཚམས་ལས་མི་འདའ་བ་༎
 puruṣaturagās te khalu kleśaraṇajayino bhaviṣyanti || 17 ||	དེ་དག་མི་རྟ་བཟང་པོ་ཡི་༎ ཉོན་མོངས་ག-ཡུལ་ལས་ངེས་རྒྱལ་འགྱུར་༎
 yeṣāṃ tu khalīnam idaṃ na vidyate nāpi antaḥkāmaṃ |	སུ་ལ་སྲབ་འདི་མེད་པ་དང༏་༏ནང་དུའང་འདོད་པར་མི་འགྱུར་བ་༎
 te tu kleśaraṇavimathyatā uddāmā vibhramiṣyanti || 19 ||	དེ་དག་ཉོན་མོངས་ག-ཡུལ་གྱིས་དཀྲུགས་༎ འཇོག་བྲལ་རྣམ་པར་འཁྱམ་པར་འགྱུར་༎
 śṛṇotu bhadantaḥ saṃghaḥ adya saṃghasya poṣadhaḥ cāturdaśikaḥ pāṃcadaśiko vā (prmosū_mū-banerjee 7)	དགེ་འདུན་བཙུན་པ་རྣམས་གསན་དུ་གསོལ་། དེང་དགེ་འདུན་གྱི་གསོ་སྦྱོང་བཅུ་བཞི་པའམ་བཅོ་ལྔ་པ་སྟེ་།
 sacet saṃghasya prāptakālaṃ kṣametānujānīyāt saṃgho yat saṃghasya poṣadhaṃ kuryāt prātimokṣasūtroddeśam uddeśayed eṣā jñaptiḥ |	གལ་ཏེ་དགེ་འདུན་གྱིས་དུས་ལ་བབ་ཅིང་བཟོད་ན་། དགེ་འདུན་གྱིས་གནང་བར་མཛོད་ཅིག་དང་། དེང་དགེ་འདུན་གསོ་སྦྱོང་མཛད་དེ་། སོ་སོར་ཐར་པའི་མདོ་གདོན་པ་གདོན་ནོ་༎ འདི་ནི་གསོལ་བའོ་༎
 poṣadhaṃ vayam āyuṣman kariṣyāmaḥ prātimokṣasūtroddeśam uddeśāmaḥ |	ཚེ་དང་ལྡན་པ་དག་བདག་ཅག་གསོ་སྦྱོང་བྱ་སྟེ་། སོ་སོར་ཐར་པའི་མདོ་གདོན་པ་གདོན་གྱིས་།
 yasya syāt āpattiḥ tena āviṣkartavyā | āpattyāṃ asatyāṃ tūṣṇīṃ bhavitavyam* |	ཁྱེད་ཅག་སུ་ལ་ལྟུང་བ་ཡོད་པ་དེས་མཐོལ་ཅིག་། ལྟུང་བ་མེད་ན་ཅང་མ་སྨྲ་ཞིག་།
 tūṣṇīṃbhāvena ca vayam āyuṣmataḥ pariśuddhān vedayiṣyāmaḥ |	ཅང་མི་སྨྲ་ན་བདག་གིས་ཚེ་དང་ལྡན་པ་དག་ཡོངས་སུ་དག་པར་རིག་པར་བྱའོ་༎
 yathāpi pratyekaṃ pṛṣṭasya bhikṣor vyākaraṇaṃ bhavati evam evaṃ evaṃrūpāyāṃ bhikṣuparṣadi yāvat trir apy anuśrāvaṇaṃ bhavati |	ཇི་ལྟར་སོ་སོར་དྲིས་ནས་དགེ་སློང་གིས་ལན་བཏབ་པ་དེ་བཞིན་དུ་དགེ་སློང་གི་འཁོར་འདི་ལྟ་བུ་ཡང་། ལན་གསུམ་གྱི་བར་དུ་བསྒྲག་པར་བྱ་བ་ཡིན་ནོ་༎
 yaḥ punar bhikṣur evaṃrūpāyāṃ bhikṣuparṣadi yāvat trir apy anuśrāvyamāne smaran satīm āpattiṃ nāviṣkaroti saṃprajānan mṛṣāvādo 'sya bhavati	ཡང་དགེ་སློང་གང་། དགེ་སློང་གི་འཁོར་འདི་ལྟ་བུར་ལན་གསུམ་༄༤བ་གྱི་བར་དུ་བསྒྲགས་པ་ན་། ལྟུང་བ་ཡོད་པ་ལ་དྲན་བཞིན་དུ་མི་མཐོལ་ན་། དེ་ཤེས་བཞིན་དུ་རྫུན་དུ་སྨྲ་བ་ཡིན་ནོ་༎
 saṃprajānan mṛṣāvādaḥ khalv āyuṣmantaḥ antarāyiko dharma ukto bhagavatā |	ཚེ་དང་ལྡན་པ་དག་ཤེས་བཞིན་དུ་རྫུན་དུ་སྨྲ་བ་ནི་། བཅོམ་ལྡན་འདས་ཀྱིས་བར་དུ་གཅོད་པའི་ཆོས་སུ་གསུངས་སོ་༎
 tasmāt smaratā bhikṣuṇā āpannena viśuddhāpekṣeṇa satī āpattir āviṣkartavyā |	དེ་བས་ན་དགེ་སློང་གང་ལྟུང་བ་བྱུང་བ་རྣམ་པར་དག་པར་འདོད་པས་། ལྟུང་བ་ཡོད་ལ་དྲན་ཞིང་མཐོང་བ་མཐོལ་བར་བྱའོ་༎ མཐོལ་ནས་དེ་བདེ་བ་ལ་རེག་པར་གནས་པར་འགྱུར་རོ་༎
 āviṣkṛtenāsya phāsu bhavati nāviṣkṛtena na bhavati |	མ་མཐོལ་མ་བཤགས་ན་ནི་མི་འགྱུར་རོ་༎
 uddiṣṭaṃ khalu mayāyuṣmantaḥ prātimokṣasūtroddeśanidānam* |	ཚེ་དང་ལྡན་པ་དག་བདག་གིས་སོ་སོར་ཐར་པའི་མདོ་གདོན་པའི་གླེང་གཞི་བཏོན་ཟིན་ཏོ་༎
 tatrāyuṣmataḥ pṛcchāmi -- kaccit sthātra pariśuddhāḥ dvir api trir api pṛcchāmi -- kaccit sthātra pariśuddhāḥ	དེ་ལ་བདག་གིས་ཚེ་དང་ལྡན་པ་དག་ལ་ཅི་འདི་ལ་ཁྱེད་ཡོངས་སུ་དག་གམ་ཞེས་དྲིའོ་༎ ཅི་འདི་ལ་ཁྱེད་ཡོངས་སུ་དག་གམ་ཞེས་ལན་གཉིས་ལན་གསུམ་དུ་དྲིའོ་༎ འདི་ལ་ཚེ་དང་ལྡན་པ་དག་ཡོངས་སུ་དག་ན་།
 atrāyuṣmanto yasmāt tūṣṇīm evam etad dhārayāmi |	འདི་ལྟར་ཅང་མི་སྨྲ་བས་དེ་དེ་བཞིན་དུ་འཛིན་ཏོ་༎ སྡོམ་ལ་། མི་ཚངས་སྤྱོད་དང་རྐུ་བ་དང་༎ མི་ལ་གསད་པར་མི་བྱ་བ་༎ རྫུན་དུ་སྨྲ་དང་བཅས་པ་ཡི་༎
 catvāraḥ pārājikā dharmāḥ |	ཆོས་བཞི་འདིར་ནི་གསུངས་པ་ཡིན་༎
 ime khalu āyuṣmantaś catvāraḥ pārājikā dharmā anvardhamāsaṃ prātimokṣasūtroddeśam āgacchanti | pār|1 (prmosū_mū-banerjee)	ཚེ་དང་ལྡན་པ་དག་ཕམ་པར་འགྱུར་བའི་ཆོས་བཞི་པོ་འདི་དག་ནི་། ཟླ་བ་ཕྱེད་ཕྱེད་ཅིང་སོ་སོར་ཐར་པའི་མདོ་གདོན་པ་ལས་འབྱུང་ངོ་༎
 yaḥ punar bhikṣur bhikṣūṇāṃ śikṣāsājīvasamāpannaḥ śikṣām apratyākhyāya śikṣādaurbalyam anāviṣkṛtyābrahmacaryaṃ maithunaṃ dharmaṃ pratisevate antatas tiryagyonigatayāpi sārdhaṃ,	ཡང་དགེ་སློང་གང་དགེ་སློང་རྣམས་དང་ལྷན་ཅིག་བསླབ་པ་མཚུངས་པར་གྱུར་པས་། བསླབ་པ་མ་ཕུལ་བསླབ་པ་ཉམས་པར་མ་བྱས་པར་། མི་ཚངས་པར་སྤྱོད་པ་འཁྲིག་པ་ལས་བྱུང་བའི་ཆོས་བརྟེན་ན་ཐ་ན་དུད་འགྲོའི་སྐྱེ་གནས་སུ་༄༥ཨ་༌༎ སྐྱེས་པ་དང་ལྷན་ཅིག་ཀྱང་རུང་སྟེ་།
 ayam api bhikṣuḥ pārājiko bhavaty asaṃvāsyaḥ | pār|2 (prmosū_mū-banerjee)	དགེ་སློང་དེ་ཕམ་པར་གྱུར་པ་ཡིན་གྱིས་། གནས་པར་མི་བྱའོ་༎
 yaḥ punar bhikṣur grāmagatam araṇyagataṃ vā pareṣāṃ adattaṃ steyasaṃkhyātam ādadīta	ཡང་དགེ་སློང་གང་གཞན་དག་གི་གྲོང་ན་འདུག་པའམ་།
 yadrūpeṇādattādānena rājā vainaṃ gṛhītvā rājamātro vā hanyād vā saṃbadhnīyād vā pravāsayed	དགོན་པ་ན་འདུག་པ་མ་བྱིན་པ་རྐུ་བའི་གྲངས་སུ་གཏོགས་པ་བླངས་ན་ཅི་ཙམ་མ་བྱིན་པར་བླངས་པ་དེ་རྒྱལ་པོའམ་། བློན་པོ་ཆེན་པོས་བཟུང་ནས་།
 vā evaṃ cainaṃ vadet* -- tvaṃ bhoḥ puruṣa cauro 'si bālo 'si steno 'sīty evaṃrūpaṃ	དེ་ལ་འདི་སྐད་ཅེས་། ཀྱེ་མི་ཁྱོད་ནི་རྐུན་མའོ་༎ བྱིས་པའོ་༎ བླུན་པའོ་༎ རྐུ་བའོ་ཞེས་ཟེར་ཞིང་གསོད་དམ་། འཆིང་ངམ་། སྤྱུགས་ཀྱང་རུང་སྟེ་།
 adattaṃ bhikṣuḥ ādadita,	དགེ་སློང་དེ་ལྟར་མ་བྱིན་པར་ལེན་ན་།
 ayam api bhikṣuḥ pārājayiko bhavaty asaṃvāsyaḥ | pār|3 (prmosū_mū-banerjee)	དགེ་སློང་དེ་ཡང་ཕམ་པར་གྱུར་པ་ཡིན་གྱིས་། གནས་པར་མི་བྱའོ་༎
 yaḥ punar bhikṣur manuṣyaṃ vā manuṣyavigrahaṃ vā svahastena saṃcintya jīvitād vyaparopayet* |	ཡང་དགེ་སློང་གང་མིའམ་མིར་ཆགས་པ་ལ་བསམ་བཞིན་དུ་རང་གི་ལག་གིས་དར་ཏེ་སྲོག་བཅད་དམ་། དེ་ལ་མཚོན་བྱིན་ནམ་། དེ་ལ་མཚོན་ཐོགས་པ་གཉེར་ཏམ་།
 śastraṃ vainām ādhārayec chastradhārakaṃ vāsya paryeṣeta maraṇāya vainaṃ samādāpayen maraṇavarṇaṃ vāsyānusaṃvarṇayet* |	དེ་འཆིར་བཅུག་གམ་། དེ་ལ་འཆི་བའི་བསྔགས་པ་བརྗོད་ཀྱང་རུང་སྟེ་།
 evaṃ cainaṃ vadet* -- haṃbho puruṣa kiṃ tava pāpakenāśucinā durjīvitena mṛtaṃ te	དེ་ལ་འདི་སྐད་ཅེས་མི་ཁྱོད་འཚོ་བ་སྡིག་པ་། མི་གཙང་བ་ངན་པ་འདིས་ཅི་ཞིག་བྱ་སྟེ་། ཀྱེ་མི་ཁྱོད་གསོན་པ་བས་ཤི་བླའོ་ཞེས་ཟེར་ཞིང་།
 bho puruṣa jīvitād varam iti cintānumataiś cittasaṃkalpair anekaparyāyeṇa maraṇāya	སེམས་ཀྱི་འདོད་པ་དང་། སེམས་ཀྱི་ཀུན་ཏུ་རྟོག་པ་དག་གིས་རྣམ་གྲངས་དུ་མས་དེ་འཆིར་བཅུག་གམ་། དེ་ལ་འཆི་བའི་བསྔགས་པ་བརྗོད་དེ་།
 vainaṃ samādāpayen maraṇavarṇaṃ vāsya anusaṃvarṇayet sa ca tena kālaṃ kuryād ayam	དེ་ཡང་རྩོམ་པ་དེས་དུས་བྱས་ན་།
 api bhikṣuḥ pārājiko bhavaty asaṃvāsyaḥ | pār|4 (prmosū_mū-banerjee)	དགེ་སློང་དེ་ཡང་ཕམ་པར་གྱུར་པ་ཡིན་གྱིས་། གནས་པར་མི་བྱའོ་༎
 yaḥ punar bhikṣur anabhijānann aparijānann asantam asaṃvidyamānam anuttaramanuṣyadharmam	ཡང་དགེ་སློང་གང་མངོན་པར་མི་ཤེས་ཤིང་ཡོངས་སུ་མི་ཤེས་ལ་།
 alamārya viśeṣādhigamaṃ jñānaṃ vā darśanaṃ sparśavihāratāṃ vā pratijānīyād idaṃ jānāmīdaṃ	མིའི་ཆོས་བླ་མ་མཐའ་དང་འཕགས་པ་དང་། བྱེ་༄༥བ་བྲག་ཐོབ་པ་དང་། ཤེས་པ་དང་། མཐོང་བ་དང་། རེག་པར་སྤྱོད་པ་མེད་ལ་། མེད་བཞིན་དུ་འདི་ཤེས་སོ་༎
 paśyāmīti sa pareṇa samayena samanuyujyamāno vā asamanuyujyamāno vā āpanno viśuddhiṃ	འདི་མཐོང་ངོ་ཞེས་ཁས་འཆེས་པ་ལས་དེ་ལྟུང་བ་བྱུང་བ་རྣམ་པར་དག་པར་འདོད་ནས་། དུས་གཞན་ཞིག་ན་དྲིས་ཀྱང་རུང་། མ་དྲིས་ཀྱང་རུང་།
 prakṣyaivaṃ vaded ajānann evāham āyuṣmanto 'vocaṃ jānāmīty apaśyāmīti riktaṃ tucchaṃ	འདི་སྐད་ཅེས་ཚེ་དང་ལྡན་པ་དག་བདག་གིས་ནི་མི་ཤེས་པར་ཤེས་སོ་ཞེས་སྨྲས་། མ་མཐོང་བར་མཐོང་ངོ་ཞེས་སྨྲས་ཏེ་། གསོབ་། གསོག་། རྫུན་དུ་སྨྲས་སོ་ཞེས་ཟེར་ན་། མངོན་པའི་ང་རྒྱལ་མ་གཏོགས་ཏེ་།
 mṛṣāvyapalapanam anyatrābhimānāt* ayam api bhikṣuḥ pārājiko bhavaty asaṃvāsyaḥ |	དགེ་སློང་དེ་ཡང་ཕམ་པར་གྱུར་པ་ཡིན་གྱིས་། གནས་པར་མི་བྱའོ་༎
 uddiṣṭā mayāyuṣmantaś catvāraḥ pārājikā dharmā yeṣāṃ bhikṣur anyatamānyatamam āpattim	ཚེ་དང་ལྡན་པ་དག་བདག་གིས་ཕམ་པར་གྱུར་པའི་ཆོས་བཞི་པོ་དག་བཏོན་ཟིན་ཏོ་༎ དགེ་སློང་གིས་དེ་དག་ལས་ལྟུང་བ་གང་ཡང་རུང་བ་ཞིག་བྱས་ན་།
 adhyāpatya na labhate bhikṣubhiḥ sārdhaṃ saṃvāsaṃ bhogaṃ vā yathāpūrvaṃ ca tathāpaścāt pārājiko bhavaty asaṃvāsyaḥ |	ཐོག་མ་ཇི་ལྟ་བར་ཕྱིས་ཀྱང་དེ་བཞིན་ཕམ་པར་འགྱུར་ཏེ་། དགེ་སློང་རྣམས་དང་ལྷན་ཅིག་གནས་པ་དང༏་ལོངས་སྤྱོད་དུ་མི་དབང་གིས་གནས་པར་མི་བྱའོ་༎
 tatrāham āyuṣmantaḥ paripṛcchāmi -- kaścit sthātra pariśuddhāḥ	དེ་ལ་བདག་གིས་ཚེ་དང་ལྡན་པ་དག་ལ་། ཅི་འདི་ལ་ཁྱེད་ཡོངས་སུ་དག་གམ་ཞེས་དྲིའོ་༎
 dvir api trir api paripṛcchāmi -- kaścit sthātra pariśuddhāḥ	ཅི་འདི་ལ་ཁྱེད་ཡོངས་སུ་དག་གམ་ཞེས་ལན་གཉིས་ལན་གསུམ་དུ་དྲིའོ་༎ འདི་ལ་ཆེ་དང་ལྡན་པ་དག་ཡོངས་སུ་དག་ན་།
 pariśuddhā atrāyuṣmanto yasmāt tūṣṇīm evam etad dhārayāmi |	འདི་ལྟར་ཅང་མི་སྨྲ་བས་དེ་དེ་བཞིན་དུ་འཛིན་ཏོ་༎
