skt	tib
 kimupādāya skandhāḥ pañcaiva |	ཅིའི་ཕྱིར་ཕུང་པོ་རྣམས་ལྔ་ཁོ་ན་ཞེ་ན་།
 paṃcākārātmavastūdbhāvanatāmupādāya |	བདག་གི་གཞི་རྣམ་པ་ལྔ་བརྗོད་པའི་ཕྱིར་ཏེ་།
 saparigrahadehātmavastu upabhogātmavastu abhilāpātmavastu sarvadharmādharmābhisaṃskārātmavastu (abhidh-s 2) tadāśrayātmasvastu copādāya ||	བདག་གི་གཞི་ལུས་ཡོངས་སུ་གཟུང་བ་དང་བཅས་པ་བརྗོད་པ་དང་། བདག་གི་གཞི་ལོངས་༄༤༥ཨ་༌་༎ སྤྱོད་བརྗོད་པ་དང་། བདག་གི་གཞི་ཐ་སྙད་བརྗོད་པ་དང་། བདག་གི་གཞི་ཆོས་དང་ཆོས་མ་ཡིན་པ་མངོན་པར་འདུ་བྱེད་པ་བརྗོད་པ་དང་། བདག་གི་གཞི་དེ་དག་གི་གནས་བརྗོད་པའི་ཕྱིར་རོ་༎
 kimupādāya dhātovo 'ṣṭādaśaiva |	ཅིའི་ཕྱིར་ཁམས་རྣམས་བཅབ༹་བརྒྱད་ཁོ་ན་ཞེ་ན་།
 dvābhyāṃ dehaparigrahābhyāmatītavarttamānaṣaḍākāropabhogadhāraṇatāmupādāya ||	ལུས་དང་། ཡོངས་སུ་གཟུང་བ་གཉིས་ཀྱིས་། འདས་པ་དང་ད་ལྟར་གྱི་ཉེ་བར་སྤྱོད་པ་རྣམ་པ་དྲུག་འཛིན་པའི་ཕྱིར་རོ་༎
 kimupādāyāyatanāni dvādaśaiva |	ཅིའི་ཕྱིར་སྐྱེ་མཆེད་རྣམས་བཅུ་གཉིས་ཁོ་ན་ཞེ་ན་།
 dvābhyāṃ dehaparigrahābhyāmanāgataṣaḍākāropabhogāyadvāratāmupādāya ||	ལུས་དང་ཡོངས་སུ་གཟུང་བ་གཉིས་ཉིད་། མ་འོངས་པའི་ཉེ་བར་སྤྱོད་པ་རྣམ་པ་དྲུག་སྐྱེ་བའི་སྒོའི་ཕྱིར་རོ་༎
 kasmāt skandhā upādānamityucyante |	ཅིའི་ཕྱིར་ཉེ་བར་ལེན་པའི་ཕུང་པོ་རྣམས་ཞེས་བྱ་ཞེ་ན་།
 upādānena sahitatvāt skandhā upādānami tyucyante |	ཉེ་བར་ལེན་པ་དང་ལྡན་པས་དེའི་ཕྱིར་ཉེ་བར་ལེན་པའི་ཕུང་པོ་རྣམས་ཞེས་བྱའོ་༎
 upādānaṃ katamat |	ཉེ་བར་ལེན་པ་གང་ཞེ་ན་།
 skandheṣu cchando rāgaśca |	འདིར་འདུན་པ་དང་། འདོད་ཆགས་གང་ཡིན་པའོ་༎
 kasmāt | ḥcchando rāgaścopādānamityucyate |	ཅིའི་ཕྱིར་འདུན་པ་དང་འདོད་ཆགས་ཉིད་ཉེ་བར་ལེན་པ་ཞེས་བྱ་ཞེ་ན་།
 anāgatavarttamānaskandhānāmabhinirvarttanato 'parihārataśca |	མ་འོངས་པ་དང་ད་ལྟར་གྱི་ཕུང་པོ་མངོན་པར་འགྲུབ་པ་དང་། ཡོངས་སུ་མི་གཏོང་བའི་ཕྱིར་ཏེ་།
 anāgate 'bhilāṣād varttamāne 'dhāvasānācca cchando rāgaścopādānamityucyate |	མ་འོངས་པ་ལ་འདོད་པ་དང་། ད་ལྟར་ལ་ལྷག་པར་ཆགས་པའི་ཕྱིར་རོ་༎
 kasmād dhātava āyatanāni ca sopādānadharmā ityucyante |	ཅིའི་ཕྱིར་ཁམས་རྣམས་དང་། སྐྱེ་མཆེད་རྣམས་ཉེ་བར་ལེན་པ་དང་བཅས་པའི་ཆོས་རྣམས་ཞེས་བྱ་ཞེ་ན་།
 tatra skandhavannirddeśaḥ ||	དེ་ལ་ཕུང་པོ་བཞིན་དུ་བཤད་དོ་༎
 kiṃlakṣaṇaṃ rūpam |	གཟུགས་ཀྱི་ཕུང་པོའི་མཚན་ཉིད་ཅི་ཞེ་ན་།
 rūpaṇa lakṣaṇaṃ rūpam | tad dvividham |	གཟུགས་སུ་ཡོད་པ་རྣམ་པ་གཉིས་ཀྱིས་གཟུགས་སུ་ཡོད་པའི་མཚན་ཉིད་དེ་།
 sparśena rūpaṇaṃ pradeśena rūpaṇaṃ ca |	རེག་པས་གཟུགས་སུ་ཡོད་པ་དང་། ཡུལ་དཔྱད་པས་གཟུགས་སུ་ཡོད་པའོ་༎
 sparśena rūpaṇaṃ katamat |	རེག་པས་གཟུགས་སུ་ཡོད་པ་གང་ཞེ་ན་།
 karacaraṇapāṣāṇaśasradaṇḍaśītoṣṇakṣutpipāsāmaśakadaṃśasarpavṛścikādīnāṃ sparśena vyābādhanam |	ལག་པའི་འདུས་ཏེ་རེག་པས་རེག་ན་གཟུགས་སུ་རུང་བ་དང་། བོང་བའི་འདུས་ཏེ་རེག་པ་དང་། དབྱིག་པའི་འདུས་རེ་རེག་པ་དང་། མཚོན་ཆའི་འདུས་རེ་རེག་པ་དང་། གྲང་བ་དང་། ཚ་བ་དང་། བཀྲེས་པ་དང་། སྐོམ་པ་དང་། སྤྲང་བུ་དང་། ཤ་སྤྲང་དང་། རླུང་དང་། ཉི་མ་དང་། སྡིག་སྤྲུལ་གྱི་འདུས་ཏེ་རེག་པས་རེག་ན་གཟུགས་སུ་རུང་བའོ་༎
 pradeśena rūpaṇaṃ katamat |	ཡུལ་དཔྱད་པས་གཟུགས་སུ་ཡོད་པ་གང་ཞེ་ན་།
 deśena rūpaṇa midaṃ cedaṃ ca rūpamevaṃ caivaṃ ca rūpamiti praṇihitāpraṇihitacetovitarkeṇa pratibimbacitrīkāratā ||	གང་ཡུལ་ལ་གཟུགས་འདི་དང་འདིའོ་༎ གཟུགས་འདི་ལྟ་༄༤༥བ་བུ་དང་འདི་ལྟ་བུའོ་ཞེས་མཉམ་པར་གཞག་པའམ་། མཉམ་པར་མ་བཞག་པའི་ཡིད་རྟོག་པ་དང་མཚུངས་པར་ལྡན་པས་བཀྲ་བར་འཛིན་པའོ་༎
 kiṃlakṣaṇā vedanā |	ཚོར་བའི་མཚན་ཉིད་ཅི་ཞེ་ན་།
 anubhavalakṣaṇā vedanā |	མྱོང་བའི་མཚན་ཉིད་དེ་༎
 nānāvidhānāṃ śubhaśubhānāṃ karmaṇāṃ phalavipākaṃ pratyanubhavantyanenetyanubhavaḥ ||	མྱོངས་བའི་ངོ་བོ་གང་གིས་དགེ་བ་དང་མི་དགེ་བའི་ལས་རྣམས་ཀྱི་འབྲས་བུ་རྣམ་པར་སྨིན་པ་སོ་སོར་མྱོང་བའོ་༎
 kiṃlakṣaṇā saṃjñā |	འདུ་ཤེས་ཀྱི་མཚན་ཉིད་ཅི་ཞེ་ན་།
 saṃjānanālakṣaṇā saṃjñā |	འདུས་ཏེ་ཤེས་པར་བྱེད་པའི་མཚན་ཉིད་དེ་།
 saṃjñā nānādharmapratibimbodgrahaṇa (svabhāvā) yayā draṣṭaśrutamatavijñātānarthān vyavaharati ||	མཚན་མར་འཛིན་པ་དང་། བཀྲ་བར་འཛིན་པའི་ངོ་བོ་གང་གིས་ཇི་ལྟར་མཐོང་བ་དང་། ཐོས་པ་དང་། བྱེ་བྲག་ཕྱེད་པ་དང་། རྣམ་པར་ཤེས་པའི་དོན་རྣམས་ལ་ཐ་སྙད་འདོགས་པའོ་༎
 kiṃlakṣaṇaḥ saṃskāraḥ |	འདུ་བྱེད་རྣམས་ཀྱི་མཚན་ཉིད་ཅི་ཞེ་ན་།
 abhisaṃskāralakṣaṇaḥ saṃskāraḥ |	མངོན་པར་འདུ་བྱེད་པའི་མཚན་ཉིད་དེ་།
 saṃskārabhisaṃskāra (svabhāvo) yena kuśalākuśalāvyakṛteṣu pakṣeṣu cittaṃ prerayati |	སེམས་ཀྱི་མངོན་པར་འདུ་བྱེད་པའི་ངོ་བོ་གང་གིས་དགེ་བ་དང་། མི་དགེ་བ་དང་། ལུང་དུ་མ་བསྟན་པ་དང་། གནས་སྐབས་སྣ་ཚོགས་རྣམས་སུ་སེམས་འཇུག་པར་བྱེད་པའོ་༎
 kiṃlakṣaṇaṃ (abhidh-s 3) vijñānam |	རྣམ་པར་ཤེས་པའི་མཚན་ཉིད་ཅི་ཞེ་ན་།
 vijānanālakṣaṇaṃ vijñānam |	རྣམ་པར་ཤེས་པར་བྱེད་པའི་མཚན་ཉིད་དེ་།
 vijñānaṃ yena rūpaśabdagandharasasparśadharmān nānā viṣayān vijānāti ||	རྣམ་པར་ཤེས་པར་བྱེད་པའི་ངོ་བོ་གང་གིས་། གཟུགས་རྣམས་ཀྱང་རྣམ་པར་ཤེས་པ་དང་། སྒྲ་དང་དྲི་དང་རོ་དང་རེག་བྱ་དང་། ཆོས་རྣམས་ཀྱང་རྣམ་པར་ཤེས་པའོ་༎
 cakṣurdhātuḥ kiṃlakṣaṇaḥ |	མིག་གི་ཁམས་ཀྱི་མཚན་ཉིད་གང་ཞེ་ན་།
 yena cakṣuṣā rūpāṇi dṛṣṭavān paśyati yacca tasya bījamupacitamālayavijñānaṃ taccakṣuḥ ||	མིག་གང་གིས་གཟུགས་རྣམས་མཐོང་བར་གྱུར་པ་དང་། ལྟ་བ་དང་། དེའི་ས་བོན་བསགས་པ་དང་། རྣམ་པར་སྨིན་པའི་ཀུན་གཞི་རྣམ་པར་ཤེས་པ་གང་ཡིན་པ་དེ་མིག་གི་ཁམས་ཀྱི་མཚན་ཉིད་དོ་༎ 
 yathā cakṣurdhātulakṣaṇaṃ tathā śrotraghrāṇajihyakāyamanodhātūnāmapi lakṣaṇāni |	མིག་གི་ཁམས་ཀྱི་མཚན་ཉིད་ཅི་ལྟ་བ་བཞིན་དུ་། རྣ་བ་དང་སྣ་དང་ལྕེ་དང་ལུས་དང་ཡིད་ཀྱི་ཁམས་ཀྱི་མཚན་ཉིད་ཀྱང་དེ་བཞིན་ནོ་༎ གཟུགས་ཀྱི་ཁམས་ཀྱི་མཚན་ཉིད་གང་ཞེ་ན་།
 rūpadhātuḥ kiṃlakṣaṇaḥ | rūpaṃ yaccakṣuṣā dṛṣṭaṃ dṛśyate ca yacca tatra cakṣurdhātorādhipatyaṃ tadrūpadhātu lakṣaṇam |	མིག་གང་གིས་གཟུགས་གང་དག་མཐོང་བར་གྱུར་པ་དང་། མཐོང་བ་རྣམས་དང་། དེ་ལ་མིག་གི་ཁམས་དབང་བྱེད་པ་ཉིད་གང་ཡིན་པ་དེ་གཟུགས་ཀྱི་ཁམས་ཀྱི་མཚན་ཉིད་དོ་༎ གཟུགས་ཀྱི་ཁམས་ཀྱི་མཚན་ཉིད་ཇི་ལྟ་བ་བཞིན་དུ་།
 yathā rūpadhātu lakṣaṇaṃ tathā śabdagandharasasparśadharmadhātūnāmapi lakṣaṇāni | cakṣūrvijñānadhātuḥ kiṃlakṣaṇaḥ |	སྒྲ་དང་རོ་དང་རེག་བྱ་དང་། ཆོས་ཀྱི་ཁམས་ཀྱི་མཚན་ཉིད་ཀྱང་དེ་བཞིན་ནོ་༎ མིག་གི་རྣམ་པར་ཤེས་༄༤༦ཨ་༌་༎ པའི་ཁམས་ཀྱི་མཚན་ཉིད་གང་ཞེ་ན་།
 cakṣurāśrayā rūpālambanā rūpaprativijñaptiḥ yacca tasya bījamupacitaṃ |	རྟེན་མིག་དང་དམིགས་པ་གཟུགས་ཀྱིས་། གཟུགས་སུ་སྣང་བའི་རྣམ་པར་རིག་པ་གང་ཡིན་པ་དང་། དེའི་ས་བོན་བསགས་པ་དང་། རྣམ་པར་སྨིན་པའི་ཀུན་གཞི་རྣམ་པར་ཤེས་པ་གང་ཡིན་པ་དེ་།
 vipākālayavijñānaṃ taccakṣurvijñānadhātulakṣaṇam ||	མིག་གི་རྣམ་པར་ཤེས་པའི་ཁམས་ཀྱི་མཚན་ཉིད་དོ་༎
 yathā cakṣurvijñānadhātulakṣaṇaṃ tathā śrotraghrāṇajivhākāyamanovijñānadhātūnāmapi lakṣaṇāni ||	མིག་གི་རྣམ་པར་ཤེས་པའི་ཁམས་ཀྱི་མཚན་ཉིད་ཇི་ལྟ་བ་བཞིན་དུ་། རྣ་བ་དང་སྣ་དང་ལྕེ་དང་ལུས་དང་། ཡིད་ཀྱི་རྣམ་པར་ཤེས་པའི་ཁམས་ཀྱི་མཚན་ཉིད་ཀྱང་དེ་བཞིན་ནོ་༎
 āyatanaṃ kiṃlakṣaṇam |	སྐྱེ་མཆེད་ཀྱི་མཚན་ཉིད་གང་ཞེ་ན་། དེ་ནི་ཁམས་བཞིན་དུ་བལྟ་སྟེ་།
 dhātuvad yathāyogaṃ veditavyam ||	དེ་ཡང་ཇི་ལྟར་མཐུན་མཐུན་དུ་སྦྱར་རོ་༎
 rūpaskandhavyavasthānaṃ katamat |	གཟུགས་ཀྱི་ཕུང་པོའི་རྣམ་པར་གཞག་པ་གང་ཞེ་ན་།
 yatkiṃcidrūpaṃ sarvaṃ taccatvāri mahābhūtāni catvāri ca mahābhūtānyupādāya ||	གཟུགས་གང་ཡིན་པ་ཅི་ཡང་རུང་སྟེ་། དེ་ཐམས་ཅད་འབྱུང་བ་ཆེན་པོ་བཞི་དག་དང་། འབྱུང་བ་ཆེན་པོ་བཞི་དག་རྒྱུར་བྱས་པའོ་༎
 katamāni catvāri mahābhūtāni |	འབྱུང་བ་ཆེན་པོ་བཞི་དག་གང་ཞེ་ན་།
 pṛthivīdhātuḥ abdhātuḥ tejodhātuḥ vāyudhātuśca ||	སའི་ཁམས་དང་། ཆུའི་ཁམས་དང་། མེའི་ཁམས་དང་། རླུང་གི་ཁམས་སོ་༎ སའི་ཁམས་གང་ཞེ་ན་། སྲ་བ་ཉིད་དོ་༎
 pṛthivīdhātuḥ katamaḥ |	ཆུའི་ཁམས་གང་ཞེ་ན་།
 kaṭhinatā ||	གཤེར་བ་ཉིད་དོ་༎
 abdhātuḥ katamaḥ niṣyandatā || tejodhātuḥ katamaḥ |	མེའི་ཁམས་གང་ཞེ་ན་།
 uṣṇatā ||	ཚ་བ་ཉིད་དོ་༎
 vāyudhātuḥ katamaḥ |	རླུང་གི་ཁམས་གང་ཞེ་ན་།
 kampanatā ||	ཡང་ཞིང་ག-ཡོ་བ་ཉིད་དོ་༎
 upādāya rūpaṃ katamat | cakṣurindriyaṃ śrotrendriyaṃ ghrāṇendriyaṃ jivhendriyaṃ kāyendriyaṃ rūpaśabdagandharasaspraṣṭavyānāmekadeśo dharmāyatanasaṃgṛhītaṃ ca rūpam	རྒྱུར་བྱས་པའི་གཟུགས་གང་ཞེ་ན་། མིག་གི་དབང་པོ་དང་། རྣ་བའི་དབང་པོ་དང་། སྣའི་དབང་པོ་དང་། ལྕེའི་དབང་པོ་དང་། ལུས་ཀྱི་དབང་པོ་དང་། གཟུགས་དང་། སྒྲ་དང་། དྲི་དང་། རོ་དང་། རེག་བྱའི་ཕྱོགས་གཅིག་དང་། ཆོས་ཀྱི་སྐྱེ་མཆེད་པའི་གཟུགས་སོ་༎
 cakṣurindriyaṃ katamat |	མིག་གི་དབང་པོ་གང་ཞེ་ན་།
 catvāri mahābhūtānyupādāya cakṣuvijñānā śrayo rūpaprasādaḥ ||	འབྱུང་བ་ཆེན་པོ་བཞི་དག་རྒྱུར་བྱས་པ་། མིག་གི་རྣམ་པར་ཤེས་པའི་རྟེན་གཟུགས་དང་བའོ་༎
 śrotrendriyaṃ katamat |	རྣ་བའི་དབང་པོ་གང་ཞེ་ན་།
 catvāri mahābhūtānyupādāya śrotravijñānāśrayo rūpaprasādaḥ |	འབྱུང་བ་ཆེན་པོ་བཞི་དག་རྒྱུར་བྱས་པ་། རྣ་བའི་རྣམ་པར་ཤེས་པའི་རྟེན་གཟུགས་དང་པའོ་༎
 ghrāṇendriyaṃ katamat |	སྣའི་དབང་པོ་གང་ཞེ་ན་།
 catvāri mahābhūtānyupādāya ghrāṇavijñānāśrayo rūpaprasādaḥ ||	འབྱུང་བ་ཆེན་པོ་བཞི་དག་རྒྱུར་བྱས་པ་། སྣའི་རྣམ་པར་ཤེས་པའི་རྟེན་གཟུགས་དང་པའོ་༎
 jivhendriyaṃ katamat |	ལྕེའི་དབང་པོ་གང་ཞེ་ན་།
 catvāri mahabhūtānyupādāya jivhāvijñānaśrayo rūpaprasādaḥ ||	འབྱུང་བ་ཆེན་པོ་བཞི་དག་རྒྱུར་བྱས་པ་། ལྕེའི་རྣམ་པར་ཤེས་པའི་རྟེན་གཟུགས་༄༤༦བ་དང་པའོ་༎
 kāyendriyaṃ katamat |	ལུས་ཀྱི་དབང་པོ་གང་ཞེ་ན་།
 catvāri mahābhūtānyupādāya kāyavijñānāśrayo rūpaprasādaḥ ||	འབྱུང་བ་ཆེན་པོ་བཞི་དག་རྒྱུར་བྱས་པ་། ལུས་ཀྱི་རྣམ་པར་ཤེས་པའི་རྟེན་གཟུགས་དང་པའོ་༎
 rūpaṃ katamat |	གཟུགས་གང་ཞེ་ན་།
 catvāri mahābhūtānyupādāya cakṣurindriyagocaro 'rthaḥ |	འབྱུང་བ་ཆེན་པོ་བཞི་དག་རྒྱུར་བྱས་པ་། མིག་གི་དབང་པོའི་སྤྱོད་ཡུལ་གྱི་དོན་གང་ཡིན་པ་སྟེ་།
 yathā nīlaṃ pītaṃ lohitamavadātaṃ dīrghaṃ hrasvaṃ vṛttaṃ parimaṇḍalaṃ sthūlaṃ sūkṣmamunnatamavanataṃ sātaṃ visātamātapaḥ chāyā āloko 'dhakāramabhraṃ dhūmo rajo mahikā ca | abhyavakāśarūpaṃ vijñaptirūpaṃ nabha ekavarṇaṃ rūpam || tat (abhidh-s 4) punastridhā | śobhanamaśobhanamubhayaviparītaṃ ca ||	འདི་ལྟ་སྟ་༏་སྔོན་པོ་དང་། སེར་པོ་དང་། དམར་པོ་དང་། དཀར་པོ་དང་། རིང་པོ་དང་། ཐུང་དུ་དང་། ལྷམ་པ་དང་། ཟླུམ་པོ་དང་། རྡུལ་ཕྲ་མོ་དང་། རགས་པ་དང་། ཕྱལ་ལེ་བ་དང་། ཕྱལ་ལེ་བ་མ་ཡིན་པ་དང་། མཐོན་པོ་དང་། དམའ་བ་དང་། གྲིབ་མ་དང་། ཉི་མ་དང་། སྣང་བ་དང་། མུན་པ་དང་། སྤྲིན་དང་། དུ་བ་དང་། རྡུལ་དང་། ཁུག་རྣ་དང་། མངོན་པར་སྐབས་ཡོད་པ་དང་། རྣམ་པར་རིག་བྱེད་དང་། ནམ་མཁའ་ཁ་དོག་གཅིག་པའོ་༎ དེ་ཡང་ཁ་དོག་བཟང་པོ་དང་། ཁ་དོག་ངན་པ་དང་༏་དེ་གཉི་གའི་བར་མར་གནས་པ་དང་། ཁ་དོག་དང་འདྲ་བའོ་༎
 śabdaḥ katamaḥ |	སྒྲ་གང་ཞེ་ན་།
 catvāri mahābhūtānyupādāya śrotrendriyabrāhyo 'rthaḥ | manojño vā amanojño vā ubhayaviparīto vā |	འབྱུང་བ་ཆེན་པོ་བཞི་དག་རྒྱུར་བྱས་པ་། རྣ་བའི་དབང་པོའི་གཟུང་བའི་དོན་གང་ཡིན་པ་སྟེ་།
 upāttamahābhūtahetuko vā anupāttamahābhūtahetuko vā tadubhayo bālokaprasiddho vā siddhopanīto vā parikalpito vā āryairdeśito vā tīrthaidaśito vā |	ཡིད་དུ་འོང་བ་དང་། ཡིད་དུ་མི་འོང་བ་དང་། གཉི་ག་མ་ཡིན་པ་དང་། ཟིན་པའི་འབྱུང་བ་ཆེན་པོའི་རྒྱུ་ལས་བྱུང་བ་དང་། ཟིན་པ་མ་ཡིན་པའི་འབྱུང་བ་ཆེན་པོའི་རྒྱུ་ལས་བྱུང་བ་དང་། དེ་གཉི་ག་དང་། འཇིག་རྟེན་གྱི་གྲགས་པ་དང་། གྲུབ་པས་བསྟན་པ་དང་། ཀུན་བརྟགས་པ་དང་། འཕགས་པས་ཐ་སྙད་བཏགས་པ་དང་། འཕགས་པ་མ་ཡིན་པས་ཐ་སྙད་བཏགས་པའོ་༎
 gandhaḥ katamaḥ |	དྲི་གང་ཞེ་ན་།
 catvāri mahābhūtānyupādāya ghrāṇendriyagrāhyo 'rthaḥ |	འབྱུང་བ་ཆེན་པོ་བཞི་དག་རྒྱུར་བྱས་པ་། སྣའི་དབང་པོའི་གཟུང་བའི་དོན་གང་ཡིན་པ་སྟེ་།
 yathā surabhirasurabhiḥ samagandhaḥ sahajagandhaḥ sāṃyogikagandhaḥ pāriṇāmikagandhaśca ||	དྲི་ཞིམ་པ་དང་། དྲིང་བ་དང་། དྲི་མཉམ་པ་དང་། ལྷན་ཅིག་སྐྱེས་པ་དང་། སྦྱར་བ་ལས་བྱུང་བ་དང་། གྱུར་པ་ལས་བྱུང་བའོ་༎
 rasaḥ katama |	རོ་གང་ཞེ་ན་།
 catvāri mahābhūtāmyupādāya jivhendriyabrāhyo 'rthaḥ |	འབྱུང་བ་ཆེན་པོ་བཞི་དག་རྒྱུར་བྱས་པ་། ལྕེའི་དབང་པོའི་གཟུང་བའི་དོན་གང་ཡིན་པ་སྟེ་།
 tikto 'mlo madhuraḥ kaṭuko lavaṇaḥ kaṣāyaśca | manojño vā amanojño vā ubhayaviparīto vā sahajo vā sāṃyogiko vā pāriṇāmiko vā ||	དེ་ཡང་ཁ་བ་དང་། སྒྱུར་བ་དང་། ཚ་བ་དང་། བསྐ་བ་དང་། ལན་ཚབ༹་དང་། མངར་བ་དང་། ཡིད་དུ་འོང་བ་དང་། ཡིད་དུ་མ་འོང་བ་དང་། དེ་གཉི་ག་མ་ཡིན་པ་དང་། ༄༤༧ཨ་༌་༎ ལྷན་ཅིག་སྐྱེས་པ་དང་། སྦྱར་བ་ལས་བྱུང་བ་དང་། གྱུར་བ་ལས་འབྱུང་བའོ་༎
 spraṣṭavyaikadeśaḥ katamaḥ |	རེག་བྱའི་ཕྱོགས་གཅིག་གང་ཞེ་ན་།
 catvāri mahābhūtānyupādāya kāyendriya grāhyo 'rthaḥ |	འབྱུང་བ་ཆེན་པོ་བཞི་དག་རྒྱུར་བྱས་པ་། ལུས་ཀྱི་དབང་པོས་གཟུང་བའི་དོན་གང་ཡིན་པ་སྟེ་།
