skt	tib
 anumānaṃ pratyuktaṃ pratyakṣeṇāgamopamāne ca | anumānāgamasādhyā ye 'rthā dṛṣṭāntasādhyāś ca || nagvvy_06	རྗེས་དཔག་ལུང་དང་དཔར་འཇལ་དང་༎ རྗེས་དཔག་ལུང་གིས་བསྒྲུབ་བྱ་དང་༎ དཔེས་བསྒྲུབ་བྱ་བའི་དོན་གང་ཡིན་༎ མངོན་སུམ་གྱིས་ནི་ལན་བཏབ་པོ་༎
 kuśalānāṃ dharmāvasthāvidaś ca manyante |	སྐྱེ་བོ་ཆོས་ཀྱི་གནས་སྐབས་མཁས་༎ དགེ་བདག་གི་ཆོས་རྣམས་ལ་༎
 kuśalaṃ janāḥ svabhāvaṃ śeṣeṣv apy eṣa viniyogaḥ || nagvvy_07	དགེ་བའི་རང་བཞིན་ཡིན་པར་ནི་༎ སེམས་ཤིང་ལྷག་མ་རྣམས་ལ་ཡང་༎
 nairyāṇikasvabhāvo dharmā nairyāṇikāś ca ye teṣām |	གང་དག་ངེས་པར་འབྱིན་པའི་ཆོས་༎
 dharmāvasthoktānām evaṃ anairyāṇikādīnām || nagvvy_08	ཆོས་ཀྱི་གནས་སྐབས་གསུངས་དེ་རྣམས་༎ ངེས་པར་འབྱིན་པའི་རང་བཞིན་ཉིད་༎ རང་བཞིན་ངེས་འབྱིན་མིན་ལ་སོགས་༎
 yadi ca na bhavet svabhāvo dharmāṇāṃ niḥsvabhāva ity evam |	གལ་ཏེ་ཆོས་རྣམས་རང་བཞིན་མེད་༎ རང་བཞིན་མེད་ཅེས་བྱ་བ་ཡིན་༎ མིང་ཡང་དེ་བཞིན་མེད་འགྱུར་ཞིང་༎
 nāmāpi bhaven naivaṃ nāma hi nirvastukaṃ nāsti || nagvvy_09	གཞི་མེད་མིང་ནི་མེད་ཕྱིར་རོ་༎
 atha vidyate svabhāvaḥ sa ca dharmāṇāṃ na vidyate tasmāt |	འོན་ཏེ་རང་བཞིན་ཡོད་མོད་ཀྱི་༎ དེ་ནི་ཆོས་རྣམས་ལ་མེད་ན་༎ དེ་ཕྱིར་ཆོས་རྣམས་སྤངས་པ་ཡི་༎
 dharmair vinā svabhāvaḥ sa yasya tad yuktam upadeṣṭum || nagvvy_10	རང་བཞིན་གང་དེ་བསྟན་པར་རིགས་༎ གང་ཕྱིར་ཁྱིམ་ན་བུམ་པ་མེད་༎
 sata eva pratiṣedho nāsti ghaṭo geha ity ayaṃ yasmāt |	ཅེས་བྱའི་འགོག་པ་ཡོད་ཉིད་ལ་༎ མཐོང་བ་དེ་ཕྱིར་ཁྱོད་ཀྱི་ཡང་༎
 dṛṣṭaḥ pratiṣedho 'yaṃ sataḥ svabhāvasya te tasmāt || nagvvy_11	འགོག་འདི་ཡོད་ལ་རང་བཞིན་ཡིན་༎
 atha nāsti sa svabhāvaḥ kiṃ nu pratiṣidhyate tvayānena |	ཅི་སྟེ་རང་བཞིན་དེ་མེད་ན་༎ ཁྱོད་ཀྱི་ཚིག་འདིས་ཅི་ཞིག་༄༢༧བ་དགག་། ཚིག་མེད་པར་ཡང་མེད་པ་ཡི་༎
 vacanenarte vacanāt pratiṣedhaḥ sidhyate hy asataḥ || nagvvy_12	འགོག་པ་རབ་ཏུ་གྲུབ་པ་ཡིན་༎
 bālānāṃ iva mithyā mṛgatṛṣnāyāṃ yathājalagrāhaḥ |	བྱིས་པ་རྣམས་ཀྱིས་སྨིག་རྒྱུ་ལ་༎ ཇི་ལྟར་ཆུ་ཞེས་ལོག་འཛིན་ལྟར་༎
 evaṃ mithyāgrāhaḥ syāt te pratiṣedhyato hy asataḥ || nagvvy_13	དེ་བཞིན་ཁྱོད་ཀྱིས་ཡོད་མིན་ལ་༎ ལོག་པར་འཛིན་པ་འགོག་བྱེད་ན་༎
 nanv evaṃ saty asti grāho grāhyaṃ ca tadgrahītā ca | pratiṣedhaḥ pratiṣedhyaṃ pratiṣeddhā ceti ṣaṭkaṃ tat || nagvvy_14	དེ་ལྟ་ན་ནི་འཛིན་པ་དང་། གཟུང་དང་དེ་ཡི་འཛིན་པོ་དང་༎ འགོག་དང་འགོག་བྱ་འགོག་པ་པོ་༎ དེ་དྲུག་ཡོད་པ་མ་ཡིན་ནམ་༎
 atha naivāsti grāho naiva grāhyaṃ na ca grahītāraḥ |	ཅི་སྟེ་འཛིན་པ་ཡོད་མིན་ཞིང་༎ གཟུང་མེད་འཛིན་པ་པོ་མེད་ན་༎
 pratiṣedhaḥ pratiṣedhyaṃ pratiṣeddhāro nanu sa santi || nagvvy_15	འོ་ན་འགོག་དང་དགག་བྱ་དང་༎ འགོག་པ་པོ་ཡང་ཡོད་མ་ཡིན་༎
 pratiṣedhaḥ pratiṣedhyaṃ pratiṣeddhāraś ca yadyuta na santi |	གལ་ཏེ་འགོག་དང་དགག་བྱ་དང་། འགོག་པ་པོ་ཡང་ཡོད་མིན་ན་༎
 siddhā hi sarvabhāvās teṣam eva svabhāvaś ca || nagvvy_16	དངོས་པོ་ཀུན་དང་དེ་རྣམས་ཀྱི་༎ རང་བཞིན་ཉིད་ཀྱང་གྲུབ་པ་ཡིན་༎
 hetoś ca te na siddhir naiḥsvābhāvyāt kuto hi te hetuḥ |	ཁྱེད་ལ་གཏན་ཚིགས་མི་འགྲུབ་སྟེ་༎ རང་བཞིན་མེད་ཕྱིར་ཁྱོད་ཀྱི་རྟགས་༎ གལ་ཏེ་ཡོད་དེ་ཁྱོད་དོན་དེ་༎
 nirhetukasya siddhir na copapannāsya te 'rthasya || nagvvy_17	གཏན་ཚིགས་མེད་ཕྱིར་འགྲུབ་མི་འཐད་༎ ཁྱོད་ལ་གཏན་ཚིགས་མེད་པར་ཡང་༎
 yadi cāhetoḥ siddhiḥ svabhāvavinivartanasya te bhavati |	རང་བཞིན་བཟློག་པ་གྲུབ་ཡིན་ན་༎ ང་ལའང་གཏན་ཚིགས་མེད་པར་ནི་༎
 svābhāvyasyāstitvaṃ mamāpi nirhetukaṃ siddham || nagvvy_18	རང་བཞིན་ཡོད་པ་ཉིད་དུ་འགྲུབ་༎ ཅི་སྟེ་གཏན་ཚིགས་ཡོད་ན་དངོས་༎
 atha hetor astitvaṃ bhāvāsvābhāvyam ity anupapannam |	རང་བཞིན་མེད་ཅེས་བྱ་མི་འཐད་༎
 lokeṣu niḥsvabhāvo na hi kaś cana vidyate bhāvaḥ || nagvvy_19	སྲིད་ན་རང་བཞིན་མེད་པ་ཡི་༎ དངོས་འགའ་ཡོད་པ་མ་ཡིན་ནོ་༎ གང་ལ་རང་བཞིན་ཡོད་མིན་པའི་༎ འགོག་པ་གལ་ཏེ་སྔ་འགྱུར་ཞིང་༎
 pūrvaṃ cet pratiṣedhaḥ paścāt pratiṣedhyam ity anupapannam |	དགག་བྱ་ཕྱི་ཞེས་འཐད་མིན་ལ་༎
 paścāc cānupapanno yugapac ca yataḥ svabhāvaḥ san || nagvvy_20	ཕྱིས་དང་ཅིག་ཅར་ཡང་མི་འཐད་༎
 hetupratyayasāmagryāṃ ca pṛthak cāpi madvaco na yadi |	གལ་ཏེ་ངའི་ཚིག་རྒྱུ་རྐྱེན་དང་༎ ཚོགས་དང་སོ་སོ་ལ་ཡང་མེད་༎
 manu śūnyatvaṃ siddhaṃ bhāvānām asvabhāvatvāt || nagvvy_21	འོ་ན་དངོས་རྣམས་སྟོང་གྲུབ་སྟེ་༏་། རང་བཞིན་མེད་པ་ཉིད་ཕྱིར་རོ་༎ རྟེན་རྣམས་འབྱུང་བའི་དངོས་རྣམས་གང་༎
 yaś ca pratītyabhāvo bhāvānāṃ śūnyateti sā proktā |	དེ་ནི་སྟོང་ཉིད་ཅེས་བརྗོད་དེ་༎
 yaś pratītyabhāvo bhavati hi tasyāsvabhāvatvam || nagvvy_22	གང་ཞིག་རྟེན་ནས་འབྱུང་བ་དེ་༎ རང་བཞིན་མེད་པ་ཉིད་ཡིན་ནོ་༎
 nirmitako nirmitakaṃ māyāpuruṣaḥ svamāyayā sṛṣṭam |	སྤྲུལ་པ་ཡིས་ནི་སྤྲུལ་པ་དང་༎ སྒྱུ་མ་ཡིས་ནི་སྐྱེས་བུ་ཡི་༎ སྒྱུ་མས་ཕྱུང་ལ་འགོག་བྱེད་ལྟར་༎
 pratiṣedhayeta yadvat pratiṣedho 'yaṃ tathaiva syāt || nagvvy_23	འགོག་པ་འདི་ཡང་དེ་བཞིན་འགྱུར་༎
 na svābhāvikam etad vākyaṃ tasmān na vādahānir me |	ང་ཡི་ཚིག་དེ་རང་བཞིན་མེད་༎ དེ་ཕྱིར་ང་ཡི་ཕྱོགས་མཉམ་ལ་༎
 nāsti ca vaiṣamikatvaṃ viśeṣahetuś ca na nigadyaḥ || nagvvy_24	མི་འདྲ་ཉིད་ཀྱང་མེད་པས་ན་༎ གཏན་ཚིགས་ཁྱད་པར་བརྗོད་མི་བྱ་༎ སྒྲ་མ་འབྱིན་བྱ་བཞིན་ཞེ་ན་༎
 mā śabdavad iti nāyaṃ dṛṣṭānto yas tvayā samārabdhaḥ |	ཁྱོད་ཀྱིས་གང་བརྩམས་དཔེ་འདི་མིན་༎
 śabdena hi tac chabdasya vāraṇaṃ naivam etac ca || nagvvy_25	དེ་ནི་སྒྲ་ཡིས་སྒྲ་བཟློག་ལ་༎ འདིར་ནི་དེ་ལྟ་མ་ཡིན་ནོ་༎
 naiḥsvābhāvyānāṃ cen naiḥsvābhāvyena vāraṇaṃ yadi hi |	གལ་ཏེ་རང་བཞིན་མེད་ཉིད་ཀྱིས་༎ ཅི་སྟེ་རང་བཞིན་མེད་པ་བཟློག་། 
 naiḥsvābhāvyanivṛttau svābhāvyaṃ hi prasiddhaṃ syāt || nagvvy_26	རང་བཞིན་མེད་པ་ཉིད་ལོག་ན་༎ རང་བཞིན་ཉིད་དུ་རབ་འགྲུབ་འགྱུར་༎ ཡང་ན་ཁ་ཅིག་སྤྲུལ་པ་ཡི་༎
 atha vā nirmitakāyāṃ yathā striyāṃ strīyam ity asadgrāham |	བུད་མེད་ལ་ནི་བུད་མེད་སྙམ་༎ ལོག་འཛིན་འབྱུང་ལ་སྤྲུལ་པ་ཡིས་༎
 nirmitakaḥ pratihanyāt kasya cid evaṃ bhaved etat || nagvvy_27	འགོག་བྱེད་དེ་ནི་དེ་ལྟ་ཡིན་༎
 atha vā sādhyasamo 'yaṃ hetur na hi vidyate dhvaneḥ sattā |	ཡང་ན་རྟགས་འདི་བསྒྲུབ་བྱ་དང་༎ མཚུངས་ཏེ་གང་ཕྱིར་སྒྲ་ཡོད་མིན་༎
 saṃvyavahāraṃ ca vayaṃ nānabhyupagamya kathayāmaḥ || nagvvy_28	ཐ་སྙད་ཁས་ནི་༄༢༨ཨ་༌་༎ མ་བླངས་པར་༎ ངེད་ཅག་འཆད་པར་མི་བྱེད་དོ་༎
 yadi kā cana pratijñā syān me tata eṣa me bhaved doṣaḥ |	གལ་ཏེ་ངས་དམ་བཅས་འགའ་ཡོད་༎ དེས་ན་ང་ལ་སྐྱོན་དེ་ཡོད་༎
 nāsti ca mama pratijñā tasmān naivāsti me doṣaḥ || nagvvy_29 yadi kiṃ cid upalabheyaṃ pravartayeyaṃ nivartayeyaṃ vā |	ང་ལ་དམ་བཅའ་མེད་པས་ན་༎ ང་ལ་སྐྱོན་མེད་ཁོ་ན་ཡིན་༎ གལ་ཏེ་མངོན་སུམ་ལ་སོགས་པའི་༎ དོན་གྱིས་འགའ་ཞིག་དམིགས་ན་ནི་༎ བསྒྲུབ་པའམ་བཟློག་པར་བྱ་ན་དེ་༎
 pratyakṣādibhir arthais tadabhāvān me 'nupālambhaḥ || nagvvy_30	མེད་ཕྱིར་དེ་ལ་ཀླན་ཀ་མེད་༎
 yadi ca pramāṇatas te teṣāṃ teṣāṃ prasiddhir arthānām |	གལ་ཏེ་ཁྱོད་ཀྱི་དོན་དེ་རྣམས་༎ ཚད་མ་ཉིད་ཀྱིས་རབ་བསྒྲུབས་ན་༎
 teṣāṃ punaḥ prasiddhiṃ brūhi kathaṃ te pramāṇānām || nagvvy_31	ཁྱོད་ཀྱིས་ཚད་མ་དེ་རྣམས་ཀྱང་༎ ཇི་ལྟར་རབ་ཏུ་འགྲུབ་པ་སྨྲོས་༎
 anyair yadi pramāṇaiḥ pramāṇasiddhir bhavet tad anavasthā |	གལ་ཏེ་ཚད་མ་གཞན་རྣམས་ཀྱིས་༎ གྲུབ་པོ་སྙམ་ན་ཐུག་པ་མེད་༎ དེ་ཡང་དང་པོ་འགྲུབ་མིན་ལ་༎
 nādeḥ siddhis tatrāsti naiva madhyasya nāntasya || nagvvy_32	བར་མ་ཡིན་ཞིང་ཐ་མའང་མིན་༎
 teṣām atha pramāṇair vinā prasiddhir vihīyate vādaḥ |	འོན་ཏེ་ཚད་མ་མེད་པར་ཡང་༎ དེ་རྣམས་གྲུབ་ན་སྨྲ་བ་ཉམས་༎ མི་འདྲ་ཉིད་དེ་དེ་ཡིན་ན་༎
 vaiṣamikatvaṃ tasmin viśeṣahetuś ca vaktavyaḥ || nagvvy_33	གཏན་ཚིགས་ཁྱད་པར་སྨྲ་བར་གྱིས་༎ ཇི་ལྟར་མེ་ཡིས་གཞན་བདག་ཉིད་༎ གསལ་བྱེད་དེ་བཞིན་རང་བདག་ལྟར་༎ དེ་བཞིན་ཚད་མ་རྣམས་ཀྱང་ནི་༎ རང་བཞིན་བདག་ཉིད་སྒྲུབ་ཅེ་ན་༎ སྨྲས་བ་དེ་ནི་མི་མཐུན་ཏེ་༎ མུན་ཁུང་ནང་གི་བུམ་པ་བཞིན་༎ དེ་ལ་མི་དམིགས་མ་མཐོང་བས་༎
 viṣamopanyāso 'yaṃ na hy ātmānaṃ prakāśayaty agniḥ | na hi tasyānupalabdhir dṛṣṭā tamasīva kumbhasya || nagvvy_34	མེ་ནི་རང་ཉིད་གསལ་བྱེད་མིན་༎
 yadi ca svātmānam ayaṃ tvadvacanena prakāśayaty agniḥ |	གལ་ཏེ་ཁྱེད་ཀྱི་ཚིག་གིས་ནི་༎ མེ་ཡིས་རང་བདག་གསལ་བྱེད་ན་༎ འོ་ན་མེ་ཡིས་གཞན་བཞིན་དུ་༎
 param iva nanv ātmānaṃ svaṃ paridhakṣyaty api hutāśaḥ || nagvvy_35	རང་ཉིད་སྲེག་པའང་བྱེད་པར་འགྱུར་༎ གལ་ཏེ་ཁྱོད་ཀྱི་ཚིག་གིས་ནི་༎
 yadi ca svaparātmānau tvadvacanena prakāśayaty agniḥ |	མི་ཡིས་རང་གཞན་གསལ་བྱེད་ན་༎
 pracchādayiṣyati tamaḥ svaparātmānau hutāśa iva || nagvvy_36	མེ་བཞིན་དུ་ནི་མུན་པ་ཡང་༏་། རང་གཞན་བདག་ཉིད་སྒྲིབ་པར་འགྱུར་༎
 nāsti tamaś ca jvalane yatra ca tiṣṭhati parātmani jvalanaḥ |	འབར་བྱེད་དང་ནི་གང་གཞན་ན་༎ མེ་འདུག་པན་མུན་པ་མེད་༎
 kurute kathaṃ prakāśaṃ sa hi prakāśo 'ndhakāravadhaḥ || nagvvy_37	གསལ་བྱེད་དེ་ནི་མུན་སེལ་ན་༎ ཇི་ལྟར་གསལ་བར་བྱེད་པ་ཡིན་༎
 utpadyamāna eva prakāśayaty agnir ity asadvādaḥ |	མེ་འབྱུང་ཉིད་ན་གསལ་བྱེད་པ་༎ ཡང་དག་མིན་པར་སྨྲ་བ་སྟེ་༎
 utpadyamāna eva prāpnoti tamo na hi hutāśaḥ || nagvvy_38	མེ་འབྱུང་ཉིད་ན་མུན་པ་དང་༎ ཕྲད་པ་མེད་པ་ཁོ་ན་ཡིན་༎
 aprāpto 'pi jvalano yadi vā punar andhakāram upahanyāt |	ཡང་ན་མེ་དང་མ་ཕྲད་ཀྱང་༎ མུན་པ་སེལ་བར་བྱེད་ན་ནི་༎ འདི་ན་ཡོད་པ་གང་ཡིན་པས་༎
 sarveṣu lokadhātuṣu tamo 'yam iha saṃsthito hanyāt || nagvvy_39	འཇིག་རྟེན་ཀུན་གྱི་མུན་སེལ་འགྱུར་༎
 yadi svataś ca pramāṇasiddhir anapekṣya tava prameyāṇi |	གལ་ཏེ་རང་ལས་ཚད་མ་གྲུབ་༎ གཞལ་བྱ་རྣམས་ལ་མ་ལྟོས་པར་༎
 bhavati pramāṇasiddhir na parāpekṣā svataḥsiddhiḥ || nagvvy_40	ཁྱོད་ཀྱི་ཚད་མ་གྲུབ་འགྱུར་འདི་༎ རང་གྲུབ་གཞན་ལ་ལྟོས་མ་ཡིན་༎
 anapekṣya hi prameyān arthān yadi te pramāṇasiddhir iti |	གལ་ཏེ་གཞལ་བྱའི་དོན་རྣམས་ལ་༎ མ་ལྟོས་ཁྱོད་ཀྱི་ཚད་མ་གྲུབ་༎
 na bhavanti kasya cid evam imāni tāni pramāṇāni || nagvvy_41	དེ་ལྟར་ཚད་མ་འདི་རྣམས་ནི་༎ གང་གིའང་ཡིན་པར་མི་འགྱུར་རོ་༎
 atha matam apekṣya siddhis teṣām ity atra bhavati ko doṣaḥ |	འོན་ཏེ་ལྟོས་ནས་དེ་རྣམས་འགྲུབ་༎ འདོད་ན་དེ་ལ་སྐྱོན་ཅིར་འགྱུར་༎
 siddhasya sādhanaṃ syān nāsiddho 'pekṣate hy anyat || nagvvy_42	མ་གྲུབ་གཞན་ལ་མི་ལྟོས་པས་༎ གྲུབ་པ་སྒྲུབ་པར་བྱེད་པ་ཡིན་༎
 sidhyanti hi prameyāṇy apekṣya yadi sarvathā pramāṇāni |	གལ་ཏེ་ཡོང་ཡེ་གཞལ་བྱ་ལ་༎ ལྟོས་ནས་ཚད་མ་འགྲུབ་ཡིན་ན་༎
 bhavati prameyasiddhir nāpekṣyaiva pramāṇāni || nagvvy_43	ཚད་མ་རྣམས་ལ་མ་ལྟོས་༄༢༨བ་པར་༏་། གཞལ་བར་བྱ་བ་འགྲུབ་པར་འགྱུར་༎
 yadi ca prameyasiddhir nāpekṣyaiva bhavati pramāṇāni |	གལ་ཏེ་ཚད་མ་རྣམས་ལ་ནི་༎ མ་ལྟོས་པར་ཡང་གཞལ་བྱ་འགྲུབ་༎ གང་ཕྱིར་དེ་དག་དེ་འགྲུབ་ན་༎
 kiṃ te pramāṇasiddhyā tāni yadarthaṃ prasiddhaṃ tat || nagvvy_44	ཁྱོད་ཀྱི་ཚད་མ་འགྲུབ་པས་ཅི་༎
 atha tu pramāṇasiddhir bhavaty apekṣyaiva te prameyāṇi |	ཅི་སྟེ་ཁྱོད་ཀྱི་ཚད་མ་རྣམས་༎ གཞལ་བྱ་རྣམས་ལ་ལྟོས་ནས་འགྲུབ་༎
 vyatyaya evaṃ sati te dhruvaṃ pramāṇaprameyāṇām || nagvvy_45	དེ་ལྟར་ཁྱོད་ཀྱི་ཚད་མ་དང་༎ གཞལ་བྱ་ངེས་པར་ལྡོག་པར་འགྱུར་།
 atha te pramāṇasiddhyā prameyasiddhiḥ prameyasiddhyā ca |	འོན་ཏེ་ཁྱོད་ཀྱིས་ཚད་གྲུབ་པས་༎ གཞལ་བར་བྱ་བ་འགྲུབ་འགྱུར་ལ་༎
 bhavati pramāṇasiddhir nāsty ubhayasyāpi te siddhiḥ || nagvvy_46 sidhyanti hi pramāṇair yadi prameyāṇi tāni tair eva |	གཞལ་བྱ་གྲུབ་པས་ཚད་བསྒྲུབས་ན་༎ ཁྱོད་ཀྱིས་གཉིས་ཀའང་འགྲུབ་མི་འགྱུར་༎
 sādhyāni ca prameyais tāni kathaṃ sādhayiṣyanti || nagvvy_47	གལ་ཏེ་ཚད་མ་གཞལ་བྱ་འགྲུབ་༎ གཞལ་བྱ་དེ་དག་རྣམས་ཀྱིས་ཀྱང་༎ དེ་དག་བསྒྲུབ་པར་བྱ་ཡིན་ན་༎
 sidhyanti ca prameyair yadi pramāṇāni tāni tair eva |	དེ་དག་ཇི་ལྟར་བསྒྲུབ་པར་འགྱུར་༎ གལ་ཏེ་གཞལ་བྱས་ཚད་མ་གྲུབ་༎
 sādhyāni ca pramāṇais tāni kathaṃ sādhayiṣyanti || nagvvy_48	ཚད་མ་དེ་དག་རྣམས་ཀྱིས་ཀྱང་༎ དེ་དག་བསྒྲུབ་པར་བྱ་ཡིན་ན་༎ དེ་དག་ཇི་ལྟར་བསྒྲུབ་པར་འགྱུར་༎
 pitrā yady utpādyaḥ putro yadi tena caiva putreṇa |	གལ་ཏེ་ཕ་ཡིས་བུ་བསྐྱེད་བྱ་༎ གལ་ཏེ་བུ་དེ་ཉིད་ཀྱིས་ཀྱང་༎
 utpādyaḥ sa yadi pitā vada tatrotpādayati kaḥ kam || nagvvy_49	ཅི་སྟེ་ཕ་དེ་བསྐྱེད་བྱ་ན་༎ དེས་ན་གང་གིས་གང་བསྐྱེད་སྨྲོས་༎
 kaś ca pitā kaḥ putras tatra tvaṃ brūhi tāv ubhāv api ca |	དེ་དག་གཉིས་ཀའང་ཕ་དང་བུའི་༎ མཚན་ཉིད་འཛིན་པས་དེ་ཡི་ཕྱིར་༎ དེ་ལ་ཁོ་བོ་ཐེ་ཚོམ་གྱུར་༎
 pitṛputralakṣaṇadharau yato bhavati no 'tra saṃdehaḥ || nagvvy_50	དེ་ལས་ཕ་གང་བུ་གང་སྨྲོས་༎
 naiva svataḥ prasiddhir na parasparataḥ parapramāṇair vā |	ཚད་མ་རྣམས་ནི་རང་ཉིད་ཀྱིས་༎ འགྲུབ་མིན་ཕན་ཚུན་གྱིས་མིན་པའམ་༎
 na bhavati na ca prameyair na cāpy akasmāt pramāṇānāṃ || nagvvy_51	ཚད་མ་གཞན་གྱིས་མ་ཡིན་ལ་༎ གཞལ་བྱས་མ་ཡིན་རྒྱུ་མེད་མིན་༎
 kuśalānāṃ dharmāṇāṃ dharmāvasthāvido bruvīran yat |	ཆོས་ཀྱི་གནས་སྐབས་རབ་མཁས་པ་༎ དགེ་བ་ཡིས་ནི་ཆོས་རྣམས་ཀྱི་༎
 kuśalaṃ svabhāvam evaṃ pravibhāgenābhidheyaḥ syāt || nagvvy_52	དགེ་བའི་ཆོས་རྣམས་རང་བཞིན་གང་༏་། དེ་ལྟར་རབ་ཕྱེ་བརྗོད་བྱ་ཡིན་༎
 yadi ca pratīya kuśalaḥ svabhāva utpadyate sa kuśalānām |	གལ་ཏེ་དགེ་བའི་ཆོས་རྣམས་ཀྱི་༎ རང་བཞིན་འགའ་ཞིག་བརྟེན་སྐྱེ་བ་༎ དེ་ནི་གཞན་དོན་དེ་ལྟ་ན་༎
 dharmāṇāṃ parabhāvaḥ svabhāva evaṃ kathaṃ bhavati || nagvvy_53	རང་གི་ངོ་བོ་ཇི་ལྟར་འགྱུར་༎ འོན་ཏེ་དགེ་བའི་ཆོས་རྣམས་ཀྱིས་༎ རང་གི་ངོ་བོ་དེ་འགའ་ལའང་༎
 atha na pratītya kiṃ cit svabhāva utpadyate sa kuśalānām |	མ་བརྟེན་སྐྱེ་ན་དེ་ལྟ་ནའང་༎
 dharmāṇam evaṃ syād vāso na brahmacaryasya || nagvvy_54 nādharmo dharmo vā saṃvyavahārāś ca laukikā na syuḥ |	ཚངས་པར་སྤྱོད་པ་གནས་མི་འགྱུར་།
 nityāś ca sasvabhāvāḥ syur nityatvād ahetumataḥ || nagvvy_55	རྒྱུ་མི་ལྡན་པ་རྟག་པའི་ཕྱིར་༎ ཆོས་རྣམས་ཐམས་ཅད་རྟག་པར་འགྱུར་༎ ཆོས་དང་ཆོས་མ་ཡིན་མེད་ཅིང་༎ འཇིག་རྟེན་པ་ཡི་ཐ་སྙད་མེད་༎
 evam akuśaleṣv avyākṛteṣu nairyāṇikādiṣu ca doṣaḥ |	མི་དགེ་བ་དང་ལུང་མ་བསྟན་༎ དེས་འབྱིན་སོགས་ལའང་སྐྱོན་དེ་བཞིན་༎
 tasmāt sarvaṃ saṃskṛtam asaṃskṛtaṃ te bhavaty eva || nagvvy_56	དེ་བས་ཁྱོད་ཀྱི་འདུས་བྱས་ཀུན་༎ འདུས་མ་བྱས་པ་ཉིད་དུ་འགྱུར་༎
 yaḥ sadbhūtaṃ nāmātra brūyāt sasvabhāva ity evam |	གང་ཞིག་རང་བཞིན་བཅས་པ་ཞེས་༎ མི་དེ་ཡོད་པར་སྨྲ་བ་ལ་༎ དེ་ལྟར་ཁྱོད་ཀྱིས་ལན་བཏབ་ཀྱི་༎
 bhavatā prativaktavyo nāma brūmaś ca na vayaṃ sat || nagvvy_57	ང་ཡི་མིང་ཡོད་མི་སྨྲའོ་༎
 nāmāsad iti ca yad idaṃ tat kiṃ nu sato bhavaty utāpy asataḥ |	མིང་མེད་ཅེས་བྱ་གང་ཡིན་འདི་༎ ཅི་དེ་ཡོད་པའམ་མེད་པ་ཡིན་༎
 yadi hi sato yady asato dvidhāpi te hīyate vādaḥ || nagvvy_58	གལ་ཏེ་ཡོད་དམ་མེད་ཀྱང་རུང་༎ ཁྱོད་ཀྱིས་སྨྲས་པའང་གཉིས་ཀའང་ཉམས་༎
