skt	tib
 2|9 tato 'nyastadviruddhastadabhāvaśceti	དེ་ལས་གཞན་པ་དང་། དེ་དང་འགལ་བ་དང་། དེ་མེད་པའོ་༎
 2|10 trirūpāṇi ca trīṇyeva liṅgāni |	ཚུལ་གསུམ་པོ་དག་ནི་རྟགས་གསུམ་ཁོ་ན་དང་ལྡན་པ་སྟེ་།
 2|11 anupalabdhiḥ svabhāvaḥ kārya ceti |	མི་དམིགས་པ་དང་། རང་བཞིན་དང་། འབྲས་བུའོ་༎
 2|12 tatrānupalabdhiryathā- na pradeśaviśeṣe kvacid ghaṭaḥ,	དེ་ལ་མི་དམིགས་པ་ནི་དཔེར་ན་ཕྱོགས་ཀྱི་བྱེ་བྲག་འགའ་ཞིག་ན་བུམ་པ་མེད་དེ་།
 upalabdhikṣaṇaprāptasyānupalabdheriti |	དམིགས་པའི་རིག་བྱར་གྱུར་པ་ལས་མི་དམིགས་པའི་ཕྱིར་རོ་ཞེས་བྱ་བ་ལྟ་བུའོ་༎
 2|13 upalabdhilakṣaṇaprāptirūpalambhapratyayāntarasākalyaṃ svabhāvaviśeṣaśca |	དམིགས་པའི་རིག་བྱར་གྱུར་པ་ནི་དམིགས་པའི་རྐྱེན་གཞན་ཚང་བ་ཉིད་དང་རང་བཞིན་ཁྱད་པར་ཅན་ཏེ་། 
 2|14 yaḥ svabhāvaḥ satsvanyeṣūṣalambhapratyayeṣu san pratyakṣa eva bhavati, sa svabhāvaviśeṣaḥ |	རང་བཞིན་གང་ཡོད་ལ་དམིགས་པའི་རྐྱེན་གཞན་དག་ཀྱང་ཡོད་ན་མངོན་སུམ་ཁོ་ནར་འགྱུར་ཏེ་། 
 2|15 svabhāvaḥ svasattāmātraprabhāvini sādhyadharme hetuḥ |	བའོ་༎ རང་བཞིན་ནི་རང་ཡོད་པ་ཙམ་དུ་གྱུར་པ་། བསྒྲུབ་པར་བྱ་བའི་ཆོས་ཀྱི་གཏན་ཚིགས་ཏེ་།
 2|16 yathā- vṛkṣo 'yaṃ śiśapātvāditi |	དཔེར་ན་ཤིང་ཤ་པ་ཡིན་པའི་ཕྱིར་།
 2|17 kārya yathā- bahniratra dhūmāditi |	འདི་ནི་ཤིང་ངོ་ཞེས་བྱ་བ་ལྟ་བུའོ་༎ འབྲས་བུ་ནི་དཔེར་ན་དུ་བ་ཡོད་པའི་ཕྱིར་། དེ་ན་མེ་ཡོད་དོ་ཞེས་བྱ་བ་ལྟ་བུའོ་༎
 2|18 atra dvau vastusādhanau |	འདི་ལ་གཉིས་ནི་དངོས་པོ་སྒྲུབ་པའོ་༎
 ekaḥ pratiṣedhahetuḥ |	གཅིག་ནི་དགག་པའི་གཏན་ཚིགས་སོ་༎ རང་བཞིན་འབྲེལ་པ་ཡོད་ན་།
 2|19 svabhāvapratibandhe hi satyartho 'rtha gamayet |	དོན་གྱིས་དོན་གོ་བར་བྱེད་དེ་།
 2|20 tadapratibaddhasya tadavyabhicāraniyamābhāvāt |	དེ་དང་མ་འབྲེལ་ན་དེར་མི་འཁྲུལ་བར་ངེས་པ་མེད་པའི་ཕྱིར་རོ་༎
 2|21 sa ca pratibandhaḥ sādhye 'rthe liṅgasya |	བསྒྲུབ་པར་བྱ་བའི་དོན་ལ་རྟགས་འབྲེལ་པ་དེ་ཡང་། དངོས་སུ་ན་བསྒྲུབ་པར་བྱ་བའི་དོན་གྱི་རང་བཞིན་ཡིན་པའི་ཕྱིར་དང་། བསྒྲུབ་པར་བྱ་བའི་དོན་ལས་འབྱུང་བའི་ཕྱིར་ཏེ་།
 2|22 vastutastādātmyāt tadutpatteśca | 2|23 atatsvabhāvasyātadutpatteśca tatrāpratibaddhasvabhāvatvāt |	དེའི་རང་བཞིན་མ་ཡིན་པ་དང་། དེ་ལས་བྱུང་བ་མ་ཡིན་པ་ནི་དེ་དང་འབྲེལ་པ་མེད་པའི་རང་བཞིན་ཡིན་པའི་ཕྱིར་རོ་༎ དེའི་བདག་ཉིད་དང་དེ་ལས་བྱུང་བ་དེ་གཉིས་ཀྱང་།
 2|24 te ca tādātmyatadutpattī svabhāvakāryayoreveti tābhyāmeva vastusiddhiḥ |	རང་བཞིན་དང་འབྲས་བུ་ཁོ་ན་ཡིན་ཏེ་། དེ་གཉིས་ཁོ་ནས་དངོས་པོ་གྲུབ་པོ་༎
 2|25 pratiṣedhasiddhirapi yathoktāyā evānupalabdheḥ |	དགག་པ་སྒྲུབ་ཀྱང་མི་དམིགས་པ་ཇི་སྐད་སྨོས་པ་ཁོ་ན་ལས་འགྱུར་ཏེ་།
 2|26 sati vastuni tasyā asambhavāt |	དངོས་པོ་ཡོད་ན་ནི་དེ་མི་སྲིད་པའི་ཕྱིར་རོ་༎
 2|27 anyathā cānupalabdhilakṣaṇaprāpteṣu deśakālasvabhāvaviprakṛṣṭeṣvartheṣvātmapratyakṣanivṛtterabhavaniścayābhāvāt |	གཞན་དུ་ནི་ཡུལ་དང་། དུས་དང་། རང་བཞིན་གྱིས་བསྐལ་པའི་དོན་དམིགས་པའི་རིག་བྱར་མ་༄༢༣༢བ་གྱུར་པ་རྣམས་ལ་། རང་གི་མངོན་སུམ་ལོག་ཀྱང་དངོས་པོ་མེད་པར་ངེས་པ་མེད་པའི་ཕྱིར་རོ་༎
 2|28 amūḍhasmṛtisaṃskārasyātītasya vartamānasya ca pratipattṛpratyakṣasya nivṛttirabhāvavyavahāraprasādhanī |	མི་རྨོངས་པར་དྲན་པའི་འདུ་བྱེད་སྒྲུབ་པ་པོའི་མངོན་སུམ་འདས་པ་དང་། ད་ལྟར་གྱི་ལོག་ན་དངོས་པོ་མེད་པའི་ཐ་སྙད་འཇུག་སྟེ་།
 2|29 tasyā evābhāvaniścayāt |	དེ་ཉིད་ཀྱི་དངོས་པོ་མེད་པར་ངེས་པའི་ཕྱིར་རོ་༎
 2|30 sā ca prayogabhedādekādaśaprakārā |	དེ་ནི་སྦྱོར་བའི་བྱེ་བྲག་གིས་རྣམ་པ་བཅུ་གཅིག་སྟེ་།
 2|31 svabhāvānupalabdhiryathā- nātra dhūma upalabdhilakṣaṇaprāptasyānupalabdheriti | (1)	རང་བཞིན་མི་དམིགས་པ་ནི་དཔེར་ན་འདི་ན་དུ་བ་མེད་དེ་དམིགས་པའི་རིག་བྱར་གྱུར་པ་ལས་མི་དམིགས་པའི་ཕྱིར་རོ་༎ ཞེས་བྱ་བ་ལྟ་བུའོ་༎ འབྲས་བུ་མི་དམིགས་པ་ནི་།
 2|32 kāryānupalabdhiryathā- nātrāpratibaddhasāmarthyāni dhūmakāraṇāni santi,	དཔེར་ན་འདི་ན་དུ་བའི་རྒྱུ་ནུས་པ་ཐོགས་པ་མེད་པ་དག་མེད་དེ་།
 dhūmābhāvāditi | (2)	དུ་བ་མེད་པའི་ཕྱིར་རོ་ཞེས་བྱ་བ་ལྟ་བུའོ་༎
 2|33 vyāpakānupalabdhiryathā- nātra śiśapā,	ཁྱབ་པར་བྱེད་པ་མི་དམིགས་པ་ནི་། དཔེར་ན་འདི་ན་ཤིང་མེད་པའི་ཕྱིར་ཤིང་ཤ་པ་མེད་དོ་༎ ཞེས་བྱ་བ་ལྟ་བུའོ་༎
 vṛkṣābhāvāditi | (3) 2|34 svabhāvaviruddhopalabdhiryathā- nātra śītasparśo vahneriti | (4)	རང་བཞིན་འགལ་བ་དམིགས་པ་ནི་དཔེར་ན་འདི་ན་མེ་ཡོད་པའི་ཕྱིར་གྲང་བའི་རེག་པ་མེད་དོ་ཞེས་པ་ལྟ་བུའོ་༎
 2|35 viruddhakāryopalabdhiryathā- nātra śītasparśo dhūmāditi | (5)	འགལ་བའི་འབྲས་བུ་དམིགས་པ་ནི་དཔེར་ན་འདི་ན་དུ་བ་ཡོད་པའི་ཕྱིར་། གྲང་བའི་རེག་པ་མེད་དོ་ཞེས་བྱ་བ་ལྟ་བུའོ་༎
 2|36 viruddhavyāptopalabdhiryathā- na dhruvabhāvī bhūtasyāpi bhāvasya vināśaḥ,	འགལ་བ་ཁྱབ་པ་དམིགས་པ་ནི་དཔེར་ན་དངོས་པོ་བྱུང་བ་ཡང་འཇིག་པར་ངེས་པར་འགྱུར་བ་མེད་དེ་། 
 hetvantarāpekṣaṇāditi | (6)	རྒྱུ་གཞན་ལ་ལྟོས་པའི་ཕྱིར་རོ་ཞེས་བྱ་བ་ལྟ་བུའོ་༎
 2|37 kāryaviruddhopalabdhiryathā- nehāpratilbaddhasāmarthyāni śītakāraṇāni santi, vahneriti | (7)	འབྲས་བུ་འགལ་བ་དམིགས་པ་ནི་དཔེར་ན་འདི་ན་མེ་ཡོད་པའི་ཕྱིར་གྲང་བའི་རྒྱུའི་ནུས་པ་ཐོགས་པ་མེད་པ་དག་མེད་དོ་ཞེས་བྱ་བ་ལྟ་བུའོ་༎ 
 2|38 vyāpakaviruddhopalabdhiryathā- nātra tuṣāraspaśo vahneriti | (8)	ཁྱབ་པར་བྱེད་པ་འགལ་བ་དམིགས་པ་ནི་དཔེར་ན་འདི་ན་མེ་ཡོད་པའི་ཕྱིར་བ་མོའི་རེག་པ་མེད་དོ་ཞེས་བྱ་བ་ལྟ་ལྟ་བུའོ་༎ 
 2|39 kāraṇānupalabdhiryathā- nātra dhūmo vahnyabhāvāditi | (9)	བུའོ་༎ རྒྱུ་མི་དམིགས་པ་ནི་དཔེར་ན་འདི་ན་མེ་མེད་པའི་ཕྱིར་དུ་བ་མེད་དོ་ཞེས་བྱ་བ་ལྟ་བུའོ་༎
 2|40 kāraṇaviruddhopalabdhiryathā- nāsya romaharṣādiviśeṣāḥ,	རྒྱུ་འགལ་བ་དམིགས་པ་ནི་དཔེར་ན་འདི་ན་སྤུ་ལོང་ཞེས་བྱ་བ་ལ་སོགས་པའི་བྱེ་བྲག་མེད་དེ་། 
 sannihitadahanaviśeṣatvāditi | (10)	གདུང་བར་བྱེད་པའི་བྱེ་བྲག་ཉེ་བ་ཉིད་ཀྱི་ཕྱིར་རོ་ཞེས་བྱ་བ་ལྟ་བུའོ་མེད་དེ་། 
 2|41 kāraṇaviruddhakāyapilabdhiryathā- na romaharṣādiviśeṣayuktapuruṣāvānayaṃ pradeśaḥ, dhūmāditi | (11)	༎ རྒྱུ་འགལ་བའི་འབྲས་བུ་དམིགས་པ་ནི་དཔེར་ན་ཕྱོགས་འདི་ན་དུ་བ་ཡོད་མེད་དེ་། ༎ པའི་ཕྱིར་། སྤུ་ལོང་ཞེས་བྱེད་པ་ལ་སོགས་པའི་བྱེ་བྲག་དང་ལྡན་པའི་མི་དང་ལྡན་པ་མ་ཡིན་ནོ་ཞེས་བྱ་བ་མེད་དེ་། ༎ པའི་ཕྱིར་། ལྟ་བུའོ་༎ དོན་གཞན་ཡོད་པ་དང་དགག་པ་དག་གིས་སྦྱོར་བ་ཐ་དད་ཀྱང་།
 2|42 ime sarve kāryānupalabdhyādayo daśānupalabdhiprayogāḥ svabhāvānupalabdhau saṃgrahamupayānti | 2|43 pāramparyeṇārthāntaravidhipratiṣedhābhyāṃ prayogabhede 'pi |	བརྒྱུད་པའི་སྒོ་ནས་འབྲས་བུ་མི་དམིགས་པ་ལ་སོགས་པ་མི་དམིགས་པའི་སྦྱོར་བ་བཅུ་པོ་དེ་དག་ཐམས་ཅད་ནི་རང་བཞིན་མི་༄༢༣༣ཨ་༌་༎
 2|44 prayogadarśanābhyāsāt svayamapyevaṃ vyavacchedapratītirbhavati svārthe 'pyanumāne 'syāḥ prayoganirdeśaḥ |	དམིགས་པའི་ནང་དུ་བསྡུ་བར་འགྱུར་རོ་༎ སྦྱོར་བ་མཐོང་བ་གོམས་པ་ལས་བདག་ཉིད་ཀྱང་དེ་བཞིན་དུ་རྣམ་པར་གཅོད་པ་རྟོགས་པར་འགྱུར་བས་། བདག་གི་དོན་གྱི་རྗེས་སུ་དཔག་པ་ལ་ཡང་བྱེ་བྲག་བསྟན་ཏོ་༎
 2 |45 sarvatra cāsyāmabhāvavyavahārasādhanyāmanupalabdhau yeṣāṃ svabhāvaviruddhadīnāmupalabdhyā	མེད་པའི་ཐ་སྙད་སྒྲུབ་པའི་མི་དམིགས་པ་དེ་དག་ཐམས་ཅད་ལ་ཡང་རང་བཞིན་འགལ་བ་ལ་སོགས་པ་དམིགས་པ་དང་། རྒྱུ་ལ་སོགས་པ་མི་དམིགས་པས་།
 kāraṇādīnāmanupalabdhyā ca pratiṣedha uktasteṣāmupalabdhilakṣaṇaprāptānāmevipalabdhiśca veditavyā |	དགག་པ་བཤད་པ་གང་ཡིན་པ་དེ་དག་ནི་དམིགས་པའི་རིག་བྱར་གྱུར་པ་ཁོ་ན་དག་ལས་དམིགས་པ་དང་། མི་དམིགས་པར་ཡང་རིག་པར་བྱའོ་༎
 2|46 anyeṣāṃ virodhakāryakāraṇabhāvāsiddheḥ |	གཞན་དག་ལ་ནི་འགལ་བ་དང་༎ རྒྱུ་དང་འབྲས་བུ་ཡོད་པ་དང་། མེད་པ་མི་འགྲུབ་པའི་ཕྱིར་རོ་༎
 2|47 viprakṛṣṭaviṣayā punaranupalabdhiḥ pratyakṣānumānanivṛttilakṣaṇā saṃśayahetuḥ |	བསྐལ་པའི་ཡུལ་མི་དམིགས་པའི་མངོན་སུམ་དང་རྗེས་སུ་དཔག་པའི་མཚན་ཉིད་ནི་ཐེ་ཚོམ་གྱི་རྒྱུ་ཡིན་ཏེ་། 
 2|48 pramāṇanivṛttāvapyarthābhāvāsiddheriti |	ཚད་མ་ལོག་ཀྱང་དོན་མེད་པར་མི་འགྲུབ་པའི་ཕྱིར་རོ་༎ རིགས་པའི་ཐིག་པ་ཞེས་བྱ་བའི་རབ་ཏུ་བྱེད་པ་ལས་།
 iti dvitīyaḥ svārthānumānaparicchedaḥ ||	བདག་གི་དོན་རྗེས་སུ་དཔག་པའི་ལེའུ་སྟེ་གཉིས་པའོ་།
 tṛtīyaḥ parārthānumānaparicchedaḥ 3|1 trirūpaliṅgākhyānaṃ parārthamanumānam |	༎ ། གཞན་གྱི་དོན་གྱི་རྗེས་སུ་དཔག་པ་ནི་ཚུལ་གསུམ་པའི་རྟགས་བརྗོད་པ་སྟེ་།
 3|2 kāraṇe kāryopacārāt |	རྒྱུ་ལ་འབྲས་བུ་བཏགས་པའི་ཕྱིར་རོ་༎
 3|3 tad dvividham | 3|4 prayogabhedāt |	སྦྱོར་བའི་བྱེ་བྲག་གིས་དེ་ནི་རྣམ་པ་གཉིས་ཏེ་།
 3|5 sādhamyavadvaidhamyavacca |	ཆོས་མཐུན་པ་ཉིད་ཅན་དང་། ཆོས་མི་མཐུན་པ་ཉིད་ཅན་ནོ་༎
 3|6 nānāyorarthataḥ kaścid bhedaḥ | 3|7 anyatra prayogabhedāt |	སྦྱོར་བའི་བྱེ་བྲག་མ་གཏོགས་པར་འདི་གཉིས་དོན་དུ་ནི་བྱེ་བྲག་ཅི་ཡང་མེད་དོ་༎
 3|8 tatra sādharmyavatprayogaḥ- yadupalabdhilakṣaṇaprāptaṃ sannopalabhyate so 'sad vyavahāraviṣayaḥ siddhaḥ |	དེ་ལ་ཆོས་མཐུན་པ་ཉིད་ཅན་ནི་དམིགས་པའི་རིག་བྱར་གྱུར་པ་གང་མ་དམིགས་པ་དེ་ནི་མེད་པའི་ཐ་སྙད་ཀྱི་ཡུལ་དུ་གྲུབ་སྟེ་།
 yathā- anyo dṛṣṭaḥ kaścid śaśaviṣāṇādiḥ |	དཔེར་ན་རི་བོང་གི་རབ༹་ལ་སོགས་པ་གཞན་འགའ་ཞིག་མཐོང་བ་བཞིན་ཏེ་།
 nopalabhyate ca kvacit pradeśaviśeṣe upalabdhilakṣaṇaprāpo ghaṭa ityanupalabdhiprayogaḥ |	ཕྱོགས་ཀྱི་བྱེ་བྲག་གང་ན་དམིགས་པའི་རིག་བྱར་གྱུར་པ་བུམ་པ་མི་དམིགས་སོ་ཞེས་བྱ་བ་ལྟ་བུའོ་༎ 
 3|9 tathā svabhāvahetoḥ prayogaḥ- yat sat tat sarvamanityam,	དེ་བཞིན་དུ་རང་བཞིན་གྱི་གཏན་ཚིགས་ཀྱི་སྦྱོར་བ་ནི་གང་ཡོད་པ་དེ་ཐམས་ཅད་ནི་མི་རྟག་སྟེ་།
 yathā ghaṭādiriti śuddhasya svabhāvahetoḥ prayogaḥ |	དཔེར་ན་བུམ་པ་ལ་སོགས་པ་ལྟ་བུའོ་ཞེས་བྱ་བ་ནི་རང་བཞིན་དག་པའི་སྦྱོར་བའོ་༎
 3|10 yadutpattimat tadanityamiti svabhāvabhūtadharmabhedena svabhāvasya prayogaḥ | 3|11 yat kṛtakaṃ tadanityamityupādhibhedena |	གང་སྐྱེ་བ་དང་ལྡན་པ་དེ་ནི་མི་རྟག་པའོ་ཞེས་བྱ་བ་ནི་རང་བཞིན་དུ་གྱུར་པའི་ཆོས་ཀྱི་བྱེ་བྲག་གིས་རང་བཞིན་གྱི་སྦྱོར་བའོ་༎ གང་བྱས་པ་དེ་ནི་མི་རྟག་པའོ་ཞེས་བྱ་བ་དེ་ནི་ཁྱད་པར་གྱི་བྱེ་བྲག་གིས་༎ ཏེ་། 
 3|12 apekṣitaparavyāpāro hi bhāvaḥ svabhāvaniṣpattau kṛtaka iti |	རང་གི་ངོ་བོ་འགྲུབ་པར་བྱ་བའི་ཕྱིར་གཞན་གྱི་བྱེད་པ་ལ་ལྟོས་པའི་༄༢༣༣བ་ངོ་བོ་ནི་བྱས་པའོ་ཞེས་བྱའོ་༎
 3|13 evaṃ prayatnāntarīyaka- pratyayabhedabheditvādayo 'pi draṣṭavyāḥ |	བརྩལ་མ་ཐག་ཏུ་བྱུང་བ་དང་། རྐྱེན་གྱི་བྱེ་བྲག་གིས་ཐ་དད་པ་ཅན་ཉིད་ལ་སོགས་པ་ལ་ཡང་དེ་བཞིན་དུ་བལྟ་བར་བྱའོ་༎ 
 3|14 sannutpattimān kṛtako vā śabda iti pakṣadharmopadarśanam |	ཡོད་པའམ་སྐྱེ་བ་དང་ལྡན་པ་འམ་བྱས་པ་ཞེས་བྱ་བའི་སྒྲ་ནི་ཕྱོགས་ཀྱི་ཆོས་ཉེ་བར་སྟོན་པའོ་༎
 3|15 sarva ete sādhanadharmā yathāsvaṃ pramāṇaiḥ siddhasādhanadharmamātrānubandhe eva sādhyadharme 'vagantavyāḥ |	སྒྲུབ་པའི་ཆོས་དེ་དག་ཐམས་ཅད་ནི་རང་གི་ངོ་བོ་སྒྲུབ་པ་ཅི་ལྟ་བུ་དག་གིས་སྒྲུབ་པའི་ཆོས་ཙམ་དང་བསྒྲུབ་པར་བྱ་བའི་ཆོས་རྗེས་སུ་འབྲེལ་པར་གྲུབ་པ་ཁོ་ནར་ཁོང་དུ་ཆུད་པར་བྱ་སྟེ་། 
 3|16 tasyaiva tatsvabhāvatvāt | 3|17 svabhāvasya ca hetutvāt |	དངོས་སུ་ན་དེ་ཉིད་དེའི་རང་བཞིན་ཡིན་པའི་ཕྱིར་དང་། རང་བཞིན་ཡང་གཏན་ཚིགས་ཡིན་པའི་ཕྱིར་ཏེ་།
 3|18 vastutastayostādātmyam | 3|19 tanniṣpattāvaniṣpannasya tatsvabhāvatvābhāvāt | 3|20 vyabhicārasambhavācca |	དེ་གྲུབ་ལ་དེ་མ་གྲུབ་ན་ནི་དེའི་རང་བཞིན་ཉིད་མེད་པའི་ཕྱིར་དང་། འཁྲུལ་པ་ཡང་སྲིད་པའི་ཕྱིར་རོ་༎
 3|21 kāryahetoḥ prayogaḥ - yatra dhūmastatrāgniḥ | yathā mahānasādau |	འབྲས་བུའི་གཏན་ཚིགས་ཀྱི་སྦྱོར་བ་ནི་གང་ན་དུ་བ་ཡོད་པ་དེ་ན་མེ་ཡོད་དེ་། དཔེར་ན་ཚང་བང་ལ་སོགས་པ་བཞིན་ཏེ་།
 asti ceha dhūma iti |	འདི་ན་ཡང་དུ་བ་ཡོད་དོ་ཞེས་བྱ་བ་ལྟ་བུའོ་༎
 3|22 ihāpi siddhe eva kāryakāraṇabhāve kāraṇe sādhye kāryaheturvaktavyaḥ |	འདིར་ཡང་རྒྱུ་དང་འབྲས་བུའི་དངོས་པོར་གྲུབ་པ་ཁོ་ན་ལ་རྒྱུ་བསྒྲུབ་པར་བྱ་བ་ལ་འབྲས་བུའི་གཏན་ཚིགས་སུ་བརྗོད་པར་བྱའོ་༎
 3|23 vaidharmyavataḥ prayogaḥ- yat sadupalabdhilakṣaṇaprāptaṃ tadupalabhyata eva |	ཆོས་མི་མཐུན་པ་ཉིད་ཅན་གྱི་སྦྱོར་བ་ནི་གང་ཡོད་ལ་དམིགས་པའི་རིག་བྱར་གྱུར་པ་དེ་ནི་དམིགས་པ་ཁོ་ནར་འགྱུར་ཏེ་།
