skt	tib
 ākāśādivaditi vipakṣavacanam ||	ནམ་མཁའ་ལ་སོགས་པ་བཞིན་ནོ་ཞེས་བྱ་བ་ནི་མི་མཐུན་པའི་ཕྱོགས་བརྗོད་པའོ་༎
 8| sa punardvividho dṛśyate |	དེ་ཡང་རྣམ་པ་གཉིས་སུ་སྣང་སྟེ་།
 sādharmyeṇa vaidharmyeṇa ca ||	ཆོས་མཐུན་པ་དང་མ་ཆོས་མི་མཐུན་པའོ་།
 9| tatra sādharmyeṇa tāvat |	དེ་ལ་རེ་ཞིག་ཆོས་མཐུན་པ་ནི་༎
 yatkṛtakaṃ tatsarvamanityaṃ dṛṣṭam |	གང་བྱས་པ་དེ་ཐམས་ཅད་ནི་མི་རྟག་པར་མཐོང་བ་༎
 yatha ghaṭādiḥ |	དཔེར་ན་བུམ་པ་ལ་སོགས་པའོ་༎
 śabdo 'pi kṛtaka iti ||	སྒྲ་ཡང་བྱས་པའི་ཕྱིར་ཞེས་བྱ་བ་ལྟ་བུའོ་༎
 10| vaidharmyeṇāpyanityatvābhāve kṛtakatvābhāvaḥ |	ཡང་ཆོས་མི་མཐུན་པ་ནི་མི་རྟག་པ་ཉིད་མེད་ན་བྱས་པ་ཉིད་མེད་དེ་༎
 yathākāśādiḥ |	དཔེར་ན་ནམ་མཁའ་ལ་སོགས་པ་བཞིན་ཏེ་།
 śabdastu kṛtaka iti ||	སྒྲ་ཡང་བྱས་པའི་ཕྱིར་ཞེས་བྱ་བ་ལྟ་བུའོ་༎
 11| kaḥ punaḥ pakṣābhāsaḥ |	གང་ཕྱོགས་ལྟར་སྣང་བ་ཡང་གང་ཞེ་ན་།
 pakṣābhāso vastuto na pakṣaḥ |	ཕྱོགས་ལྟར་སྣང་བ་ནི་དངོས་སུ་ཕྱོགས་མ་ཡིན་པ་ཡིན་ཏེ་།
 pratyakṣādivirodhādayaṃ pakṣābhāsaḥ ||	མངོན་སུམ་ལ་སོགས་པས་གནོད་པའི་ཕྱིར་རོ་༎
 12| yathā dhūmādirdharmī buddhimaddhetūtpannaḥ sādhya iti pratyakṣaviruddhaḥ pakṣābhāsaḥ |	དེ་ནི་ཕྱོགས་ལྟར་སྣང་བ་སྟེ་༎ དཔེར་ན་དུ་བ་ལ་སོགས་པའི་ཆོས་ཅན་བློ་དང་ལྡན་པའི་རྒྱུས་བསྐྱེད་པ་བསྒྲུབ་པར་བྱ་བ་ཡིན་ནོ་ཞེས་བྱ་བ་མངོན་སུམ་དང་འགལ་བས་ཕྱོགས་ལྟར་སྣང་བ་ཡིན་ཏེ་།
 pratyakṣato vahnerdhūmotpattidarśanāt ||	མངོན་སུམ་གྱིས་མེ་ལས་དུ་བ་སྐྱེ་བ་མཐོང་བའི་ཕྱིར་རོ་༎
 13| anumānaviruddho yathā |	རྗེས་སུ་དཔག་པ་དང་འགལ་བ་ནི་དཔེར་ན་།
 vedavacanaṃ dharmyapauruṣeyamiti sādhye śabdaḥ prayatnānantarīyaka iti pauruṣeyatvasya siddheḥ ||	རིག་བྱེད་ཀྱི་ཚིག་ནི་ཆོས་ཅན་སྐྱེས་བུས་བྱས་པ་མ་ཡིན་ཏེ་ཞེས་བསྒྲུབ་པར་བྱ་བ་ལ་༎ སྒྲ་ནི་བརྩལ་མ་ཐག་ཏུ་བྱུང་བ་ཡིན་པས་སྐྱེས་བུས་བྱས་པར་གྲུབ་པའི་ཕྱིར་རོ་༎ རང་གི་ཚིག་༄༣༡༥ཨ་༌་༎
 14| svavacanaviruddho yathā | anumānaṃ na pramāṇamiti | parāvagamāya vākyaprayogaḥ parārthānumānamiti nirdeśāt ||	དང་འགལ་བ་ནི་དཔེར་ན་རྗེས་སུ་དཔག་པ་ནི་ཚད་མ་མ་ཡིན་ནོ་ཞེས་བྱ་བ་ནི་། གཞན་གྱི་ཁོང་དུ་ཆུད་པར་བྱ་བའི་ཕྱིར་ཚིག་བརྗོད་པ་ནི་གཞན་གྱི་དོན་གྱི་རྗེས་སུ་དཔག་པ་ཡིན་ནོ་ཞེས་བསྟན་པའི་ཕྱིར་རོ་༎
 15| lokaviruddho yathā | śuci naraśiraḥ kapālaṃ prāṇyaṅgatvāc chaṅkhaśuktivaditi ||	འཇིག་རྟེན་དང་འགལ་བ་ནི་དཔེར་ན་མི་མགོའི་ཐོད་པ་ནི་གཙང་བ་ཡིན་ཏེ་སྲོག་ཆགས་ཀྱི་ཡན་ལག་ཡིན་པའི་ཕྱིར་དུང་ཆོས་དང་ཉ་ཕྱིས་བཞིན་ནོ་ཞེས་བྱ་བ་ལྟ་བུའོ་༎
 16| pratītiviruddho yathā |	རྟོགས་པ་དང་འགལ་བ་ནི་དཔེར་ན་།
 yad yāvatkālasthāyi tat anityam |	གང་དུས་ཇི་སྲིད་གནས་པར་བྱས་པ་ནི་མི་རྟག་པ་ཡིན་ནོ་༎
 yadyāvatkālasthāyi tat sarvaṃ nityamiti laukikapratīteḥ ||	གང་དུས་ཇི་སྲིད་གནས་པར་ཡང་བྱས་པ་ཐམས་ཅད་ནི་རྟག་པ་ཡིན་ནོ་ཞེས་འཇིག་རྟེན་པས་རྟོགས་པའི་ཕྱིར་རོ་༎
 17| aprasiddhaviśeṣaṇo yathā |	ཁྱད་པར་མ་གྲུབ་པ་ནི་དཔེར་ན་།
 vaiśeṣikasya sāṃkhyaṃ prati śabdo vināśīti || 18| aprasiddhaviśeṣyo yathā |	བྱེ་བྲག་པས་གྲངས་ཅན་པ་ལ་སྒྲ་འཇིག་པ་ཡིན་ནོ་ཞེས་བྱ་བ་ལྟ་བུའོ་༎ ཁྱད་པར་དུ་བྱས་བ་མ་གྲུབ་པ་ནི་༎
 sāṃkhyasya bauddhaṃ pratyātmā cetana iti sādhyam ||	དཔེར་ན་གྲངས་ཅན་པས་སངས་རྒྱས་པ་ལ་བདག་སེམས་དང་བཅས་པ་ཡིན་ནོ་ཞེས་བསྒྲུབ་པ་ལྟ་བུའོ་༎ 
 19| aprasiddhobhayo yathā |	གཉི་ག་མ་གྲུབ་པ་ནི་དཔེར་ན་།
 vaiśeṣikasya bauddhaṃ prati samavāyikāraṇamātmeti kāyaḥ sthirasvabhāva iti vā ||	བྱེ་བྲག་བས་སངས་རྒྱས་པ་ལ་སྡུད་པར་བྱེད་པ་ནི་བདག་ཉིད་ཡིན་ནོ་ཞེས་བྱ་བ་ལྟ་བུའམ་༎ ལུས་ནི་བརྟན་པའི་རང་བཞིན་ཡིན་ནོ་ཞེས་བྱ་བ་ལྟ་བུའོ་༎
 20| pakṣābhāsā uktāḥ ||	ཕྱོགས་ལྟར་སྣང་བ་བཤད་ཟིན་ཏོ་༎
 21| kīdṛśo hetvābhāsaḥ |	གཏན་ཚིགས་ལྟར་སྣང་བ་ཅི་འདྲ་བ་ཞིག་ཅེ་ན་།
 yo heturivābhāsate na tu hetutvena sidhyati ||	གང་ཞིག་གཏན་ཚིགས་ལྟར་སྣང་བ་ཡིན་གྱི་གཏན་ཚིགས་སུ་གྲུབ་པ་ནི་མ་ཡིན་པའོ་༎
 22| hetvābhāsastrividhaḥ |	གཏན་ཚིགས་ལྟར་སྣང་བ་ནི་གསུམ་སྟེ་།
 asiddho viruddho 'naikāntikaśca ||	མ་གྲུབ་པ་དང་འགལ་བ་དང་མ་ངེས་པའོ་༎
 23| tatra pakṣāsiddherasiddha iti hetvābhāsaḥ || 24| pakṣe sapakṣe cāsan vipakṣe ca san yaḥ sa viruddha iti hetvābhāsaḥ sādhyaviparītasiddheḥ ||	དེ་ལ་ཕྱོགས་ལ་མ་གྲུབ་པའི་ཕྱིར་མ་གྲུབ་ཅེས་བྱ་བའི་གཏན་ཚིགས་ལྟར་སྣང་བ་ཡིན་ནོ་༎ ཕྱོགས་དང་མཐུན་པའི་ཕྱོགས་ལ་ནི་མེད་པ་མི་མཐུན་པའི་ཕྱོགས་ལ་ཡོད་པ་དེ་ནི་འགལ་བ་ཞེས་བྱ་བའི་གཏན་ཚིགས་ལྟར་སྣང་བ་ཡིན་༎ ཏེ་། 
 25| sapakṣavipakṣayorubhayorbhāve 'bhāve vā saṃśaye vāsiddhapratibandho yo hetuḥ so 'naikāntiko hetvābhāsaḥ |	བསྒྲུབ་པར་བྱ་བ་ལས་ཕྱིན་ཅི་ལོག་བསྒྲུབ་པའི་ཕྱིར་རོ་༎ མཐུན་པའི་ཕྱོགས་དང་མི་མཐུན་པའི་ཕྱོགས་གཉི་ག་ལས་། ཡོད་པའམ་མེད་པའམ་ཐེ་ཚོམ་ཟ་བ་ལའམ་འབྲེལ་པ་མ་གྲུབ་པའི་གཏན་ཚིགས་གང་ཡིན་པ་དེ་ནི་མ་ངེས་པའི་གཏན་ཚིགས་ལྟར་སྣག་བ་ཞེས་བྱ་བ་ཡིན་ཏེ་།
 vādiprativādibhyāṃ sādhayitumiṣṭasyaikāntenāsiddheḥ ||	རྒོལ་བ་དང་ཕྱིར་རྒོལ་བས་བསྒྲུབ་པར་འདོད་པ་ངེས་པ་མི་འགྲུབ་པའི་ཕྱིར་རོ་༎
 26| ubhayāsiddho yathā | śabdasyānityatve sādhye hetuścākṣuṣatvaṃ vādiprativādinorasiddha iti ||	དཔེར་ན་གཉིས་ལ་མ་གྲུབ་པ་ནི་སྒྲ་མི་རྟག་པ་ཉིད་དུ་གྲུབ་པར་བྱ་བ་ལ་། གཏན་ཚིགས་མིག་གིས་བཟུང་བ་ནི་རྒོལ་བ་དང་། ཕྱིར་རྒོལ་བ་དག་ལ་མ་གྲུབ་པ་ལྟ་བུའོ་༎ ཤིང་སེམས་དང་ལྡན་པར་བསྒྲུབ་པར་བྱ་བ་ལ་ཤུན་སྤགས་ཐམས་ཅད་བཤུས་ན་འཆི་བའི་ཕྱིར་རོ་ཞེས་བྱ་བའི་༄༣༡༥བ་གཏན་ཚིགས་ནི་།
 27| cetanastaruriti sādhye sarvatvagapaharaṇe maraṇāditi hetuḥ prativādinaṃ bauddhaṃ pratyasiddha iti prativādyasiddhaścittādinirodhasya bauddhasyeṣṭatvāt	ཕྱིར་རྒོལ་བ་སངས་རྒྱས་པ་ལ་མ་གྲུབ་པས་ཕྱིར་རྒོལ་བ་ལ་མ་གྲུབ་པ་ཞེས་བྱ་སྟེ་། སེམས་ལ་སོགས་པ་འགགས་པ་ལ་སངས་རྒྱས་པ་འདོད་པའི་ཕྱིར་རོ་༎
 28| acetanāḥ sukhādaya iti sādhye utpattimattvāditi hetuḥ sāṃkhyasya svayaṃ vādino 'siddha iti vādyasiddhaḥ ||	བདེ་བ་ལ་སོགས་པ་སེམས་མེད་པར་བསྒྲུབ་པར་བྱ་བ་ལ་སྐྱེ་བ་དང་ལྡན་པའི་ཕྱིར་ཞེས་བྱ་བའི་གཏན་ཚིགས་ནི་། གྲངས་ཅན་བ་རྒོལ་བ་བདག་ཉིད་ལ་མ་གྲུབ་པས་། རྒོལ་བ་ལ་མ་གྲུབ་པ་ཞེས་བྱའོ་༎
 29| vaiśeṣikeṇa prativādinaṃ bauddhaṃ prati pṛthivyādirdharmī kārya iti sādhya ekaikakṣaṇavadanyānyotpādāditi vādinaḥ svayamasiddhaḥ |	བྱེ་བྲག་པས་ཕྱིར་རྒོལ་བ་སངས་རྒྱས་པ་ལ་། ས་ལ་སོགས་པའི་ཆོས་ཅན་བྱ་བ་ཡིན་ནོ་ཞེས་བསྒྲུབ་པར་བྱ་བ་ལ་། སྐད་ཅིག་རེ་རེ་འདྲ་བ་གཞན་དང་གཞན་འབྱུང་ངོ་ཞེས་བྱ་བ་ནི་རྒོལ་བ་བདག་ཉིད་ལ་མ་གྲུབ་པ་ཡིན་ཏེ་།
 siddhe 'pyutpāda ekaikakṣaṇavadanyānyotpādāsiddheḥ ||	སྐྱེ་བ་གྲུབ་ཀྱང་སྐད་ཅིག་རེ་རེ་འདྲ་བ་གཞན་དང་གཞན་འབྱུང་ངོ་ཞེས་པ་ནི་མ་གྲུབ་པའོ་༎ 
 30| pakṣaikadeśāsiddho yathā |	ཕྱོགས་ཀྱི་ཕྱོགས་གཅིག་ལ་མ་གྲུབ་པ་ནི་དཔེར་ན་ཤིང་རྣམས་ནི་སེམས་དང་ལྡན་པ་པའོ་༎ ཡིན་ཏེ་། 
 cetanāstaravaḥ svāpāditi hetuścandane vādinaḥ svayaṃ pakṣaikadeśe 'siddhaḥ |	གཉིད་ལོག་པའི་ཕྱིར་རོ་ཞེས་བྱ་བའི་གཏན་ཚིགས་ནི་ཕྱོགས་ཀྱི་གོས་ཅན་རྒོལ་བ་བདག་ཉིད་ལ་ཕྱོགས་ཀྱི་གཅིག་ལ་མ་པའོ་༎ ཡིན་ཏེ་། གྲུབ་སྟེ་། 
 na hi sarve vṛkṣā rātrau patrasaṃkocabhājaḥ ||	ཤིང་ཐམས་ཅད་མཚན་མོ་ལོ་མ་འཁུམ་པ་ལ་བརྟེན་པ་པའོ་༎ ཡིན་ཏེ་། གྲུབ་སྟེ་། མ་ཡིན་ནོ་༎ 
 31| evameva kṣityādirgharmī buddhimajjāta iti sādhye kāryamiti heturbauddhaṃ pratyasiddhaḥ pratyakṣānupalambhābhyāṃ kāryakāraṇasambandhasiddhasvarūpeṇa kṣityādīnāṃ siddheḥ |	དེ་བཞིན་དུ་ས་ལ་སོགས་པའི་ཆོས་ཅན་བློ་དང་ལྡན་པ་ལས་སྐྱེས་པ་ཡིན་ནོ་ཞེས་བསྒྲུབ་པར་བྱ་བ་ལ་འབྲས་བུ་ཡིན་ནོ་ཞེས་བྱ་བའི་གཏན་ཚིགས་ནི་སངས་རྒྱས་པ་ལ་པའོ་༎ ཡིན་ཏེ་། གྲུབ་སྟེ་། མ་ཡིན་ནོ་༎ གྲུབ་སྟེ་། མངོན་སུམ་དང་མི་དམིགས་པ་རྒྱུ་དང་འབྲས་བུའི་འབྲེལ་པ་བསྒྲུབ་པའི་ངོ་བོས་ས་ལ་སོགས་པ་ལ་གྲུབ་པའི་ཕྱིར་རོ་པའོ་༎ ཡིན་ཏེ་། གྲུབ་སྟེ་། མ་ཡིན་ནོ་༎ གྲུབ་སྟེ་། 
 vāsabhojanādisiddhiriti cettadā pakṣaikadeśāsiddhiḥ ||	༎ གལ་ཏེ་གནས་དང་བཟའ་བ་ལ་སོགས་པ་གྲུབ་པོ་ཞེས་ཟེར་ན་པའོ་༎ ཡིན་ཏེ་། གྲུབ་སྟེ་། མ་ཡིན་ནོ་༎ གྲུབ་སྟེ་། ༎ ། དེའི་ཚེ་ཕྱོགས་ཀྱི་ཕྱོགས་གཅིག་མ་གྲུབ་པོ་༎
 32| saṃdigdhāsiddho yathā |	ཐེ་ཚོམ་ཟ་བའི་མ་གྲུབ་པ་ནི་།
 yadīha dhūmaḥ syādatra vahniḥ syāditi sādhye hetvaniścayāt || 33| saṃdigdhadharmyasiddho yathā |	དཔེར་ན་གལ་ཏེ་འདི་དུ་བ་ཡིན་ན་འདི་ན་མེ་ཡོད་དོ་ཞེས་བསྒྲུབ་པར་བྱ་བ་ལ་། གཏན་ཚིགས་ཉིད་མ་ངེས་པའི་ཕྱིར་རོ་༎ ཆོས་ཅན་ཐེ་ཚོམ་ཟོས་མ་གྲུབ་པས་ནི་༎ དཔེར་ན་རི་སུལ་དུ་མ་འདི་དག་ལས་༎
 eṣvanekeṣu nikuñjeṣu kasmiṃścin nikuñje mayūra iti sādhye kekāyitāditi heturiti ||	རི་སུལ་འགའ་ཞིག་ན་རྨ་བྱ་ཡོད་དེ་ཞེས་བསྒྲུབ་པར་བྱ་བ་ལ་རྨ་བྱའི་སྒྲ་གྲགས་པའི་ཕྱིར་རོ་ཞེས་བྱ་བའི་གཏན་ཚིགས་ཡིན་པ་ལྟ་བུའོ་༎ 
 34| dharmyasiddhāvapyasiddho yathā |	ཆོས་ཅན་མ་གྲུབ་པ་ཡང་མ་གྲུབ་པ་ཡིན་ཏེ་།
 dharmyātmā sarvavyāpīti sādhye sarvatropalabhyamānaguṇatvāditi heturiti ||	དཔེར་ན་ཆོས་ཅན་བདག་ཐམས་ཅད་དུ་ཁྱབ་པར་བསྒྲུབ་པར་བྱ་བ་ལ་། ཡོད་ཏན་ཐམས་ཅད་ནི་དམིགས་པའི་ཕྱིར་རོ་ཞེས་བྱ་བའི་གཏན་ཚིགས་ཡིན་པ་ལྟ་བུའོ་༎
 35| navaite 'siddhā hetvābhāsāḥ ||	བཅུ་པོ་འདི་དག་ནི་མ་གྲུབ་པ་ཞེས་བྱ་བའི་གཏན་ཚིགས་ལྟར་སྣང་བའོ་༎
 36| kīdṛśaḥ punaranaikāntiko hetvābhāsaḥ | ucyate |	མ་ངེས་པའི་གཏན་ཚིགས་ལྟར་སྣང་བ་ཡང་ཅི་འདྲ་བ་ཞིག་ཅེ་ན་། སྨྲས་པ་། དཔེར་ན་སྒྲ་༄༣༡༦ཨ་༌་༎
 37| yathā śabdasya nityatvādike dharme sādhye prameyatvāditi hetuḥ sapakṣavipakṣayoḥ sarvatra varttamānaḥ sādhāraṇo 'naikāntika iti ||	རྟག་པ་ལ་སོགས་པའི་ཆོས་བསྒྲུབ་པར་བྱ་བ་ལ་། གཞལ་བྱ་ཡིན་པའི་ཕྱིར་ཞེས་པའི་གཏན་ཚིགས་ནི་། མཐུན་པའི་ཕྱོགས་དང་མི་མཐུན་པའི་ཕྱོགས་ཐམས་ཅད་ལ་འཇུག་པའི་ཐུན་མོང་གི་མ་ངེས་པའི་ཞེས་བྱའོ་༎ 
 38| evaṃ śabdo nitya iti sādhye śrāvaṇatvāditi hetuḥ sapakṣe vipakṣe cāvṛtterasādhāraṇo 'naikāntikaḥ ||	ད་བཞིན་དུ་སྒྲ་རྟག་པར་བསྒྲུབ་པར་བྱ་བ་ལ་། མཉན་པར་བྱ་བ་ཡིན་པའི་ཕྱིར་ཞེས་བྱ་བའི་གཏན་ཚིགས་ནི་མཐུན་པའི་ཕྱོགས་དང་མི་མཐུན་པའི་ཕྱོགས་ལ་མི་འཇུག་པའི་ཕྱིར་ཐུན་མོང་མ་ཡིན་པའི་མ་ངེས་པ་ཡིན་ནོ་༎
 39| evaṃ śabdasyāprayatnānantarīyakatve sādhye 'nityatvāditi hetuḥ sapakṣaikadeśavṛtti rvipakṣavyāpyanaikāntikaḥ |	དེ་བཞིན་དུ་སྒྲ་བརྩལ་མ་ཐག་ཏུ་བྱུང་བའི་མ་ཡིན་པ་ཉིད་བསྒྲུབ་པར་བྱ་བ་ལ་མི་རྟག་པའི་ཕྱིར་རོ་ཞེས་བྱ་བའི་གཏན་ཚིགས་ནི་། མཐུན་པའི་ཕྱོགས་ཀྱི་ཕྱོགས་གཅིག་ལ་འཇུག་ལ་། མི་མཐུན་པའི་ཕྱོགས་ལ་ཁྱད་པར་འཇུག་པའི་མ་ངེས་པ་ཡིན་ཏེ་།
 aprayatnānantarīyakasya śabdasya sapakṣaḥ vidyudākāśādiḥ |	བརྩལ་མ་ཐག་ཏུ་བྱུང་བ་མ་ཡིན་པའི་སྒྲ་མཐུན་པའི་ཕྱོགས་ནི་གློག་དང་། ནམ་མཁའ་ལ་སོགས་པ་སྟེ་།
 tatra sapakṣaikadeśe vidyudādāvanityatvaṃ varttate |	དེ་ལ་མཐུན་པའི་ཕྱོགས་ལ་ཕྱོགས་གཅིག་གློག་ལ་སོགས་པ་ལ་ནི་མི་རྟག་པ་འཇུག་ལ་།
 nākāśādau |	ནམ་མཁའ་ལ་སོགས་པ་ལ་ནི་མ་ཡིན་ནོ་༎
 vipakṣāḥ prayatnānantarīyakādayaḥ sarve | teṣu sarveṣvasti ||	མི་མཐུན་པའི་ཕྱོགས་བརྩལ་མ་ཐག་ཏུ་བྱུང་བ་ལ་སོགས་པ་ཐམས་ཅད་ཡིན་ཏེ་དེ་ཐམས་ཅད་ལ་འཇུག་པ་ཡིན་ནོ་༎
 40| evaṃ śabdasya prayatnānantīyakatve sādhye 'nityatvāditi hetu rghaṭādau sarvatra vidyate | aprayatnānantarīyako vipakṣaḥ puna rvidyudākāśādiḥ |	དེ་བཞིན་དུ་སྒྲ་ནི་བརྩལ་མ་ཐག་ཏུ་བྱུང་བ་ཉིད་ཡིན་ཏེ་ཞེས་བསྒྲུབ་པར་བྱ་བ་ལ་མི་རྟག་པའི་ཕྱིར་ཞེས་བྱ་བའི་གཏན་ཚིགས་ནི་། བུམ་པ་ལ་སོགས་པ་ཐམས་ཅད་ལ་ནི་ཡོད་ལ་བརྩལ་མ་ཐག་ཏུ་བྱུང་བ་མ་ཡིན་པ་མི་མཐུན་པའི་ཕྱོགས་ཡང་གློག་དང་ནམ་མཁའ་ལ་སོགས་པ་དེ་ལས་ཕྱོགས་གཅིག་གློག་ལ་སོགས་པ་ལ་ནི་འཇུག་ལ་།
 tatraikadeśe vidyudādau varttate nākāśādau |	ནམ་མཁའ་ལ་སོགས་པ་ལ་ནི་མ་ཡིན་ལ་།
 tasmādayaṃ vipakṣaikadeśavṛttiḥ sapakṣavyāpyanaikāntiko hetuḥ ||	དེའི་ཕྱིར་འདི་མི་མཐུན་པའི་ཕྱོགས་གཅིག་ལ་འཇུག་ལ་། མཐུན་པའི་ཕྱོགས་ལ་ཁྱབ་པའི་མ་ངེས་པའི་གཏན་ཚིགས་ཡིན་ནོ་༎
 41| ubhayapakṣaikadeśavṛttiranaikāntiko yathā |	ཕྱོགས་གཉི་གའི་ཕྱོགས་གཅིག་ལ་འཇུག་པའི་མ་ངེས་པ་ནི་དཔེར་ན་།
 dharmī śabdo nitya iti sādhye 'mūrttatvāditi hetuḥ |	ཆོས་ཅན་ལ་སྒྲ་རྟག་པར་བསྒྲུབ་པར་བྱ་བ་ལ་། ལུས་ཅན་མ་ཡིན་པའི་ཕྱིར་ཞེས་བྱ་བའི་གཏན་ཚིགས་ནི་།
