skt	tib
 nirvānaṃ ca bhavaścaiva dvayameva na vidyate |	སྲིད་པ་དང་ནི་མྱ་ངན་འདས་༎ གཉིས་པོ་འདི་ནི་ཡོད་མ་ཡིན་༎
 parijñānaṃ bhavasyaiva nirvāṇamiti kathyate || yukti_6	སྲིད་པ་ཡོངས་སུ་ཤེས་པ་ཉིད་༎ མྱ་ངན་འདས་ཤེས་བྱ་བར་བརྗོད་༎
 sambhavavibhave bhāve nirodhaḥ kalpito yathā |	དངོས་པོ་བྱུང་བ་ཞིག་པ་ལ་༎ ཇི་ལྟར་འགོག་པར་བརྟགས་པ་བཞིན་༎
 māyākṛto nirodho 'yam sadbhistathaivamiṣyate || yukti_7	དེ་བཞིན་དམ་པ་རྣམས་ཀྱིས་ཀྱང་༎ སྒྱུ་མ་བྱས་ལྟའི་འགོག་པ་བཞེད་༎
 samskṛto na parijñāto nirodho vibhave sati |	རྣམ་པར་འཇིག་པས་འགོག་འགྱུར་གྱི་༎ འདུས་བྱས་ཡོངས་སུ་ཤེས་པས་མིན་༎
 pratyakṣam bhūyate kasmin vibhavo jñāyate katham || yukti_8	དེ་ནི་སུ་ལ་མངོན་སུམ་འགྱུར་༎ ཞིག་ཤེས་པ་དེར་ཇི་ལྟར་འགྱུར་༎
 yadi skandhanirodhena bhavenna kleśasamkṣayaḥ |	གལ་ཏེ་ཕུང་པོ་མ་འགགས་ན་༎ ཉོན་མོངས་ཟད་ཀྱང་འདས་མི་འགྱུར་༎
 yadā cāyaṃ niruddhaḥ syāttadā mokṣo bhavisyati || yukti_9	གང་ཚེ་འདིར་ནི་འགགས་གྱུར་པ་༎ དེ་ཡི་ཚེ་ན་གྲོལ་བར་འགྱུར་༎
 avidyā pratyayotpannam samyagjñānena paśyataḥ |	མ་རིག་རྐྱེན་གྱིས་བྱུང་བ་ལ་༎ ཡང་དག་ཡེ་ཤེས་ཀྱིས་གཟིགས་ནས་༎
 notpādaśca nirodhasca yuktaḥ ko 'pyupalabhyate || yukti_10	སྐྱེ་བ་དང་ནི་འགགས་པའང་རུང་༎ འགའ་ཡང་དམིགས་པར་མི་འགྱུར་རོ་༎
 evam paśyati dharmaḥ yo nirvānam vā katam tathā |	དེ་ཉིད་མཐོང་ཆོས་མྱ་ངན་འདས་༎ འདས་ཤིང་བྱ་བ་བྱས་པའང་ཡིན་༎ གལ་ཏེ་ཆོས་ཤེས་མཇུག་ཐོགས་སུ་༎
 dharmajñānam paraṃ yatra bhedastu tatra vidyate || yukti_11	འདི་ལ་བྱེ་བྲག་ཡོད་ན་ནི་༎
 atisukṣmasya bhāvasya jātiryena vikalpitā |	དངོས་པོ་ཤིན་ཏུ་ཕྲ་བ་ལའང་༎ གང་༄༢༡ཨ་༌་༎ གིས་སྐྱེ་བར་རྣམ་བརྟགས་པ་༎
 pratyayodbhavamartham na paśyati so 'vicakṣaṇaḥ || yukti_12	རྣམ་པར་མི་མཁས་དེ་ཡི་ནི་༎ རྐྱེན་ལས་བྱུང་བའི་དོན་མ་མཐོང་༎
 samklesakṣīnabhikṣūṇām samsārāccennivāryate |	།
 kutaḥ sampannabuddhaiśca tasyārambho na bhāṣitaḥ || yukti_13	ཅི་ཕྱིར་རྫོགས་སངས་རྒྱས་རྣམས་ཀྱིས་༎ དེ་ཡི་རྩོམ་པ་རྣམ་མི་བཤད་༎
 ārambhe sati caikānte bhavedṛṣṭiparigraḥ |	རྩོམ་པ་ཡོད་ན་ངེས་པར་ཡང་༎ ལྟ་བར་འགྱུར་བ་ཡོངས་སུ་འཛིན་༎
 yaḥ pratītyasamutpādastasya purvaṃ paraṃ vā kim || yukti_14	རྟེན་ཅིང་འབྲེལ་བར་འབྱུང་བ་གང་༎ དེ་ལ་སྔོན་དང་ཐ་མ་ཅི་༎
 samutpannaṃ kathaṃ purvaṃ paścāt punarnivāryate |	སྔོན་སྐྱེ་བ་ནི་ཇི་ལྟར་ན་༎ ཕྱི་ནས་སླར་ཡང་བཟློག་པར་འགྱུར་༎ སྔོན་དང་ཕྱི་མའི་མཐའ་བྲལ་བ་༎
 purvāparāntavihīno mokṣaḥ khyātirmāyopamaḥ || yukti_15	འགྲོ་བ་སྒྱུ་མ་བཞིན་དུ་སྣང་༎
 bhavatīdam yadā māyā namkṣyatīti tadaiva hi |	གང་ཚེ་སྒྱུ་མ་འབྱུང་ཞེའམ་༎ གང་ཚེ་འཇིག་པར་འགྱུར་སྙམ་དུ་༎ སྒྱུ་མ་ཤེས་པ་དེར་མི་རྨོངས་༎
 māyājñānaparābhūto māyājñānena mohitaḥ || yukti_16	སྒྱུ་མ་མི་ཤེས་ཡོངས་སུ་སྲེད་༎
 yathā marīcikā māyā bhavam buddhayā hi paśyati |	སྲིད་པ་སྨིག་རྒྱུ་སྒྱུ་འདྲ་བར་༎ བློ་ཡིས་མཐོང་བར་གྱུར་བ་ནི་༎
 purvāntam vāparāntam vā na dṛṣṭayā parikliśyate || yukti_17	སྔོན་གྱི་མཐའ་འམ་ཕྱི་མའི་མཐའ་༎ ལྟ་བས་ཡོངས་སུ་སླད་མི་འགྱུར་༎ གང་དག་གིས་ནི་འདུས་བྱས་ལ་༎
 samskṛtam ye hi manyante bhangotpādavikalpitam |	སྐྱེ་དང་འཇིག་པ་རྣམ་བརྟགས་པ་༎
 pratītyotpādacakreṇa vijānanti na te jagat || yukti_18	དེ་དག་རྟེན་འབྱུང་འཁོར་ལོ་ཡིས་༎ འཁོར་ལོའི་འགྲོ་བ་རྣམ་མི་རྟོག་། 
 tadāśritya yadutpannaṃ notpannaṃ svayamevahi |	དེ་དང་དེ་བརྟེན་གང་འབྱུང་དེ་༎ རང་གི་དངོས་པོར་སྐྱེས་མ་ཡིན་༎
 svayam yadā yadutpannamutpannam nāma tat katham || yukti_19	རང་གི་དངོས་པོ་གང་མ་སྐྱེས་༎ དེ་ནི་སྐྱེ་ཞེས་ཇི་ལྟར་བྱ་༎
 śāntam hetukṣayādeva kṣīṇam nāmāvabudhyate |	རྒྱུ་ཟད་ཉིད་ལས་ཞི་བ་ནི་༎ ཟད་ཅེས་བྱ་བར་རྟོག་པ་སྟེ་༎
 svabhāvena hi yatkṣīṇam tat kṣīṇamucyate katham || yukti_20	རང་བཞིན་གྱིས་ནི་གང་མ་ཟད་༎ དེ ༼ཡི༽ ཟད་ཅེས་ཇི་ལྟར་བརྗོད་༎
 na kaścidanutpannam nirodho 'pi na vai tathā |	དེ་ལྟར་ཅི་ཡང་སྐྱེ་བ་མེད་༎ ཅི་ཡང་འགག་པར་མི་འགྱུར་རོ་༎ སྐྱེ་བ་དང་ནི་འཇིག་པའི་ལས་༎
 utpādabhangakarmaṇābhiprāyārthaḥ pradarśitaḥ || yukti_21	དགོས་པའི་དོན་དུ་བསྟན་པའོ་༎ སྐྱེ་བ་ཤེས་པས་འཇིག་པ་ཤེས་༎
 utpādajñānato bhaṅgo bhaṅgajñānādanityatā |	འཇིག་པ་ཤེས་པས་མི་རྟག་ཤེས་༎
 anityatvāvabodhācca saddharmo hi vibodhitaḥ || yukti_22	མི་རྟག་ཉིད་ལ་འཇུག་ཤེས་པས་༎ དམ་པའི་ཆོས་ཀྱང་རྟོག་པར་གྱུར་༎
 yaḥ pratītyasamutpāda utpādabhaṅgavarjitam |	གང་དག་རྟེན་ཅིང་འབྲེལ་འབྱུང་བ་༎ སྐྱེ་དང་འཇིག་པ་རྣམ་སྤངས་པར་༎ ཤེས་པར་གྱུར་པ་དེ་དག་ནི་༎
 parijānāti tenaivanuttīryata bhavābudhiḥ || yukti_23	ལྟར་གྱུར་སྲིད་པའི་རྒྱ་མཚོ་བརྒལ་༎
 sadasadbhirviparyastā ātmabhāvāḥ pṛthagjanāḥ |	སོ་སོའི་སྐྱེ་བོ་དངོས་བདག་ཅན་༎ ཡོད་དང་མེད་པར་ཕྱིན་ཅི་ལོག་། 
 kleśavamśagatāḥ sattvā ātmacinttena vañcitāḥ || yukti_24	ཉེས་པས་ཉོན་མོངས་དབང་གྱུར་རྣམས་༎ རང་གི་སེམས་ཀྱིས་བསླུས་པར་འགྱུར་༎ དངོས་ལ་མཁས་པ་རྣམས་ཀྱིས་ནི་༎
 vivudhairbhāvyate bhāveh śunyo 'nityo 'nātmakaḥ |	དངོས་པོ་མི་རྟག་བསླུ་བའི་ཆོས་༎ གསོག་དང་སྟོང་པ་བདག་མེད་པ་༎
 moṣadharmacayaścaiva vivikta iti dṛśyate || yukti_25	རྣམ་པར་དབེན་ཞེས་བྱ་བར་མཐོང་༎
 amūlatvāt sthitirnaiva nirālambo nirāśrayaḥ |	གནས་མེད་དམིགས་པ་ཡོད་མ་ཡིན་༎ རྩ་བ་མེད་ཅིང་གནས་པ་མེད་༎
 avidyāhetusambhūta ādimadhyāntavarjitaḥ || yukti_26	མ་རིག་རྒྱུ་ལས་ཤིན་དུ་བྱུང་༎ ༄༢༡བ་ཐོག་མ་དབུས་མཐའ་རྣམ་པར་སྤངས་༎
 kadalīvasāram yadgandharvanagaram yathā |	ཆུ་ཤིང་བཞིན་དུ་སྙིང་པོ་མེད་༎ དྲི་ཟའི་གྲོང་ཁྱེར་འདྲ་བ་སྟེ་༎ རྨོངས་པའི་གྲོང་ཁྱེར་མི་བཟད་པའི་༎
 mohapuryāmivivannau yo māyāvat paśyati jagat | 27	འགྲོ་བ་སྒྱུ་མ་བཞིན་དུ་སྣང་༎
 atra brahmādiloko vai satya ivāvabhāsane |	ཚངས་སོགས་འཇིག་རྟེན་འདི་ལ་ནི་༎ བདེན་པར་རབ་ཏུ་གང་སྣང་བ་༎
 satyanmṛṣetyuktamāryena tatra kā śiṣyate parā || yukti_28	དེ་ནི་འཕགས་ལ་བརྫུན་ཞེས་གསུངས་། འདི་ལས་གཞན་ལྟ་ཅི་ཞིག་ལུས་༎
 loko 'vidyāndhabhūto 'sau tṛṣnāstrotasā cālitaḥ |	འཇིག་རྟེན་མ་རིག་ལྡོངས་གྱུར་པ་༎
 tṛṣnārahitavijñasya puṇyadṛṣṭi samā kutaḥ || yukti_29	སྲེད་པ་རྒྱུན་གྱིས་རྗེས་འབྲང་དང་༎ མཁས་པ་སྲེད་པ་དང་བྲལ་བ་༎ དགེ་བ་རྣམས་ལྟ་ག་ལ་མཉམ་༎ དེ་ཉིད་ཚོལ་ལ་ཐོག་མར་ནི་༎
 ādau tattvamidaṃ dṛṣṭam sarvamstīti kathyate |	ཐམས་ཅད་ཡོད་ཅེས་བརྗོད་པར་བྱ་༎
 jānannarthānnasakto 'pi paścānnunam vivicyate || yukti_30	དོན་རྣམས་རྟོགས་ཤིང་ཆགས་མེད་ལ་༎ ཕྱིས་ནི་རྣམ་པར་དབེན་པའོ་༎
 na jānāti viviktārtha śrutimātram pravartate |	རྣམ་པར་དབེན་དོན་མི་ཤེས་ལ་༎ ཐོས་པ་ཙམ་ལ་འཇུག་བྱེད་ཅིང་༎
 yeṣām puṇyamavicchinnamutsannā itare janāḥ || yukti_31	གང་དག་བསོད་ནམས་མི་བྱེད་པ་༎ སྐྱེས་བུ་ཐ་ཤལ་དེ་དག་བརླག་། 
 karmāni phalayuktāni proktam samyagidam jagat |	ལས་རྣམས་འབྲས་བུ་བཅས་ཉིད་དང་༎ འགྲོ་བ་དག་ཀྱང་ཡང་དག་བཤད་༎
 tatsvabhāvaparijñānamanutpannam hi desitam || yukti_32	དེ་ཡི་རང་བཞིན་ཡོངས ༼ཤེས༽ དང་༎ སྐྱེ་བ་མེད་པ་དག་ཀྱང་བསྟན་༎ དགོས་པའི་དབང་གིས་རྒྱལ་བ་རྣམས་༎
 aham mameti kathitam yathākaryavaśājjanaiḥ |	ང་དང་ང་ཡི་ཞེས་གསུངས་ལྟར་༎
 tathā kāryavaśāt proktāḥ skandhāyatanadhātavaḥ || yukti_33	ཕུང་པོ་ཁམས་དང་སྐྱེ་མཆེད་རྣམས་༎ དེ་བཞིན་དགོས་པའི་དབང་གིས་གསུངས་༎
 mahābhūtādaya khyātā vijñāne nicayastathā |	འབྱུང་བ་ཆེ་ལ་སོགས་བཤད་པ་༎ རྣམ་པར་ཤེས་སུ་ཡང་དག་འདུ་༎
 tajjñānena viyukttena mṛṣaiva na vikalpitam || yukti_34	དེ་ཤེས་པས་ནི་འབྲལ་འགྱུར་ན་༎ ལོག་པར་རྣམ་བརྟགས་མ་ཡིན་ནམ་༎
 nirvānam satyamekam hi jinairyadabhidhīyate |	མྱ་ངན་འདས་པ་བདེན་གཅིག་པུར་༎ རྒྱལ་བ་རྣམས་ཀྱིས་གང་གསུངས་པ་༎
 nāva śiṣṭam tadā satyamevam vijñena kalpitam || yukti_35	དེ་ཚེ་ལྷག་མ་ལོག་མིན་ཞེས་༎ མཁས་པ་སུ་ཞིག་རྟོག་པར་བྱེད་༎ ཇི་སྲིད་ཡིད་ཀྱི་རྣམ་ག-ཡོ་བ་༎
 yāvacittasya vikṣepastāvanmārasya gocaraḥ |	དེ་སྲིད་བདུད་ཀྱི་སྤྱོད་ཡུལ་དེ་༎ དེ་ལྟ་ཡིན་ན་འདི་ལ་ནི་༎
 evambhūto bhavedyatra nā doṣo jāyate kathaṃ || yukti_36	ཉེས་པ་མེད་པར་ཅིས་མི་འཐད་༎
 avidyāpratyayo loko yasmādbuddhaiḥ prakīrtitaḥ |	འཇིག་རྟེན་མ་རིག་རྐྱེན་ཅན་དུ་༎ གང་ཕྱིར་སངས་རྒྱས་རྣམས་གསུངས་པ་༎
 vikalpastena loko 'yamiti kim nopapadyate || yukti_37	འདི་ཡི་ཕྱིར་ན་འཇིག་རྟེན་འདི་༎ རྣམ་རྟོག་ཡིན་ཞེས་ཅིས་མི་འཐད་༎
 avidyāyām niruddhāyām nirodho jāyate yathā |	མ་རིག་འགགས་པར་གྱུར་པ་ན་༎ གང་ཞིག་འགག་པར་འགྱུར་བ་དེ་༎
 ajñānato hi samkalpa iti kim na vidhīyate || yukti_38	མི་ཤེས་པ་ལས་ཀུན་བརྟགས་པར་༎ ཇི་ལྟ་བུར་ན་གསལ་མི་འགྱུར་༎
 hetutaḥ sambhavo yasya sthiti rna pratyayairvinā |	གང་ཞིག་རྒྱུ་དང་བཅས་འབྱུང་ཞིང་༎ རྐྱེན་མེད་པར་ནི་གནས་པ་མེད་༎ རྐྱེན་མེད་ཕྱིར་ཡང་འཇིག་འགྱུར་བ་༎
 vigamaḥ pratyayābhāvāt so 'stītyavagataḥ kutaḥ || yukti_39	དེ་ནི་ཡོད་ཅེས་ཇི་ལྟར་རྟོགས་༎
 paramam bhāvāmaśritya sthitiścedbhāvavādinaḥ | tadaiva hi sthitā mārge na kaściditasmayastataḥ || yukti_40	གལ་ཏེ་ཡོད་པར་སྨྲ་བ་རྣམས་༎ ༄༢༢ཨ་༌་༎ དངོས་མཆོག་ཞེན་ནས་གནས་པ་ནི་༎ ལམ་དེ་ཉིད་ལ་གནས་པ་སྟེ་༎ དེ་ལ་ངོ་མཚར་ཅུང་ཟད་མེད་༎ སངས་རྒྱས་ལམ་ལ་བརྟེན་ནས་ནི་༎
 buddhamārge śritāḥ sarve 'nityamiti vādinaḥ | kena vādena gṛhyante bhāvāḥ santi parā iti || yukti_41	ཀུན་ལ་མི་རྟག་སྨྲ་བ་རྣམས་༎ རྩོད་པས་དངོས་རྣམས་མཆོག་བཟུང་བས་༎ གནས་པ་གང་ཡིན་དེ་སྨད་དོ་༎
 eṣa vāsāviti yatra vimarśo nopalabhyate |	འདི་འམ་དེའོ་ཞེས་གང་དུ་༎ རྣམ་པར་དཔྱད་ནས་མི་དམིགས་ན་༎
 idam satyamado veti paṇḍitaiḥ kathamucyatai || yukti_42	རྩོད་པ་འདི་འམ་དེ་བདེན་ཞེས་༎ མཁས་པ་སུ་ཞིག་སྨྲ་བར་འགྱུར་༎
 nānupādāya taiścāpi loko vātmābhikāṅkṣate |	དེ་དག་གིས་ནི་མ་བརྟེན་པར་༎ བདག་གམ་འཇིག་རྟེན་མངོན་ཞེན་པ་༎ དེ་དག་ཀྱེ་མ་རྟག་མི་རྟག་། 
 nityānityāderūtpādah mithyādṛṣṭyā tu hāritaḥ || yukti_43	ལ་སོགས་ལྟ་བས་འཕྲོགས་པ་ཡིན་༎
 yeṣām bhāvāsmupādāya tattvā steṣām prasāditāḥ |	གང་དག་བརྟེན་ནས་དངོས་པོ་རྣམས་༎ དེ་ཉིད་དུ་ནི་གྲུབ་འདོད་པ་༎
 tatra liṅgādayo doṣāḥ prajāyante na vā kathaṃ || yukti_44	དེ་དག་ལ་ཡང་རྟགས་ལྕོགས་སྐྱོན་༎ དེ་དག་ཇི་ལྟར་འབྱུང་མི་འགྱུར་༎ གང་དག་བརྟེན་ནས་དངོས་པོ་རྣམས་༎
 yān hi dharmānupādāya dṛṣṭaścandro jale yathā |	ཆུ་ཡི་ཟླ་བ་ལྟ་བུར་ནི་༎
 tatra satyam mṛṣā naiva kāmaṃ dṛṣṭyā na hāritaḥ || yukti_45	ཡང་དག་མ་ཡིན་ལོག་མིན་པར་༎ འདོད་པ་དེ་དག་ལྟས་མི་འཕྲོགས་༎ དངོས་པོར་ཁས་ལེན་ཡོད་ན་ནི་༎
 rāgadveṣodbhavastīvra-duṣṭadṛṣṭiparigraḥ | vivādāstatsamutthāśca bhāvābhyupagame sati || yukti_46	འདོད་ཆགས་ཞེ་སྡང་འབྱུང་བ་ཡི་༎ ལྟ་བ་མི་བཟད་མ་རུངས་འབྱུང་༎ དེ་ལས་བྱུང་བའི་སྤྱོད་པར་འགྱུར་༎
 sa hetuḥ sarvadṛṣṭīnām kleśotpatti rna tam vinā |	དེ་ནི་ལྟ་བ་ཀུན་གྱི་རྒྱུ་༎ དེ་མེད་ཉོན་མོངས་མི་སྐྱེ་སྟེ་༎
 tasmāttsmin parijñāte dṛṣṭikleśaparikṣayaḥ || yukti_47	དེ་ཕྱིར་དེ་ནི་ཡོངས་ཤེས་ན་༎ ལྟ་དང་ཉོན་མོངས་ཡོངས་སུ་འབྱང་༎ དངོས་པོར་ཁས་ལེན་ཡོད་ན་ནི་༏་། གང་གིས་དེ་ཤེས་འགྱུར་སྙམ་ན་༎
 parijñāñca keneti pratītyotpādadarśanāt |	བརྟེན་ནས་འབྱུང་བ་མཐོང་བ་དེ་༎
 pratītya jātañca'jātamāha tattvavidām varaḥ || yukti_48	བརྟེན་ནས་སྐྱེ་བ་མ་སྐྱེས་པས་༎ དེ་ཉིད་མཁྱེན་པ་མཆོག་གིས་གསུངས་༎ ལོག་པའི་ཤེས་པ་ཟིལ་གནོན་པ་༎
 mithyājñāne paribhūya yo 'satye satyadhārakaḥ |	བདེན་པ་མིན་ལ་བདེན་རྫུན་པའི་༎
 parigraho vitarkādeḥ kramādrāgakriyā matā || yukti_49	ཡོངས་སུ་འཛིན་དང་རྩོད་སྩོགས་ཀྱི་༎ རིམ་པ་ཆགས་ལས་འབྱུང་བར་འགྱུར་༎ ཆེ་བའི་བདག་ཉིད་ཅན་དེ་དག་། 
 mahātmanām na pakṣo vā vitarko vā na vidyate |	རྣམས་ལ་ཕྱོགས་མེད་རྩོད་པ་མེད་༎
 yeṣām na vidyate pakṣeḥ parapakṣaḥ kutasteṣām || yukti_50	གང་རྣམས་ལ་ནི་ཕྱོགས་མེད་པ་༎ དེ་ལ་གཞན་ཕྱོགས་ག་ལ་ཡོད་༎ གང་ཡང་རུང་བའི་གནས་རྙེད་ནས་༎
 yasminneva samāśrito daṣṭaḥ kleśaviṣadharaih |	ཉོན་མོངས་སྦྲུལ་གདུག་ག-ཡོ་ཅན་གྱིས་༎
 calaṃ vāniṣṭhitam cittaṃ na tiṣṭhatyanāśritam || yukti_51	ཟིན་པར་འགྱུར་ཏེ་གང་གི་སེམས་༎ གནས་མེད་དེ་དག་ཟིན་མི་འགྱུར་༎
 sāśraya cittavāna sattveḥ kleśodbhūto viṣo mahān |	གནས་བཅས་སེམས་དང་ལྡན་རྣམས་ལ་༎ ཉོན་མོངས་དུག་ཆེན་ཅིས་མི་འགྱུར་༎
 sadā pṛthagajano hīnaḥ kleśasarpena gṛhītaḥ || yukti_52	ཉོན་མོངས་སྤྲུལ་གྱིས་ཟིན་པར་འགྱུར་༎ བྱིས་པ་བདེན་པར་འདུ་ཤེས་པས་༎
 prativimbe yathā rāgo loke ca mohavandhanāt | viṣayapinjaro sakto bālo hi satyasamjñayā || yukti_53	གཟུགས་བརྙན་ལ་ནི་ཆགས་པ་བཞིན་༎ དེ་ལྟར་འཇིག་རྟེན་རྨོངས་༄༢༢བ་པའི་ཕྱིར་༎ ཡུལ་གྱི་གཟེབ་ལ་ཐོགས་པར་འགྱུར་༎ བདག་ཉིད་ཆེ་རྣམས་དངོས་པོ་དག་། གཟུགས་བརྙན་ལྟ་བུར་ཡེ་ཤེས་ཀྱི་༎
 cakṣurbhyām viṣayānnāma vimbajñānena paśyati | karmapaṅkeṣvanāsakto bhāvo yathā mahātmanaḥ || yukti_54	མིག་གིས་མཐོང་ནས་ཡུལ་ཞེས་ནི་༎ བྱ་བའི་འདམ་ལ་མི་ཐོགས་སོ་༎
 rūpāsaktā janā muḍhā madhyamā rāgavarjitāḥ |	བྱིས་པ་རྣམས་ནི་གཟུགས་ལ་ཆགས་༎ བར་མ་དག་ནི་ཆགས་བྲལ་འགྱུར་༎
 rūpasvabhāvavijño yo vimukto buddhimān paraḥ || yukti_55	གཟུགས་ཀྱི་རང་བཞིན་ཤེས་པ་ཡི་༎ བློ་མཆོག་ལྡན་པ་རྣམ་པར་གྲོལ་༎ སྡུག་སྙམ་པ་ལས་ཆགས་པར་འགྱུར་༎
 vivṛtya sukhacintāyāḥ vītarāgavivarjitaḥ |	དེ་ལས་བཟློག་པས་འདོད་ཆགས་བྲལ་༎ སྒྱུ་མའི་སྐྱེས་བུ་ལྟར་དབེན་པར་༎
 māyāpumvadvipaśyanānnivṛtaḥ sa bhaviṣyati || yukti_56	མཐོང་ནས་མྱ་ངན་འདའ་བར་འགྱུར་༎
 mithyājñānabhitapto yaḥ kleśasamdoṣabhāgbhāvet |	ལོག་པའི་ཤེས་པས་མངོན་གདུང་བའི་༎ ཉོན་མོངས་སྐྱོན་རྣམས་གང་ཡིན་དེ་༎
 bhāvābhāvau vikalpanādarthajñānam na jāyate || yukti_57	དངོས་དང་དངོས་མེད་རྣམ་རྟོག་པ་༎ དོན་ཤེས་འགྱུར་ལ་མི་འབྱུང་ངོ་༎ གནས་ཡོད་ན་ནི་འདོད་ཆགས་དང་༎ འདོད་ཆགས་བྲལ་བར་འགྱུར་ཞིག་ན་༎ གནས་མེད་བདག་ཉིད་ཆེན་པོ་རྣམས་༎
 nāśrayḥ vītarāgā vai bhavanti rāgavarjitāḥ | arāge rāgavardhāste na sāśrayā mahātmanaḥ || yukti_58	ཆགས་པ་མེད་ཅིང་ཆགས་བྲལ་མིན་༎ གང་དག་རྣམ་པར་དབེན་སྙམ་དུ་༎
 yeṣām viviktacetasām calam cittam cañcalam |	ག-ཡོ་བའི་ཡིད་ཀྱང་མི་ག-ཡོ་བ་༎ ཉོན་མོངས་སྤྲུལ་གྱིས་དཀྲུགས་གྱུར་པ་༎
 kleśasarpermathito 'pi tīṇo 'khinno bhavāmbuddheḥ || yukti_59	མི་ཟད་སྲིད་པའི་རྒྱ་མཚོ་བརྒལ་༎
 śāstreṇānena janānām punyam jñānam ca sancitam |	དགེ་བ་འདི་ཡིས་སྐྱེ་བོ་ཀུན་༎ བསོད་ནམས་ཡེ་ཤེས་ཚོགས་བསགས་ཏེ་༎
 punyajñānakriyodbhūtam dvāvāptotu param tathā || yukti_60	བསོད་ནམས་ཡེ་ཤེས་ལས་བྱུང་བའི་༎ དམ་པ་གཉིས་ནི་ཐོབ་པར་ཤོག་། 
 iti yuktiṣaṣṭikārikā samāptā | āryanāgārjunamukhaniḥ satam, śāstramidaṃ bhāratīyapaṇḍita muditaśripaṇḍitācchurtam	རིགས་པ་དྲུག་ཅུ་པའི་ཚིག་ལེའུར་བྱས་པ་ཞེས་བྱ་བ་སློབ་དཔོན་འཕགས་པ་ཀླུ་སྒྲུབ་ཀྱི་ཞལ་སྔ་ནས་མཛད་པ་རྫོགས་སོ་།
