skt	tib
 ] yathāpīhai] katyo madhyeṣu [ja]napadeṣu pratyājāto bhavati pūrvavadyāvadyatra gatiḥ satpuruṣāṇāmiyamucyate āryāyatane pratyājātiḥ [|] (śbh_sh: 6)	འདི་ལྟར་འདི་ན་ལ་ལ་སྔ་མ་བཞིན་དུ་གོང་དུ་སྐྱེས་བུ་དམ་པའི་བར་དག་འགྲོ་བའི་ཡུལ་དབུས་ཀྱི་མི་རྣམས་སུ་སྐྱེས་པ་ཡིན་ཏེ་། དེ་ནི་ཡུལ་དབུས་སུ་སྐྱེས་པ་ཞེས་བྱའོ་༎
 indriyairavikalatā katamā [|	དབང་པོ་མ་ཚང་བ་མེད་པ་གང་ཞེ་ན་།
 ] yathāpīhaikatyaḥ ajāto bhavatyaneḍaka iti vistaraḥ [| ] aṃgapratyaṃgāvikalo vā yadrūpeṇāṃpratyaṃgāvaikalyena śrotrāvaikalyādikena bhavyaḥ kuśalapakṣasamudāgamāya [|	འདི་ལྟར་འདི་ན་ལ་ལ་གླེན་པ་མ་ཡིན་ཞིང་དིག་པ་དང་ལྐུགས་པ་མ་ཡིན་པའི་བར་དུ་རྒྱས་པར་གྱུར་པ་དང་། ཡན་ལག་དང་ཉིང་ལག་མཚང་བ་མེད་པར་གྱུར་ཅིང་རྣ་བ་ཚང་བ་མེད་པ་ལ་སོགས་པ་ཡན་ལག་དང་ཉིད་ལག་མ་ཚང་བ་མེད་པ་གང་གིས་དགེ་བའི་ཕྱོགས་ཡང་དག་པར་བསྒྲུབ་པའི་སྐལ་པ་ཡོད་པ་ཡིན་ཏེ་།
 ] idamucyate indriyā vaikalyaṃ [|]	དེ་ནི་དབང་པོ་མ་ཚང་བ་མེད་པ་ཞེས་བྱའོ་༎
 āyatanagataḥ prasādaḥ katamaḥ [|	གནས་ལ་དད་པར་གྱུར་པ་གང་ཞེ་ན་༎ འདི་ལྟར་འདི་ན་ལ་ལས་དེ་བཞིན་གཤེགས་༄༤ཨ་༌་༎
 ] yathāpīhaikatyena tathāgatapravedite dharmavinaye śraddhā pratilabdhā bhavati | cetasaḥ prasādaḥ [|	བས་གསུངས་པའི་ཆོས་འདུལ་བ་ལ་དད་པ་དང་། སེམས་དང་བ་ཐོབ་པར་གྱུར་པ་ཡིན་ཏེ་།
 ] ayamucyate āyatanagataḥ prasādastadāyatanaṃ tathāgatapravedito dharmavinayaḥ sarveṣāṃ laukikalokottarāṇāṃ śukladharmāṇāmutpattaye [| ] yā punaratra śraddhā, tena pūrvagamenādhipatyena sa āyatanagataḥ prasādaḥ [|]	དེ་ནི་གནས་ལ་དད་པར་གྱུར་པ་ཞེས་བྱའོ་༎ དེ་ལ་གནས་ཞེས་བྱ་བ་ནི་དེ་བཞིན་གཤེགས་པས་གསུངས་པའི་ཆོས་འདུལ་བ་ལ་བྱ་སྟེ་། འཇིག་རྟེན་དང་འཇིག་རྟེན་ལས་འདས་པའི་དཀར་པོའི་ཆོས་ཐམས་ཅད་སྐྱེ་བའི་གནས་ཡིན་པའི་ཕྱིར་རོ་༎ དེས་སྔོན་དུ་དྲངས་པའི་དབང་གིས་དེ་ལ་དད་པ་གང་ཡིན་པ་དེ་ནི་གནས་པ་དད་པར་གྱུར་པ་ཡིན་ཏེ་།
 sarvakleśamalakāluṣyāpanayanā aparivṛttakarmāntatā yena paṃcānāmānantaryāṇāṃ karmaṇāṃ,	ཉོན་མོངས་པའི་དྲི་མ་དང་རྙོག་པ་ཐམས་ཅད་དང་བྲལ་བའི་ཕྱིར་རོ་༎ ལས་ཀྱི་མཐའ་མ་ལ་ལོག་པ་གང་ཞེ་ན་། གང་གི་ཚེ་འདི་ཉིད་ལ་མཚམས་མེད་པའི་ལས་ལྔ་པོ་འདི་ལྟ་སྟེ་།
 tadyathā mātṛvadhāt pitṛvadhādarhadvadhātsaṃghabhedāttathāgatasyāntike duṣṭacittarucirotpādādanyatamānyatamadānantaryaṃ karma dṛṣṭa eva dharme na kṛtaṃ bhavati nādhyācaritamiyamucyate |	མ་གསོད་པ་དང་། ཕ་གསོད་པ་དང་། དགྲ་བཅོམ་པ་གསོད་པ་དང་། དགེ་འདུན་གྱི་དབྱེན་བྱེད་པ་དང་། དེ་བཞིན་གཤེགས་པ་ལ་ངན་སེམས་ཀྱིས་ཁྲག་འབྱིན་པ་དག་ལས་མཚམས་མེད་པའི་ལས་གང་ཡང་རུང་བ་མ་བྱས་ཤིང་བྱེད་དུ་མ་བཅུག་པ་ཡིན་ཏེ་། 
 aparivṛttakarmāntatā |	དེ་ནི་ལས་ཀྱི་མཐའ་མ་ལོག་པ་ཞེས་བྱའོ་༎
 itīmāni pañcānantaryāṇi karmāṇi kṛtopacitāni [| ] dṛṣṭa eva dharme parivartyābhavyo bhavati parinirvāṇāyāryamārgasyotpattaye tasmādetāni parivṛttakarmāntatetyucyate | svayamevānena sa ātmabhāva ebhiḥ pañcabhiraṅgaiḥ sampādito bhavati | tasmādātmasampadityucyate |	ཚེ་འདི་ཉིད་ལ་མཚམས་མེད་པའི་ལས་ལྔ་པོ་དེ་དག་བྱས་ཤིང་བསགས་ལ་ཡོངས་སུ་མ་སྤངས་ན་ཡོངས་སུ་མྱང་ངན་ལས་འདའ་ཞིང་འཕགས་པའི་ལམ་སྐྱེད་པའི་སྐལ་བ་མེད་པས་ན་དེའི་ཕྱིར་དེ་དག་ནི་ལས་ཀྱི་མཐའ་ལོག་པ་ཞེས་བྱའོ་༎ དེས་བདག་ཉིད་ཀྱི་ལུས་ཡིན་ཏེ་ཡན་ལག་ལྔ་པོ་དེ་དག་གིས་འབྱོར་པར་བྱེད་པས་ན་དེའི་ཕྱིར་བདག་གི་འབྱོར་པ་ཞེས་བྱའོ་༎
 (śbh_sh: 7) parasampat katamā [|	གཞན་གྱི་འབྱོར་བ་གང་ཞེ་ན་།
 ] tadyathā buddhānāmutpādaḥ, saddharmadeśanādeśitānāṃ dharmāṇāṃ avasthānamavasthitānāṃ cānupravarttanaṃ | parataśca pratyanukampā [|]	འདི་ལྟ་སྟེ་སངས་རྒྱས་རྣམས་འབྱུང་བ་དང་། དམ་པའི་ཆོས་སྟོན་པ་དང་། ཆོས་བསྟན་པ་རྣམས་གནས་པ་དང་། ཆོས་གནས་པ་རྣམས་རྗེས་སུ་འཇུག་པ་དང་། གཞན་གྱི་ཕྱིར་རྗེས་སུ་སྙིང་བརྩེ་བར་བྱེད་པའོ་༎
 tatraḥ buddhānāmutpādaḥ katamaḥ [|	དེ་ལ་སངས་རྒྱས་རྣམས་འབྱུང་བ་གང་ཞེས་ན་།
 ] yathāpīhaikatyaḥ sarvasarvasatve(ttve) ṣu kalyāṇaṃ hitādhyāśayamutpādya prabhūtairduṣkarasahasrairmahatā ca puṇyajñānasambhāreṇa [] ātmabhāvapratilambhe bodhimaṇḍe niṣadya,	འདི་ལྟར་འདི་ན་ལ་ལ་སེམས་ཅན་ཐམས་ཅད་ལ་དགེ་ལེགས་དང་ཕན་པའི་བསམ་པ་བསྐྱེད་ནས་། དཀའ་བ་སྟོང་ཕྲག་མང་པོ་དང་། བསོད་ནམས་དང་ཡེ་ཤེས་ཀྱི་ཚོགས་ཆེན་པོས་བསྐལ་པ་གྲངས་མེད་པ་གསུམ་གྱིས་ཐ་མའི་ལུས་ཕྱི་མ་ཐོབ་ནས་བྱང་ཆུབ་ཀྱི་སྙིང་པོ་ལ་འདུག་སྟེ་། 
 pañcanivaraṇāni prahāya,	སྒྲིབ་པ་ལྔ་སྤངས་ནས་།
 caturṣu smṛtyupasthāneṣu sūpasthitacittaḥ,	དྲན་པ་ཉེ་བར་གཞག་པ་བཞི་ལ་སེམས་ལེགས་པར་གནས་ཏེ་།
 saptatriṃśad bodhipakṣyān dharmān bhāvayitvā [a]nuttarāṃ samyaksaṃbodhimabhisaṃbudhyate | ayamucyate buddhānā[mu]tpādaḥ |	བྱང་ཆུབ་ཀྱི་ཕྱོགས་ཀྱི་ཆོས་སུམ་ཅུ་རྩ་བདུན་༄༤བ་བསྒོམས་ནས་། བླ་ན་མེད་པ་ཡང་དག་པར་རྫོགས་པའི་བྱང་ཆུབ་མངོན་པར་རྫོགས་པར་འཚང་རྒྱ་བ་ཡིན་ཏེ་། དེས་ནི་སངས་རྒྱས་རྣམས་འབྱུང་བ་ཞེས་བྱའོ་༎
 atītānāgatapratyutpanneṣvadhvasu evamevā [kleśa ā yā] ta evaṃ buddhā bhagavanto loka	འདས་པ་དང་། མ་འོངས་པ་དང་། ད་ལྟར་བྱུང་བའི་དུས་རྣམས་སུ་ཡང་སངས་རྒྱས་བཅོམ་ལྡན་འདས་ཐམས་ཅད་དེ་ཁོ་ན་བཞིན་དུ་འབུང་བ་ཡིན་ནོ་༎ དམ་པའི་ཆོས་སྟོན་པ་གང་ཞེ་ན་།
 utpadya tasyaiva ca śrāvakalokānukampāmupādāya catvāryāryasatyānyārabhya duḥkha sadbhirayañca dharmo niryāto,	སངས་རྒྱས་བཅོམ་ལྡན་འདས་དེ་དག་ཉིད་དང་། དེ་དག་ཉིད་ཀྱིས་ཉན་ཐོས་རྣམས་འཇིག་རྟེན་དུ་བྱུང་ནས་། འཇིག་རྟེན་ལ་རྗེས་སུ་ཐུགས་བརྩེ་བའི་ཕྱིར་། འཕགས་པའི་བདེན་པ་བཞི་པོ་སྡུག་བསྔལ་དང་། ཀུན་འབྱུང་བ་དང་། འགོག་པ་དང་། ལམ་རྣམས་ལས་བརྩམས་ནས་འདི་ལྟ་བུ་སྟེ་། མདོའི་སྡེ་དང་། དབྱངས་ཀྱིས་བསྙད་པའི་སྡེ་དང་། ལུང་བསྟན་པའི་སྡེ་དང་། ཚིགས་སུ་བཅད་པའི་སྡེ་དང་། ཆེད་དུ་བརྗོད་པའི་སྡེ་དང་། གླེང་གཞིའི་སྡེ་དང་། རྟོག་པ་བརྗོད་པའི་སྡེ་དང་། དེ་ལྟ་བུའི་བྱུང་བའི་སྡེ་དང་། སྐྱེས་པའི་རབས་ཀྱི་སྡེ་དང་། ཤིན་ཏུ་རྒྱས་པའི་སྡེ་དང་། རྨད་དུ་བྱུང་བའི་ཆོས་ཀྱི་སྡེ་དང་། གཏན་ལ་ཕབ་པར་བསྟན་པའི་སྡེའི་ཆོས་སྟོན་པར་མཛད་པ་ཡིན་ཏེ་། དེ་ནི་དམ་པའི་ཆོས་སྟོན་པ་ཞེས་བྱའོ་༎
 deśitaḥ, praśasto buddhaiśca buddhaśrāvakaiścā[yamucyate buddhānāmutpādaḥ] |	ཆོས་འདི་ནི་དམ་པ་ཡང་སངས་རྒྱས་རྣམས་དང་སངས་རྒྱས་ཀྱི་ཉན་ཐོས་རྣམས་ཀྱིས་བརྟགས་ཤིང་བསྟན་པའམ་བསྔགས་པ་ཡིན་པས་དེའི་ཕྱིར་དམ་པའི་ཆོས་ཏེ་། དེ་བཤད་པ་གང་ཡིན་པ་དེ་ནི་དམ་པའི་ཆོས་སྟོན་པ་ཞེས་བྱའོ་༎
 deśitānāṃ dharmāṇāṃ avasthānaṃ katamat | deśite saddharme,	ཆོས་བསྟན་པ་རྣམས་གནས་པ་གང་ཞེ་ན་། སངས་རྒྱས་བཅོམ་ལྡན་འདས་རྣམས་འཚོ་ཞིང་གཞེས་ལ་།
 pravartite dharmacakre, yāvacca buddho bhagavāṃ(vān) (śbh_sh: 8) jīvati, tiṣṭhati ca,	ཆོས་ཀྱི་འཁོར་ལོ་བསྐོར་ཏེ་དམ་པའི་ཆོས་བསྟན་པ་ནས་།
 parinirvṛte ca buddhe bhagavati, yāvatā kālena pratipattirna hīyate, saddharmaśca nāntardhīyate [|	སངས་རྒྱས་བཅོམ་ལྡན་འདས་ཡོངས་སུ་མྱ་ངན་ལས་འདས་པའི་བར་གྱི་དུས་ཇི་སྲིད་པར་སྒྲུབ་པ་མི་ཉམས་པ་དང་། དམ་པའི་ཆོས་མི་ནུབ་པ་ཡིན་ཏེ་།
 ] idamucyate saddharmasyāvasthānaṃ yāva[vasthānaṃ veditavyaṃ] [|]	དེ་ནི་དམ་པའི་ཆོས་གནས་པ་ཞེས་བྱའོ་༎
 avasthitānāṃ dharmāṇāmanupravarttanaṃ katamat |	གནས་པ་དེ་ཡང་དོན་དམ་པའི་ཆོས་མངན་སུམ་དུ་བྱ་བའི་ཚུལ་གྱིས་ཡིན་པར་རིག་པར་བྱའོ་༎ ཆོས་གནས་པ་རྣམས་རྗེས་སུ་འཇུག་པ་གང་ཞེ་ན་།
 yatta evādhigantāra[ḥ] saddharmasya,	དམ་པའི་ཆོས་རྟོགས་པ་གང་ཡིན་པ་དེ་ཉིད་ཀྱིས་སྐྱེ་བོ་རྣམས་ལ་དམ་པའི་ཆོས་མངོན་སུམ་དུ་བྱ་བའི་སྐལ་བ་དང་མཐུ་ཡོད་པར་རིག་ག་ནས་། 
