skt	tib
 meruśikhare saṃghaṭṭanarājena ca | merusvareṇa ca | megharājena ca | dundubhisvareṇa ca | ratnapāṇinā ca | ratnākareṇa ca | ratnaketunā ca | ratnaśikhareṇa ca | ratnasaṃbhavena ca ratnaprabhāsena ca | ratnayaṣṭinā ca | ratnamudrāhastena ca | ratnavyūhena ca | ratnajālinā ca | ratnaprabheṇa ca | ratnadvīpeṇa ca | ratiṃkareṇa ca | dharmavyūhena ca | vyūharājena ca | lakṣaṇasamalaṃkṛtena ca | svaravyūhena ca | svaraviśuddhiprabheṇa ca | ratnakūṭena ca | ratnacūḍena ca | daśaśataraśmikṛtārciṣā jyoti rasena ca | candrabhānunā ca | sahacittotpādadharmacakrapravartinā ca | śubhakanakaviśuddhiprabheṇa ca | satatamabhayaṃdadānena ca nāma bodhisattvena mahāsattvena | ajitabodhisattvapūrvaṃgamaiśca sarvairbhadrakalpikairbodhisattvairmahāsattvaiḥ | mañjuśrīpūrvaṃgamaiśca ṣaṣṭibhiranupamacittaiḥ | bhadrapālapūrvaṃgamaiśca ṣoḍaśabhiḥ satpuruṣaiḥ |	བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ལྷུན་པོ་དང་། རབ་ཏུ་ལྷུན་པོ་དང་། ལྷུན་པོའི་རྩེ་མོ་འཛིན་དང་། ལྷུན་པོ་མར་མེའི་རྒྱལ་པོ་དང་། ལྷུན་པོ་བརྩེགས་པ་དང་། ལྷུན་པོའི་རྒྱལ་མཚན་དང་། ལྷུན་པོའི་༄༣བ་རྒྱལ་པོ་དང་། ལྷུན་པོའི་རྩེ་མོ་ཀུན་ག-ཡོ་བར་བྱེད་པའི་རྒྱལ་པོ་དང་། ལྷུན་པོའི་དབྱངས་དང་། སྤྲིན་གྱི་རྒྱལ་པོ་དང་། རྔ་དབྱངས་དང་། རིན་པོ་ཆེའི་འབྱུང་གནས་དང་། རིན་པོ་ཆེའི་ཏོག་དང༏་རིན་པོ་ཆེའི་རྩེ་མོ་དང་། རིན་པོ་ཆེ་འབྱུང་བ་དང་། རིན་པོ་ཆེ་སྣང་བ་དང་། རིན་པོ་ཆེའི་འཁར་བ་དང་། ལག་ན་ཕྱག་རྒྱ་རིན་པོ་ཆེ་དང་། རིན་པོ་ཆེའི་བཀོད་པ་དང་། རིན་པོ་ཆེའི་དྲ་བ་དང་། རིན་པོ་ཆེའི་འོད་དང་། རིན་པོ་ཆེའི་གླིང་དང་། དགའ་བར་བྱེད་པ་དང་། ཆོས་བཀོད་པ་དང་། བཀོད་པའི་རྒྱལ་པོ་དང་། མཚན་གྱིས་ཀུན་ཏུ་བརྒྱན་པ་དང་། དབྱངས་བཀོད་པ་དང་། དབྱངས་རྣམ་པར་དག་པའི་འོད་དང་། རིན་པོ་ཆེ་བརྩེགས་པ་དང་། ཉི་མ་མེའི་འོད་འཕྲོ་ཅན་དང་། སྐར་མ་ལ་དགའ་བ་དང་། ཟླ་བའི་འོད་ཟེར་དང་། སེམས་བསྐྱེད་མ་ཐག་ཏུ་ཆོས་ཀྱི་འཁོར་ལོ་སྐོར་བ་དང་། གསེར་བཟང་པོ་རྣམ་པར་དག་པའི་འོད་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་རྟག་ཏུ་མི་འཇིགས་སྦྱིན་ཞེས་བྱ་བ་དང་། བྱང་ཆུབ་སེམས་དཔའ་མི་ཕམ་པ་ལ་སོགས་པ་བསྐལ་པ་བཟང་པོའི་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ཐམས་ཅད་དང་། འཇམ་དཔལ་ལ་སོགས་པ་སེམས་དཔའ་དཔེ་མེད་པ་དྲུག་ཅུ་དང་། བཟང་སྐྱོང་ལ་སོགས་པ་སྐྱེས་བུ་དམ་པ་བཅུ་དྲུག་དང་། རྒྱལ་པོ་ཆེན་པོ་བཞི་ལ་སོགས་པ་རྒྱལ་ཆེན་བཞིའི་རིས་ཀྱི་ལྷའི་༄༤ཨ་༌༎
 caturmahārājapūrvaṃgamaiśca cāturmahārājakāyikairdevaputraiḥ |	བུ་རྣམས་དང་། ཚངས་པ་ལ་སོགས་པ་ཚང་རིས་ཀྱི་ལྷའི་བུ་རྣམས་ཀྱི་བར་དུ་དེ་བཞིན་དུ་སྦྱར་ཏེ་།
 peyālam | yāvad brahmapūrvaṃgamaiśca brahmakāyikairdevaputraistadanyaiśca maheśākhyamaheśākhyairudārodārairdevanāgayakṣagandharvāsuragaruḍakinnaramahoragamanuṣyāmanuṣyairbhagavān (vaidya 2)	དེ་མ་ཡིན་པ་གཞན་ཡང་དབང་ཆེ་བ་དང་། དབང་ཆེ་བར་གྲགས་པའི་ལྷ་དང་། ཀླུ་དང་། གནོད་སྦྱིན་དང་། དྲི་ཟ་དང་། ལྷ་མ་ཡིན་དང་། ནམ་མཁའ་ལྡིང་དང་། མིའམ་ཅི་དང་། ལྟོ་འཕྱེ་ཆེན་པོ་དང་། མི་དང་མི་མ་ཡིན་པ་རྒྱ་ཆེ་ཞིང་རླབས་ཆེ་བ་དག་དང་ཐབས་གཅིག་གོ་། བཅོམ་ལྡན་འདས་ལ་བཀུར་སྟིར་བྱས་། བླ་མར་བྱས་། རི་མོར་བྱས་། མཆེད་པར་བྱས་། རྗེད་པར་བྱས་།
 satkṛto gurukṛto mānitaḥ pūjito 'rcito 'pacāyitaścatasṛṇāmapi parṣadāṃ sadevalokasya lokasya vandanīyaḥ pūjanīyo namaskaraṇīyaḥ |	གསོལ་བར་བྱས་ཏེ༏་འཁོར་བཞི་དང་ལྷར་བཅས་པའི་འཇིག་རྟེན་གྱིས་ཀྱང་ཕྱག་བྱ་བ་། མཆོད་པར་བྱ་བ་། བཀུར་སྟིར་བྱ་བ་། བླ་མར་བྱ་བ་། རི་མོར་བྱ་བ་། རྗེད་པར་བྱ་བ་། གསོལ་བར་བྱ་བར་གྱུར་ཏོ་༎
 tatra khalu bhagavānanekaśatasahasrayā parṣadā parivṛtaḥ puraskṛto dharmaṃ deśayati sma ādau kalyāṇaṃ madhye kalyāṇaṃ paryavasāne kalyāṇam |	དེ་ནས་བཅོམ་ལྡན་འདས་འཁོར་བརྒྱ་སྟོང་དུ་མས་ཡོངས་སུ་བསྐོར་ཅིང་མདུན་གྱིས་བལྟས་ནས་ཆོས་སྟོན་སྟེ་། ཚངས་པར་སྤྱོད་པ་། ཐོག་པར་དགེ་བ་། བར་དུ་དགེ་བ་། ཐ་མར་དགེ་བ་། དོན་བཟང་པོ་།
 svarthaṃ suvyañjanaṃ kevalaṃ paripūrṇaṃ pariśuddhaṃ paryavadātaṃ brahmacaryaṃ saṃprakāśayati sma ||	ཚིག་འབྲུ་བཟང་པོ་། མ་འདྲེས་པ་། ཡོངས་སུ་རྫོགས་པ་། ཡོངས་སུ་དག་པ་། ཡོངས་སུ་བྱང་བ་།
 tena khalu punaḥ samayena tasminneva parṣatsaṃnipāte candraprabho nāma kumārabhūtaḥ	ཡང་དག་པར་རབ་ཏུ་སྟོན་ཏོ༏་༏དེའི་ཚེ་འཁོར་ཚོགས་པ་དེ་ཉིད་དུ་ཟླ་འོད་གཞོན་ནུར་གྱུར་པ་ཞེས་བྱ་བ་སྔོན་གྱི་རྒྱལ་བ་ལ་བྱ་བ་བྱས་པ་། 
 saṃnipatito 'bhūt saṃniṣaṇṇaḥ pūrvajinakṛtādhikāro 'varopitakuśalamūlo jātismaro	དགེ་བའི་རྩ་བ་བསྐྱེད་པ་། སྐྱེ་བ་དྲན་པ་།
 labdhapratibhāno mahāyānasaṃprasthito mahākaruṇābhiyuktaḥ |	སྤོབས་པ་ཐོབ་པ་། ༄༤བ་ཐེག་པ་ཆེན་པོ་ལ་ཡང་དག་པར་ཞུགས་པ་། སྙིང་རྗེ་ཆེན་པོ་ལ་བརྩོན་པ་ཞིག་འདུག་ཏེ་འདུག་པར་གྱུར་ཏོ་༎
 atha khalu candraprabhaḥ kumārabhūta utthāyāsanādekāṃsamuttarāsaṅgaṃ prāvṛtya dakṣiṇaṃ jānumaṇḍalaṃ pṛthivyāṃ pratiṣṭhāpya yena bhagavāṃstenāñjaliṃ praṇamya bhagavantametadavocat	དེ་ནས་ཟླ་འོད་གཞོན་ནུར་གྱུར་པ་སྟན་ལས་ལངས་ཏེ་བླ་གོས་ཕྲག་པ་གཅིག་ལ་གཟར་ནས་པུས་མོ་ག-ཡས་པའི་ལྷ་ངས་ལ་བཙུགས་ཏེ་། བཅོམ་ལྡན་འདས་ག་ལ་བ་དེ་ལོངས་སུ་ཐལ་མོ་སྦྱར་བ་བཏུད་ནས་།
 - pṛccheyamahaṃ bhagavantaṃ tathāgatamarhantaṃ samyaksaṃbuddhaṃ kaṃcideva pradeśam, sacenme bhagavānavakāśaṃ kuryāt pṛṣṭapraśnavyākaraṇāya |	བཅོམ་ལྡན་འདས་ལ་འདི་སྐད་ཅེས་གསོལ་ཏོ༏་༏གལ་ཏེ་ཞུས་ནས་ཞུ་བ་ལུང་བསྟན་པའི་སླད་དུ་བཅོམ་ལྡན་འདས་ཀྱིས་བདག་ལ་སྐབས་ཕྱེ་ན་བདག་བཅོམ་ལྡན་འདས་དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་ལ་ཕྱོགས་འགའ་ཞིག་ཞུའོ་༎ 
 evamukte bhagavān candraprabhaṃ kumārabhūtamāmantrayate sma - pṛccha tvaṃ kumārabhūta tathāgatamarhantaṃ samyaksaṃbuddhaṃ yad yadeva kāṅkṣasi	དེ་སྐད་ཅེས་གསོལ་བ་དང་། བཅོམ་ལྡན་འདས་ཀྱིས་ཟླ་འོད་གཞོན་ནུར་གྱུར་པ་ལ་འདི་སྐད་ཅེས་བཀའ་སྩལ་ཏོ༏་༏དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་ལ་གཞོན་ནུ་ཁྱོད་ཅི་དང་ཅི་འདོད་པ་དྲིས་ཤིག་དང་། 
 ahaṃ tasya tasyaiva praśnasya pṛṣṭasya vyākaraṇena cittamārādhayiṣyāmi |	དྲི་བ་དྲིས་པ་དེ་དང་དེ་ཉིད་ལུང་བསྟན་པས་ངས་ཁྱོད་ཀྱི་སེམས་རངས་དྲིས་ཤིག་དང་། པར་བྱའོ་༎ གཞོན་ནུ་།
 sarvajño 'smi samyaksaṃbuddhaḥ kumāra sarvadarśī sarvadharmabalavaiśāradyavṛṣabhatāmanuprāpto 'nāvaraṇavimokṣajñānasamanvāgataḥ |	ང་ནི་ཐམས་ཅད་མཁྱེན་པ་། ཐམས་ཅད་གཟིགས་པ་། ཆོས་ཐམས་ཅད་ལ་སྟོབས་དང་མི་འཇིགས་པས་ཁྱུ་མཆོག་ཏུ་གྱུར་པ་། རྗེས་སུ་ཐོབ་པ་། སྒྲིབ་པ་མེད་པའི་རྣམ་པར་ཐར་པའི་ཡེ་ཤེས་དང་ལྡན་པ་སྟེ་། གཞོན་ནུ་། འཇིག་རྟེན་གྱི་ཁམས་མཐའ་ཡས་མུ་མེད་པ་ན་དེ་བཞིན་གཤེགས་པ་ལ་མི་༄༥ཨ་༌༎ མཁྱེན་པའམ་། མི་གཟིགས་པའམ་། མི་གསན་པའམ་།
 nāsti kumāra tathāgatasya sarvadharmeṣvajñātaṃ vā adṛṣṭaṃ vā aśrutaṃ vā aviditaṃ vā asākṣātkṛtaṃ vā anabhisaṃbuddhaṃ vā anantāparyanteṣu lokadhātuṣu	ཐུགས་སུ་མ་ཆུད་པའམ་། མངོན་སུམ་དུ་མ་མཛད་པའམ་། མངོན་པར་རྫོགས་པར་སངས་མ་རྒྱས་པ་ཅིའང་མེད་དེ་།
 nityakṛtaste kumāra avakāśo bhavatu tathāgataṃ praśnaparipṛcchanāya | ahaṃ te tasya tasyaiva praśnasya pṛṣṭasya vyākaraṇena cittamārādhayiṣyāmi ||	གཞོན་ནུ་། དེ་བཞིན་གཤེགས་པ་ལ་དྲི་བ་དང་ཡོངས་སུ་དྲི་བའི་ཕྱིར་ཁྱོད་ལ་རྟག་ཏུ་སྐབས་ཕྱེ་ཡི་། དྲི་བ་དྲིས་པ་དེ་དང་དེ་ལུང་བསྟན་པས་ངས་ཁྱོད་ཀྱི་སེམས་རངས་པར་བྱའོ་༎
 atha khalu candraprabhaḥ kumārabhūtastuṣṭa udagra āttamanāḥ pramuditaḥ prītisaumanasyajātastasyāṃ velāyāṃ bhagavantaṃ gāthābhiradhyabhāṣata kathaṃ carantaḥ saṃbuddha lokanātha prabhaṃkara |	དེ་ནས་བཅོམ་ལྡན་འདས་ཀྱིས་སྐབས་ཕྱེ་བ་དང་། ཟླ་འོད་གཞོན་ནུར་གྱུར་པས་བཅོམ་ལྡན་འདས་ལ་ཚིགས་སུ་བཅད་དེ་གསོལ་པ་། འཇིག་རྟེན་མགོན་པོ་རྫོགས་སངས་རྒྱས་༎ འོད་མཛད་ཇི་ལྟར་སྤྱད་པ་ཡིས་༎
 labhate 'cintiyaṃ jñānaṃ vyākuruṣva hitaṃkara || srs_1|1 ||	བསམ་གྱིས་མི་ཁྱབ་ཡེ་ཤེས་འཐོབ་༎ ཕན་མཛད་ལུང་ཡང་བསྟན་དུ་གསོལ་༎
 kathaṃ carantu narendra satyavādi naravṛṣabha naradevapūjanīya |	མི་ཡི་ཁྱུ་མཆོག་མི་དང་ལྷས་མཆོད་པ་༎ མི་དབང་བདེན་གསུངས་ཇི་ལྟར་སྤྱད་པ་ཡིས་༎ ཐེག་མཆོག་དམ་པ་གཞལ་མེད་ཐོབ་པར་འགྱུར་༎
 atuliyu varu labdhamagrayāṇaṃ giravara pṛṣṭa viyākuruṣva nātha || srs_1|2 ||	མགོན་པོ་གསུང་མཆོག་ཞུས་པ་ལུང་བསྟན་གསོལ་༎
 adhyāśayena pṛcchāmi śāṭhyaṃ mama na vidyate |	བདག་ལ་ག-ཡོ་ནི་མ་མཆིས་ཏེ་༎ ལྷག་པའི་བསམ་པ་ཞུ་བ་ལགས་༎ སྐྱེས་བུ་དམ་པ་མ་གཏོགས་པར་༎
 sākṣī na kaścidanyo me anyatra puruṣottamāt || srs_1|3 ||	བདག་གི་དབང་ནི་གཞན་མ་མཆིས་༎
 vipula praṇidhi mahyamasti chandaścariya prajānasi mahya śākyasiṃha |	འདུན་དང་སྨོན་ལམ་རྒྱ་ཆེ་བདག་ལ་མཆིས་༎ བདག་གི་སྤྱོད་པ་ཤའཀྱ་སེང་གེས་མཁྱེན་༎
 na ca ahaṃ vacanavittako bhaviṣye laghu pratipatti bhaṇāhi me narendra || srs_1|4 || (vaidya 3)	བདག་ནི་ཚིག་ལ་གཙོར་འཛིན་མ་ལགས་ཀྱི་༎ ༄༥བ་མི་དབང་སྒྲུབ་པ་བདག་ལ་མྱུར་དུ་གསུངས་༎ སངས་རྒྱས་ཐེག་པར་གཅེས་སྤྲས་བགྱིད་༎
 katarāhārakā dharmā buddhayāne bahuṃkarāḥ |	ཡོངས་སུ་སྡུད་པའི་ཆོས་རྣམས་གང་༎
 vyākuruṣva mahāvīra sarvadharmāṇa pāraga || srs_1|5 ||	ཆོས་རྣམས་ཀུན་གྱི་མཐར་ཕྱིན་པ་༎ དཔའ་བོ་ཆེན་པོ་ལུང་བསྟན་གསོལ་༎
 upakare dharma mama brūhi nātha yatha naru niṣevatu bhoti tīkṣṇaprajñaḥ |	ཅི་ནས་མིས་བསྟེན་ཤེས་རབ་རྣོར་འགྱུར་ཞིང་༎
 apagatabhayabhairavo atrasto na ca parityāgu karoti śīlaskandhāt |	མི་བཟད་འཇིགས་དང་བྲལ་ཏེ་མི་སྐྲག་པས་༎ ཚུལ་ཁྲིམས་ཕུང་པོ་གཏོང་བར་མི་བགྱིད་ཅིང་༎
 vyapagatamadarāgadoṣamohaścarati ca cārika sarvaśāntadoṣaḥ || srs_1|6 ||	རྒྱགས་དང་ཞེ་སྡང་གཏི་མུག་ཆགས་བྲ་ལྟེ་༎ ཉེས་པ་ཀུན་ཞི་སྤྱད་པ་སྤྱོད་པ་ཡི་༎ ཕན་པར་བགྱིད་པའི་ཆོས་རྣམས་བདག་ལ་གསུངས་༎
 kathaṃ na tyajate śīlaṃ kathaṃ dhyānaṃ na riñcati |	ཇི་ལྟར་ཚུལ་ཁྲིམས་མི་གཏོང་ཞིང་༎ ཇི་ལྟར་བསམ་གཏན་འདོར་མི་འགྱུར་༎ དགོན་པ་ལ་ནི་ཇི་ལྟར་བསྟེན་༎
 kathaṃ niṣevate 'raṇyaṃ kathaṃ prajñā pravartate || srs_1|7 || kathaṃ daśabalaśāsane udāre abhirati vindati śīla rakṣamāṇaḥ |	ཤེས་རབ་དག་གིས་ཇི་ལྟར་འཕེལ་༎ ཇི་ལྟར་སྟོབས་བཅུའི་བསྟན་པ་རྒྱ་ཆེ་ལ་༎ ཚུལ་ཁྲིམས་སྲུང་ཞིང་མངོན་དགའ་རྙེད་པར་འགྱུར་༎
 kathaṃ bhavati acchidru śīlaskandhaḥ kathaṃ ca tuleti svabhāvu saṃskṛtasya || srs_1|8 ||	ཇི་ལྟར་ཚུལ་ཁྲིམས་ཕུང་པོ་སྐྱོན་མེད་འགྱུར་༎ ཇི་ལྟར་འདུས་བྱས་རང་བཞིན་འཇལ་བར་འགྱུར་༎
 kathaṃ kāyena vācā pariśuddho bhoti paṇḍitaḥ |	ཇི་ལྟར་ལུས་དང་ངག་གིས་ཀྱང་། མཁས་པ་རྣམ་པར་དག་པར་འགྱུར་༎
 asaṃkliṣṭena cittena buddhajñānaṃ niṣevate || srs_1|9 ||	ཀུན་ནས་ཉོན་མོངས་མེད་སེམས་ཀྱིས་༎ སངས་རྒྱས་ཡེ་ཤེས་འཚོལ་བར་འགྱུར་༎
 kathaṃ bhavati viśuddhakāyakarmā kathaṃ ca vivarjita bhonti vācadoṣāḥ |	ལུས་ཀྱི་ལས་ནི་ཇི་ལྟར་རྣམ་དག་འགྱུར་༎ ཚིག་གི་སྐྱོན་ནི་ཇི་ལྟར་སྤངས་པར་འགྱུར་༎
 kathaṃ bhavati asaṃkliṣṭacittaḥ puruṣavara mama pṛṣṭa vyākuruṣva || srs_1|10 ||	ཇི་ལྟར་སེམས་ལ་ཉོན་མོངས་མེད་འགྱུར་བ་༎ སྐྱེས་མཆོག་ཞུས་པ་བདག་ལ་ལུང་བསྟན་གསོལ་༎
 atha khalu bhagavāṃścandraprabhaṃ kumārabhūtametadavocat - ekadharmeṇa kumāra samanvāgato bodhisattvo mahāsattva etān guṇān pratilabhate,	དེ་སྐད་ཅེས་གསོལ་༄༦ཨ་༌༎ པ་དང་། བཅོམ་ལྡན་འདས་ཀྱིས་ཟླ་འོད་གཞོན་ནུར་གྱུར་པ་ལ་འདི་སྐད་ཅེས་བཀའ་སྩལ་ཏོ་༎ གཞོན་ནུ་།
 kṣipraṃ cānuttarāṃ samyaksaṃbodhimabhisaṃbudhyate | katamenaikadharmeṇa?	བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ཆོས་གཅིག་དང་ལྡན་ན་ཡོན་ཏན་འདི་དག་ཐོབ་པར་འགྱུར་ཞིང་མྱུར་དུ་བླ་ན་མེད་པ་ཡང་དག་པར་རྫོགས་པའི་བྱང་ཆུབ་མངོན་པར་རྫོགས་པར་འཚང་རྒྱ་བར་འགྱུར་རོ༏་༏ཆོས་གཅིག་པོ་གང་ཞེ་ན་།
 iha kumāra bodhisattvo mahāsattvaḥ sarvasattveṣu samacitto bhavati hitacitto 'pratihatacitto 'viṣamacittaḥ |	གཞོན་ནུ་། འདི་ལ་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་སེམས་ཅན་ཐམས་ཅད་ལ་སེམས་སྙོམས་པ་ཡིན་། ཕན་པའི་སེམས་དང་། ཁོང་ཁྲོ་བ་མེད་པའི་སེམས་དང་། མི་མཉམ་པ་མེད་པའི་སེམས་ཡིན་ཏེ་།
 anena kumāra ekadharmeṇa samanvāgato bodhisattvo mahāsattva etān guṇān pratilabhate kṣipraṃ cānuttarāṃ samyaksaṃbodhimabhisaṃbudhyate ||	གཞོན་ནུ་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ཆོས་གཅིག་པོ་འདི་དང་ལྡན་ན་ཡོན་ཏན་འདི་དག་ཐོབ་པར་འགྱུར་ཞིང་མྱུར་དུ་བླ་ན་མེད་པ་ཡང་དག་པར་རྫོགས་པའི་བྱང་ཆུབ་མངོན་པར་རྫོགས་པར་འཚང་རྒྱའོ་༎ 
 atha khalu bhagavāṃstasyāṃ velāyāṃ candraprabhaṃ kumārabhūtaṃ gāthābhiradhyabhāṣata - (vaidya 4) ekadharmaṃ samādāya bodhisattvo ya vartate |	དེ་ནས་བཅོམ་ལྡན་འདས་ཀྱིས་དེའི་ཚེ་ཟླ་འོད་གཞོན་ནུར་གྱུར་པ་ལ་ཚིགས་སུ་བཅད་དེ་གསུངས་པ་། ཆོས་གཅིག་ཡང་དག་བླངས་ནས་ནི་༎ བྱང་ཆུབ་སེམས་དཔའ་གང་གནས་པ་༎
 etān guṇān sa labhate kṣipraṃ bodhiṃ ca budhyate || srs_1|11 ||	ཡོན་ཏན་འདི་དག་ངེས་ཐོབ་སྟེ་༎ མྱུར་དུ་བྱང་ཆུབ་འཚང་ཡང་རྒྱ་༎
