skt	tib
 gaṅgānadīvālukāsamākhyātaiśca tathāgataiḥ, tadyathāpi nāma tilabimbamiva paripūrṇaṃ jambūdvīpe saṃdṛśyate |	དེའང་འདི་ལྟར་འཛམ་བུའི་གླིང་ན་དེ་བཞིན་གཤེགས་པ་ཚད་མེད་གྲངས་མེད་པ་དེ་དག་གི་སྐུས་ཀྱང་ཏིལ་གྱི་གང་བུ་བཞིན་དུ་གང་བར་སྣང་ངོ་༎ 
 taiścāprameyaistathāgatairekaikasmācca tathāgatakāyādaprameyāsaṃkhyeyāni buddhakṣetrāṇi saṃdṛśyante,	དེ་བཞིན་གཤེགས་པའི་སྐུ་རེ་རེ་ལས་ཀྱང་སངས་རྒྱས་ཀྱི་ཞིང་ཚད་མེད་གྲངས་མེད་པ་ངོ་༎ རྣམས་སྣང་ངོ་༎ 
 teṣu ca buddhakṣetreṣu imameva dharmanayaṃ deśayanti sma |	སངས་རྒྱས་ཀྱི་ཞིང་དེ་དག་ནའང་ཆོས་ཀྱི་ཚུལ་འདི་དག་འཆད་དོ་ངོ་༎ རྣམས་སྣང་ངོ་༎ 
 atha bhagavān mahāvairocanaḥ sarvākāśadhātusadāvasthitakāyavākcittavajraḥ sarvatathāgatasamavasaraṇatayā	༎ དེ་ནས་བཅོམ་ལྡན་འདས་རྣམ་པར་སྣང་མཛད་ཆེན་པོ་ནམ་མཁའི་དབྱིངས་ཐམས་ཅད་བཞིན་དུ་རྟག་པར་བཞུགས་ཤིང་སྐུ་ངོ་༎ རྣམས་སྣང་ངོ་༎ ༎ དང་། 
 sarvavajradhātvavabodhanajñānasattvaḥ sarvākāśadhātuparamāṇurajo vajrādhiṣṭhānasambhavajñānagarbhaḥ	གསུང་དང་། ཐུགས་རྡོ་རྗེ་ལྟ་བུར་གྱུར་པ་། དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་དང་མཉམ་པ་ཉིད་དུ་འཇུག་པས་རྡོ་རྗེའི་དབྱིངས་ཐམས་ཅད་ཐུགས་སུ་ཆུད་པའི་ཡེ་ཤེས་སེམས་དཔའ། ནམ་མཁའི་དབྱིངས་ཐམས་ཅད་ཀྱི་རྡུལ་ཤིན་ཏུ་ཕྲ་མོ་རྡོ་རྗེའི་བྱིན་གྱིས་བརླབས་ལས་བྱུང་བའི་ཡེ་ཤེས་༄༩༤ཨ་༌༎ 
 sarvatathāgatānantatayā mahavajrajñānābhiṣekaratnaḥ sarvākāśaspharaṇatathatājñānābhisambodhyabhisambodhibhūtaḥ	ཀྱི་སྙིང་པོ་། དེ་བཞིན་གཤེགས་པ་མཐའ་ཡས་བ་ཉིད་ཀྱི་རྡོ་རྗེ་ཆེན་པོའི་ཡེ་ཤེས་རིན་པོ་ཆེའི་དབང་བསྐུར་བའི་རིན་པོ་ཆེ་ཆེན་པོ་། ནམ་མཁའི་དབྱིངས་ཐམས་ཅད་དུ་སྤྲོས་པའི་དེ་བཞིན་ཉིད་ཀྱི་ཡེ་ཤེས་མངོན་པར་རྫོགས་པར་བྱང་ཆུབ་པར་གྱུར་ཅིང་དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱིས་ངོ་བོ་ཉིད་དག་པའི་ཕྱིར་ཆོས་ཐམས་ཅད་ཀྱི་རང་བཞིན་དག་པར་ཐུགས་སུ་ཆུད་པ་།
 sarvatathāgatātmabhāvaśuddhitayāsvabhāvaśuddhasarvadharmaḥ sarvākāśacaryāgryaḥ sarvatathāgatāmoghājñākāritayā	ནམ་མཁའི་དབྱིངས་ཐམས་ཅད་དུ་ཁྱབ་པའི་གཟུགས་ཐམས་ཅད་དུ་ཡང་དག་པར་སྟོན་པ་མཁྱེན་པས་སེམས་ཅན་གྱི་ཁམས་མ་ལུས་ཤིང་ལུས་པ་མེད་པའི་ཁམས་རྣམས་འདུལ་བར་སྤྱོད་པའི་མཆོག་ཏུ་གྱུར་པ་། དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་བཀའ་ནོད་ཅིང་དོན་ཡོད་པར་མཛད་པ་ཉིད་ཀྱི་ཐམས་ཅད་དང་མཉམ་པ་མེད་ཅིང་བླ་ན་མེད་པའི་འཕྲིན་ལས་སྣ་ཚོགས་མཛད་པ་།
 sarvāsamānuttaraviśvakarmā | sarvatathāgatamahābodhidṛḍhasattvaḥ sarvatathāgatakarṣaṇasamayaḥ sarvatathāgatānurāgaṇajñāneśvaraḥ sarvatathāgatasādhukāraḥ sarvatathāgatamahābhiṣekaratnaḥ sarvatathāgatasūryaprabhāmaṇḍalaḥ	དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱིས་བྱང་ཆུབ་ཆེན་པོར་སེམས་བརྟན་པ་དང་། དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་སྤྱན་དྲང་བའི་དམ་ཚིག་དང་། དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་མཉེས་པར་བྱ་བའི་ཡེ་ཤེས་ཀྱི་དབང་ཕྱུག་དང་། དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱིས་ལེགས་སོ་ཞེས་བྱ་བ་དང་། དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་༄༩༤བ་ཀྱི་རིན་པོ་ཆེའི་དབང་ཆེན་པོ་བསྐུར་བ་དང་། དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་ཉི་མའི་འོད་ཀྱི་དཀྱིལ་འཁོར་དང་། དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་བསམ་པའི་རྒྱལ་པོ་ཡིད་བཞིན་གྱི་ནོར་བུའི་རྒྱལ་པོ་རིན་པོ་ཆེའི་དཔལ་དང་། 
 sarvatathāgatacintārājamaṇiratnaketuḥ sarvatathāgatamahāhāsaḥ sarvatathāgatamahāśuddhadharmaḥ sarvatathāgataprajñājñānaḥ sarvatathāgatacakraḥ sarvatathāgatamahāvīryasudṛḍhakavacaḥ sarvatathāgatarakṣaparipālanavajrayakṣaḥ sarvatathāgatakāyavākcittavajrabandhamudrājñānaḥ | eulogy of samantabhadra the mahabodhistattva	དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་བཞད་པ་ཆེན་པོ་དང་། དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་དག་པའི་ཆོས་ཆེན་པོ་དང་། དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་ཤེས་རབ་ཆེན་པོའི་ཡེ་ཤེས་དང་། དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་འཁོར་ལོ་དང་། དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་དགོངས་པ་འཆད་པ་དང་། དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་གདོན་མི་ཟ་བར་ཐམས་ཅད་ཀྱི་དགོངས་པ་མཛད་པ་དང་། དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་བརྩོན་འགྲུས་ཆེན་པོའི་གོ་ཆ་ཤིན་ཏུ་བརྟན་པོ་དང་། དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱིས་སྲུང་ཞིང་བསྐྱོབ་པའི་རྡོ་རྗེ་གནོད་སྦྱིན་དང་། དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་སྐུ་དང་། གསུང་དང་། ཐུགས་རྡོ་རྗེའི་ཕྱག་རྒྱ་བཅིངས་པའི་ཡེ་ཤེས་རྣམས་སོ་༎ ཀུན་བཟང་རབ་ཏུ་གདོན་མི་ཟ་༎
 samantabhadraḥ svamoghaḥ māraḥ prāmodyanāyakaḥ | khagarbhaḥ su[mahāte]jā ratnaketurmahāsmitaḥ || 1 ||	བདུད་དང་རབ་དགྱེས་གཙོ་བོ་དང་༎ མཁའ་སྐྱེས་ཤིན་ཏུ་གཟི་ཆེན་དང་། རིན་ཆེན་དཔལ་དང་འཛུམ་པ་ཆེ་༎
 avalokitamaheśaś ca mañjuśrīḥ sarvamaṇḍalaḥ | avāco viśvakarmā ca vīryaścaṇḍo [dṛḍhagrahaḥ] || 2 ||	ཀུན་ཏུ་གཟིགས་པའི་དབང་ཆེན་དང་༎ འཇམ་དཔལ་དཀྱིལ་༄༩༥ཨ་༌༎ འཁོར་ཐམས་ཅད་དང་༎ མི་གསུང་བ་དང་ཐམས་ཅད་ལས་༎ བརྩོན་འགྲུས་མ་རུངས་དམ་དུ་བཟུང་༎
 vajro 'ṅ kuśaḥ śarastuṣṭiḥ ratnaḥ sūryo dhvajaḥ smitaḥ |	རྡོ་རྗེ་ལྕགས་ཀྱུ་མདའ་གཞུ་དང་༎ རིན་ཆེན་ཉི་མ་རྒྱལ་མཚན་འཛུམ་༎
 padmaḥ kośaḥ sucakro vāk karma varma ravayo grahaḥ || 3 ||	པདམ་རལ་གྲི་འཁོར་ལོ་གསུང་༎ ལས་དང་གོ་ཆ་འཇིགས་བྱེད་བཅས་༎ ཐོག་མ་ཐ་མ་མེད་ཅིང་ཞི་༎
 anādinidha[naḥ śānto rudraḥ krodho mahā]kṣamaḥ |	མ་རུངས་ཁྲོ་བོ་བཟོད་པ་ཆེ་།
 yakṣaḥ surākṣaso dhīraḥ sauriḥ saurirmahāvibhuḥ || 4 ||	གནོད་སྦྱིན་སྲིན་པོ་དམ་པ་བརྟན་༎
 umāpatiḥ prajānātho viṣṇurjiṣṇurmahāmuniḥ |	གཟི་བྱིན་དཔའ་བོ་ཁྱབ་བདག་ཆེ་༎ ཨཽ་མའའི་བདག་པོ་སྐྱེ་དགུའི་མགོན་༎ གཏོགས་འདོད་རྒྱལ་འདོད་ཐུབ་པ་ཆེ་༎ འཇིག་རྟེན་སྐྱོང་དང་མཁའ་དང་ས་༎
 lokapālo nabho bhūmi[striloka]stu tridhātukaḥ || 5 || mahābhūtaḥ susattvārthaḥ sarvaḥ śarvaḥ pitāmahaḥ |	འཇིག་རྟེན་གསུམ་དང་ཁམས་གསུམ་དང་༎ འབྱུང་ཆེན་སེམས་ཅན་དོན་རབ་མཛད་༎
 saṃsāro nirvṛtiḥ śaśvat samyagvṛttirmahāmahaḥ || 6 ||	ཐམས་ཅད་གུ་ལང་ཚངས་པ་དང་༎ འཁོར་དང་མྱ་ངན་འདའ་དང་རྟག་། ཡང་དག་འཚོ་དང་མཆོད་པ་དང་། སངས་རྒྱས་དག་པ་ཐེག་པ་ཆེ་༎
 buddhaḥ śuddho mahāyānastribhavaḥ śāśvato hisaḥ |	སྲིད་གསུམ་རྟག་པའང་དེ་བཞིན་ནོ་༎
 trilokavijayī śambhuḥ śambhunāthaḥ pradāmakaḥ || 7 || ||	འཇིག་རྟེན་གསུམ་རྒྱལ་བདེ་སྤྱོད་དང་༎ བདེ་སྤྱོད་མགོན་པོ་རབ་འདུལ་མཛད་༎ རྡོ་རྗེ་གཅོ་དང་ས་རབ་མཆོག་།
 vajranāthaḥ subhūmyagryo jñānaḥ pāramitānayaḥ |	ཡེ་ཤེས་ཕ་རོལ་ཕྱིན་པའི་ཚུལ་༎
 vimokṣo bodhisattvaśca caryaḥ sarvatathāgataḥ || 8 ||	བྱང་ཆུབ་སེམས་དཔའི་རྣམ་ཐར་དང་༎ དེ་བཞིན་གཤེགས་པ་ཀུན་གྱི་སྤྱོད་༎
 buddhārtho buddhahṛdayaḥ sarvabodhiranuttaraḥ |	སངས་རྒྱས་དོན་དང་སངས་རྒྱས་ཐུགས་༎ བྱང་ཆུབ་ཀུན་དང་བླ་ན་མེད་༎
 vairocano jino nāthaḥ svayaṃbhūrdhāraṇī smṛtiḥ || 9 ||	རྣམ་པར་སྣང་མཛད་རྒྱལ་དང་མགོན་༎
 mahāsattvo mahāmudraḥ samādhirbuddhakarmakṛt |	རང་འབྱུང་གཟུགས་དང་དྲན་༄༩༥བ་པ་དང་༎ སེམས་དཔའ་ཆེ་དང་ཕྱག་རྒྱ་ཆེ་༎ ཏིང་འཛིན་སངས་རྒྱས་འཕྲིན་ལས་མཛད་༎
 sarvabuddhātmako bhūtaḥ sattvo nityārthabodhakaḥ || 10 ||	ཡང་དག་སངས་རྒྱས་ཀུན་བདག་ཉིད་༎ སེམས་ཅན་རྟག་དོན་རྟོགས་མཛད་པ་༎
 mahāsthāṇurmahākālo mahārāgo mahāsukhaḥ |	སྡོང་པོ་ཆེན་པོ་བདེ་བ་ཆེ་༎
 mahāpāpo mahāgryāgryaḥ sarvāgryo bhuvaneśvaraḥ || 11 ||	ཐབས་ཆེན་དང་ནི་མཆོག་ཆེན་མཆོག་། ཀུན་གྱི་མཆོག་དང་གནས་དབང་པོ་༎
 bhagavān mahābodhicittaḥ samantabhadro mahābodhisattvaḥ sarvatathāgatahṛdayeṣu vijahāra |	བཅོམ་ལྡན་འདས་བྱང་ཆུབ་སེམས་པོའི་ཐུགས་༎ བྱང་ཆུབ་སེམས་དཔའ་ཆེན་པོ་ཀུན་ཏུ་བཟང་པོ་ནི་དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་ཐུགས་ལ་གནས་སོ་༎ 
 atha sarvatathāgatairidaṃ buddhakṣetraṃ tadyathā tilabimbamiva paripūrṇama ||	དེ་ནས་དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱིས་སངས་རྒྱས་ཀྱི་ཞིང་འདི་། དཔེར་ན་། ཏིལ་གྱི་གང་བུ་བཞིན་དུ་ཡོངས་སུ་གང་བར་གྱུར་ཏོ་༎
 atha khalu sarvatathāgatā mahāsamājamāpadya,	དེ་ནས་དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་འདུས་ཏེ་།
 yena sarvārthasiddhirbodhisattvo mahāsattvaḥ bodhimaṇḍaniṣaṇṇastenopajagmuḥ |	བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་དོན་ཐམས་ཅད་གྲུབ་པ་ཞེས་བྱ་བ་། བྱང་ཆུབ་ཀྱི་སྙིང་པོ་ལ་བཞུགས་པ་གང་ན་བ་དེར་གཤེགས་ཏེ་།
 upetya bodhisattvasya sāṃbhogikaiḥ kāyairdarśanandatvaivamāhuḥ- “kathaṃ kulaputrānuttarāṃ samyaksambodhim abhisaṃbhotsyase,	བྱང་ཆུབ་སེམས་དཔའ་དེ་ལ་ཆེད་དུ་རྫོགས་པར་ལོངས་སྤྱོད་པའི་སྐུ་བསྟན་ནས་འདི་སྐད་ཅེས་བཀའ་སྩལ་ཏོ་༎ རིགས་ཀྱི་བུ་།
 yastvaṃ sarvatathāgatatattvānabhijñatayā sarvaduḥkarāṇyutsahasī-?“ti |	ཁྱོད་ཀྱིས་གང་གི་ཕྱིར་དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་དེ་ཁོ་ན་ཉིད་མངོན་པར་མ་རྟོགས་པར་དཀའ་བ་སྤྱོད་པ་ཐམས་ཅད་ལ་སྤྲོ་བ་བསྐྱེད་ཅིང་ཇི་ལྟར་བླ་ན་མེད་པ་ཡང་དག་པར་རྫོགས་པའི་བྱང་ཆུབ་མངོན་པར་རྫོགས་པར་བྱ་སྙམ་། 
 atha sarvārthasiddhirbodhisattvo mahāsatvassarvatathāgatacoditaḥsamānastata āsphānasamādhito vyutthāya,	དེ་ནས་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་༄༩༦ཨ་༌༎ དོན་ཐམས་ཅད་གྲུབ་པ་དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་བསྐུལ་བས་མི་ག-ཡོ་བའི་ཏིང་ངེ་འཛིན་དེ་ལས་བཞེངས་ཏེ་།
 sarvatathāgatān praṇipatyāhū yaivamāha- “bhagavantastathāgatā ājñāpayata kathaṃ pratipadyāmi kīdṛśaṃ tat tattvam” iti |	དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ལ་ཕྱག་བྱས་ནས་འདི་སྐད་ཅེས་གསོལ་ཏོ་༎ བཅོམ་ལྡན་འདས་དེ་བཞིན་གཤེགས་པ་རྣམས་ཀྱི་དེ་ཁོ་ན་ཉིད་ནི་ཇི་ལྟ་བུ་ལགས་། ཇི་ལྟར་སྒྲུབ་པར་བགྱི་བཀའ་སྩལ་པར་གསོལ་༎
 evamukte sarvatathāgatāstaṃ bodhisattvamekakaṇṭhenaivamāhuḥ- “pratipadyasva kulaputra	དེ་སྐད་ཅེས་གསོལ་པ་དང་། དེ་བཞིན་གཤེགས་པ་དེ་དག་ཐམས་ཅད་ཀྱིས་གསུང་གཅིག་ཏུ་འདི་སྐད་ཅེས་བཀའ་སྩལ་ཏོ་༎ རིགས་ཀྱི་བུ་།
 svacittapratyavekṣaṇasamādhānena prakṛtisiddhena rucijaptena mantreṇa” iti oṃ cittaprativedhaṃ karomi |	རང་གི་སེམས་ལ་སོ་སོར་རྟོག་ཅིང་མཉམ་པར་ཞོག་ལ་རང་བཞིན་གྱིས་གྲུབ་པའི་སྔགས་འདི་ཅི་དགར་ཟློས་ཤིང་སྒྲུབ་པར་གྱིས་ཤིག་༏ཨཨོམ་ཙིཏཏ་པྲ་ཏི་བེ་དྷམ་ཀ་རོ་མི་།
 atha bodhisattvaḥ sarvatathāgatānevamāha- “ājñātaṃ me bhagavantastathāgatāḥ svahṛdi candramaṇḍalākāraṃ paśyāmi” |	དེ་ནས་བྱང་ཆུབ་སེམས་དཔའ་དོན་ཐམས་ཅད་གྲུབ་པས་དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ལ་འདི་སྐད་ཅེས་གསོལ་ཏོ་༎ བཅོམ་ལྡན་འདས་དེ་བཞིན་གཤེགས་པ་རྣམས་བདག་གི་སྙིང་ག་ན་ཟླ་བའི་དཀྱིལ་འཁོར་ལྟ་བུར་གདའ་བ་བདག་གིས་རྟོགས་སོ་༎ དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱིས་བཀའ་སྩལ་པ་།
 sarvatathāgatāḥ procuḥ- “prakṛtiprabhāsvaramidaṃ kulaputra cittaṃ,	རིགས་ཀྱི་བུ་།
 tadyathā parikarṣyate tat tathaiva bhavati |	སེམས་འདི་ནི་རང་བཞིན་གྱིས་འོད་གསལ་བས་ན་དེ་ནི་ཇི་ལྟར་སྦྱངས་པ་དེ་ལྟ་བུར་འགྱུར་ཏེ་། 
 tadyathāpi nāma śvetavastre rāgarañjanam” iti |	དཔེར་ན་། རས་དཀར་པོ་༄༩༦བ་ཚོན་གྱིས་བསྒྱུར་བ་བཞིན་ནོ་༎
 atha sarvatathāgatāḥ prakṛtiprabhāsvaracittajñānasya sphītīkaraṇahetoḥ punarapi tasmai	དེ་ནས་དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱིས་རང་བཞིན་གྱིས་འོད་གསལ་བའི་སེམས་ཤེས་པ་རྒྱས་པར་བྱ་བའི་ཕྱིར་། ཨཨོམ་བོ་དྷི་ཙིཏཏ་ཨཽཏཔ་ད་ཡའ་མི་།
 bodhisattvāya oṃ bodhicittamutpādayāmi ityanena prakṛtisiddhena mantreṇa bodhicittamutpāditavantaḥ |	ཞེས་བྱ་བ་རང་བཞིན་གྱིས་གྲུབ་བའི་སྔགས་འདིས་ཡང་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་དེ་བྱང་ཆུབ་ཀྱི་སེམས་བསྐྱེད་པར་གྱུར་ཏོ་༎
 atha bodhisattvaḥ punarapi sarvatathāgatājñayā bodhicittamutpādyaivamāha- “yat taccandramaṇḍalākāraṃ taccandramaṇḍalameva paśyāmi” |	དེ་ནས་ཡང་བྱང་ཆུབ་སེམས་དཔའ་དེས་། དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་བཀས་བྱང་ཆུབ་ཀྱི་སེམས་བསྐྱེད་ནས་འདི་སྐད་ཅེས་གསོལ་ཏོ་༎ ཟླ་བའི་དཀྱིལ་འཁོར་ལྟ་བུར་མཐོང་བ་གང་ལགས་པ་དེ་ནི་ཟླ་བའི་དཀྱིལ་འཁོར་ཉིད་དུ་མཐོང་ངོ་༎ 
 sarvatathāgatā āhuḥ- “sarvatathāgatahṛdayante samantabhadraścittotpādaḥ sāmīcībhūtaḥ,	དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱིས་བཀའ་སྩལ་པ་། དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་སྙིང་པོ་སེམས་བསྐྱེད་པ་ཀུན་ཏུ་བཟང་པོ་ཁྱོད་ཀྱིས་མངོན་སུམ་དུ་གྱུར་གྱི་། 
 tatsādhu pratipadyatām,	དེ་ལེགས་པར་སྒྲུབས་ཤིག་།
 sarvatathāgatasamantabhadracittotpādasya dṛḍhīkaraṇahetoḥ svahṛdi candramaṇḍale vajrabimbaṃ cintayānena mantreṇa oṃ tiṣṭha vajra |	དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་སེམས་བསྐྱེད་པ་ཀུན་ཏུ་བཟང་པོ་དེ་བརྟན་པར་བྱ་བའི་ཕྱིར་སྔགས་འདིས་རང་གི་སྙིང་གའི་ཟླ་བའི་དཀྱིལ་འཁོར་ལ་རྡོ་རྗེའི་དབྱིབས་སུ་སོམས་ཤིག་། ཨཨོམ་ཏིཤཐ་བཛྲ་།
 bodhisattva āha- “paśyāmi bhagavantastathāgatāścandramaṇḍale vajram” |	བྱང་ཆུབ་སེམས་དཔས་གསོལ་པ་། བཅོམ་ལྡན་འདས་དེ་བཞིན་གཤེགས་པ་རྣམས་ཟླ་བའི་དཀྱིལ་འཁོར་གྱི་སྟེང་ན་རྡོ་རྗེ་འདུག་པར་བདག་གིས་མཐོང་ངོ་༎ དེ་བཞིན་གཤེགས་པ་༄༩༧ཨ་༌༎
