skt	tib
 tadaviparītasaṃprakāśatvena māhātmyamudbhāvya tatsvabhāvāvyatirekavartine paramagurave tathāgatāya śāstrapraṇayananimittakaṃ praṇāmaṃ kartukāma	དེ་ཕྱིན་ཅི་མ་ལོག་པར་སྟོན་པར་མཛད་པ་ཉིད་ཀྱི་སྒོ་ནས་ཆེ་བའི་བདག་ཉིད་བརྗོད་ནས་དེའི་ངོ་བོ་དང་ཐ་མི་དད་པར་བཞུགས་པའི་བླ་མ་དམ་པ་། དེ་བཞིན་གཤེགས་པ་ལ་བསྟན་བཅོས་རྩོམ་པའི་རྒྱུ་ཅན་གྱི་ཕྱག་མཛད་༄༢བ་པར་བཞེད་པས་། གང་གིས་རྟེན་ཅིང་འབྲེལ་པར་འབྱུང་༎
 anirodhamanutpādamanucchedamaśāśvatam |	འགག་པ་མེད་པ་སྐྱེ་མེད་པ་༎ ཆད་པ་མེད་པ་རྟག་མེད་པ་༎
 anekārthamanānārthamanāgamamanirgamam ||	འོང་བ་མེད་པ་འགྲོ་མེད་པ་༎ ཐ་དད་དོན་མིན་དོན་གཅིག་མིན་༎ སྤྲོས་པ་ཉེར་ཞི་ཞི་ཞེས་བྱ་བ་ལ་སོགས་པ་གསུངས་སོ་༎
 yaḥ pratītyasamutpādam ityādi | tadatrānirodhādyaṣṭaviśeṣaṇaviśiṣṭaḥ pratītyasamutpādaḥ śāstrābhidheyārthaḥ |	དེ་ལ་རྟེན་ཅིང་འབྲེལ་པར་འབྱུང་བ་འགག་པ་མེད་པ་ལ་སོགས་པ་ཁྱད་པར་བརྒྱད་ཀྱིས་ཁྱད་པར་དུ་བྱས་པ་ནི་།
 sarvaprapañcopaśamaśivalakṣaṇaṃ nirvāṇaṃ śāstrasya prayojanaṃ nirdiṣṭam | taṃ vande vadatāṃ varam |	བསྟན་བཅོས་ཀྱི་བརྗོད་པར་བྱ་བ་ཡིན་ཞིང་མྱ་ངན་ལས་འདས་པ་སྤྲོས་པ་ཐམས་ཅད་ཉེ་བར་ཞི་ཞིང་ཞི་བའི་མཚན་ཉིད་ཅན་ནི་བསྟན་བཅོས་ཀྱི་དགོས་པར་བསྟན་ལ་། སྨྲ་རྣམས་ཀྱི་། དམ་པ་དེ་ལ་ཕྱག་འཚལ་ལོ་༎
 ityanena praṇāmaḥ |	ཞེས་བྱ་བ་འདིས་ནི་ཕྱག་འཚལ་བ་བསྟན་ཏེ་།
 ityeṣa tāvacchokadvayasya samudāyārthaḥ ||	དེ་ལྟར་ན་འདི་ནི་རེ་ཞིག་ཚིགས་སུ་བཅད་པ་གཉིས་ཀྱི་སྤྱིའི་དོན་ཡིན་ནོ་༎
 avayavārthastu vibhajyate | tatra niruddhirnirodhaḥ | kṣaṇabhaṅgo nirodha ityucyate | utpādanamutpādaḥ | ātmabhāvonmajjanamityarthaḥ | ucchittirucchedaḥ | prabandhavicchittirityarthaḥ | śāśvato nityaḥ | sarvakāle sthāṇurityarthaḥ | ekaścāsāvarthaścetyekārtho 'bhinnārthaḥ | na pṛthagityarthaḥ |	ཡན་ལག་གི་དོན་ཡང་རྣམ་པར་དབྱེ་བར་བྱ་སྟེ་།
 nānārtho bhinnārthaḥ | pṛthagityarthaḥ | āgatirāgamaḥ, viprakṛṣṭadeśāvasthitānāṃ saṃnikṛṣṭadeśāgamanam | nirgatirnirgamaḥ, saṃnikṛṣṭadeśāvasthitānāṃ viprakṛṣṭadeśagamanam |	དེ་ལ་པྲ་ཏི་ནི་ཕྲད་པའི་དོན་ཏོ་༎
 etirgatyarthaḥ,	ཨཻ་ཏི་ནི་འགྲོ་བའི་དོན་ཏོ་༎
 pratiḥ prāptyarthaḥ |	ལྱབ་ཀྱི་མཐའ་ཅན་པྲ་ཏི་ཏྱའི་སྒྲ་ནི་ཕྲད་པ་སྟེ་ལྟོས་པ་ལ་འཇུག་པ་ཡིན་ཏེ་།
 upasargavaśena dhātvarthavipariṇāmāt-	སྐད་ཀྱི་བྱིངས་ནི་ཉེ་བར་བསྒྱུར་བས་ཡོངས་སུ་བསྒྱུར་བའི་ཕྱིར་རོ་༎ ཉེ་བར་བསྒྱུར་བའི་དབང་གིས་ན་༎
 upasargeṇa dhātvartho balādanyatra nīyate |	སྐད་བྱིངས་དོན་ནི་ཡོངས་བསྒྱུར་ཏེ་༎ གང་གའའི་ཆུ་ནི་མངར་མོད་ཀྱི་༎
 gaṅgāsalilamādhuryaṃ sāgareṇa yathāmbhasā || pratītyaśabdo 'tra lyabantaḥ prāptāvapekṣāyāṃ vartate |	རྒྱ་མཚོ་ཆུ་ཡིས་ཇི་བཞིན་ནོ་༎ ཞེས་བཤད་དོ་༎
 samutpūrvaḥ padiḥ prādurbhāvārtha iti samutpādaśabdaḥ prādurbhāve vartate |	ས་མུད་གོང་ན་ཡོད་པའི་པའ་ཏ་ནི་འབྱུང་བའི་དོན་ཅན་ཡིན་པས་ས་མུད་པའ་ཏའི་སྒྲ་ནི་འབྱུང་བ་ལ་འཇུག་གོ་༎
 tataśca hetupratyayāpekṣo bhāvānāmutpādaḥ pratītyasamutpādārthaḥ || apare tu bruvate- itirgamanaṃ vināśaḥ | itau sādhava ityāḥ |	དེའི་ཕྱིར་དངོས་པོ་རྣམས་ཀྱི་འབྱུང་བ་རྒྱུ་དང་རྐྱེན་ལ་ལྟོས་པ་ནི་རྟེན་ཅིང་འབྲེལ་པར་འབྱུང་བའི་དོན་ཏོ་༎ གཞན་དག་པྲ་ཏི་ནི་ཟློས་པའི་དོན་ཏོ་༎
 pratirvīpsārthaḥ |	ཨཻ་ཏི་ནི་འགྲོ་བ་སྟེ་ཆས་པ་དང་འཇིག་པའོ་༎
 ityevaṃ taddhitāntamityaśabdaṃ vyutpādya prati prati ityānāṃ vināśināṃ samutpāda iti varṇayanti |	ཨཻ་ཏྱ་ནི་འགྲོ་བར་རུང་བ་དག་གོ་ཞེས་དེ་ལྟར་ཨཻ་ཏྱའི་སྒྲ་དེ་ལ་ཕན་པའི་མཐའ་ཅན་དུ་བྱེ་བྲག་ཏུ་བཤད་ནས་། སོ་སོ་སོ་སོར་འགྲོ་ཞིང་འཇིག་པ་དང་ལྡན་པ་རྣམས་ཀྱི་འབྱུང་བ་ནི་རྟེན་ཅིང་འབྲེལ་བར་འབྱུང་བའོ་ཞེས་བརྗོད་པར་བྱེད་དོ་༎
 teṣāṃ “pratītyasamutpādaṃ vo bhikṣavo deśayiṣyāmi“, “yaḥ pratītyasamutpādaṃ paśyati sa dharma paśyati” ityevamādau viṣaye vīpsārthasya saṃbhavāt samāsasadbhāvācca syājjyāyasī vyutpattiḥ |	དེ་དག་གི་ལྟར་ན་དགེ་སློང་དག་ཁྱེད་ལ་རྟེན་ཅིང་འབྲེལ་པར་འབྱུང་བ་བསྟན་པར་བྱ་ཡིས་། སུས་རྟེན་ཅིང་འབྲེལ་བར་འབྱུང་བ་མཐོང་བ་དེས་ཆོས་མཐོང་ངོ་ཞེས་བྱ་བ་དེ་ལྟ་བུ་ལ་སོགས་པའི་ཡུལ་ལ་ནི་ཟློས་པའི་དོན་སྲིད་། པའི་ཕྱིར་དང་། 
 iha tu “cakṣuḥ pratītya rūpāṇi ca utpadyate cakṣurvijñānam” ityevamādau viṣaye sākṣādaṅgīkṛtārthaviśeṣe	ཚིག་༄༣ཨ་༌་༎ བསྡུ་བ་ཡོད་པའི་ཕྱིར་བྱེ་བྲག་ཏུ་བཤད་པ་ལེགས་པར་འགྱུར་ན་། མིག་དང་གཟུགས་ལ་བརྟེན་ནས་མིག་གི་རྣམ་པར་ཤེས་པ་འབྱུང་ངོ་ཞེས་བྱ་བ་འདི་ལྟ་བུ་ལ་སོགས་པའི་ཡུལ་འདིར་ནི་མིག་དང་གཟུགས་ལ་བརྟེན་ནས་ཞེས་དོན་གྱི་ཁྱད་པར་དངོས་སུ་ཞལ་གྱིས་བཞེས་ཤིང་། 
 cakṣuḥ pratītyeti pratītyaśabda ekacakṣurindriyahetukāyāmapyekavijñānotpattāvabhīṣṭāyāṃ kuto vīpsārthatā?	མིག་གི་དབང་པོ་གཅིག་གི་རྒྱུ་ཅན་གྱི་རྣམ་པར་ཤེས་པ་གཅིག་ཀྱང་སྐྱེ་བར་བཞེད་པ་ན་བརྟེན་ནས་ཞེས་བྱ་བའི་སྒྲ་ལ་ཟློས་པའི་དོན་ཉིད་ཡོད་པར་ག་ལ་འགྱུར་གྱིས་བཞེས་ཤིང་། 
 prāptyarthastvanaṅgīkṛtārthaviśeṣe 'pi pratītyaśabde saṃbhavati- prāpya saṃbhavaḥ, pratītya samutpāda iti |	། ཕྲད་པའི་དོན་ནི་ཕྲད་ནས་འབྱུང་བ་ནི་རྟེན་ཅིང་འབྲེལ་པར་འབྱུང་བའོ་ཞེས་དོན་གྱི་ཁྱད་པར་ཞལ་གྱིས་མ་བཞེས་པའི་རྟེན་ཅིང་འབྲེལ་པར་འབྱུང་བའི་སྒྲ་ལ་ཡང་ཡོད་གྱིས་བཞེས་ཤིང་། ། པ་ཡིན་ལ་། 
 aṅgīkṛtārthaviśeṣe 'pi saṃbhavati- cakṣuḥ pratītya,	དོན་གྱི་ཁྱད་པར་ཞལ་གྱིས་བཞེས་པ་ལ་ཡང་ཡོད་གྱིས་བཞེས་ཤིང་། ། པ་ཡིན་ལ་། པ་ཡིན་ཏེ་། 
 cakṣuḥ prāpya, cakṣū rūpaṃ cāpekṣyeti vyākhyānāt |	མིག་དང་གཟུགས་ལ་བརྟེན་ནས་མིག་དང་གཟུགས་ཕྲད་ཅིང་མིག་དང་གཟུགས་ལ་ལྟོས་ནས་ཞེས་བཤད་པའི་ཕྱིར་རོ་༎
 taddhitānte cetyaśabde “cakṣuḥ pratītya rūpāṇi ca utpadyate cakṣurvijñānam” ityatra	ཨཻ་ཏྱའི་སྒྲ་དེ་ལ་ཕན་པའི་མཐའ་ཅན་ཡིན་ན་ནི་མིག་དང་གཟུགས་ལ་བརྟེན་ནས་མིག་གི་རྣམ་པར་ཤེས་པ་འབྱུང་ངོ་ཞེས་བྱ་བ་འདིར་པྲ་ཏི་ཏྱའི་སྒྲ་མི་ཟད་པར་མ་ཡིན་པའི་ཕྱིར་དང་། 
 pratītyaśabdasyāvyayatvābhāvāt samāsāsadbhāvācca vibhaktiśrutau satyāṃ cakṣuḥ pratītya	ཚིག་བསྡུ་བ་ཡོད་པ་མ་ཡིན་པའི་ཕྱིར་རྣམ་པར་དབྱེ་བ་ཐོས་པར་འགྱུར་བ་ཕྱིར་དང་། ཡིན་དང་། 
 vijñānaṃ rūpāṇi ca iti nipātaḥ syāt |	མིག་དང་གཟུག་ལ་བརྟེན་པ་རྣམ་པར་ཤེས་པ་ཞེས་བྱ་བར་འདོན་པར་འགྱུར་བ་ཞིག་ན་།
 na caitadevam |	འདི་ནི་དེ་ལྟ་བུ་ཡང་མ་ཡིན་པས་།
 ityavyayasyaiva lyabantasya vyutpattirabhyupeyā |	ལྱབ་ཀྱི་མཐའ་ཅན་མི་ཟད་པ་ཁོ་ནར་བྱེ་བྲག་ཏུ་བཤད་པ་ཁས་བླང་བར་བྱའོ་༎
 yastu- “vīpsārthatvātpratyupasargasya,	གང་ཞིག་ཁ་ཅིག་ན་རེ་རྟེན་ཅིང་ཞེས་བྱ་བའི་ཉེ་བར་བསྒྱུར་བ་ནི་ཟློས་པའི་དོན་ཡིན་པའི་ཕྱིར་དང་། 
 eteḥ prāptyarthatvāt, samutpādaśabdasya ca saṃbhavārtha tvāt, tāṃstān pratyayān pratītya samutpādaḥ prāpya saṃbhava ityeke |	འབྲེལ་པ་ཞེས་བྱ་བ་ཕྲད་པའི་དོན་ཡིན་པའི་ཕྱིར་དང་། འབྱུང་བ་ཞེས་བྱ་བའི་སྒྲ་ནི་སྐྱེ་བའི་དོན་ཡིན་པའི་ཕྱིར་རྐྱེན་དེ་དང་དེ་ལ་བརྟེན་ནས་འབྱུང་བ་སྟེ་ཕྲད་ནས་འབྱུང་བའོ་ཞེའོ་༎
 prati prati vināśināmutpādaḥ pratītyasamutpāda ityanye“- iti paravyākhyānamanūdya dūṣaṇamabhidhatte,	གཞན་དག་ན་རེ་སོ་སོ་སོ་སོར་འཇིག་པ་དང་ལྡན་པ་རྣམས་ཀྱི་འབྱུང་བ་ནི་རྟེན་ཅིང་འབྲེལ་བར་འབྱུང་བའོ་ཞེའོ་ཞེས་གཞན་གྱི་བཤད་པ་རྗེས་སུ་བརྗོད་ནས་སུན་འབྱིན་པར་བྱེད་པ་དེ་ནི་། 
 tasya parapakṣānuvādākauśalatvameva tāvatsaṃbhāvyate |	རེ་ཞིག་གཞན་གྱི་ཕྱོགས་རྗེས་སུ་བརྗོད་པ་ལ་མི་མཁས་པ་ཉིད་དོ་སྙམ་མོ་༎
 kiṃ kāraṇam?	ཅིའི་ཕྱིར་ཞེ་ན་།
 yo hi prāptyarthaṃ pratītyaśabdaṃ vyācaṣṭe, nāsau pratiṃ vīpsārthaṃ vyācaṣṭe,	གང་ཞིག་རྟེན་ཅིང་འབྲེལ་པར་འབྱུང་བའི་སྒྲ་ཕྲད་པའི་དོན་ཅན་དུ་འཆད་པ་དེས་ནི་རྟེན་ཅིང་ཞེས་བྱ་བ་༄༣བ་ཟློས་པའི་དོན་དུ་མ་ཡིན་ཞིང་འབྲེལ་པར་ཞེས་བྱ་བ་ཕྲད་པའི་དོན་དུ་ཡང་མ་ཡིན་ནོ་༎
 nāpyetiṃ prāptyartham,	འོ་ན་ཅི་ཞེ་ན་རྟེན་ཅིང་ནི་ཕྲད་པའི་དོན་ཡིན་ཞིང་།
 kiṃ tarhi pratiṃ prāptyartham,	འབྲེལ་པར་འགྲོ་བའི་དོན་ཡིན་ལ་།
 samuditaṃ ca pratītyaśabdaṃ prāptāveva varṇayati ||	ཚོགས་པ་རྟེན་ཅིང་འབྲེལ་བའི་སྒྲ་ནི་ཕྲད་པ་ཉིད་ཡིན་པར་འཆད་པར་བྱེད་དོ་༎
 tena idānīṃ prāpya saṃbhavaḥ pratītyasamutpāda ityevaṃ vyutpāditena pratītyasamutpādaśabdena yadi niravaśeṣasaṃbhavipadārthaparāmarśo vivakṣitaḥ,	དེས་ན་ད་ནི་ཕྲད་ནས་འབྱུང་བ་ནི་རྟེན་ཅིང་འབྲེལ་པར་འབྱུང་བའོ་ཞེས་དེ་ལྟར་བཤད་པར་གྱུར་པའི་རྟེན་ཅིང་འབྲེལ་པར་འབྱུང་བའི་སྒྲས་གལ་ཏེ་དངོས་པོ་སྲིད་ཚད་མ་ལུས་པ་འཛིན་པར་བརྗོད་པར་འདོད་པ་དེའི་ཚེ་ནི་།
 tadā tāṃ tāṃ hetupratyayasāmagrīṃ prāpya saṃbhava pratītya samutpāda iti vīpsāsaṃbandhaḥ kriyate |	རྒྱུ་དང་རྐྱེན་གྱི་ཚོགས་པ་དེ་དང་དེ་ཕྲད་ནས་འབྱུང་བ་ནི་རྟེན་ཅིང་འབྲེལ་བར་འབྱུང་བའོ་ཞེས་ཟློས་པ་དང་འབྲེལ་པར་བྱེད་ལ་།
 atha viśeṣaparāmarśaḥ, tadā cakṣuḥ prāpya rūpāṇi ceti na vīpsāyāḥ saṃbandha iti ||	འོན་ཏེ་བྱེ་བྲག་འཛིན་པ་དེའི་ཚེ་ནི་མིག་དང་གཟུགས་ལ་བརྟེན་ནས་ཞེས་ཟློས་པ་དང་འབྲེལ་པ་མ་ཡིན་ནོ་༎
 evaṃ tāvadanuvādākauśalamācāryasya || etadvā ayuktam | kiṃ ca |	དེ་ལྟར་ན་རེ་ཞིག་སློབ་དཔོན་ནི་རྗེས་སུ་བརྗོད་པ་ལ་མི་མཁས་སོ་༎
 ayuktametat “cakṣuḥ pratītya rūpāṇi ca utpadyate cakṣurvijñānam” iti, atrārthadvayāsaṃbhavāt iti yaduktaṃ dūṣaṇam, tadapi nopapadyate |	དེ་ཡང་མི་རུང་སྟེ་མིག་དང་གཟུགས་ལ་བརྟེན་ནས་མིག་གི་རྣམ་པར་ཤེས་པ་འབྱུང་ཞེས་གསུངས་པ་འདི་ལ་དོན་གཉི་ག་མེད་པའི་ཕྱིར་རོ་ཞེས་སུན་འབྱིན་སྨྲས་པ་གང་ཡིན་པ་དེ་ཡང་མི་འཐད་དོ་༎ 
 kiṃ kāraṇam?	ཅིའི་ཕྱིར་ཞེ་ན་།
 kathamanenaiva tatprāpteḥ saṃbhava iti yuktyanupādānena pratijñāmātratvāt |	ཇི་ལྟར་མེད་ཅེས་བྱ་བའི་རིགས་པ་མ་བཀོད་པས་། དམ་བཅའ་བ་ཙམ་ཡིན་པའི་ཕྱིར་རོ་༎
 athāyamabhiprāyaḥ syāt arūpitvādvijñānasya cakṣuṣā prāptirnāsti,	འོན་ཏེ་རྣམ་པར་ཤེས་པ་ནི་གཟུགས་ཅན་མ་ཡིན་པའི་ཕྱིར་མིག་དང་ཕྲད་པ་ཡོད་པ་མ་ཡིན་ཏེ་། 
 rūpiṇāmeva tatprāptidarśanāditi,	གཟུགས་ཅན་རྣམས་ཁོ་ན་ལ་དེ་དང་ཕྲད་པ་མཐོང་བའི་ཕྱིར་རོ་སྙམ་པའི་བསམ་པ་འདི་ཡིན་ན་ནི་།
 etadapi na yuktam,	དེ་ཡང་མི་རིགས་ཏེ་།
 'prāptaphalo 'yaṃ bhikṣuḥ'; ityatrāpi prāptyabhyupagamāt |	དགེ་སློང་འདི་ནི་འབྲས་བུ་ཐོབ་པ་ཡིན་ནོ་ཞེས་བྱ་བ་འདི་ལ་ཕྲད་པ་ཁས་བླངས་པའི་ཕྱིར་དང་། 
 prāpyaśabdasya ca apekṣyaśabdaparyāyatvāt |	ཕྲད་ནས་ཞེས་བྱ་བའི་སྒྲ་ཡང་ལྟོས་ནས་ཞེས་བྱ་བའི་སྒྲའི་རྣམ་གྲངས་ཡིན་པའི་ཕྱིར་དང་། ཕྱིར་དང་། 
 prāptyarthasyaiva ācāryāryanāgārjunena pratītyaśabdasya	རྟེན་ཅིང་འབྲེལ་བར་འབྱུང་བ་ཞེས་བྱ་བའི་སྒྲ་ནི་།
 tattatprāpya yadutpannaṃ notpannaṃ tatsvabhāvataḥ |	དེ་དང་དེ་རྟེན་གང་འབྱུང་བ་༎ རང་གི་དངོས་པོར་དེ་མ་སྐྱེས་༎ ཞེས་སློབ་དཔོན་ཀླུ་སྒྲུབ་ཀྱིས་ཀྱང་ཕྲད་ནས་ཞེས་བྱ་བའི་དོན་ཉིད་དུ་ཞལ་གྱིས་བཞེས་པའི་ཕྱིར་རོ་༎ 
 ityabhyupagamāt | tato dūṣaṇamapi nopapadyate ityapare ||	དེས་ན་སྐྱོན་ཡང་མི་འཐད་དོ་ཞེས་གཞན་དག་ཟེར་རོ་༎
 yaccāpi svamataṃ vyavasthāpitam- “kiṃ tarhi,	གང་ཡང་འོ་ན་གང་ཡིན་ཞེ་ན་།
 asmin sati idaṃ bhavati,	འདི་ཡོད་པས་འདི་འབྱུང་ལ་།
 asyotpādādidamutpadyate, iti idaṃpratyayatārthaḥ pratītyasamutpādārtha iti“,	འདི་སྐྱེས་པའི་ཕྱིར་འདི་སྐྱེ་བ་སྟེ་ཞེས་བྱ་བ་རྐྱེན་འདི་དང་ལྡན་པ་ཉིད་ཀྱི་དོན་ནི་རྟེན་ཅིང་འབྲེལ་པར་འབྱུང་༄༤ཨ་༌་༎
 tadapi nopapadyate,	བའི་དོན་ཏོ་ཞེས་རང་གི་ལུགས་རྣམ་པར་གཞག་པ་དེ་ཡང་འཐད་པ་མ་ཡིན་ཏེ་།
 pratītyasamutpādaśabdayoḥ pratyekamarthaviśeṣānabhidhānāt, tadvyutpādasya ca vivakṣitatvāt || athāpi rūḍhiśabdaṃ pratītyasamutpādaśabdamabhyupetya araṇyetilakādivadevamucyate,	རྟེན་ཅིང་འབྲེལ་བར་ཞེས་བྱ་བ་དང་འབྱུང་བ་ཞེས་བྱ་བའི་སྒྲ་གཉིས་རེ་རེ་ལ་དོན་གྱི་ཁྱད་པར་མ་བརྗོད་པའི་ཕྱིར་ལ་དེ་བྱེ་བྲག་ཏུ་བཤད་པ་ཡང་བརྗོད་པར་འདོད་པའི་ཕྱིར་རོ་༎ ཅི་སྟེ་ཡང་དགོན་པའི་ཐིག་ལེ་ཞེས་བྱ་བ་ལ་སོགས་པ་ལྟར་རྟེན་ཅིང་འབྲེལ་བར་འབྱུང་བའི་སྒྲ་ནི་གཏིང་ཚུགས་པའི་སྒྲར་ཁས་བླངས་ནས་དེ་སྐད་དུ་བརྗོད་དོ་ཞེ་ན་།
 tadapi nopapannam,	དེ་ཡང་མི་འཐད་དེ་།
 avayavārthānugatasyaiva pratītyasamutpādasya ācāryeṇa	རྟེན་ཅིང་འབྲེལ་པར་འབྱུང་བའི་སྒྲ་ནི་སློབ་དཔོན་གྱིས་།
 tattatprāpya yadutpannaṃ notpannaṃ tatsvabhāvataḥ |	དེ་དང་དེ་བརྟེན་གང་འབྱུང་བ་༎ རང་གི་དངོས་པོར་དེ་མ་སྐྱེས་༎ ཞེས་ཡན་ལག་གི་དོན་དང་རྗེས་སུ་འབྲེལ་པ་ཉིད་དུ་ཞལ་གྱིས་བཞེས་པའི་ཕྱིར་རོ་༎
 ityabhyupagamāt | atha	ཅི་སྟེ་།
 asminsatīdaṃ bhavati hrasve dīrghaṃ yathā sati | iti vyākhyāyamānena nanu tadevābhyupagataṃ bhavati,	འདི་ཡོད་ན་ནི་འདི་འབྱུང་སྟེ་༎ ཐུང་ངུ་ཡོད་ན་རིང་པོ་བཞིན་༎
 hrasvaṃ pratītya, hrasvaṃ prāpya,	ཞེས་བྱ་བས་འཆད་པར་བྱེད་པས་ནི་ཐུང་ངུ་དང་ཕྲད་ཅིང་ཐུང་ངུ་ལ་བརྟེན་ཏེ་།
 hrasvamapekṣya dīrghaṃ bhavatīti |	ཐུང་ངུ་ལ་ལྟོས་ནས་རིང་པར་འགྱུར་རོ་ཞེས་དེ་ཉིད་ཁས་བླངས་པར་འགྱུར་རོ་༎
 tataśca yadeva dūṣyate tadevābhyupagamyate iti na yujyate |	དེའི་ཕྱིར་གང་ཞིག་སུན་འབྱིན་པ་དེ་ཉིད་ཁས་བླངས་པར་རིགས་པ་མ་ཡིན་ནོ་༎
 ityalaṃ prasaṅgena ||	ཤིན་ཏུ་སྤྲོས་པས་ཆོག་གོ་༎
