skt	tib
 na ca punar nāsti kāmadhātau samyagdharmopanidhyānam|	འདོད་པའི་ཁམས་ན་ཡང་དག་པའི་ཆོས་ལ་ཉེ་བར་སེམས་པ་མེད་པ་ནི་མ་ཡིན་ནོ་༎
 h 63b4; c 329a7 (2|1|0) tatra prathamaṃ dhyānaṃ pravivekaprītir ity ucyate|	དེ་ལ་བསམ་གཏན་དང་པོ་ནི་རབ་ཏུ་དབེན་པ་ལས་སྐྱེས་པའི་དགའ་བ་ཞེས་བྱ་སྟེ་། དེ་༄༡༢༡བ་མངོན་སུམ་དུ་བྱས་ནས་གནས་ན་།
 tāṃ sākṣātkṛtya viharataḥ pañca dharmāḥ prahīyante, tadyathā kāmopasaṃhitaṃ saumanasyam, kāmopasaṃhitaṃ daurmanasyam, akuśalopasaṃhitaṃ saumanasyam, akuśalopasaṃhitaṃ daurmanasyam, akuśalopasaṃhitā copekṣā|	ཆོས་ལྔ་སྤོང་བར་འགྱུར་ཏེ་། འདི་ལྟ་སྟེ་། འདོད་པ་དང་ལྡན་པའི་ཡིད་བདེ་བ་དང་། འདོད་པ་དང་ལྡན་པའི་ཡིད་མི་བདེ་བ་དང་། མི་དགེ་བ་དང་ལྡན་པའི་ཡིད་བདེ་བ་དང་། མི་དགེ་བ་དང་ལྡན་པའི་ཡིད་མི་བདེ་བ་དང་། མི་དགེ་བ་དང་ལྡན་པའི་བཏང་སྙོམས་སོ་༎
 pañca dharmā bhāvanāpāripūriṃ gacchanti:	ཆོས་ལྔ་བསྒོམས་པ་ཡང་ཡོངས་སུ་རྫོགས་པར་འགྱུར་ཏེ་།
 prāmodyam, prītiḥ, prasrabdhiḥ, sukham, samādhiś ca|	མཆོག་ཏུ་དགའ་བ་དང་། དགའ་བ་དང་། ཤིན་ཏུ་སྦྱངས་པ་དང་། བདེ་བ་དང་། ཏིང་ངེ་འཛིན་ཏོ་༎
 h 63b5; c 329a10 (2|1|1|1) kāmopasaṃhitaṃ saumanasyaṃ katamat?	འདོད་པ་དང་ལྡན་པའི་ཡིད་བདེ་བ་གང་ཞེ་ན་།
 pratilabhyamānān pratilabdhān upabhujyamānāṃś ca pañca kāmaguṇān pratītya, dṛṣṭaśrutānubhūtāṃś catān evānusmarato yat saumanasyam|	འདོད་པ་ལྔའི་ཡོན་ཏན་དག་འཐོབ་པའི་ཚེ་དང་། ཐོབ་པར་གྱུར་པ་དང་། ཉེ་བར་སྤྱོད་པ་དང་། མཐོང་བ་དང་། ཐོས་པ་དང་། མྱོང་བ་ལ་བརྟེན་ནས་དེ་དག་ཉིད་རྗེས་སུ་དྲན་པའི་ཡིད་བདེ་བ་གང་ཡིན་པའོ་༎
 h 63b6; c 329a12 (2|1|1|2) kāmopasaṃhitaṃ daurmanasyaṃ katamat?	འདོད་པ་དང་ལྡན་པའི་ཡིད་མི་བདེ་བ་གང་ཞེ་ན་།
 tān eva pañca kāmaguṇān alabhamānasya tadupabhogaṃ vā punar alabhamānasya labdhānāṃ vā hāniṃ vigamaṃ vināśaṃ pratītya yad daurmanasyam|	འདོད་པ་ལྔའི་ཡོན་ཏན་དེ་དག་ཉིད་མི་འཐོབ་པའི་ཚེའམ་། དེ་ལ་ལོངས་སྤྱོད་པ་མི་འཐོབ་པའམ་། ཐོབ་པ་རྣམས་ཉམས་པ་དང་། འབྲལ་བ་དང་། ཆུད་ཟ་བ་ལ་བརྟེན་ནས་ཡིད་མི་བདེ་བ་གང་ཡིན་པའོ་༎
 h 63b6; c 329a15 (2|1|1|3) akuśalopasaṃhitaṃ saumanasyaṃ katamat?	མི་དགེ་བ་དང་ལྡན་པའི་ཡིད་བདེ་བ་གང་ཞེ་ན་།
 yathāpīhaikatyaḥ sahaiva sukhena sahaiva saumanasyena prāṇātipātiko bhavati yāvan mithyādṛṣṭikaḥ|	འདི་ལྟར་འདི་ན་ཁ་ཅིག་བདེ་བ་དང་བཅས་ཤིང་ཡིད་བདེ་བ་དང་བཅས་བཞིན་པས་། སྲོག་གཅོད་པ་ན་ལོག་པར་ལྟ་བའི་བར་དུ་འགྱུར་བའོ་༎
 h 63b7; c 329a16 (2|1|1|4) akuśalopasaṃhitaṃ daurmanasyaṃ katamat?	མི་དགེ་བ་དང་ལྡན་པའི་ཡིད་མི་བདེ་བ་གང་ཞེ་ན་།
 yathāpīhaikatyaḥ sahaiva duḥkhena sahaiva daurmanasyena prāṇātipātiko bhavati yāvan mithyādṛṣṭikaḥ|	འདི་ལྟར་འདི་ན་ཁ་ཅིག་སྡུག་བསྔལ་བ་དང་བཅས་ཤིང་ཡིད་མི་བདེ་བ་དང་བཅས་བཞིན་པས་སྲོག་གཅོད་པ་ནས་ལོག་པར་ལྟ་བའི་བར་དུ་འགྱུར་བའོ༎ 
 h 63b7; c 329a17 (2|1|1|5) akuśalopasaṃhitopekṣā katamā?	མི་དགེ་བ་དང་ལྡན་པའི་བཏང་སྙོམས་གང་ཞེ་ན་། འདི་ལྟར་འདི་ན་རྒྱལ་པོའམ་། བློན་པོའམ་། གང་གི་བདག་པོ་ཡང་རུང་བའམ་།
 yathāpīhaikatyo rājā vā bhavati rājamātro vā yo vā yasyādhipatir gurur vā gurusthānīyo vā, sa ca svayaṃ prāṇātipātikaṃ pāpaṃ na kartukāmo bhavati, ājñāpuruṣais tu kriyamāṇam adhyupekṣate, na prativārayati, na vinaye sthāpayati, tadadhyupekṣayā ca tasya karmaṇaḥ kriyā bhavati, sa ca tat pratisaṃvedayate karma, na parokṣo bhavati;	བླ་མའམ་། བླ་མ་ལྟ་བུ་ལ་ལ་། དེ་བདག་ཉིད་སྲོག་གཅོད་པའི་སྡིག་པ་བྱེད་མི་འདོད་ལ་། བསྒོ་བ་བསྒྲུབ་པའི་མི་རྣམས་བྱེད་ན་ཡང་ཡལ་བར་འཇོག་སྟེ་། བཟློག་པར་མི་བྱེད་ཅིང་འདུལ་བ་ལ་འགོད་པར་མི་བྱེད་ལ་། དེ་ཡལ་བར་འདོར་བས་ལས་དེ་བྱེད་པར་འགྱུར་ཞིང་། དེས་ཀྱང་ལས་དེ་མྱོང་བར་འགྱུར་ཏེ་།
 yā copekṣākuśalam anuvitarkayato ’nuvicārayatas tadaprahāṇādhivāsanopasaṃhitā;	ལྐོག་ཏུ་མི་འགྱུར་བ་དང་། བཏང་སྙོམས་གང་མི་དགེ་བར་རྗེས་སུ་རྟོག་ཅིང་རྗེས་སུ་དཔྱོད་བཞིན་དུ་དེ་༄༡༢༢ཨ་༌་༎
 akuśale ca pracāre vartamānasya yāduḥkhāsukhā vedanā|	མི་སྤོང་བར་ཡལ་བར་འདོར་བ་དང་ལྡན་པ་དང་། མི་དགེ་བ་ལ་སྤྱོད་བ་ན་སྡུག་བསྔལ་ཡང་མ་ཡིན་བདེ་བ་ཡང་མ་ཡིན་པའི་ཚོར་བ་གང་ཡིན་པའོ་༎ 
 h 64a2; c 329a24 (2|1|2|1) prāmodyaṃ katamat?	མཆོག་ཏུ་དགའ་བ་གང་ཞེ་ན་།
 ādiśuddhasya saṃbhārabhūmiṃ pariśuddhāṃ vyavalokayato yad avipratisārapūrvikāttamanaskatā prāmodyaṃ saumanasyaṃ cittakalyatā|	ཚོགས་ཀྱི་ས་ཡོངས་སུ་དག་པ་ལ་རྣམ་བར་ལྟ་བ་ན་། དང་པོ་ནས་དག་པའི་དགའ་བ་འགྱོད་པ་མེད་པ་སྔོན་དུ་འགྲོ་བ་གང་ཡིན་པ་ནི་མཆོག་ཏུ་དགའ་བ་སྟེ་། ཡིད་བདེ་ཞིང་སེམས་ཉམས་བདེ་བའོ་༎
 h 64a2; c 329a26 (2|1|2|2) prītiḥ katamā?	དགའ་བ་གང་ཞེ་ན་།
 yaḥ samyakprayogapūrvako harṣaḥ prītiḥ saumanasyaṃ cittakalyatā|	ཡང་དག་པའི་སྦྱོར་བ་སྔོན་དུ་འགྲོ་བའི་དགའ་བ་གང་ཡིན་པ་ནི་དགའ་བ་སྟེ་། ཡིད་བདེ་ཞིང་སེམས་ཉམས་བདེ་བའོ་༎
 h 64a2; c 329a27 (2|1|2|3) prasrabdhiḥ katamā?	ཤིན་ཏུ་སྦྱངས་བ་གང་ཞེ་ན་།
 dauṣṭhulyāpagamāt kāyacittakarmaṇyatā|	གནས་ངན་ལེན་དང་བྲལ་བས་ལུས་དང་སེམས་ལས་སུ་རུང་བ་ཉིད་གང་ཡིན་པའོ་༎ བདེ་བ་གང་ཞེ་ན་།
 h 64a3; c 329a28 (2|1|2|4) sukhaṃ katamat? tathākarmaṇyacittasya yat kāyikacaitasikam avyāvadhyasukhaṃ vimuktisukham|	དེ་ལྟར་ལུས་དང་སེམས་ལས་སུ་རུང་བའི་ལུས་དང་སེམས་ལ་གནོད་པ་མེད་པའི་བདེ་བ་གང་ཡིན་པ་དང་། 
 yatpakṣyaṃ hi tad dauṣṭhulyam apagatam, tebhya upakleśebhyo vimuktiḥ|	རྣམ་པར་གྲོལ་བའི་བདེ་བ་སྟེ་། ཕྱོགས་གང་གི་གནས་ངན་ལེན་དེ་དང་བྲལ་བས་ཉེ་བའི་ཉོན་མོངས་པ་དེ་དག་ལས་རྣམ་པར་གྲོལ་བའོ་༎ 
 h 64a3; c 329b1 (2|1|2|5) samādhiḥ katamaḥ?	ཏིང་ངེ་འཛིན་གང་ཞེ་ན་།
 samyag ālambanam upanidhyāyato yac cetasa aikāgryam|	དམིགས་པ་ལ་ཡང་དག་པར་སེམས་པའི་སེམས་རྩེ་གཅིག་པ་གང་ཡིན་པ་སྟེ་། བཅོམ་ལྡན་འདས་ཀྱིས་ཟག་པ་མེད་པའི་སྦྱོར་བ་ལ་།
 h 64a3; c 329b2 (2|1|2|6|1) anāsrave prayoge bhagavān pūrvaṃ samādhim āha paścād vimuktim, niṣpannasya samādher vaśena kevalaṃ kleśebhyaś cittavimocanatām	ཏིང་ངེ་འཛིན་སྔ་ལ་། རྣམ་པར་གྲོལ་བ་འཕྱི་བར་གསུངས་པ་ནི་། ཏིང་ངེ་འཛིན་འགྲུབ་པའི་དབང་གིས་ཉོན་མོངས་པ་རྣམས་ལས་སེམས་རྣམ་པར་གྲོལ་བ་འབའ་ཞིག་ཏུ་འགྱུར་བའི་ཕྱིར་རོ་༎
 h 64a4; c 329b4 (2|1|2|6|2) sāsrave tu prayoge pūrvaṃ vimuktim āha paścāt samādhim, prayoganiṣṭhāmanasikāraphalatvāt kleśaprahāṇasya maulasamādhipratilambhatām	ཟག་པ་དང་བཅས་པའི་སྦྱོར་བ་ལ་རྣམ་པར་གྲོལ་བ་སྔ་ལ་། ཏིང་ངེ་འཛིན་འཕྱི་བར་གསུངས་པ་ནི་། ཉོན་མོངས་པ་སྤང་བ་ནི་སྦྱོར་བའི་མཐར་ཐུག་པའི་ཡིད་ལ་བྱེད་པའི་འབྲས་བུ་ཡིན་ཏེ་། དངོས་གཞིའི་ཏིང་ངེ་འཛིན་འཐོབ་པར་འགྱུར་བའི་ཕྱིར་རོ་༎
 h 64a4; c 329b6 (2|1|2|6|3) yugapat samādhiṃ ca vimuktiṃ cāha, tadyathā tasminn eva prayoganiṣṭhe manasikāre yaḥ samādhir vimuktisahagatas tadanyeṣu	ཏིང་ངེ་འཛིན་རྣམ་པར་གྲོལ་བ་ཅིག་ཅར་འབྱུང་བར་གསུངས་པ་ནི་། འདི་ལྟ་སྟེ་། སྦྱོར་བའི་མཐར་ཐུག་པའི་ཡིད་ལ་བྱེད་པ་དེ་ཉིད་དང་། དེ་ལས་གཞན་པའི་བར་ཆད་མེད་པ་དང་། རྣམ་པར་གྲོལ་བའི་ལམ་གྱི་ཏིང་ངེ་འཛིན་རྣམས་ལ་། རྣམ་པར་གྲོལ་བ་དང་ལྡན་པའི་ཏིང་ངེ་འཛིན་གང་ཡོད་པའོ་༎
 h 64a5; c 329b9 (2|2|0) tatra pañca nivaraṇāni dhyānasamāpattyāvaraṇāni yāni dhyānasamāpattikāla āvaraṇaṃ kurvanti:	དེ་ལ་སྒྲིབ་པ་ལྔ་ནི་བསམ་གཏན་ལ་སྙོམས་པར་འཇུག་པ་ལ་སྒྲིབ་པ་གང་དག་བསམ་གཏན་ལ་སྙོམས་པར་༄༡༢༢བ་འཇུག་པའི་ཚེ་།
 kāmacchandanivaraṇaṃ vyāpādastyānamiddhauddhatyakaukṛtyavicikitsānivaraṇaṃ ca|	སྒྲིབ་པར་བྱེད་པ་སྟེ་། འདོད་པ་ལ་འདུན་པའི་སྒྲིབ་པ་དང་། གནོད་སེམས་དང་། རྨུགས་པ་དང་། གཉིད་དང་། རྒོད་པ་དང་། འགྱོད་པ་དང་། ཐེ་ཚོམ་གྱི་སྒྲིབ་པའོ་༎
 h 64a5; c 329b12 (2|2|1|1) kāmacchandaḥ katamaḥ?	འདོད་པ་ལ་འདུན་པ་གང་ཞེ་ན་།
 śubhanimittam anusarataḥ pañcasu kāmaguṇeṣu yā draṣṭukāmatā yāvat spraṣṭukāmatā, pūrvānubhūtān vā samanusmarato yā vitarkayitukāmatā|	སྡུག་པའི་མཚན་མའི་རྗེས་སུ་འབྲང་སྟེ་། འདོད་པ་ལྔའ?་ཡོན་ཏན་དག་ལ་ལྟ་བར་འདོད་བ་ནས་རེག་པར་འདོད་པའི་བར་གང་ཡིན་པའམ་། སྔོན་མྱོང་བ་ཀུན་རྗེས་སུ་དྲན་ནས་། རྟོག་པར་འདོད་པ་གང་ཡིན་པའོ་༎
 h 64a6; c 329b14 (2|2|1|2) vyāpādaḥ katamaḥ?	གནོད་སེམས་གང་ཞེ་ན་།
 sabrahmacāribhyaś codanām āgamyānyatamānyatamaṃ vā kaṃcid apakāraṃ pratighanimittam anusmarato yaś cetasa āghātaḥ, apakāraṃ vā kartukāmasya tad eva pratighanimittaṃ bahulam anuvitarkayato ’nuvicārayato yaś cetasa āghātaḥ|	ཚངས་པ་མཚུངས་པར་སྤྱོད?་པ་རྣམས་ཀྱིས་གླེངས་པ་ལ་བརྟེན་ཏམ་། གནོད་པ་ཁོང་ཁྲོ་བའི་རྒྱུ་གང་ཅི་ཡང་རུང་བ་རྗེས་སུ་དྲན་པའི་སེམས་ཀྱི་ཀུན་ནས་མནར་སེམས་པ་གང་ཡིན་པའམ་། གནོད་པར་བྱ་བར་འདོད་པ་ཁོང་ཁྲོ་བའི་རྒྱུ་དེ་ཉིད་ལ་ཤས་ཆེར་རྗེས་སུ་རྟོག་ཅིང་རྗེས་སུ་དཔྱོད་པའི་སེམས་ཀྱི་ཀུན་ནས་མནར་སེམས་པ་གང་ཡིན་པའོ་༎ 
 h 64a6; c 329b18 (2|2|1|3|1) styānaṃ katamat?	རྨུགས་པ་གང་ཞེ་ན་། ཚུལ་ཁྲིམས་ལ་སོགས་པ་གང་ཡང་རུང་བ་ཉམས་པ་ལ་བརྟེན་ཏམ་། དབང་པོ་རྣམས་ཀྱི་སྒོ་མ་བསྡམས?་པའམ་། ཁ་ཟས་ཀྱི་ཚོད་མ་ཟིན་པའམ་། ཉལ་བའམ་།
 anyatamānyatamāṃ vā śīlādivipattim āgamyendriyair aguptadvāratāṃ vāmātrābhojitāṃ vājāgarikānuyuktatāṃ vāsaṃprajānavihāritāṃ vā, prahāṇe prayuktasya yat sarvakleśotpattyanukūlaṃ kāyacittastaimityaṃ kāyacittākarmaṇyatā|	ཤེས་བཞིན་མེད་པར་གནས་པའམ་། སྤོང་བ་ལ་སྦྱོར་བ་མ་བྱས་པའི་ཉོན་མོངས་པ་ཐམས་ཅད་སྐྱེ་བ་དང་མཐུན་པ་། ལུས་དང་སེམས་རྨུགས་པ་གང་ཡིན་པ་སྟེ་། ལུས་དང་སེམས་ལས་སུ་མི་རུང་བའོ་༎
 h 64a7; c 329b22 (2|2|1|3|2) middhaṃ katamat?	གཉིད་གང་ཞེ་ན་།
 cittābhisaṃkṣepaḥ|	སེམས་མངོན་པར་བསྡུས་པ་སྟེ་། རྨུགས་པ་ནི་ཉོན་མོངས་པ་བསྐྱེད་པས་སྤོང་བའི་སྦྱོར་བ་འཇིག་པར་བྱེད་པ་ལ་།
 h 64a7; c 329b22 (2|2|1|3|3) styānaṃ kleśotpattyā prahāṇaprayogaṃ nāśayati, middhaṃ punaś cittābhisaṃkṣepeṇa|	གཉིད་ནི་སེམས་མངོན་པར་སྡུད་པས་སྤོང་བའི་སྦྱོར་བ་འཇིག་པར་བྱེད་དོ་༎
 tasmād ubhayam ekaṃ nivaraṇam uktam|	དེ་བས་ན་དེ་གཉི་ག་སྒྲིབ་པ་གཅིག་ཏུ་གསུངས་ཏེ་།
 akarmaṇyatāstaimityāt styānam, abhisaṃkṣepastaimityān middham|	ལས་སུ་མི་རུང་བར་གློང་བའི་ཕྱིར་རྨུགས་པའོ་༎ མངོན་པར་བསྡུས་པས་གློང་བའི་ཕྱིར་གཉིད་དོ་༎
 na ca styānam anyeṣāṃ kleśopakleśānāṃ tathāsannam utpattipratyayo yathā middhasya;	རྨུགས་པ་ནི་གཉིད་ཇི་ལྟར་སྐྱེ་བའི་རྐྱེན་དུ་ཉེ་བར་གྱུར་པ་དེ་བཞིན་དུ་། ཉོན་མོངས་པ་དང་ཉེ་བའི་ཉོན་མོངས་པ་གཞན་དག་ལ་མ་ཡིན་ཏེ་།
 anyaḥ kleśopakleśa utpadyeta vā na votpadyeta, middhaṃ tāvat stimitajātasyāvaśyam utpadyate|	ཉོན་མོངས་པ་དང་ཉེ་བའི་ཉོན་མོངས་པ་གཞན་ནི་སྐྱེ་ཡང་སྲིད་མི་སྐྱེ་ཡང་སྲིད་ལ་། གཉིད་ནི་གློང་བར་གྱུར་པ་ལ་གདོན་མི་ཟ་བར་སྐྱེ་བར་འགྱུར་རོ་༎
 h 64b1; c 329b28 (2|2|1|4|1) auddhatyaṃ katamat?	རྒོད་པ་གང་ཞེ་ན་། ཉེ་དུ་༄༡༢༣ཨ་༌་༎ ལ་རྟོག་པའམ་།
