skt	tib
 arthakriyāsamarthyatvād vastulakṣaṇasya |	། དངོས་པོའི་མཚན་ཉིད་ནི་དོན་བྱེད་ནུས་པ་ཡིན་པའི་ཕྱིར་རོ་༎
 yat pratyakṣaṃ tadapi yadi sasvabhāvam, tadā sarvadharmaniḥsvabhāvatāpratijñāyā hāniprasaṅgaḥ |	མངོན་སུམ་གང་ཡིན་པ་དེ་ཡང་ངོ་བོ་ཉིད་དང་བཅས་པ་ཡིན་ན་ནི་དེའི་ཚེ་ཆོས་ཐམས་ཅད་ངོ་བོ་ཉིད་མེད་པ་ཉིད་དུ་དམ་བཅས་པ་ཉམས་པར་འགྱུར་རོ་༎
 yadi tanniḥsvabhāvam,	འོན་ཏེ་དེ་ངོ་བོ་ཉིད་མེད་པ་ཡིན་ན་ནི་།
 kathaṃ tena sarvadharmāṇāṃ viviktatānubhūyate |	ཇི་ལྟར་དེས་དངོས་པོ་མ་ལུས་པ་དབེན་པར་རྟོགས་པར་འགྱུར་།
 atha kaiścid arthāntarā viviktateti pakṣo gṛhyate, tadā itareṇa tāvat pratyakṣeṇa śūnyatā grāhyā syāt |	གཞན་ཡང་དོན་གཞན་གྱིས་དབེན་པའི་ཕྱོགས་ལ་སོགས་པ་འགའ་ཞིག་འཛིན་ན་ནི་དེ་ལས་གཞན་པས་སྟོང་པ་ཉིད་མངོན་སུམ་གྱིས་རྟོགས་པར་བྱ་བ་ཡིན་པར་འགྱུར་ན་།
 sarvadharmaḥsvabhāvavādiṣu ye kecana [dharmāḥ] pratyakṣeṇa upalabhyante [te] sarve dharmā viviktāḥ pratīyeran | sarvadharmāṇāṃ svabhāvaviviktatā tāvannāsti kimapi vastu, tasyā api sarvadharmāntargatatvāt |	ཆོས་ཐམས་ཅད་ངོ་བོ་ཉིད་མེད་པ་ཉིད་དུ་སྨྲ་བ་རྣམས་ལ་ནི་གང་འགའ་ཞིག་མངོན་སུམ་དུ་དམིགས་པས་ཆོས་ཐམས་ཅད་དབེན་པར་རྟོགས་པར་འགྱུར་བ་ཆོས་ཐམས་ཅད་ཀྱི་ངོ་བོ་ཉིད་ཀྱིས་དབེན་པའི་དངོས་པོ་ནི་ཅུང་ཟད་ཀྱང་མེད་དེ་། དེ་ཡང་ཆོས་ཐམས་ཅད་ཀྱི་ནང་དུ་འདུས་པའི་ཕྱིར་རོ་༎
 na cedantarbhāvaḥ, svapratijñāhāniḥ |	འོན་ཏེ་ནང་དུ་མ་འདུས་ན་ནི་རང་གིས་དམ་བཅས་པ་ཉམས་པར་འགྱུར་རོ་༎
 [5] ayaṃ tāvad [viṣayaḥ] sarvajñādīnāṃ yogināṃ pratyakṣeṇa sugamya ityucyamāne 'pi na khalu vidvadbhyastṛptimāsādayati,	འདི་ནི་ཐམས་ཅད་མཁྱེན་པ་ལ་སོགས་པ་རྣལ་འབྱོར་པའི་མངོན་སུམ་གྱིས་ཡང་དག་པར་རྟོགས་པར་བྱ་བ་ཡིན་ནོ་ཞེས་བྱ་བ་ཡང་མཁས་པ་རྣམས་ཡོངས་སུ་ཚིམ་པར་མི་འགྱུར་ཏེ་།
 yuktyabhāvāttatra |	དེ་ལ་རིགས་པ་མེད་པའི་ཕྱིར་རོ་༎
 yadi tad yogijñānamapyasaditi ced?	གལ་ཏེ་རྣལ་འབྱོར་པའི་ཤེས་པ་དེ་ཡང་མེད་པ་ཞིག་ཡིན་ན་ནི་།
 tadā kathaṃ tasya prāmāṇyam |	དེའི་ཚེ་དེ་ཇི་ལྟར་ཚད་མར་འགྱུར་།
 yadi tat sat, tadā pratijñāhāniḥ |	འོན་ཏེ་ཡོད་ན་ནི་དེའི་ཚེ་དམ་བཅས་པ་ཉམས་པར་འགྱུར་རོ་༎
 [6] nāpyanumānenāpi 'sarve bhāvāḥ śūnyāḥ' iti sādhayituṃ śakyate,	རྗེས་སུ་དཔག་པའི་སྒོ་ནས་ཀྱང་དངོས་པོ་མ་ལུས་པ་སྟོང་པ་ཉིད་དུ་བསྒྲུབ་པར་ནུས་པ་མ་ཡིན་ཏེ་། 
 kasyāpyādhārasya dharmiṇa evābhāvāt, hetudṛṣṭāntādīnāmapyanupapannatvāt | svabhāvāśrayarahitaiḥ sarvahetubhiḥ kathaṃ sarvadharmaniḥsvabhāvatā sādhayituṃ śakyate |	ཁྱེད་ལ་གཞི་ཆོས་ཅན་འགའ་ཡང་མེད་པའི་ཕྱིར་དང་གཏན་ཚིགས་དང་དཔེ་ལ་སོགས་པ་ཡང་མ་སྐྱེས་པའི་ཕྱིར་གཏན་ཚིགས་ཐམས་ཅད་གཞི་དང་རང་གི་ངོ་བོ་མ་གྲུབ་པ་ཁོ་ན་ཡིན་ན་ཇི་ལྟར་དེས་དེ་བསྒྲུབ་པར་མ་ཡིན་ཏེ་། 
 [7] paraiḥ siddhatvāt parābhyupagatahetvādibhiḥ svapakṣaḥ prasidhyediti cet tadāpi na yujyate,	འགྱུར་། ཇི་སྟེ་གཞན་ལ་གྲུབ་པའི་ཕྱིར་ཕ་རོལ་པོས་ཁས་བླངས་པའི་གཏན་ཚིགས་ལ་སོགས་པས་རང་གི་ཕྱོགས་རབ་ཏུ་སྒྲུབ་པར་བྱེད་པ་ཡིན་ནོ་ཞེ་ན་། དེ་ཡང་རིགས་པ་མ་ཡིན་ཏེ་།
 sādhanadūṣaṇayorubhayaprasiddhatvenābhimatatvāt |	ལུགས་ནི་སྒྲུབ་པ་དང་སུན་འབྱིན་པ་གཉི་ག་༄༡༣༥ཨ་༌་༎ ལ་གྲུབ་པ་ཁོ་ན་ཡིན་ནོ་ཞེས་བྱ་བ་ཡིན་པའི་ཕྱིར་རོ་༎
 ithaṃ yadā parābhyupagatahetvādayo yadi na vāstavikāḥ,	འདི་ལྟར་གལ་ཏེ་ཕ་རོལ་པོས་ཁས་བླངས་པའི་གཏན་ཚིགས་ལ་སོགས་པ་དངོས་སུ་ཡོད་པ་ཁོ་ན་མ་ཡིན་གྱི་།
 mohena kalpitamātrasattākāḥ, tadā kathaṃ taiḥ svapakṣaḥ prasidhyet | yadi te bhāvarupeṇa sanmātrāḥ, tadā na kevalaṃ te paraprasiddhamātrāḥ,	གཞན་དག་རྣམ་པར་རྨོངས་པས་དེ་ཡོད་པ་ཉིད་དུ་ཉེ་བར་བརྟགས་པ་འབའ་ཞིག་ཏུ་ཟད་ན་ནི་ཇི་ལྟར་དེས་ན་ཁྱེད་ཀྱི་ཕྱོགས་ཡང་དག་པར་འགྲུབ་པར་འགྱུར་། འོན་ཏེ་དེ་དངོས་པོའི་ཚུལ་གྱིས་ཡོད་པ་ཁོ་ན་ཡིན་ན་ནི་འོ་ན་ནི་དེའི་ཚེ་གཞན་འབའ་ཞིག་ལ་གྲུབ་པ་མ་ཡིན་ཏེ་།
 tavāpi tatprasiddhatvāt |	ཁྱེད་ལ་ཡང་གྲུབ་པའི་ཕྱིར་རོ་༎
 bhāvānāṃ siddhayasiddhayo na puruṣavivakṣādhīnāḥ |	དངོས་པོ་རྣམས་གྲུབ་པ་དང་མ་གྲུབ་པ་ནི་སྐྱེས་བུའི་འདོད་པས་ལྷག་པར་འབྲང་བ་ནི་མ་ཡིན་ནོ་༎ 
 parābhyupagatasādhanādayo yadi sanmātrā evābhyupeyante tadā bhāvā api sasvabhāvāḥ kathaṃ nābhyupeyante?	ཕ་རོལ་པོས་ཁས་བླངས་པའི་སྒྲུབ་པ་ལ་སོགས་པ་ཡོད་པ་ཉིད་དུ་ཁས་ལེན་ན་དངོས་པོ་རྣམས་ངོ་བོ་ཉིད་དང་བཅས་པ་ཉིད་དུའང་ཅིའི་ཕྱིར་ཁས་མི་བླང་།
 [8] sarvadharmaśūnyatā kutrāpi kenāpi hetunā na sambaddhā,	གང་དུ་ཡང་ཆོས་ཐམས་ཅད་དབེན་པ་དང་རྟགས་གང་དང་ཡང་ལྷན་ཅིག་འབྲེལ་པར་མ་གྲུབ་སྟེ་། དེ་ནི་ཤིན་ཏུ་ལྐོག་ཏུ་གྱུར་པའི་ཕྱིར་རོ་༎
 atyantaparokṣatvāt | yadi [sambandhaḥ] siddhaḥ syāt tadā sarve tattvadarśinaḥ syuriti prasaṅgaḥ | pūrvata eva siddhatvād yuktyanusaraṇamapi nirarthakaṃ syāt |	ཇི་སྟེ་གྲུབ་ན་ནི་ཐམས་ཅད་ཀྱིས་དེ་ཁོ་ན་མཐོང་བ་ཉིད་དུ་ཐལ་བར་ཡང་འགྱུར་ལ་། དང་པོ་ཉིད་ནས་གྲུབ་ཟིན་པའི་ཕྱིར་རྟགས་ཀྱི་རྗེས་སུ་འབྲང་བ་དོན་མེད་པ་ཡང་ཡིན་། ནོ་༎ 
 [9] api ca, na tāvat kāryasvabhāvaliṅgābhyāṃ śakyate sādhayituṃ sarvadharmaniḥsvabhāvatā |	གཞན་ཡང་རེ་ཞིག་རང་བཞིན་དང་འབྲས་བུའི་གཏན་ཚིགས་དག་ནི་ཆོས་ཐམས་ཅད་ངོ་བོ་ཉིད་མེད་པར་སྒྲུབ་ནུས་པ་མ་ཡིན་ཏེ་། ནོ་༎ 
 teṣāṃ khalu bhāvasādhanatvāt |	། དེ་དག་ནི་དངོས་པོ་སྒྲུབ་པའི་ཕྱིར་རོ་༎
 tvanmate tu etau [kāryasvabhāvau] na sambhavataḥ tathā hi - sarveṣāṃ dharmāṇāmanutpannatvena kasyāpi kenāpi saha kāryakāraṇabhāvasyānabhyupetatvāt kāryahetustāvanna sambhavati |	ཁྱེད་ཀྱི་ལུགས་ཀྱིས་དེ་གཉིས་སྲིད་པ་ཡང་མ་ཡིན་ཏེ་། འདི་ལྟར་ཆོས་ཐམས་ཅད་མ་སྐྱེས་བ་ཉིད་ཀྱིས་ཅི་ཡང་གང་དང་ཡང་ལྷན་ཅིག་རྒྱུ་དང་འབྲས་བུའི་དངོས་པོར་ཁས་མི་ལེན་པའི་ཕྱིར་འབྲས་བུའི་གཏན་ཚིགས་མི་སྲིད་དོ་༎
 sarvadharmāṇāṃ niḥsvabhāvatvena kasyāpi ātmanaḥ svabhāvasyāsattvāt kutastāvat svabhāvahetuḥ | [10] anupalabdhirapi tāṃ sādhayituṃ na śaktā |	ཆོས་ཐམས་ཅད་ངོ་བོ་ཉིད་མེད་པ་ཉིད་ཀྱིས་གང་གི་ཡང་རང་གི་ངོ་བོ་ཅི་ཡང་མེད་པས་རང་བཞིན་གྱི་གཏན་ཚིགས་ལྟ་ག་ལ་ཡོད་། མི་དམིགས་པ་ཡང་དེ་སྒྲུབ་པར་ནུས་པ་མ་ཡིན་ཏེ་།
 svabhāvānupalabdhiryā khalu asadvyavahāraṃ sādhayati, sā taditaraviviktasya vastunaḥ pratyakṣataḥ pratītau satyāmapi asacchāstraśravaṇavimūḍhamanasā kenacit taditaravivekavyavahāre 'pravṛttānāṃ tadvyavahāraprasādhanāya prayujyata iti | tava tu sādhyamānasarvadharmābhāvavyavahārasya pratyakṣataḥ jñānārthaṃ kiñcidapi nāstyeva,	འདི་ལྟར་རེ་ཞིག་རང་བཞིན་མི་དམིགས་པ་མེད་པའི་ཐ་སྙད་གྲུབ་པ་གང་ཡིན་པ་དེ་ནི་མངོན་སུམ་གྱིས་གཞན་གྱིས་དབེན་པའི་དངོས་པོ་རྟོགས་ན་དམ་པ་མ་ཡིན་པའི་བསྟན་བཅོས་མཉན་པས་ཡིད་རྣམ་པར་རྨོངས་པ་ཁ་ཅིག་དེ་ལ་གཞན་གྱིས་དབེན་པར་ཐ་སྙད་འཇུག་པར་མི་བྱེད་པ་རྣམས་ལ་དེའི་ཐ་སྙད་རབ་ཏུ་སྒྲུབ་པའི་ཕྱིར་རབ་ཏུ་སྦྱོར་བ་ཡིན་ན་ཁྱེད་ལ་ནི་གང་དུ་དེའི་ཐ་སྙད་རབ་ཏུ་བསྒྲུབ་པར་བྱ་བ་ཆོས་ཐམས་༄༡༣༥བ་ཅད་ཀྱིས་རབ་ཏུ་དབེན་པའི་དངོས་པོ་མངོན་སུམ་གྱིས་རྟོགས་པ་དེ་ལྟ་བུ་ཅུང་ཟད་ཀྱང་མེད་དེ་།
 svapakṣahāniprasaṅgādityuktapūrvam |	རང་གི་ཕྱོགས་ཉམས་པར་ཐལ་བར་འགྱུར་བའི་ཕྱིར་རོ་ཞེས་བཤད་ཟིན་པ་ཉིད་དོ་༎
 [11]viruddhopalabdhyādayo 'pi [tava mate abhāvasādhanārthaṃ] na sambhavantyeva |	དེ་དང་འགལ་བ་དམིགས་པ་ལ་སོགས་པ་ཡང་མི་སྲིད་པ་ཁོ་ན་སྟེ་།
 atyantaparokṣāt sarvadharmavivekāt sahānavasthānavirodhenāpi na kiñcidapi sidhyati |	དེ་ནི་ཤིན་ཏུ་ལྐོག་ཏུ་གྱུར་པའི་ཕྱིར་ཆོས་ཐམས་ཅད་དབེན་པ་དང་འགའ་ཡང་ལྷན་ཅིག་འགལ་བ་ལ་སོགས་པ་མ་གྲུབ་པའི་ཕྱིར་རོ་༎
 yadi sidhyet tadā tadviruddhādayo bhāvatvenaiva sidhyeyurityanabhyupetā na syuḥ |	འོན་ཏེ་གྲུབ་ན་ནི་དེ་དང་འགལ་བ་ལ་སོགས་པ་ཁོ་ན་དངོས་པོ་ཉིད་དུ་གྲུབ་པའི་ཕྱིར་མི་འདོད་པར་འགྱུར་བ་མ་ཡིན་ནོ་༎
 bhāvānāṃ virodho dvidhā vyavasthāpyate,	འདི་ལྟར་དངོས་པོ་རྣམས་ཀྱི་འགལ་བ་ནི་རྣམ་པ་གཉིས་སུ་རྣམ་པར་གཞག་སྟེ་།
 tadyathā - sahānavasthānalakṣaṇaḥ parasparaparihāralakṣaṇaśca |	ལྷན་ཅིག་མི་གནས་པའི་མཚན་ཉིད་དང་། ཕན་ཚུན་སྤངས་ཏེ་གནས་པའི་མཚན་ཉིད་དོ་༎
 ye tatrāvikalakāraṇāni tebhyo niyataṃ yasminna bhavati, tayoḥ prathamo virodho vyavasthāpyate,	དེ་ལ་རྒྱུ་མ་ཚང་བ་མེད་པ་གང་ཞིག་གང་ཡོད་པས་ངེས་པར་མེད་པ་དེ་གཉིས་ནི་འགལ་བ་དང་པོར་རྣམ་པར་གཞག་སྟེ་།
 śītoṣṇasparśavat |	དཔེར་ན་གྲང་བ་དང་ཚ་བའི་རེག་པ་ལྟ་བུའོ་༎
 yad yasmin parihriyate yanna vicchidyate tayorubhayorabhāvayordvitīyo virodho vyavasthāpyate, ekasmin dharmiṇi yugapat sadasattvavat |	གང་ལ་གང་ཞིག་ཡོངས་སུ་གཅོད་པ་གང་རྣམ་པར་གཅད་པ་མེད་ན་མེད་པ་དེ་གཉིས་ནི་དེ་ལ་འགལ་བ་གཉིས་པར་རྣམ་པར་གཞག་སྟེ་། དཔེར་ན་ཆོས་ཅན་གཅིག་ལ་ཅིག་ཅར་དངོས་པོ་ཡོད་པ་དང་མེད་པ་དག་ལྟ་བུའོ་༎
 tathāvidhau dvāvapi virodhau sarvadharmāniḥsvabhāvavādiṣu naiva sambhavataḥ |	འགལ་བ་དེ་ལྟ་བུ་རྣམ་པ་གཉིས་ཀ་ཡང་ཆོས་ཐམས་ཅད་ངོ་བོ་ཉིད་མེད་པ་ཉིད་དུ་སྨྲ་བ་ལ་མི་སྲིད་པ་ཁོ་ན་སྟེ་།
 gaganāravindādiṣu na santi avikalakāraṇānyapi tathā nāsti atadvyāvṛttyā paricchedo 'pi bhāvaparyantavāt |	ནམ་མཁའི་ཨཽཏཔལ་ལ་སོགས་པ་ལ་རྒྱུ་མ་ཚང་བ་ཉིད་ཀྱང་མེད་ལ་གཞན་རྣམ་པར་གཅད་པས་ཡོངས་སུ་གཅོད་པ་ཡང་མེད་དེ་། དེ་ནི་དངོས་པོའི་མཐའ་ཡིན་པའི་ཕྱིར་རོ་༎
 sattāvyavacchena yadyapi paricchedo vyavasthāpyate tathāpi kutracit kācit,	ཡོད་པར་རྣམ་པར་གཅད་པས་འདི་ཡོངས་སུ་གཅོད་པར་རྣམ་པར་འཇོག་མོད་ཀྱི་། དེ་ཡང་ལ་ལར་ཡོད་པ་འགའ་ཞིག་རྣམ་པར་གཅད་པ་གྲུབ་ན་།
 sattā vyavacchinnā sidhyet,	གྲུབ་པར་འགྱུར་བ་ཞིག་ན་།
 kintu bhavantastāvat kutrāpi kasyāpi vyavacchedaṃ kathamapi naivābhyupagacchanti | yadi sarve dharmā niḥsvabhāvatāpratyāsannāstadā yuṣmāsu kimapyavikalakāraṇasattvaṃ na sidhyet |	ཁྱེད་ནི་གང་དུ་ཡང་གང་ཞིག་རྣམ་པར་གཅད་པར་འགྱུར་བ་གང་ཡང་ཡོད་པ་མི་འདོད་དོ་༎ ཆོས་ཐམས་ཅད་ངོ་བོ་ཉིད་མེད་པ་ཉིད་ཉེ་བ་ཡིན་ན་ཁྱེད་ལ་རྒྱུ་མ་ཚང་བ་མེད་པ་འགའ་ཡང་ཡོད་པར་མ་གྲུབ་པོ་༎
 yadi sidhyettadā tānyavikalakāraṇānyeva bhāvāḥ sidhyeyuḥ |	ཇི་སྟེ་གྲུབ་ན་ནི་རྒྱུ་མ་ཚང་བ་མེད་པ་གང་ཡིན་པ་དེ་ཉིད་དངོས་པོ་གྲུབ་པར་གྱུར་པ་ཡིན་ནོ་༎
