skt	tib
 prāgasādhāraṇaṃ dṛṣṭvā asādhāraṇa ityabhilapataḥ apūrvārthādhigamābhāvāt,	སྔར་ཐུན་མོང་མ་ཡིན་པ་མཐོང་ནས་། ཐུན་མོང་མ་ཡིན་པའོ་ཞེས་མངོན་པར་བརྗོད་པས་ནི་། སྔོན་མ་རྟོགས་པའི་དོན་རྟོགས་པ་མེད་པའི་ཕྱིར་རོ་༎
 arthakriyāsādhanasya ālocanājñānena darśanācca |	དོན་བྱེད་པ་སྒྲུབ་པ་མཐོང་ཟིན་པའི་ཕྱིར་།
 adṛṣṭasya punastatsādhanasya vikalpenāpratipatteranumānavat |	རྣམ་པར་རྟོག་པས་ནི་རྗེས་སུ་དཔག་པ་ནི་དེ་སྒྲུབ་པའི་རང་གི་ངོ་བོ་མ་མཐོང་བ་ཡང་རྟོགས་པ་མེད་པའི་ཕྱིར་རོ་༎ དོན་བྱེད་པ་དོན་དུ་གཉེར་བ་རྟོགས་པ་དང་ལྡན་པ་ཐམས་ཅད་ནི་ཚད་མའམ་།
 arthakriyārthī hi sarvaḥ prekṣāvān pramāṇamapramāṇaṃ vānveṣate |	ཚད་མ་མ་ཡིན་པ་ཚོལ་ན་།
 na ca sāmānyaṃ svalakṣaṇapratipatterūrdhvaṃ tatsāmarthyotpatravikalpavijñānagrāhyaṃ kāñcidarthakriyāmupakalpayati |	སྤྱི་ནི་དོན་བྱེད་ཅུང་ཟད་ཀྱང་མི་ནུས་ཏེ་། རང་གི་མཚན་ཉིད་རྟོགས་པའི་འོག་ཏུ་དེའི་མཐུ་ལས་སྐྱེས་པ་རྣམ་པར་རྟོག་པ་ཅན་གྱི་རྣམ་པར་ཤེས་པའི་གཟུང་བ་ཡིན་པས་།
 yathā nīlaṃ dṛṣṭvā nīlamiti jñāne |	དཔེར་ན་སྔོན་པོ་མཐོང་ནས་སྔོན་པོའོ་མཐོང་ནས་སྔོན་པོའོ་སྙམ་པའི་རྣམ་པར་ཤེས་པ་ལ་སྣང་བ་བཞིན་ཏེ་། 
 tadeva hi nīlasvalakṣaṇaṃ tathāvidhasādhyārthakriyākāri |	སྔོན་པོའི་རང་གི་མཚན་ཉིད་དེ་ཉིད་དེ་ལྟ་བུས་བསྒྲུབ་པར་བྱ་བ་། དོན་བྱ་བ་བྱེད་པ་ཡིན་ལ་།
 tacca tenātmanā dṛṣṭameva ālocanāpratyayena |	དེ་ཡང་དེའི་བདག་ཉིད་དུ་མངོན་སུམ་གྱིས་མཐོང་བ་ཁོ་ན་ཡིན་ནོ་༎
 na ca tatsvalakṣaṇagrahaṇottarakālabhāvino nīlavikalpasya viṣayeṇa nīlasādhyārthakriyā kriyate |	དེའི་རང་གི་མཚན་ཉིད་གཟུང་བའི་འོག་ཏུ་འབྱུང་བ་སྔོན་པོ་རྣམ་པར་རྟོག་པའི་ཡུལ་༄༢༣༩བ་གྱིས་ནི་། སྔོན་པོ་དོན་གྱིས་བསྒྲུབ་པར་བྱ་བའི་དོན་བྱ་བ་སྒྲུབ་པར་མི་བྱེད་དེ་།
 (1|7) tasmāt anadhigatārthaviṣayaṃ pramāṇam ityapi anadhigate svalakṣaṇe iti viśeṣaṇīyam |	དེ་ལྟ་བས་ན་དོན་མ་རྟོགས་པའི་ཡུལ་ཅན་ཚད་མ་ཡིན་ཞེས་བྱ་བ་ཡང་རང་གི་མཚན་ཉིད་མ་རྟོགས་པ་ཞེས་ཁྱད་པར་དུ་བྱའོ་༎
 adhigate tu svalakṣaṇe tatsāmarthyajanmā vikalpastadanukārī kāryatastadviṣayatvāt smṛtireva,	རང་གི་མཚན་ཉིད་རྟོགས་ནས་དེའི་མཐུ་ལས་སྐྱེས་པ་ཅན་རྣམ་པར་རྟོག་པ་དེ་དང་མཐུན་པར་བྱེད་པ་ནི་བྱ་བའི་སྒོ་ནས་དེའི་ཡུལ་ཅན་ཡིན་པའི་ཕྱིར་དྲན་པ་ཁོ་ན་ཡིན་གྱི་།
 na pramāṇam,	ཚད་མ་ནི་མ་ཡིན་ཏེ་།
 anadhigatavasturūpasyānadhigateḥ |	དངོས་པོའི་ངོ་བོ་མ་རྟོགས་པ་མེད་པའི་ཕྱིར་རོ་༎
 vastvadhiṣṭhānatvāt pramāṇavyavasthāyāḥ |	ཚད་མ་རྣམ་པར་གཞག་པ་ནི་དངོས་པོ་ལ་བརྟེན་པ་ཅན་ཉིད་ཡིན་པའི་ཕྱིར་རོ་༎
 arthakriyāyogyaviṣayatvāt tadarthināṃ pravṛtteḥ |	དེའི་དོན་དུ་འཇུག་པ་ནི་དོན་བྱེད་པར་རུང་བའི་ཡུལ་ཅན་ཡིན་པའི་ཕྱིར་རོ་༎
 arthakriyāyogyalakṣaṇaṃ hi vastu |	དངོས་པོ་ནི་དོན་བྱེད་པར་རུང་བའི་མཚན་ཉིད་ཅན་ཡིན་པའི་ཕྱིར་རོ་༎
 tato 'pi vikalpāt vastunyeva tadadhyavasāyena puruṣasya pravṛtteḥ |	རྣམ་པར་རྟོག་པ་དེ་ལས་ཀྱང་དེ་ལ་ལྷག་པར་ཆགས་པས་། དངོས་པོ་ཁོ་ན་ལ་འཇུག་པའི་ཕྱིར་རོ་༎
 pravṛttau pratyakṣeṇābhinnayogakṣematvāt |	ཞུགས་ནས་མངོན་དང་རྣམ་པར་རྟོག་པ་གྲུབ་པ་དང་བདེ་བ་མི་དད་པའི་ཕྱིར་རོ་༎
 pūrvapratyakṣakṣaṇena abhinnayogakṣematvāduttareṣāṃ kvacidaprāmāṇyaprasaṅga iti cet | na |	གལ་ཏེ་མངོན་སུམ་སྔ་མ་དང་ཕྱི་མ་རྣམས་སུ་འགའ་ཞིག་ལ་ཉེ་བར་སྦྱོར་བ་ཐ་མི་དད་པའི་ཕྱིར་རོ་༎ ཚད་མ་ཉིད་མ་ཡིན་པར་ཐལ་བར་འགྱུར་རོ་ཞེ་ན་། མ་ཡིན་ཏེ་སྐད་ཅིག་མའི་བྱེ་བྲག་གིས་བསྒྲུབ་པར་བྱ་བའི་དོན་དུ་འདོད་པ་ལ་གྲུབ་པ་དང་། 
 kṣaṇaviśeṣasādhyārthavāñcāyāṃ nānāyogakṣematvāt | sādhāraṇe hi kārye na teṣāṃ sāmarthyabhedaḥ |	བདེ་བ་ཐ་དད་པའི་ཕྱིར་རོ་༎
 aparāparadhūmapramitasatrikṛṣṭāgniṣu iva anumānajñānānāmagnimātrasādhye 'rthe |	འབྲས་བུ་ཐུན་མོང་བ་ཟམ་གྱི་བསྒྲུབ་པར་བྱ་བའི་དོན་ལ་དུ་བ་གཞན་དང་གཞན་གྱིས་གཞལ་བའི་མེ་ཉེ་བ་བཞིན་ནོ་༎
 etena dharmidharmaliṅgādivikalpasya pramāṇapṛṣṭhabhāvinaḥ prāmāṇyaṃ pratyuktam |	འདིས་ནི་ཆོས་དང་ཆོས་ཅན་དང་རྟགས་ལ་སོགས་པའི་རྣམ་པར་རྟོག་པ་ཚད་མའི་རྗེས་ལ་འབྱུང་བ་ཚད་མ་ཉིད་དུ་བསལ་བ་ཡིན་ནོ་༎
 (1|8) anvayaniścayo 'pi svabhāvahetau sādhyadharmasya vastutastadbhāvatayā sādhanadharmabhāvamātrānubandhasiddhiḥ |	རྗེས་སུ་འགྲོ་བ་ངེས་པ་ཡང་རང་བཞིན་གྱི་གཏན་ཚིགས་ཀྱི་ནི་བསྒྲུབ་པར་བྱ་བའི་ཆོས་དངོས་སུ་ན་དེའི་ངོ་བོ་ཅན་ཉིད་ཡིན་པས་། སྒྲུབ་པའི་ཆོས་ཀྱི་ངོ་བོ་ཙམ་དང་རྗེས་སུ་འབྲེལ་པར་གྲུབ་པ་ཡིན་ནོ་༎
 sā hi sādhyaviparyaye hetorbādhakapramāṇavṛttiḥ | yathā sat tat kṣaṇikameva,	དེ་ནི་བསྒྲུབ་པར་བྱ་བ་ལས་བཟློག་པ་ལ་གཏན་ཚིགས་ཀྱི་གནོད་པ་ཅན་གྱི་ཚད་མ་འཇུག་པ་ཡིན་ཏེ་དཔེར་ན་གང་ཡོད་པ་དེ་ནི་སྐད་ཅིག་མ་ཁོ་ན་ཡིན་ནོ་༎
 akṣaṇikatve 'rthakriyā virodhāt tallakṣaṇaṃ vastutvaṃ hīyate |	སྐད་ཅིག་མ་ཉིད་མ་ཡིན་ན་དོན་བྱེད་པ་དང་འགལ་བའི་ཕྱིར་དེའི་མཚན་ཉིད་དངོས་པོ་ཉིད་ཉམས་པར་འགྱུར་བལྟ་བུའོ་༎
 kāryahetau kāryakāraṇabhāvasiddhiḥ |	འབྲས་བུའི་ཚིགས་ཀྱི་རྒྱུ་དང་འབྲས་བུའི་ངོ་བོ་གྲུབ་པ་ཡིན་ཏེ་།
 yathedamasyopalambhe upalabdhilakṣaṇaprāptamanupalabdhamupalabhyate,	འདི་ལྟ་སྟེ་འདི་དམིགས་ན་དམིགས་པའི་༄༢༤༠ཨ་༌་༎ རིག་བྱར་གྱུར་པ་སྔོན་པོ་མི་དམིགས་པ་འདི་དམིགས་པ་ཡིན་ནོ་༎
 satsu apyanyeṣu hetuṣu asyābhāve na bhavatīti yastadbhāve bhāvastadabhāve 'bhāvaśca pratyakṣānupalambhasādhanaḥ kāryakāraṇabhāvaḥ tasya siddhiḥ	རྒྱུ་གཞན་དག་ཡོད་ཀྱང་འདི་མེད་ན་མེད་པའི་ཕྱིར་། དེ་ཡོད་ན་ནི་ཡོད་མེད་ན་ནི་མེད་བས་། རྒྱུ་དང་འབྲས་བུའི་ངོ་བོ་ནི་མངོན་སུམ་དང་མི་དམིགས་པའི་གྲུབ་པ་ཅན་ཡིན་ཏེ་།
 kāryakāraṇabhāva eva hyarthāntarasya evaṃ syāt- yatra dhūmastatrāvaśyamagniriti,	དེ་གྲུབ་པའོ་༎ དེ་ལྟར་ན་རྒྱུ་དང་འབྲས་བུའི་ངོ་བོ་ནི་དོན་ཐ་དད་པ་ཁོ་ནར་འགྱུར་ལ་། གང་ན་དུ་བ་ཡོད་པ་དེ་ན་གདོན་མི་ཟ་བར་མེ་ཡོད་དེ་།
 agnibhāva eva hi bhāvo dhūmasya tatkāryatvamiti |	མེ་ཡོད་ན་ཡོད་པ་ཁོ་ན་དེའི་འབྲས་བུ་ཉིད་དུ་བ་ཡིན་པའི་ཕྱིར་རོ་༎
 anupalabdhāvapi anvayaniścayaḥ asadvayavahārasyopalabdhilakṣaṇaprāptasyānupalabdhimātravṛtti sādhanaṃ,	མི་དམིགས་པའི་རྗེས་སུ་འགྲོ་བ་ངེས་པ་ཡང་མེད་པའི་ཐ་སྙད་དམིགས་པའི་རིག་བྱར་གྱུར་པ་མི་དམིགས་པ་ཙམ་འཇིག་པའི་སྒྲུབ་པ་ཅན་ཡིན་ཏེ་། 
 nimittāntarābhāvopadarśanāt | (1|9) vyatirekaniścayo 'pi kāryasvabhāvahetvoḥ kāraṇavyāpakānupalabdhibhyāṃ dṛśyaviṣayābhyāṃ	རྒྱུ་མཚན་གཞན་མེད་པར་མཐོང་བའི་ཕྱིར་རོ་༎
 kāryakāraṇavyāpyavyāpakabhāvasiddhau satyāṃ sādhyābhāve 'bhāvasiddhiruddiṣṭa viṣayasyābhāvopadarśane |	ལྡོག་པ་ངེས་པ་ཡང་འབྲས་བུ་དང་རང་བཞིན་གྱི་གཏན་ཚིགས་དག་གིས་ནི་རྒྱུ་དང་འབྲས་བུ་དང་ཁྱབ་པར་བྱ་བ་དང་། ཁྱབ་པར་བྱེད་པའི་ངོ་བོ་གྲུབ་ན་ཡུལ་བལྟར་རུང་བ་རྒྱུ་དང་ཁྱབ་པར་བྱེད་པ་དག་མི་དམིགས་པས་། བསྒྲུབ་པར་བྱ་བ་མེད་ན་གཏན་ཚིགས་འགྲུབ་པའོ་༎ ཡུལ་བསྟན་པ་ཅན་མེད་པར་ཉེ་བར་སྟོན་པ་ལ་།
 anupalabdhilakṣaṇaprāptasyānyathā kvacidabhāvāsiddheḥ |	དེ་ལྟ་མ་ཡིན་ན་དམིགས་པའི་རིག་བྱར་མ་གྱུར་པ་གང་དུ་ཡང་མེད་པར་མི་འགྲུབ་པའི་ཕྱིར་རོ་༎ ཡུལ་མ་བསྟན་པ་ཅན་ནི་བསྒྲུབ་པར་བྱ་བ་མེད་ན་མེད་པར་སྟོན་པ་ཡིན་ཕྱིར་རོ་༎ ཏེ་། 
 anuddiṣṭaviṣayaṃ sādhyābhāve hetvabhāvakhyāpanaṃ pratibandhamātrasiddhau sidhyatīti na tatra vyatirekasādhane anupalabdhyoḥ dṛśyaviṣayatāviśeṣaṇamapekṣyate	འབྲེལ་པ་ཙམ་གྲུབ་ན་འགྲུབ་པས་དེ་ལས་ནི་ལྡོག་པ་བསྒྲུབ་པར་བྱ་བ་མི་དམིགས་པ་ཡུལ་ལྟར་རུང་བ་ལྟོས་པ་ཕྱིར་རོ་༎ ཏེ་། མ་ཡིན་ནོ་༎ 
 vyatirekāniścayo 'nupalabdhāvupalabdhilakṣaṇaprāptāt sato 'nupalambhābhāvadarśanam |	མི་དམིགས་པའི་ལོག་པ་ངེས་པ་ནི་དམིགས་པའི་རིག་བྱར་གྱུར་པ་མི་དམིགས་པ་མེད་པ་ཉེ་བར་ཕྱིར་རོ་༎ ཏེ་། མ་ཡིན་ནོ་༎ སྟོན་པའོ་༎ མཚན་ཉིད་དེ་ལྟ་བུ་ཅན་དེ་ནི་ཕྱིར་རོ་༎ ཏེ་། མ་ཡིན་ནོ་༎ 
 (1|10) etallakṣaṇaḥ tridhaiva saḥ hetustriprakāra eva |	སྟོན་པའོ་༎ རྣམ་པ་གསུམ་། གཏན་ཚིགས་ནི་རྣམ་པ་གསུམ་ཁོ་ན་སྟེ་།
 svabhāvaḥ kāryamanupalabdhiśceti |	རང་བཞིན་དང་འབྲས་བུ་དང་། མི་དམིགས་པ་ཡིན་ཏེ་།
 yathā anitye kasmiṃścitsādhye sattvamiti | agnimati pradeśe dhūma iti | abhāve ca upalabdhilakṣaṇaprāptasyānupalabdhiriti |	དཔེར་ན་འགའ་ཞིག་མི་རྟག་པ་བསྒྲུབ་པར་བྱ་བ་ལ་ཡོད་པ་ལྟ་བུ་དང་། མེ་དང་ལྡན་པའི་ཕྱོགས་ལ་དུ་བ་ལྟ་བུ་དང་། མེད་པ་ལ་དམིགས་པའི་རིག་བྱར་གྱུར་པ་མི་དམིགས་པ་ཞེས་བྱ་བ་ལྟ་བུའོ་༎
 atraiva trividhahetāvavinābhāvasya niyamāt |	རྣམ་པ་གསུམ་པོ་འདི་ཁོ་ནར་། མེད་ན་མི་འབྱུང་ངེས་ཕྱིར་རོ་༎
 pakṣadharmasya yathoktā vyāptiravinābhāvaḥ |	ཕྱོགས་ཀྱི་ཆོས་ཀྱི་ཁྱབ་པ་ཇི་སྐད་དུ་། བཤད་པ་ནི་མེད་ན་མི་འབྱུང་བ་ཡིན་ཏེ་།
 na sa trividhāddhetoranyatrāstītyatraiva niyata ucyate |	དེ་ནི་གཏན་ཚིགས་རྣམ་པ་གསུམ་ལས་མེད་པས་འདི་ཉིད་དུ་ངེས་པ་ཞེས་བྱའོ་༎
 (2|1) tatra sādhanadharmabhāvamātrānvayini sādhyadharme svabhāvo hetuḥ |	དེ་ལ་སྒྲུབ་པའི་ཆོས་ཀྱི་ངོ་བོ་ཙམ་དང་ལྡན་༄༢༤༠བ་པ་ཅན་ནི་བསྒྲུབ་པར་བྱ་བའི་ཆོས་ཀྱི་རང་བཞིན་གྱི་གཏན་ཚིགས་ཡིན་ནོ་༎
 aparāparavyāvṛttibhedena dharmabhede satyapi vastutaḥ liṅgasvabhāva eva |	ཕན་ཚུན་ལྡོག་པའི་བྱེ་བྲག་གིས་ཆོས་ཐ་དད་པ་ཡིན་ཡང་། དངོས་སུ་ན་གཏན་ཚིགས་ནི་རྟགས་ཅན་གྱི་རང་བཞིན་ཁོ་ན་ཡིན་ནོ་༎
 hetusvabhāve sādhyadharme 'nvayavyabhicārābhāvāt lakṣaṇe tanmātrānvayeneti viśeṣaṇaṃ paramatāpekṣam |	རང་བཞིན་ལ་རྗེས་སུ་འགྲོ་བ་འཁྲུལ་པ་མེད་པ་ལས་མཚན་ཉིད་ལ་གཞན་གྱི་ལུགས་ལ་ལྟོས་ནས་། དེ་ཙམ་དང་ལྡན་པ་ཅན་གྱིས་ཁྱད་པར་དུ་བྱས་སོ་༎
 pare hi arthāntaranimittamatadbhāvamātrānvayinamapi svabhāvamiccanti |	གཞན་དག་ནི་དོན་གཞན་གྱི་རྒྱུ་མཚན་ཅན་དེའི་ངོ་བོ་ཙམ་དང་ལྡན་པ་མ་ཡིན་པའི་ཆོས་ཀྱང་རང་བཞིན་དུ་འདོད་པས་།
 tena ca viśeṣaṇena tathavidhasya atatsvabhāvatāṃ tasmin sādhye hetorvyabhicāraṃ cāha |	ཁྱད་པར་གྱིས་དེ་ལྟ་བུ་རང་བཞིན་མ་ཡིན་པ་ཉིད་དང་། བསྒྲུབ་པར་བྱ་བ་དེ་ལ་གཏན་ཚིགས་འཁྲུལ་པར་བསྟན་དེ་།
 yathā hetumati vināśe kṛtakatvasya |	དཔེར་ན་འཇིག་པ་རྒྱུ་དང་ལྡན་པ་ལ་བྱས་པ་ལྟ་བུའོ་༎
 (2|2) tasya dvidhā prayogaḥ |	དེའི་སྦྱོར་བ་ནི་རྣམ་པར་གཉིས་ཏེ་།
 sādharmyeṇaikaḥ vaidharmyeṇāparaḥ |	ཆོས་མཐུན་པ་ཉིད་ཅན་དང་༎ ཆོས་མི་མཐུན་པ་ཅན་གཉིས་ཀྱིས་སོ་༎
