skt	tib
 sarvavṛkṣāś cāsaṃkhyeyāpsaraḥkoṭīniyutaśatasahasrārdhakāyikā muktāhāraparigṛhītā mahāmaṇiratnadāmaparigṛhītāḥ sthitā abhūvan || (jāa 23) ii §4 ms| 3a5-3b3, p| 303b8-304a5, d| 277b6-278a3,	ཤིང་ལྗོན་པ་ཐམས་༄༤༨༦བ་ཅད་ལའང་ལྷའི་བུ་མོ་བྱེ་བ་ཁྲག་ཁྲིག་འབུམ་ཕྲག་གྲངས་མེད་པ་མུ་ཏིག་གི་དོ་ཤལ་ལུས་ཕྱེད་ལ་ཐོགས་པ་དང་། རིན་པོ་ཆེའི་ཕྲེང་བ་ཐོགས་པ་དག་འཁོད་པར་གྱུར་ཏོ་༎
 t| 357 240a2-240a13, t| 358 250c9-250c22, t| 359(d) 254b29-254c11| tena khalu punaḥ samayena tato mahāmaṇiratnapadmagarbhāt siṃhāsanād imā gāthā niścaranti sma |	དེའི་ཚེ་ན་སེངགེའི་ཁྲི་ནོར་བུ་རིན་པོ་ཆེ་ཆེན་པོའི་སྙིང་པོ་ཅན་དེ་ལས་ཚིགས་སུ་བཅད་པ་འདི་དག་བྱུང་ངོ་༎
 āgaccha niṣīda narendrarājā ahaṃ hi te puṇyabalena udgataḥ |	ཁྱོད་ཀྱི་བསོད་ནམས་སྟོབས་ཀྱིས་བདག་བྱུང་སྟེ་༎ མི་དབང་རྒྱལ་པོ་ཚུར་གཤེགས་བཞུགས་སུ་གསོལ་༎ རྒྱལ་བ་རྐང་གཉིས་དམ་པ་འདེགས་བགྱི་སྟེ་༎
 saṃpūrṇasaṃkalpa ahaṃ tvam adya saṃdhārayiṣye dvipadottamaṃ jinam || 1 ||	དེ་རིང་བདག་གིས་བྲང་པ་འདི་རྫོགས་འགྱུར་༎
 mamātmabhāvo ratanāmayo hy ayaṃ ratnaikapadmaṃ mama madhyasaṃsthitam |	བདག་གི་ལུས་འདི་རིན་ཆེན་རྒྱུས་གྲུབ་སྟེ་༎
 manoramaṃ tubhya kṛtena nāyakāḥ saṃkalpa pūrehi mamādya tāyinaḥ || 2 ||	འདྲེན་པ་ཁྱོད་ཕྱིར་བདག་གི་དཀྱིལ་ན་ནི་༎ རིན་ཆེན་པདམ་ཡིད་འོད་གཅིག་མཆིས་ཏེ་༎ སྐྱོབ་པ་བདག་གི་བྲང་པ་དེ་རྫོགས་མཛོད་༎
 niṣadya ratnāmayi padmi asmiṃ śobhehi māṃ sarvam imaṃ ca lokam |	རིན་ཆེན་པདམ་འདི་ལ་བཞུགས་ནས་ནི་༎ བདག་དང་འཇིག་རྟེན་འདི་ཀུན་མཛེས་པར་མཛོད་༎
 deśehi dharmaṃ bahuprāṇikoṭināṃ yaṃ śruta siṃhāsana īdṛśaṃ labhet || 3 ||	གང་ཐོས་སེངགེའི་ཁྲི་འདི་འདྲ་ཐོབ་པ་༎ ཆོས་དེ་སྲོག་ཆགས་བྱེ་མང་བསྟན་དུ་གསོལ་༎
 raśmī sahasrā tava gātrasaṃbhavāḥ prabhāsayanto bahulokadhātum |	ཁྱོད་ཀྱི་སྐུ་ལས་འོད་ཟེར་སྟོང་བྱུང་སྟེ་༎ འཇིག་རྟེན་ཁམས་མང་རབ་ཏུ་སྣང་བྱེད་པ་༎
 prāmodyajātasya hi lakṣaṇaṃ imaṃ samākramā mahya kṛtena nāyakāḥ || 4 ||	དེ་ནི་བདག་གིས་དགའ་མཆོག་སྐྱེས་པའི་མཚན་༎
 (jāa 24) kṣipraṃ niṣīdasva kuruṣva 'nugrahaṃ pūrvaṃ mayā dhārita aṣṭakoṭiyaḥ |	འདྲེན་པ་བདག་གི་སླད་དུ་བཞུགས་སུ་གསོལ་༎
 asmin pradeśe munināṃ svayaṃbhuvāṃ bhagavan pīhādya karotv anugraham || 5 ||	སྔོན་ཡང་བདག་གིས་ཕྱོགས་འདིར་རང་བྱུང་བའི་༎ ཐུབ་པ་བྱེ་བ་ཕྲག་བརྒྱད་བ་བཏེགས་གྱུར་བས་༎ མྱུར་དུ་བཞུགས་ཏེ་ཕན་གདགས་མཛད་དུ་༄༤༨༧ཨ་༌༎
 §5 ms| 3b3-4a2, p| 304a5-304b5, d| 278a3-278b3, t| 357 240a14-240a26, t| 358 250c23-251a5, t| 359(d) 254c12-254c27|	གསོལ་༎
 atha khalu bhagavān utthāya pūrvakād āsanāt tatra mahāratnapadmagarbhe siṃhāsane niṣadya paryaṅkaṃbaddhī sarvāvantaṃ bodhisattvagaṇaṃ svavalokayati sma |	བཅོམ་ལྡན་དེང་འདིར་ཕན་གདགས་མཛད་དུ་གསོལ་༎ དེ་ནས་བཅོམ་ལྡན་འདས་གདན་སྔ་མ་ལས་བཞེངས་ཏེ་། སེངགེའི་ཁྲི་ནོར་བུ་རིན་པོ་ཆེ་ཆེན་པོའི་སྙིང་པོ་ཅན་དེ་ལ་སྐྱིལ་མོ་ཀྲུང་བཅས་ཏེ་བཞུགས་ནས་ཐམས་ཅད་དང་ལྡན་པའི་བྱང་ཆུབ་སེམས་དཔའི་ཚོགས་པ་རྣམ་པར་གཟིགས་ཏེ་།
 sāmutkarṣikāyāś ca dharmadeśanāyās teṣāṃ bodhisattvānāṃ mahāsattvānāṃ nimittam akārṣīt |	བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་དེ་དག་ལ་ཡང་དག་ཕུལ་གྱི་ཆོས་བསྟན་པའི་ལྟས་མཛད་དོ་༎ 
 tena khalu punaḥ samayena sarvāvān bodhisattvagaṇa evaṃ cintayati sma |	དེའི་ཚེ་ན་ཐམས་ཅད་དང་ལྡན་པའི་བྱང་ཆུབ་སེམས་དཔའི་ཚོགས་རྣམས་འདི་སྙམ་དུ་སེམས་དོ་༎ ཏེ་། 
