skt	tib
 vaśībhūtair aṣṭavimokṣadhyāyibhir balaprāptair abhijñānābhijñātaiḥ,	རྣམ་པར་ཐར་པ་བརྒྱད་ལ་བསམ་གཏན་པ་། སྟོབས་ཐོབ་པ་། མངོན་པར་ཤེས་པས་མངོན་པར་ཤེས་པ་།
 sthavirair, mahāśrāvakaiḥ| tad yathā : ājñātakauṇḍinyena ca, aśvajitā ca, bāṣpeṇa ca, mahānāmnā ca, bhadrajitā p2 ca, yaśodevena ca, vimalena ca, subāhunā ca, pūrṇena ca maitrāyaṇīputreṇa, gavāṃpatinā ca, uruvilvākāśyapena ca, nadīkāśyapena ca, bhadrakāśyapena ca, kumārakāśyapena ca, mahākāśyapena ca, śāriputreṇa ca, mahāmaudgalyāyanena ca, mahākapphinena ca, mahācundena ca, aniruddhena ca, rādhena ca, nandikena ca, kimpilena ca, subhūtinā ca, revatena ca, khadiravanikena ca, vakkulena ca, svāgatena ca, amogharājena ca, pārāyaṇikena ca, panthena ca, cūlapanthena ca, nandena ca,	གནས་བརྟན་ཉན་ཐོས་ཆེན་པོ་ཤ་སྟག་ལ་འདི་ལྟ་སྟེ་།
 rāhulena ca, āyuṣmatā cānandena| ebhiś cānyaiś cābhijñānābhijñātaiḥ sthavirair mahāśrāvakair,	ཚེ་དང་ལྡན་པ་ཀུན་ཤེས་ཀོའུ་དི་ནྱ་དང་། ཚེ་དང་ལྡན་པ་རྟ་ཐུལ་དང་། ཚེ་དང་ལྡན་པ་རླངས་པ་དང་། ཚེ་དང་ལྡན་པ་མིང་ཆེན་དང་། ཚེ་དང་ལྡན་པ་རྒྱལ་བཟང་དང་། ཚེ་དང་ལྡན་པ་གྲགས་ལྷ་དང་། ཚེ་དང་ལྡན་པ་དྲི་མ་མེད་པ་དང་། ཚེ་དང་ལྡན་པ་ལག་བཟང་དང་། ཚེ་དང་ལྡན་པ་བྱམས་མའི་བུ་གང་པོ་དང་། ཚེ་དང་ལྡན་པ་བ་གླང་བདག་དང༏་ཚེ་དང་ལྡན་པ་ལྟེང་རྒྱས་འོད་སྲུང་དང་། ཚེ་དང་ལྡན་པ་ཆུ་ཀླུང་འོད་སྲུང་དང་། ཚེ་དང་ལྡན་པ་ག་ཡ་འོད་སྲུང་དང་། ཚེ་དང་ལྡན་པ་གཞོན་ནུ་འོད་སྲུང་དང་། ཚེ་དང་ལྡན་པ་འོད་སྲུང་ཆེན་པོ་དང༏་ཚེ་དང་ལྡན་པ་ཤའ་རིའི་བུ་དང་། ཚེ་དང་ལྡན་པ་མོའུ་དགལ་གྱི་བུ་ཆེན་པོ་དང་། ཚེ་དང་ལྡན་པ་གསུས་པོ་ཆེ་དང་། ཚེ་དང་ལྡན་པ་ཀ་པི་ན་ཆེན་པོ་དང་། ཚེ་དང་ལྡན་པ་སྐུལ་བྱེད་ཆེན་པོ་དང་། ཚེ་དང་ལྡན་པ་མ་འགགས་པ་དང་། ཚེ་དང་ལྡན་པ་གྲུམ་པོ་དང་། ཚེ་དང་ལྡན་པ་དགའ་ཡོད་དང་། ཚེ་དང་ལྡན་པ་ཀིམ་པི་ལ་དང་། ཚེ་དང་ལྡན་པ་རབ་འབྱོར་དང་། ཚེ་དང་ལྡན་པ་ནམ་གྲུ་དང་། ༄༣༦༨ཨ་༌༎ ཚེ་དང་ལྡན་པ་སེང་ལྡེང་ནགས་པ་དང་། ཚེ་དང་ལྡན་པ་བ་ཀུ་ལ་དང་། ཚེ་དང་ལྡན་པ་ལེགས་འོངས་དང་། ཚེ་དང་ལྡན་པ་དོན་ཡོད་རྒྱལ་པོ་དང་། ཚེ་དང་ལྡན་པ་ཕ་རོལ་སོན་དང་། ཚེ་དང་ལྡན་པ་ལམ་བསྟན་པ་དང་། ཚེ་དང་ལྡན་པ་ལམ་ཕྲན་བསྟན་པ་དང་། ཚེ་དང་ལྡན་པ་སྒྲ་གཅན་ཟིན་དང་། ཚེ་དང་ལྡན་པ་དགའ་བོ་དང་། དེ་དག་དང་གཞན་ཡང་མངོན་པར་ཤེས་པས་མངོན་པར་ཤེས་པ་གནས་བརྟན་ཉན་ཐོས་ཆེན་པོ་ཤ་སྟག་སྟེ་། 
 ekapudgalaṃ sthāpayitvā śaikṣapratipady uttarikaraṇīyaṃ,	གང་ཟག་གཅིག་མ་གཏོགས་པ་ནི་།
 yad idam : āyuṣmantam ānandaṃ, maitreyapūrvaṃgamaiś	འདི་ལྟ་སྟེ་། སློབ་པའི་ལམ་ལ་གོང་དུ་བྱ་བ་ཡོད་པ་ཚེ་དང་ལྡན་པ་ཀུན་དགའ་བོའོ་༎
 ca saṃbahulaiś ca bodhisattvair mahāsattvaiḥ| atha khalv āyuṣmān ānanda utthāyāsanād ekāṃśam uttarāsaṅgaṃ kṛtvā dakṣiṇaṃ jānumaṇḍalaṃ pṛthivyāṃ pratiṣṭhāpya	བྱམས་པ་ལ་སོགས་པ་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་མང་པོ་དང་ཡང་ཐབས་གཅིག་གོ་། དེ་ནས་ཚེ་དང་ལྡན་པ་ཀུན་དགའ་བོ་སྟན་ལས་ལངས་ཏེ་བླ་གོས་ཕྲག་པ་གཅིག་ཏུ་གཟར་ནས་པུས་མོ་ག-ཡས་པའི་ལྷ་ང་ས་ལ་། བཙུགས་ཏེ་། 
 yena bhagavāṃs tenāñjaliṃ praṇamya bhagavantam etad avocat :	བཅོམ་ལྡན་འདས་ག་ལ་བ་དེ་ལོངས་སུ་ཐལ་མོ་སྦྱར་བ་བཏུད་ནས་། བཅོམ་ལྡན་འདས་ལ་འདི་སྐད་ཅེས་གསོལ་ཏོ་༎
 viprasannāni ca tava bhagavata indriyāṇi, pariśuddhaś chavivarṇaḥ,	བཅོམ་ལྡན་འདས་ཁྱོད་ཀྱི་དབང་པོ་རྣམས་ནི་ཤིན་ཏུ་དང་། ཞལ་གྱི་མདོག་ནི་ཡོངས་སུ་དག་།
 paryavadāto mukhavarṇaḥ pītanirbhāsaḥ, tad yathā śāradaṃ vanadaṃ pāṇḍu pariśuddhaṃ	པགས་པའི་མདོག་ནི་ཡོངས་སུ་བྱང་ཞིང་སེར་པོར་གདའ་སྟེ༏་འདི་ལྟ་སྟེ་། དཔེར་ན་། སྟོན་གྱི་གོས་སེར་སྐྱ་ཡོངས་སུ་དག་པ་། ཡོངས་སུ་སྦྱངས་པ་།
 paryavadātaṃ pītanirbhāsaṃ| evam eva bhagavato	སེར་པོ་གདའ་བ་དེ་བཞིན་དུ་།
 viprasannānīndriyāṇi, pariśuddho mukhavarṇaḥ, paryavadātaś	བཅོམ་ལྡན་འདས་ཀྱི་དབང་པོ་རྣམས་ནི་ཤིན་ཏུ་དང་། ཞལ་གྱི་༄༣༦༨བ་མདོག་ནི་ཡོངས་སུ་དག་།
 chavivarṇaḥ pītanirbhāsaḥ| tad yathāpi nāma bhagavañ	པགས་པའི་མདོག་ནི་ཡོངས་སུ་བྱང་ཞིང་སེར་པོར་གདའ་སྟེ་། བཙུན་པ་བཅོམ་ལྡན་འདས་། འདི་ལྟ་སྟེ་། དཔེར་བགྱི་ན་།
 jāṃbūnadasuvarṇaniṣko, dakṣeṇa karmāreṇa karmāraputreṇa volkāmukhe saṃpraveśya supariniṣṭhitaḥ pāṇḍukambalair p3 upari kṣipto,	འཛམ་བུའི་ཆུ་བོའི་གསེར་བརྒྱ་ཆད་པ་མགར་བའམ་། མགར་བའི་སློབ་མ་མཁས་པ་ཞིག་གི་ནང་དུ་སྩལ་ཏེ་།
 'tīvapariśuddho bhavati ; paryavadātaḥ pītanirbhāsaḥ| evam eva bhagavato viprasannānīndriyāṇi,	ཤིན་ཏུ་སྦྱངས་ནས་ལ་བ་སེར་པོའི་ནང་དུ་སྩལ་ན་ཤིན་ཏུ་ཡོངས་སུ་དག་ཅིང་ཡོངས་སུ་བྱང་ལ་སེར་པོར་གདའ་བར་འགྱུར་རོ༏་༏དེ་བཞིན་དུ་བཅོམ་ལྡན་འདས་ཀྱི་དབང་པོ་རྣམས་ནི་ཤིན་ཏུ་དང་། 
 pariśuddho mukhavarṇaḥ,	ཞལ་གྱི་མདོག་ནི་ཡོངས་སུ་དག་།
 paryavadātaś chavivarṇaḥ pītanirbhāsaḥ|	པགས་པའི་མདོག་ནི་ཡོངས་སུ་བྱང་ཞིང་སེར་པོར་གདའོ་༎
 na khalu punar ahaṃ bhagavann abhijānāmi : iti	བཅོམ་ལྡན་འདས་།
 pūrvaṃ purvataram, evaṃ viprasannāni tathāgatasyendriyāṇy, evaṃ pariśuddhaṃ mukhavarṇaṃ, paryavadātaṃ chavivarṇaṃ	བདག་གིས་སྔ་བས་ཀྱང་ཆེས་སྔ་བ་ན་དེ་བཞིན་གཤེགས་པའི་དབང་པོ་འདི་ལྟར་དང་བ་དང་། ཞལ་གྱི་མདོག་འདི་ལྟར་ཡོངས་སུ་དག་པ་དང་། པགས་པའི་མདོག་ཡོངས་སུ་བྱང་ཞིང་སེར་པོར་གདའ་བ་མ་འཚལ་ཏོ་༎
 pītanirbhāsam| tasya me bhagavann evaṃ bhavati : buddhavihāreṇa vatādya tathāgato viharati ; jinavihāreṇa, sarvajñatāvihāreṇa,	བཅོམ་ལྡན་འདས་། དེ་ལ་བདག་འདི་སྙམ་དུ་བགྱིད་དེ་།
 mahānāgavihāreṇa vatādya tathāgato viharati| atītānāgatapratyutpannān tathāgatān arhataḥ samyaksaṃbuddhān samanupaśyatīti|	དེ་བཞིན་གཤེགས་པ་དེ་རིང་འདས་པ་དང་། མ་བྱོན་པ་དང་། ད་ལྟར་བྱུང་བའི་དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་རྣམས་རྗེས་སུ་དགོངས་ཤིང་། དེ་བཞིན་གཤེགས་པ་དེ་རིང་སངས་རྒྱས་ཀྱི་གནས་པས་བཞུགས་ཏེ་། རྒྱལ་བར་གནས་པ་དང་། ཐམས་ཅད་མཁྱེན་པ་ཉིད་ཀྱི་གནས་པ་དང་། གླང་པོ་ཆེན་པོའི་གནས་པས་བཞུགས་པ་སྙམ་བགྱིད་དོ་༎
 evam ukte, bhagavān āyuṣmantam ānandam etad avocat :	དེ་སྐད་ཅེས་གསོལ་པ་དང་། བཅོམ་ལྡན་འདས་ཀྱིས་ཚེ་དང་ལྡན་པ་ཀུན་དགའ་བོ་ལ་འདི་༄༣༦༩ཨ་༌༎ སྐད་ཅེས་བཀའ་སྩལ་ཏོ་༎
 sādhu sādhv ānanda,	ཀུན་དགའ་བོ་། ལེགས་སོ་༎ ལེགས་སོ་༎
 kiṃ punas te devatā etam artham ārocayanty,	ཅི་དོན་འདི་ཁྱོད་ལ་ལྷ་རྣམས་ཀྱིས་བསྙད་དམ་།
 utāho buddhā bhagavantaḥ| atha svena pratyutpanna-	འོན་ཏེ་སངས་རྒྱས་བཅོམ་ལྡན་འདས་རྣམས་ཀྱིས་སམ་།
 mīmāṃsājñānenaivaṃ prajānāsīti| evam ukte, āyuṣmān	འོན་ཏེ་བདག་རང་གི་དཔྱོད་པའི་ཤེས་པས་དེ་ལྟར་ཤེས་།
 ānando bhagavantam etad avocat :	དེ་སྐད་ཅེས་བཀའ་སྩལ་པ་དང་། བཅོམ་ལྡན་འདས་ལ་ཚེ་དང་ལྡན་པ་ཀུན་དགའ་བོས་འདི་སྐད་ཅེས་གསོལ་ཏོ་༎ བཅོམ་ལྡན་འདས་།
 na me bhagavan devatā etam artham ārocayanti,	དོན་འདི་ནི་ལྷ་རྣམས་ཀྱིས་བདག་ལ་བསྙད་པ་ཡང་མ་མཆིས་།
 nāpi buddhā bhagavantaḥ| atha	སངས་རྒྱས་བཅོམ་ལྡན་འདས་ཀྱིས་ཀྱང་མ་ལགས་ཀྱི་། བཅོམ་ལྡན་འདས་།
 tarhi me bhagavan svenaiva pratyātmamīmāṃsājñānenaivaṃ	བདག་རང་གི་དཔྱོད་པའི་འཚལ་བས་འདི་སྙམ་དུ་དེ་བཞིན་གཤེགས་པ་ནི་དེ་རིང་འདས་པ་དང་། མ་བྱོན་པ་དང་། ད་ལྟར་བྱུང་བའི་དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་རྣམས་རྗེས་སུ་དགོངས་ཤིང་། 
 bhavati : buddhavihāreṇādya tathāgato viharati ;	དེ་བཞིན་གཤེགས་པ་དེ་རིང་སངས་རྒྱས་ཀྱི་གནས་པས་བཞུགས་ཏེ་།
 jinavihāreṇa, sarvajñatāvihāreṇa, mahānāgavihāreṇa vatādya tathāgato viharati ; atītānāgatapratyutpannān sarvān buddhān bhagavataḥ p4	རྒྱལ་བའི་གནས་པ་དང་། ཐམས་ཅད་མཁྱེན་པ་ཉིད་ཀྱི་གནས་པ་དང་། གླང་པོ་ཆེན་པོའི་གནས་པས་བཞུགས་སོ་སྙམ་བགྱིད་དོ་༎
 samanupaśyatīti| evam ukte, bhagavān āyuṣmantam ānandam etad avocat : sādhu sādhv ānanda ;	དེ་སྐད་ཅེས་གསོལ་པ་དང་། བཅོམ་ལྡན་འདས་ཀྱིས་ཚེ་དང་ལྡན་པ་ཀུན་དགའ་བོ་ལ་འདི་སྐད་ཅེས་བཀའ་སྩལ་ཏོ་༎
 udāraḥ khalu ta unmiñjiḥ, bhadrikā	ཀུན་དགའ་བོ་། ཁྱོད་ཀྱི་རྟོག་པ་རྒྱ་ཆེ་སྟེ་།
 mīmāṃsā, kalyānaṃ pratibhānaṃ, bahujanahitāya yas	དཔྱོད་པ་བཟང་ཞིང་སྤོབས་པས་དགེ་སྟེ་། ཀུན་དགའ་བོ་།
 tvam ānanda pratipanno, bahujanasukhāya, lokānukampāyai, mahato janakāyasyārthāya, hitāya sukhāya devānāṃ ca manuṣyānāṃ	ཁྱོད་སྐྱེ་བོ་མང་པོ་ལ་ཕན་པ་དང་། སྐྱེ་བོ་མང་པོ་ལ་བདེ་བའི་ཕྱིར་ཞུགས་པ་དང་། འཇིག་རྟེན་ལ་སྙིང་༄༣༦༩བ་བརྩེ་བ་དང་། སྐྱེ་བོའི་ཚོགས་ཕལ་པོ་ཆེ་དང་། ལྷ་དང་མི་རྣམས་ཀྱི་དོན་དང་། ཕན་པ་དང་། བདེ་བའི་ཕྱིར་ཁྱོད་དེ་བཞིན་གཤེགས་པ་ལ་དོན་འདི་འདྲི་བར་སེམས་པ་ལེགས་སོ་༎
 ca, yas tvaṃ tathāgatam etam arthaṃ paripraṣṭavyaṃ	ལེགས་སོ་༎
 manyase| evam etad bhavaty ānanda, tathāgateṣv arhatsu	ཀུན་དགའ་བོ༏་དེ་དེ་བཞིན་ཏེ་།
 samyaksaṃbuddheṣv aprameyeṣv asaṃkhyeyeṣu jñānadarśanam upasaṃharataḥ,	དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་དཔག་ཏུ་མེད་།
 na ca tathāgatasya jñānam upahanyate|	གྲངས་མེད་པ་དག་གིས་ཡེ་ཤེས་མཐོང་བ་སྡུད་ཀྱང་དེ་བཞིན་གཤེགས་པའི་ཡེ་ཤེས་མཐོང་བ་ལ་གནོད་པ་མེད་དོ་༎
 tat kasya hetoḥ| apratihatahetujñānadarśano hy ānanda tathāgataḥ|	དེ་ཅིའི་ཕྱིར་ཞེ་ན་། ཀུན་དགའ་བོ་། དེ་བཞིན་གཤེགས་པའི་ཡེ་ཤེས་མཐོང་བ་ཐོགས་པ་མེད་པའི་ཕྱིར་ཏེ་། ཀུན་དགའ་བོ་།
 ākāṅkṣan ānanda tathāgata ekapiṇḍapātena kalpaṃ vā tiṣṭhet,	དེ་བཞིན་གཤེགས་པ་བཞེད་ན་། བསོད་སྙོམས་གཅིག་གིས་བསྐལ་པའམ་།
 kalpaśataṃ vā,	བསྐལ་པ་བརྒྱའམ་།
 kalpasahasraṃ vā,	བསྐལ་པ་སྟོང་ངམ་།
 kalpaśatasahasraṃ vā, yāvat kalpakoṭīnayutaśatasahasraṃ vā, tato	བསྐལ་པ་བརྒྱ་སྟོང་ངམ་།
 vottari, na ca tathāgatasyendriyāṇy upanaśyeyuḥ ; na mukha-	དེ་བས་ཀྱང་ལྷག་པར་བཞུགས་ཀྱང་དེ་བཞིན་གཤེགས་པའི་དབང་པོ་རྣམས་ལ་ཉམས་པ་མེད་དོ་༎
 varṇasyānyathātvaṃ bhavet ;	ཞལ་གྱི་མདོག་གཞན་དུ་འགྱུར་བ་མེད་དོ་༎
 nāpi chavivarṇa upahanyate| tat	པགས་པའི་མདོག་ལ་གནོད་པ་མེད་དོ་༎
 kasya hetoḥ| tathā hy ānanda tathāgataḥ samādhimukha-	དེ་ཅིའི་ཕྱིར་ཞེ་ན་། ཀུན་དགའ་བོ་། འདི་ལྟར་དེ་བཞིན་གཤེགས་པ་ནི་ཏིང་ངེ་འཛིན་གྱི་བདེ་བའི་ཕ་རོལ་ཏུ་བྱོན་པའོ་༎ ཀུན་དགའ་བོ་།
 pāramitāprāptaḥ| samyaksaṃbuddhānām ānanda loke sudurlabhaḥ prādurbhāvaḥ ;	ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་རྣམས་འཇིག་རྟེན་དུ་འབྱུང་བ་ཤིན་ཏུ་དཀའ་སྟེ་།
 tad yathodumbarapuṣpāṇāṃ loke prādurbhāvaḥ sudurlabho bhavati,	འདི་ལྟ་སྟེ་། དཔེར་ན་། ཨཽ་དུ་མ་བ་རའི་མེ་ཏོག་འཇིག་རྟེན་དུ་འབྱུང་བ་དཀའ་བ་དེ་བཞིན་དུ་། ཀུན་དགའ་བོ་།
 evam eva tathāgatānām arthakāmānāṃ	དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་སེམས་ཅན་ཐམས་ཅད་ཀྱི་དོན་བཞེད་པ་། 
 hitaiṣiṇām anukampakānāṃ mahākaruṇāpratipannānāṃ	ཕན་པ་བཞེད་པ་། ༄༣༧༠ཨ་༌༎ ཐུགས་བརྩེ་བ་ཅན་། ཐུགས་རྗེ་ཆེན་པོ་ལ་ཞུགས་པ་རྣམས་འཇིག་རྟེན་དུ་འབྱུང་བ་ནི་ཤིན་ཏུ་དཀའོ་༎
 sudurlabhaḥ prādurbhāvaḥ| api tu khalv āryānanda p5	ཀུན་དགའ་བོ་།
 tathāgatasyaivaiṣo 'nubhāvo, yas tvaṃ sarvalokācāryāṇām	གང་ཁྱོད་འཇིག་རྟེན་ཐམས་ཅད་ཀྱི་སློབ་དཔོན་ཁོང་དཔའ་བ་དག་འཇིག་རྟེན་དུ་འབྱུང་བར་བྱ་བ་དང་། 
 sattvānāṃ loke prādurbhāvāya bodhisattvānāṃ mahāsattvānām arthāya tathāgatam etam arthaṃ paripraṣṭavyaṃ manyase|	བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་རྣམས་ཀྱི་དོན་གྱི་ཕྱིར་དེ་བཞིན་གཤེགས་པ་ལ་དོན་འདྲི་བར་སེམས་པ་དེ་ནི་དེ་བཞིན་གཤེགས་པའི་མཐུ་ཡིན་ནོ་༎
 tena hy ānanda śṛṇu sādhu ca suṣṭḥu ca, manasi kuru,	ཀུན་དགའ་བོ་། དེའི་ཕྱིར་ལེགས་པར་རབ་ཏུ་ཉོན་ལ་ཡིད་ལ་གཟུང་ཞིག་དང་། ངས་ཁྱོད་ལ་བཤད་དོ་༎
 bhāṣiṣye 'haṃ te| evaṃ bhagavann ity āyuṣmān ānando bhagavataḥ pratyaśrauṣīt|	ཀུན་དགའ་བོས་བཅོམ་ལྡན་འདས་དེ་བཞིན་ནོ་ཞེས་གསོལ་ཏེ་།
 bhagavāṃs tasyaitad avocat :	བཅོམ་ལྡན་འདས་ཀྱི་ལྟར་ཉན་པ་དང་། བཅོམ་ལྡན་འདས་ཀྱིས་འདི་སྐད་ཅེས་བཀའ་སྩལ་ཏོ་༎ ཀུན་དགའ་བོ་།
 bhūtapūrvam ānandātīte 'dhvanīto 'saṃkhyeye kalpe 'saṃkhyeyatare vipule 'prameye	སྔོན་བྱུང་བ་འདས་པའི་དུས་ན་འདི་ནས་བསྐལ་པ་གྲངས་མེད་པའི་ཡང་ཆེས་གྲངས་མེད་པ་།
 'cintye, yadāsīt tena kālena tena samayena dīpaṃkaro nāma	ཤིན་ཏུ་རྒྱས་པ་ཚང་མེད་པ་དང་། བསམ་གྱིས་མི་ཁྱབ་པར་གྱུར་པ་དེའི་ཚེ་དེའི་དུས་ན་དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་མར་མེ་མཛད་ཅེས་བྱ་བ་འཇིག་རྟེན་དུ་བྱུང་ངོ་༎ ཀུན་དགའ་བོ་།
 tathāgato 'rhan samyaksaṃbuddho loka udapādi| dīpaṃkarasyānanda pareṇa parataraṃ pratāpavān nāma tathāgato 'bhūt| tasya pareṇa parataraṃ prabhākaro nāma tathāgato	དེ་བཞིན་གཤེགས་པ་མར་མེ་མཛད་ཀྱི་སྔ་རོལ་གྱི་ཡང་ཆེས་སྔ་རོལ་དུ་དེ་བཞིན་གཤེགས་པ་འོད་ལྡན་ཞེས་བྱ་བ་བྱུང་ངོ་༎
 'bhūt| tasya pareṇa parataraṃ candanagandho nāma tathāgato	དེའི་སྔ་རོལ་གྱི་ཡང་ཆེས་སྔ་རོལ་དུ་དེ་བཞིན་གཤེགས་པ་འོད་མཛད་ཅེས་བྱ་བ་བྱུང་ངོ་༎ དེའི་སྔ་རོལ་གྱི་ཡང་ཆེས་སྔ་རོལ་དུ་དེ་བཞིན་གཤེགས་པ་ཙན་དན་༄༣༧༠བ་གྱི་དྲི་ཞེས་བྱ་བ་བྱུང་ངོ་༎ ཀུན་དགའ་བོ་།
 'bhūt| tasya pareṇa parataraṃ sumerukalpo nāma tathāgato 'bhūt| evaṃ candrānano nāma, vimalānano nāma, anupalipto nāma,	དེ་བཞིན་གཤེགས་པ་ཙན་དན་གྱི་དྲི་དེའི་སྔ་རོལ་གྱི་ཡང་ཆེས་སྔ་རོལ་དུ་དེ་བཞིན་གཤེགས་པ་རི་རབ་ལྟ་བུ་ཞེས་བྱ་བ་བྱུང་ངོ་༎ དེ་བཞིན་དུ་དེ་བཞིན་གཤེགས་པ་ཟླ་བའི་ཞལ་ཞེས་བྱ་བ་བྱུང་ངོ་༎
