skt	tib
 (2) rāgavāṇaviśuddhipadam etad yad uta bodhisattvapadam |	འདི་ལྟ་སྟེ་། བྱང་ཆུབ་སེམས་པའི་གནས་སོ་༎ འདོད་ཆགས་ཀྱི་མཐའ་རྣམ་པར་དག་པའི་གནས་དེ་ནི་༎
 (3) dveṣavahniviśuddhipadam etad yad uta bodhisattvapadam |	འདི་ལྟ་སྟེ་། བྱང་ཆུབ་སེམས་དཔའི་གནས་སོ་༎ རེག་པ་རྣམ་པར་དག་པའི་གནས་དེ་ནི་།
 (4) snehabandhanaviśuddhipadam etad yad uta bodhisattvapadam | (5) sarvaiśvaryādhipatyaviśuddhipadam etad yad uta bodhisattvapadam |	འདི་ལྟ་སྟེ་། བྱང་ཆུབ་སེམས་དཔའི་གནས་སོ་༎ སྡུག་པའི་འཆིང་བ་རྣམ་པར་དག་པའི་གནས་སོ་༎
 (6) dṛṣṭiviśuddhipadam etad yad uta bodhisattvapadam | (7) rativiśuddhipadam	ལྟ་བ་རྣམ་པར་དག་པའི་གནས་དེ་ནི་། འདི་ལྟ་སྟེ་། བྱང་ཆུབ་སེམས་དཔའི་གནས་སོ་༎ དགའ་བ་རྣམ་པར་དག་པའི་གནས་དེ་ནི་༎
 etad yad uta bodhisattvapadam |	འདི་ལྟ་སྟེ་། བྱང་ཆུབ་སེམས་དཔའི་གནས་སོ་༎
 (8) tṛṣṇāviśuddhipadam etad yad uta bodhisattvapadam |	སྲེད་པ་རྣམ་པར་དག་པའི་གནས་དེ་ནི་༎ འདི་ལྟ་སྟེ་། བྱང་ཆུབ་སེམས་དཔའི་གནས་སོ་༎
 (9) garvaviśuddhipadam etad yad uta bodhisattvapadam |	བསྙེམས་པ་རྣམ་པར་དག་པའི་གནས་དེ་ནི་འདི་ལྟ་སྟེ་། བྱང་ཆུབ་སེམས་དཔའི་གནས་སོ་༎
 (10) bhūṣaṇaviśuddhipadam etad yad uta bodhisattvapadam |	རྒྱན་རྣམ་པར་དག་པའི་གནས་དེ་ནི་།
 (11) manohlādanaviśuddhipadam etad yad uta bodhisattvapadam |	འདི་ལྟ་སྟེ་། བྱང་ཆུབ་སེམས་དཔའི་གནས་སོ་༎ ཡིད་ཚིམ་པར་བྱེད་པ་line missing?་༄༢༨༩བ་རྣམ་པར་དག་པའི་གནས་དེ་ནི་།
 (12) ālokaviśuddhipadam etad yad uta bodhisattvapadam | (13) kāyaviśuddhipadam etad yad uta bodhisattvapadam |	འདི་ལྟ་སྟེ་། བྱང་ཆུབ་སེམས་དཔའི་གནས་སོ་༎ སྣང་བ་རྣམ་པར་དག་པའི་གནས་དེ་ནི་།
 (14) kāyasukhaviśuddhipadam etad yad uta bodhisattvapadam |	འདི་ལྟ་སྟེ་། བྱང་ཆུབ་སེམས་དཔའི་གནས་སོ་༎ ལུས་བདེ་བ་རྣམ་པར་དག་པའི་གནས་དེ་ནི་།
 (15) rūpaviśuddhipadam etad yad uta bodhisattvapadam |	འདི་ལྟ་སྟེ་། བྱང་ཆུབ་སེམས་དཔའི་གནས་སོ་༎ གཟུགས་རྣམ་པར་དག་པའི་གནས་དེ་ནི་།
 (16) śabdaviśuddhipadam etad yad uta bodhisattvapadam |	འདི་ལྟ་སྟེ་། བྱང་ཆུབ་སེམས་དཔའི་གནས་སོ་༎ སྒྲ་རྣམ་པར་དག་པའི་གནས་དེ་ནི་།
 (17) gandhaviśuddhipadam etad yad uta bodhisattvapadam |	འདི་ལྟ་སྟེ་། བྱང་ཆུབ་སེམས་དཔའི་གནས་སོ་༎ དྲི་རྣམ་པར་དག་པའི་གནས་དེ་ནི་།
 (18) rasaviśuddhipadam etad yad uta bodhisattvapadam | (19) sparśaviśuddhipadam etad yad uta bodhisattvapadam |	འདི་ལྟ་སྟེ་། བྱང་ཆུབ་སེམས་དཔའི་གནས་སོ༏་༏རོ་རྣམ་པར་དག་པའི་གནས་དེ་ནི་།
 (20) dharmaviśuddhipadam etad yad uta bodhisattvapadam |	འདི་ལྟ་སྟེ་། བྱང་ཆུབ་སེམས་དཔའི་གནས་སོ་༎ རེག་རྣམ་པར་དག་པའི་གནས་དེ་ནི་།
 tat kasya hetoḥ |	འདི་ལྟ་སྟེ་། བྱང་ཆུབ་སེམས་དཔའི་གནས་སོ༏་༏དེ་ཅིའི་ཕྱིར་ཞེ་ན་།
 tathā hi sarvadharmāḥ svabhāvaviśuddhāḥ sarvadharmāsvabhāvatayā prajñāpāramitāviśuddhiteti ||	འདི་ལྟར་ཆོས་ཐམས་ཅད་ནི་ངོ་བོ་ཉིད་ཀྱི་རྣམ་པར་དག་པ་སྟེ་། ཆོས་ཐམས་ཅད་ཀྱི་ངོ་བོ་ཉིད་ཀྱི་སྟོང་པ་ཉིད་པས་། ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ཡོངས་སུ་དག་པའོ་༎
 aśp 5| yaḥ kaścid vajrapāṇe imaṃ sarvadharmasvabhāvaviśuddhipadanirhāranāmadheyaṃ	ལག་ན་རྡོ་རྗེ་༎ སུ་ལ་ལས་ཆོས་ཐམས་ཅད་ཀྱི་ངོ་བོ་ཉིད་རྣམ་པར་དག་པའི་སྒོ་སྒྲུབ་པའི་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་ཚུལ་འདི་ལན་གཅིག་ཐོས་ན་ཡང་། 
 prajñāpāramitānayaṃ sakṛd api śroṣyati tasyā bodhimaṇḍāt sarvajñeyāvaraṇakleśāvaraṇakarmāvaraṇāni	དེ་བྱང་ཆུབ་ཀྱི་སྙིང་པོའི་བར་དུ་སྒྲིབ་པ་ཐམས་ཅད་དང་། ཆོད་པ་དང་། ཉོན་མོངས་པའི་སྒྲིབ་པ་དང་། ཆོས་ཀྱི་སྒྲིབ་པ་དང་། ལས་ཀྱི་སྒྲིབ་པ་ཆེན་པོ་བསགས་ཀྱང་༄༢༩༠ཨ་༌༎
 mahānty apy upacinvato na kadācid api narakādyapāyopapattir bhaviṣyati |	སེམས་ཅན་དམྱལ་བ་ལ་སོགས་པ་ངན་སོང་དུ་ནམ་ཡང་སྐྱེ་བར་མི་འགྱུར་།
 pāpāni ca kṛtamātrāṇy aduḥkhataḥ kṣayaṃ yāsyanti | yaś ca dhārayiṣyati dine dine vācayiṣyati svādhyāyiṣyati yoniśaś ca manasikariṣyati sa ihaiva janmani sarvadharmasamatāvajrasamādhipratilambhāt sarvadharmeśvaro bhaviśyati |	སྡིག་པ་ཡང་བྱས་མ་ཐག་ཏུ་སྡུག་བསྔལ་མེད་པར་བྱང་བར་འགྱུར་རོ༏་༏སུ་ཞིག་འཛིན་པ་དང་། ཉིན་རེ་བཞིན་ཀློག་པ་དང་། ཁ་ཏོན་བྱེད་པ་དང་། ཚུལ་བཞིན་ཡིད་ལ་བྱེད་པ་དེ་ཚེ་འདི་ཉིད་ལ་ཆོས་ཐམས་ཅད་ཀྱི་མཉམ་པ་ཉིད་རྡོ་རྗེའི་ཏིང་ངེ་འཛིན་ཐོབ་པས་། ཆོས་ཐམས་ཅད་ལ་དབང་བསྒྱུར་བར་འགྱུར་རོ་༎
 sarvaratiprītiprāmodyāny anubhaviṣyati |	ཆོས་ཐམས་ཅད་ལ་དགའ་བ་དང་། མགུ་བ་དང་། མཆོག་ཏུ་དགའ་བ་མྱོང་བར་འགྱུར་རོ་༎
 ṣoḍaśame mahābodhisattvajanmani tathāgatatvaṃ pratilapsyate vajradharatvaṃ ceti ||	བྱང་ཆུབ་སེམས་དཔའ་ཆེན་པོའི་ཚེ་བཅུ་དྲུག་གིས་དེ་བཞིན་གཤེགས་པ་འམ་། རྡོ་རྗེ་འཛིན་ཐོབ་པར་འགྱུར་རོ་༎
 aśp 6| atha bhagavān sarvatathāgatamahāyānābhisamayaḥ sarvamaṇḍalaḥ sakalavajradhātvagryasattvaḥ	དེ་ནས་བཅོམ་ལྡན་འདས་ལག་ན་རྡོ་རྗེ་དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་པ་། ཐེག་པ་ཆེན་པོ་མངོན་པར་རྟོགས་པ་། དཀྱིལ་འཁོར་ཐམས་ཅད་པ་༎
 sakalatraidhātukasarvatrilokavijayy aśeṣānavaśeṣasattvadhātuvinayanasamarthaḥ sarvārthasiddhaḥ	རྡོ་རྗེ་འཛིན་མཐའ་དག་གི་སེམས་ཅན་གྱི་མཆོག་ཁམས་གསུམ་མ་ལུས་པ་དག་ན༏་འཇིག་རྟེན་གསུམ་པོ་ཐམས་ཅད་ལས་རྣམ་པར་རྒྱལ་བ་། སེམས་ཅན་གྱི་ཁམས་ལུས་པ་མེད་པ་འདུལ་བ་། དོན་ཐམས་ཅད་གྲུབ་པ་།
 sarvavajrapāṇir mahāsamayo 'nekavajramahāguhyasattvaparivāra imam eva prajñāpāramitānayārtham	དམ་ཚིག་ཆེན་པོ་པ་། རྡོ་རྗེ་གསང་བའི་སེམས་ཅན་དུ་མས་ག-ཡོག་བྱས་པ་དེ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་ཚུལ་གྱི་དོན་འདི་སྟོན་ཏེ་། བཞིན་རབ་ཏུ་འཛུམ་ཞིང་ལག་པ་ག-ཡོན་པ་རྡོ་རྗེ་བསྒྱིངས་༄༢༩༠བ་ཏེ་། ཐོག་མའི་རྡོ་རྗེ་ཆེན་པོ་གསོར་ནས་།
 udyotayan prahasitavadanas tad ādyaṃ mahāvajram vāmagarvollālanatayā svahṛdyutkarṣaṇayogena	རང་གི་སྙིང་གར་གཏོད་པའི་ཚུལ་གྱིས་འཛིན་ཅིང་།
 dhārayann idam mahāsukhavajrāmoghasamayaṃ nāma svatattvahṛdayam	བདེ་བ་ཆེན་པོ་རྡོ་རྗེ་དོན་ཡོད་པའི་དམ་ཚིལ་གཅེས་བྱ་བ་རང་གི་དེ་ཁོ་ན་ཉིད་ཀྱི་སྙིང་པོ་འདི་སྨྲས་སོ་༎
 agāt* hūṃ ||	ཧའུམ། 
 aśp 7| atha bhagavān vairocanas tathāgataḥ punar apīmaṃ prajñāpāramitānayaṃ sarvatathāgatavajradharmatābhisaṃbodhinirhāraṃ nāma deśayati sma	དེ་ནས་བཅོམ་ལྡན་འདས་དེ་བཞིན་གཤེགས་པ་རྣམ་པར་སྣང་མཛད་ཀྱིས་ཡང་དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་མཉམ་པ་ཉིད་མངོན་པར་རྫོགས་པར་བྱང་ཆུབ་པར་སྒྲུབ་པ་ཞེས་བྱ་བ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་ཚུལ་འདི་བཤད་དོ་༎
 vajrasamatābhisaṃbodho mahābodhir vajradṛḍhatayā |	རྡོ་རྗེ་སྲ་བ་ཉིད་ཀྱིས་ཕྱིར་། རྡོ་རྗེ་མཉམ་པ་ཉིད་མངོན་པར་རྫོགས་པར་བྱང་ཆུབ་པ་ནི༏་བྱང་ཆུབ་ཆེན་པོའོ་༎
 arthasamatābhisaṃbodho mahābodhir ekārthatayā |	དོན་གཅིག་པའི་ཕྱིར་དོན་གྱི་མཉམ་པ་ཉིད་མངོན་པར་རྫོགས་པར་བྱང་ཆུབ་པ་ནི་། བྱང་ཆུབ་ཆེན་པོའོ་༎
 dharmasamatābhisaṃbodho mahābodhiḥ sarvadharmaviśuddhitayā |	ངོ་བོ་ཉིད་ཀྱིས་རྣམ་པར་དག་པའི་ཕྱིར་ཆོས་ཀྱི་མཉམ་པ་ཉིད་མངོན་པར་རྫོགས་པར་བྱང་ཆུབ་པ་ནི་། བྱང་ཆུབ་ཆེན་པོའོ་༎
 sarvasamatābhisaṃbodho mahābodhiḥ sarvadharmasvabhāvāvikalpatayeti ||	ཐམས་ཅད་ལ་རྣམ་པར་མི་རྟོག་པའི་ཕྱིར་། ཐམས་ཅད་ཀྱི་མཉམ་པ་ཉིད་མངོན་པར་རྫོགས་པར་བྱང་ཆུབ་པ་ནི་། བྱང་ཆུབ་ཆེན་པོའོ་༎
 aśp 8| yaḥ kaścid vajrapāṇe imāṃś caturo dharmavihārāñ śroṣyati dhārayiṣyati vācayiṣyati bhāvayiṣyati sa sarvapāpasamācāro 'pi sarvāpāyasamatikrānto bhaviṣyaty ā bodhimaṇḍāt* |	ལག་ན་རྡོ་རྗེ་། སུ་ལ་ལ་ཆོས་མངོན་པར་སྒྲུབ་པ་བཞི་པོ་འདི་དག་ཉན་པ་དང་། འཛིན་པ་དང་། ཀློག་པ་དང་། སྒོམ་པ་དེ་སྡིག་པ་ཐམས་ཅད་སྤྱོད་ཀྱང་། བྱང་ཆུབ་ཀྱི་སྙིང་པོ་ལ་འདུག་གི་བར་དུ་ངན་སོང་ཐམས་ཅད་ལས་ཡང་དག་པར་འདས་པར་འགྱུར་རོ་༎ 
 kṣipraṃ cānuttarāṃ samyaksaṃbodhim abhisaṃbhotsyata iti ||	མྱུར་དུ་བླ་ན་མེད་པ་ཡང་དག་པར་༄༢༩༡ཨ་༌༎ རྫོགས་པའི་བྱང་ཆུབ་ཏུ་མངོན་པར་རྫོགས་པར་འཚང་རྒྱ་བར་འགྱུར་རོ་༎
 aśp 9| athedam uktvā bhagavāñ jñānamuṣṭiparigraha idam evārthapadaṃ bhūyasyā mātrayoddīpayan smitamukha idaṃ sarvadharmasamatāhṛdayam abhāṣata | vajra āḥ ||	དེ་ནས་དེ་སྐད་ཅེས་བཀའ་སྩལ་ནས་བཅོམ་ལྡན་འདས་ཡེ་ཤེས་ཀྱི་ཁུ་ཚུར་ཡོངས་སུ་འཛིན་པ་། དོན་གནས་འདི་ཉིད་རྒྱ་ཆེར་སྟོན་ཅིང་། བཞིན་རབ་ཏུ་འཛུམ་དམུལ་ཏེ་།
 aśp 10| atha bhagavān sarvaduṣṭavinayanaśākyamunis tathāgataḥ punar api sarvadharmasamatāvijayasaṅgrahaṃ nāma prajñāpāramitānirhāram abhāṣata	ཆོས་ཐམས་ཅད་ཀྱི་མཉམ་པ་ཉིད་ཀྱི་སྙིང་པོ་རབ་ཏུ་སྨྲས་སོ་༎ ཨཨ༏་དེ་ནས་མ་རུངས་པ་ཐམས་ཅད་འདུལ་བ་བཅོམ་ལྡན་འདས་དེ་བཞིན་གཤེགས་པ་ཤའཀྱ་ཐུབ་པས་ཀྱང་ཡང་ཆོས་ཐམས་ཅད་ཀྱི་མཉམ་པ་ཉིད་ཀྱིས་རྣམ་པར་རྒྱལ་བ་བསྡུ་བ་ཞེས་བྱ་བ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་སྒྲུབ་པ་འདི་བཤད་དེ་། 
 rāgāprapañcatayā dveṣāprapañcatā |	འདོད་ཆགས་ཀྱི་སྤྲོས་པ་མེད་པ་ཉིད་ཀྱིས་ཞེ་སྡང་གི་སྤྲོས་པ་མེད་པ་ཉིད་བཤད་དེ་། དོ་༎ 
 dveṣāprapañcatayā mohāprapañcatā |	ཞེ་སྡང་གི་སྤྲོས་པ་མེད་པ་ཉིད་ཀྱིས་གཏི་མུག་གི་སྤྲོས་པ་མེད་བཤད་དེ་། 
 mohāprapañcatayā sarvadharmāprapañcatā |	དོ་༎ པ་ཉིད་དོ་༎ གཏི་མུག་གི་སྤྲོས་པ་མེད་པ་ཉིད་ཀྱིས་ཆོས་ཐམས་ཅད་སྤྲོས་པ་མེད་པ་ཉིད་དོ་༎
 sarvadharmāprapañcatayā prajñāpāramitāprapañcatā veditavyeti ||	ཆོས་ཐམས་ཅད་ཀྱི་སྤྲོས་པ་མེད་པ་ཉིད་ཀྱིས་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་སྤྲོས་པ་མེད་པ་ཉིད་དུ་རིག་པར་བྱའོ་༎ ལག་ན་རྡོ་རྗེ་།
 aśp 11| yaḥ kaścid vajrapāṇe imaṃ prajñāpāramitānayaṃ śroṣyati dhārayiṣyati vācayiṣyati bhāvayiṣyati tasya traidhātukopapannān api sarvasattvān prapātayato nāpāyagamanaṃ bhaviṣyati vinayavaśam upādāya |	སུ་ལ་ལ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་ཚུལ་འདི་ཉན་པ་དང་། འཛིན་པ་དང་། ཀློག་པ་དང་། སྒོམ་པ་ངེས་འདུལ་བའི་དབང་གི་ཕྱིར་ཁམས་གསུམ་དུ་སྐྱེས་པའི་སེམས་ཅན་ཐམས་ཅད་བསད་ཀྱང་ངན་སོང་དུ་འགྲོ་བར་མི་འགྱུར་ཏེ་།
 kṣipraṃ cānuttarāṃ samyaksaṃbodhim abhisaṃbhotsyata iti ||	མྱུར་དུ་བླ་ན་མེད་པ་ཡང་དག་༄༢༩༡བ་པར་རྫོགས་པའི་བྱང་ཆུབ་ཏུ་མངོན་པར་རྫོགས་པར་འཚང་རྒྱ་བར་ཡང་འགྱུར་རོ་༎
 aśp 12| atha vajrapāṇir imam eva dharmatārthaṃ bhūyasyā mātrayoddīpayaṃs trilokavijayavajrāṃ	དེ་ནས་བཅོམ་ལྡན་འདས་ལག་ན་རྡོ་རྗེ་ཆོས་ཉིད་འདིའི་དོན་རྒྱ་ཆེན་པོ་སྟོན་ཏེ་། འཇིག་རྟེན་གསུམ་ལས་རྣམ་པར་རྒྱལ་བའི་རྡོ་རྗེ་ཞེས་བྱ་བའི་ཕྱག་རྒྱ་བཅིངས་ནས་ཁྲོ་གཉེར་དང་བཅས་ཤིང་སྨིན་མ་བཏེག་སྟེ་། འབར་བར་ལྟ་ལ་པདམའི་གདོང་ཁྲོ་ཞིང་དགོད་དེ་།
 nāma mudrāṃ baddhvā sabhrukuṭibhrūbhaṅgadīptadṛṣṭivihasitaruṣiteṣaddaṃṣṭrākarālavadanakamalaḥ	མཆེ་བ་གཙིགས་ནས་རྐང་པ་ག-ཡོན་པ་བརྐྱང་བའི་ཚུལ་དུ་གནས་པས་གནས་ནས་།
 pratyālīḍhasthānastha idaṃ vajrahūṃkāraṃ nāma hṛdayam abhāṣata | vajra hūṃ ||	རྡོ་རྗེ་ཧའུམ་ཞེས་བྱ་བའི་སྙིང་པོ་འདི་སྨྲས་སོ་༎ ཧའུམ། 
 aśp 13| atha bhagavān svabhāvaviśuddhadharmatāprāptas tathāgataḥ punar apīmaṃ sarvadharmasamatāvalokiteśvarajñānamudraṃ nāma prajñāpāramitānayārtham abhāṣata |	དེ་ནས་བཅོམ་ལྡན་འདས་དེ་བཞིན་གཤེགས་པ་ངེ་བོ་ཉིད་དག་པའི་ཆོས་ཉིད་ཐོབ་པས་། ཡང་ཆོས་ཐམས་ཅད་ཀྱི་མཉམ་པ་ཉིད་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་གི་ཡེ་ཤེས་ཀྱི་ཕྱག་རྒྱ་ཞེས་བྱ་བ་། 
 sarvarāgaviśuddhitā loke sarvadveṣaviśuddhitāyai saṃvartate |	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་ཚུལ་འདི་བཤད་དེ༏་འདོད་ཆགས་ཐམས་ཅད་རྣམ་པར་དག་པས་འཇིག་རྟེན་ན་ཞེ་སྡང་ཐམས་ཅད་རྣམ་པར་དག་པར་འགྱུར་རོ་༎
 sarvamalaviśuddhitā loke sarvapāpaviśuddhitāyai saṃvartate |	དྲི་མ་ཐམས་ཅད་རྣམ་པར་དག་པས་འཇིག་རྟེན་ན་སྡིག་པ་ཐམས་ཅད་རྣམ་པར་དག་པར་འགྱུར་རོ་༎ 
 sarvadharmaviśuddhitā loke sarvasattvaviśuddhitāyai saṃvartate |	ཆོས་ཐམས་ཅད་རྣམ་པར་དག་པས་འཇིག་རྟེན་ན་སེམས་ཅན་ཐམས་ཅད་རྣམ་པར་དག་པར་རོ་༎ འགྱུར་རོ་༎ 
 sarvajñānaviśuddhitā loke prajñāpāramitāviśuddhitāyai saṃvartate ||	ཤེས་པ་ཐམས་ཅད་རྣམ་པར་དག་བས་འཇིག་རྟེན་ན་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་རྣམ་པར་དག་པར་འགྱུར་རོ་རོ་༎ འགྱུར་རོ་༎ ༎ ལག་ན་རྡོ་རྗེ་།
