skt	tib
 tataḥ śvāsapraśvāsamapi parārtham abhilaṣitukāmaḥ saḥ pañcamaprahara utthāya,	དེ་ནས་དབུགས་ཕྱི་ནང་དུ་རྒྱུ་བ་ཡང་གཞན་གྱི་དོན་དུ་འགྱུར་བར་འདོད་པ་དེས་ཐོ་རངས་ཀྱི་ཐུན་༄༢༩༦བ་ལ་ལངས་ཏེ་། བཤང་བ་དང་གཅི་བ་དོར་བ་ལ་སོགས་པའི་སྤྱོད་ལམ་ལེགས་པར་བྱས་ནས་།
 uccāraprasrāvatyāgādicaryā sunirvartya madhyadeśapratyantajanapadaviśeṣe snātvā,	ཡུལ་དབུས་དང་ཡུལ་མཐའ་འཁོབ་ཀྱི་བྱེ་བྲག་གིས་ཁྲུས་བྱས་ལ་།
 samastagatīḥ avalambya caturapramāṇairbodhau cittamutpādya,	འགྲོ་བ་མཐའ་དག་ལ་དམིགས་ཏེ་ཚད་མེད་པ་བཞིས་བྱང་ཆུབ་ཏུ་སེམས་བསྐྱེད་ལ་།
 triratnapratimāsamakṣaṃ sulipya sugandhapuṣpaprakaraṃ suvikīrya tadagrato bhūmau jānunī saṃsthāpya,	དཀོན་མཆོག་གསུམ་གྱི་གཟུགས་བརྙན་གྱི་སྤྱན་སྔར་བྱུག་རིས་ལེགས་པར་བྱས་ཏེ་མེ་ཏོག་དྲི་ཞིམ་པོ་སིལ་མ་ལེགས་པར་གཏོར་ནས་། དེ་དག་གི་སྤྱན་སྔར་པུས་མོ་གཉིས་ས་ལ་བཙུགས་ནས་ཐལ་མོ་སྦྱར་ཏེ་།
 kṛtāñjaliḥ daśadiglokadhāta-samastabuddha-samastadharmamahāyānasaṃghasamakṣaṃ ca asaṃkhyānirvācyakāyavyūhān nirmāya teṣāñcaikaikam caraṇayoḥ supraṇamet |	ཕྱོགས་བཅུའི་འཇིག་རྟེན་གྱི་ཁམས་ཀྱི་སངས་རྒྱས་ཐམས་ཅད་དང་ཆོས་ཐམས་ཅད་དང་། ཐེག་པ་ཆེན་པོའི་དགེ་འདུན་གྱི་སྤྱན་སྔར་ལུས་ཀྱི་བཀོད་པ་གྲངས་མེད་ཅིང་བརྗོད་དུ་མེད་པར་སྤྲུལ་ཏེ་། དེ་དག་རེ་རེའི་ཞབས་ལ་ལེགས་པར་ཕྱག་བྱའོ་༎
 tān aparimitavipulāprameyāmiṣapūjayā pūjayet |	དེ་དག་ལ་ཟང་ཟིང་གི་མཆོད་པ་ཚད་མེད་པ་རྒྱ་ཆེ་བ་དཔག་ཏུ་མེད་པས་མཉེས་པར་བྱའོ་༎ 
 tataḥ pratikāyaṃ anirvacanīyamukhāni pratimukhaṃ cānirvacanīyajihvā nirmāya, svaparapāpān aśeṣān diśet |	དེ་ནས་ལུས་རེ་རེ་ལ་མགོ་བརྗོད་དུ་མེད་པ་མགོ་རེ་རེ་ལ་ལྕེ་བརྗོད་དུ་མེད་པར་སྤྲུལ་ཏེ་བདག་དང་གཞན་གྱི་སྡིག་པ་མ་ལུས་པར་བཤགས་པར་བྱའོ་༎
 svaparapuṇyāni cānumodayet |	བདག་དང་གཞན་གྱི་དགེ་བ་ལ་རྗེས་སུ་ཡི་རང་བར་བྱའོ་༎
 aciram abhisambodhiprāptān buddhān bhagavato dharmacakrapravartanāya adhyeṣayet | ye dharmacakraṃ pravartya āyuḥ saṃskārān parijihīrṣante, (tān) āsaṃsāram aparinirvāṇāya prārthayeta |	སངས་རྒྱས་བཅོམ་ལྡན་འདས་མངོན་པར་རྫོགས་པར་སངས་རྒྱས་ནས་རིང་པོ་མ་ལོན་པ་རྣམས་ལ་ཆོས་ཀྱི་འཁོར་ལོ་བསྐོར་བར་བསྐུལ་མ་གདབ་བར་བྱའོ་༎ གང་དག་ཆོས་ཀྱི་འཁོར་ལོ་བསྐོར་ནས་ཚེའི་འདུ་བྱེད་གཏོང་བ་དག་ལ་འཁོར་བ་ཇི་སྲིད་པའི་བར་དུ་ཡོངས་སུ་མྱ་ངན་ལས་མི་འདའ་བར་གསོལ་བ་གདབ་པར་བྱའོ་༎
 teṣāṃ samastakuśalānām anuttarasamyaksambodhau pariṇāmanāṃ kuryāt |	དགེ་བའི་རྩ་བ་དེ་དག་ཐམས་ཅད་བླ་ན་མེད་པ་ཡང་དག་པར་རྫོགས་པའི་བྱང་ཆུབ་ཏུ་བསྔོ་བར་བྱའོ་༎ 
 yathā sūtre āgatāni tathā pratyaṅgapadāni savistaraṃ paṭhet |	ཇི་ལྟར་མདོ་ལས་འབྱུང་བ་བཞིན་དུ་ཡན་ལག་དེ་དག་རེ་རེ་ལ་ཚིག་ཤིན་ཏུ་རྒྱས་པར་བརྗོད་པར་བྱའོ་༎
 tataḥ saptapūjānantaraṃ sarvasattvān avalambya triśaraṇagamanapadāni triḥ paṭhet |	དེ་ནས་མཆོད་པ་བདུན་པོའི་རྗེས་ལ་འགྲོ་བ་མཐའ་དག་ལ་དམིགས་ཏེ་། གསུམ་ལ་སྐྱབས་སུ་འགྲོ་བའི་ཚིག་ལན་གསུམ་གྱི་བར་དུ་བརྗོད་པར་བྱའོ་༎
 tataḥ bodhicittamutpādayet,	དེ་ནས་བྱང་ཆུབ་ཏུ་སེམས་བསྐྱེད་པར་བྱ་སྟེ་།
 yathā vidhau prāpyate tathā ca kuryāt |	ཇི་ལྟར་ཆོ་ག་ལས་འབྱུང་བ་བཞིན་དུ་བྱའོ་༎
 antaśaśca evam-	ཐ་ན་ཡང་འདི་སྐད་དུ་།
 buddhaṃ ca dharmañca gaṇottamaṃ ca	སངས་རྒྱས་ཆོས་དང་ཚོགས་ཀྱི་མཆོག་རྣམས་ལ་༎
 yāvaddhi bodhiṃ śaraṇaṃ gato 'smi |	བྱང་ཆུབ་བར་དུ་བདག་ནི་སྐྱབས་སུ་མཆི་༎
 dānādi-kṛtyaiśca kṛtairmayaibhiḥ	བདག་གི་སྦྱིན་སོགས་བགྱིས་པ་འདི་༄༢༩༧ཨ་༌་༎ དག་གིས་།
 buddho bhaveyaṃ jagato hitāya || 2 ||	འགྲོ་ལ་ཕན་ཕྱིར་སངས་རྒྱས་འགྲུབ་པར་ཤོག་། 
 iti triḥ paṭhet |	ཅེས་ལན་གསུམ་བརྗོད་པར་བྱའོ་༎
 tataḥ svakāyārpaṇaṃ, tataḥ mahāpuruṣāṇāṃ dharmanaye mahārathināṃ ca mārge avasthānāya pratijānīyāt | tataḥ svaśayyāyāṃ paryaṅkamābhujya gurubhaṭṭāraka-śrī-bodhibhadrakṛta-samādhi-(sambhāra)	དེ་ནས་བདག་གི་ལུས་དབུལ་བ་དང་། དེ་ནས་སྐྱེས་བུ་ཆེན་པོའི་ཆོས་ལུགས་ཤིང་རྟ་ཆེན་པོའི་ལམ་ལ་གནས་པར་དམ་བཅའ་བར་བྱའོ་༎ དེ་ནས་རང་གི་མལ་དུ་སྐྱིལ་མོ་ཀྲུང་གིས་འདུག་ལ་། བླ་མ་རྗེ་བཙུན་དཔལ་བྱང་ཆུབ་བཟང་པོས་བཀོད་པའི་ཏིང་ངེ་འཛིན་གྱི་ལེའུ་ལས་གསུངས་པའི་ཡན་ལག་དགུ་པོ་ཤེས་པར་བྱས་ལ་།
 parivarttoktāninavāṅgāni jñātvā śamathavipaśyanāyogaṃ bhāvayet |	ཞི་གནས་དང་ལྷག་མཐོང་གི་རྣལ་འབྱོར་བསྒོམ་པར་བྱ་སྟེ་།
 so 'pi layauddhatyādisamastadoṣān prahāya bhāvanīyaḥ |	དེ་ཡང་བྱིང་བ་དང་རྒོད་པ་ལ་སོགས་པའི་སྐྱོན་དུ་གྱུར་པ་ཐམས་ཅད་བསལ་ཏེ་བསྒོམ་པར་བྱའོ་༎ 
 tataḥ cakṣurunmīlya, niḥśvasya,	དེ་ནས་མིག་ཕྱེ་ལ་དབུགས་ཕྱུང་སྟེ་།
 bāhyābhyantaravastudarśane- 'aho|	ཕྱི་དང་ནང་གི་དངོས་པོ་མཐོང་བ་ན་།
 āścaryam, aho|	ཨཨེ་མའོ་རེ་མཚར་།
 āścaryam |	ཨཨེ་མའོ་རེ་མཚར་།
 ākāśopamānutpādataḥ pratītyasamutpādabalena nānābhāseyamavasthitiḥ ayam' aho|	ནམ་མཁའ་ལྟ་བུའི་སྐྱེ་བ་མེད་པ་ལས་རྟེན་ཅིང་འབྲེལ་པར་འབྱུང་བའི་སྟོབས་ཀྱིས་སྣ་ཚོགས་སུ་སྣང་ཞིང་གནས་པ་འདི་།
 āścaryam' iti vicintya aṣṭamāyopamarupeṇa jānīyāt |	ཨཨེ་མའོ་ངོ་མཚར་རོ་སྙམ་དུ་སྒྱུ་མའི་དཔེ་བརྒྱད་ཀྱི་ཚུལ་དུ་ཤེས་པར་བྱའོ་༎
 tato mahākaruṇacittena samastādṛśyasattvebhyo dharmadeśanārtha yathābodhi mahāyāna-sūtrapāṭhaṃ kuryāt |	དེ་ནས་སྙིང་རྗེ་ཆེན་པོའི་ཡིད་ཀྱིས་མི་སྣང་བའི་སེམས་ཅན་ཐམས་ཅད་ལ་ཆོས་བཤད་པའི་ཕྱིར་རྟོག་པ་ཅི་ཡོད་པས་ཐེག་པ་ཆེན་པོའི་མདོ་སྡེ་ཁ་ཏོན་དུ་གདོན་པར་བྱའོ་༎
 tataḥ bhojanāvasare- 'ṣaṭtriṃśadaśuciparipūrṇena asāreṇa nāśaparyavasitena kāyenānena tadbuddhadharmakāya-sāramanveṣayāmi' iti vicintya na puṣṭyartha,	དེ་ནས་ཟས་ཀྱི་བྱ་བའི་དུས་སུ་མི་གཙང་བའི་རྫས་སུམ་ཅུ་རྩ་དྲུག་གིས་གང་བའི་ལུས་སྙིང་པོ་མེད་པ་མཐར་འཇིག་པ་འདིས་སངས་རྒྱས་ཀྱི་ཆོས་ཀྱི་སྐུའི་སྙིང་པོ་དེ་བཙལ་བར་བྱའོ་ཞེས་བསམས་ལ་རྒྱགས་པའི་ཕྱིར་མ་ཡིན་ལ་།
 nāpi rasāsaktayā yānadhiyā bhoktavyam |	རོ་ལ་ཆགས་པས་ཀྱང་མ་ཡིན་ཏེ་། གྲུ་ལྟ་བུའི་བློས་བཟའ་བར་བྱའོ་༎
 bhojanamātrāpi jñātavyā |	ཟས་ཀྱི་ཚོད་རིག་པར་ཡང་བྱ་སྟེ་།
 aṣṭāṅgacikitsātantre-	གསོ་བ་རིག་པའི་རྒྱུད་ཡན་ལག་བརྒྱད་པ་ལས་། ལྟོ་ཡི་སུམ་ཆ་ཟས་ཀྱིས་ཏེ་༎
 annena kukṣerdvāvaṃśau pānenaikaṃ prapūrayet |	ཆ་གཉིས་པ་ནི་སྐོམ་གྱིས་སོ་༎
 āśrayaṃ pavanādīnāṃ caturthamavaśeṣayet || 3 || iti |	རླུང་ལ་སོགས་པའི་གནས་སུ་ནི་༎ ཆ་གཅིག་སྟོང་པར་གཞག་པར་བྱ་༎ ཞེས་བཤད་དོ་༎
 tadbhojanaṃ caturbhāgeṣu vibhājyam |	ཟས་དེ་ལ་ཆ་བཞིར་བགོ་བར་བྱ་།
 prathamo bhāgastriratnebhyo gurave cārpaṇīyaḥ |	ཆ་དང་པོ་དཀོན་མཆོག་གསུམ་དང་བླ་མ་ལ་དབུལ་བར་བྱའོ་༎
 ekaṃ bhāgaṃ svayameva bhuñjīt |	ཆ་གཅིག་རང་ཉིད་ལོངས་སྤྱད་པར་བྱའོ་༎
 eko bhāgo bālebhyo 'nāthebhyaśca deyaḥ |	ཆ་གཅིག་བྱིས་པ་དང་མགོན་མེད་པ་དག་ལ་སྦྱིན་པར་བྱའོ་༎
 ekaśca bhāgaḥ kukkurakākāditiryagbhyo deyaḥ |	ཆ་གཅིག་ནི་ཁྱི་དང་བྱ་རོག་ལ་སོགས་པའི་བྱོལ་སོང་ལ་སྦྱིན་པར་བྱའོ་༎
 kaiściccaryāsaṅgraho 'nyathāpi kathitaḥ | anyo nayastu caryāsaṅgrahapradīpoktavat | tataḥ pūrvāhṇayāmeṣvapi pañcamaprahare yathoktavat sarvaṃ kāryam |	གང་དག་གིས་སྤྱོད་པ་བསྡུས་པར་ནི་གཞན་དུ་ཡང་བརྗོད་༄༢༩༧བ་དོ་༏་། ཚུལ་གཞན་ནི་སྤྱོད་པ་བསྡུས་པའི་སྒྲོན་མ་ལས་བཤད་པ་བཞིན་ནོ་༎
 madhyāhne sandhyāyāṃ rātreḥ prathame madhye ca yāme sarvathā yathoktāḥ sarve vidhayaḥ pūrayitavyāḥ |	དེ་ནས་སྔ་དྲོའི་ཐུན་ལ་ཡང་ཐོ་རངས་ཀྱི་ཐུན་ལ་ཇི་སྐད་བརྗོད་པ་ལྟར་ཐམས་ཅད་བྱའོ་༎ གུང་གི་ཐུན་དང་། དགོངས་མོའི་ཐུན་དང་། སྲོད་ཀྱི་ཐུན་དང་། མཚན་མོའི་གུང་གི་ཐུན་ཐམས་ཅད་དུ་ཇི་ལྟར་བརྗོད་པའི་ཆོ་ག་ཐམས་ཅད་རྫོགས་པར་བྱའོ་༎
 'tādṛgyoginastasya nidrāśayanakālaniyamo nāsti' evaṃ guravo vadanti |	དེ་ལྟར་རྣལ་འབྱོར་པ་དེ་ལ་ནི་གཉིད་ལོག་པ་དང་ཉལ་བའི་དུས་ལ་ངེས་པ་མེད་དོ་ཞེས་བླ་མ་དག་གསུང་ངོ་༎
 tādṛgyoginaḥ sambhāramārgīyāḥ,	དེ་ལྟ་བུའི་རྣལ་འབྱོར་པ་ཚོགས་ཀྱི་ལམ་པ་།
 mokṣamārgīyakuśalamūlotpādakāmaādikārmikā ahorātraṃ vyarthamanavasthitāḥ, tādṛgbhya āpattidoṣaḥ kathaṃ bhavet |	ཐར་པའི་ཆ་དང་མཐུན་པའི་དགེ་བའི་རྩ་བ་བསྐྱེད་འདོད་པའི་ལས་དང་པོ་པ་ཉིན་དང་མཚན་དུ་དོན་མེད་པར་མི་གནས་པ་དེ་ལྟ་བུ་ལ་ལྟུང་བའི་ཉེས་པ་ག་ལ་འབྱུང་།
 yadi durvāsanābalād āpattirbhavet,	གལ་ཏེ་བག་ཆགས་ངན་པའི་སྟོབས་ཀྱིས་ལྟུང་བ་བྱུང་བར་གྱུར་ན་།
 evaṃ śīghram pratikuryāt |	འདི་ལྟར་མྱུར་དུ་གསོ་བར་བྱེད་དེ་།
 evaṃ teṣāṃ ṣaḍyāmānām aṣṭādaśadhā vibhāge kṛte sati catuḥpañcāśatkṣaṇā bhaviṣyanti |	དེ་ཡང་འདི་ལྟར་ཐུན་དྲུག་པོ་དག་དུམ་བུ་བཅོ་བརྒྱད་དུ་བགོས་ནས་སྐད་ཅིག་མ་ལྔ་བཅུ་རྩ་བཞིར་འགྱུར་རོ་༎
 bodhisattvā api uttamamadhyamā ('dhamāḥ) nava syuḥ |	བྱང་ཆུབ་སེམས་དཔའ་ཡང་རབ་འབྲིང་དགུར་འགྱུར་རོ་༎
 gurupadeśataḥ pratipattyupāyān jānīyāt |	བླ་མའི་མན་ངག་གིས་གསོ་བའི་ཐབས་རྣམས་ཤེས་པར་བྱའོ་༎
 śreṣṭhaiḥ samākhyātatamaṃ sumārga bodhiprabhādyaiḥ kalitaśca śiṣyaiḥ |	དམ་པ་རྣམས་ཀྱིས་བཤད་པའི་ལམ་བཟང་པོ་༎ བྱང་ཆུབ་འོད་སོགས་སློབ་མས་བསྐུལ་བྱས་པ་༎
 gattvā mahāyānakulābhijātaiḥ prāpyaṃ padaṃ tad dvipadendrakasya || 4 ||	ཐེག་ཆེན་རིགས་ཅན་རྣམས་ཀྱིས་བགྲོད་བྱས་ནས་༎ རྐང་གཉིས་དབང་པོའི་གནས་སུ་འགྲོ་བར་ཤོག་། 
 gururhi bhaṭṭārakabodhisattvaḥ bodhiprabhairbhikṣuvaraiḥ praṇunnaḥ |	རྗེ་བཙུན་བླ་མ་བྱང་ཆུབ་སེམས་དཔའ་ལ་༎ དགེ་སློང་བྱང་ཆུབ་འོད་ཀྱིས་གསོལ་བ་བཏབ་༎
 anūditā śīlajayena bhikṣuṇā caren mahāyānapathānuyāyī || 5 ||	དགེ་སློང་ཚུལ་ཁྲིམས་རྒྱལ་བས་ཞུས་ནས་བསྒྱུར་༎ ཐེག་པ་ཆེན་པོ་པ་རྣམས་སྤྱོད་གྱུར་ཅིག་།
 'bodhisattvādikarmikamārgāvatāradeśanā' ācāryadīpaṅkaraśrījñānaviracitā samāptā ||	བྱང་ཆུབ་སེམས་དཔའ་ལས་དང་པོ་པའི་ལམ་ལ་འཇུག་པ་བསྟན་པ་། སློབ་དཔོན་དཔལ་མར་མེ་མཛད་ཡེ་ཤེས་ཀྱིས་མཛད་པ་རྫོགས་སོ་།
