skt	tib
 yakṣaiśca nānāvividhaiḥ śukasāraṇapaṇḍitaiḥ || lank_1|5 ||	ནེ་ཙོ་ས་ར་ནས་བརྒྱན་པའི་༎ གནོད་སྦྱིན་རྣམ་པ་མང་པོ་དང་༎ འབོད་སྒྲོགས་ལྷ་མོ་ལྷན་ཅིག་ཏུ་༎
 ṛddhyā gatvā tamadhvānaṃ yatra tiṣṭhati nāyakaḥ |	མགོན་པོ་གང་ན་བཞུགས་པ་ཡི་༎ ལམ་དེར་འཕྲུལ་གྱིས་སོང་ནས་ནི་༎
 avatīrya pauṣpakādyānādvandya pūjya tathāgatam |	མེ་ཏོག་བཞོན་ལས་བབས་ནས་ཀྱང་༎ དེ་བཞིན་གཤེགས་ལ་མཆོད་ཕྱག་འཚལ་༎
 nāma saṃśrāvayaṃstasmai jinendreṇa adhiṣṭhitaḥ || lank_1|6 ||	རྒྱལ་བའི་དབང་པོས་བྱིན་བརླབས་ནས་༎ དེ་ལ་མངོན་པར་མི་བསྙན་པ་༎
 rāvaṇo 'haṃ daśagrīvo rākṣasendra ihāgataḥ |	བདག་ནི་འབོད་སྒྲོགས་མགྲིན་བཅུ་སྟེ༏་༏སྲིན་པོའི་དབང་པོ་འདིར་མཆིས་སོ་༎
 anugṛhṇāhi me laṅkāṃ ye cāsmin puravāsinaḥ || lank_1|7 ||	གྲོང་རྡལ་འདི་ན་སུ་གནས་དང་༎ བདག་གི་ལངཀ་རྗེས་སུ་བཟུང་༎
 pūrvairapi hi saṃbuddhaiḥ pratyātmagatigocaram |	རྫོགས་པའི་སངས་རྒྱས་སྔ་མས་ཀྱང་༎ སོ་སོ་རང་རིག་སྤྱོད་ཡུལ་ནི་༎
 śikhare ratnakhacite puramadhye prakāśitam || lank_1|8 ||	རྩེ་མོ་རིན་ཆེན་བརྒྱན་པ་ཡི་༎ གྲོང་རྡལ་དབུས་སུ་རབ་ཏུ་བཤད་༎
 bhagavānapi tatraiva śikhare ratnamaṇḍite |	བཅོམ་ལྡན་གྱིས་ཀྱང་དེ་ཉིད་ཀྱི་༎ རྩེ་མོ་རིན་ཆེན་བརྒྱན་པ་ལ་༎
 deśetu dharma virajaṃ jinaputraiḥ parīvṛtaḥ |	རྒྱལ་བའི་སྲས་ཀྱིས་ཡོངས་བསྐོར་ཅིང་༎ རྡུལ་མེད་ཆོས་ནི་བཤད་དུ་གསོལ་༎
 śrotukāmā vayaṃ cādya ye ca laṅkānivāsinaḥ || lank_1|9 ||	གང་རྣམས་ལངཀར་གནས་པ་དང་༎ བདག་ཅག་དེ་རིང་ཉན་པར་འཚལ་༎
 deśanānayanirmuktaṃ pratyātmagatigocaram |	བཤད་པའི་ཚུལ་ལས་རྣམ་གྲོལ་བ་༎ སོ་སོ་རང་རིག་སྤྱོད་ཡུལ་ཏེ་༎
 laṅkāvatārasūtraṃ vai pūrvabuddhānuvarṇitam || lank_1|10 ||	ལངཀར་གཤེགས་པའི་མདོ་༄༩༠ཨ་༌༎ སྡེ་ནི་༎
 smarāmi pūrvakairbuddhairjinaputrapuraskṛtaiḥ |	སངས་རྒྱས་སྔ་མས་གསུངས་པའོ་༎ རྒྱལ་བའི་སྲས་ཀྱིས་ཡོངས་བསྐོར་ཅིང་༎ སྔོན་གྱི་སངས་རྒྱས་དག་གིས་ཀྱང་༎
 sūtrametannigadyate bhagavānapi bhāṣatām || lank_1|11 ||	མདོ་སྡེ་འདི་ནི་བཤད་པར་དྲན་༎ བཅོམ་ལྡན་འདས་ཀྱིས་བཤད་དུ་གསོལ་༎
 bhaviṣyantyanāgate kāle buddhā buddhasutāśca ye |	མ་འོངས་དུས་ན་འབྱུང་བ་ཡི་༎ སངས་རྒྱས་སངས་རྒྱས་སྲས་དག་ཀྱང་༎ འཕྲུལ་གྱི་ཚུལ་ཏེ་འདི་ཉིད་ནི་༎
 etameva nayaṃ divyaṃ śikhare ratnabhūṣite |	རྩེ་མོ་རིན་ཆེན་བརྒྱན་པ་ལ་༎
 deśayiṣyanti yakṣāṇāmanukampāya nāyakāḥ || lank_1|12 ||	གནོད་སྦྱིན་རྣམས་ལ་ཐུགས་བརྩེ་ཕྱིར་༎ འདྲེན་པ་རྣམས་ནི་སྟོན་པར་འགྱུར་༎ འཕྲུལ་གྱི་ལངཀའི་གྲོང་རྡལ་འདི་༎
 divyalaṅkāpurīramyāṃ nānāratnairvibhūṣitām | prāgbhāraiḥ śītalaiḥ ramyai ratnajālavitānakaiḥ || lank_1|13 ||	མདངས་དགའ་རིན་ཆེན་སྣ་ཚོགས་དང་༎ ཐལ་སྡིངས་རྡོ་སྟེང་དགའ་བ་དང་༎ རིན་ཆེན་དྲ་བའི་བླ་བྲེས་བརྒྱན་༎
 rāgadoṣavinirmuktāḥ pratyātmagaticintakāḥ |	རྣལ་འབྱོར་ཉེས་དང་རྣམ་བྲལ་བ་༎ སོ་སོ་རང་རིག་སེམས་པ་ཡི་༎
 santyatra bhagavan yakṣāḥ pūrvabuddhaiḥ kṛtārthinaḥ |	བཅོམ་ལྡན་འདི་ན་གནོད་སྦྱིན་དག་། སངས་རྒྱས་སྔ་མས་མཛད་སྲུང་པ་༎
 mahāyānanaye śraddhā niviṣṭānyonyayojakāḥ || lank_1|14 ||	ཐེག་ཆེན་ཚུལ་ལ་དད་པ་ཡི་༎ མངོན་པར་ཞེན་ཅིང་གཞན་འཛུད་པ་༎
 (vaidya 3) yakṣiṇyo yakṣaputrāśca mahāyānabubhutsavaḥ |	གནོད་སྦྱིན་མོ་དང་གནོད་སྦྱིན་བུ་༎ ཐེག་ཆེན་རྟོགས་པར་འཚལ་བ་མཆིས༏་༏ལངཀ་མ་ལ་ཡ་ཡི་རིར་༎
 āyātu bhagavān śāstā laṅkāmalayaparvatam || lank_1|15 ||	སྟོན་པ་སངས་རྒྱས་གཤེགས་སུ་གསོལ་༎ བུམ་པ་རྣ་ལ་སོགས་པ་རྣམས་༎
 kumbhakarṇapuroigāśca rākṣasāḥ puravāsinaḥ |	སྲིན་པོ་གྲོང་རྡལ་གནས་པ་དག་།
 śroṣyanti pratyātmagatiṃ mahāyānaparāyaṇāḥ || lank_1|16 ||	ཐེག་པ་ཆེ་ལ་རྟོན་པ་རྣམས་༎ སོ་སོ་རང་རིག་ཉན་པར་འཚལ་༎
 kṛtādhikārā buddheṣu kariṣyantyadhunā ca vai |	སངས་རྒྱས་རྣམས་ལ་བགྱི་བ་བགྱིས་༎ ད་ལྟར་ན་ཡང་ཤིན་ཏུ་བགྱིད་༎
 anukampārthaṃ mahyaṃ vai yāhi laṅkāṃ sutaiḥ saha || lank_1|17 ||	བདག་ལ་རྗེས་སུ་ཐུགས་བརྩེའི་ཕྱིར་༎ ལངཀར་༄༩༠བ་སྲས་དང་བཅས་ཏེ་གཤེགས་༎
 gṛhamapsaravargāśca hārāṇi vividhāni ca |	ཁྱིམ་དང་ལྷ་མོ་ཚོགས་རྣམས་དང་༎ སེ་མོ་དོ་ཡང་སྣ་ཚོགས་དང་༎ མདངས་དགའ་ཨཨ་ཤོ་ཀ་ཡི་ཚལ་༎
 ramyāṃ cāśokavanikāṃ pratigṛhṇa mahāmune || lank_1|18 ||	ཐུབ་པ་ཆེན་པོ་བཞེས་སུ་གསོལ་༎
 ājñākaro 'haṃ buddhānāṃ ye ca teṣāṃ jinātmajāḥ |	བདག་ནི་རྒྱལ་སྲས་དེ་དག་དང་༎ སངས་རྒྱས་རྣམས་ཀྱི་བཀའ་བཞིན་བགྱིད་༎
 nāsti tadyanna deyaṃ me anukampa mahāmune || lank_1|19 ||	བདག་གིས་མི་དབུལ་གཅིག་མ་མཆིས་༎ ཐུབ་པ་ཆེན་པོ་ཐུགས་བརྩེར་དགོངས་༎
 tasya tadvacanaṃ śrutvā uvāca tribhaveśvaraḥ |	དེ་ཡི་ཚིག་དེ་གསན་པ་ན་༎ སྲིད་གསུམ་དབང་པོས་གསུངས་པ་ནི་༎
 atītairapi yakṣendra nāyakai ratnaparvate || lank_1|20 ||	གནོད་སྦྱིན་དབང་པོ་འདས་པ་ཡི་༎ མགོན་པོ་རིན་ཆེན་རི་བོ་ལ་༎
 pratyātmadharmo nirdiṣṭaḥ tvaṃ caivāpyanukampitaḥ |	སོ་སོ་རང་རིག་ཆོས་རྣམས་བསྟན་༎ ཁྱོད་ཉིད་ལ་ཡང་ཐུགས་བརྩེར་དགོངས་༎ རིན་ཆེན་རྣམ་བརྒྱན་རི་བོ་ལ་༎
 anāgatāśca vakṣyanti girau ratnavibhūṣite || lank_1|21 ||	མ་འོངས་རྣམས་ཀྱང་གསུང་བར་འགྱུར་༎ འདི་ནི་རྣལ་འབྱོར་ལྡན་པ་དག་།
 yogināṃ nilayo hyeṣa dṛṣṭadharmavihāriṇām |	མཐོང་བའི་ཆོས་ལ་སྤྱོད་པའི་གནས་༎ ང་དང་སྲས་རྣམས་དག་གིས་ཀྱང་༎
 anukampyo 'si yakṣendra sugatānāṃ mamāpi ca || lank_1|22 ||	གནོད་སྦྱིན་དབང་པོ་བརྩེར་དགོངས་རིགས་༎
 adhivāsya bhagavāṃstūṣṇīṃ śamabuddhyā vyavasthitaḥ |	བཅོམ་ལྡན་གནང་ནས་མི་གསུང་བར་༎ ཞི་བའི་བློ་ཡིས་རྣམ་པར་བཞུགས་༎ འབོད་སྒྲོགས་ཀྱིས་ནི་ཕུལ་བ་ཡི་༎
 ārūḍhaḥ puṣpake yāne rāvaṇenopanāmite || lank_1|23 ||	མེ་ཏོག་བཞོན་པར་བཞུགས་པར་གྱུར་༎
 tatraiva rāvaṇo 'nye ca jinaputrā viśāradāḥ |	དེ་ཉིད་དུ་ནི་འབོད་སྒྲོགས་དང་༎ འཇིགས་མེད་རྒྱལ་སྲས་གཞན་ཡང་སྟེ་༎ ལྷ་མོས་བཞད་གད་རོལ་མོ་ཡིས་༎
 apsarairhāsyalāsādyaiḥ pūjyamānāḥ purīṃ gatāḥ || lank_1|24 ||	རབ་ཏུ་མཆོད་ཅིང་གྲོང་དུ་གཤེགས་༎
 tatra gatvā purīṃ ramyāṃ punaḥ pūjāṃ pralabdhavān |	དགའ་བའི་གྲོང་རྡལ་དེར་གཤེགས་ནས་༎ མཆོད་པ་རབ་ཏུ་ཡང་བརྙེས་སོ་༎
 rāvaṇādyairyakṣavargairyakṣiṇībhiśca pūjitaḥ |	འབོད་སྒྲོགས་ལ་༄༩༡ཨ་༌༎ སོགས་གནོད་སྦྱིན་གྱི་༎ སྡེ་དང་གནོད་སྦྱིན་མོས་ཀྱང་མཆོད་༎
 yakṣaputrairyakṣakanyābhī ratnajālaiśca pūjitaḥ || lank_1|25 ||	གནོད་སྦྱིན་བུ་མོ་གནོད་སྦྱིན་བུས་༎ རིན་པོ་ཆེ་ཡི་དྲ་བས་མཆོད་༎
 rāvaṇenāpi buddhasya hārā ratnavibhūṣitāḥ |	འབོད་སྒྲོགས་ཀྱིས་ཀྱང་སངས་རྒྱས་ཀྱི་༎ རིན་ཆེན་བརྒྱན་པའི་སེ་མོ་དོ་༎
 jinasya jinaputrāṇāmuttamāṅgeṣu sthāpitāḥ || lank_1|26 ||	རྒྱལ་བའི་སྲས་དང་རྒྱལ་བ་ཡི་༎ སྟོད་ཀྱི་ཡན་ལག་རྣམས་ལ་བཏགས་༎
 pragṛhya pūjāṃ bhagavān jinaputraiśca paṇḍitaiḥ |	བཅོམ་ལྡན་རྒྱལ་སྲས་མཁས་བཅས་པ་༎ མཆོད་པ་ཕུལ་བ་བཞེས་ནས་ནི་༎
 dharmaṃ vibhāvayāmāsa pratyātmagatigocaram || lank_1|27 ||	སོ་སོ་རང་རིག་སྤྱོད་ཡུལ་གྱི་༎ ཆོས་ནི་རྣམ་པར་བསྟན་པ་མཛད་༎
 rāvaṇo yakṣavargāśca saṃpūjya vadatāṃ varam |	གནོད་སྦྱིན་སྡེ་དང་འབོད་སྒྲོགས་ཀྱིས་༎ སྨྲ་བ་རྣམས་ཀྱི་མཆོག་མཆོད་དེ་༎ བློ་གྲོས་ཆེན་པོ་རབ་མཆོད་ཅིང་༎
 mahāmatiṃ pūjayanti adhyeṣanti punaḥ punaḥ |	གསོལ་བ་ཡང་དང་ཡང་འདེབས་པ་༎
 tvaṃ praṣṭā sarvabuddhānāṃ pratyātmagatigocaram || lank_1|28 ||	ཁྱོད་ནི་སངས་རྒྱས་ཐམས་ཅད་ལ་༎ རང་རིག་སྤྱོད་ཡུལ་འདྲི་བ་ཡིན་༎
 (vaidya 4) ahaṃ hi śrotā yakṣāśca jinaputrāśca sanniha |	འདི་ན་བདག་དང་གནོད་སྦྱིན་དང་༎ རྒྱལ་བའི་སྲས་རྣམས་ཉན་པ་མཆིས་༎
 adhyeṣayāmi tvāṃ yakṣā jinaputrāśca paṇḍitāḥ || lank_1|29 ||	ཁྱོད་ལ་རྒྱལ་སྲས་མཁས་པ་དང་༎ གནོད་སྦྱིན་རྣམས་ཀྱང་གསོལ་བ་འདེབས་༎
 vādināṃ tvaṃ mahāvādī yogināṃ yogavāhakaḥ |	སྨྲ་བའི་ནང་ན་སྨྲ་ཆེན་ཁྱོད་༎ རྣལ་འབྱོར་ཅན་གྱིའང་རྣལ་འབྱོར་ཞུགས་༎
 adhyeṣayāmi tvāṃ bhaktyā nayaṃ pṛccha viśārada || lank_1|30 ||	ཁྱོད་ལ་གུས་པར་གསོལ་འདེབས་ཀྱི་༎ འཇིགས་པ་མེད་པས་ཚུལ་དྲིས་ཤིག་།
 tīrthyadoṣairvinirmuktaṃ pratyekajinaśrāvakaiḥ |	རང་རྒྱལ་ཉན་ཐོས་རྣམས་དང་ནི་༎ མུ་སྟེགས་ཉེས་ལས་རྣམ་པར་གྲོལ་༎
 pratyātmadharmatāśuddhaṃ buddhabhūmiprabhāvakam || lank_1|31 || nirmāya bhagavāṃstatra śikharān ratnabhūṣitān |	སོ་སོ་རང་རིག་ཆོས་ཉིད་གཙང༏་༏སངས་རྒྱས་ས་ནི་ཐོབ་བྱེད་པའོ་༎
 anyāni caiva divyāni ratnakoṭīralaṃkṛtāḥ || lank_1|32 ||	རྩེ་མོ་རིན་ཆེན་བརྒྱན་པ་དང་༎ གཞན་ཡང་ལྷ་རྫས་རྣམས་ཀྱི་ནི་༎ རིན་ཆེན་བྱེ་བས་བརྒྱན་པ་དག་། བཅོམ་ལྡན་འདས་ཀྱིས་དེར་༄༩༡བ་སྤྲུལ་ཏེ་༎
 ekaikasmin girivare ātmabhāvaṃ vidarśayan |	མགོན་པོ་རི་བོ་རེ་རེ་ལ་༎ ཉིད་ཀྱི་སྐུ་ནི་རབ་ཏུ་བསྟན་༎
 tatraiva rāvaṇo yakṣa ekaikasmin vyavasthitaḥ || lank_1|33 ||	འབོད་སྒྲོགས་གནོད་སྦྱིན་དེ་དག་ན་༎
 atra tāḥ parṣadaḥ sarvā ekaikasmin hi dṛśyate |	རེ་རེ་ལ་ནི་རྣམ་པར་གནས་༎ ཐམས་ཅད་འཁོར་ནི་མ་བྲི་བར་༎
