skt	tib
 krodharājagaṇaiś cānyaiḥ hayagrīvādibhir vṛte |	ཁྲོ་བོའི་རྒྱལ་པོའི་ཚོགས་གཞན་དང་༎ རྟ་མགྲིན་ལ་སོགས་ཀྱིས་བསྐོར་བ་༎
 sarvasatvahitodyukto bhagavān avalokitaḥ || tbh_6	སེམས་ཅན་ཀུན་ལ་ཕན་པར་བརྩོན་༎ བཅོམ་ལྡན་འདས་ནི་སྤྱན་རས་གཟིགས་༎
 vijahāra tataḥ śrīmān padmagarbhāsane sthitaḥ |	བཞུགས་ཏེ་དེ་ཕྱིར་དཔལ་དང་ལྡན༏་༏པདམའི་སྙིང་པོ་ཐུབ་པའི་གདན་༎ དཀའ་ཐུབ་ཆེན་པོ་དང་ལྡན་པ་༎
 mahatā tapasā yukto maitryā ca kṛpayānvitaḥ || tbh_7	བྱམས་པ་དང་ནི་སྙིང་རྗེ་ལྡན་༎
 dharmaṃ dideśa tasyāṃ sa mahatyāṃ devaparṣadi |	ལྷ་ཡི་འཁོར་ནི་ཆེན་པོ་ལ་༎ ཆོས་གསུང་པོ་ནི་ཡང་དག་བཞུགས་༎ དེ་རུ་ཉེར་འདུག་ཡང་དག་ལངས་༎
 tatropaviṣṭam āgamya vajrapāṇir mahābalaḥ || tbh_8	ཕྱག་ན་རྡོ་རྗེ་སྟོབས་པོ་ཆེ་༎
 paramakṛpayā yuktaḥ papracchety avalokitam |	མཆོག་ཏུ་སྙིང་རྗེ་དང་ལྡན་པས་༎ སྤྱན་རས་གཟིགས་ལ་ཞུས་པ་སྟེ་༎
 taskaroragasiṃhāgnigajavyāghrāmbusaṃkaṭe || tbh_9	རྐུན་པོ་སྦྲུལ་དང་སེངགེ་༄༧༦བ་མེ༏་༏གླང་པོ་སྟག་དང་ཆུས་འཇིགས་པ་༎ ཞི་མཛད་ཐུབ་པས་སེམས་ཅན་རྣམས་༎
 sīdanty amī mune satvā magnāḥ saṃsārasāgare |	འཁོར་བའི་རྒྱ་མཚོར་བྱིང་བ་རྣམས་༎
 baddhāḥ saṃsārakaiḥ pāśai rāgadveṣatamopahaiḥ || tbh_10	འཁོར་བའི་ཞགས་པས་བཅིངས་པ་རྣམས་༎ ཆགས་སྡང་གཏི་མུག་དྲི་མ་ལས་༎
 mucyante yena saṃsārāt tan me brūhi mahāmune |	གང་གིས་སེམས་ཅན་གྲོལ་འགྱུར་བ་༎ དེ་གསུངས་བདག་ལ་ཐུབ་ཆེན་པོ་༎
 evam ukte jagannāthaḥ sa śrīmān avalokitaḥ || tbh_10bis	དེ་སྐད་ཞུས་ནས་བཅོམ་ལྡན་འདས་༎ འཇིག་རྟེན་མགོན་པོས་འདི་སྐད་གསུངས་༎ དཔལ་ལྡན་དེ་ནི་སྤྱན་རས་གཟིགས་༎
 uvāca madhurāṃ vāṇīṃ vajrapāṇiṃ prabodhinam |	ཕྱག་ན་རྡོ་རྗེར་རབ་རྟོགས་བྱེད་༎ སྙན་པའི་ཚིག་ནི་འདི་སྐད་གསུངས་༎
 śṛṇu guhyakarājendra amitābhasya tāyinaḥ || tbh_11	ཉོན་ཅིག་གསང་བའི་རྒྱལ་དབང་པོ༏་༏སྐྱོབ་པ་འོད་དཔག་མེད་པ་ཡི་༎
 praṇidhānavaśotpannā mamājñā lokamātaraḥ |	སྨོན་ལམ་སྟོབས་ཀྱིས་བྱུང་བ་སྟེ་༎ ང་ཡིས་འཇིག་རྟེན་མ་རུང་ཤེས་༎
 mahākaruṇayopetā jagaduddharaṇoddhṛtāḥ || tbh_12	སྙིང་རྗེ་ཆེ་དང་ལྡན་པ་ཡིས་༎ འགྲོ་བ་འདོན་པར་བརྩོན་པ་མོ་༎ ཉི་མ་ཤར་བ་དང་འདྲ་བ་༎
 uditādityasaṃkāśāḥ pūrṇenduvadanaprabhāḥ |	ཟླ་བ་ཉ་འདྲ་བྱེད་ཀྱི་འོད་༎
 bhāsayanti drumāṃs tārāḥ sadevāsuramānuṣān || tbh_13	ལྷར་བཅས་མི་དང་ལྷ་མིན་རྣམས་༎ འདི་རྣམས་ཐམས་ཅད་གསལ་བར་བྱེད་༎
 kampayanti trayo lokān trāsyantī yakṣarākṣasān |	འཇིག་རྟེན་གསུམ་པོ་ག-ཡོ་བར་བྱེད་༎ གནོད་སྦྱིན་སྲིན་པོ་འཇིགས་པར་བྱེད་༎
 nīlotpalakarā devī mā bhair mā bhair iti bruvan || tbh_14	ཕྱག་ན་ཨཽཏཔལ་སྔོན་པོ་བསྣམས་༎ མ་འཇིགས་མ་འཇིགས་ཞེས་བརྗོད་མ་༎ བར་སྣང་དུ་ནི་འབར་བར་གནས་༎ འགྲོ་བ་ཡང་དག་གཟུང་དོན་དུ༏་༏མཚོན་གྱི་བསྐལ་པ་བྱུང་བ་དང་༎ འཇིགས་པ་སྣ་ཚོགས་འཁྲུགས་དོན་དུ་༎
 jagatsaṃrakṣaṇārthāya aham utpāditā jinaiḥ | kāntāre śastrasaṃparke nānābhayasamākule || tbh_15	རྒྱལ་བ་རྣམས་ཀྱི་བདག་བསྐྱེད་དེ་༎ མིང་རྣམས་དྲན་པ་ཉིད་ཀྱིས་ཀྱང་༎ སེམས་ཅན་ཐམས་༄༧༧ཨ་༌༎
 smaraṇād eva nāmāni satvān rakṣāmy ahaṃ sadā |	ཅད་བདག་གིས་སྲུང་༎ སྣ་ཚོགས་འཇིགས་པའི་རྒྱ་མཚོ་ལས་༎
 tārayiṣyāmy ahaṃ nātha nānābhayamahārṇavāt || tbh_16	སེམས་ཅན་ཐམས་ཅད་བདག་གིས་བསྒྲལ་༎
 tena tāreti maṃ loke gāyanti munipuṃgavāḥ |	དེས་ན་བདག་ལ་འཇིག་རྟེན་དུ་༎ རྒྱལ་བའི་ཚོགས་ཀྱིས་སྒྲོལ་མར་བསྒྲགས་༎
 kṛtāñjalipuṭā bhūtvā tataḥ sādarasādhvasāḥ || tbh_17	ཐལ་མོ་སྦྱར་བ་བྱས་ནས་ནི་༎
 jvalatīryantarīkṣestha idaṃ vacanam abravīt |	སྤྱན་སྔར་འདུག་སྟེ་འདི་སྐད་གསོལ་༎ གུས་དང་བཅས་པས་ཡང་དག་གནས་༎
 nāmāṣṭaśatakaṃ brūhi yat purā kīrtitaṃ jinaiḥ || tbh_18	གང་ཞིག་རྒྱལ་བས་སྔོན་བསྒྲགས་པ་༎ གསུངས་ཤིག་མཚན་བརྒྱ་རྩ་བརྒྱད་པ་༎
 dāśabhūmīśvarair nāthair bodhisatvair maharddhikaiḥ |	ས་བཅུའི་དབང་ཕྱུག་མགོན་རྣམས་དང་༎ བྱང་ཆུབ་སེམས་དཔའ་རབ་དགའ་བ་༎
 sarvapāpaharaṃ puṇyaṃ māṅgalyaṃ kīrtivardhanam || tbh_19	སྡིག་པ་སྤོང་བྱེད་བསོད་ནམས་དང་༎ བཀྲ་ཤིས་གྲགས་པ་འཕེལ་བར་བྱེད་༎
 dhanahānyakaraṃ caiva ārogyapuṣṭivardhanam |	། གཏེར་དང་ནོར་རྣམས་འཕེལ་བྱེད་ཉིད་༎ ནད་རྣམས་ཐམས་ཅད་བརླག་པར་བྱེད་༎ དཔལ་དང་ཤིས་པ་འཇོག་པར་བྱེད་༎ ནད་མེད་ཚེ་ནི་འཕེལ་བར་བྱེད་༎
 maitrīm ālambya satvānāṃ tat kīrtaya mahāmune || tbh_20	སེམས་ཅན་རྣམས་ལ་བྱམས་བསྒོམས་ལ་༎ དེ་དག་སྒྲོགས་ཤིག་ཐུབ་ཆེན་པོ་༎
 evam ukte 'tha bhagavān prahasann avalokitaḥ |	དེ་སྐད་ཞུས་ནས་བཅོམ་ལྡན་འདས་༎ སྤྱན་རས་གཟིགས་དབང་རབ་ཏུ་བཞད་༎
 vyavalokya diśaḥ sarvā maitryā sphuraṇayā dṛśā || tbh_21	ཕྱོགས་རྣམས་ཐམས་ཅད་རབ་གཟིགས་ནས་༎ འདི་ལྟ་བུ་ཡི་བྱམས་པ་སྤྲོས་༎
 dakṣiṇakaram uddhṛtya puṇyalakṣaṇamaṇḍitam |	ཕྱག་ནི་ག-ཡས་པས་ཕྱག་ཐབས་མཛད་༎ བསོད་ནམས་མཚན་ཉིད་ལྡན་པ་ཡི་༎
 tam uvāca mahāprājñaḥ sādhu sādhu mahātapaḥ || tbh_22	དེ་གསུངས་ཤེས་རབ་ཤིན་ཏུ་ཆེ་༎ ལེགས་སོ་ལེགས་སོ་དཀའ་ཐུབ་ཆེ་༎
 nāmāni śṛṇu mahābhāga sarvasatvaikavatsalaḥ |	སེམས་ཅན་ཀུན་ལ་གཅིག་ཏུ་བརྩེ་༎ ༄༧༧བ་སྐལ་པ་ཆེན་པོའི་མི་རྣམས་ཉོན་༎
 yāni saṃkīrtya manujāḥ samyak te syur dhaneśvarāḥ || tbh_23	མི་རྣམས་གང་ཞིག་འདི་སྒྲོག་པ་༎ ནོར་གྱི་དབང་ཕྱུག་ཡང་དག་འགྱུར་༎
 sarvavyādhivinirmuktāḥ sarvaiśvaryaguṇānvitāḥ |	ནད་རྣམས་ཐམས་ཅད་ཡང་དག་གྲོལ་༎ དབང་ཕྱུག་ཀུན་དང་ཡང་དག་ལྡན་༎ དུས་མིན་འཆི་བ་ངེས་པར་འཇོམས་༎
 akālamṛtyunirdagdhāś cyutā yānti sukhāvatīm || tbh_24	འཆི་བ་བདེ་བ་ཅན་འགྲོ་བ་༎
 tāny ahaṃ saṃpravakṣyāmi devasaṃghāḥ śṛṇudhva me	དེ་རྣམས་བདག་གིས་བཤད་པར་བྱ་༎ ལྷ་ཡི་དགེ་འདུན་བདག་ལ་ཉོན་༎ འདི་ལ་རྗེས་སུ་ཡི་རང་གིས་༎
 anumodeta saddharme bhaviṣyadhvaṃ sunirvṛtāḥ || tbh_25 oṃ locane sulocane tāre tārotsave sarvasatvānukampini | sarvasatvottāriṇi sahasrabhuje sahasranetre || tbh_26	ལེགས་པར་བསྔམས་པར་འགྱུར་ལ་བསྟོད་༎
 oṃ namo bhagavate 'valokya āvalokyā | sarvasatvānāṃ cāhaṃ phuṭ svāhā || tbh_27 oṃ śuddhe viśuddhe śodhanaviśodhani | sugatātmaje maitrīhṛdaye nirmale śyāme śyāmarūpiṇi || tbh_28 mahāprājñe pravare pravarabhūṣite parājite | mahāraudri viśvarūpi mahāyaśa || tbh_29	ཨཨོམ༎ 
 kalpāgnimahātejā lokadhātrīmahāyaśā |	དགེ་བ་ཅན་ནི་གཟི་བརྗིད་ཆེ་༎ འཇིག་རྟེན་གསོ་བྱེད་སྙན་པ་ཆེ་༎
 sarasvatī viśālākṣī prajñāśrībuddhivardhanī || tbh_30	དབྱངས་ཅན་མ་ནི་སྤྱན་ཡངས་མ་༎ ཤེས་རབ་དཔལ་དང་བློ་འཕེལ་མ་༎
 oṃ dhṛtidā puṣṭidā svāhā oṃkārā kāmarūpiṇī |	གསོ་བྱེད་མ་དང་རྒྱས་བྱེད་མ་། སབ༹འ་ཧའ་། ཨཨོམ་གྱི་རྣམ་པར་འདོད་གཟུགས་མ་༎
 sarvasatvahitodyuktā saṃgrāme tāraṇī jayā || tbh_31	སེམས་ཅན་ཀུན་ལ་ཕན་པར་བརྩོན་༎ ག-ཡུལ་ལས་སྒྲོལ་བྱེད་རྒྱལ་བ་མོ་༎
 prajñāpāramitādevī āryātārā manoramā |	ལྷ་མོ་ཤེས་རབ་ཕ་རོལ་ཕྱིན་༎ འཕགས་མ་སྒྲོལ་མ་ཡིད་འོང་མ་༎ རྫ་རྔ་དུང་ཅན་རྒྱས་པ་པོ་༎
 dundubhisakhinī pūrṇavidyārājñī priyaṃvadā || tbh_32	རིག་པའི་རྒྱལ་མོ་ཚིག་སྙན་མ་༎
 candrānanā mahāgaurī ajitā pītavāsasā |	ཟླ་བའི་གདོང་ཅན་དཀར་མོ་ཆེ་༎ མི་ཕམ་གོས་ནི་སེར་མོ་ཅན་༎
 mahāmāyā mahāśvetā mahābalaparākramā || tbh_33	སྒྱུ་མ་ཆེན་མོ་དཀར་མོ་ཆེ་༎ སྟོབས་པོ་ཆེ་ལ་ཕ་རོལ་ཕྱིན་༎
 mahāraudrī mahācaṇḍī duṣṭasatvanisūdanī |	རྩུབ་མོ་ཆེན་མོ་གཏུམ་ཆེན་མོ་༎ སྡང་བའི་སེམས་ཀྱིས་བརླག་བྱེད་མ་༎
 praśāntā śāntarūpā ca vijayā jvalanaprabhā || tbh_34	རབ་ཏུ་ཞི་བ་ཞི་བའི་གཟུགས་༎ རྣམ་པར་རྒྱལ་བ་འབར་བའི་འོད་༎ གློག་གི་ཕྲེང་བའི་རྒྱལ་མཚན་ཅན་༎
 vidyunmālī dhvajī khaḍgī cakrī cāpayutāyudhā |	རལ་གྲི་འཁོར་ལོ་གཞུ་ཐོགས་མཚོན་༎ འཆོལ་བྱེད་རེངས་༄༧༨ཨ་༌༎ བྱེད་ནག་མོ་ཆེ་༎
 jambhanī stambhanī kālī kālarātrī niśācarī || tbh_35	མཚན་མོ་ནག་མོ་མཚན་སྤྱོད་མ་༎ སྲུང་བྱེད་རྨོངས་བྱེད་ཞི་བ་མོ་༎
 rakṣaṇī mohinī śāntā kāntā vibhāvinī śubhā |	མཛེས་མ་དགེ་མ་འདྲ་བའི་ལྡིང་༎
 brāhmaṇī vedamātā ca guhā ca guhavāsinī || tbh_36	ཚངས་པ་མོ་དང་རིག་བྱེད་མ༏་༏གསང་བ་མོ་ནི་བྲག་ཕུག་གནས་༎ བཀྲ་ཤིས་དོན་བྱེད་ཞི་བ་མོ་༎
 māṅgalyā śaṅkarī saumyā jātavedā manojavā |	སྐྱེས་གནས་རིག་བྱེད་ཡིད་མགྱོགས་མ་༎ ཐོད་པ་ཅན་ནི་ཤུགས་ཆེན་མོ་༎ ཚངས་མ་བདེན་མ་གཞན་མི་རྒྱལ་༎
 kāpālinī mahābhāgā saṃdhyā satyāparājitā || tbh_37 sārthavāhā kṛpadṛṣṭī naṣṭamārgapradarśanī |	དེད་དཔོན་ཆེན་མོ་སྙིང་རྗེ་གནས་༎ ཆུད་ཟོས་པ་ལ་ལམ་རབ་སྟོན་༎
 varadā śāsanī śāstrī strīrūpāmitavikramā || tbh_38	མཆོག་སྟེར་སྟེར་བྱེད་སྟོན་པ་མོ་༎ བུད་མེད་གཟུགས་ལ་དཔག་མེད་གནོན་༎
 śavalī yoginī siddhā cāṇḍālī cāmṛtā dhruvā |	རི་ཁྲོད་མ་དང་རྣལ་འབྱོར་མ་། གྲུབ་མ་གཏུམ་མ་བདུད་རྩི་མ་༎ དེས་མ་ནོར་མ་བསོད་ནམས་མ་༎
 dhanyā puṇyā mahābhāgā subhāgā priyadarśanī || tbh_39	སྐལ་ཆེན་སྐལ་བཟང་མཛེས་སྟོན་མ་༎
 kṛtāntatrāsanī bhīmā ugrā ugramahātapā |	མཐར་བྱེད་སྐྲག་བྱེད་འཇིགས་བྱེད་མ་༎ དྲག་དང་བརྟུལ་ཞུགས་ཆེན་མོ་མ་༎
 jagadekahitodyuktā śaraṇya bhaktivatsalā || tbh_40	འགྲོ་ལ་གཅིག་ཏུ་ཕན་པར་བརྩོན་༎ སྐྱབས་བྱེད་གུས་ལ་གསོང་པོ་མ་༎ ངག་གི་དབང་ཕྱུག་ཞི་ཕྲ་མ་༎
 vāgīśvarī śivā sūkṣmā nityā sarvārthamātṛkā |	རྟག་པར་ཀུན་འགྲོ་རྗེས་འགྲོ་མ་༎
 sarvārthasādhanī bhadrā goptrī dhātrī dhanaṃjayā || tbh_41	དོན་ཀུན་སྒྲུབ་བྱེད་བཟང་པོ་མ་༎ གསད་བྱེད་གསོ་བྱེད་ནོར་སྟེར་མ་༎ མི་འཇིགས་བསོད་ནམས་གོ་ཏ་མ་༎
 abhayā gautamī puṇyā śrīmallokeśvarātmajā | tārā nāmaguṇānantā sarvāśāparipūraṇī || tbh_42	སྤྱན་རས་གཟིགས་དབང་བདག་ཉིད་སྐྱེས་༎
 nāmāṣṭottaraśatakaṃ tat kīrtitaṃ hitena vaḥ |	མཚན་བརྒྱ་རྩ་བརྒྱད་འདི་དག་ནི་༎ ཕན་པར་བྱེད་པར་གྲགས་པ་སྟེ་༎
 rahasyam adbhutaṃ guhyaṃ devānām api durlabham | 43	མཆོག་ཏུ་རྨད་བྱུང་གསང་བའོ་༎ ལྷ་ཡུལ་ན་ཡང་རྙེད་དཀའ་བ་༎ སྐལ་༄༧༨བ་བཟང་བསྐལ་པ་དང་ལྡན་བྱེད་༎
 saubhāgyaṃ bhāgyakaraṇaṃ sarvakīlbiṣanāśanam |	དུག་ནི་ཐམས་ཅད་ཉམས་བྱེད་པ་༎
 sarvavyādhipraśamanaṃ sarvasatvasukhāvaham || tbh_44	ནད་ནི་ཐམས་ཅད་ཞི་བྱེད་མ་༎ སེམས་ཅན་ཀུན་ལ་བདེ་སྟེར་མ་༎
 trikāraṃ yaḥ paṭhed dhīmān śuciḥ snānasamāhitaḥ |	བློ་ལྡན་གང་ཞིག་ལན་གསུམ་ཀློག་། མཉམ་བཞག་གཙང་སྦྲ་བྱས་པ་ཡིས་༎ དེས་ནི་དུས་མི་རིང་བ་རུ་༎
 acireṇaiva kālena rājyaśriyam avāpnuyāt || tbh_45	རྒྱལ་སྲིད་དཔལ་ཡང་ཐོབ་པར་འགྱུར་༎
 duḥkhitaḥ syāt sukhī nityadaridro dhanavān bhavet |	རྟག་ཏུ་སྡུག་པའང་བདེ་བར་འགྱུར་༎ བཀྲེན་པ་ཕྱུག་པོར་འགྱུར་བའོ་༎
 jaḍo bhaven mahāprājño medhāvī ca na saṃśayaḥ || tbh_46	རྨོངས་པ་ཤེས་རབ་ཆེན་པོར་འགྱུར་༎
 bandhanān mucyate baddho vyavahāre jayo bhavet |	ཡིད་གཞུངས་འགྱུར་བར་ཐེ་ཚོམ་མེད་༎ བཅིངས་པ་བཅིངས་ལས་གྲོལ་བར་འགྱུར་༎ ཐ་སྙད་ལས་ཀྱང་རྒྱལ་བར་འགྱུར་༎ དགྲ་བོ་བཤེས་པོར་འགྱུར་བ་སྟེ་༎
 śatravo mitratāṃ yānti śṛṅgiṇaś cātha daṃṣṭriṇaḥ || tbh_47	རབ༹་ཅན་དང་ནི་མཆེ་བ་ཅན་༎
 saṃgrāme saṃkaṭe durge nānābhayasamākule |	དོག་པའི་འཐབ་མོ་རྒྱལ་དཀའ་དང་༎ སྣ་ཚོགས་འཇིགས་པ་འཁྲུགས་པ་ལས་༎
 smaraṇād eva nāmāni sarvapāpāny apohati || tbh_48	མཚན་ནི་འདི་རྣམས་དྲན་པ་ཡིས་༎ འཇིགས་པ་ཀུན་ལས་སྒྲོལ་བར་བྱེད་༎
 nākālamṛtyur bhavati prāpnoti vipulāṃ śriyam | mānuśyaṃ saphalaṃ janma yasya kasya mahātmanaḥ || tbh_49	དུས་མིན་འཆི་ལ་སྒྲོལ་བར་བྱེད་༎ སྐྱེས་བུ་སྙན་པ་ཐོབ་པར་བྱེད་༎ མིར་ནི་སྐྱེ་བ་དོན་དང་བཅས་༎ དེ་གཅིག་པུ་ཡི་ཕན་ཡོན་གྱིས་༎
 yaś cedaṃ prātar utthāya mānavaḥ kīrtayiṣyati |	གང་ཞིག་འདིར་ནི་སྔར་ལངས་ནས༏་༏སྐྱེས་བུ་གང་ཞིག་སྒྲོག་བྱེད་པ་༎
 sa dīrghakālam āyuṣmān śriyaṃ ca labhate naraḥ || tbh_50	དེ་ཡི་དུས་རིང་ཚེ་དང་ལྡན་༎ མི་ནི་དཔལ་གྱིས་དགའ་འགྱུར་ཏེ་༎
 devā nāgās tathā yakṣā gandharvāḥ kaṭapūtanāḥ |	ལྷ་དང་ཀླུ་དང་གནོད་སྦྱིན་དང་༎ དྲི་ཟ་དང་ནི་ལུས་སྲུལ་པོ་༎
 piśācarākṣasā bhūtā mātaro raudratejasaḥ || tbh_51 kṣayāpasmārakārakaś caiva kṣatakākhorḍakādayaḥ |	འབྱུང་པོ་གཤེད་བྱེད་སྲིན་པོ་དང་༎ མ་མོ་རྩུབ་པའི་སེམས་ལྡན་པ་༎
 ḍākinyās tārakā pretāḥ skandā mārā mahāgrahāḥ || tbh_52	གནོད་སྦྱིན་མོ་དང་ཡི་དབ༹གས་བྱེད་༎ སྨྱོ་བྱེད་དང་ནི་གདོན་ཆེན་རྣམས་༎ གྲིབ་གནོན་དང་ནི་བརྗེད་བྱེད་དང་༎ ཤ་ཟ་༄༧༩ཨ་༌༎ ལ་སོགས་པ་རྣམས་དང་༎ རོ་ལངས་ལ་སོགས་སྣ་ཚོགས་རྣམས་༎
 chāyām api na laṅghante kiṃ punas tasya vigrahaḥ |	སྐུལ་བྱེད་གཞན་སེམས་སྡང་བ་རྣམས་༎ གྲིབ་མ་ཡང་ནི་འགོམ་མི་འགྱུར་༎ ཇི་ལྟར་སླར་ནི་མཆོད་པར་འགྱུར་༎ སྡང་བའི་སེམས་ཅན་འཆིང་བར་འགྱུར་༎
 duṣṭasatvā na vādhante vyādhayo nākramanti ca || tbh_53	ནད་ལ་སོགས་པས་ཐེབས་མི་འགྱུར་༎ ཕྱུག་ཅིང་ལོངས་སྤྱོད་ཡོན་ཏན་ལྡན་༎
 devāsuram api saṃgrāmam anubhavanti maharddhikāḥ | sarvaiśvaryaguṇair yuktaḥ putrapautraiś ca vardhate || tbh_54	བུ་དང་ཚ་བོ་འཕེལ་བར་འགྱུར་༎ བློ་ལྡན་སྐྱེ་བ་དྲན་པར་འགྱུར་༎
 jātismaro bhaved dhīmān kulīnaḥ priyadarśanaḥ || tbh_55	རིགས་དང་ལྡན་ཞིང་མཐོང་དགར་འགྱུར་༎ གཟི་བརྗིད་དང་ལྡན་ཞིང་ཚིག་གསལ་བ་༎
 prītimāṃś ca mahāvāgmī sarvaśāstraviśāradaḥ || tbh_56	བསྟན་བཅོས་ཐམས་ཅད་རིག་པར་འགྱུར་༎
 kalyāṇamitrasaṃsevī bodhicittavibhūṣitaḥ |	དགེ་བཤེས་བསྙེན་བཀུར་ཡང་དག་བསྟེན་༎
 sadāvirahito buddhair yatra yatropapadyate || tbh_57	བྱང་ཆུབ་སེམས་ཀྱིས་བརྒྱན་པ་དང་༎ གང་དང་གང་དུ་སྐྱེས་པ་དེར་༎ རྟག་ཏུ་སངས་རྒྱས་ཀྱིས་མི་སྤོང་༎
