skt	tib
 śūnyatā vidyate tv atra tasyām api sa vidyate || 1|1 (mvbh 18)	སྟོང་པ་ཉིད་ནི་འདི་ལ་ཡོད་༎ དེ་ལ་ཡང་ནི་དེ་ཡོད་དོ་༎
 tatrābhūtaparikalpo grāhyagrāhakavikalpaḥ |	ཞེས་བྱ་བ་གསུངས་སོ་༎ དེ་ལ་ཡང་དག་པ་མ་ཡིན་པའི་ཀུན་ཏུ་རྟོག་པའི་ནི་གཟུང་བ་དང་༄༢ཨ་༌་༎ འཛིན་པར་རྣམ་པར་རྟོག་པའོ་༎
 dvayaṃ grāhyaṃ grāhakañ ca |	གཉིས་པོ་ནི་གཟུང་བ་དང་འཛིན་པའི་དངོས་པོ་དང་བྲལ་བའོ་༎
 śūnyatā tasyābhūtaparikalpasya grāhyagrāhakabhāvena virahitatā |	སྟོང་པ་ཉིད་ནི་ཡང་དག་པ་མ་ཡིན་པའི་ཀུན་ཏུ་རྟོག་པ་དེ་གཟུང་བ་དང་འཛིན་པའི་དངོས་པོ་དང་བྲལ་བ་ཉིད་དོ་༎
 tasyām api sa vidyata ity abhūtaparikalpaḥ |	དེ་ལ་ཡང་ནི་དེ་ཡོད་དོ་༎ ཞེས་བྱ་བ་ནི་ཡང་དག་པ་མ་ཡིན་པ་ཀུན་ཏུ་རྟོག་པའོ་༎
 evaṃ yad yatra nāsti tat tena śūnyam iti yathābhūtaṃ samanupaśyati yat punar atrāvaśiṣṭaṃ	དེ་ལྟར་གང་ན་གང་མེད་པ་དེ་ནི་དེས་སྟོང་པར་ཡང་དག་པ་ཇི་ལྟ་བ་བཞིན་དུ་ཡང་དག་པར་རྗེས་སུ་མཐོང་ངོ་༎ འདི་ལ་ལྷག་མ་ཡོད་པ་གང་ཡིན་པ་དེ་ནི་འདིར་ཡོད་པར་ཡང་དག་པ་ཇི་ལྟ་བ་བཞིན་དུ་རབ་ཏུ་ཤེས་ཏེ་།
 bhavati tat sad ihāstīti yathābhūtaṃ prajānātīty aviparītaṃ śūnyatālakṣaṇam udbhāvitaṃ bhavati |	དེ་ལྟར་སྟོང་པ་ཉིད་ཀྱི་མཚན་ཉིད་ཕྱིན་ཅི་མ་ལོག་པར་བསྟན་པ་ཡིན་ནོ་༎
 na śūnyaṃ nāpi cāśūnyaṃ tasmāt sarvaṃ vidhīyate |	སྟོང་པ་མ་ཡིན་མི་སྟོང་མིན་༎ དེ་ལྟ་བས་ན་ཐམས་ཅད་བཤད་༎ ཡོད་པས་མེད་པས་ཡོད་པས་ན་༎
 satvād asatvāt satvāc ca madhyamā pratipac ca sā || i|2	དེ་ནི་དབུ་མའི་ལམ་ཡིན་ནོ་༎
 na śūnyaṃ śūnyatayā cābhūtaparikalpena ca |	སྟོང་པ་མ་ཡིན་ཞེས་བྱ་བ་ནི་སྟོང་པ་ཉིད་དང་ཡང་དག་པ་མ་ཡིན་པ་ཀུན་ཏུ་རྟོགས་པས་སོ་༎ 
 na cāśūnyaṃ dvayena grāhyena grāhakeṇa ca |	མི་སྟོང་མིན་ཞེས་བྱ་བ་ནི་༎ གཉིས་པ་སྟེ་། གཟུང་བ་དང་འཛིན་པས་སོ་༎
 sarvaṃ saṃskṛtaṃ cābhūtaparikalpākhyaṃ | asaṃskṛtaṃ ca śūnyatākhyaṃ |	ཐམས་ཅད་ཅེས་བྱ་བ་ནི་ཡང་དག་པ་མ་ཡིན་པ་ཀུན་ཏུ་རྟོག་པ་ཞེས་བྱ་བ་འདུས་བྱས་དང་སྟོང་པ་ཞེས་བྱ་བ་འདུས་མ་བྱས་སོ་༎ བཤད་ཅེས་བྱ་བ་ནི་བསྟན་པའོ་༎ ཡོད་པས་ཞེས་བྱ་བ་ནི་ཡང་དག་པ་མ་ཡིན་པ་ཀུན་ཏུ་རྟོག་པའོ་༎ མེད་པས་ཞེས་བྱ་བ་ནི་གཉིས་པའོ་༎
 vidhīyate nirdiśyate satvād abhūtaparikalpasya asatvād dvayasya satvāc ca śūnyatāyā abhūtaparikalpe tasyāṃ cābhūtaparikalpasya sā ca madhyamā pratipat |	ཡོད་པས་ན་ཞེས་བྱ་བ་ནི་ཡང་དག་པ་མ་ཡིན་ཀུན་ཏུ་རྟོག་པ་ལ་སྟོང་པ་ཉིད་ཡོད་པ་དང་། ༄༢བ་དེ་ལ་ཡང་ཡང་དག་པ་མ་ཡིན་པ་ཀུན་ཏུ་རྟོག་པ་ཡོད་པའོ་ཡོད་པ་དང་། ༎ དེ་ནི་དབུ་མའི་ལམ་ཡིན་ནོ་ཞེས་བྱ་བ་ནི་ཐམས་ཅད་གཅིག་ཏུ་སྟོང་པ་ཡང་མ་ཡིན་ནོ་༎
 yat sarvaṃ | naikāntena śūnyaṃ naikāntenāśūnyaṃ |	གཅིག་ཏུ་མི་སྟོང་པ་ཡང་མ་ཡིན་པ་གང་ཡིན་པའོ་༎
 evam ayaṃ pāṭhaḥ prajñāpāramitādiṣv anulomito bhavati sarvam idaṃ na śūnyaṃ nāpi cāśūnyam iti |	དེ་ལྟར་འདི་ནི་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ལ་སོགས་པའི་ནང་ནས་འདི་ཐམས་ཅད་ནི་སྟོང་པ་ཡང་མ་ཡིན་། མི་སྟོང་པ་ཡང་མ་ཡིན་ཞེས་འབྱུང་བ་དང་མཐུན་པར་བྱས་པ་ཡིན་ནོ་༎
 [b| svalakṣaṇa] evam abhūtaparikalpasya sallakṣaṇam asallakṣaṇaṃ ca khyāpayitvā |	དེ་ལྟར་ཡང་དག་པ་མ་ཡིན་པ་ཀུན་ཏུ་རྟོག་པ་ཡོད་པའི་མཚན་ཉིད་དང་མེད་པའི་མཚན་ཉིད་བརྗོད་ནས་། 
 svalakṣaṇaṃ khyāpayati |	ད་ནི་རང་གི་མཚན་ཉིད་བརྗོད་དོ་༎
 arthasatvātmavijñaptipratibhāsaṃ prajāyate |	དོན་དང་སེམས་ཅན་བདག་རྣམ་རིག་། སྣང་བའི་རྣམ་པར་ཤེས་པ་ནི་༎ རབ་ཏུ་སྐྱེའོ་དེའི་དོན་མེད་༎
 vijñānaṃ nāsti cāsyārthas tadabhāvāt tad apy asat || i|3	དེ་མེད་པས་ན་དེ་ཡང་མེད་༎
 tatrārthapratibhāsaṃ yad rūpādibhāvena pratibhāsate |	དེ་ལ་དོན་དུ་སྣང་བ་ནི་གཟུགས་ལ་སོགས་པའི་དངོས་པོར་སྣང་བ་གང་ཡིན་པའོ་༎
 satvapratibhāsaṃ yat pañcendriyatvena svaparasantānayor [| ] ātmapratibhāsaṃ kliṣṭaṃ manaḥ | ātmamohādisaṃprayogāt |	སེམས་ཅན་དུ་སྣང་བ་ནི་དབང་པོ་ལྔར་བདག་དང་གཞན་གྱི་རྒྱུད་ལ་སྣང་བ་གང་ཡིན་པའོ་༎ བདག་ཏུ་སྣང་བ་ནི་བདག་ཏུ་རྨོངས་པ་ལ་སོགས་པ་དང་མཚུངས་པར་ལྡན་པའི་ཕྱིར་ཉོན་མོངས་པ་ཅན་གྱི་ཡིད་དོ་༎
 vijñaptipratibhāsaṃ ṣaḍ vijñānāni [| ] nāsti cāsyārtha iti |	རྣམ་པར་རིག་པར་སྣང་བ་ནི་རྣམ་པར་ཤེས་པ་དྲུག་རྣམས་སོ་༎
 arthasatvapratibhāsasyānākāratvāt | ātmavijñaptipratibhāsasya ca vitathapratibhāsatvāt | (mvbh 19) tadabhāvāt tad apy asad iti |	དེའི་དོན་མེད་ཅེས་བྱ་བ་ནི་དོན་དང་སེམས་ཅན་དུ་སྣང་བ་རྣམས་མེད་པ་དང་། བདག་དང་རྣམ་པར་རིག་པར་སྣང་བ་ནི་ལོག་པར་སྣང་བའི་ཕྱིར་རོ་༎
 yat tadgrāhyaṃ rūpādipañcendriyaṃ manaḥ ṣaḍvijñānasaṃjñakaṃ caturvidhaṃ tasya grāhyasyārthasyābhāvāt tad api grāhakaṃ vijñānam asat |	དོན་མེད་པས་འཛིན་པའི་རྣམ་པར་ཤེས་པ་དེ་ཡང་མེད་དོ་༎
 abhūtaparikalpatvaṃ siddham asya bhavaty ataḥ |	ཡང་དག་མ་ཡིན་ཀུན་རྟོག་པ་༎ དེ་ནི་དེ་ཕྱིར་གྲུབ་པ་ཡིན་༎
 na tathā sarvathābhāvāt |	དེ་བཞིན་མ་ཡིན་ཡེ་མེད་མིན་༎
 yasmān na tathāsya bhāvo yathā pratibhāsa utpadyate |	འདི་ལྟར་ཇི་ལྟར་སྣང་བ་འབྱུང་བ་དེ་ནི་དེ་བཞིན་དུ་ཡོད་པ་མ་ཡིན་ནོ་༎
 na ca sarvathābhāvo bhrāntimātrasyotpādāt|	འཁྲུལ་པ་ཙམ་དུ་འབྱུང་བའི་ཕྱིར་ཡེ་མེད་པ་ཡང་མ་ཡིན་ནོ་༎
 kimarthaṃ punas tasyābhāva eva neṣyate | yasmāt |	ཅིའི་ཕྱིར་དེ་ཡེ་མེད་པ་ཉིད་དུ་མི་འདོད་ཅེ་ན་། འདི་ལྟར་།
 tatkṣayān muktir iṣyate || i|4	དེ་ཟད་ནས་ནི་གྲོལ་བར་འདོད་༎
 anyathā na bandho na mokṣaḥ prasidhyed iti saṃkleśavyavadānāpavādadoṣaḥ syāt |	གཞན་དུ་ན་བཅིངས་པ་དང་ཐར་པར་མི་འགྲུབ་སྟེ་། ཀུན་ནས་ཉོན་མོངས་པ་དང་། རྣམ་པར་བྱང་བ་ལ་སྐུར་པ་འདེབས་པའི་ཉེས་པར་འགྱུར་རོ་༎
 [c| saṃgrahalakṣaṇa] evam abhūtaparikalpasya svalakṣaṇaṃ khyāpayitvā saṃgrahalakṣaṇaṃ khyāpayati | abhūtaparikalpamātre sati yathā trayāṇāṃ svabhāvānāṃ saṃgraho bhavati |	དེ་ལྟར་ཡང་དག་པ་མ་ཡིན་པ་ཀུན་ཏུ་རྟོག་པའི་རང་གི་མཚན་ཉིད་བསྟན་ནས་ཡང་དག་པ་མ་ཡིན་པ་ཀུན་ཏུ་རྟོག་པ་ཙམ་དུ་ཟད་ན་ངོ་བོ་ཉིད་གསུམ་དུ་ཇི་ལྟར་བསྡུ་བར་འགྱུར་བའི་བསྡུ་བའི་མཚན་ཉིད་སྟོན་ཏེ་།
 kalpitaḥ paratantraś ca pariniṣpanna eva ca |	བརྟགས་པ་དང་ནི་གཞན་དབང་དང་༎ ཡོངས་སུ་གྲུབ་པ་ཉིད་ཀྱང་ངོ་༎
 arthād abhūtakalpāc ca dvayābhāvāc ca deśitaḥ || i|5	དོན་ཕྱིར་ཡང་དག་མིན་རྟོག་ཕྱིར་༎ གཉིས་པོ་མེད་པའི་ཕྱིར་བཤད་དོ་༎
 arthaḥ parikalpitaḥ svabhāvaḥ |	ཞེས་བྱ་བའོ་༎ དེ་ལ་དོན་ནི་ཀུན་ཏུ་བརྟགས་པའི་ངོ་བོ་ཉིད་༄༣ཨ་༌་༎
 abhūtaparikalpaḥ paratantraḥ svabhāvaḥ | grāhyagrāhakābhāvaḥ pariniṣpannaḥ svabhāvaḥ | [d| asallakṣaṇānupraveśopāyalakṣaṇa]	དོ་༏་། ཡང་དག་པ་མ་ཡིན་པ་ཀུན་ཏུ་རྟོག་པ་ནི་གཞན་གྱི་དབང་གི་ངོ་བོ་ཉིད་དོ་༎ གཟུང་བ་དང་འཛིན་པ་མེད་པ་ཉིད་ནི་ཡོངས་སུ་གྲུབ་པའི་ངོ་བོ་ཉིད་དོ་༎
 idānīṃ tasminn evābhūtaparikalpe 'sallakṣaṇānupraveśopāyalakṣaṇaṃ paridīpayati | (mvbh 20)	ད་ནི་ཡང་དག་པ་མ་ཡིན་པ་ཀུན་ཏུ་རྟོག་པ་དེ་ཉིད་ཀྱི་མེད་པའི་མཚན་ཉིད་ལ་འཇུག་པའི་ཐབས་ཀྱི་མཚན་ཉིད་ཡོངས་སུ་སྟོན་ཏེ་། དམིགས་པ་ལ་ནི་བརྟེན་ནས་སུ་༎
 upalabdhiṃ samāśritya nopalabdhiḥ prajāyate |	མི་དམིགས་པ་ནི་རབ་ཏུ་སྐྱེ་༎ མི་དམིགས་པ་ལ་བརྟེན་ནས་སུ་༎
 nopalabdhiṃ samāśritya nopalabdhiḥ prajāyate || i|6	མི་དམིགས་པ་ནི་རབ་ཏུ་སྐྱེ་༎
 vijñaptimātropalabdhiṃ niśrityārthānupalabdhir jāyate |	ཞེས་བྱ་བའོ་༎ རྣམ་པར་རིག་པ་ཙམ་དུ་དམིགས་པ་ལ་བརྟེན་ནས་དོན་མི་དམིགས་པ་སྐྱེའོ་༎
 arthānupalabdhiṃ niśritya vijñaptimātrasyāpy anupalabdhir jāyate |	དོན་མི་དམིགས་པ་ལ་བརྟེན་ནས་རྣམ་པར་རིག་པ་ཙམ་ཡང་མི་དམིགས་པ་སྐྱེ་སྟེ་།
 evam asallakṣaṇaṃ grāhyagrāhakayoḥ praviśati |	དེ་ལྟར་གཟུང་བ་དང་འཛིན་པ་དག་མེད་པའི་མཚན་ཉིད་ལ་འཇུག་གོ་༎
 upalabdhes tataḥ siddhā nopalabdhisvabhāvatā |	དེ་ཡི་ཕྱིར་ན་དམིགས་པ་ནི་༎ མི་དམིགས་ངོ་བོ་ཉིད་དུ་གྲུབ་༎
 upalabhyārthābhāve upalabdhyayogāt |	དམིགས་པར་བྱ་བའི་དོན་མེད་ན་དམིགས་པ་མི་རུང་བའི་ཕྱིར་རོ་༎
 tasmāc ca samatā jñeyā nopalambhopalambhayoḥ || i|7	དེ་ལྟ་བས་ན་དམིགས་པ་དང་༎ མི་དམིགས་མཉམ་པར་ཤེས་པར་བྱ་༎
 upalabdher upalabdhitvenāsiddhatvād abhūtārthapratibhāsatayā tūpalabdhir ity ucyate 'nupalabdhisvabhāvāpi satī	དམིགས་པ་ནི་དམིགས་པ་ཉིད་དུ་མ་གྲུབ་པའི་ཕྱིར་རོ་༎ མི་དམིགས་པའི་ངོ་བོ་ཉིད་ཡིན་ཡང་ཡང་དག་པ་མ་ཡིན་པའི་དོན་དུ་སྣང་བས་དམིགས་པ་ཞེས་བྱའོ་༎ 
 [e| prabhedalakṣaṇa] tasyaivedānīm abhūtaparikalpasya prabhedalakṣaṇaṃ khyāpayati |	ད་ནི་ཡང་དག་པ་མ་ཡིན་པ་ཀུན་ཏུ་རྟོག་པ་ཉིད་ཀྱི་རབ་ཏུ་དབྱེ་བའི་མཚན་ཉིད་སྟོན་ཏེ་།
 abhūtaparikalpaś ca cittacaittās tridhātukāḥ |	ཡང་དག་མ་ཡིན་ཀུན་རྟོག་ནི་༎ སེམས་དང་སེམས་བྱུང་ཁམས་གསུམ་པ་༎ ཞེས་བྱ་བའོ་༎
 kāmarūpārūpyāvacarabhedena |	འདོད་པ་དང་། གཟུགས་དང་། གཟུགས་མེད་པ་ན་སྤྱོད་པ་ཐ་དད་པས་སོ་༎
 [f| paryāyalakṣaṇa] paryāyalakṣaṇaṃ ca khyāpayati |	རྣམ་གྲངས་ཀྱི་མཚན་ཉིད་ཀྱང་སྟོན་ཏེ་།
 tatrārthadṛṣṭir vijñānaṃ tadviśeṣe tu caitasāḥ || i|8	དེ་ལ་དོན་མཐོང་རྣམ་པར་ཤེས་༎ དེ་ཡི་ཁྱད་པར་སེམས་ལས་བྱུང་༎ ཞེས་བྱ་བའོ་༎
 tatrārthamātre dṛṣṭir vijñānaṃ |	དོན་ཙམ་མཐོང་བ་ནི་རྣམ་པར་ཤེས་པའོ་༎
 arthaviśeṣe dṛṣṭiś caitasā vedanādayaḥ |	དོན་གྱི་ཁྱད་པར་མཐོང་བ་ནི་སེམས་ལས་བྱུང་བ་རྣམས་ཏེ་ཚོར་བ་ལ་སོགས་པའོ་༎
 [g| pravṛttilakṣaṇa] pravṛttilakṣaṇaṃ ca khyāpayati | (mvbh 21)	འཇུག་པའི་མཚན་ཉིད་ཀྱང་སྟོན་ཏེ་།
 ekaṃ pratyayavijñānaṃ dvitīyam aupabhogikaṃ |	གཅིག་ནི་རྐྱེན་གྱི་རྣམ་པར་ཤེས་༎ གཉིས་པ་ཉེ་བར་སྤྱོད་པ་ཅན་༎
 upabhogaparicchedaprerakās tatra caitasāḥ || i|9	ཉེ་བར་སྤྱོད་པ་དང་ཡོངས་གཅོད་དང་༎ དེ་ཡི་འཇུག་བྱེད་སེམས་ལས་བྱུང་༎
 ālayavijñānam anyeṣāṃ vijñānānāṃ pratyayatvāt pratyayavijñānaṃ |	ཞེས་བྱ་བའོ་༎ ཀུན་གཞི་རྣམ་པར་ཤེས་པ་ནི་རྣམ་པར་ཤེས་པ་གཞན་དག་གི་རྐྱེན་ཡིན་པས་རྐྱེན་གྱི་རྣམ་པར་ཤེས་པའོ་༎ 
 tatpratyayaṃ pravṛttivijñānam aupabhogikaṃ |	དེ་ལས་བྱུང་བ་འཇུག་པའི་རྣམ་པར་ཤེས་པ་ནི་ཉེ་བར་སྤྱོད་པ་ཅན་པར་ཤེས་པའོ་༎ 
 upabhogo vedanā |	།
 paricchedaḥ saṃjñā |	ཡོངས་སུ་སྤྱོད་པ་ནི་འདུ་ཤེས་༎
 prerakāḥ saṃskārā vijñānasya cetanāmanaskārādayaḥ | [h| saṃkleśalaksaṇa]	རྣམ་པར་ཤེས་པ་འཇུག་པར་༄༣བ་བྱེད་པ་དག་ནི་འདུ་བྱེད་རྣམས་ཏེ་། སེམས་པ་དང་ཡིད་ལ་བྱེད་པ་ལ་སོགས་པའོ་༎
 saṃkleśalakṣaṇaṃ ca khyāpayati|	ཀུན་ནས་ཉོན་མོངས་པའི་མཚན་ཉིད་ཀྱང་སྟོན་ཏེ་།
 chādanād ropaṇāc caiva nayanāt saṃparigrahāt |	སྒྲིབ་པའི་ཕྱིར་དང་འདེབས་པའི་ཕྱིར་༎ ཁྲིད་པའི་ཕྱིར་དང་ཀུན་འཛིན་ཕྱིར་༎
 pūraṇāt triparicchedād upabhogāc ca karṣaṇāt || i|10	རྫོགས་བྱེད་ཕྱིར་དང་གསུམ་གཅོད་ཕྱིར་༎ ཉེ་བར་གཅོད་ཕྱིར་སྡུད་པའི་ཕྱིར་༎ སྦྱོར་བའི་ཕྱིར་དང་མངོན་དུའི་ཕྱིར་༎
 nibandhanād ābhimukhyād duḥkhanāt kliśyate jagat |	སྡུག་བསྔལ་ཕྱིར་ནི་འགྲོ་ཉོན་མོངས་༎ རྣམ་གསུམ་རྣམ་གཉིས་ཀྱང་ཉོན་མོངས་༎ རྣམ་བདུན་ཡང་དག་མིན་རྟོག་ལས་༎ ཞེས་བྱ་བའོ་༎
 tatra cchādanād avidyayā yathābhūtadarśanavibandhanāt |	དེ་ལ་སྒྲིབ་པའི་ཕྱིར་ནི་མ་རིག་པས་ཡང་དག་པ་ཇི་ལྟ་བ་བཞིན་དུ་མཐོང་བ་ལ་བགེགས་བྱེད་པའི་ཕྱིར་རོ་༎
 ropaṇāt saṃskārair vijñāne karmavāsanāyāḥ pratiṣṭhāpanāt |	འདེབས་པའི་ཕྱིར་ནི་འདུ་བྱེད་རྣམས་ཀྱིས་རྣམ་པར་ཤེས་པ་ལ་ལས་ཀྱི་བག་ཆགས་འཇོག་པའི་ཕྱིར་རོ་༎ 
 nayanād vijñānenopapattisthānasaṃprāpaṇāt |	ཁྲིད་པའི་ཕྱིར་ནི་རྣམ་པར་ཤེས་པས་སྐྱེ་བའི་གནས་སུ་ཕྱིན་པར་བྱེད་པའི་ཕྱིར་རོ་རོ་༎ 
 saṃparigrahān nāmarūpeṇātmabhāvasya |	༎ ཀུན་འཛིན་ཕྱིར་ནི་མིང་དང་གཟུགས་ཀྱི་ལུས་སོ་༎
 pūraṇāt ṣaḍāyatanena |	རྫོགས་བྱེད་ཕྱིར་ནི་སྐྱེ་མཆེད་དྲུག་གིས་སོ་༎
 triparicchedāt sparśena |	གསུམ་གཅོད་ཕྱིར་ནི་རེག་པས་སོ་༎
 upabhogād vedanayā |	ཉེ་བར་སྤྱོད་པའི་ཕྱིར་ནི་ཚོར་བས་སོ་༎
 karṣaṇāt tṛṣṇayā karmākṣiptasya punarbhavasya [|	སྡུད་པའི་ཕྱིར་ནི་ལས་ཀྱིས་བཏབ་པའི་ཡང་སྲིད་པ་སྲེད་པས་སོ་༎
 ] nibandhanād upādānair vijñānasyotpattyanukūleṣu kāmādiṣu |	སྦྱོར་བའི་ཕྱིར་ནི་ལེན་པ་རྣམས་ཀྱིས་རྣམ་པར་ཤེས་པ་སྐྱེ་བ་དང་མཐུན་པར་འདོད་པ་ལ་སོགས་པ་རྣམས་སུའོ་༎
 ābhimukhyād bhavena kṛtasya karmaṇaḥ punarbhave vipākadānāyābhimukhīkaraṇāt |	མངོན་དུའི་ཕྱིར་ནི་ལས་བྱས་པའི་རྣམ་པར་སྨིན་པ་སྲིད་པས་ཡང་སྲིད་པར་འབྱིན་པར་མངོན་པར་བྱེད་པའི་ཕྱིར་རོ་༎
 duḥkhanāj jātyā jarāmaraṇena ca parikliśyate jagat | so 'yaṃ |	སྡུག་བསྔལ་ཕྱིར་ནི་སྐྱེ་བ་དང་། རྒ་ཤིས་འགྲོ་བ་རྣམས་ཉོན་མོངས་པར་བྱེད་པའོ་༎ དེ་ཡང་།
 tredhā dvedhā ca saṃkleśaḥ saptadhābhūtakalpanāt || i|11	རྣམ་གསུམ་རྣམ་གཉིས་ཀྱང་ཉོན་མོངས་༎ རྣམ་བདུན་ཡང་དག་མིན་རྟོག་ལས་༎
 tredhā saṃkleśaḥ | kleśasaṃkleśaḥ karmasaṃkleśaḥ janmasaṃkleśaś ca |	རྣམ་གསུམ་ནི་ཉོན་མོངས་པའི་ཀུན་ནས་ཉོན་མོངས་པ་དང་། ལས་ཀྱི་ཀུན་ནས་ཉོན་མོངས་པ་དང་། སྐྱེ་བའི་ཀུན་ནས་ཉོན་མོངས་པའོ་༎
 tatra kleśasaṃkleśo 'vidyātṛṣṇopādānāni |	དེ་ལ་ཉོན་མོངས་པའི་ཀུན་ནས་ཉོན་མོངས་པ་ནི་མ་རིག་པ་དང་སྲེད་པ་དང་ལེན་པ་རྣམས་སོ་༎ 
 karmasaṃkleśaḥ saṃskārā bhavaś ca |	ལས་ཀྱི་ཀུན་ནས་ཉོན་མོངས་པ་ནི་འདུ་བྱེད་རྣམས་དང་སྲེད་པའོ་༎
 janmasaṃkleśaḥ śeṣāṇy aṅgāni |	སྐྱེ་བའི་ཀུན་ནས་ཉོན་མོངས་པ་ནི་ཡན་ལག་ལྷག་མ་རྣམས་སོ་༎
 dvedhā saṃkleśaḥ | hetusaṃkleśaḥ phalasaṃkleśaś ca |	ཀུན་ནས་ཉོན་མོངས་པ་རྣམ་པ་གཉིས་ནི་རྒྱུའི་ཀུན་ནས་ཉོན་མོངས་པ་དང་། འབྲས་བུའི་ཀུན་ནས་ཉོན་མོངས་པའོ་༎
 (mvbh 22) tatra hetusaṃkleśaḥ kleśakarmasvabhāvair aṅgaiḥ phalasaṃkleśaś ca śeṣaiḥ |	དེ་ལ་རྒྱུའི་ཀུན་ནས་ཉོན་མོངས་པ་ནི་ཉོན་མོངས་པ་དང་། ལས་ཀྱི་ངོ་བོ་ཉིད་ཀྱི་ཡན་ལག་རྣམས་ཀྱིས་སོ་༎ འབྲས་བུའི་ཀུན་ནས་ཉོན་མོངས་༄༤ཨ་༌་༎ པ་ནི་ཡན་ལག་ལྷག་མ་རྣམས་ཀྱིས་སོ་༎
 saptadhā saṃkleśaḥ saptavidho hetuḥ | viparyāsahetuḥ | ākṣepahetuḥ i upanayahetuḥ | parigrahahetuḥ | upabhogahetuḥ | ākarṣaṇahetuḥ | udvegahetuś ca |	ཀུན་ནས་ཉོན་མོངས་པ་རྣམ་པ་བདུན་ནི་རྒྱུ་རྣམ་པ་བདུན་ཏེ་།
 tatra viparyāsahetur avidyā |	མ་རིག་པ་ནི་ཕྱིན་ཅི་ལོག་གི་རྒྱུའོ་༎
 ākṣepahetuḥ saṃskārāḥ |	འདུ་བྱེད་རྣམས་ནི་འབེབས་པའི་རྒྱུའོ་༎
 upanayahetur vijñānaṃ |	རྣམ་པར་ཤེས་པ་ནི་ཉེ་བར་ཁྲིད་པའི་རྒྱུའོ་༎
 parigrahahetur nāmarūpaṣaḍāyatane |	མིང་དང་གཟུགས་དང་སྐྱེ་མཆེད་དྲུག་ནི་ཀུན་འཛིན་པའི་རྒྱུའོ་༎
 upabhogahetuḥ sparśavedane |	རེག་པ་དང་ཚོར་བ་ནི་ཉེ་བར་སྤྱོད་པའི་རྒྱུའོ་༎
 ākarṣaṇahetus tṛṣṇopādānabhavāḥ |	སྲེད་པ་དང་། ལེན་པ་དང་། སྲིད་པ་ནི་སྡུད་པའི་རྒྱུའོ་༎
 udvegahetur jātijarāmaraṇe |	སྐྱེ་བ་དང་། རྒ་ཤི་ནི་སྐྱོ་བའི་རྒྱུའོ་༎
