skt	tib
 sarvadharmānityatvasya duḥkha-śūnya-nairātmyādi-dharmān-pudgalanairātmyasvabhāvatayā yathāvad avabodhatvād buddhaḥ | praphullakamalavad buddhervikāsād buddho,	ཆོས་ཐམས་ཅད་མི་རྟག་པ་དང་། སྡུག་བསྔལ་བ་དང་སྟོང་པ་དང་། བདག་མེད་པ་ལ་སོགས་པར་ཆོས་དང་གང་ཟག་ལ་བདག་མེད་པའི་ངོ་བོ་ཉིད་ཇི་ལྟ་བ་བཞིན་དུ་ཐུགས་སུ་ཆུད་པའི་ཕྱིར་སངས་རྒྱས་སོ་༎ ཡང་ན་པདམ་ཁ་ཕྱེ་བ་བཞིན་དུ་བློ་རྒྱས་པས་སངས་རྒྱས་སམ་།
 bodhatvād vā buddhaḥ |	སངས་རྒྱས་པའི་ཕྱིར་ན་སངས་རྒྱས་ཏེ་།
 ajñānanidrā suptajaganmadhye jāgratapuruṣavat,	འགྲོ་བ་མི་ཤེས་པའི་གཉིད་ཀྱིས་རབ་ཏུ་ལོག་པའི་ནང་ན་།
 yathāvadaviparyastasamyagjñānodayād buddha iti |	སྐྱེས་བུ་གཉིད་སངས་པ་བཞིན་དུ་ཇི་ལྟ་བ་ཕྱིན་ཅི་མ་ལོག་པར་ཡང་དག་པའི་ཡེ་ཤེས་ཤར་བ་བརྙེས་པའི་ཕྱིར་སངས་རྒྱས་ཞེས་བྱའོ་༎
 athavājñajanāvabodhanād buddhaḥ |	ཡང་ན་སྐྱེ་བོ་མི་མཁས་པ་རྟོགས་པར་མཛད་པའི་ཕྱིར་སངས་རྒྱས་ཏེ་།
 yathā - parādhīnasya svayameva pratisaṃvedana-dharmatattvāva-bodhavad unmārgabhrāntacittasya	ཇི་ལྟར་བདག་ཉིད་གཞན་ལ་རག་ལས་པར་སོ་སོ་རང་གིས་རིག་པའི་ཆོས་ཀྱི་དེ་ཁོ་ན་རྟོགས་པ་དེ་བཞིན་དུ་ལོག་པའི་ལམ་དུ་འཁྱམས་པའི་སེམས་དང་ལྡན་པ་།
 saṃsārāṭavīkāntāre janma-jarā-vyādhi-maraṇādi-pīḍitasya vividhadarśanagahanavane	འཁོར་བ་འབྲོག་དགོན་པར་སྐྱེ་བ་དང་། རྒ་བ་དང་། ན་བ་དང་། འཆི་བ་ལ་སོགས་པར་གཅེས་པ་།
 kleśāśīviṣabhayāplutāna itastataḥ paribhramato 'nyāṃścāpi sanmārge sanniveśya mokṣānuttaramahānagare	ལྟ་བ་རྣམ་པ་སྣ་ཚོགས་ཀྱི་ནགས་ཚང་ཚིང་དུ་ཉོན་མོངས་པའི་སྦྲུལ་གདུག་པའི་འཇིགས་པས་གང་བར་ཕན་ཚུན་ཡོངས་སུ་འཁྱམས་པ་གཞན་དག་ཀྱང་ཡང་དག་པའི་ལམ་དུ་བཙུད་དེ་།
 praveśakāritvād buddha iti |	ཐར་པའི་གྲོང་ཁྱེར་ཆེན་པོ་བླ་ན་མེད་པར་འཇུག་པར་མཛད་པའི་ཕྱིར་སངས་རྒྱས་ཞེས་བྱའོ་༎
 karuṇātmakamiti tu karuṇasvabhāvam |	ཐུགས་རྗེའི་བདག་ཅེས་བྱ་བ་ནི་ཐུགས་རྗེའི་རང་བཞིན་ཏེ་།
 kleśakarmaduḥkhanivārakatvāt karuṇaḥ |	ཉོན་མོངས་པ་དང་། ལས་དང་། སྡུག་བསྔལ་སེལ་བའི་ཕྱིར་ཐུགས་རྗེའོ་༎
 yasmin karuṇātmakatvaṃ svabhāvataḥ sa karuṇātmakaḥ |	གང་ལ་ཐུགས་རྗེའི་བདག་ཉིད་དེ་༎ ངོ་བོ་ཉིད་ཡོད་པ་དེ་ནི་ཐུགས་རྗེའི་བདག་ཉིད་དོ་༎
 sa sambuddhaḥ ;	དེ་ནི་རྫོགས་པའི་སངས་རྒྱས་ཡིན་ལ་།
 karuṇātmakatāyā api bhūtatvāt saṃbuddhaḥ karuṇātmakaḥ |	ཐུགས་རྗེའི་བདག་ཉིད་ཀྱང་ཡིན་པས་རྫོགས་པའི་སངས་རྒྱས་ཐུགས་རྗེའི་བདག་ཉིད་དེ་།
 tasmāt taṃ buddhaṃ karuṇātmakaṃ praṇipatya śālistambamiti ityuktam |	དེ་བས་ན་སངས་རྒྱས་ཐུགས་རྗེའི་བདག་ཉིད་དེ་ལའོ་༎ རབ་བཏུད་སའ་ལུ་ལྗང་པ་ཡི་༎
 praṇipatyeti samyakpūjayitvā vandanā-gaurava-pravaṇatayā praṇipatya |	ཞེས་བྱ་བ་སྨོས་ཏེ་། རབ་བཏུད་ཅེས་བྱ་བ་ནི་ཡང་དག་པར་མཆོད་ནས་ཏེ་། འདུད་པ་དང་། གུས་པ་དང་། གཞོལ་བས་ཕྱག་འཚལ་ཏེའོ་༎
 praṇipatya kiṃ karomīti cet- śālistambamiti sūtrasya upanibaddhaśāstrakārikāṃ pravakṣyāmi |	ཕྱག་འཚལ་ཏེ་ཅི་ཞིག་བྱ་ཞེ་ན་། སའ་ལུ་ལྗང་པའི་ཞེས་མདོའི་བཤད་སྦྱར་བསྟན་བཅོས་༎ ཚིག་ལེའུར་བྱས་པ་བཤད་པར་བྱ་༎
 ityuktam |	ཞེས་བྱ་བ་སྨོས་སོ་༎
 tatra anantācintyaguṇyo hi ityanena svārthasampattirdarśitā |	དེ་ལ་། ཡོན་ཏན་མཐའ་ཡས་༄༢༡བ་བསམ་མི་ཁྱབ་༎ ཅེས་བྱ་བ་འདིས་ནི་རང་གི་དོན་ཕུན་སུམ་ཚོགས་པ་བསྟན་ཏོ་༎
 karuṇātmaka ityanena parārthasampattiruktā |	ཐུགས་རྗེའི་བདག་ཉིད་ཅེས་བྱ་བ་འདིས་ནི་། གཞན་གྱི་དོན་ཕུན་སུམ་ཚོགས་པ་བརྗོད་དོ་༎
 sambuddhaṃ iti buddho hi (adhigatārthatvāt) sarvajña eva |	རྫོགས་སངས་རྒྱས་ཞེས་བྱ་བ་ནི་སངས་རྒྱས་ནི་རྟོགས་པའི་དོན་ཡིན་པའི་ཕྱིར་ཐམས་ཅད་མཁྱེན་པ་ཉིད་དོ་༎ 
 'anantācintyaguṇyaṃ hi' ityanena rāgādirahitatvam,	ཡོན་ཏན་མཐའ་ཡས་བསམ་མི་ཁྱབ་༎ ཅེས་བྱ་བ་འདིས་ནི་འདོད་ཆགས་ལ་སོགས་པ་དང་བྲལ་བ་ཉིད་དོ་༎
 kleśopakleśānāmaguṇānāṃ guṇavirodhatvāt |	ཉོན་མོངས་པ་དང་། ཉེ་བའི་ཉོན་མོངས་པ་ཡོང་ཏན་མ་ཡིན་པ་རྣམས་ནི་། ཡོན་ཏན་དང་མི་མཐུན་པའི་ཕྱིར་རོ་༎
 tasmāt tādṛśaṃ sarvajñaṃ viraktaṃ sambuddhaṃ karuṇātmaka iti yaḥ sarvaṃjānan vītarāgaḥ,	དེ་བས་ན་ཐམས་ཅད་མཁྱེན་པ་། འདོད་ཆགས་དང་བྲལ་བ་། རྫོགས་པའི་སངས་རྒྱས་དེ་ལྟར་བུ་ལ་བཅུད་དེའོ་༎ ཐུགས་རྗེའི་བདག་ཉིད་ཅེས་བྱ་བ་ནི་།
 sa ācāryamuṣṭerabhāvād aparān yathāvagataṃ dharmaṃ diśati |	གང་ཞིག་ཐམས་ཅད་མཁྱེན་ཅིང་འདོད་ཆགས་དང་བྲལ་བ་དེ་ནི་སློབ་དཔོན་གྱིས་དཔེ་མཁྱུད་དང་བྲལ་བས་གཞན་དག་ལ་ཇི་ལྟར་རྟོགས་པའི་ཆོས་སྟོན་ཏེ་། 
 anena tu parahitakāritvāt parārthopasampadā diṣṭā |	འདིས་ནི་གཞན་ལ་ཕན་པར་མཛད་པའི་ཕྱིར་གཞན་གྱི་དོན་ཕུན་སུམ་ཚོགས་པ་བསྟན་ཏོ་ཏེ་། 
 evaṃ svaparārthopasampannaṃ taṃ sambuddhaṃ praṇamāmi |	༎ དེ་ལྟར་རང་གི་དོན་དང་གཞན་གྱི་དོན་ཕུན་སུམ་ཚོགས་པ་དང་ལྡན་པ་རྫོགས་པའི་སངས་རྒྱས་དེ་ལ་བཏུད་དེའོ་༎
 tathāpi, vivakṣitapadasya vidyamānatvād vivakṣuṇā kimiṣyate? iti praśnaḥ |	དེ་ལྟར་ན་ཡང་འདོད་པ་དང་བཅས་པའི་ཚིག་ཡིན་པའི་ཕྱིར་འདོད་པ་དང་བཅས་པས་ཅི་ཞིག་འདོད་ཅེས་དྲིས་པ་དང་། སྨྲས་པ་།
 uttaraṃ - pravakṣyāmi |	བཤད་པར་བྱའོ་༎
 kiṃ vakṣyāmi?	གང་ཞིག་བཤད་༏་སྨྲས་པ་།
 ucyate - śālistambasūtropanibaddha-śāstra-kārikām |	སའ་ལུ་ལྗང་པའི་མདོ་དང་སྦྱར་བའི་བསྟན་བཅོས་ཚིགས་ལེའུར་བྱས་པའོ་༎
 śāstraṃ racayitum ādau sambandha-prayojana-abhidhānābhidheyacatuṣṭayaṃ kiṃ na nirvacanīyam?	བསྟན་བཅོས་བརླམས་པ་ལ་ཐོག་མར་། འབྲེལ་བ་དང་། དགོས་པ་དང་། བརྗོད་པ་དང་། བརྗོད་པར་བྱ་བ་བཞི་ངེས་པར་བརྗོད་པར་བྱ་བ་མ་ཡིན་ནམ་༎
 atra tadabhāvāt tadārambhaṇam anucitam |	དེ་འདི་ལ་མེད་པས་འདིའི་རྩོམ་པ་ནི་མི་རིགས་པ་ཡིན་ཏེ་།
 asambaddhāditvāt pramattapralāpavad ityanārambhaṇīyamiti dharmaḥ |	འབྲེལ་པ་ལ་སོགས་པ་དང་བྲལ་བའི་ཕྱིར་སྨྱོན་པའི་ཚིགས་བཞིན་ནོ་ཞེའོ་༎ བརྩམ་པར་མི་བྱའོ་ཞེས་བྱ་བ་ནི་ཆོས་སོ་༎
 śāstramiti dharmī |	བསྟན་བཅོས་ཞེས་བྱ་བ་ཆོས་ཅན་ནོ་༎
 dharmadharmisāmānyaṃ hi pakṣaḥ |	ཆོས་དང་ཆོས་ཅན་སྤྱི་ནི་ཕྱོགས་སོ་༎
 asambaddhāditvāditi hetuḥ |	བྲེལ་བ་ལ་སོགས་པ་དང་བྲལ་བའི་ཕྱིར་ཞེས་བྱ་བ་ནི་གཏམ་ཚིགས་སོ་༎
 avabodhakatvāt hetuḥ,	གོ་བར་བྱེད་པས་ན་གཏམ་ཚིགས་ཏེ་།
 hetvarthasya tu avabodhakatvāt |	གཏན་ཚིགས་ཀྱིས་དོན་ནི་གོ་བར་བྱེད་པ་ཡིན་པའི་ཕྱིར་རོ་༎
 tasmāt asambandhāditvādanārambhaṇīyamiti |	གང་གི་ཕྱིར་འབྲེལ་པ་ལ་སོགས་དང་བྲལ་བའི་ཕྱིར་བརྩམས་པར་མི་བྱའོ་༎
 pramattapralāpavaditi upamā |	སྨྱོན་པའི་ཚིག་བཞིན་ནོ་ཞེས་བྱ་བའི་ནི་དཔེའོ་༎
 evaṃ vādine ucyate - asambandhāditvāditi yaduktaṃ ityuktahetorasiddham uktāyām atroktau sambandhādayaścatvāraḥ santyeva |	དེ་སྐད་དུ་བརྒལ་བ་ལ་སྨྲས་པ་། འབྲེལ་པ་ལ་སོགས་པ་དང་བྲལ་བའི་ཕྱིར་༄༢༢ཨ་༌་༎ ཞེས་གང་སྨྲས་པའི་གཏན་ཚིགས་དེ་མ་གྲུབ་པར་བརྗོད་པའི་ཕྱིར་བཤད་པ་འདི་ལ་འབྲེལ་པ་ལ་སོགས་པ་བཞི་ཡོད་པ་ཉིད་དོ་༎
 te ca katame?	དེ་ཡང་གང་ཞེ་ན་།
 ucyate - śālistambasūtropanibaddha-śāstrakārikāyāḥ vakṣyamāṇatvād atra sambandhaḥ syād eva |	སྨྲས་པ་། སའ་ལུ་ལྗང་པའི་མདོ་དང་སྦྱར་བའི་བསྟན་བཅོས་ཚིག་ལེའུར་བྱས་པ་བཤད་པར་བྱ་བ་ཡིན་པས་འདི་ལ་འབྲེལ་པ་ཡོད་པ་ཉིད་དེ་།
 śālistambasūtramiti tīrthikādyanyeṣu granthaviśeṣaṇatayā anupalabdhatvāt śāstramidaṃ buddhasambaddham |	སའ་ལུ་ལྗང་པའི་མདོ་ཞེས་བྱ་བ་ནི་མུ་སྟེགས་བྱེད་པ་ལ་སོགས་པ་གཞན་གྱི་གཞུང་ལུགས་ཀྱི་ཁྱད་པར་དག་ལ་མི་དམིགས་པའི་ཕྱིར་བསྟན་བཅོས་འདི་ནི་སངས་རྒྱས་དང་འབྲེལ་པའོ་༎
 tasmāt hetvaertho 'siddha eva |	དེའི་ཕྱིར་གཏན་ཚིགས་ཀྱི་དོན་མ་གྲུབ་པ་ཉིད་དོ་༎
 sambandhabhāvaśca prayojanasyāpyabhāve nāsti |	འབྲེལ་པ་ཡོད་པ་དང་དགོས་པ་ཡང་མེད་ན་མེད་པ་ཡིན་ནོ་༎ དེའི་ཕྱིར་བཤད་པ་། འདིར་ནི་དགོས་པ་ནི་།
 tasmāduktam atra prayojanam - hetupratyayārthāvagamārthaṃ pudgala-nairātmya-dharmanairātmya-grāhya-grāhakābhāvāva gamāt kleśajñeyāvaraṇaṃ vibhajya anuttara-samyaksaṃbuddhopalabdhiḥ atra prayojanamastyeva |	རྒྱུ་དང་རྐྱེན་གྱི་དོན་ཁོང་དུ་ཆུད་པའི་ཕྱིར་དང་། གང་ཟག་ལ་བདག་མེད་པ་དང་། ཆོས་ལ་བདག་མེད་པ་དང་། གཟུང་བ་དང་། འཛིན་པ་མེད་པར་རྟོགས་པའི་ཕྱིར་ཉོན་མོངས་པ་དང་། ཤེས་བྱའི་སྒྲིབ་པ་དང་བྲལ་ནས་བླ་ན་མེད་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་ཐོབ་པས་འདི་ལ་དགོས་པ་ཡོད་པ་ཉིད་དོ་༎
 tasmāt saprayojanatvāt cikitsādiśāstravad viracanīyameva |	དེ་བས་ན་དགོས་པ་དང་བཅས་པའི་ཕྱིར་གསོ་བ་ལ་སོགས་པའི་བསྟན་བཅོས་བཞིན་དུ་བརྩམ་པར་བྱ་བ་ཉིད་དོ་༎
 yadyad sārthakaṃ tat tat tu viracanīyam |	གང་དང་གང་དོན་དང་བཅས་པ་དེ་དང་དེ་ནི་བརྩམ་པར་བྱ་བ་སྟེ་།
 yathā cikitsādiśāstravad bhūtatvād upamāsiddhiṃ vakṣyāmi |	དཔེར་ན་གསོ་བ་ལ་སོགས་པའི་བསྟན་བཅོས་ལྟ་བུ་ཡིན་པས་དཔེ་མ་གྲུབ་པར་བཤད་པར་འགྱུར་རོ་༎ 
 asyābhidhānena śālistambopamayā ādhyātmika-bāhya-pratītyasamutpāda-samupayogād anenābhidhānena śālistambamiti cāpi bhavati |	འདིའི་བརྗོད་པས་སའ་ལུ་ལྗང་པའི་དཔེས་ནང་དང་ཕྱིའི་རྟེན་ཅིང་འབྲེལ་པར་འབྱུང་བ་མཚུངས་པ་ཉེ་བར་སྦྱར་བས་འདི་བརྗོད་པས་སའ་ལུ་ལྗང་པ་ཞེས་བྱ་བ་ཡང་ཡོད་པ་ཉིད་དེ་རོ་༎ 
 tasmādapi artho 'siddha eva |	། དེའི་ཕྱིར་ཡང་དོན་མ་གྲུབ་པ་ཉིད་དོ་༎ བརྗོད་པར་བྱ་བ་ཞེས་བྱ་བ་ནི་།
 abhidheyamiti pratītyasamutpādasya dvādaśāṅgasya sapratyayasya pṛthaktaḥ yathākramaṃ lakṣaṇavyavasthāpanāt kartrādīn ahetūn pratikūlahetūn ca vihāya kleśopakleśa prahāṇāt samyagjñānam utpādya anuttaradharmakāyopalambhād idamabhidheyamapyastyeva |	རྟེན་ཅིང་འབྲེལ་པར་འབྱུང་བའི་ཡན་ལག་བཅུ་གཉིས་རྐྱེན་དང་བཅས་པ་སོ་སོར་གོ་རིམས་བཞིན་མཚན་ཉིད་རྣམ་པར་འཇོག་པར་བྱེད་པས་བྱེད་པ་པོ་ལ་སོགས་པ་དང་། རྒྱུ་མེད་པ་དང་མི་མཐུན་པའི་རྒྱུ་དང་འབྲལ་ནས་ཉོན་མོངས་པ་དང་ཉེ་བའི་ཉོན་མོངས་པ་སྤངས་པའི་ཕྱིར་ཡང་དག་པའི་ཡེ་ཤེས་སྐྱེས་ཏེ་། བླ་ན་མེད་པའི་ཆོས་སྐུ་ཐོབ་པས་འདི་བརྗོད་པར་བྱ་བ་ཡང་ཡོད་པ་ཉིད་དེ་འདིའི་ཕྱིར་ཡང་གཏན་ཚིགས་ཀྱི་དོན་མ་གྲུབ་པ་ཉིད་། དོ་༎ 
 tasmācca hetvartho 'siddha eva | tasmāt cikitsādiśāstravad idaṃ śāstraṃ sambandhādisamanvitatvād, ārambhaṇīyameva|	དེ་བས་ན་གསོ་བ་ལ་སོགས་པའི་བསྟན་བཅོས་བཞིན་དུ་བསྟན་བཅོས་འདི་འབྲེལ་པ་ལ་སོགས་པ་དང་ལྡན་པའི་ཕྱིར་བརྩམ་པར་བྱ་། དོ་༎ 
 ārambhaṇīyamiti dharmaḥ |	།
 śāstramiti ca dharmī |	བསྟན་བཅོས་ཞེས་བྱ་བ་ནི་ཆོས་ཅན་ནོ་༎
 dharmadharmisādhāraṇo hi pakṣaḥ |	ཆོས་དང་ཆོས་ཅན་སྤྱི་ནི་ཕྱོགས་སོ་༎
 atra dharmabhāvāddharmī chatrīvat |	འདི་ན་ཆོས་ཡོད་པས་ཆོས་ཅན་ཏེ་གདུགས་ཅན་བཞིན་ནོ་༎
 tathā satyapi śāstramārabdhuṃ praṇāmakaraṇaṃ nirarthakam,	གལ་ཏེ་དེ་ལྟ་ན་བསྟན་བཅོས་རྩོམ་པ་ལ་ཕྱག་འཚལ་བར་བྱེད་པ་དོན་མེད་དེ་།
 prayojanābhāvāt, kākadantaparīkṣādiśāstravat ityasya hetvarthasya siddhatvaṃ darśayitumucyate -	དགོས་པ་མེད་པའི་ཕྱིར་བྱ་རོག་གི་སོ་བརྟག་པ་ལ་སོགས་པའི་བསྟན་བཅོས་བཞིན་ནོ་ཞེས་བྱ་བའི་གཏན་ཚིགས་འདི་ནི་དོན་མ་གྲུབ་པ་ཉིད་བསྟན་པར་སྨྲས་པ་།
 śāstrārambhaṇāya śāstṛpūjā kṛtā |	བསྟན་བཅོས་རྩོམ་པ་ལ་སྟོན་པ་ལ་མཆོད་པ་བྱས་སོ་༎
 kimarthamiti cet,	གལ་ཏེ་ཅིའི་ཕྱིར་ཞེ་ན་།
 śāstre tatra ca gauravotpādahetubhūtatvād,	བསྟན་བཅོས་དང་། དེ་ལ་གུས་པ་སྐྱེ་བའི་རྒྱུ་ཡིན་པའི་ཕྱིར་ཏེ་།
 dharmaśravaṇe jātagauravāṇāṃ śravaṇa-cintana-bhāvanāsu gauravaṃ bhavati |	ཆོས་ཉན་པ་གུས་པ་སྐྱེ་བ་རྣམས་ཉན་པ་དང་སེམས་པ་དང་། བསྒོམ་པ་དག་ལ་གུས་པར་འགྱུར་གྱི་།
 ajātagauravāṇāṃ tu abhūtatvād hetvarthe ca siddha eva |	གུས་པ་མ་སྐྱེས་པ་རྣམས་ནི་མ་ཡིན་པས་གཏན་ཚིགས་ཀྱི་དོན་མ་གྲུབ་པ་ཉིད་དོ་༎
 api śiṣṭācāra-nayapradarśanārthaṃ śāstrārambhe śāstuḥ pūjā kṛtā |	ཡང་ན་དམ་པའི་སྤྱོད་པའི་སྲོལ་བསྟན་པའི་དོན་དུ་བསྟན་བཅོས་རྩོམ་པ་ལས་སྟོན་པ་ལ་མཆོད་པ་བྱེད་དོ་༎ 
 ayaṃ tu sajjanaviduṣām ācāro 'sti |	འདི་ནི་སྐྱེས་བུ་དམ་པ་མཁས་པ་རྣམས་ཀྱི་སྤྱོད་པ་ཡིན་ཏེ་།
 yadā kaścit prayojanārambhaṇamavatarati prathamam iṣṭadevaṃ praṇamya viśiṣṭaprayojanaṃ praviśati, abhīṣṭārtho 'ciraṃ sidhyati,	ནམ་ཞིག་འགའ་ཞིག་དགོས་པ་རྩོམ་པ་ལ་འཇུག་ན་དང་པོར་ཡིད་དུ་འོང་བའི་ལྷ་ལ་ཕྱག་འཚལ་ཏེ་། 
 tasmād anenāpi śāstrakāreṇa tāmeva sadācāranītim anusaratā śāstrārambhaṇe svaśāsturguṇābhidhānapūrvakaṃ praṇāmaṃ kṛtvā śāstravyākhyānāvatārād atra prayojanamastyeva |	དགོས་པ་ཁྱད་པར་དག་ལ་ཞུགས་པ་ན་འདོད་པའི་དོན་རིང་པོར་མི་ཐོགས་པར་འགྲུབ་པས་དེའི་ཕྱིར་བསྟན་བཅོས་བྱེད་པ་འདི་ཡང་དམ་པའི་སྤྱོད་པའི་སྲོལ་དེ་ཉིད་ཀྱི་རྗེས་སུ་འབྲང་བ་ན་བསྟན་བཅོས་རྩོམ་པ་ལ་རང་གི་སྟོན་པ་ལ་ཡོན་ཏན་བརྗོད་པ་སྔོན་དུ་འགྲོ་བའི་ཕྱག་འཚལ་བ་བྱས་ནས་། བསྟན་བཅོས་བཤད་པར་བྱ་བ་ལ་ཞུགས་པས་འདི་ལ་དགོས་པ་ཡོད་པ་ཉིད་དོ་༎ སྨྲས་པ་།
 ucyate - śāstrārambhe śāstre praṇāmakaraṇam na niṣphalam śāstari śāstreṣu ca gauravotpādahetvartham, nānyathā |	བསྟན་བཅོས་རྩོམ་པ་སྟོན་པ་ལ་༎ ཕྱག་འཚལ་བྱེད་པ་འབྲས་མེད་མིན་༎ སྟོན་པ་དང་ནི་བསྟན་བཅོས་ལ་༎ གུས་བསྐྱེད་རྒྱུ་ཕྱིར་གཞན་དུ་མིན་༎
 tataḥ śāstrārambhe śāstuḥ pūjanaṃ vyavasthitameva |	དེ་ནས་བསྟན་བཅོས་རྩོམ་པས་སྟོན་པ་ལ་མཆོད་པ་བྱ་བ་རྣམ་པར་གནས་པ་ཉིད་དོ་༎
 tasmācca paraiḥ śāstrādau praṇāmakaraṇaṃ niṣprayojanam iti kimucyate?	དེའི་ཕྱིར་གཞན་གྱི་བསྟན་བཅོས་ཀྱི་ཐོག་མར་ཕྱག་འཚལ་བར་བྱེད་པར་དགོས་པ་མེད་དོ་ཞེས་གང་སྨྲས་། 
 taddhetorasiddhatāṃ darśayitum kathitam |	གཏན་ཚིགས་དེ་མ་གྲུབ་པ་ཉིད་དུ་བསྟན་པར་སྨྲས་པ་།
 śāstram ārabdhuṃ praṇāmakaraṇaṃ tu cikitsādiśāstravat saprayojanam eva,	བསྟན་བཅོས་རྩོམ་པ་ལ་ཕྱག་འཚལ་བར་བྱེད་པ་ནི་། གསོ་བ་ལ་སོགས་པའི་བསྟན་བཅོས་བཞིན་དུ་དགོས་པ་དང་བཅས་པ་ཉིད་དོ་༎
 na ca kākadantaparīkṣāvat |	བྱ་རོག་གི་སོ་བརྟག་པ་ལྟ་བུ་མིན་ནོ་༎
 svaśāstāraṃ praṇamya śālistambasūtropanibaddhāṃ śāstrakārikāṃ pravakṣyāmīti ukte |	རང་གི་སྟོན་པ་ལ་ཕྱག་བྱས་ཏེ་། སའ་ལུ་ལྗང་པའི་མདོ་དང་སྦྱར་བའི་བསྟན་བཅོས་ཚིག་ལེའུར་བྱས་པ་༄༢༣ཨ་༌་༎ བཤད་པར་བྱའོ་ཞེས་སྨྲས་ན་། དེ་ཡང་གང་ཞིག་ཅེ་ན་། ཐུབ་པ་རྒྱལ་པོའི་ཁབ་ཀྱི་ནི་༎
 katamā ca sā iti cet - munī rājagṛhasyaiva ityādi kathitam rājagṛhaṃ tu rājño gṛham rājaprasāda ityarthaḥ |	ཞེས་བྱ་བ་ལ་སོགས་པ་སྨོས་སོ་༎ རྒྱལ་པོའི་ཁབ་ནི་རྒྱལ་ཁབ་སྟེ་། རྒྱལ་པོའི་ཕོ་བྲང་ཞེས་བྱ་བའི་ཐ་ཚིག་གོ་༎
 gṛdhranāmakaparvate iti tu gṛdhrakūṭaparvate |	བྱ་རྒོད་ཅེས་པའི་རི་བོ་ལ་༎ ཞེས་བྱ་བ་ནི་བྱ་རྒོད་ཕུང་པོའི་རི་བོ་ལའོ་༎
