skt	tib
 saṃvṛtito 'py abhāvaprasaṅgān na hi saṃvṛtir nirupādānā yujyate |	ཀུན་རྫོབ་ཏུ་ཡང་དངོས་པོ་མེད་པར་འགྱུར་བའི་ཕྱིར་རོ་༎ རྟེན་མེད་ན་ཀུན་རྫོབ་དུ་མི་རུང་བ་སྟེ་།
 tasmād ayam ekāntavādo dviprakāro 'pi niryuktikatvāt tyājya ity ācāryavacanam |	དེ་བས་ན་མཐའ་གཅིག་ཏུ་སྨྲ་བ་རྣམ་པ་འདི་གཉིས་ཡང་མི་རིགས་པའི་ཕྱིར་བཏང་ངོ་ཞེས་སློབ་དཔོན་གྱི་ཚིག་གོ་༎
 evañ ca sarvaṃ vijñeyaṃ parikalpitasvabhāvatvād vastuto na vidyate vijñānaṃ punaḥ pratītyasamutpannatvād dravyato 'stīty abhyupeyam |	དེ་ལྟར་ན་ཤེས་བྱ་ཐམས་ཅད་ཀུན་བརྟགས་པའི་ངོ་བོ་ཉིད་ཡིན་པས་དངོས་པོ་མེད་དོ་༎ རྣམ་པར་ཤེས་བ་ནི་རྟེན་ཅིང་འབྲེལ་བར་འབྱུང་བས་རྫས་སུ་ཡོད་པར་ཁས་བླང་ངོ་༎
 pratītyasamutpannatvaṃ punar vijñānasya pariṇāmaśabdena jñāpitam |	རྣམ་པར་ཤེས་པ་རྟེན་ཅིང་འབྲེལ་བར་འབྱུང་བ་ནི་གྱུར་བའི་སྒྲས་བསྟན་པའོ་༎
 katham etad gamyate vinā bāhyenārthena vijñānam evārthākāram utpadyata iti |	ཕྱི་རོལ་གྱི་དོན་མེད་པར་རྣམ་པར་ཤེས་པ་ཉིད་དོན་གྱི་རྣམ་པར་འབྱུང་བ་འདི་ཇི་ལྟར་ཤེས་པར་རུང་ཞེ་ན་།
 bāhyo hy arthaḥ svābhāsavijñānajanakatvena vijñānasyālambanapratyaya iṣyate na kāraṇatvamātreṇa samanantarādipratyayād viśeṣāprasaṅgāt |	ཕྱི་རོལ་གྱི་དོན་ནི་བདག་སྣང་བའི་རྣམ་པར་ཤེས་པ་སྐྱེད་པའི་ཕྱིར་རྣམ་པར་ཤེས་པའི་དམིགས་པའི་རྐྱེན་དུ་འདོད་ཀྱི་བྱེད་རྒྱུ་ཙམ་དུ་འདོད་པ་ནི་མ་ཡིན་ཏེ་། དེ་མ་ཐག་པའི་རྐྱེན་ལ་སོགས་པ་དང་བྱེ་བྲག་མེད་པར་འགྱུར་བའི་ཕྱིར་རོ་༎
 sañcitālambanāś ca pañcavijñānakāyās tadākāratvāt |	རྣམ་པར་ཤེས་པའི་ཚོགས་ལྔ་པོ་དག་ནི་བ་བསྩགས་པ་ལ་དམིགས་པ་སྟེ་། དེའི་རྣམ་པ་དང་འདྲ་བའི་ཕྱིར་རོ་༎ བསྩགས་པ་ནི་ཆ་༄༡༤༨ཨ་༌་༎
 na ca sañcitam avayavasaṃhatimātrād anyad vidyate |	ཤས་འདུས་པ་ཙམ་ལས་གུད་ན་མེད་དེ་།
 tadavayavān apohya sañcitākāravijñānābhāvāt |	ཆ་ཤས་དེ་དག་བརྩལ་ན་བསྩགས་པའི་རྣམ་པའི་རྣམ་པར་ཤེས་པ་མེད་པའི་ཕྱིར་རོ་༎
 tasmād vinaiva bāhyenārthena vijñānaṃ sañcitākāram utpadyate |	དེ་བས་ན་ཕྱི་རོལ་གྱི་དོན་མེད་པར་རྣམ་པར་ཤེས་པ་བསྩགས་པའི་རྣམ་པར་འབྱུང་ངོ་༎
 na ca paramāṇava eva saṃcitās tasyālambanaṃ paramāṇūnām atadākāratvāt |	རྡུལ་ཕྲ་རབ་བསགས་པ་དག་ཉིད་ནི་རྡུལ་ཕྲ་རབ་དག་ནི་དེའི་རྣམ་པ་མ་ཡིན་པའི་ཕྱིར་རོ་༎ 
 na hy asañcitāvasthātaḥ sañcitāvasthāyāṃ paramāṇūnāṃ kaścid ātmātiśayaḥ |	རྡུལ་ཕྲ་རབ་རྣམས་མ་བསྩགས་པའི་དུས་ན་ཡང་རང་བཞིན་བྱེ་བྲག་ཏུ་གྱུར་བ་ཅི་རོ་༎ ཡང་མེད་དེ་། 
 tasmād asañcitavat sañcitā api paramāṇavo naivālambanam |	དེ་བས་ན་རྡུལ་ཕྲ་རབ་རྣམས་མ་བསྩགས་པ་བཞིན་དུ་བསྩགས་པ་ཡང་དམིགས་པར་མི་རུང་ངོ་༎
 anyas tu manyate | ekaika paramāṇur anyanirapekṣyo 'tīndriyo bahavas tu parasparāpekṣā indriyagrāhyāḥ |	གཞན་དག་རྡུལ་ཕྲ་རབ་རེ་རེ་གཞན་ལ་མི་ལྟོས་པ་ནི་དབང་པོས་མི་རྟོགས་ཀྱི་།
 teṣām api sāpekṣanirapekṣāvasthayor ātmātiśayābhāvād ekāntenendriyagrāhyatvam atīndriyatvaṃ vā |	དབང་པོ་ཕན་ཚུན་ལྟོས་པ་ནི་དབང་པོས་བཟུང་བའོ་སྙམ་དུ་སེམས་པ་དེ་དག་གི་ཡང་ལྟོས་པ་དང་མི་ལྟོས་པའི་དུས་ན་རང་བཞིན་བྱེ་བྲག་ཏུ་གྱུར་པ་མེད་པས་དབང་པོས་གཟུང་བའམ་། དབང་པོས་མི་རྟོགས་པ་གཅིག་ཏུ་འགྱུར་རོ་༎
 yadi ca paramāṇava eva parasparāpekṣā vijñānasya viṣayībhavanti |	གལ་ཏེ་ཕན་ཚུན་ལྟོས་པའི་རྡུལ་ཕྲ་རབ་ཉིད་རྣམ་པར་ཤེས་པའི་ཡུལ་དུ་གྱུར་དུ་ཟིན་ན་ནི་། 
 evaṃ sati yo 'yaṃ ghaṭakuḍyādyākārabhedo vijñāne sa na syāt praramāṇūnām atadākāratvāt |	དེ་ལྟ་ན་བུམ་པ་དང་རྩིག་པ་ལ་སོགས་པའི་རྣམ་པ་ཐ་དད་པ་གང་ཡིན་པ་དེ་རྣམ་པར་ཤེས་པ་ལ་འབྱུང་བར་མི་ནི་། འགྱུར་ཏེ་། རྡུལ་ཕྲ་རབ་དག་དེའི་རྣམ་པ་མ་ཡིན་པའི་ཕྱིར་རོ་༎
 na cānyanirbhāsasya vijñānasyānyākāro viṣayo yujyate 'tiprasaṅgāt |	རྣམ་པར་ཤེས་པ་ལ་སྣང་བ་ཡང་གཞན་ལ་ཡུལ་ཡང་རྣམ་པ་གཞན་དུ་ནི་ཧ་ཅང་ཐལ་བར་འགྱུར་བས་མི་རིགས་སོ་༎
 na ca paramāṇavaḥ stambhādivat paramārthataḥ santy| arvāṅmadhyaparabhāgasadbhāvāt |	རྡུལ་ཕྲ་རབ་དག་ཀྱང་ཚུ་རོལ་དང་ཕ་རོལ་དང་དབུས་ཀྱི་ཆ་ཡོད་པས་ཀ་བ་ལ་སོགས་པ་བཞིན་དུ་དོན་དམ་པར་ཡོད་པ་མ་ཡིན་ནོ་༎ 
 tadanabhyupagame vā pūrvadakṣiṇāparottarādidigbhedo yaḥ sa paramāṇor na syāt |	དེ་ནི་ཁས་མི་ལེན་ན་ནི་རྡུལ་ཕྲ་རབ་ལ་ཤར་དང་། ལྷོ་དང་། ནུབ་དང་༏་བྱང་ལ་སོགས་པའི་ཕྱོགས་ཐ་དད་པ་མེད་པར་འགྱུར་རོ་༎
 tataś ca vijñānavat paramāṇor apy amūrtatvam adeśasthatvañ ca prasajyate |	དེའི་ཕྱིར་རྣམ་པར་ཤེས་པ་བཞིན་དུ་རྡུལ་ཕྲ་རབ་ཀྱང་ལུས་པ་མེད་པ་དང་། ཡུལ་ན་མི་གནས་པར་འགྱུར་རོ་༎
 evaṃ bāhyārthābhāvād vijñānam evārthākāram utpadyate svapnavijñānavad ity abhyupeyam |	དེ་ལྟ་ན་འོ་ན་ཕྱི་རོལ་གྱི་དོན་མེད་པའི་ཕྱིར་རྣམ་པར་ཤེས་པ་ཉིད་དོན་གྱིས་རྣམ་པར་འབྱུང་སྟེ་། རྨི་ལམ་གྱི་རྣམ་པར་ཤེས་པ་དང་མཚུངས་པར་ཁས་བླང་ངོ་༎
 vedanādayo 'pi nātītānāgatās tadākāravijñānajanakā niruddhājātatvāt |	ཚོར་བ་ལ་སོགས་པ་དག་ཀྱང་འདས་པ་དང་མ་འོངས་པ་ནི་དེའི་རྣམ་པའི་རྣམ་པར་ཤེས་པ་སྐྱེད་པ་མ་ཡིན་ཏེ་། འགག་པ་དང་མ་སྐྱེས་པའི་ཕྱིར་རོ་༎
 na ca vartamānā vartamānajanakā utpadyamānāvasthāyām asattvāt |	ད་ལྟར་གྱི་དག་ཀྱང་ད་ལྟར་གྱི་རྣམ་པར་ཤེས་པ་སྐྱེད་པ་མ་ཡིན་ཏེ་། སྐྱེ་བའི་༄༡༤༨བ་ཚེ་ན་ནི་མེད་པའི་ཕྱིར་རོ་༎
 [tvbh_46] utpannāvasthāyāṃ vijñānasyāpi tadākāreṇotpannatvān na kiñcit kartavyam astīti manovijñānam apy anālambanam evotpadyate | anyas tv āha |	སྐྱེས་པའི་ཚེ་ན་ནི་རྣམ་པར་ཤེས་པ་ཡང་དེའི་རྣམ་པར་ཤེས་པའི་ཕྱིར་བྱ་བ་ཅུང་ཟད་ཀྱང་མེད་པས་ཡིད་ཀྱི་རྣམ་པར་ཤེས་པ་ཡང་དམིགས་པ་མེད་པ་ཉིད་དུ་སྐྱེའོ་༎
 asaty ātmani mukhye dharmeṣu copacāro na yujyate |	གཞན་དག་ན་རེ་བདག་དང་ཆོས་དམིགས་སུ་མེད་ན་ཉ་བར་འདོགས་པར་མི་རུང་སྟེ་།
 upacāro hi triṣu satsu bhavati nānyatamābhāve mukhyapadārthe tatsadṛśe 'nyasmin viṣaye tayoś ca sādṛśye |	ཉེ་བར་འདོགས་པ་ནི་གསུམ་ཡོད་ན་འགྱུར་གྱི་། གང་ཡང་རུང་བ་ཞིག་མེད་ན་མི་འགྱུར་ཏེ་། དོན་གྱི་དངོས་དང་། དེ་དང་འདྲ་བའི་ཡུལ་གཞན་དང་། དེ་གཉི་ག་དང་འདྲ་བ་སྟེ་།
 tad yathā mukhye 'gnau tatsadṛśe ca māṇavake tayoś ca sādhāraṇe dharme kapilatve tīkṣṇatve vā saty agnir māṇavaka ity upacāraḥ kriyate |	དཔེར་ན་དོན་གྱི་དངོས་མེ་དང་དེ་དང་འདྲ་བ་བྲམ་ཟེའི་ཁྱེའུ་དང་། དེ་གཉི་གའི་ཐུན་མོང་གི་ཆོས་སེར་བ་ཉིད་དམ་རྣོ་བ་ཉིད་ཡོད་ན་བྲམ་ཟེའི་ཁྱེའུ་ལ་མེ་ཉེ་བར་འདོགས་པར་བྱེད་པ་ལྟ་བུའོ་ཞེས་ཟེར་རོ་༎ 
 atra hy agnir māṇavaka iti jātir dravyaṃ vopacaryate | ubhayathāpy upacārābhāvaḥ |	འདི་ལ་བྲམ་ཟེའི་ཁྱེའུ་ལ་མེ་ཉེ་བར་འདོགས་པ་ནི་། རིགས་མ་རྫས་ཤིག་ཉེ་བར་འདོགས་གྲང་ན་ཉེ་བར་འདོགས་པ་གཉི་ག་ཡང་མེད་དོ་༎
 tatra tāvan na jāteḥ sādhāraṇaṃ kapilatvaṃ tīkṣṇatvaṃ vā |	དེ་ལ་རེ་ཞིག་ཐུན་མོང་གི་ཆོས་སེར་བ་ཉིད་དམ་རྣོ་བ་ཉིད་ནི་མེའི་རིགས་ཀྱིས་མ་ཡིན་ནོ་༎ 
 na ca sādhāraṇadharmābhāve māṇavake jāter upacāro yujyate 'tiprasaṅgāt |	ཐུན་མོང་གི་ཆོས་མེད་པར་བྲམ་ཟེའི་ཁྱེའུ་ལ་རིགས་ཉེ་བར་གདགས་སུ་མི་རུང་ཡིན་ནོ་༎ སྟེ་། ཧ་ཅང་ཐལ་བར་འགྱུར་རོ་༎
 ataddharmatve 'pi jātes tīkṣṇatvakapilatvayor jātyavinābhāvitvān māṇavake jātyupacāro bhaviṣyati |	རིགས་ཆོས་དེ་གཉིས་དང་ལྡན་པ་མ་ཡིན་ཡང་རྣོ་བ་ཉིད་དང་སེར་བ་ཉིད་རིགས་མེད་པར་མི་འབྱུང་བའི་ཕྱིར་བྲམ་ཟེའི་ཁྱེའུ་ལ་རིགས་ཉེ་བར་འདོགས་པར་འགྱུར་རོ་ཞེ་ན་།
 jātyabhāve 'pi tīkṣṇatvakapilatvayor māṇavake darśanād avinābhāvitvam ayuktam |	རིགས་མེད་པར་ཡང་རྣོ་བ་ཉིད་དང་། སེར་བ་ཉིད་བྲམ་ཟེའི་ཁྱེའུ་ལ་མཐོང་བའི་ཕྱིར་མེད་པར་མི་འབྱུང་བ་ཡང་རིགས་པ་མ་ཡིན་ནོ་༎ 
 avinābhāvitve copacārābhāvo 'gnāv iva māṇavake 'pi jātisadbhāvāt |	མེད་པར་མི་འབྱུང་བ་ནི་ཉེ་བར་འདོགས་པ་ལ་མེད་དེ་། མེ་བཞིན་དུ་བྲམ་ཟེའི་ཁྱེའུ་ལ་ཡང་རིགས་ཡོད་པའི་ཕྱིར་རོ་༎
 tasmān na māṇavake jātyupacāraḥ saṃbhavati |	དེ་བས་ན་བྲམ་ཟེའི་ཁྱེའུ་ལ་རིགས་ཉེ་བར་གདགས་སུ་མི་རུང་ངོ་༎
 nāpi dravyopacāraḥ sāmānyadharmābhāvāt |	རྫས་སུ་ཉེ་བར་གདགས་སུ་མི་རུང་སྟེ་། སྤྱིའི་ཆོས་མེད་པའི་ཕྱིར་རོ་༎
 na hi yo 'gnes tīkṣṇo guṇaḥ kapilo vā sa eva māṇavake |	མེའི་ཡོན་ཏན་རྣོ་བའམ་སེར་བ་གང་ཡིན་པ་དེ་ཉིད་ནི་བྲམ་ཟེའི་ཁྱེའུ་ལ་མེད་དོ་༎ ཅིའི་ཕྱིར་ཞེ་ན་།
 kiṃ tarhi tato 'nyaḥ |	དེ་དེ་ལས་གཞན་ཏེ་།
 viśeṣasya svāśrayapratibaddhatvān na vināgniguṇenāgner māṇavake upacāro yuktaḥ |	བྱེ་བྲག་ནི་རང་གི་གནས་དང་འབྲེལ་བའི་ཕྱིར་རོ་༎ མེའི་ཡོན་ཏན་མེད་པར་བྲམ་ཟེའི་ཁྱེའུ་ལ་མེ་ཉེ་བར་གདགས་པ་ནི་མི་རིགས་སོ་༎
 agniguṇasādṛśyād yukta iti cet |	གལ་ཏེ་མེའི་ཡོན་ཏན་དང་འདྲ་བས་རིགས་སོ་ཞེ་ན་།
