skt	tib
 cittaikāgratā sāṅkathyaviniścayeṣu ca praśna[p| 2]vyākaraṇakauśalam |	སེམས་རྩེ་གཅིག་ཏུ་བྱ་བ་དང་། འབེལ་བའི་གཏམ་བརྩལ་བར་ངེས་བ་རྣམས་ལ་དྲིས་པ་ལུང་བསྟན་པ་ལ་མཁས་པར་བྱ་བའི་ཕྱིར་ཏེ་། 
 tathā hi dharmalakṣaṇakṛtaparicayasya sandehābhāvād yatheṣṭam ālambane cittam ekāgrībhavati nānyathā |	འདི་ལྟར་ཆོས་ཀྱི་མཚན་ཉིད་ལ་བྱང་བར་བྱས་ན་ཐེ་ཚོམ་མེད་པའི་ཕྱིར་ཇི་ལྟར་འདོད་པ་བཞིན་དུ་དམིགས་པ་ལ་སེམས་རྩེ་གཅིག་ཏུ་འགྱུར་གྱི་གཞན་དུ་ནི་མ་ཡིན་ནོ་༎
 dharmalakṣaṇapravicayāc ca prajñāprakarṣagamanād vaiśāradyaṃ pratilabhate |	ཆོས་ཀྱི་མཚན་ཉིད་རབ་ཏུ་རྣམ་པར་འབྱེད་པས་ཀྱང་ཤེས་རབ་མཆོག་ཏུ་འགྱུར་བས་མི་འཇིགས་པ་ཐོབ་སྟེ་། 
 viśāradaś ca sāṅkathyaviniścayeṣu sarvapraśnatadvyākaraṇanirdeśasamartho bhavati nānyathā ||	འཇིགས་པ་མེད་པ་ནི་འབེལ་བའི་གཏམ་རྣམ་པར་ངེས་པ་རྣམས་ལ་དྲིས་པ་དེ་ཐམས་ཅད་དུ་ལུང་སྟོན་ནུས་པར་འགྱུར་གྱི་གཞན་དུ་ནི་མ་ཡིན་ནོ་༎
 pañca skandhā iti nyūnātiriktapratiṣedhena saṅkhyāvadhāraṇam |	ཕུང་པོ་ལྔ་ཞེས་བྱ་བ་ནི་མང་ཉུང་དགག་པའི་ཕྱིར་གྲངས་ངེས་པར་གཟུང་བའོ་༎
 nirviśeṣaṇaskandhaśabdaprayogāt sāsravānāsravaskandhopādānam |	ཕུང་པོའི་སྒྲ་བྱེ་བྲག་མེད་པར་སྨོས་པས་ཟག་པ་དང་བཅས་པ་དང་། ཟག་པ་མེད་པའི་ཕུང་པོ་གཟུང་བར་བྱའོ་༎
 pañcaiva skandhā na nyūnā adhikā vā |	ཕུང་པོ་ནི་ལྔ་ཁོ་ན་སྟེ་།
 ātmātmīyagrāhavastupradarśanārtham ,	བདག་དང་བདག་གིར་འཛིན་པའི་གཞི་རབ་ཏུ་༄༡༩༦བ་བསྟན་པའི་ཕྱིར་། མང་བའམ་ཉུང་བ་མ་ཡིན་ཏེ་།
 prāyeṇa hi bālānāṃ vijñāna evātmagrāhaḥ ,	བྱིས་པ་དག་ནི་ཕལ་ཆེར་རྣམ་པར་ཤེས་པ་ཉིད་ལ་ནི་བདག་ཏུ་འཛིན་།
 śeṣeṣu rūpādiṣv ātmīyagrāhaḥ |	གཟུགས་ལ་སོགས་པ་ལྟག་མ་རྣམས་ལ་ནི་བདག་གིར་འཛིན་ཏེ་།
 tathā hi bāhyādhyātmikasya rūpasya karaṇatvena karmatvena vātmanā sambandha iti rūpaskandha ātmīyagrāhaḥ | śubhāśubhānāṃ karmaṇāṃ vedanā vipākaḥ , tāṃ cātmā saṃvedayata iti vedanāskandha ātmīyagrāhaḥ |	འདི་ལྟར་ཕྱི་དང་ནང་གི་གཟུགས་ནི་བྱེད་པ་དང་ལས་སུ་བྱ་བར་བདག་དང་འབྲེལ་ཏོ་སྙམ་དུ་གཟུགས་ཀྱི་ཕུང་པོ་ལ་བདག་གིར་འཛིན་ཏོ་༎ ལས་དགེ་བ་དང་མི་དགེ་བ་རྣམས་ཀྱི་རྣམ་པར་སྨིན་པའི་ཚོར་བ་དེ་བདག་གིས་ཡང་དག་པར་མྱོང་བར་བྱེད་དོ་སྙམ་དུ་ཚོར་བའི་ཕུང་པོ་ལ་བདག་གིར་འཛིན་ཏེ་།
 tatra śubhānāṃ karmaṇāṃ sukho 'nubhavo vipākaḥ |	དེ་ལ་བདེ་བ་མྱོང་བ་ནི་ལས་དགེ་བ་རྣམས་ཀྱི་རྣམ་པར་སྨིན་པའོ་༎
 aśubhānāṃ karmaṇāṃ duḥkhaḥ |	སྡུག་བསྔལ་ནི་ལས་མི་དགེ་བ་རྣམས་ཀྱིའོ་༎
 ubhayeṣām aduḥkhāsukhaḥ |	སྡུག་བསྔལ་ཡང་མ་ཡིན་བདེ་བ་ཡང་མ་ཡིན་པ་ནི་གཉི་གའིའོ་༎
 atra cālayavijñānasamprayuktopekṣaiva paramārthataḥ karmavipākaḥ ,	འདིར་ནི་ཀུན་གཞི་རྣམ་པར་ཤེས་པ་དར་མཚུངས་པར་ལྡན་པའི་ཚོར་བ་བཏང་སྙོམས་ཉིད་ཡང་དག་པར་ན་ལས་ཀྱི་རྣམ་པར་སྨིན་པ་སྟེ་།
 śubhāśubhakarmavipākatvād ālayavijñānasya |	ཀུན་གཞི་རྣམ་པར་ཤེས་པ་ཉིད་ལས་དགེ་བ་དང་མི་དགེ་བའི་རྣམ་པར་སྨིན་པ་ཡིན་པའི་ཕྱིར་རོ་༎ 
 sukhaduḥkhayos tu vipākajatvād vipākopacāraḥ |	བདེ་བ་དང་སྡུག་བསྔལ་གཉིས་ནི་རྣམ་པར་སྨིན་པ་ལས་འབྱུང་བའི་ཕྱིར་རྣམ་པར་སྨིན་པར་གདགས་པའོ་༎
 dṛṣṭaśrutamatavijñāteṣv artheṣv ātmanaḥ sañjñādvāreṇa saṃvyavahāraḥ pravartata iti sañjñāskandha ātmīyagrāhaḥ |	མཐོང་བ་དང་། ཐོས་པ་དང་། བྱེ་བྲག་ཕྱེད་པ་དང་། རྣམ་པར་ཤེས་པའི་དོན་རྣམས་ལ་བདག་ཏུ་འདུ་ཤེས་པའི་སྒོ་ནས་ཐ་སྙད་འདོགས་པར་བྱེད་དོ་སྙམ་དུ་འདུ་ཤེས་ཀྱི་ཕུང་པོ་ལ་བདག་གིར་འཛིན་ཏོ་༎ 
 kuśalākuśalādiṣu saṃskārair ātmābhimatasya cittasya preraṇātsaṃskāraskandha ātmīyagrāha iti [p| 3] pañcaiva skandhaḥ ||	བདག་ཏུ་འདོད་པའི་སེམས་ནི་འདུ་བྱེད་རྣམས་ཀྱིས་དགེ་བ་དང་མི་དགེ་བ་ལ་སོགས་པ་ལ་འཇུག་པར་བྱེད་པས་འདུ་བྱེད་ཀྱི་ཕུང་པོ་ལ་བདག་གིར་འཛིན་ཏེ་། ཕུང་པོ་ནི་ལྔ་ཁོ་ནའོ་༎
 atha kasmāt skandhānām iyam evānupūrvī |	འོ་ན་ཕུང་པོ་རྣམས་ཀྱི་གོ་རིམས་འདི་ཅིའི་ཕྱིར་ཞེ་ན་།
 yathaudārikataḥ |	ཇི་ལྟར་རགས་པའི་རིམ་བཞིན་ཏེ་།
 tatra sarvaudārikaṃ rūpaṃ sapratighatvāt pañcavijñānakāyāśrayatvāt ṣaḍvijñānaviṣayatvāt |	དེ་ལ་གཟུགས་ནི་ཐོགས་པ་དང་བཅས་པ་དང་། རྣམ་པར་ཤེས་པའི་ཚོགས་ལྔའི་གནས་སུ་གྱུར་པ་དང་། རྣམ་པར་ཤེས་པ་དྲུག་གི་ཡུལ་ཡིན་པའི་ཕྱིར་ཐམས་ཅད་པས་ཆེས་རགས་ཏེ་། དེ་བས་ན་གཟུགས་དང་པོར་བརྗོད་དོ་༎
 ata ādāv audārikaṃ rūpam uktam | tribhyaḥ pracāraudārikatayaudārikatarā vedanā |	ཚོར་བ་ནི་གསུམ་པོ་དག་པས་རྒྱུ་བ་རགས་པའི་ཕྱིར་ཆེས་རགས་པ་སྟེ་།
 tathā hy adeśasthām api sañjñādivat pracāraudārikatvād deśaparicchedena tām eva vyapadiśanti na sañjñādīn - haste me vedanā śirasi me vedaneti	འདི་ལྟར་འདུ་ཤེས་ལ་སོགས་པ་བཞིན་དུ་ཡུལ་ན་མི་གནས་ཀྱང་ངའི་ལག་པར་ཚོར་རོ་༎ ངའི་ཀླད་པར་ཚོར་རོ་ཞེས་རྒྱུ་བ་རགས་པའི་ཕྱིར་ཡུལ་ཡོངས་སུ་ཆད་པས་དེ་ཉིད་ལ་བརྗོད་ཀྱི་། འདུ་ཤེས་ལ་སོགས་པ་ལ་ནི་མ་ཡིན་ཏེ་།
 ato rūpānantaram uktā |	དེའི་ཕྱིར་གཟུགས་ཀྱི་འོག་ཏུ་༄༡༩༧ཨ་༌་༎ བརྗོད་དོ་༎
 dvābhyām audārikatarā sañjñānimittodgrahaṇātmakatvena sulakṣyatvāt |	འདུ་ཤེས་ནི་མཚན་མར་འཛིན་པའི་བདག་ཉིད་ཡིན་པས་རྟོགས་པར་སླ་བའི་ཕྱིར་གཉིས་པོ་དག་པས་ཆེས་རགས་སོ་༎ 
 vijñānāt saṃskārā audārikatarāḥ saṃskaraṇalakṣaṇatvena sukhāvabodhatvāt |	འདུ་བྱེད་ནི་འདུ་བྱེད་པའི་མཚན་ཉིད་ཡིན་པས་ཁོང་དུ་ཆུད་པར་སླ་བའི་ཆེས་རགས་སོ་༎ ཕྱིར་། རྣམ་པར་ཤེས་པ་ལས་ཆེས་རགས་སོ་༎
 sarvaśūkṣmatvād vijñānaṃ sarvapaścād uktam ||	རྣམ་པར་ཤེས་པ་ནི་ཐམས་ཅད་པས་ཕྲ་བའི་ཕྱིར་ཀུན་གྱི་ཐ་མར་བརྗོད་དོ་༎
 rūpaskandha iti samānādhikaraṇo vā syāt ,	དེ་ལ་གཟུགས་ཀྱི་ཕུང་པོ་ཞེས་བྱ་བ་གཞི་མཐུན་པའམ་།
 ṣaṣṭhītatpuruṣo vā |	དེའི་སྐྱེས་བུའི་ཕྱིར་ཞེས་བྱ་བར་འགྱུར་གྲང་ན་།
 na bhavet samānādhikaraṇaḥ ,	གཞི་མཐུན་པ་ནི་མ་ཡིན་ཏེ་།
 adravyatvāt skandhasya |	ཕུང་པོ་རྫས་སུ་མེད་པའི་ཕྱིར་རོ་༎
 yasmāt skandhaśabdo rāśiparyāyavacanaḥ , tasmād rāśivat prajñaptisantaḥ skandhā iti |	གང་གི་ཕྱིར་ཕུང་པོའི་སྒྲ་སྤུངས་བའི་རྣམ་གྲངས་སུ་གཏོགས་པའི་ཚིག་ཡིན་པ་དེའི་ཕྱིར་ཕུང་པོ་རྣམས་ནི་སྤུངས་པ་བཞིན་དུ་བཏགས་པའི་ཡོད་པ་སྟེ་། 
 tataś ca sāmānādhikaraṇyābhāvaḥ |	དེའི་ཕྱིར་ན་གཞི་མཐུན་པ་ཉིད་མེད་དོ་༎
 ṣaṣṭhītatpuruṣo 'pi na prāpnoti |	དེའི་སྐྱེས་བུའི་ཕྱིར་ཡང་མི་འགྱུར་ཏེ་།
 sambandho hi dvayoḥ parasparavibhinnarūpayor bhavati ,	ཕན་ཚུན་ཐ་དད་པའི་ངོ་བོ་ཉིད་ཡོད་ན་འབྲེལ་པར་འགྱུར་བས་།
 devadattamātulavat |	ལྷ་སྦྱིན་གྱི་ཞང་པོ་ཞེས་བྱ་བ་ལྟ་བུ་ཡིན་ལ་།
 sambandhārthā ceyaṃ ṣaṣṭhī rūpaskandhayor iti rūpād anya eva [p| 4] skandhaḥ prāpnoti | na caitad iṣyate ,	གཟུགས་ཀྱི་ཕུང་པོ་ཞེས་བྱ་བའི་ཀྱི་?་འདི་ནི་འབྲེལ་བའི་དོན་ཡང་ཡིན་པས་གཟུགས་ལས་ཕུང་པོ་གཞན་ཉིད་དུ་འགྱུར་ན་།
 prajñaptisataḥ svopādānāt tattvānyatvenāvācyatvāt |	བཏགས་པའི་ཡོད་པ་ནི་རང་གི་རྟེན་ལས་དེ་ཉིད་དང་གཞན་དུ་བརྗོད་དུ་མེ་དཔའི་ཕྱིར་དེའང་མི་འདོད་དོ་༎ 
 naiṣa doṣaḥ |	འདི་ནི་ཉེས་པ་མེད་དེ་།
 abhede 'pi ṣaṣṭhī dṛṣṭā tattvānyatvenāvācye ca -- pratimāyāḥ śarīram ,	ཐ་དད་པ་མ་ཡིན་པ་དང་། དེ་ཉིད་དང་གཞན་དུ་བརྗོད་དུ་མེད་པ་ལ་ཡང་དྲུག་པ་མཐོང་སྟེ་།
 rūpasya prāgabhāva iti |	གཟུགས་སུ་བྱས་པའི་ལུས་དང་། གཟུགས་ཀྱི་སྔ་ན་མེད་པ་ཞེས་བྱའོ་༎
 na hi pratimā śarīrād anyā |	གཟུགས་སུ་བྱས་པ་ནི་ལུས་ལས་གཞན་མ་ཡིན་ནོ་༎
 prāgabhāvo 'pi nirūpākhyatvāt tattvānyatvenāvācyaḥ , svarūpanibandhanatvāt tattvānyatvayoḥ |	སྔ་ན་མེད་པ་ཡང་དངོས་པོ་མེད་པའི་ཕྱིར་གཟུགས་ལས་དེ་ཉིད་དང་གཞན་དུ་བརྗོད་དུ་མེད་དེ་དེ་ཉིད་དང་གཞན་ཡིན་པ་གཉིས་ཀྱི་རྒྱུ་ནི་རང་གི་ངོ་བོ་ཡིན་པའི་ཕྱིར་རོ་༎
 anyavastugrahaṇāpekṣaṃ niḥsvabhāvatvād yatra grahaṇam abhidhānaṃ ca tad upādānavyatiriktasvabhāvābhāvāt prajñaptisat |	རང་བཞིན་མེད་པའི་ཕྱིར་དངོས་པོ་གཞན་འཛིན་པ་ལ་ལྟོས་པ་སྟེ་། གང་ཞིག་གང་ལ་འཛིན་པ་དང་བརྗོད་པ་འཇུག་པ་དེ་ནི་རྟེན་དང་ཐ་དད་པའི་རང་བཞིན་མེད་པས་བཏགས་པའི་ཡོད་པ་ཉིད་དེ་།
 tathaiva ca skandhārtha iti prajñaptisann ucyate |	དོན་དུ་མ་ཡིན་པས་བཏགས་པའི་ཡོད་པ་ཉིད་ཅེས་བྱའོ་༎
 ataś ca tattvānyatvenāvācyatve 'pi svopādānāt ṣaṣṭhī na virudhyate | tataś ca ṣaṣṭhītatpuruṣa evātra ||	དེའི་ཕྱིར་རང་གི་རྟེན་ལས་དེ་ཉིད་དང་གཞན་དུ་བརྗོད་དུ་མེད་ཀྱང་ཀྱིར་འགལ་བ་མེད་དོ་༎ དེའི་ཕྱིར་འདིར་དེའི་སྐྱེས་བུའི་ཀྱི་?་ཉིད་དོ་༎
 rūpaṃ katamat |	གཟུགས་གང་ཞེ་ན་།
 catvāri mahābhūtāni catvāri ca mahābhūtāny upādāya | nanu ca skandhānāṃ prakṛtatvāt katamad rūpam ity asambaddhaḥ praśnaḥ |	འབྱུང་བ་ཆེན་པོ་བཞི་དག་དང་། འབྱུང་བ་ཆེན་པོ་བཞི་དག་རྒྱུར་བྱས་པའོ་ཞེས་བྱ་བ་ལ་ཕུང་པོ་སྨོས་པའི་སྐབས་སུ་གཟུགས་གང་ཞེ་ན་ཞེས་བྱ་༄༡༩༧བ་བའི་འདྲི་བ་འདི་འབྲེལ་བ་མེད་དོ་ཞེ་ན་།
 nāsambaddhaḥ ,	འབྲེལ་བ་མེད་པ་མ་ཡིན་ཏེ་།
 skandhānāṃ niḥsvabhāvatvāt tatsvabhāvavyapadeśena nirdhāraṇam aśakyam ,	ཕུང་པོ་རྣམས་ངོ་བོ་ཉིད་མེད་པའི་ཕྱིར་། དེའི་ངོ་བོ་ཉིད་བརྗོད་པས་ནི་དམིགས་ཀྱིས་དབྱེ་བར་མི་ནུས་ཀྱི་།
 kiṃ tarhi tadupādānanirdhāraṇenaiveti |	འོན་ཀྱང་དེའི་རྟེན་དམིགས་ཀྱིས་ཕྱེ་བས་འགྱུར་ཏེ་།
 ato rūpaṃ katamad iti praśnaḥ ,	དེའི་ཕྱིར་གཟུགས་གང་ཞེ་ན་ཞེས་འདྲིའི་།
 na rūpaskandha iti |	གཟུགས་ཀྱི་ཕུང་པོ་ནི་མ་ཡིན་ནོ་༎
 rūpasya kāryakāraṇabhāvena bhedapradarśanārtham āha -- catvāri mahābhūtānītyādi |	རྒྱུ་དང་འབྲས་བུའི་དངོས་པོར་གཟུགས་ཀྱི་དབྱེ་བ་བསྟན་པའི་ཕྱིར་། འབྱུང་བ་ཆེན་པོ་བཞི་དག་དང་ཞེས་བྱ་བ་ལ་སོགས་པ་སྨོས་ཏེ་།
 tathā hi sarvāṇi mahābhūtāni sarvasyopādāyarūpasya kāraṇam ,	འདི་ལྟར་འབྱུང་བ་ཆེན་པོ་བཞི་པོ་ཐམས་ཅད་ནི་རྒྱུར་བྱས་པའི་གཟུགས་ཐམས་ཅད་ཀྱི་རྒྱུ་ཡིན་ལ་། 
 sarvaṃ copādāyarūpaṃ sarveṣāṃ mahābhūtānāṃ kāryam |	རྒྱུར་བྱས་པའི་གཟུགས་ཐམས་ཅད་ནི་འབྱུང་བ་ཆེན་པོ་ཐམས་ཅད་ཀྱི་འབྲས་བུ་ཡིན་ནོ་ལ་། 
 mahattvaṃ bhūtānāṃ sarvopādāyarū[p| 5]pāśrayatvenaudārikatvāt |	༎ འབྱུང་བ་རྣམས་ཀྱི་ཆེན་པོ་ནི་རྒྱུར་བྱས་པའི་གཟུགས་ཐམས་ཅད་ཀྱི་རྟེན་ཡིན་པས་གཏོས་ཆེ་བའི་ཕྱིར་རོ་༎
 athavā sarvarūpādisamudāyeṣu kāṭhinyādisadbhāvān mahāsanniveśatvād mahattvam |	ཡང་ན་གཟུགས་ལ་སོགས་པ་འདུས་པ་ཐམས་ཅད་ལ་སྲབ་ལ་སོགས་པ་ཡོད་པའི་ཕྱིར་རམ་། གནས་པ་ཐ་གྲུ་ཆེ་བའི་ཕྱིར་ཆེན་པོའོ་༎
 bhūtatvaṃ tu punar eṣāṃ vividhopādāyarūpanirvṛttau tais taiḥ prakārair bhavantīti bhūtāni |	དེ་དག་གི་འབྱུང་བ་ནི་རྒྱུར་བྱས་པའི་གཟུགས་སྣ་ཚོགས་འགྲུབ་པ་ན་དེ་དང་དེ་དག་གི་རྣམ་པར་འབྱུང་བས་འབྱུང་བ་རྣམས་སོ་༎
 sarvasattvakarmādhipatyād vānādau saṃsāre na kadācin nābhūvann iti bhūtāni |	ཡང་ན་སེམས་ཅན་ཐམས་ཅད་ཀྱི་ལས་ཀྱི་དབང་གིས་ཐོག་མ་མེད་པའི་འཁོར་བ་ནས་ནམ་ཡང་མ་བྱུང་བ་མ་མྱོང་བས་འབྱུང་བ་རྣམས་སོ་༎ གཞན་དག་ལ་ཡང་འབྱུང་བ་ཉིད་ཐལ་བར་མི་འགྱུར་ཏེ་།
 na cānyeṣāṃ bhūtatvaprasaṅgo mahiṣādivad rūḍhiśabdatvāt |	མིང་གྲགས་པ་ཡིན་པས་ས་སྟེང་ཉལ་ལ་སོགས་པ་བཞིན་ནོ་༎
 tāni punaś catvāry eva na nyūnādhikāni ,	དེ་དག་ནི་བཞི་ཁོ་ན་སྟེ་།
 asāmarthyāpārthakatvaprasaṅgāt |	མི་ནུས་པ་དང་མི་དགོས་པ་ཉིད་དུ་ཐལ་བར་འགྱུར་བའི་ཕྱིར་མང་བའམ་ཉུང་བ་མ་ཡིན་ནོ་༎ 
 bhautikasya hy avadhṛtisnehapācanavyūhanamātrakam eva kāryam |	འབྱུང་བའི་བྱ་བ་ནི་བརྟེན་པ་དང་། སྡུད་པ་དང་། སྨིན་པར་བྱེད་པ་དང་། སྐྱོད་པར་བྱེད་པ་ཙམ་དུ་ཟད་དེ་།
 tasya caitāvadbhir eva parisamāptatvād anyasya ca karaṇīyasyābhāvāt , catvāry eva bhūtāni |	དེ་དག་ཉིད་ཀྱིས་དེའི་བྱ་བ་ཡོངས་སུ་རྫོགས་པ་དང་། བྱ་བ་གཞན་མེད་པའི་ཕྱིར་འབྱུང་བ་དག་ནི་བཞི་ཁོ་ནའོ་༎
 nanu ca dhṛtyādivad avakāśam apy upādāyarūpasya kāryam |	བརྟེན་པ་ལ་སོགས་པ་བཞིན་དུ་ནམ་མཁའི་བྱ་བ་ནི་གོ་འབྱེད་པ་ཡིན་ཏེ་།
 tac cākāśena kriyata iti pṛthivyādivad ākāśasyāpi mahābhūtatvaprasaṅgaḥ |	དེ་ཡང་ནམ་མཁས་བྱེད་པས་ན་ས་ལ་སོགས་བ་བཞིན་དུ་ནམ་མཁའ་ཡང་འབྱུང་བ་ཆེན་པོ་ཉིད་དུ་ཐལ་བར་འགྱུར་རམ་།
 naitad evam |	དེ་ནི་དེ་ལྟར་མི་འགྱུར་ཏེ་།
 kiṃ kāraṇam |	ཅིའི་ཕྱིར་ཞེ་ན་།
 na hy ākāśaṃ nāma kiñcid asty anyatra sapratigharūpābhāvamātrāt |	ཐོགས་པ་དང་བཅས་པའི་གཟུགས་མེད་པ་ཙམ་མ་གཏོགས་པར་ནམ་མཁའ་ཞེས་བྱ་བ་ཅི་ཡང་མེད་དོ་༎ 
 avakāśaṃ ca sapratigham eva vastu svasminn avakāśe sapratighasyaiva tasmād apasaraṃ dadāti ,	ཐོགས་པ་དང་བཅས་པའི་རང་གི་ངོ་བོ་ཉིད་དེ་ནས་སོང་སྟེ་། རང་གི་གོ་དེར་ཐོགས་༄༡༩༨ཨ་༌་༎
 nākāśam |	པ་དང་བཅས་པ་ལ་གོ་འབྱེད་པར་ཟད་ཀྱི་ནམ་མཁས་ནི་མ་ཡིན་ཏེ་།
 na hi tasmāt pradeśād rūpavad ākāśam apasṛtam iti tasyāvakāśadānaṃ na yujyate |	གཟུགས་ལྟར་ནམ་མཁའ་ཕྱོགས་དེ་ནས་སོང་བ་མེད་པས་དེ་གོ་འབྱེད་ཅེས་བྱར་མི་རུང་ངོ་༎
 sapratighaṃ ca rūpaṃ svadeśe 'nyarūpasyotpattiṃ pratibadhnāti ,	ཐོགས་པ་དང་བཅས་པའི་གཟུགས་ནི་རང་གི་ཕྱོགས་སུ་གཟུགས་གཞན་འབྱུང་བའི་བགེགས་བྱེད་ཀྱི་ནམ་མཁའ་ནི་མ་ཡིན་ནོ་༎
 nākāśam | tasmād yatra yasya yasmin saty avakāśābhāvaḥ ,	དེ་ལྟ་བས་ན་འདིར་གང་ན་གང་ཡོད་ན་ནི་གོ་ཕྱེ་བ་མེད་ལ་།
