skt	tib
 prakṛtimedhāvitvātsānāthyaviśeṣājjñānakautūhalādakausīdyācca nacireṇaivāṣṭādaśasu vidyāsthāneṣu svakulakramāviruddhāsu ca sakalāsu kalāsvācāryakaṃ padamavāpa |	རང་བཞིན་གྱིས་ཡིད་གཞུངས་པ་དང་། མགོན་སྐྱབས་ཀྱི་ཁྱད་པར་དང་། ཤེས་པ་ཆེད་ཆེར་འཛིན་པ་དང་། ལེ་ལོ་མེད་པས་རིང་པོ་མ་ཐོགས་པར་རིག་པའི་གནས་བཅོ་བརྒྱད་དང་། བདག་གི་རིགས་དང་མི་འགལ་བའི་སྒྱུ་རྩལ་རྣམས་ལ་སློབ་ཀྱི་སློབ་དཔོན་གྱི་གོ་འཕང་དམ་པ་ཐོབ་པར་གྱུར་ཏོ་༎
 sa brahmavad brahmavidāṃ babhūva rājeva rājñāṃ bahumānapātram |	རིག་བྱེད་ཤེས་ལ་དེ་ནི་ཚངས་པ་བཞིན་༎ རྒྱལ་པོ་རྣམས་ཀྱིས་བཀུར་བས་རྒྱལ་པོ་བཞིན་༎
 sākṣātsahasrākṣa iva prajānāṃ jñānārthināmarthacaraḥ piteva || jm_1|5 ||	སྐྱེ་དགུ་རྣམས་ལ་བརྒྱ་བྱིན་མངོན་སུམ་བཞིན་༎ ཤེས་འདོད་རྣམས་ལ་དོན་སྤྱོད་ཕ་དང་འདྲ་༎
 tasya bhāgyaguṇātiśayasamāvarjito mahāṃ llābhasatkārayaśoviśeṣaḥ prādurabhūt |	དེ་སྐལ་བ་དང་ལྡན་ཞིང་ཡོན་ཏན་ཁྱད་པར་ཅན་དུ་གྱུར་པས་། རྙེད་པ་དང་། བཀུར་སྟི་དང་། གྲགས་པའི་ཁྱད་པར་རྣམས་རབ་ཏུ་བྱུང་བར་གྱུར་ཏོ་༎
 dharmābhyāsabhāvitamatiḥ kṛtapravrajyāparicayastu bodhisattvo na tenābhireme |	བྱང་ཆུབ་སེམས་དཔའ་དེ་བློ་ཆོས་ལ་གོམས་པར་བསྒོམས་པ་དང་། རབ་ཏུ་བྱུང་བ་ལ་འདྲིས་པར་བྱས་པས་དེ་ལ་མངོན་པར་དགའ་བར་མ་གྱུར་ཏོ་༎
 sa pūrvacaryāpariśuddhabuddhiḥ kāmeṣu dṛṣṭvā bahudoṣajātam |	སྔོན་གྱི་སྤྱོད་པས་དེའི་བློ་ཡོངས་སུ་དག་།འདོད་པ་རྣམས་ལ་སྐྱོན་མང་མཐོང་ནས་ནི་༎ ཁྱིམ་ན་གནས་པ་ནད་བཞིན་ཡོངས་སྤངས་ནས་༎
 gārhasthyamasvāsthyamivāvadhūya kaṃcidvanaprasthamalaṃcakāra || jm_1|6 ||	ནགས་ཚལ་གནས་ཤིང་རབ་ཏུ་བརྒྱན་པར་གྱུར་༎
 sa tatra niḥsaṅgatayā tayā (ca)	དེ་ནི་དེར་ཡང་ཆགས་མེད་དེ་ཡིས་སུ་༎
 prajñāvadātena śamena caiva |	ཤེས་རབ་ཡོངས་སུ་སྦྱངས་ཤིང་ཞི་བ་ཡིས་༎ མི་ཡི་འཇིག་རྟེན་དམ་པའི་སྤྱོད་བྲལ་བ་༎
 pratyādideśeva kukāryasaṅgādviśliṣṭaśiṣṭopaśamaṃ nṛlokam || jm_1|7 ||	ངན་པར་སྤྱོད་ལ་ཆགས་པ་བཟློག་པ་བཞིན་༎ དེ་ཡི་རང་བཞིན་བྱམས་པའི་བདག་ཉིད་ཀྱིས་༎
 maitrīmayeṇa praśamena tasya visyandinevānuparītacittāḥ |	རྣམ་པར་བརླན་པ་བཞིན་དུ་སེམས་མཐུན་ཞིང་༎
 parasparadrohanivṛttabhāvāstapasvivad vyālamṛgā viceruḥ || jm_1|8 ||	ཕན་ཚུན་གནོད་པ་མེད་པའི་སེམས་གྱུར་ནས་༎ དཀའ་ཐུབ་ཅན་བཞིན་གཅན་གཟན་ཁྲོ་བོའང་སྤྱོད་༎
 ācāraśuddhyā nibhṛtendriyatvātsaṃtoṣayogātkaruṇāguṇācca |	སྤྱོད་པ་དག་ཅིང་དབང་པོ་དུལ་བ་དང་༎ ཆོག་ཤེས་ལྡན་ཞིང་སྙིང་རྗེའི་ཡོན་ཏན་གྱིས་༏་།འཇིག་རྟེན་དག་ན་སྐྱེ་བོ་མ་འདྲིས་པའང་༎
 asaṃstutasyāpi janasya loke so 'bhūt priyastasya yathaiva lokaḥ || jm_1|9 ||	གཞན་ལ་དེ་བྱམས་བཞིན་དུ་དེ་ལ་བྱམས་༎
 alpecchabhāvātkuhanānabhijñastyaktaspṛho lābhayaśaḥsukheṣu | sa devatānāmapi mānasāni prasādabhaktipravaṇāni cakre || jm_1|10 ||	འདོད་པ་ཆུང་ལ་ངན་ག-ཡོ་མི་ཤེས་ཤིང་༎ རྙེད་དང་གྲགས་དང་བདེ་ལ་མ་ཆགས་པས་༎
 śrutvātha taṃ pravrajitaṃ manuṣyā guṇaistadīyairavabaddhacittāḥ | (vaidya 3)	དེ་ལ་ལྷ་རྣམས་ཡིད་ཀྱང་མགུ་གྱུར་ནས་༎ དང་ཞིང་གུས་ལ་རབ་ཏུ་གཞོལ་བར་༄༣ཨ་༌་༎ བྱེད་༏་། དེ་ནི་རབ་ཏུ་བྱུང་བར་མིས་ཐོས་ཏེ་༎ དེ་ཡི་ཡོན་ཏན་རྣམས་ཀྱིས་སེམས་དྲངས་ནས་༎
 vihāya bandhūṃśca parigrahāṃśca tacchiṣyatāṃ siddhimivopajagmuḥ || jm_1|11 ||	གཉེན་དང་ཡོངས་སུ་བཟུང་བ་རྣམས་སྤངས་ཏེ་༎ དགོངས་སྒྲུབ་བཞིན་དུ་དེ་ཡི་སློབ་མར་གྱུར་༎
 śīle śucāvindriyabhāvanāyāṃ smṛtyapramoṣe praviviktatāyām |	ཚུལ་ཁྲིམས་གཙང་སྦྲ་དབང་པོ་དུལ་བ་དང་༎ དྲན་པ་མ་ཉམས་རབ་ཏུ་དབེན་པ་དང་༎ བྱམས་ལ་སོགས་དང་ཡིད་ནི་ཏིང་འཛིན་ལ་༎
 maitryādike caiva manaḥsamādhau yathābalaṃ so 'nuśaśāsa śiṣyān || jm_1|12 ||	དེ་ནི་སློབ་མ་རྣམས་ལ་ཅི་ནུས་སྟོན་༎
 atha kadācitsa mahātmā pariniṣpannabhūyiṣṭhe pṛthūbhūte śiṣyagaṇe pratiṣṭhāpite 'sminkalyāṇe	དེ་ནས་བདག་ཉིད་ཆེན་པོ་དེ་རེ་ཞིག་ཅིག་ན་སློབ་མའི་ཚོགས་རྣམས་ནི་ཕལ་ཆེར་ཡོངས་སུ་རྫོགས་ཤིང་རྒྱ་ཆར་གྱུར་། དགེ་བའི་ལམ་ལ་ནི་རབ་ཏུ་བཀོད་། འཇིག་རྟེན་པ་རྣམས་ནི་ངེས་པའི་ལམ་དམ་པ་ལ་བཙུད་།
 vartmanyavatārite naiṣkramyasatpathaṃ loke saṃvṛteṣvivāpāyadvāreṣu rājamārgīkṛteṣviva	ངན་སོང་གི་སྒོ་ནི་བཅད་པ་བཞིན་དུ་བྱས་།
 sugatimārgeṣu dṛṣṭadharmasukhavihārārthaṃ tatkālaśiṣyeṇājitenānugamyamāno yogānukūlān parvatadarīnikuñjānanuvicacāra |	བདེ་འགྲོའི་ལམ་ནི་ལམ་པོ་ཆེ་བཞིན་དུ་བྱས་ནས་། ཚེ་འདི་ལ་བདེ་བ་སྤྱད་པའི་ཕྱིར་དེའི་ཚེ་རྗེས་སུ་མཐུན་པའི་སློབ་མ་མ་ཕམ་པ་དང་འགྲོགས་ཏེ་། རྣལ་འབྱོར་དང་མཐུན་པའི་གནས་རིའི་སྨན་ལྗོངས་ཞིག་ཏུ་གནས་ཤིང་སྤྱོད་དོ་༎
 athātra vyāghravanitāṃ dadarśa girigahvare |	དེ་ནས་རི་ཁྲོད་དེ་ན་ནི་༎ སྟག་མོ་ཕྲུ་གུ་འབྲངས་པ་ཞིག་། ཕྲུ་གུ་འབྲངས་པའི་སྡུག་བསྔལ་གྱིས་༎
 prasūtikleśadoṣeṇa gatāṃ nispandamandatām || jm_1|13 || parikṣāmekṣaṇayugāṃ kṣudhā chātatarodarīm | āhāramiva paśyantīṃ bālānsvatanayānapi || jm_1|14 ||	སྤྱོད་པ་ཉམས་པར་གྱུར་པ་མཐོང་༎ མིག་གཉིས་ལྟ་བ་ཞན་པར་གྱུར་༎ བཀྲེས་པས་ལྟོ་བ་རབ་ཏུ་ཉམས་༏་། ཕྲུ་གུ་བདག་གི་བུ་ཡིན་ཀྱང་༎ ཁ་ཟས་བཞིན་དུ་ལྟ་བར་གྱུར་༎ མ་ལ་ཡིད་གཅུགས་འཇིགས་མེད་ཅིང་༎
 stanyatarṣādupasṛtānmātṛvisrambhanirvyathān |	ནུ་ཞོ་འདོད་ཕྱིར་ལྷགས་པ་ལ་༎
 rorūyitaravaiḥ krūrairbhartsayantīṃ parāniva || jm_1|15 ||	སྟག་སྐད་ཉེར་ཉེར་སྒྲ་འབྱིན་ཅིང་༎ གཞན་གྱི་བུ་བཞིན་སྤང་བར་གྱུར་༎
 bodhisattvastu tāṃ dṛṣṭvā dhīro 'pi karuṇāvaśāt |	བྱང་ཆུབ་སེམས་དཔས་དེ་མཐོང་ནས་༏་། བརྟན་ཡང་སྙིང་རྗེའི་དབང་གྱུར་པས་༎ ས་ག-ཡོས་པ་ཡིས་ལྗོན་ཤིང་བཞིན་༎
 cakampe paraduḥkhena mahīkampādivādrirāṭ || jm_1|16 ||	གཞན་གྱི་སྡུག་བསྔལ་གདུངས་པས་འདར་༎ བདག་གི་སྡུག་བསྔལ་ཆེན་པོས་ཀྱང་༎
 mahatsvapi svaduḥkheṣu vyaktadhairyāḥ kṛpātmakāḥ |	སྙིང་རྗེའི་བདག་ཉིད་བརྟན་པ་གསལ་༎
 mṛdunāpyanyaduḥkhena kampante yattadadbhutam || jm_1|17 ||	གཞན་གྱི་སྡུག་བསྔལ་ཆུང་དུས་ཀྱང་༎ འདར་བར་གྱུར་པ་དེ་རྨད་དོ་༎
 atha sa bodhisattvaḥ sasaṃbhramāmreḍitapadaṃ svabhāvātiśayavyañjakaṃ karuṇābalasamāhitākṣaraṃ śiṣyamuvāca - vatsa vatsa	དེ་ནས་བྱང་ཆུབ་སེམས་དཔའ་རྟབས་ཤིང་རིངས་རིངས་སྐད་དུ་། སྨྲ་བའི་ཚིག་རང་བཞིན་ཁྱད་པར་ཅན་གསལ་བར་སྟོན་པ་། སྙིང་རྗེའི་དབང་གིས་ཚིག་འབྲུ་གསལ་བར་སློབ་མ་ལ་སྨྲས་པ་།
 paśya saṃsāranairguṇyaṃ mṛgyeṣā svasutānapi | laṅghitasnehamaryādā bhoktumanvicchati kṣudhā || jm_1|18 ||	བུ་བུ་འཁོར་བ་ཡོན་ཏན་མེད་ལ་ལྟོས་༎ གཅན་༄༣བ་གཟན་མོ་ནི་ལྟོགས་ནས་སུ་༎ བྱམས་པའི་མཚམས་ལས་འདས་ནས་ནི་༎ རང་གི་བུ་ཡང་ཟ་བར་འདོད་༎
 aho batātikaṣṭeyamātmasnehasya rodratā |	ཀྱེ་མ་ཧོ་བདག་ལ་བྱམས་པ་འདི་༎ ཧ་ཅང་མ་འོས་མི་བཟོད་དོ་༎
 yena mātāpi tanayānāhārayitumicchati || jm_1|19 ||	གང་ཕྱིར་མ་ཡིས་བདག་གི་བུ་༎ ཟ་བར་འདོད་པ་ག་ལ་སྲིད་༎ གང་ཕྱིར་འདི་འདྲའི་ལས་དག་ཀྱང་༏་། བྱེད་པར་རྩོམ་པ་དེ་ལྟ་བུའི་༎ བདག་ལ་བྱམས་པའི་དགྲ་བོ་དེ་༎
 ātmasnehamayaṃ śatruṃ ko vardhayitumahati | yena kuryāt padanyāsamīdṛśeṣvapi karmasu || jm_1|20 ||	འཕེལ་བར་བྱེད་པ་སུ་ཞིག་ཡོད་༎
 tacchīghramanviṣyatāṃ tāvatkutaścidasyāḥ kṣudduḥkhapratīkāraheturyāvanna tanayānātmānaṃ copahanti |	དེ་བས་ན་སྟག་མོ་དག་དང་ཕྲུ་གུ་རྣམས་མ་རུང་བར་མ་གྱུར་པ་འདི་བཀྲེས་པའི་སྡུག་བསྔལ་བསལ་བའི་རྒྱུ་ག་ཤེད་ན་མྱུར་དུ་ཚོལ་ཅིག་། 
 ahamapi caināṃ prayatiṣye sāhasādasmānnivārayitum |	བདག་ཀྱང་འདིའི་ཐུབ་ཆོད་འདི་ལས་བཟློག་པའི་ཕྱིར་འབད་དོ་༎
 sa tathetyasmai pratiśrutya prakrāntastadāhārānveṣaṇaparo babhūva |	དེས་ཀྱང་དེ་མཉན་ཏེ་དེ་བཞིན་དུ་བགྱིའོ་བྱས་ནས་། དེའི་ཟས་ཚོལ་བ་ལ་འབད་པར་གྱུར་ཏོ་༎
 atha bodhisattvastaṃ śiṣyaṃ savyapadeśamativāhya cintāmāpede - (vaidya 4)	དེ་ནས་བྱང་ཆུབ་སེམས་དཔས་སློབ་མ་དེ་སྙད་བཏགས་ཏེ་བཏང་ནས་བསམས་པ་། བདག་གི་ལུས་འདི་ཚང་བར་ཡོད་བཞིན་དུ་༎
 saṃvidyamāne sakale śarīre kasmātparasmānmṛgayāmi māṃsam |	ཅི་ཕྱིར་གཞན་ལས་ཤ་ནི་བཙལ་བར་བྱ་༎ དེས་ཀྱང་རྙེད་དམ་མི་རྙེད་གཏོལ་མེད་ལ་༎
 yādṛcchikī tasya hi lābhasaṃpat kāryātyayaḥ syācca tathā mamāyam || jm_1|21 || api ca |	བདག་གི་དགོངས་པ་འདི་ཡང་མི་འགྲུབ་སྲིད་༎ གཉིས་སུ་ན་། བདག་མེད་འཇིག་ལ་སྙིང་པོ་མེད་པའི་ལུས་༎
 nirātmake bhedini sārahīne duḥkhe kṛtadhne satatāśucau ca |	སྡུག་བསྔལ་དྲིན་མེད་རྟག་ཏུ་མི་གཙང་བའི་༎ ལུས་ཀྱིས་གཞན་ལ་ཕན་ཐོགས་འགྱུར་བ་ལ་༎
 dehe parasmāyupayujyamāne na prītimānyo na vicakṣaṇaḥ saḥ || jm_1|22 ||	དགའ་བར་མི་འགྱུར་དེ་ནི་མཁས་མ་ཡིན་༎
 svasaukhyasaṅgena parasya duḥkhamupekṣyate śaktiparikṣayādvā |	།
 na cānyaduḥkhe sati me 'sti saukhyaṃ satyāṃ ca śaktau kimupekṣakaḥ syām || jm_1|23 ||	གཞན་དག་སྡུག་བསྔལ་བདག་ལ་བདེ་བ་མེད་༎ ནུས་པ་ཡོད་བཞིན་ཅི་སྟེ་ཡལ་བར་དོར་༎
 satyāṃ ca śaktau mama yadyupekṣā syādātatāyinyapi duḥkhamagne |	ནུས་པ་ཡོད་བཞིན་བདག་གིས་ཡལ་བོར་ན་༎ གསོད་པའི་དགྲ་ཡང་སྡུག་བསྔལ་བྱིང་བ་ལ་༎ ཡལ་བར་བོར་ན་སྡིག་པ་བྱས་པ་བཞིན་༎
 kṛtveva pāpaṃ mama tena cittaṃ dahyeta kakṣaṃ mahatāgnineva || jm_1|24 ||	བདག་གི་སེམས་ནི་འདམ་བུ་མེས་ཚིག་བཞིན་༎ དེ་བས་ལུས་ཀྱིས་བསྲུང་བར་བྱ་བ་ནི་༎
 tasmātkariṣyāmi śarīrakeṇa taṭaprapātodgatajīvitena |	ག-ཡང་སར་ལྷུང་ལ་ཐུག་པའི་སྲོག་ཡོད་པས་༎
 saṃrakṣaṇaṃ putravadhācca mṛgyā mṛgyāḥ sakāśācca tadātmajānām || jm_1|25 ||	ཕྲུ་གུ་བསད་ལ་སྟག་མོ་བསྲུང་བ་དང་༎ སྟག་མོ་ལས་ཀྱང་དེ་ཡི་ཕྲུ་གུ་བསྲུང་༎
 kiṃ ca bhūyaḥ -	གཞན་ཡང་།
 sadarśanaṃ lokahitotsukānāmuttejanaṃ mandaparākramāṇām | saṃharṣaṇaṃ tyāgaviśāradānāmākarṣaṇaṃ sajjanamānasānām || jm_1|26 ||	འཇིག་རྟེན་ཕན་བརྩོན་རྣམས་ལ་བསྟན་པ་དང་༎ བརྩོན་འགྲུས་ཞན་པ་སྤྲོ་བ་བསྐྱེད་པ་དང་༎ གཏོང་ཕོད་རྣམས་ནི་དགའ་བ་བསྐྱེད་པ་དང་༎ སྐྱེ་བོ་དམ་པའི་ཡིད་ནི་དྲང་༄༤ཨ་༌་༎
 viṣādanaṃ māramahācamūnāṃ prasādanaṃ buddhaguṇapriyāṇām |	བ་དང་༏་། བདུད་ཀྱི་སྡེ་ཆེན་སྤ་ནི་བཀོད་བ་དང་༎ སངས་རྒྱས་ཡོན་ཏན་དགའ་བ་དང་བ་དང་༎ བདག་གི་དོན་བརྩོན་ངོ་ཚ་བསྐྱེད་པ་དང་༎ འཇུངས་དང་འདོད་ཆེན་ཅན་ཡང་ངོ་ཚ་བསྐྱེད་༎ ཐེག་པ་མཆོག་ལ་བརྟེན་པ་དད་བསྐྱད་ཅིང་༎
 vrīḍodayaṃsvārthaparāyaṇānāṃ mātsaryalobhopahatātmanāṃ ca || jm_1|27 || (vaidya 5) śraddhāpanaṃ yānavarāśritānāṃ vismāpanaṃ tyāgakṛtasmayānām |	གཏོང་བས་སྙེམས་པ་ངོ་མཚར་བསྐྱེད་པ་དང་༎ གཏོང་ལ་དགའ་བ་རྗེས་སུ་ཡི་རང་རྣམས་༎
 viśodhanaṃ svargamahāpathasya tyāgapriyāṇāmanumodi nṝṇām || jm_1|28 ||	མཐོ་རིས་ལམ་ཆེན་རྣམ་པར་སྦྱང་ཕྱིར་རོ་༎ ལུས་ཙམ་གྱིས་ཀྱང་གཞན་ལ་ཕན་ཐོགས་པར་༎
 kadā nu gātrairapi nāma kuryāṃ hitaṃ pareṣāmiti yaśca me 'bhūt |	ནམ་ཞིག་འགྱུར་ཞེས་བདག་གིས་གང་བསམས་པ་༎ སྨོན་ལམ་ལ་ནི་འབྲས་བུ་ཡོད་པར་བྱ༎
 manorathastatsaphalīkriyāṃ ca saṃbodhimagryāmapi cāvidūre || jm_1|29 || api ca |	བྱང་ཆུབ་མཆོག་ཀྱང་རབ་ཏུ་ཉེ་བར་བྱ་༎
 na spardhayā naiva yaśo 'bhilāṣānna svargalābhānna ca rājyahetoḥ |	འགྲན་ཕྱིར་མ་ཡིན་གྲགས་པ་འདོད་ཕྱིར་མིན་༎ མཐོ་རིས་འདོད་དང་རྒྱལ་སྲིད་བསྒྲུབ་ཕྱིར་མིན་༎ བདག་གིས་བདེ་བ་མཆོག་ཐོབ་ཕྱིར་མིན་གྱི་༎
 nātyantike 'pyātmasukhe yathāyaṃ mamādaro 'nyatra parārthasiddheḥ || jm_1|30 ||	གཞན་དོན་བསྒྲུབ་ཕྱིར་བདག་གིས་འདི་བརྩམས་སོ་༎
 tathā mamānena samānakālaṃ lokasya duḥkhaṃ ca sukhodayaṃ ca |	དེ་བས་བདག་ནི་འདི་ཡིས་དུས་གཅིག་ཏུ་༎ འཇིག་རྟེན་དག་ལ་སྡུག་བསྔལ་བདེ་འབྱུང་བ་༎
 hartuṃ ca kartuṃ ca sadāstu śaktistamaḥ prakāśaṃ ca yathaiva bhānoḥ || jm_1|31 ||	།
 dṛṣṭe guṇe 'nusmṛtimāgato vā spaṣṭaḥ kathāyogamupāgato vā |	མཐོང་ཞིང་ཐོས་སམ་རྗེས་སུ་དྲན་ཀྱང་རུང་༎ རེག་གམ་གཏམ་དུ་བརྗོད་པར་གྱུར་ཀྱང་རུང་༎
 sarvaprakāraṃ jagato hitāni kuryāmajasraṃ sukhasaṃhitāni || jm_1|32 ||	རྣམ་པ་ཀུན་དུ་འགྲོ་ལ་ཕན་པ་ནི་༎ བདེ་དང་ལྡན་པ་རྟག་ཏུ་བྱེད་གྱུར་ཅིག་། 
 evaṃ sa niścitya parārthasiddhyai prāṇātyaye 'pyāpatitapramodaḥ | manāṃsi dhīrāṇyapi devatānāṃ vismāpayansvāṃ tanumutsasarja || jm_1|33 ||	དེ་ལྟར་གཞན་དོན་བསྒྲུབ་ཕྱིར་ངེས་བྱས་ནས་༎ སྲོག་དང་བྲལ་ཡང་རབ་ཏུ་དགའ་གྱུར་ཏེ་༎ བརྟན་པའི་ལྷ་རྣམས་ངོ་མཚར་སྐྱེ་འགྱུར་བར་༎ བདག་གིས་ལུས་ནི་དེ་ནས་བོར་བར་གྱུར་༎
 atha sā vyāghrī tena bodhisattvasya śarīranipātaśabdena samutthāpitakautūhalāmarṣā viramya svatanayavaiśasodyamāttato nayane vicikṣepa | dṛṣṭai va ca bodhisattvaśarīramudgataprāṇaṃ sahasābhisṛtya bhakṣayitumupacakrame |	དེ་ནས་སྟག་མོ་དེས་བྱང་ཆུབ་སེམས་དཔས་ལུས་བོར་བའི་སྒྲ་དེ་ཐོས་ཤིང་ངོ་མཚར་སྐྱེས་ནས་། བདག་གི་ཕྲུ་གུ་བཅའ་བ་བཏང་སྟེ་།
