skt	tib
 māyājālābhisaṃbodhiṃ yathā lābhī bhavāmy aham || mns_7 ||	སྒྱུ་འཕྲུལ་དྲ་བས་མངོན་རྫོགས་པའི་༎ བྱང་ཆུབ་ཇི་ལྟར་བདག་ཐོབ་མཛོད་༎ ཉོན་མོངས་པས་ནི་སེམས་དཀྲུགས་ཤིང་༎
 ajñānapaṅkamagnānāṃ kleśavyākulacetasām |	མི་ཤེས་འདམ་དུ་བྱིང་བ་ཡི་༎
 hitāya sarvasattvānām anuttaraphalāptaye || mns_8 ||	༄༣ཨ་༅༎ སེམས་ཅན་ཀུན་ལ་སྨན་པ་དང་༎ བླ་མེད་འབྲས་བུ་ཐོབ་པའི་ཕྱིར་༎
 prakāśayatu saṃbuddho bhagavāñ śāstā jagadguruḥ |	བཅོམ་ལྡན་སྟོན་པ་རྫོགས་སངས་རྒྱས་༎ འགྲོ་བའི་བླ་མས་བཤད་དུ་གསོལ་༎
 mahāsamayatattvajña indrayāśayavit paraḥ || mns_9 ||	དམ་ཚིག་ཆེན་པོ་དེ་ཉིད་མཁྱེན་༎ དབང་པོ་བསམ་པ་རིག་པ་མཆོག་། བཅོམ་ལྡན་འདས་ཀྱི་ཡེ་ཤེས་སྐུ་༎
 bhagavajjñānakāyasya mahoṣṇīṣasya gīṣpateh |	གཙུག་ཏོར་ཆེན་པོ་ཚིག་གི་བདག་༎
 mañjuśrījñānasattvasya jñānamūrteḥ svayambhuvaḥ || mns_10 ||	འཇམ་དཔལ་ཡེ་ཤེས་སེམས་དཔའ་ཡི་༎ ཡེ་ཤེས་སྐུ་སྟེ་རང་བྱུང་བ་༎
 gambhīrārthām udārārthaṃ mahārthām asamāṃ śivām | ādimadhyāntakalyāṇīṃ nāmasaṃgītim uttamām || mns_11 ||	དོན་ཟབ་དོན་ནི་རྒྱ་ཆེ་ཞིང་༎ དོན་ཆེན་མཚུངས་མེད་རབ་ཞི་བ་༎ ཐོག་མ་བར་དང་མཐར་དགེ་བ་༎ མཚན་ཡང་དག་པར་བརྗོད་པ་མཆོག་།
 yātītair bhāṣitā buddhair bhāṣiṣyante hy anāgatāḥ |	འདས་པའི་སངས་རྒྱས་རྣམས་ཀྱིས་གསུངས་༎
 pratyutpannāś ca saṃbuddhā yāṃ bhāṣante punaḥ punaḥ || mns_12 ||	མ་འོངས་རྣམས་ཀྱང་གསུང་འགྱུར་ལ་༎ ད་ལྟར་བྱུང་བའི་རྫོགས་སངས་རྒྱས་༎ གང་ཡང་ཡང་ཡང་གསུང་བ་གང་༎
 māyājāle mahātantre yā cāsmin saṃpragīyate |	རྒྱུད་ཆེན་སྒྱུ་འཕྲུལ་དྲ་པ་འདིར་༎
 mahāvajradharair hṛṣṭair ameyair mantradhāribhiḥ || mns_13 ||	རྡོ་རྗེ་འཆང་ཆེན་གསང་སྔགས་འཆང་༎ དཔག་མེད་རྣམས་༄༣བ་ཀྱིས་དགྱེས་པ་ཡིས་༎ གང་ཡང་ཡང་དག་རབ་གསུངས་པ་༎
 ahaṃ caināṃ dhārayiṣyāmy ā niryāṇāṃ dṛḍhāśayaḥ |	བདག་ཀྱང་འདི་ནི་གཟུང་བར་བགྱི་༎ བསམ་པ་བརྟན་པོས་ངེས་འབྱུང་བར་༎
 yathā bhavāmy ahaṃ nātha sarvasaṃbuddhaguhyadhṛk || mns_14 || prakāśayiṣye sattvānāṃ yathāśayaviśeṣataḥ |	མགོན་པོ་རྫོགས་སངས་རྒྱས་ཀུན་གྱི་༎ གསང་འཛིན་ཇི་ལྟར་བདག་འགྱུར་བགྱི་༎
 aśeṣakleśanāśāya aśeṣājñānahānaye || mns_15 ||	ཉོན་མོངས་མ་ལུས་བསལ་བ་དང་༎ མི་ཤེས་མ་ལུས་སྤང་བའི་ཕྱིར་༎ སེམས་ཅན་རྣམས་ཀྱི་བསམ་པ་ཡི་༎ ཁྱད་པར་ཇི་བཞིན་རབ་བཤད་འཚལ་༎
 evam adhyeṣya guhyendro vajrapāṇis tathāgatam |	གསང་དབང་ལག་ན་རྡོ་རྗེ་ཡིས་༎ དེ་བཞིན་གཤེགས་ལ་དེ་སྐད་དུ་༎ གསོལ་བཏབ་པ་ཐལ་མོ་སྦྱར་བྱས་ཏེ་༎
 kṛtāñjalipuṭo bhūtvā prahvakāyaḥ sthito 'grataḥ || mns_16 || iti adhyeṣaṇajñānagāthāḥ ṣoḍaśa |	ལུས་བཏུད་ནས་ནི་སྤྱན་སྔར་འདུག་།
 atha śākyamunir bhagavān saṃbuddho dvipadottamaḥ |	དེ་ནས་བཅོམ་ལྡན་ཤའཀྱ་ཐུབ་༎ རྫོགས་པའི་སངས་རྒྱས་རྐང་གཉིས་མཆོག་།
 nirṇamayyāyatāṃ sphītaṃ svajihvāṃ svamukhāc chubhām || mns_17 ||	ཉིད་ཀྱི་ཞལ་ནས་ལྗགས་བཟང་དགེ་༎ རིང་ཞིང་ཡངས་པ་བརྐྱང་མཛད་དེ་༎ འཇིག་རྟེན་གསུམ་པོ་སྣང་བྱེད་ཅིང་༎ བདུད་བཞིའི་དགྲ་རྣམས་འདུལ་བྱེད་པ་༎
 smitaṃ saṃdarśya lokānām apāyatrayaśodhanam | trilokābhāsakaraṇaṃ caturmārāriśāsanam || mns_18 ||	འཇིག་རྟེན་རྣམས་ཀྱི་ངན་སོང་གསུམ་༎ སྦྱོང་བར་བྱེད་པའི་འཛུམ་བསྟན་ནས་༎
 trilokam āpūrayantyā brāhmyā madhurayā girā |	ཚངས་པའི་གསུང་ནི་སྙན་པ་ཡིས་༎ འཇིག་རྟེན་གསུམ་པོ་ཀུན་བཀང་སྟེ་༎
 pratyabhāṣata guhyendraṃ vajrapāṇiṃ mahābalam || mns_19 ||	ལག་ན་རྡོ་རྗེ་སྟོབས་པོ་ཆེ་༎ གསང་དབང་ལ་ནི་སླར་གསུངས་པ་༎
 sādhu vajradhara śrīman sādhu te vajrapāṇaye |	ལེགས་སོ་དཔལ་ལྡན་རྡོ་རྗེ་འཆང་༎ ལག་ན་རྡོ་རྗེ་ཁྱོད་ལེགས་སོ་༎
 yas taṃ jagaddhitārthāya mahākaruṇayānvitaḥ || mns_20 || mahārthāṃ nāmasaṃgītiṃ pavitrām aghanāśinīm |	འགྲོ་ལ་ཕན་པའི་དོན་དུ་ཁྱོད༏་༏སྙིང་རྗེ་ཆེ་དང་ལྡན་གྱུར་ཏེ་༎
 mañjuśrījñānakāyasya mattaḥ śrotuṃ samudyataḥ || mns_21 ||	འཇམ་དཔལ་ཡེ་ཤེས་སྐུ་ཡི་མཚན་༎ ཡང་དག་བརྗོད་པ་དོན་ཆེ་བ་༎ དག་པར་བྱེད་ཅིང་སྡིག་སེལ་བ་༎
 tat sādhu deśayāmy eṣaḥ ahaṃ te guhyakādhipa |	ང་ལས་ཉན་པར་བརྩོན་པ་ནི་༎ ༄༤ཨ་༌༎ གསང་བའི་བདག་པོ་ཁྱོད་ལེགས་སོ་༎ དེ་ཕྱིར་འདི་ནི་ངས་བཤད་བྱ་༎
 śṛṇu tvam ekāgramanās tat sādhu bhagavann iti || mns_22 || iti prativacanajñānagāthāḥ ṣaṭ |	ཁྱོད་ནི་རྩེ་གཅིག་ཡིད་ཀྱིས་ཉོན་༎ བཅོམ་ལྡན་དེ་ནི་ལེགས་ཞེས་གསོལ་༎
 atha śākyamunir bhagavān sakalaṃ mantrakulaṃ mahat |	ད་ནས་བཅོམ་ལྡན་ཤའཀྱ་ཐུབ་༎ གསང་སྔགས་མཐའ་དག་རིགས་ཆེན་པོ་༎
 mantravidyādharakulaṃ vyavalokya kulatrayam || mns_23 ||	གསང་སྔགས་རིག་པ་འཆང་བའི་རིགས་༎ རིགས་གསུམ་ལ་ནི་རྣམ་པར་གཟིགས་༎
 lokalokottarakulaṃ lokālokakulaṃ mahat |	འཇིག་རྟེན་འཇིག་རྟེན་འདས་པའི་རིགས་༎
 mahāmudrākulaṃ cāgryaṃ mahoṣṇīṣakulaṃ mahat || mns_24 || iti ṣaṭkulāvalokanajñānagāthe dve |	འཇིག་རྟེན་སྣང་བྱེད་རིགས་ཆེན་དང་༎ ཕྱག་རྒྱ་ཆེན་པོའི་རིགས་མཆོག་དང་༎ གཙུག་ཏོར་ཆེན་པོའི་རིགས་ཆེན་ནོ་༎
 imāṃ ṣaṇmantrarājānāṃ saṃyuktām advayodayām |	གསང་སྔགས་རྒྱལ་པོ་དྲུག་ལྡན་ཞིགན་༎ གཉིས་སུ་མེད་པར་འབྱུང་བ་དང་༎ སྐྱེ་བ་མེད་པའི་ཆོས་ཅན་འདི་༎
 anutpādadharmiṇīṃ gāthāṃ bhāṣate sma girāṃ pateḥ || mns_25 ||	ཚིག་གི་བདག་པོས་ཚིགས་བཅད་གསུངས་༎ ཨཨ་ཨའ་། ཨཻ་ཨའི་། ཨཽ་ཨའུ་། ཨཨེ་ཨཨེཨེ་། ཨཨོ་ཨཨོཨོ་།
 a ā i ī u ū e ai o au aṃ aḥ sthito hṛdi | jñānamūrtir ahaṃ buddho buddhānāṃ tryadhvavartinām || mns_26 ||	ཨཨམ་ཨཨ༔སཐི་ཏོ་ཧྲི་དི་། ཛཉའ་ན་མའུརྟི་ར་ཧམ་བུདདྷོ་བུདདྷ་ནའམ།
 oṃ vajratīkṣṇaduḥkhacchedaprajñājñānamūrtaye |*	ཏྲྱ་དྷབ༹་བ་རཏཏི་ནམ་ཨཨོམ་བཛྲ་ཏིཀཤན་དུ༔ཁ་ཙཚེ་དེ༔པྲ་ཛཉའ་ཛཉའ་ན་མའུརཏཏ་ཡེ་། ཛཉའ་ན་ཀའ་ཡ་།
 jñānakāyavāgiśvarārāpacanāya te namaḥ || mns_27 ||* iti māyājālābhisaṃbodhikramagāthās tisraḥ |	ཝའ་གའི་ཤབ༹་ར་ཨཨ་ར་པ་ཙ་ན་ཡ་ཏེ་ན་མ༔༎
 tad yathā bhagavān buddhaḥ saṃbuddho 'kārasambhavaḥ |	འདི་ལྟར་སངས་རྒྱས་བཅོམ་ལྡན་འདས་༎ རྫོགས་པའི་སངས་རྒྱས་ཨཨ་ཡིག་བྱུང་༎
 akāraḥ sarvavarṇāgryo mahārthaḥ paramākṣaraḥ || mns_28 ||	ཨཨ་ཡིག་ཡིག་འབྲུ་ཀུན་གྱི་མཆོག་། དོན་ཆེན་འགྱུར་མེད་དམ་པ་ཡིན་༎
 mahāprāṇo hy anutpādo vāgudāhāravarjitaḥ |	སྲོག་ཆེན་པོ་སྟེ་སྐྱེ་བ་མེད༏་༏ཚིག་ཏུ་བརྗོད་པ་སྤངས་པ་སྟེ་༎
 sarvābhilāpahetvagryaḥ sarvavāksuprabhāsvaraḥ || mns_29 ||	བརྗོད་པ་ཀུན་གྱི་རྒྱུ་ཡི་མཆོག་། ཚིག་ཀུན་རབ་ཏུ་གསལ་བར་བྱེད་༎
 mahāmahamahārāgaḥ sarvasattvaratiṃkaraḥ |	མཆོད་པ་ཆེན་པོ་འདོད་ཆགས་ཆེ་༎ སེམས་ཅན་ཐམས་ཅད་༄༤བ་དགའ་བར་བྱེད་༎
 mahāmahamahādveṣaḥ sarvakleśamahāripuḥ || mns_30 ||	མཆོད་པ་ཆེན་པོ་ཞེ་སྡང་ཆེ་༎ ཉོན་མོངས་ཀུན་གྱི་ངག་ཆེ་བ་༎
 mahāmahamahāmoho mūḍhadhīmohasūdanaḥ |	མཆོད་པ་ཆེན་པོ་གཏི་མུག་ཆེ་༎ གཏི་མུག་བློ་སྟེ་གཏི་མུག་སེལ་༎
 mahāmahamahākrodho mahākrodharipur mahān || mns_31 ||	མཆོད་པ་ཆེན་པོ་ཁྲོ་བ་ཆེ་༎ ཁྲོ་བ་ཆེན་པོ་དགྲ་ཆེ་བ་༎
 mahāmahamahālobhaḥ sarvalobhaniṣūdanaḥ |	མཆོད་པ་ཆེན་པོ་ཆགས་པ་ཆེ་༎ ཆགས་པ་ཐམས་ཅད་སེལ་བར་བྱེད་༎
 mahākāmo mahāsaukhyo mahāmodo mahāratiḥ || mns_32 ||	འདོད་པ་ཆེན་པོ་བ་དེ་བ་ཆེ་༎
 mahārūpo mahākāyo mahāvarṇo mahāvapuḥ |	དགའ་བ་ཆེན་པོ་མགུ་བ་ཆེ་༎ གཟུགས་ཆེ་ལུས་ཀྱང་ཆེ་བ་སྟེ་༎ ཁ་དོག་ཆེ་ཞིང་ལུས་བོད་ཆེ་༎
 mahānāmā mahodāro mahāvipulamaṇḍalaḥ || mns_33 ||	མིང་ཡང་ཆེ་ཞིང་རྒྱ་ཆེ་བ་༎ དཀྱིལ་འཁོར་ཆེན་པོ་ཡངས་པ་ཡིན་༎ ཤེས་རབ་ཆེན་པོ་མཚོན་འཆད་བ་༎
 mahāprajñāyudhadharo mahākleśāṅkuśo 'graṇīḥ |	ཉོན་མོངས་ལྕགས་ཀྱུ་ཆེ་བའི་མཆོག་།
 mahāyaśā mahākīrtir mahājyotir mahādyutiḥ || mns_34 ||	གྲགས་ཆེན་སྙན་གྲགས་ཆེན་པོ་སྟེ་༎ སྣང་བ་ཆེན་པོ་གསལ་བ་ཆེ་༎ མཁས་པ་སྒྱུ་འཕྲུལ་ཆེན་པོ་འཆང་༎
 mahāmāyādharo vidvān mahāmāyārthasādhakaḥ |	སྒྱུ་འཕྲུལ་ཆེན་པོ་དོན་སྒྲུབ་པ་༎
 mahāmāyāratirato mahāmāyendrajālikaḥ || mns_35 ||	སྒྱུ་འཕྲུལ་ཆེན་པོ་དགའ་བས་དགའ༎ སྒྱུ་འཕྲུལ་ཆེན་པོ་མིག་འཕྲུལ་ཅན་༎
 mahādānapatiḥ śreṣṭho mahāśīladharo 'graṇīḥ |	སྦྱིན་བདག་ཆེན་པོ་གཙོ་བོ་སྟེ་༎ ཚུལ་ཁྲིམས་ཆེན་པོ་འཆང་བའི་མཆོག་།
 mahākṣāntidharo dhīro mahāvīryaparākramaḥ || mns_36 ||	བཟད་ཆེན་འཆང་བ་བརྟན་པ་སྟེ་༎ བརྩོན་འགྲུས་ཆེན་པོ་ཕ་རོལ་གནོན་༎
 mahādhyānasamādhistho mahāprajñāśarīradḥṛk |	བསམ་གཏན་ཆེན་པོ་ཏིང་འཛིན་གནས་༎ ཤེས་རབ་ཆེན་པོ་ལུས་འཆང་བ་༎
 mahābalo mahopāyaḥ praṇidhir jñanasāgaraḥ || mns_37 ||	སྟོབས་པོ་ཆེ་ལ་ཐབས་ཆེ་བ་༎ སྨོན་ལམ་ཡེ་ཤེས་རྒྱ་མཚོ་སྟེ་༎ བྱམས་ཆེན་རང་བཞིན་དཔག་ཏུ་མེད་༎
 mahāmaitrīmayo 'meyo mahākāruṇiko 'gradhīḥ |	སྙིང་རྗེ་ཆེན་པོ་བློ་ཡི་མཆོག་།
 mahāprajño mahādhīmān mahopāyo mahākṛtiḥ || mns_38 ||	ཤེས་རབ་ཆེན་པོ་བློ་ཆེན་ལྡན་༎ ཐབས་ཆེན་བྱེད་པ་ཆེན་པོ་སྟེ་༎
 mahāṛddhibalopeto mahāvego mahājavaḥ |	རྫུ་འཕྲུལ་ཆེན་པོ་སྟོབས་དང་ལྡན་༎ ཤུགས་ཆེན་མགྱོགས་པ་ཆེན་པོ་སྟེ་༎
 maharddhiko maheśākhyo mahābalaparākramaḥ || mns_39 ||	རྫུ་འཕྲུལ་ཆེན་པོ་ཆེར་གྲགས་པ་༎ སྟོབས་ཆེན་༄༥ཨ་༌༎ ཕ་རོལ་གནོན་པ་པོ་༎
 mahābhavādrīsaṃbhettā mahāvajradharo ghanaḥ |	སྲིད་པའི་རི་བོ་ཆེན་པོ་འཇོམས་༎ མཁྲེགས་ཤིང་རྡོ་རྗེ་ཆེན་པོ་འཆང་༎
 mahākrūro mahāraudro mahābhayabhayaṃkaraḥ || mns_40 ||	དྲག་པོ་ཆེན་པོ་དྲག་ཤུལ་ཆེ་༎ འཇིགས་ཆེན་འཇིགས་པར་བྱེད་པ་པོ༏་༏མགོན་པོ་རིགས་མཆོག་ཆེན་པོ་སྟེ་༎
 mahāvidyottamo nātho mahāmantrottamo guruḥ |	བླ་མ་གསང་སྔགས་ཆེ་བ་མཆོག་།
 mahāyānanayārūḍho mahāyānanayottamaḥ || mns_41 || iti vajradhātumaṇḍalajñānagāthāś caturdaśa |	ཐེག་པ་ཆེན་པོའི་ཚུལ་ལ་གནས་༎ ཐེག་པ་ཆེན་པོའི་ཚུལ་གྱི་མཆོག་༎ སངས་རྒྱས་རྣམ་པར་སྣད་མཛད་ཆེ་།
 mahāvairocano buddho mahāmaunī mahāmuniḥ |	ཐུབ་པ་ཆེན་པོ་ཐུབ་ཆེན་ལྡན་།
 mahāmantranayodbhūto mahāmantranayātmakaḥ || mns_42 ||	གསང་སྔགས་ཚུལ་ཆེན་ལས་བྱུང་བ་༎ གསང་སྔགས་ཚུལ་ཆེན་བདག་ཉིད་ཅན་༎
 daśapāramitāprapto daśapāramitāśrayaḥ |	ཕ་རོལ་ཕྱིན་བཅུ་ཐོབ་པ་སྟེ་༎ ཕ་རོལ་པྱིན་པ་བཅུ་ལ་གནས་༎
 daśapāramitāśuddhir daśapāramitānayaḥ || mns_43 ||	ཕ་རོལ་ཕྱིན་བཅུ་དག་པ་སྟེ་༎ ཕ་རོལ་ཕྱིན་པ་བཅུ་ཡི་ཚུལ་༎
 daśabhūmīśvaro nātho daśabhūmipratiṣṭhitaḥ |	ས་བཅུའི་དབང་ཕྱུག་མགོན་པོ་སྟེ་༎ ས་ཅུ་ལ་ནི་རབ་ཏུ་གནས་༎
 daśajñānaviśuddhātmā daśajñānaviśuddhadhṛk || mns_44 ||	ཤེས་བཅུ་རྣམ་དག་བདག་ཉིད་ཅན་༎
 daśākāro daśārthārtho munīndro daśabalo vibhuḥ |	ཤེས་བཅུ་རྣམ་དག་འཆང་བ་པོ༏་༏རྣམ་པ་བཅུ་པོ་དོན་བཅུའི་དོན་༎ ཐུབ་དབང་སྟོབས་བཅུ་ཁྱབ་པའི་བདག་།
 aśeṣaviśvārthakaro daśākāravaśī mahān || mns_45 ||	ཀུན་གྱི་དོན་ནི་མ་ལུས་བྱེད་༎ རྣམ་བཅུ་དབང་ལྡན་ཆེ་བ་པོ་༎
 anādir niṣprapañcātmā śuddhātmā tathatātmakaḥ |	ཐོག་མ་མེད་པ་སྤྲོས་མེད་བདག་༎ དེ་བཞིན་ཉིད་དག་དག་པའི་བདག་། ཡང་དག་སྨྲ་ཞིང་ཆིག་གཞན་མེད་༎
 bhūtavādī yathāvādī tathākārī ananyavāk || mns_46 ||	ཇི་སྐད་སྨྲས་པ་དེ་བཞིན་བྱེད་༎
 advayo 'dvayavādī ca bhūtakoṭivyavasthitaḥ |	གཉིས་སུ་མེད་པ་གཉིས་མེད་སྨྲ་༎ ཡང་དག་མཐའ་ལ་རྣམ་པར་གནས་༎
 nairātmyasiṃhanirṇādī kutīrthyamṛgabhīkaraḥ || mns_47 ||	བདག་མེད་སེངྒེའི་སྒྲ་དང་ལྡན་༎ མུ་སྟེགས་རི་དབ༹གས་ངན་འཇིགས་བྱེད་༎
 sarvatrago 'moghagatis tathāgatamanojavaḥ |	ཀུན་ཏུ་འགྲོ་པ་དོན་ཡོད་བགྲོད་༎ དེ་བཞིན་གཤེགས་པའི་ཡིད་ལྟར་མགྱོགས་༎
 jino jitārir vijayo cakravartī mahābalaḥ || mns_48 ||	རྒྱལ་བ་དགྲ་རྒྱལ་རྣམ་པར་རྒྱལ་༎ ༄༥བ་འཁོར་ལོས་བསྒྱུར་བ་སྟོབས་པོ་ཆེ་༎
 gaṇamukhyo gaṇācāryo gaṇeśo gaṇapatir vaśī |	ཚོགས་ཀྱི་སློབ་དཔོན་ཚོགས་ཀྱི་གཙོ་༎ ཚོགས་རྗེ་ཚོགས་བདག་དབང་དང་ལྡན་༎
 mahānubhāvo dhaureyo 'nanyaneyo mahānayaḥ || mns_49 ||	མཐུ་ཆེན་གཅེས་པར་འཛིན་པ་སྟེ་༎ ཚུལ་ཆེན་གཞན་གྱི་འདྲེན་པ་མིན་༎
 vāgīśo vākpatir vāgmī vācaspatir anantagīḥ |	ཚིག་རྗེ་ཚིག་བདག་སྨྲ་མཁས་པ་༎
 satyavāk satyavādī ca catuḥsatyopadeśakaḥ || mns_50 ||	ཚིག་ལ་དབང་བ་ཚིག་མཐའ་ཡས་༎ ཚིག་བདེན་བདེན་པར་སྨྲ་བ་དང་༎ བདེན་པ་བཞི་ནི་སྟོན་པ་པོ་༎
 avaivartiko hy anāgāmī khaḍgaḥ pratyekanāyakaḥ |	ཕྱིར་མི་ལྡོག་པ་ཕྱིར་མི་འོང་༎ བསེ་རུ་སོ་སོར་འདྲེན་པ་སྟེ༏་༏ངེས་འབྱུང་སྣ་ཚོགས་ངེས་འབྱུང་བ་༎
 nānāniryāṇaniryāto mahābhūtaikakāraṇaḥ || mns_51 ||	འབྱུང་བ་ཆེན་པོ་རྒྱུ་གཅིག་པུ་༎
 arhan kṣīṇāsravo bhikṣur vītarāgo jitendriyaḥ |	དགེ་སློང་དགྲ་བཅོམ་ཟག་པ་ཟད་༎ འདོད་ཆགས་བྲལ་བ་དབང་པོ་ཐུལ་༎
 kṣemaprāpto 'bhayaprāptaḥ śītībhūto hy anāvilaḥ || mns_52 ||	བདེ་བ་རྙེད་པ་འཇིགས་མེད་ཐོབ་༎ བསིལ་བར་གྱུར་པ་གོས་པ་མེད་༎
 vidyācaraṇasaṃpannaḥ sugato lokavit paraḥ |	རིག་པ་དང་ནི་རྐང་པར་ལྡན་༎ བདེར་གཤེགས་འཇིག་རྟེན་རིག་པ་མཆོག་།
 nirmamo nirahaṃkāraḥ satyadvayanayasthitaḥ || mns_53 ||	བདག་གིར་མི་འཛིན་ངར་མི་འཛིན་༎ བདེན་པ་གཉིས་ཀྱི་ཚུལ་ལ་གནས་༎ འཁྲོ་བའི་ཕ་རོལ་མཐར་གནས་པ་༎
 saṃsārapārakoṭisthaḥ kṛtakṛtyaḥ sthalasthitaḥ |	བྱ་བ་བྱས་པ་སྐམ་སར་གནས་༎ ཡེ་ཤེས་འབའ་ཞིག་ངེས་འབྱུང་བ་༎
 kaivalyajñānaniṣṭhyūtaḥ prajñāśastro vidāraṇaḥ || mns_54 ||	ཤེས་རབ་མཚོན་ཆས་རྣམ་འཇོམས་པ་༎
 saddharmo dharmarāḍ bhāsvāṃl lokālokakaraḥ paraḥ |	དམ་ཆོས་ཆོས་རྒྱལ་གསལ་བར་ལྡན་༎ འཇིག་རྟེན་སྣང་བར་བྱེད་པའི་མཆོག་།
 dharmeśvaro dharmarājaḥ śreyomārgopadeśakaḥ || mns_55 ||	ཆོས་ཀྱི་དབང་ཕྱུག་ཆོས་ཀྱི་རྒྱལ་༎ ལེགས་པའི་ལམ་ནི་སྟོན་པ་པོ་༎
 siddhārthaḥ siddhasaṃkalpaḥ sarvasaṃkalpavarjitah |	དོན་གྲུབ་གྲུབ་པའི་ཀུན་རྟོག་ནི་༎ ཀུན་ཏུ་རྟོག་པ་ཐམས་ཅད་སྤངས་༎
 nirvikalpo 'kṣayo dhātur dharmadhātuḥ paro 'vyayaḥ || mns_56 ||	རྣམ་པར་མི་རྟོག་དབྱིངས་མི་ཟད༏་༏ཆོས་དབྱིངས་དམ་པ་ཟད་མི་ཤེས་༎
 puṇyavān puṇyasaṃbhāro jñānaṃ jñānākaraṃ mahat | jñānavān sadasajjñānī saṃbhāradvayasaṃbhṛtaḥ || mns_57 ||	བསོད་ནམས་ལྡན་པ་བསོད་ནམས་ཚོགས་༎ ཡེ་ཤེས་ཡེ་ཤེས་འབྱུང་གནས་ཆེ་༎ ཡེ་ཤེས་ལྡན་པ་ཡོད་མེད་ཤེས་༎ ཚོགས་གཉིས་ཚོགས་དང་ཡང་༄༦ཨ་༌༎ དག་ལྡན་༎ རྟག་པ་ཀུན་རྒྱལ་རྣལ་འབྱོར་ཅན་༎
 śāśvato viśvarāḍ yogī dhyānaṃ dhyeyo dhiyāṃ patiḥ |	བསམ་གཏན་བསམ་བྱས་བློ་ཡི་བདག་།
 pratyātmavedyo hy acalaḥ paramādyas trikāyadhṛk || mns_58 ||	སོ་སོ་རང་རིག་མི་ག-ཡོ་བ་༎ མཆོག་གི་དང་པོ་སྐུ་གསུམ་འཆང་༎
