skt	tib
 yattacślokatrayeṇaiva samāsenātralikhyate |	༄༢༣༩ཨ་༌་༎ གང་དེ་ཚིགས་བཅད་གསུམ་ཙམ་དུ་༎ མདོར་བསྡུས་འདིར་ནི་བྲི་པར་བྱ་༎
 bodhicittāddhi yatpuṇyaṃ tacca rupi bhavedyadi || bpp_15 ||	བྱང་ཆུབ་སེམས་ཀྱི་བསོད་ནམས་གང་༎ དེ་ལ་གལ་ཏེ་གཟུགས་མཆིས་ན་༎
 ākāśadhātuṃ sampūrya bhuyaścottari tadbhavet |	ནམ་མཁའི་ཁམས་ནི་ཀུན་གང་སྟེ་༎ དེ་ནི་དེ་བས་ལྟག་པར་འགྱུར་༎
 gaṅgāvālikasaṅkhyāni buddhakṣetrāṇi yo naraḥ || bpp_16 ||	གང་གའའི་བྱེ་བ་གྲངས་སྙེད་ཀྱི་༎ སངས་རྒྱས་ཞིང་རྣམས་མི་གང་གིས་༎
 dadyātsadratna pūrṇāni lokanāthebhya eva hi |	རིན་ཆེན་དག་གིས་ཀུན་བཀང་སྟེ་༎ འཇིག་རྟེན་མགོན་ལ་ཕུལ་བ་བས་༎
 yaścaikaḥ prāñjalirbhūtvā cittaṃ bodhāya nāmayet || bpp_17 ||	གང་གིས་ཐལ་མོ་སྦྱར་བགྱིས་ཏེ་༎ བྱང་ཆུབ་ཏུ་ནི་སེམས་བཏུད་ན་༎
 iyaṃ viśeṣyate pūjā yasyānto 'pi na vidyate |	མཆོད་པ་འདི་ནི་ཁྱད་པར་འཕགས་༎ དེ་ལ་མཐའ་ནི་མ་མཆིས་སོ་༎ བྱང་ཆུབ་སྨོན་པའི་སེམས་དག་བསྐྱེད་ནས་ནི་༎
 utpādyabodhipraṇidhānacittaṃ naikaprayatnaiḥ parivardhitavyam || bpp_18 ||	འབད་པ་མང་པོས་ཀུན་དུ་སྤེལ་བྱ་ཞིང་༎
 janmāntare 'pi smaraṇārthamasya śikṣā yathoktā paripālanīyā |	འདི་ནི་སྐྱེ་བ་གཞན་དུའང་དྲན་དོན་དུ་༎ ཇི་སྐད་བཤད་པའི་བསླང་བའང་ཡོངས་སུ་བསྲུང་༎
 prasthānacitte svayamātiriktaṃ samyagbhavenna praṇidhānavṛddhiḥ || bpp_19 ||	འཇུག་སེམས་བདག་ཉིད་སྡོམ་པ་མ་གཏོགས་པར་༎ ཡང་དག་སྨོན་པ་འཕེལ་བར་འགྱུར་མ་ཡིན་༎
 sambodhisaṃvāra vivṛddhikāmaḥ tasmād dhruvaṃ cainamavāpnuyāta |	རྫོགས་པའི་བྱང་ཆུབ་སྨོན་པ་འཕེལ་འདོད་པས་༎ དེ་ཕྱིར་འབད་པས་འདི་ནི་ངེས་པར་བླང་༎
 saptadhāprātimokṣaiśca sadānyasaṃvarānvitaḥ || bpp_20 ||	སོ་སོར་ཐར་པ་རིགས་བདུན་གྱི་༎ རྟག་ཏུ་སྡོམ་གཞན་ལྡན་པ་དང་༎ བྱང་ཆུབ་སེམས་དཔའི་སྡོམ་པ་ཡི་༎
 bhāgyaṃ bodhisattvānāṃ saṃvarasya na cānyathā |	སྐལ་པ་ཡོད་ཀྱི་གཞན་དུ་མིན་༎
 saptadhā prātimokṣeṣu bhāṣiteṣu tathāgataiḥ || bpp_21 ||	སོ་སོར་ཐར་པ་རིས་བདུན་དང་༎ དེ་བཞིན་གཤེགས་པས་བཤད་པ་ལ་༎
 brahmacaryaśriyaḥ śreṣṭhāḥ bhikṣusaṃvara iṣyate |	ཚངས་སྤྱོད་དཔལ་ནི་མཆོག་ཡིན་ཏེ་༎ དགེ་སློང་སྡོམ་པ་དག་ཏུ་བཞེད་༎
 śīlādhyāyoktavidhinā bodhisattvasya bhumiṣu || bpp_22 ||	།
 saṃvaraḥ sadgurorgrāhyaḥ samyaglakṣaṇayuktataḥ |	ཡང་དག་མཚན་ཉིད་ལྡན་པ་ཡི་༎ བླ་མ་བཟང་ལས་སྡོམ་པ་བླང་༎
 yaḥ saṃvaravidhau dakṣaḥ svayaṃ ca saṃvare sthitaḥ || bpp_23 ||	སྡོམ་པའི་ཆོག་ལ་མ་ལས་དང་༎ བདག་ཉིད་གང་ཞིག་སྡོམ་ལ་གནས་༎ སྡོམ་པ་འབོགས་བཟོད་སྙིང་རྗེར་ལྡན་༎
 kṛpāluḥ saṃvare śaktaḥ jñātavyaḥ sadgurustu saḥ |	བླ་མ་བཟང་པོར་ཤེས་པར་བྱ་༎ དེ་ལ་འབད་པས་འདི་འདྲ་བའི་༎
 tatra yatnena na prāpto guruścaitādṛśo yadi || bpp_24 ||	གལ་ཏེ་བླ་མ་མ་རྙེད་ན་༎
 saṃvaragrahaṇasyānyo vidhiḥ tasmāt samuyacte |	དེ་ལས་གཞན་སྡོམ་ནོད་པ་ཡི་༎ ཆོ་ག་ཡང་དག་བཤད་པར་བྱ་༎
 ambararājabhutena pūrvaṃ mañjuśriyā yathā || bpp_25 || bodhicittaṃ samutpādi suspaṣṭaṃ cātra likhyate |	དེ་ལ་སྔོན་ཚེ་འཇམ་པའི་དཔལ་༎ ཨཨ་བ་རའ་ཛར་གྱུར་པ་ཡིས་༏་། ཇི་ལྟར་བྱང་ཆུབ་ཐུགས་བསྐྱེད་པ་༎
 mañjuśribuddhakṣetrālaṅkārasūtroktivat tathā || bpp_26 ||	འཇམ་དཔལ་གྱི་ནི་སངས་རྒྱས་ཞིང་༎ རྒྱན་གྱི་མདོ་ལས་བཤད་པ་ལྟར་༎ དེ་བཞིན་འདིར་ནི་རབ་གསལ་བྲི་༎ མགོན་པོ་རྣམས་ཀྱི་སྤྱན་སྔ་རུ་༎
 utpādayāmi sambodhau cittaṃ nāthasya sammukham |	རྫོགས་པའི་བྱང་ཆུབ་སེམས་བསྐྱེད་ཅིང་༎ འགྲོ་བ་ཐམས་ཅད་མགྲོན་དུ་གཉེར་༎
 nimantraye jagatsarvaṃ dāridyānmocitāsmi tat || bpp_27 ||	དེ་༄༢༣༩བ་དག་འཁོར་བ་ལས་བསྒྲལ་ལོ་༎
 vyāpādakhilacittaṃ vā īrṣyāmātsaryameva va |	གནོད་སེམས་ཁྲོ་བའི་སེམས་ཉིད་དང་༎ སེར་སྣ་དང་ནི་ཕྲག་དོག་ཉིད་༎
 adhyāgre na kariṣyāmi bodhiṃ prāpsyāmi yāvatā || bpp_28 ||	།
 brahmacaryaṃ cariṣyāmi kāmāṃstyakṣyāmi pāpakān |	ཚངས་པར་སྤྱོད་པ་སྤྱད་བྱ་ཞིང་༎ སྡིག་དང་འདོད་པ་སྤང་བར་བྱ་༎ ཚུལ་ཁྲིམས་སྡོམ་པ་ལ་དགའ་བས་༎
 buddhānāmānuśikṣiṣye śīlasaṃvara saṃyame || bpp_29 ||	སངས་རྒྱས་རྗེས་སུ་བསླབ་པར་བྱ་༎
 nāhaṃ tvaritarupeṇa bodhiṃ prāptumihotsahe |	བདག་ཉིད་མྱུར་བའི་ཚུལ་གྱིས་ནི་༎ བྱང་ཆུབ་ཐོབ་པར་མི་སྤྲོ་ཞིང་༎
 parāntakoṭiṃ sthāsyāmi sattvasyaikasya kāraṇāt || bpp_30 ||	སེམས་ཅན་གཅིག་གི་རྒྱུ་ཡིས་ནི་༏་། ཕྱི་མའི་མུ་མཐར་གནས་པར་བགྱི་༎
 kṣetraṃ viśodhiṣyāmi aprameyamacintim |	ཚད་མེད་བསམ་གྱིས་མི་ཁྱབ་པའི་༎ ཞིང་དག་རྣམ་པར་སྦྱང་བར་བྱ་༎
 nāmadheyaṃ kariṣyāmi daśadikṣu ca viśrutam || bpp_31 ||	མིང་ནས་གཟུང་བ་བྱས་པ་དང་༏་། ཕྱོགས་བཅུ་དག་ཏུ་རྣམ་པར་གནས་༎
 kāyavākkarmaṇī cāhaṃ śodhayiṣyāmi sarvaśaḥ |	བདག་གི་ལུས་དང་ངག་གི་ལས་༎ ཐམས་ཅད་དུ་ནི་དག་པར་བྱས་༎ ཡིད་ཀྱི་ལས་ཀྱང་དག་བྱ་སྟེ་༎
 śodhayiṣye manaskarma kartāsmi nāśabham || bpp_32 ||	མི་དགེའི་ལས་རྣམས་མི་བྱའོ་༎
 svakāyavākacittaviśuddhihetu,	རང་གི་ལུས་ངག་སེམས་ནི་རྣམ་དག་རྒྱུ་༎
 prasthānacittātmayamasthitena |	འཇུག་པའི་སེམས་ཀྱི་བདག་ཉིད་སྡོམ་གནས་པ༎
 triśīlaśikṣāpariśiyeta cet,	ཚུལ་ཁྲིམས་བསླབ་པ་གསུམ་ལ་ལེགས་བསླབས་པས་༎
 triśīlaśikṣāsu mahādarasyāt || bpp_33 ||	ཚུལ་ཁྲིམས་བསླབ་པ་གསུམ་ལ་གུས་ཆེར་འགྱུར་༎
 śuddhasambodhisattvānāṃ tasmāt saṃvarasaṃvṛtau |	དེ་བས་རྣམ་དག་རྫོགས་བྱང་ཆུབ་༎ སེམས་དཔའི་སྡོམ་པའི་སྡོམ་དག་ནི་༎
 yatnāt sambodhisambhāraḥ paripūrṇo bhaviṣyati || bpp_34 ||	འབད་པར་བྱས་པས་རྫོགས་བྱང་ཆུབ་༎ ཚོགས་ནི་ཡོངས་སུ་རྫོགས་པར་འགྱུར་།
 puṇyajñānasvabhāvasya sambhārasya tu pūrtaye |	བསོད་ནམས་ཡེ་ཤེས་རང་བཞིན་གྱི་༎ ཚོགས་ནི་ཡོངས་སུ་རྫོགས་པ་ཡི་༎
 sarvabuddhamatoheturabhijñotpāda eva hi || bpp_35 ||	རྒྱུ་ནི་སངས་རྒྱས་ཐམས་ཅད་དག་། མངོན་ཤེས་སྐྱེད་པ་ཉིད་དུ་བཞེད་༎ ཇི་ལྟར་འདབ་གཤོག་མ་སྐྱེས་པའི་༎
 pakṣavṛddhiṃ vinā pakṣī khe noḍaḍetuṃ yathā kṣamaḥ |	བྱ་ནི་མཁའ་ལ་འཕུར་མི་ནུས་༎ དེ་བཞིན་མངོན་ཤེས་སྟོབས་བྲལ་བས་༎
 tathābhijñābalairhīnaḥ sattvārthakaraṇe 'kṣamaḥ || bpp_36 ||	སེམས་ཅན་དོན་བྱེད་ནུས་པ་མིན་༎ མངོན་ཤེས་ལྡན་པའི་ཉིན་མཚན་གྱི་༎
 abhijñasya divārātrau yāni puṇyāni santi vai |	བསོད་ནམས་དག་ནི་གང་ཡིན་ཏེ་༎ མངོན་ཤེས་དག་དང་བྲལ་གྱུར་ལ་༎
 abhijñāyāśca rāhitye naiva janmaśateṣu ca || bpp_37 ||	སྐྱེ་བ་བརྒྱར་ཡང་ཡོད་མ་ཡིན་༎
 śīghraṃ sambodhisambhāraṃ sampūrayitumicchati |	མྱུར་དུ་རྫོགས་པའི་བྱང་ཆུབ་ཚོགས་༎ ཡོངས་སུ་རྫོགས་པར་འདོད་གྱུར་པ་༎
 nirālasyena yatnenābhijñāṃ saṃsādhayettu saṃ || bpp_38 ||	དེས་ནི་འབད་བྱས་མངོན་ཤེས་དག་།འགྲུབ་པར་འགྱུར་གྱི་ལེ་ལོས་མིན་༎
 śamathasiddhayabhāve 'bhijñānaṃ na jāyate |	ཞི་གནས་གྲུབ་པ་མ་ཡིན་པས་༎ མངོན་ཤེས་འབྱུང་བར་མི་འགྱུར་བས་༎
 ataḥ śamathasiddhayarthaṃ yatitavyaṃ punaḥ punaḥ || bpp_39 ||	དེ་ཕྱིར་ཞི་གནས་བསྒྲུབ་པའི་ཕྱིར་༎ ཡང་དང་ཡང་དུ་འབད་པར་བྱ་༎
 śamathaṅgaprahīṇatve tadyatnairbhāvite 'pi ca |	ཞི་གནས་ཡན་ལག་རྣམ་ཉམས་པས་༎ རབ་ཏུ་འབད་དེ་བསྒོམས་བྱས་ཀྱང་༎
 saṃvatsarasahasraiśca samādhirnaiva setsyati || bpp_40 ||	ལོ་ན་༄༢༤༠ཨ་༌་༎ སྟོང་ཕྲག་དག་གིས་ཀྱང་༎ ཏིང་འཛིན་འགྲུབ་པར་མི་འགྱུར་རོ་༎
 ataḥ samādhisambhārādhyāyoktāṅgasamāśritaḥ |	དེ་ཕྱིར་ཏིང་འཛིན་ཚོགས་ལེའུ་ལས་༎ གསུངས་པའི་ཡན་ལག་ལ་ལེགས་གནས་༎
 kasmiṃścit alambane 'pi puṇye saṃsthāpayenmanaḥ || bpp_41 ||	དམིགས་པ་གང་རུང་གཅིག་ལ་ཡང་༎ ཡིད་ནི་དགེ་ལ་གཞག་པར་བྱ་༎
 yoginaḥ śamathe siddhe 'bhijñānaṃ cāpi setsyati |	རྣལ་འབྱོར་ཞི་གནས་གྲུབ་གྱུར་ན་༏་། མངོན་ཤེས་དག་ཀྱང་འགྲུབ་པར་འགྱུར་༎
 prajñāpāramitāyogaṃ vinā nāvaraṇakṣayaḥ || bpp_42 ||	ཤེས་རབ་ཕ་རོལ་ཕྱིན་སྦྱོར་དང་༎ བྲལ་བས་སྒྲིབ་པ་ཟད་མི་འགྱུར་༎
 kleśajñeyāvṛtestasmāt prahāṇārthamaśeṣataḥ |	དེ་ཕྱིར་ཉོན་མོངས་ཤེས་བྱ་ཡི་༎ སྒྲིབ་པ་མ་ལུས་སྤང་བའི་ཕྱིར་༎
 prajñāpāramitāṃ yogī sopāyaṃ bhāvayet sadā || bpp_43 ||	ཤེས་རབ་ཕ་རོལ་ཕྱིན་རྣལ་འབྱོར་༎ རྟག་ཏུ་ཐབས་བཅས་བསྒོམ་པར་བྱ་༎
 upāyarahitā prajñāpyupāyaḥ prajñayā vinā |	ཐབས་དང་བྲལ་བའི་ཤེས་རབ་དང་༎ ཤེས་རབ་བྲལ་བའི་ཐབས་དག་ཀྱང་༎
 yato bandha iti proktau praheyaṃ nobhayaṃ tataḥ || bpp_44 ||	གང་ཕྱིར་འཆིང་བ་ཞེས་གསུངས་པ་༎ དེ་ཕྱིར་གཉིས་ཀ་སྤང་མི་བྱ་༎
 kā prajñā ka upāyaśca śaṅkāmiti nirāsitum |	ཤེས་རབ་གང་དང་ཐབས་གང་ཞེས་༎ ཐེ་ཚོམ་དག་ནི་སྤང་བྱའི་ཕྱིར་༎
 upāyasya ca prajñāyāḥ bhedaḥ samyak prakāśyate || bpp_45 ||	ཐབས་རྣམས་དང་ནི་ཤེས་རབ་ཀྱི་༎ ཡང་དག་དབྱེ་བ་གསལ་བར་བྱ་༎
 prajñāpāramitāṃ tyaktvā dānapāramitādayaḥ |	ཤེས་རབ་ཕ་རོལ་ཕྱིན་སྤངས་པའི་༎ སྦྱིན་པའི་ཕ་རོལ་ཕྱིན་ལ་སོགས་༎ དགེ་བའི་ཚོགས་རྣམས་ཐམས་ཅད་དག་། 
 sarve hi kuśalāḥ dharmāḥ upāyāḥ jinabhāṣitāḥ || bpp_46 ||	རྒྱལ་བ་རྣམས་ཀྱི་ཐབས་སུ་བཤད་༎
 upāyābhyāsavaśyātmā yo hi prajñāṃ vibhāvayet |	ཐབས་བསྒོམས་དབང་གིས་བདག་ཉིད་ཀྱིས་༎ གང་ཞིག་ཤེས་རབ་རྣམ་བསྒོམ་པ་༎
 śīghraṃ sa labhate bodhiṃ na nairātmyaikabhāvanāt || bpp_47 ||	དེ་ནི་བྱང་ཆུབ་མྱུར་དུ་ཐོབ་༎ བདག་མེད་གཅིག་པུ་བསྒོམས་པས་མིན་༎
 skandhāyatanadhātūnāmanutpādāvabodhinām |	ཕུང་པོ་ཁམས་དང་སྐྱེ་མཆེད་རྣམས་༎ སྐྱེ་བ་མེད་པར་རྟོགས་གྱུར་པའི་༎
 svabhāvaśūnyatājñānaṃ prajñeti parikīrtitā || bpp_48 ||	རང་བཞིན་སྟོང་ཉིད་ཤེས་པ་ནི་༎ ཤེས་རབ་ཅེས་ནི་ཡོངས་སུ་བཤད་༎
 sadutpattirayuktāsti asaccāpi khapuṣpavat |	ཡོད་པ་སྐྱེ་བ་རིགས་མིན་ཏེ་༎ མེད་པའང་ནམ་མཁའི་མེ་ཏོག་བཞིན་༎
 dvayordoṣaprasaṅgatvāt udbhāvo na dvayorapi || bpp_49 ||	ཉེས་པ་གཉིས་ཀར་ཐལ་འགྱུར་ཕྱིར་༎ གཉིས་ཀ་དག་ཀྱང་འབྱུང་བ་མིན་༎
 anutpannaḥ svato bhāvo parato nobhayorapi |	དངོས་པོ་རང་ལས་མི་སྐྱེ་ཞིང་༎ གཞན་དང་གཉིས་ཀ་ལས་ཀྱང་མིན་༎
 ahetuteśca no tasmāt niḥsvabhāvaḥ svarupataḥ || bpp_50 ||	རྒྱུ་མེད་ལས་མིན་དེ་ཡི་ཕྱིར་༎ ངོ་བོ་ཉིད་ཀྱིས་རང་བཞིན་མེད་༎ ཡང་ན་ཆོས་རྣམས་ཐམས་ཅད་དག་། 
 athavā sarvadharmāṇāṃ caikānekavicāraṇe |	གཅིག་དང་དུ་མས་རྣམ་དཔྱད་ན་༎ ངོ་བོ་ཉིད་ནི་མི་དམིགས་པས་༎
 svarupāprāpyamāṇatvāt niḥsvabhāvatvaniścayaḥ || bpp_51 ||	རང་བཞིན་མེད་པ་ཉིད་དུ་ངེས་༎
 śunyatāsaptau yuktau mūlamadhyamakādiṣu |	སྟོང་ཉིད་བདུན་ཅུའི་རིགས་པ་དང་༎ དབུ་མ་རྩ་བ་སོགས་ལས་ཀྱང་༎
 siddho bhāvasvabhāvastu śunyatāyāṃ bhāṣitaḥ || bpp_52 ||	དངོས་པོ་རྣམས་ཀྱི་རང་བཞིན་གྱི་༎ སྟོང་པ་ཉིད་ནི་གྲུབ་བཤད་པ་༎
 granthasya gauravo yasmāt atra tasmānna vistaraḥ |	གང་ཕྱིར་གཞུང་ནི་མངས་འགྱུར་བས་༎ དེ་ཕྱིར་འདིར་ནི་མ་སྤྲོས་ལ་༎
 siddhasiddhāntamātraikaṃ bhāvanārthaṃ prabhāṣitam || bpp_53 ||	གྲུབ་པའི་གྲུབ་མཐའ་༄༢༤༠བ་ཙམ་ཞིག་ཏུ་༎ བསྒོམ་པའི་ཕྱིར་ནི་རབ་ཏུ་བཤད་༎
 tasmādaśeṣadharmāṇāṃ svabhāvanāmalābhataḥ |	དེ་བས་ཆོས་རྣམས་མ་ལུས་པའི་༎ རང་བཞིན་དག་ནི་མི་དམིགས་པས་༎
 nairātmyabhāvanā yā hi sā prajñāyāstu bhāvanā || bpp_54 ||	བདག་མེད་པར་ནི་བསྒོམ་གང་ཡིན་༎ དེ་ཉིད་ཤེས་རབ་བསྒོམ་པ་ཡིན་༎
 prajñayā sarvadharmaṇāṃ yatsvabhāvo na dṛṣṭavat |	ཤེས་རབ་ཀྱིས་ནི་ཆོས་རྣམས་ཀུན་༎ གང་གི་རང་བཞིན་མ་མཐོང་ཞིང་༎ ཤེས་རབ་དེ་ཉིད་རིག་བཤད་པ་༎
 yuktayā parīkṣya tāṃ prajñāṃ so 'vikalpena bhāvayet || bpp_55 ||	རྣམ་རྟོག་མེད་པར་དེ་བསྒོམ་བྱ་༎
 bhavo vikalpobhūto 'yaṃ tadvikalpātmakastataḥ |	རྣམ་རྟོག་ལས་བྱུང་སྲིད་པ་འདི་༎ རྣམ་པར་རྟོག་པའི་བདག་ཉིད་དེ་༎ དེ་ཕྱིར་མ་ལུས་རྟོགས་སྤངས་པ་༎
 sarvakalpaparityāgaḥ nivārṇaḥ paramo 'sti hi || bpp_56 ||	མྱ་ངན་འདས་པ་མཆོག་ཡིན་ནོ་༎
 evamapyuktaṃ bhagavatā - -	དེ་ལྟར་ཡང་བཅོམ་ལྡན་འདས་ཀྱིས་།
 mahāvidyā vikalpo hi saṃsārārṇavapātakaḥ |	རྣམ་རྟོག་མ་རིག་ཆེན་པོ་སྟེ་༎ འཁོར་བའི་རྒྱ་མཚོར་ལྟུང་བར་བྱེད་༎
 nirvikalpasamādhisthe 'vikalpo bhāsate khavat || bpp_57 ||	རྟོག་མེད་ཏིང་འཛིན་ལ་གནས་པ་༎ ནམ་མཁའ་བཞིན་དུ་རྟོག་མེད་གསལ་༎
 avikalpapraveśadhāraṇyāmapi uktam - -	ཞེས་གསུངས་སོ་༎ རྣམ་པར་མི་རྟོག་པ་ལ་འཇུག་པའི་གཟུངས་ལས་ཀྱང་།
 cintitenirvikalpe 'smin saddharme jinaputrakaiḥ |	དམ་ཆོས་འདི་ལ་རྒྱལ་བའི་སྲས་༎ རྣམ་པར་མི་རྟོག་བསམས་གྱུར་ན་༎
 vikalpaṃ durgamaṃ tīrtvāvikalpo prāpsyate kramāt || bpp_58 ||	རྣམ་རྟོག་བགྲོད་དཀའ་རྣམས་འདས་ཏེ་༎ རིམ་གྱིས་མི་རྟོག་ཐོབ་པར་འགྱུར་༎ ཞེས་གསུངས་སོ་༎
