skt	tib
 atha khalu bhagavān jānanneva mañjuśriyaṃ kumārabhūtamāmantrayate sma - satyaṃ kila	དེ་ནས་བཅོམ་ལྡན་འདས་ཀྱིས་མཁྱེན་བཞིན་དུ་འཇམ་དཔལ་གཞོན་ནུར་གྱུར་པ་ལ་བཀའ་སྩལ་པ་། འཇམ་དཔལ་།
 tvaṃ mañjuśrīḥ sarvaprathamataraṃ tathāgatavihāradvāre sthitastathāgatasya darśanāya vandanāya paryupāsanāya ca?	ཁྱོད་དེ་བཞིན་གཤེགས་པ་ལ་བལྟ་བ་དང་། ཕྱག་བྱ་བ་དང་། བསྙེན་བཀུར་བྱ་བའི་ཕྱིར་ཐམས་ཅད་ཀྱི་ཐོག་མ་ཉིད་དུ་དེ་བཞིན་གཤེགས་པའི་ཕོ་བྲང་གི་སྒོ་ན་འདུག་པ་བདེན་ནམ་།
 evamukte mañjuśrīḥ kumārabhūto bhagavantametadavocat - evametat bhagavan,	དེ་སྐད་ཅེས་བཀའ་སྩལ་པ་དང་། བཅོམ་ལྡན་འདས་ལ་འཇམ་དཔལ་གཞོན་ནུར་གྱུར་པས་འདི་སྐད་ཅེས་གསོལ་ཏོ་༎ བཅོམ་ལྡན་འདས་། དེ་དེ་ལྟ་ལགས་།
 evametat sugata,	བདེ་བར་གཤེགས་པ་། དེ་དེ་ལྟ་ལགས་ཏེ་།
 prathamataramasmyāgataḥ svakādvihārānniṣkramya yena tathāgatavihārastenopasaṃkrāntaḥ, upasaṃkramya ekānte sthito bhagavato darśanāya vandanāya paryupāsanāya |	བདག་དེ་བཞིན་གཤེགས་པ་ལ་བལྟ་བ་དང་། ཕྱག་བགྱི་བ་དང་། བསྙེན་བཀུར་བགྱི་བའི་སླད་དུ་ཐམས་ཅད་ཀྱི་ཐོག་མ་ཉིད་དུ་རང་གི་གནས་ནས་བྱུང་སྟེ་དེ་བཞིན་གཤེགས་པའི་ཕོ་བྲང་ག་ལ་བ་དེར་མཆིས་ནས་ཕྱོགས་གཅིག་ཏུ་མཆིས་སོ་༎
 tatkasya hetoḥ?	དེ་ཅིའི་སླད་དུ་ཞེ་ན་། བཅོམ་ལྡན་འདས་། འདི་ལྟར་། བདག་ནི་།
 tathā hi bhagavan atṛpto 'haṃ tathāgatasya darśanena vandanena paryupāsanena ca |	དེ་བཞིན་གཤེགས་པ་ལ་བལྟ་བ་དང་། ཕྱག་བགྱི་བ་དང་། བསྙེན་བཀུར་བགྱི་བས་མ་ངོམས་པའི་སླད་དུའོ་༎ བཅོམ་ལྡན་འདས་། འདི་ལྟར་།
 yadapyahaṃ bhagavan tathāgatamupasaṃkramāmi darśanāya vandanāya paryupāsanāya, tatsarvasattvānāmarthāya | sacedbhagavan (saptaś, vaidya 341)	བདག་དེ་བཞིན་གཤེགས་པ་ལ་བལྟ་བ་དང་། ཕྱག་བགྱི་བ་དང་། བསྙེན་བཀུར་བགྱི་བའི་སླད་དུ་མཆིས་པ་དེ་ཡང་སེམས་ཅན་ཐམས་ཅད་ཀྱི་དོན་གྱི་སླད་དུ་སྟེ་། བཅོམ་ལྡན་འདས་། གལ་ཏེ་དེ་བཞིན་གཤེགས་པ་ལ་བལྟ་བ་དང་། ཕྱག་བགྱི་བ་དང་། བསྙེན་བཀུར་བགྱི་བ་ཇི་ལྟར་བདག་གིས་མཐོང་བ་དང་། ཇི་ལྟར་བདག་ཕྱག་༄༡༢༥ཨ་༌༎
 tathāgato draṣṭavyo vanditavyaḥ paryupāsitavyaḥ, evaṃ draṣṭavyaḥ,	བགྱིད་པ་དང་། ཇི་ལྟར་བདག་བསྙེན་བཀུར་བགྱིད་པ་དེ་ལྟར་བལྟ་བར་བགྱིའོ་༎
 evaṃ vanditavyaḥ,	དེ་ལྟར་ཕྱག་བགྱིའོ་༎
 evaṃ paryupāsitavyaḥ, yathāhaṃ paśyāmi yathāhaṃ vande yathāhaṃ paryupāse |	དེ་ལྟར་བསྙེན་བཀུར་བགྱིའོ་༎ དེ་ལྟར་ན་།
 evaṃ tathāgato dṛṣṭo bhavati vanditaḥ paryupāsitaśca |	དེ་བཞིན་གཤེགས་པ་མཐོང་བ་ནས་བསྙེན་བཀུར་བགྱིས་པའི་བར་དུ་འགྱུར་རོ་༎
 ahaṃ ca bhagavan sarvasattvānāṃ kṛtaśastathāgataṃ paśyāmi |	བཅོམ་ལྡན་འདས་། བདག་ནི་། སེམས་ཅན་ཐམས་ཅད་ཀྱི་སླད་དུ་དེ་བཞིན་གཤེགས་པ་ལ་བལྟ་བ་ལགས་སོ་༎ བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་།
 bhagavānāha - kathaṃ mañjuśrīstathāgato draṣṭavyo yāvat paryupāsitavyaḥ?	འཇམ་དཔལ་། དེ་བཞིན་གཤེགས་པ་ལ་ཇི་ལྟར་བལྟ་།
 mañjuśrīrāha - tathatākāreṇa tathāgataṃ paśyāmi avikalpākāreṇa anupalambhayogena,	འཇམ་དཔལ་གྱིས་གསོལ་པ་། མི་དམིགས་པའི་ཚུལ་གྱིས་དེ་བཞིན་ཉིད་ཀྱི་རྣམ་པ་དང་། རྣམ་པར་མི་རྟོག་པའི་རྣམ་པར་དེ་བཞིན་གཤེགས་པ་ལ་བལྟ་བར་བགྱིའོ་༎
 evamanutpādākāreṇa tathāgataṃ paśyāmi, yāvad abhāvākāreṇa tathāgataṃ paśyāmi | na ca tathatā samudāgacchati,	དེ་བཞིན་གཤེགས་པ་ལ་མི་སྐྱེ་བའི་རྣམ་པར་བལྟ་བ་ནས་དངོས་པོ་མ་མཆིས་པའི་རྣམ་པའི་བར་དུ་དེ་བཞིན་གཤེགས་པ་ལ་བལྟ་བར་བགྱིའོ་༎ དེ་བཞིན་ཉིད་ལ་ཀུན་ནས་འབྱུང་བ་མ་ཡིན་ཏེ་།
 evaṃ tathāgataṃ paśyāmi |	དེ་ལྟར་དེ་བཞིན་གཤེགས་པ་ལ་བལྟ་བར་བགྱིའོ་༎ དེ་བཞིན་ཉིད་ནི་།
 na tathatā bhavati na vibhavati,	འབྱུང་བའང་མ་ལགས་། འཇིག་པའང་མ་ལགས་ཏེ་།
 evaṃ tathāgataṃ paśyāmi |	དེ་ལྟར་དེ་བཞིན་གཤེགས་པ་ལ་བལྟ་བར་བགྱིའོ་༎ དེ་བཞིན་ནི་། ཡུལ་ན་མི་གནས་།
 na tathatā deśasthā na pradeśasthā,	ཕྱོགས་ན་མི་གནས་ཏེ་།
 evaṃ tathāgataṃ paśyāmi |	དེ་ལྟར་དེ་བཞིན་གཤེགས་པ་ལ་བལྟ་བར་བགྱིའོ་༎
 na tathatā atītā na anāgatā na pratyutpannā,	དེ་བཞིན་ཉིད་ནི་། འདས་མ་ལགས་། མ་འོངས་པ་མ་ལགས་། ད་ལྟར་བྱུང་བ་མ་ལགས་ཏེ་།
 evaṃ tathāgataṃ paśyāmi |	དེ་ལྟར་དེ་བཞིན་གཤེགས་པ་ལ་བལྟ་བར་བགྱིའོ་༎
 na tathatā dvayaprabhāvitā nādvayaprabhāvitā,	དེ་བཞིན་ཉིད་ནི་། གཉིས་ཀྱིས་རབ་ཏུ་སྐྱེ་བ་མ་ལགས་། གཉིས་སུ་མ་མཆིས་པས་རབ་༄༡༢༥བ་ཏུ་ཕྱེ་བ་ཡང་མ་ལགས་ཏེ་།
 evaṃ tathāgataṃ paśyāmi |	དེ་ལྟར་དེ་བཞིན་གཤེགས་པ་ལ་བལྟ་བར་བགྱིའོ་༎ དེ་བཞིན་ཉིད་ནི་།
 na tathatā saṃkliśyate na vyavadāyate,	ཀུན་ནས་ཉོན་མོངས་པར་འགྱུར་བ་མ་ལགས་། རྣམ་པར་བྱང་བར་འགྱུར་བ་མ་ལགས་ཏེ་།
 evaṃ tathāgataṃ paśyāmi |	དེ་ལྟར་དེ་བཞིན་གཤེགས་པ་ལ་བལྟ་བར་བགྱིའོ་༎ དེ་བཞིན་ཉིད་ནི་།
 na tathatā utpadyate na nirudhyate,	མི་སྐྱེ་མི་འགག་པ་སྟེ་།
 evaṃ tathāgataṃ paśyāmi |	དེ་ལྟར་དེ་བཞིན་གཤེགས་པ་ལ་བལྟ་བར་བགྱིའོ་༎
 evaṃ tathāgato dṛṣṭo bhavati vanditaḥ paryupāsitaśca |	དེ་ལྟར་དེ་བཞིན་གཤེགས་པ་མཐོང་བ་དང་། ཕྱག་བགྱིས་པ་དང་། བསྙེན་བཀུར་བགྱིས་པར་འགྱུར་རོ་༎
 evamukte bhagavān mañjuśriyaṃ kumārabhūtametadavocat - evaṃ paśyaṃstvaṃ mañjuśrīḥ kiṃ paśyasi?	དེ་སྐད་ཅེས་གསོལ་པ་དང་། བཅོམ་ལྡན་འདས་ཀྱིས་འཇམ་དཔལ་གཞོན་ནུར་གྱུར་པ་ལ་འདི་སྐད་ཅེས་བཀའ་སྩལ་ཏོ་༎ འཇམ་དཔལ་། ཁྱོད་ཀྱིས་དེ་ལྟར་བལྟས་ན༏་ཅི་ཞིག་མཐོང་།
 mañjuśrīrāha - evaṃ paśyannahaṃ bhagavan na kiṃcitpaśyāmi |	འཇམ་དཔལ་གྱིས་གསོལ་པ་། བཅོམ་ལྡན་འདས་། བདག་གིས་དེ་ལྟར་བལྟས་ན་། ཅི་ཡང་མཐོང་བ་མ་མཆིས་སོ་༎
 evamahaṃ paśyan na kasyaciddharmasyotpādaṃ paśyāmi na nirodhaṃ paśyāmi ||	བཅོམ་ལྡན་འདས་། དེ་བཞིན་དུ་བདག་གིས་ཆོས་གང་ཡང་སྐྱེ་བ་ཡང་མ་མཐོང་། འགག་པ་ཡང་མ་མཐོང་ངོ་༎
 athāyuṣmān śāradvatīputro mañjuśriyaṃ kumārabhūtametadavocat - duṣkarakārakastvaṃ mañjuśrīḥ,	དེ་ནས་ཚེ་དང་ལྡན་པ་ཤའ་ར་ར་དབ༹་ཏིའི་བུས་འཇམ་དཔལ་གཞོན་ནུར་གྱུར་པ་ལ་འདི་སྐད་ཅེས་སྨྲས་སོ་༎ འཇམ་དཔལ་།
 yastvaṃ tathāgatamevaṃ paśyasi evaṃ paryupāsse, yasya ca te sarvasattvānāmantike mahāmaitrī pratyupasthitā |	ཁྱོད་ཀྱིས་དེ་བཞིན་གཤེགས་པ་ལ་དེ་ལྟར་མཐོང་བ་དང་། དེ་ལྟར་བསྙེན་བཀུར་བྱས་པ་གང་ཡིན་པ་དང་། ཁྱོད་ཀྱིས་བྱམས་པ་ཆེན་པོ་སེམས་ཅན་ཐམས་ཅད་ལ་ཉེ་བར་གནས་ཀྱང་ཁྱོད་ལ་སེམས་ཅན་དུ་དམིགས་པ་དང་། 
 na ca te kācitsattvopalabdhiḥ sattvābhiniveśo vā |	སེམས་ཅན་དུ་མངོན་པར་ཞེན་པ་ཅི་ཡང་མེད་ཅིང་།
 sarvasattvaparinirvāṇāya cāsi pratipannaḥ | na ca te kaścitsattvābhiniveśaḥ pravartate |	སེམས་ཅན་ཐམས་ཅད་ཡོངས་སུ་མྱ་ངན་ལས་བཟླ་བའི་ཕྱིར་ཞུགས་ཀྱང་ཁྱོད་ལ་སེམས་ཅན་དུ་མངོན་པར་ཞེན་པ་གང་ཡང་མི་༄༡༢༦ཨ་༌༎
 sarvasattvānāṃ ca te kṛtaśaḥ saṃnāhaḥ saṃnaddhaḥ | sa cānupalambhayogena yāvadabhāvayogena |	འབྱུང་བ་དང་། ཁྱོད་མི་དམིགས་པའི་ཚུལ་དང་། དངོས་པོ་མེད་པའི་ཚུལ་དང་། སྒྱིད་ལུག་པ་མེད་པའི་ཚུལ་གྱིས་སེམས་ཅན་ཐམས་ཅད་ཀྱི་ཆེད་དུ་གོ་ཆ་བགོས་པ་དེ་ནི་། ཁྱོད་དཀའ་བ་བྱེད་པའོ་༎
 evamukte mañjuśrīḥ kumārabhūtaḥ āyuṣmantaṃ śāradvatīputrametadavocat - evametad bhadanta śāradvatīputra yathā kathayasi |	དེ་སྐད་ཅེས་སྨྲས་པ་དང་། འཇམ་དཔལ་གཞོན་ནུར་གྱུར་པས་ཚེ་དང་ལྡན་པ་ཤའ་ར་དབ༹་ཏིའི་བུ་ལ་འདི་སྐད་ཅེས་སྨྲས་སོ་༎ བཙུན་པ་ཤའ་ར་དབ༹་ཏིའི་བུ་། ཇི་སྐད་སྨྲས་པ་དེ་དེ་བཞིན་ཏེ་།
 sarvasattvaparinirvāṇāya saṃnāhaścaiṣa saṃnaddhaḥ |	སེམས་ཅན་ཐམས་ཅད་ཡོངས་སུ་མྱ་ངན་ལས་བཟླ་བའི་ཕྱིར་གོ་ཆ་འདི་ཡང་བགོས་ཏེ་།
 na ca me kācit sattvopalabdhirvā sattvābhiniveśo vā |	བདག་ལ་སེམས་ཅན་དུ་དམིགས་པ་དང་། སེམས་ཅན་ལ་མངོན་པར་ཞེན་པ་གང་ཡང་མེད་དོ༏་༏བཙུན་པ་ཤའ་ར་དབ༹་ཏིའི་བུ་། གོ་ཆ་དེ་ནི་།
 nāyaṃ bhadanta śāradvatīputra saṃnāha evaṃ saṃnaddhaḥ - kathamahaṃ sattvadhātorūnatvaṃ vā kuryāṃ pūrṇatvaṃ vā?	ཇི་ལྟར་བདག་གིས་སེམས་ཅན་གྱི་ཁམས་དབྲི་བའམ་གང་བར་བྱ་ཞེས་དེ་ལྟར་མ་བགོས་སོ་༎
 sacedbhadanta śāradvatīputra parikalpamupādāya ekaikasmin buddhakṣetre gaṅgānadīvālukopamā buddhā bhagavanto bhaveyuḥ,	བཙུན་པ་ཤའ་ར་དབ༹་ཏིའི་བུ་། ཡོངས་སུ་བརྟག་པ་ཉེ་བར་བཟུང་སྟེ་། གལ་ཏེ་སངས་རྒྱས་ཀྱི་ཞིང་རེ་རེ་ན་གངགའའི་ཀླུང་གི་བྱེ་མ་སྙེད་ཀྱི་སངས་རྒྱས་བཅོམ་ལྡན་འདས་རྣམས་བཞུགས་ཏེ་།
 ekaikaśca tathāgato gaṅgānadīvālukopamān kalpāṃstiṣṭhet sarātriṃdivaṃ ca dharmaṃ deśayamānaḥ,	དེ་བཞིན་གཤེགས་པ་དེ་དག་སོ་སོ་ནས་ཉིན་མཚན་དུ་ཆོས་སྟོན་ཏེ་། གངགའའི་ཀླུང་གི་བྱེ་མ་སྙེད་ཀྱི་བསྐལ་པར་བཞུགས་པར་གྱུར་ལ་།
 ekaikayā dharmadeśanayā yāvanto gaṅgānadīvālukāsamairbuddhairbhagavadbhiḥ sattvā vinītāḥ, tāvataḥ sattvānekaikastathāgataḥ ekaikayā dharmadeśanayā vinayet, evamapi kṛtvā naiva sattvadhātorūnatvaṃ vā pūrṇatvaṃ vā prajñāyate | tatkasmāddhetoḥ?	གངགའའི་ཀླུང་གི་བྱེ་མ་སྙེད་ཀྱི་སངས་རྒྱས་བཅོམ་ལྡན་འདས་རྣམས་ཀྱི་ཆོས་བསྟན་པ་རེ་རེས་སེམས་ཅན་ཇི་སྙེད་བཏུལ་བ་དེ་སྙེད་ཀྱི་སེམས་ཅན་དེ་བཞིན་གཤེགས་པ་རེ་རེས་ཆོས་བསྟན་པ་རེ་རེས་བཏུལ་བར་གྱུར་དུ་ཟིན་ཀྱང་སེམས་ཅན་གྱི་ཁམས་ལ་བྲི་བའམ་གང་པར་མངོན་པ་མེད་དོ་༎ དེ་ཅིའི་ཕྱིར་ཞེ་༄༡༢༦བ་ན༏་སེམས་ཅན་དབེན་པ་དང་། སེམས་ཅན་སེམས་ཅན་མ་ཡིན་པའི་ཕྱིར་ཏེ་། བཙུན་པ་ཤའ་རདབ༹་ཏིའི་བུ་།
 sattvaviviktatvāt sattvāsattvād bhadanta śāradvatīputra sattvadhātorna conatvaṃ vā pūrṇatvaṃ vā prajñāyate ||	སེམས་ཅན་གྱི་ཁམས་ནི་། བྲི་བའམ་གང་བར་མི་མངོན་ནོ་༎
 evamukte āyuṣmān śāradvatīputro mañjuśriyaṃ kumārabhūtametadavocat - yadi mañjuśrīḥ sattvaviviktatvāt sattvāsattvāt sattvadhātornaivonatvaṃ na pūrṇatvaṃ vā prajñāyate,	དེ་སྐད་ཅེས་སྨྲས་པ་དང་། ཚེ་དང་ལྡན་པ་ཤའ་རདབ༹་ཏིའི་བུས་འཇམ་དཔལ་གཞོན་ནུར་གྱུར་པ་ལ་འདི་སྐད་ཅེས་སྨྲས་སོ་༎ འཇམ་དཔལ་། གལ་ཏེ་སེམས་ཅན་དབེན་པ་དང་། སེམས་ཅན་སེམས་ཅན་མ་ཡིན་པའི་ཕྱིར་སེམས་ཅན་གྱི་ཁམས་བྲི་བ་དང་། གང་བར་མངོན་ན་།
 tatkasyedānīṃ bodhimabhisaṃbudhya dharmaṃ deśayiṣyasi?	འོ་ན་བྱང་ཆུབ་མངོན་པར་རྫོགས་པར་སངས་རྒྱས་ནས་སུ་ལ་ཆོས་སྟོན་།
 evamukte mañjuśrīḥ kumārabhūta āyuṣmantaṃ śāradvatīputrametadavocat - yadā tāvadbhadanta śāradvatīputra atyantatayā sattvānupalabdhiḥ, tatko 'trābhisaṃbhotsyate? (saptaś, vaidya 342) kasya vā dharmaṃ deśayiṣyate?	དེ་སྐད་ཅེས་སྨྲས་པ་དང་། འཇམ་དཔལ་གཞོན་ནུར་གྱུར་པས་ཚེ་དང་ལྡན་པ་ཤའ་རདབ༹་ཏིའི་བུ་ལ་འདི་སྐད་ཅེས་སྨྲས་སོ་༎ བཙུན་པ་ཤའ་རདབ༹་ཏིའི་བུ་། གང་གི་ཚེ་སེམས་ཅན་ཤིན་ཏུ་མི་དམིགས་པ་དེའི་ཚེ་སུ་ཞིག་མངོན་པར་རྫོགས་པར་འཚང་རྒྱ་། སུ་ལ་ཆོས་བསྟན་པར་བྱ་།
 tatkasmāddhetoḥ?	དེ་ཅིའི་ཕྱིར་ཞེ་ན་།
 tathā hi bhadanta śāradvatīputra atyantatayā sarvadharmānupalabdhiḥ ||	བཙུན་པ་ཤའ་རདབ༹་ཏིའི་བུ་། འདི་ལྟར་ཆོས་ཐམས་ཅད་ཤིན་ཏུ་མི་དམིགས་པའི་ཕྱིར་རོ་༎
 atha khalu bhagavān mañjuśriyaṃ kumārabhūtametadavocat - yadā tāvanmañjuśrīḥ atyantatayā sarvadharmānupalabdhiḥ,	དེ་ནས་བཅོམ་ལྡན་འདས་ཀྱིས་འཇམ་དཔལ་གཞོན་ནུར་གྱུར་པ་ལ་འདི་སྐད་ཅེས་བཀའ་སྩལ་ཏོ༏་༏འཇམ་དཔལ་། གང་གི་ཚེ་ཆོས་ཐམས་ཅད་ཤིན་ཏུ་མི་དམིགས་པ་དེའི་ཚེ་། ཅི་། སེམས་ཅན་དུའང་འདོགས་སམ་།
 tatkimidānīṃ sattvamapi prajñāpayiṣyasi? api ca | sacenmañjuśrīḥ kaścidevaṃ pṛcchet - kiyantaḥ sattvā iti,	ཡང་གལ་ཏེ་འཇམ་དཔལ་ཁྱོད་ལ་འགའ་ཞིག་སེམས་ཅན་ཇི་སྙེད་ཡོད་ཅེས་དེ་སྐད་འདྲི་ན་།
 kiṃ tasya tvaṃ vadeḥ?	དེ་ལ་ཁྱོད་ཀྱིས་ཇི་སྐད་བྱ་།
 mañjuśrīrāha - tasyāhaṃ bhagavan evaṃ pṛṣṭa evaṃ vadeyam - yāvanta eva buddhadharmā iti |	འཇམ་དཔལ་གྱིས་གསོལ་པ་། བཅོམ་ལྡན་འདས་། དེ་སྐད་འདྲི་བ་དེ་ལ་བདག་གིས་འདི་སྐད་དུ་། སངས་རྒྱས་ཀྱི་ཆོས་ཇི་སྙེད་པ་དེ་སྙེད་དོ་༎ ཞེས་༄༡༢༧ཨ་༌༎
 saced bhagavan punarapi pṛcchet - kiyatpramāṇaḥ sattvadhāturiti,	བགྱིའོ༏་༏བཅོམ་ལྡན་འདས་། གལ་ཏེ་ཡང་སེམས་ཅན་གྱི་ཁམས་ཀྱི་ཚད་ཇི་ཙམ་ཞེས་འདྲི་ན་།
