skt	tib
 yaṇv aham etam evārthaṃ bhagavata ārocayeyaṃ yathā me sa bhagavāṃ vyākariṣyati tathāhaṃ dhārayiṣyāmīty|	བཅོམ་ལྡན་འདས་ལ་བདག་གིས་དོན་འདི་ཉིད་གསོལ་ཏེ་། བཅོམ་ལྡན་འདས་ཀྱི་བདག་ལ་ཇི་སྐད་བསྟན་པ་བཞིན་དུ་གཟུང་བར་བྱའོ་སྙམ་མོ་༎
 [2] athāyuṣmān ānando rājagṛhe nagare sāvadānaṃ piṇḍāya caritvā kṛtabhaktakṛtya paścādbhaktapiṇḍapātapratikrāntaḥ	དེ་ནས་ཚེ་དང་ལྡན་པ་ཀུན་དགའ་བོ་རྒྱལ་པོའི་ཁབ་ཏུ་བསོད་སྙོམས་བླངས་ཏེ་། ཟས་ཀྱི་བྱ་བ་བྱས་ནས་བསོད་སྙོམས་ཀྱི་ཟས་ཕྱི་མ་སྤངས་ཏེ་། ཆོས་གོས་དང༏་ལྷུང་བཟེད་བཞག་ནས་རྐང་པ་བཀྲུས་ཏེ་།
 pātracīvaraṃ pratiśamayya pādau prakṣālya yena bhagavāṃs tenopasaṃkrānta upasaṃkramya bhagavataḥ pādau śirasā vanditvaikānte 'sthāt| ekāntasthita āyuṣmān ānando bhagavantam	བཅོམ་ལྡན་འདས་ག་ལ་བ་དེར་སོང་ནས་ཕྱིན་པ་དང་། བཅོམ་ལྡན་འདས་ཀྱི་ཞབས་ལ་མགོ་བོར་ཕྱག་བཙལ་ཏེ་ཕྱོགས་གཅིག་ཏུ་འདུག་གོ་། ཕྱོགས་གཅིག་ཏུ་འདུག་ནས་ཀྱང་བཅོམ་ལྡན་འདས་ལ་ཚེ་དང་ལྡན་པ་ཀུན་དགའ་བོས་འདི་སྐད་ཅེས་གསོལ་ཏོ་༎ 
 idam avocat| ihāhaṃ bhadanta pūrvāhṇe nivāsya pātracīvaram ādāya rājagṛhaṃ piṇḍāya	བཙུན་པ་། བདག་འདིར་སྔ་དྲིའི་དུས་ཀྱི་ཚེ་ཆོས་གོས་དང་། ཤམ་ཐབས་བགོས་། ལྷུང་བཟེད་ཐོགས་ཏེ་རྒྱལ་པོའི་ཁབ་ཏུ་བསོད་སྙོམས་ཀྱི་སླད་དུ་ཞུགས་ཏེ་།
 prāvikṣaṃ| so 'ham adrākṣam rājagṛhe nagare sāvadānaṃ piṇḍāya caramāṇo 'nyatamasmin	རྒྱལ་པོའི་ཁབ་ཀྱི་གྲོང་ཁྱེར་དུ་མཐར་ཆགས་སུ་བསོད་སྙོམས་སྤྱོད་པའི་ཚེ་ཕྱོགས་ཞིག་ན་ཁང་པ་བརྩེགས་པ་ཆབ་སྒོ་བརྒྱད་ཅུ་མཆིས་ལ་བྱུག་པས་བྱུགས་པ་། 
 pradeśe kūṭāgāram aśītidvāram ulliptāvaliptam ucchṛtadhvajapatākam āmuktapaṭṭadāmakalāpaṃ	གདུགས་དང་། རྒྱལ་མཚན་དང་། བ་དན་བསྒྲེང་བ་། དར་གྱི་ལྔ་ལྡི་མང་པོ་༄༢༩༨བ་དབྱངས་པ་དག་མཐོང་ནས་འདི་སྙམ་དུ་བསམས་ཏེ་།
 ca dṛṣṭvā ca punar me etad abhavat| yaḥ kaścic chrāddhaḥ kulaputro vā kuladuhitā	རིགས་ཀྱི་བུའམ་།
 vā īdṛśaṃ kūṭāgāraṃ caturdiśe bhikṣusaṃghe niryātayed yo vā tathāgatasyārhatḥ samyaksaṃbuddhasya parinirvṛtasya mṛttikāpiṇḍād āmalakapramāṇaṃ stūpaṃ pratiṣṭhāpayet sūcīmātrāṃ yaṣṭim	རིགས་ཀྱི་བུ་མོ་དད་པ་གང་ལ་ལ་ཞིག་གིས་ཁང་པ་བརྩེགས་པ་འདི་ལྟ་བུ་བགྱིས་ཏེ་། ཕྱོགས་བཞིའི་དགེ་སློང་གི་དགེ་འདུན་ལ་ཕུལ་བ་དང་། གང་གིས་དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་མྱ་ངན་ལས་འདས་པའི་མཆོད་རྟེན་འཇི་བ་ལས་སྐྱུ་རུ་རའི་འབྲས་བུ་ཙམ་བགྱིས་ལ་ཁབ་ཙམ་གྱི་སྲོག་ཤིང་བཙུགས་ཏེ་། རྒྱ་ཤུག་གི་ལོ་མ་ཙམ་གྱི་གདུགས་གསོལ་ནས་།
 āropayed badarīpatramātraṃ cchatraṃ yavaphalapramāṇāṃ pratimāṃ kārayet sarṣaphalapramāṇaṃ dhātuṃ pratiṣṭhāpayet tat katamaṃ tataḥ prabhūtataraṃ puṇyaṃ syāt?	ནས་ཀྱི་འབྲུ་ཙམ་གྱི་སྐུ་གཟུགས་བགྱིས་ལ་ཡུངས་འབྲུ་ཙམ་གྱི་རིང་བསྲེལ་སྩལ་ན་དེ་གཉིས་བསོད་ནམས་ཤིན་ཏུ་ཆེ་བ་གང་ལགས་སྙམ་མོ་༎ བདག་གིས་ཡང་འདི་སྙམ་དུ་བསམས་ཏེ་། སྟོན་པ་ནི་བདག་གི་མངོན་སུམ་དུ་གྱུར་།
 tasya mamaitad abhavat| śāstā me saṃmukhībhūtaḥ sugato me saṃmukhībhūtaḥ| yanv aham etam evārthaṃ bhagavata ārocayeyaṃ yathā bhagavāṃ vyākariṣyati tathāhaṃ dhārayiṣyāmīty|	བདེ་བར་གཤེགས་པ་ནི་བདག་གི་མངོན་སུམ་དུ་གྱུར་གྱི་། བཅོམ་ལྡན་འདས་ལ་བདག་གིས་དོན་འདི་ཉིད་གསོལ་ཏེ་། བཅོམ་ལྡན་འདས་ཀྱིས་བདག་ལ་ཇི་སྐད་བསྟན་པ་བཞིན་དུ་གཟུང་བ་རབ་ཀྱི་སྙམ་ནས༏་བཅོམ་ལྡན་འདས་ལ་བདག་དོན་འདི་ཉིད་ཞུ་ལགས་ན་ཐུགས་བརྩེ་བ་ཉེ་བར་བཟུང་སྟེ་། བཅོམ་ལྡན་འདས་ཀྱིས་བདག་ལ་དོན་འདི་ཉིད་ལེགས་པར་བསྟན་དུ་གསོལ་༎
 [3] evam ukte bhagavān āyuṣmantam ānanda,	དེ་སྐད་ཅེས་གསོལ་པ་དང་། བཅོམ་ལྡན་འདས་ཀྱིས་ཚེ་དང་ལྡན་པ་ཀུན་དགའ་བོ་ལ་འདི་སྐད་ཅེས་བཀའ་སྩལ་ཏོ་༎ ཀུན་དགའ་བོ་།
 idam avocat| sādhu sādhv ānanda bahujanahitāya tvam ānanda pratipanno ca bahujanasukhāya	ཁྱོད་སྐྱེ་བོ་མང་པོ་ལ་ཕན་པ་དང་། སྐྱེ་བོ་མང་༄༢༩༩ཨ་༌༎
 lokānukampāyai arthāya hitāya sukhāya devamanuṣyāṇāṃ yas tvaṃ tathāgatam etam evārthaṃ	པོ་ལ་བདེ་བ་དང་། འཇིག་རྟེན་ལ་སྙིང་བརྩེ་བའི་ཕྱིར་ཞུགས་ནས་ལྷ་དང་། མི་རྣམས་ལ་ཕན་པ་དང་། བདེ་བའི་དོན་གྱི་ཕྱིར་ཁྱོད་དེ་བཞིན་གཤེགས་པ་ལ་དོན་འདི་ཉིད་འདྲི་བར་སེམས་པ་ནི་ལེགས་སོ་༎ 
 paripraṣṭavyaṃ manyase| tena hy ānanda śṛṇu sādhu ca suṣṭhu ca manasikuru,	ལེགས་སོ་༎ ཀུན་དགའ་བོ་། དེའི་ཕྱིར་ལེགས་པར་རབ་ཏུ་ཉོན་ལ་ཡིད་ལ་ཟུངས་ཤིག་དང་བཤད་དོ་༎ ཀུན་དགའ་བོ་།
 bhāṣiṣye| jambūdvīpo hy ānanda dvīpaḥ saptayojanasahasrāṇy āyāmavistāreṇa uttaraviśālo	ཛམབུ་གླིང་གི་གླིང་ནི་ཆར་དཔག་ཚད་བདུན་སྟོང་། རྒྱར་ཡང་དཔག་ཚད་བདུན་སྟོང་།
 dakṣiṇena śakaṭāmukhaḥ tam enam kāscic chrāddhaḥ kulaputro vā kuladuhitā vā saptaratnamayaṃ	བྱང་དུ་ནི་ཁ་ཚོན་ཆེ་བ་། ལྷོར་ནི་སོག་ཀར་འདུག་པ་དེ་རིགས་ཀྱི་བུའམ་། རིགས་ཀྱི་བུ་མོ་དད་པ་གང་ལ་ལ་ཞིག་གིས་རིན་པོ་ཆེ་སྣ་བདུན་གྱི་རང་བཞིན་དུ་བྱས་ཏེ་། 
 kṛtvā srotāpannebhyaḥ sakṛdāgāmibhyo 'nāgāmibhyo 'rhadbhyaḥ pratyekabuddhebhyaś cāturdiśe vā bhkiṣusaṃghe niryātayet| yo vā tathāgatasyārhataḥ samyakasaṃbuddhasya parinirvṛtasya	རྒྱུན་དུ་ཞུགས་པ་རྣམས་དང་། ལན་གཅིག་ཕྱིར་འོང་བ་རྣམས་དང་། ཕྱིར་མི་འོང་བ་རྣམས་དང༏་དགྲ་བཅོམ་པ་རྣམས་དང་། རང་སངས་རྒྱས་རྣམས་དང་། ཕྱོགས་བཞིའི་དགེ་སློང་གི་དགེ་འདུན་ལ་ཕུལ་བ་བས་གང་གིས་དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་ཡོངས་སུ་མྱ་ངན་ལས་འདས་པའི་མཆོད་རྟེན་འཇི་བ་ལས་སྐྱུ་རུ་རའི་འབྲས་བུ་ཙམ་བྱས་ལ་ཁ་བ་ཙམ་གྱི་སྲོག་ཤིང་བཙུགས་ཏེ་། རྒྱ་ཤུག་གི་ལོ་མ་ཙམ་གྱི་གདུགས་གསོལ་ནས་།
 mṛttikāpiṇḍād āmalakaphalapramāṇaṃ stūpaṃ pratiṣṭhāpayet sūcīmātrāṃ vā yaṣṭim āropayet badarīpatramātracchattram yavaphalapramāṇaṃ pratimāṃ kārayet sarṣaphalapramāṇaṃ dhātuṃ pratiṣṭhāpayet,	ནས་ཀྱི་འབྲུ་ཙམ་གྱི་སྐུ་གཟུགས་བྱས་ལ་།
 idam evānanda tataḥ prabhūtataraṃ puṇyaṃ vadāmi|	ཡུངས་འབྲུ་ཙམ་གྱི་རིང་བསྲེལ་བཅུག་ན་དེ་ནི་དེ་བས་ཆེས་བསོད་ནམས་ཆེའོ་ཞེས་ང་༄༢༩༩བ་སྨྲའོ༏་༏ཀུན་དགའ་བོ་། ཛམབུའི་གླིང་ལྟ་ཞོག་གི་།
 [4] tiṣṭhatv ānanda jambūdvīpo dvīpaḥ| asty ānanda pūrvavideho nāma dvīpo 'ṣṭauyojanasahasrāṇy āyāmavistāreṇa samantād ardhacandrākārapariṇāmitaḥ| tam enaṃ kaścit śrāddhaḥ kulaputro	ཀུན་དགའ་བོ་། ཤར་གྱི་ལུས་འཕགས་ཞེས་བྱ་བའི་གླིང་ཡོད་དེ་། ཆུར་ནི་དཔག་ཚད་བརྒྱད་སྟོང་། རྒྱར་གང་དཔག་ཚད་བརྒྱད་སྟོང་སྟེ་། ཀུན་ནས་ཟླ་གམ་ལྟ་བར་གྲུབ་པ་དེ་། རིགས་ཀྱི་བུའམ་།
 vā kuladuhitā vā saptaratnamayaṃ kṛtvā cāturdiśe bhkiṣusaṃghe niryātayet yo vā tathāgatasyārhataḥ samyakasaṃbuddhasya parinirvṛttasya mṛtpiṇḍād āmalakaphalapramāṇaṃ stūpaṃ pratiṣṭhāpayet	རིགས་ཀྱི་བུ་མོ་གང་ལ་ལ་ཞིག་གིས་རིན་པོ་ཆེ་སྣ་བདུན་གྱི་རང་བཞིན་དུ་བྱས་ཏེ་། རྒྱུན་དུ་ཞུགས་པ་རྣམས་དང་། ལན་གཅིག་ཕྱིར་འོང་བ་རྣམས་དང་། ཕྱིར་མི་འོང་བ་རྣམས་དང་། དགྲ་བཅོམ་པ་རྣམས་དང་། རང་སངས་རྒྱས་རྣམས་དང་། ཕྱོགས་བཞིའི་དགེ་སློང་གི་དགེ་འདུན་ལ་ཕུལ་བ་བས་གང་གིས་དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་ཡོངས་སུ་མྱ་ངན་ལས་འདས་པའི་མཆོད་རྟེན་འཇི་བ་ལས་སྐྱུ་རུ་རའི་འབྲས་བུ་ཙམ་བྱས་ལ་ཁབ་ཙམ་གྱི་སྲོག་ཤིང་བཙུགས་ཏེ་།
 sūcīmātrāṃ yaṣṭim āropayed badarīpatramātraṃ cchattram yavaphalapramāṇaṃ pratimāṃ	རྒྱ་ཤུག་གི་ལོ་མ་ཙམ་གྱི་གདུགས་གསོལ་ནས་།
 kārayet sarṣaphalapramāṇaṃ dhātuṃ pratiṣṭhāpayet idam evānanda tataḥ bahutaraṃ puṇyaṃ vadāmi|	ནས་ཀྱི་འབྲུ་ཙམ་གྱི་སྐུ་གཟུགས་བྱས་ལ་ཡུངས་འབྲུ་ཙམ་གྱི་རིང་བསྲེལ་བཅུག་ན་དེ་ནི་དེ་བས་ཆེས་བསོད་ནམས་ཆེའོ་ཞེས་ང་སྨྲའོ་༎ ཀུན་དགའ་བོ་། ཛམབུ་གླིང་ལྟའང་ཞོག་། ཤར་གྱི་ལུས་འཕགས་ཀྱི་གླིང་ལྟའང་ཞོག་སྟེ་།
 [5] tiṣṭhatv ānanda jambūdvīpo dvīpaḥ| asty ānandāvaragodānīyo nāma dvīpo navayojanasahasrāṇy	ཀུན་དགའ་བོ་། ནུབ་ཀྱི་བ་ལང་སྤྱོད་ཅེས་བྱ་བའི་གླིང་ཡོད་དེ་། ཆུར་ནི་དཔག་ཚད་དགུ་སྟོང་། ཞེང་ཡང་དཔག་ཚད་དགུ་སྟོང་སྟེ་།
 āyāmavistāreṇa samantāt pūrṇacandrākārapariṇāmitaḥ| tam enaṃ kaścic chrāddhaḥ kulaputro vā kuladuhitā vā saptaratnamayaṃ kṛtvā yāvac cāturdiśe bhkiṣusaṃghe niryātayed yo	ཀུན་ནས་ཟླ་བ་ཉ་བ་ལྟ་བུ་གྲུབ་པ་དེ་རིགས་ཀྱི་བུའམ་རིགས་ཀྱི་བུ་མོ་དད་པ་༄༣༠༠ཨ་༌༎ གང་ལ་ལ་ཞིག་གིས་རིན་པོ་ཆེ་སྣ་བདུན་གྱི་རང་བཞིན་དུ་བྱས་ཏེ་། རྒྱུན་དུ་ཞུགས་པ་རྣམས་དང་། ལན་གཅིག་ཕྱིར་འོང་བ་རྣམས་དང་། ཕྱིར་མི་འོང་བ་རྣམས་དང་། དགྲ་བཅོམ་པ་རྣམས་དང་། རང་སངས་རྒྱས་རྣམས་དང་། ཕྱོགས་བཞིའི་དགེ་སློང་གི་དགེ་འདུན་ལ་ཕུལ་བ་བས་།
 vā tathāgatasyārhataḥ samyakasaṃbuddhasya parinirvṛttasya mṛtpiṇḍād āmalakaphalapramāṇaṃ	གང་གིས་དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་ཡོངས་སུ་མྱ་ངན་ལས་འདས་པའི་མཆོད་རྟེན་འཇི་བ་ལས་སྐྱུ་རུ་རའི་འབྲས་བུ་ཙམ་བྱས་ལ་ཁ་བ་ཙམ་གྱི་སྲོག་ཤིང་བཙུགས་ཏེ༏་རྒྱ་ཤུག་གི་ལོ་མ་ཙམ་གྱི་གདུགས་གསོལ་ནས་།
 stūpaṃ pratiṣṭhāpayet sūcīmātrāṃ yaṣṭim āropayed badarīpatramātraṃ cchattram yavaphalapramāṇaṃ	ནས་ཀྱི་འབྲུ་ཙམ་གྱི་སྐུ་གཟུགས་བྱས་ལ་།
 pratimāṃ kārayet sarṣaphalapramāṇaṃ dhātuṃ pratiṣṭhāpayet idam evānanda tataḥ prabhūtataraṃ puṇyaṃ vadāmi|	ཡུངས་འབྲུ་ཙམ་གྱི་རིང་བསྲིལ་བཅུག་ན་དོན་དེ་བས་ཆེས་བསོད་ནམས་ཆེའོ་ཞེས་ང་སྨྲའོ་༎ ཀུན་དགའ་བོ་། ཛམབུའི་གླིང་ལྟའང་ཞོག་།
 [6] tiṣṭhatv ānanda jambūdvīpo dvīpaḥ| tiṣṭhatu pūrvavideho dvīpaḥ| tiṣṭhatv avaragodānīyo	ཤར་གྱི་ལུས་འཕགས་ཀྱི་གླིང་ལྟའང་ཞོག་། ནུབ་ཀྱི་བ་ལང་སྤྱོད་ཀྱི་གླིང་ལྟའང་ཞོག་སྟེ་། ཀུན་དགའ་བོ་།
 dvīpaḥ| asty ānanda uttarakurur nāma dvīpaḥ daśayojanasahasrāṇy āyāmavistāreṇa samantāt	བྱང་གི་སྒྲ་མི་སྙན་ཅེས་བྱ་བའི་གླིང་ཡོད་དེ་། ཆུར་ནི་དཔག་ཚད་ཁྲི་། རྒྱར་ཡང་དཔག་ཚད་ཁྲི་སྟེ་།
 samantacaturasraḥ| tam enaṃ kaścic chrāddhaḥ kulaputro vā kuladuhitā vā saptaratnamayaṃ	ཀུན་ནས་གྲུ་བཞི་ལྷམ་པར་གྲུབ་པ་དེ་རིགས་ཀྱི་བུའམ་། རིགས་བུ་མི་དད་པ་གང་ལ་ལ་ཞིག་གིས་རིན་པོ་ཆེ་སྣ་བདུན་གྱི་རང་བཞིན་དུ་བྱས་ཏེ་། རྒྱུན་དུ་ཞུགས་པ་རྣམས་དང་། ལན་གཅིག་ཕྱིར་འོང་བ་རྣམས་དང་། ཕྱིར་མི་འོང་བ་རྣམས་དང་། དགྲ་བཅོམ་༄༣༠༠བ་པ་རྣམས་དང་། རང་སངས་རྒྱས་རྣམས་དང་། ཕྱོགས་བཞིའི་དགེ་སློང་གི་དགེ་འདུན་ལ་ཕུལ་བ་བས་།
 kṛtvā yāvac cāturdiśe bhkiṣusaṃghe niryātayed yo vā tathāgatasyārhataḥ samyakasaṃbuddhasya parinirvṛttasya mṛtpiṇḍād āmalakaphalapramāṇaṃ stūpaṃ pratiṣṭhāpayet sūcīmātrāṃ yaṣṭim	གང་གིས་དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་ཡོངས་སུ་མྱ་ངན་ལས་འདས་པའི་མཆོད་རྟེན་འཇི་བ་ལས་སྐྱུ་རུ་རའི་འབྲས་བུ་ཙམ་བྱས་ལ་ཁ་བ་ཙམ་གྱི་སྲོག་ཤིང་བཙུགས་ཏེ་།
 āropayed badarīpatramātraṃ cchattram yavaphalapramāṇaṃ pratimāṃ kārayet sarṣaphalapramāṇaṃ dhātuṃ pratiṣṭhāpayet tataḥ prabhūtataraṃ puṇyaṃ vadāmi|	རྒྱ་ཤུགས་ཀྱི་ལོ་མ་ཙམ་གྱི་གདུགས་གསོལ་ནས་ནས་ཀྱི་འབྲུ་ཙམ་གྱི་སྐུ་གཟུགས་བྱས་ལ་ཡུངས་འབྲུ་ཙམ་གྱི་རིང་བསྲེལ་བཅུག་ན་དེ་ནི་དེ་བས་བསོད་ནམས་ཆེའོ་ཞེས་ང་སྨྲའོ་༎ ཀུན་དགའ་བོ་། ཛམབུའི་གླིང་ལྟའང་ཞོག་།
 [7] tiṣṭhatv ānanda jambūdvīpo dvīpas| tiṣṭhatu pūrvavideho dvīpaḥ| tiṣṭhatv avaragodānīyo	ཤར་གྱི་ལུས་འཕགས་ཀྱི་གླིང་ལྟའང་ཞོག་། ནུབ་ཀྱི་བ་ལང་སྤྱོད་ཀྱི་གླིང་ལྟའང་ཞོག་།
 dvīpaḥ| tiṣṭhatūttarakuru dvīpaḥ| asty ānanda śakrasya devānām indrasya vaijayanto	བྱང་གི་སྒྲ་མི་སྙན་གྱི་གླིང་ལྟའང་ཞོག་སྟེ་། ཀུན་དགའ་བོ་། ལྷའི་དབང་པོ་བརྒྱ་བྱིན་གྱི་ཁང་བཟང་རྣམ་པར་རྒྱལ་བྱེད་ཅེས་བྱ་བ་ཡོད་དེ་།
 nāma prāsādaḥ| tam enaṃ kaścic chrāddhaḥ kulaputro vā kuladuhitā vā saptaratnamayaṃ	དེ་རིགས་ཀྱི་བུའམ་། རིགས་ཀྱི་བུ་མོ་དད་པ་གང་ལ་ལ་ཞིག་གིས་རིན་པོ་ཆེ་སྣ་བདུན་གྱི་རང་བཞིན་དུ་བྱས་ཏེ་། རྒྱུན་དུ་ཞུགས་པ་རྣམས་དང་། ལན་གཅིག་ཕྱིར་འོང་བ་རྣམས་དང་། ཕྱིར་མི་འོང་བ་རྣམས་དང་། དགྲ་བཅོམ་པ་རྣམས་དང་། རང་སངས་རྒྱས་རྣམས་དང་། ཕྱོགས་བཞིའི་དགེ་སློང་གི་དགེ་འདུན་ལ་ཕུལ་བ་བས་།
 kṛtvā yāvac cāturdiśe bhkiṣusaṃghe niryātayed yo vā tathāgatasyārhataḥ samyakasaṃbuddhasya	གང་གིས་དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་ཡོངས་སུ་མྱ་ངན་ལས་འདས་པའི་མཆོད་༄༣༠༡ཨ་༌༎
 parinirvṛttasya mṛtpiṇḍād āmalakaphalapramāṇaṃ stūpaṃ pratiṣṭhāpayet sūcīmātrāṃ yaṣṭim	རྟེན་འཇི་བ་ལས་སྐྱུ་རུ་རའི་འབྲས་བུ་ཙམ་བྱས་ལ་ཁབ་ཙམ་གྱི་སྲོག་ཤིང་བཙུགས་ཏེ་།
 āropayed badarīpatramātraṃ cchattram yavaphalapramāṇaṃ pratimāṃ kārayet sarṣaphalapramāṇaṃ dhātuṃ pratiṣṭhāpayet idam evānanda tataḥ prabhūtataraṃ puṇyaṃ vadāmi|	རྒྱ་ཤུག་གི་ལོ་མ་ཙམ་གྱི་གདུགས་གསོལ་ནས་ནས་ཀྱི་འབྲུ་ཙམ་གྱི་སྐུ་གཟུགས་བྱས་ལ་ཡུངས་འབྲུ་ཙམ་གྱི་རིང་བསྲེལ་བཅུག་ན་དེ་ནི་དེ་བས་ཆེས་བསོད་ནམས་ཆེའོ་ཞེས་ང་སྨྲའོ་༎ ཀུན་དགའ་བོ་། ཛམབུའི་གླིང་ལྟའང་ཞོག་།
 [8] tiṣṭhatv ānanda jambūdvīpo dvīpaḥ| tiṣṭhatu pūrvavideho dvīpaḥ| tiṣṭhatv avaragodānīyo	ཤར་གྱི་ལུས་འཕགས་ཀྱི་གླིང་ལྟའང་ཞོག་། ནུབ་ཀྱི་བ་ལང་སྤྱོད་ཀྱི་གླིང་ལྟའང་ཞོག་།
 dvīpaḥ| tiṣṭhatūttarakuru dvīpaḥ| tiṣṭhatu śakrasya devānām indrasya vaijayantaḥ	བྱང་གི་སྒྲ་མི་སྙན་གྱི་གླིང་ལྟའང་ཞོག་། ལྷའི་དབང་པོ་བརྒྱ་བྱིན་གྱི་ཁང་བཟང་རྣམ་པར་རྒྱལ་བྱེད་ཅེས་བྱ་བ་ལྟའང་ཞོག་སྟེ་། ཀུན་དགའ་བོ་།
