skt	tib
 kṛtakaś ca śabda iti ||	སྒྲ་ཡང་བྱས་པའི་ཕྱིར་ཞེས་བྱ་བ་ལྟ་བུའོ་༎
 10| vaidharmyeṇa punaḥ | asaty anityatve na bhavaty eva kṛtakatvaṃ yathākāśādau |	ཡང་ཆོས་མི་མཐུན་པ་ནི་མི་རྟག་པ་ཉིད་མེད་ན་བྱས་པ་ཉིད་མེད་དེ་༎ དཔེར་ན་ནམ་མཁའ་ལ་སོགས་པ་བཞིན་ཏེ་།
 śabdas tu kṛtaka iti ||	སྒྲ་ཡང་བྱས་པའི་ཕྱིར་ཞེས་བྱ་བ་ལྟ་བུའོ་༎
 11| kaḥ punaḥ pakṣābhāsaḥ |	གང་ཕྱོགས་ལྟར་སྣང་བ་ཡང་གང་ཞེ་ན་།
 yaḥ pakṣa ivābhāsate | na tu sākṣāt pakṣo bhavati |	ཕྱོགས་ལྟར་སྣང་བ་ནི་དངོས་སུ་ཕྱོགས་མ་ཡིན་པ་ཡིན་ཏེ་།
 pratyakṣādibhir bādhitatvāt ||	མངོན་སུམ་ལ་སོགས་པས་གནོད་པའི་ཕྱིར་རོ་༎
 12| sa tu pakṣābhāsaḥ |	དེ་ནི་ཕྱོགས་ལྟར་སྣང་བ་སྟེ་༎
 yathā dhūmādir dharmībuddhimatā hetunā janyata iti sādhye | pratyakṣaviruddhaḥ pakṣābhāsaḥ |	དཔེར་ན་དུ་བ་ལ་སོགས་པའི་ཆོས་ཅན་བློ་དང་ལྡན་པའི་རྒྱུས་བསྐྱེད་པ་བསྒྲུབ་པར་བྱ་བ་ཡིན་ནོ་ཞེས་བྱ་བ་མངོན་སུམ་དང་འགལ་བས་ཕྱོགས་ལྟར་སྣང་བ་ཡིན་ཏེ་།
 pratyakṣeṇa vahnijanyasya dhumasya darśanāt ||	མངོན་སུམ་གྱིས་མེ་ལས་དུ་བ་སྐྱེ་བ་མཐོང་བའི་ཕྱིར་རོ་༎
 13| anumānaviruddho yathā |	རྗེས་སུ་དཔག་པ་དང་འགལ་བ་ནི་དཔེར་ན་།
 vedavākyaṃ dharmy apauruṣeyam iti sādhye |	རིག་བྱེད་ཀྱི་ཚིག་ནི་ཆོས་ཅན་སྐྱེས་བུས་བྱས་པ་མ་ཡིན་ཏེ་ཞེས་བསྒྲུབ་པར་བྱ་བ་ལ་༎ སྒྲ་ནི་བརྩལ་མ་ཐག་ཏུ་བྱུང་བ་ཡིན་པས་སྐྱེས་བུས་བྱས་པར་གྲུབ་པའི་ཕྱིར་རོ་༎ རང་གི་ཚིག་༄༣༡༥ཨ་༌་༎
 prayatnānantarīyakatve śabdasya pauruṣeyatvasya prasādhanāt || 14| svavacanaviruddho yathā | nānumānaṃ pramāṇam iti parapratipādanāya vacanam uccāryamāṇaṃ parārtham anumānam ity uktatvāt ||	དང་འགལ་བ་ནི་དཔེར་ན་རྗེས་སུ་དཔག་པ་ནི་ཚད་མ་མ་ཡིན་ནོ་ཞེས་བྱ་བ་ནི་། གཞན་གྱི་ཁོང་དུ་ཆུད་པར་བྱ་བའི་ཕྱིར་ཚིག་བརྗོད་པ་ནི་གཞན་གྱི་དོན་གྱི་རྗེས་སུ་དཔག་པ་ཡིན་ནོ་ཞེས་བསྟན་པའི་ཕྱིར་རོ་༎
 15| lokaviruddho yathā | śuci naraśiraḥkapālaṃ prāṇyaṅgatvāc chaṅkhaśuktivat ||	འཇིག་རྟེན་དང་འགལ་བ་ནི་དཔེར་ན་མི་མགོའི་ཐོད་པ་ནི་གཙང་བ་ཡིན་ཏེ་སྲོག་ཆགས་ཀྱི་ཡན་ལག་ཡིན་པའི་ཕྱིར་དུང་ཆོས་དང་ཉ་ཕྱིས་བཞིན་ནོ་ཞེས་བྱ་བ་ལྟ་བུའོ་༎
 16| pratītiviruddho yathā |	རྟོགས་པ་དང་འགལ་བ་ནི་དཔེར་ན་།
 kiyatkālasthāyī kṛtako 'nitya iti |	གང་དུས་ཇི་སྲིད་གནས་པར་བྱས་པ་ནི་མི་རྟག་པ་ཡིན་ནོ་༎
 kiyatkālasthāyino 'pi kṛtakāḥ sarve nityā iti lokapratīteḥ ||	གང་དུས་ཇི་སྲིད་གནས་པར་ཡང་བྱས་པ་ཐམས་ཅད་ནི་རྟག་པ་ཡིན་ནོ་ཞེས་འཇིག་རྟེན་པས་རྟོགས་པའི་ཕྱིར་རོ་༎
 17| aprasiddhaviśeṣaṇo yathā |	ཁྱད་པར་མ་གྲུབ་པ་ནི་དཔེར་ན་།
 vaiśeṣikasya sāṃkhyaṃ prati vināśī śabda iti sādhye || 18| aprasiddhaviśeṣyo yathā |	བྱེ་བྲག་པས་གྲངས་ཅན་པ་ལ་སྒྲ་འཇིག་པ་ཡིན་ནོ་ཞེས་བྱ་བ་ལྟ་བུའོ་༎ ཁྱད་པར་དུ་བྱས་བ་མ་གྲུབ་པ་ནི་༎
 sāṃkhyasya bauddhaṃ prati ātmā cetana iti sādhayataḥ ||	དཔེར་ན་གྲངས་ཅན་པས་སངས་རྒྱས་པ་ལ་བདག་སེམས་དང་བཅས་པ་ཡིན་ནོ་ཞེས་བསྒྲུབ་པ་ལྟ་བུའོ་༎ 
 19| ubhayāprasiddho yathā |	གཉི་ག་མ་གྲུབ་པ་ནི་དཔེར་ན་།
 vaiśeṣikasya bauddhaṃ prati sukhādisamavāyikāraṇam ātmeti (htu 263)	བྱེ་བྲག་བས་སངས་རྒྱས་པ་ལ་སྡུད་པར་བྱེད་པ་ནི་བདག་ཉིད་ཡིན་ནོ་ཞེས་བྱ་བ་ལྟ་བུའམ་༎ 
 || prasiddhasaṃbandho yathā vāyur asthirasvabhāva iti ||	ལུས་ནི་བརྟན་པའི་རང་བཞིན་ཡིན་ནོ་ཞེས་བྱ་བ་ལྟ་བུའོ་༎
 20| uktāḥ pakṣābhāsāḥ || ||	ཕྱོགས་ལྟར་སྣང་བ་བཤད་ཟིན་ཏོ་༎
 21| hetvābhāsaḥ kīdṛśaḥ |	གཏན་ཚིགས་ལྟར་སྣང་བ་ཅི་འདྲ་བ་ཞིག་ཅེ་ན་།
 yo hetur ivābhāsate | na punaḥ siddho hetur iti ||	གང་ཞིག་གཏན་ཚིགས་ལྟར་སྣང་བ་ཡིན་གྱི་གཏན་ཚིགས་སུ་གྲུབ་པ་ནི་མ་ཡིན་པའོ་༎
 22| hetvābhāso 'siddho viruddho 'naikāntikaś ceti triprakāraḥ ||	གཏན་ཚིགས་ལྟར་སྣང་བ་ནི་གསུམ་སྟེ་། མ་གྲུབ་པ་དང་འགལ་བ་དང་མ་ངེས་པའོ་༎
 23| tatra pakṣe 'siddhatvād asiddhasaṃjñako hetvābhāsaḥ | 24| pakṣasapakṣayor nāsti | vipakṣa evāsti sa viruddhasaṃjñako hetvābhāsaḥ |	དེ་ལ་ཕྱོགས་ལ་མ་གྲུབ་པའི་ཕྱིར་མ་གྲུབ་ཅེས་བྱ་བའི་གཏན་ཚིགས་ལྟར་སྣང་བ་ཡིན་ནོ་༎ ཕྱོགས་དང་མཐུན་པའི་ཕྱོགས་ལ་ནི་མེད་པ་མི་མཐུན་པའི་ཕྱོགས་ལ་ཡོད་པ་དེ་ནི་འགལ་བ་ཞེས་བྱ་བའི་གཏན་ཚིགས་ལྟར་སྣང་བ་ཡིན་༎ ཏེ་། 
 sādhyaviparyayasādhanāt ||	བསྒྲུབ་པར་བྱ་བ་ལས་ཕྱིན་ཅི་ལོག་བསྒྲུབ་པའི་ཕྱིར་རོ་༎
 25| tatra yo hetuḥ sapakṣavipakṣayor ubhayatrāsti nāsti vā saṃdihyate |	མཐུན་པའི་ཕྱོགས་དང་མི་མཐུན་པའི་ཕྱོགས་གཉི་ག་ལས་།
 aprasiddhasaṃbandho vā so 'naikāntikasaṃjñako hetvābhāsaḥ |	ཡོད་པའམ་མེད་པའམ་ཐེ་ཚོམ་ཟ་བ་ལའམ་འབྲེལ་པ་མ་གྲུབ་པའི་གཏན་ཚིགས་གང་ཡིན་པ་དེ་ནི་མ་ངེས་པའི་གཏན་ཚིགས་ལྟར་སྣག་བ་ཞེས་བྱ་བ་ཡིན་ཏེ་།
 vādinaḥ prativādino vā sādhayitum iṣṭasyaikāntasyāsādhanāt ||	རྒོལ་བ་དང་ཕྱིར་རྒོལ་བས་བསྒྲུབ་པར་འདོད་པ་ངེས་པ་མི་འགྲུབ་པའི་ཕྱིར་རོ་༎
 26| ubhayāsiddhaḥ tadyathā śabdasyānityatve sādhye cākṣuṣatvaṃ hetuḥ vādiprativādinor asiddhaḥ ||	དཔེར་ན་གཉིས་ལ་མ་གྲུབ་པ་ནི་སྒྲ་མི་རྟག་པ་ཉིད་དུ་གྲུབ་པར་བྱ་བ་ལ་། གཏན་ཚིགས་མིག་གིས་བཟུང་བ་ནི་རྒོལ་བ་དང་། ཕྱིར་རྒོལ་བ་དག་ལ་མ་གྲུབ་པ་ལྟ་བུའོ་༎ ཤིང་སེམས་དང་ལྡན་པར་བསྒྲུབ་པར་བྱ་བ་ལ་ཤུན་སྤགས་ཐམས་ཅད་བཤུས་ན་འཆི་བའི་ཕྱིར་རོ་ཞེས་བྱ་བའི་༄༣༡༥བ་གཏན་ཚིགས་ནི་།
 27| cetanās tarava iti sādhye sarvatvagapaharaṇe maraṇād iti hetuḥ prativādino bauddhasyāsiddha iti prativādyasiddhaḥ |	ཕྱིར་རྒོལ་བ་སངས་རྒྱས་པ་ལ་མ་གྲུབ་པས་ཕྱིར་རྒོལ་བ་ལ་མ་གྲུབ་པ་ཞེས་བྱ་སྟེ་། སེམས་ལ་སོགས་པ་འགགས་པ་ལ་སངས་རྒྱས་པ་འདོད་པའི་ཕྱིར་རོ་༎
 caitanyādinirodhasya bauddhenopagamāt || 28| acetanāḥ sukhādaya iti sādhye |	བདེ་བ་ལ་སོགས་པ་སེམས་མེད་པར་བསྒྲུབ་པར་བྱ་བ་ལ་སྐྱེ་བ་དང་ལྡན་པའི་ཕྱིར་ཞེས་བྱ་བའི་གཏན་ཚིགས་ནི་།
 utpattimattvād iti hetuḥ svayaṃ vādinaḥ sāṃkhyasyāsiddhaḥ |	གྲངས་ཅན་བ་རྒོལ་བ་བདག་ཉིད་ལ་མ་གྲུབ་པས་།
 iti vādyasiddha iti ||	རྒོལ་བ་ལ་མ་གྲུབ་པ་ཞེས་བྱའོ་༎ བྱེ་བྲག་པས་ཕྱིར་རྒོལ་བ་སངས་རྒྱས་པ་ལ་། ས་ལ་སོགས་པའི་ཆོས་ཅན་བྱ་བ་ཡིན་ནོ་ཞེས་བསྒྲུབ་པར་བྱ་བ་ལ་།
 29| vaiśeṣikasya bauddhaṃ prati kṣamādikaṃ dharmī kāryam iti sādhayataḥ pratikṣaṇaṃ sadṛśāparāparotpatter iti svayaṃ vādino 'siddhaḥ |	སྐད་ཅིག་རེ་རེ་འདྲ་བ་གཞན་དང་གཞན་འབྱུང་ངོ་ཞེས་བྱ་བ་ནི་རྒོལ་བ་བདག་ཉིད་ལ་མ་གྲུབ་པ་ཡིན་ཏེ་།
 utpattau siddhāyām api pratikṣaṇasadṛśāparāparotpattir ity asiddhaḥ || (htu 264)	སྐྱེ་བ་གྲུབ་ཀྱང་སྐད་ཅིག་རེ་རེ་འདྲ་བ་གཞན་དང་གཞན་འབྱུང་ངོ་ཞེས་པ་ནི་མ་གྲུབ་པའོ་༎ 
 30| pakṣaikadeśāsiddho yathā |	ཕྱོགས་ཀྱི་ཕྱོགས་གཅིག་ལ་མ་གྲུབ་པ་ནི་དཔེར་ན་ཤིང་རྣམས་ནི་སེམས་དང་ལྡན་པ་པའོ་༎ ཡིན་ཏེ་། 
 cetanās taravaḥ svāpād iti hetuḥ | digambarasya svayaṃ vādinaḥ pakṣaikadeśāsiddhaḥ |	གཉིད་ལོག་པའི་ཕྱིར་རོ་ཞེས་བྱ་བའི་གཏན་ཚིགས་ནི་ཕྱོགས་ཀྱི་གོས་ཅན་རྒོལ་བ་བདག་ཉིད་ལ་ཕྱོགས་ཀྱི་གཅིག་ལ་མ་པའོ་༎ ཡིན་ཏེ་། གྲུབ་སྟེ་། 
 na hi sarve vṛkṣā rātrau patrasaṃkocabhājaḥ ||	ཤིང་ཐམས་ཅད་མཚན་མོ་ལོ་མ་འཁུམ་པ་ལ་བརྟེན་པ་པའོ་༎ ཡིན་ཏེ་། གྲུབ་སྟེ་། མ་ཡིན་ནོ་༎ 
 31| tathā pṛthivyādikaṃ dharmī buddhimaddhetujanyam iti sādhye kāryatvād iti hetur bauddhaṃ praty asiddhaḥ |	དེ་བཞིན་དུ་ས་ལ་སོགས་པའི་ཆོས་ཅན་བློ་དང་ལྡན་པ་ལས་སྐྱེས་པ་ཡིན་ནོ་ཞེས་བསྒྲུབ་པར་བྱ་བ་ལ་འབྲས་བུ་ཡིན་ནོ་ཞེས་བྱ་བའི་གཏན་ཚིགས་ནི་སངས་རྒྱས་པ་ལ་པའོ་༎ ཡིན་ཏེ་། གྲུབ་སྟེ་། མ་ཡིན་ནོ་༎ གྲུབ་སྟེ་། 
 pratyakṣānupalambhanibandhano hi kāryakāraṇabhāvo bauddhasya pṛthivyādau na siddhaḥ |	མངོན་སུམ་དང་མི་དམིགས་པ་རྒྱུ་དང་འབྲས་བུའི་འབྲེལ་པ་བསྒྲུབ་པའི་ངོ་བོས་ས་ལ་སོགས་པ་ལ་གྲུབ་པའི་ཕྱིར་རོ་པའོ་༎ ཡིན་ཏེ་། གྲུབ་སྟེ་། མ་ཡིན་ནོ་༎ གྲུབ་སྟེ་། 
 vihārāhārādiṣu siddhaṃ cet tadā pakṣaikadeśāsiddhaḥ ||	༎ གལ་ཏེ་གནས་དང་བཟའ་བ་ལ་སོགས་པ་གྲུབ་པོ་ཞེས་ཟེར་ན་པའོ་༎ ཡིན་ཏེ་། གྲུབ་སྟེ་། མ་ཡིན་ནོ་༎ གྲུབ་སྟེ་། ༎ ། དེའི་ཚེ་ཕྱོགས་ཀྱི་ཕྱོགས་གཅིག་མ་གྲུབ་པོ་༎
 32| saṃdigdhāsiddho yathā yady ayaṃ dhūmo 'gnir atreti sādhye hetor evāniścayāt || 33| dharmisaṃdehe 'py asiddho yathā |	ཐེ་ཚོམ་ཟ་བའི་མ་གྲུབ་པ་ནི་། དཔེར་ན་གལ་ཏེ་འདི་དུ་བ་ཡིན་ན་འདི་ན་མེ་ཡོད་དོ་ཞེས་བསྒྲུབ་པར་བྱ་བ་ལ་། གཏན་ཚིགས་ཉིད་མ་ངེས་པའི་ཕྱིར་རོ་༎ ཆོས་ཅན་ཐེ་ཚོམ་ཟོས་མ་གྲུབ་པས་ནི་༎ དཔེར་ན་རི་སུལ་དུ་མ་འདི་དག་ལས་༎
 iha bahuṣu nikuñjeṣu kvacid ekasmin nikuñje mayūra iti sādhye kekāyikād iti hetuḥ ||	རི་སུལ་འགའ་ཞིག་ན་རྨ་བྱ་ཡོད་དེ་ཞེས་བསྒྲུབ་པར་བྱ་བ་ལ་རྨ་བྱའི་སྒྲ་གྲགས་པའི་ཕྱིར་རོ་ཞེས་བྱ་བའི་གཏན་ཚིགས་ཡིན་པ་ལྟ་བུའོ་༎ 
 34| dharmyasiddhāv apy asiddho yathā ātmā dharmī sarvagata iti sādhye sarvatropalabhyamānaguṇatvād iti hetuḥ ||	ཆོས་ཅན་མ་གྲུབ་པ་ཡང་མ་གྲུབ་པ་ཡིན་ཏེ་། དཔེར་ན་ཆོས་ཅན་བདག་ཐམས་ཅད་དུ་ཁྱབ་པར་བསྒྲུབ་པར་བྱ་བ་ལ་། ཡོད་ཏན་ཐམས་ཅད་ནི་དམིགས་པའི་ཕྱིར་རོ་ཞེས་བྱ་བའི་གཏན་ཚིགས་ཡིན་པ་ལྟ་བུའོ་༎
 35| daśaite 'siddhasaṃjñakā hetvābhāsāḥ ||	བཅུ་པོ་འདི་དག་ནི་མ་གྲུབ་པ་ཞེས་བྱ་བའི་གཏན་ཚིགས་ལྟར་སྣང་བའོ་༎
 36| || anaikāntiko hetvābhāsaḥ kīdṛśa ucyate ||	མ་ངེས་པའི་གཏན་ཚིགས་ལྟར་སྣང་བ་ཡང་ཅི་འདྲ་བ་ཞིག་ཅེ་ན་། སྨྲས་པ་། དཔེར་ན་སྒྲ་༄༣༡༦ཨ་༌་༎
 37| yathā śabdasya nityatvādike dharme sādhye prameyatvaṃ hetuḥ sapaksvipakṣayoḥ sarvatra vartamānaḥ sādhāraṇānaikāntikaḥ ||	རྟག་པ་ལ་སོགས་པའི་ཆོས་བསྒྲུབ་པར་བྱ་བ་ལ་། གཞལ་བྱ་ཡིན་པའི་ཕྱིར་ཞེས་པའི་གཏན་ཚིགས་ནི་། མཐུན་པའི་ཕྱོགས་དང་མི་མཐུན་པའི་ཕྱོགས་ཐམས་ཅད་ལ་འཇུག་པའི་ཐུན་མོང་གི་མ་ངེས་པའི་ཞེས་བྱའོ་༎ ད་བཞིན་དུ་སྒྲ་རྟག་པར་བསྒྲུབ་པར་བྱ་བ་ལ་།
 38| tathā śabdasya nityatve śrāvaṇatvaṃ hetuḥ sapakṣavipakṣayor apravartamānāt | asādhāraṇānaikāntikaḥ ||	མཉན་པར་བྱ་བ་ཡིན་པའི་ཕྱིར་ཞེས་བྱ་བའི་གཏན་ཚིགས་ནི་མཐུན་པའི་ཕྱོགས་དང་མི་མཐུན་པའི་ཕྱོགས་ལ་མི་འཇུག་པའི་ཕྱིར་ཐུན་མོང་མ་ཡིན་པའི་མ་ངེས་པ་ཡིན་ནོ་༎
 39| tathā śabdasyāprayatnānantarīyakatve sādhye 'nityatvād iti hetuḥ |	དེ་བཞིན་དུ་སྒྲ་བརྩལ་མ་ཐག་ཏུ་བྱུང་བའི་མ་ཡིན་པ་ཉིད་བསྒྲུབ་པར་བྱ་བ་ལ་མི་རྟག་པའི་ཕྱིར་རོ་ཞེས་བྱ་བའི་གཏན་ཚིགས་ནི་། མཐུན་པའི་ཕྱོགས་ཀྱི་ཕྱོགས་གཅིག་ལ་འཇུག་ལ་།
 sapakṣaikadeśavṛttir vipakṣavyāpy anaikāntikaḥ ||	མི་མཐུན་པའི་ཕྱོགས་ལ་ཁྱད་པར་འཇུག་པའི་མ་ངེས་པ་ཡིན་ཏེ་།
 aprayatnānantarīyakaḥ śabdasya vidyudākāśādiḥ sapakṣaḥ tatraikadeśe vidyudādau vartate 'nityatvaṃ nākāśādau prayatnāntarīyakaḥ punaḥ sarvo ghaṭādir vipakṣaḥ | tatra sarvatra vartate || (htu 265)	བརྩལ་མ་ཐག་ཏུ་བྱུང་བ་མ་ཡིན་པའི་སྒྲ་མཐུན་པའི་ཕྱོགས་ནི་གློག་དང་། ནམ་མཁའ་ལ་སོགས་པ་སྟེ་། དེ་ལ་མཐུན་པའི་ཕྱོགས་ལ་ཕྱོགས་གཅིག་གློག་ལ་སོགས་པ་ལ་ནི་མི་རྟག་པ་འཇུག་ལ་། ནམ་མཁའ་ལ་སོགས་པ་ལ་ནི་མ་ཡིན་ནོ་༎ མི་མཐུན་པའི་ཕྱོགས་བརྩལ་མ་ཐག་ཏུ་བྱུང་བ་ལ་སོགས་པ་ཐམས་ཅད་ཡིན་ཏེ་དེ་ཐམས་ཅད་ལ་འཇུག་པ་ཡིན་ནོ་༎
 40| tathā prayatnānantarīyakatve śabdasya sādhye 'nityatvaṃ hetuḥ ghaṭādau sarvatra vidyate | aprayatnānantarīyakaḥ punar vidyudākāśādir vipakṣaḥ |	དེ་བཞིན་དུ་སྒྲ་ནི་བརྩལ་མ་ཐག་ཏུ་བྱུང་བ་ཉིད་ཡིན་ཏེ་ཞེས་བསྒྲུབ་པར་བྱ་བ་ལ་མི་རྟག་པའི་ཕྱིར་ཞེས་བྱ་བའི་གཏན་ཚིགས་ནི་། བུམ་པ་ལ་སོགས་པ་ཐམས་ཅད་ལ་ནི་ཡོད་ལ་བརྩལ་མ་ཐག་ཏུ་བྱུང་བ་མ་ཡིན་པ་མི་མཐུན་པའི་ཕྱོགས་ཡང་གློག་དང་ནམ་མཁའ་ལ་སོགས་པ་དེ་ལས་ཕྱོགས་གཅིག་གློག་ལ་སོགས་པ་ལ་ནི་འཇུག་ལ་།
 tatraikadeśe vidyudādau vartate nākāśādau |	ནམ་མཁའ་ལ་སོགས་པ་ལ་ནི་མ་ཡིན་ལ་།
 tasmād ayaṃ vipakṣaikadeśavṛttiḥ sapakṣavyāpī hetur anaikāntikaḥ ||	དེའི་ཕྱིར་འདི་མི་མཐུན་པའི་ཕྱོགས་གཅིག་ལ་འཇུག་ལ་། མཐུན་པའི་ཕྱོགས་ལ་ཁྱབ་པའི་མ་ངེས་པའི་གཏན་ཚིགས་ཡིན་ནོ་༎
 41| ubhayapakṣaikadeśavṛttir anaikāntiko yathā |	ཕྱོགས་གཉི་གའི་ཕྱོགས་གཅིག་ལ་འཇུག་པའི་མ་ངེས་པ་ནི་དཔེར་ན་།
 śabde dharmiṇi nityatve sādhye 'mūrtatvād iti hetuḥ |	ཆོས་ཅན་ལ་སྒྲ་རྟག་པར་བསྒྲུབ་པར་བྱ་བ་ལ་། ལུས་ཅན་མ་ཡིན་པའི་ཕྱིར་ཞེས་བྱ་བའི་གཏན་ཚིགས་ནི་།
 paramāṇvākāśādiḥ sapakṣo 'sya | tatraikadeśe 'mūrtatvam ākāśe pravartate na paramāṇau mūrtatvāt paramāṇūnam |	མཐུན་པའི་ཕྱོགས་རྡུལ་ཕྲ་རབ་དང་ནམ་མཁའ་ལ་སོགས་པ་དེ་ལ་མཐུན་པའི་ཕྱོགས་གཅིག་ནམ་མཁའ་ནི་ལུས་ཅན་མ་ཡིན་པ་འཇུག་ལ་། རྡུལ་ཕྲ་རབ་ནི་མ་ཡིན་ཏེ་རྡུལ་ཕྲ་རབ་རྣམས་ལུས་ཅན་ཡིན་པའི་ཕྱིར་རོ་༎
