skt	tib
 trividho 'nubhavaḥ |	མྱོང་བ་རྣམ་པ་གསུམ་སྟེ་།
 sukhaḥ duḥkhaḥ aduḥkhāsukhaśca || 20 ||	བདེ་བ་དང་སྡུག་བསྔལ་བ་དང་། སྡུག་བསྔལ་ཡང་མ་ཡིན་། བདེ་བ་ཡང་མ་ཡིན་པ་སྟེ་།
 sukho yasmin niruddhe saṃyogecchā jāyate || 21 ||	བདེ་བ་དེ་གང་འགགས་ན་ཕྲད་པར་འདོད་པའོ་༎
 duḥkho yasminnutpanne viyogecchā jāyate || 22 ||	སྡུག་བསྔལ་ནི་གང་བྱུང་ན་བྲལ་བར་འདོད་པའོ་༎
 aduḥkhāsukho yasminnutpanne nobhayecchā jāyane || 23 || vedanaskandhaḥ sonideśanirdeśaḥ parinisṭhataḥ |	བདེ་བ་ཡང་མ་ཡིན་། སྡུག་བསྔལ་བ་ཡང་མ་ཡིན་པ་ནི་གང་བྱུང་ན་གཉིས་ཀར་འདོད་པར་མི་འགྱུར་བའོ་༎
 atha saṃjñā lakṣaṇa prabhedā saṃjñā katamā |	འདུ་ཤེས་གང་ཞེ་ན་།
 viṣayanimittod grahaṇam || 24 ||	ཡུལ་ལ་མཚན་མར་འཛིན་པའོ་༎
 sā tridhā parittā mahadgatā apramāṇā ca || 25 || saṃjñā skandhaḥ soddeśanirdeśaḥ parinisṭhitaḥ | saṃskārāṇāṃ dvaubhedau	དེ་ནི་རྣམ་པ་གསུམ་སྟེ་། ཆུང་དུ་དང་། རྒྱ་ཆེན་པོར་གྱུར་པ་དང་། ཚད་མེད་པའོ་༎
 saṃskārāḥ katame |	འདུ་བྱེད་རྣམས་གང་ཞེ་ན་།
 vedanāsaṃjñābhyāmanye caitāḥ cittaviprayuktāśca || 26 ||	ཚོར་བ་དང་འདུ་ཤེས་ལས་གཞན་པ་སེམས་ལས་བྱུང་བའི་ཆོས་རྣམས་དང་། ༄༡༢བ་སེམས་དང་ལྡན་པ་མ་ཡིན་པ་རྣམས་སོ་༎
 tatra caitadharmāḥ katame |	དེ་ལ་སེམས་ལས་བྱུང་བའི་ཆོས་རྣམས་ཀྱང་གང་ཞེ་ན་།
 ye dharmārścittena saṃprayuktāḥ || 27 ||	ཆོས་གང་དག་སེམས་དང་མཚུངས་པར་ལྡན་པ་རྣམས་སོ་༎ དེ་དག་ཀྱང་གང་ཞེ་ན་།
 caitaparisaṃkhyānam te katame | sparśaḥ manaskāraḥ vedanā saṃjñā cetanā chandaḥ adhimokṣaḥ smṛtiḥ samādhiḥ prajñā śraddhā hrīḥ apatrapā alobhaḥ kuśalamūlam adveṣaḥkuśalamūlam amohaḥkuśalamūlam vīryam praśrabdhiḥ apramādaḥ upekṣā avihiṃsā rāga pratighaḥ mānaḥ avidyā dṛṣṭiḥ vicikitsā krodha upanāhaḥ mrakṣaḥ pradāśaḥ īrṣyā mātsaryarm māyā śāṭhyam madaḥ ahiṃsā āhrikyam anapatrāpyam styānam, auddhatyam, āśraddhyam, kauśīddhyam pramādaḥ muṣitāsmṛti, bikṣepaḥ, aprasajanyam, kaukrityam, middham, vitarkaḥ, vicāraśca || 28 ||	རེག་པ་དང་། ཡིད་ལ་བྱེད་པ་དང་། ཚོར་བ་དང་། འདུ་ཤེས་དང་། སེམས་པ་དང་། འདུན་པ་དང་། མོས་པ་དང་། དྲན་པ་དང་། ཏིང་ངེ་འཛིན་དང་། ཤེས་རབ་དང་། དད་པ་དང་། ངོ་ཚ་ཤེས་པ་དང་། ཁྲེལ་ཡོད་པ་དང་། མ་ཆགས་པའི་དགེ་བའི་རྩ་བ་དང་། ཞེ་སྡང་མེད་པའི་དགེ་བའི་རྩ་བ་དང་། གཏི་མུག་མེད་པའི་དགེ་བའི་རྩ་བ་དང་། བརྩོན་འགྲུས་དང་། ཤིན་ཏུ་སྦྱངས་པ་དང་། བག་ཡོད་པ་དང་། བཏང་སྙོམས་དང་། རྣམ་པར་མི་འཚེ་བ་དང་། འདོད་ཆགས་དང་། ཁོང་ཁྲོ་བ་དང་། ང་རྒྱལ་དང་། མ་རིག་པ་དང་། ལྟ་བ་དང་། ཐེ་ཚོམ་དང་། ཁོ་བ་དང་། ཁོན་དུ་འཛིན་པ་དང་། འཆབ་བ་དང་། འཚིག་པ་དང་། ཕྲག་དོག་དང་། སེར་སྣ་དང་། སྒྱུ་དང་། ག-ཡོ་དང་། རྒྱགས་པ་དང་། རྣམ་པར་འཚེ་བ་དང་། ངོ་ཚ་མེད་པ་དང་། ཁྲེལ་མེད་པ་དང་། རྨུགས་པ་དང་། རྒོད་པ་དང་། མ་དད་པ་དང་། ལེ་ལོ་དང་། བག་མེད་པ་དང་། བརྗེད་ངས་པ་དང་། རྣམ་པར་ག-ཡེངས་པ་དང་། ཤེས་བཞིན་མ་ཡིན་པ་དང་། འགྱོད་པ་དང་། གཉིད་དང་། རྟོག་པ་དང་། དཔྱོད་པའོ་།
 eteśāṃ paśca sarvatragāḥ |	དེ་རྣམས་ལས་ལྔ་ནི་ཀུན་ཏུ་འགྲོ་བའོ་༎
 pañcapratiniyataviṣayā |	ལྔ་ནི་ཡུལ་སོ་སོར་ངེས་པའོ་༎
 ekādaśakuśalāḥ |	བཅུ་གཅིག་ནི་དགེ་བའོ་༎
 ṣaṭkleśāḥ |	དྲུག་ནི་ཉོན་མོངས་པའོ་༎
 śiṣṭā upakleśāḥ |	ལྷག་མ་རྣམས་ནི་ཉེ་བའི་ཉོན་མོངས་པའོ་༎
 catvāro 'nyatrāpi bhavantītyaniyatāḥ || 29 || caittalakṣaṇāni	བཞི་ནི་གཞན་དུ་ཡང་འགྱུར་བའོ་༎
 sparśaḥkatamaḥ |	རེག་པ་གང་ཞེ་ན་།
 trikasaṃnipāte indriyavikāraparicchedaḥ || 30 ||	གསུམ་འདུས་ནས་ཡོངས་སུ་གཅོད་པའོ་༎
 manaskāraḥ katamaḥ |	ཡིད་ལ་བྱེད་པ་གང་ཞེ་ན་།
 cetasa ābhogaḥ || 31 ||	སེམས་ཀྱི་འཇུག་པའོ་༎
 cetanā katamā |	སེམས་པ་གང་ཞེ་ན་།
 guṇadoṣānubhayeṣu cittābhisaṃskāro manaskarma || 32 ||	ཡོན་ཏན་དང་། ཉེས་པ་དང་། གཉི་ག་མ་ཡིན་པ་ཡིན་པ་ལ་སེམས་མངོན་པར་འདུ་བྱེད་པ་ཡིད་ཀྱི་ལས་སོ༎
 chandaḥ katamaḥ |	འདུན་པ་གང་ཞེ་ན་།
 abhiprete vastunyabhilāṣaḥ || 33 ||	བསམ་པའི་དངོས་པོ་ལ་འདོད་པའོ་༎
 adhimokṣaḥ katamaḥ |	མོས་པ་གང་ཞེ་ན་།
 niścite vastuni tathaivāvadhāraṇam || 34 ||	ངེས་པའི་དངོས་པོ་ལ་དེ་བཞིན་དུ་ངེས་པར་འཛིན་པའོ་༎
 smṛtiḥ katamā |	དྲན་པ་གང་ཞེ་ན་།
 saṃstute vastunyasaṃpramoṣaḥ || 35 ||	འདྲིས་པའི་དངོས་པོ་ཉིད་མ་བརྗེད་པ་སྟེ་། སེམས་ཀྱི་མངོན་པར་བརྗོད་པ་ཉིད་དོ་༎
 samādhiḥ katamaḥ |	ཏིང་ངེ་འཛིན་གང་ཞེ་ན་། བརྟག་པའི་༄༡༣ཨ་༌་༎
 upaparīkṣye vastuni cittasyaikāgratā || 36 ||	དངོས་པོ་ལ་སེམས་རྩེ་གཅིག་པ་ཉིད་དོ་༎
 prajñā katamā |	ཤེས་རབ་གང་ཞེ་ན་།
 tatraiva pravicayo yogāyogavihito 'nyathā ca || 37 ||	དེ་དག་ཉིད་ལ་རབ་ཏུ་རྣམ་པར་འབྱེད་པ་སྟེ་། རིགས་པ་དང་། རིགས་པ་མ་ཡིན་པས་བསྐྱེད་པ་དང་། གཞན་པའོ་༎
 śraddā katamā |	དད་པ་གང་ཞེ་ན་།
 karmaphalāsatyaratneṣvabhisaṃpratyayaḥ | cetaso 'bhilāṣaḥ cetasaḥ prasādaḥ || 38 ||	ལས་དང་འབྲས་བུ་དང་། བདེ་ན་པ་དང་། དཀོན་མཆོག་ལ་མངོན་པར་ཡིད་ཆེས་པ་དང་། འདོད་པ་དང་། སེམས་དང་བའོ་༎
 hrīḥ | katamā ātmānaṃ dharmaṃ vādhipatiṃ kṛtvā svayamavayena lajjā || 39 ||	ངོ་ཚ་ཤེས་པ་གང་ཞེ་ན་། བདག་གམ་ཆོས་ཀྱི་དབང་དུ་བྱས་ཏེ་། ཁ་ན་མ་ཐོ་བས་འཛེམ་པའོ་༎
 apatrapā katamā |	ཁྲེལ་ཡོད་བ་གང་ཞེ་ན་།
 lokamadhipatiṃ kṛtvā parato 'vadhena lajjā || 40 ||	འཇིག་རྟེན་གྱི་དབང་དུ་བྱས་ཏེ་ཁ་ན་མ་ཐོ་བས་འཛེམ་པའོ་༎
 alobhaḥ katamaḥ |	མ་ཆགས་པ་གང་ཞེ་ན་།
 lobha pratipakṣaḥ |	ཆགས་པའི་གཉེན་པོ་སྟེ་།
 cetaso dānakṣetrāparigrahaḥ || 41 ||	ཡིད་བྱུང་ཞིང་མི་ལེན་པའོ་༎
 adveṣaḥ katamaḥ |	ཞེ་སྡང་མེད་པ་གང་ཞེ་ན་།
 dveṣapratipakṣaḥ | maitri || 42 ||	ཞེ་སྡང་གི་གཉེན་པོ་སྟེ་བྱམས་པའོ་༎
 amohaḥ katamaḥ |	གཏི་མུག་མེད་པ་གང་ཞེ་ན་།
 mohapratipakṣaḥ |	གཏི་མུག་གི་གཉེན་པོ་སྟེ་།
 yathābhūtasaṃpratipattiḥ || 43 ||	ཡང་དག་པ་ལ་ཡང་དག་པར་རྟོགས་པའོ་༎
 vīryaṃ katamat kausīddyapratipakṣaḥ kuśale cetaso 'bhyutsāhaḥ || 44 ||	བརྩོན་འགྲུས་གང་ཞེ་ན་། ལེ་ལོའི་གཉེན་པོ་སྟེ་། དགེ་བ་ལ་སེམས་མངོན་པར་སྤྲོ་བའོ་༎
 praśrabdhiḥ katamā |	ཤིན་དུ་སྦྱངས་པ་གང་ཞེ་ན་།
 dauṣṭhulyapratipakṣaḥ kāyacittakarmaṇyatā || 45 ||	གནས་ངན་ལེན་གྱི་གཉེན་པོ་སྟེ་། ལུས་དང་སེམས་ལས་སུ་རུང་བ་ཉིད་དོ་༎
 apramādaḥ katamaḥ |	བག་ཡོད་པ་གང་ཞེ་ན་།
 pramādapratipakṣaḥ |	བག་མེད་པའི་གཉེན་པོ་སྟེ་།
 alobhādīn vīryāntān niśritya akuśalānāṃ dharmāṇāṃ prahāṇam |	མ་ཆགས་པ་ནས་བརྩོན་འགྲུས་ཀྱི་བར་དེ་དག་ལ་གནས་ནས་མི་དགེ་བའི་ཆོས་སྤང་ཞིང་།
 tatpratipakṣāṇāṃ kuśalānāṃ dharmāṇāṃ bhāvanā || 46 ||	དེའི་གཉེན་པོ་དགེ་བའི་ཆོས་རྣམས་བསྒོམ་པའོ་༎
 upekṣā katamā |	བཏང་སྙོམས་གང་ཞེ་ན་།
 alobhādīn vīryantān niśritya cittasamatā | cittapraśastā | cittānābhogatā |	མ་ཆགས་པ་ནས་བརྩོན་འགྲུས་ཀྱི་བར་དེ་དག་ཉིད་ལ་གནས་ཤིང་སེམས་མཉམ་པ་ཉིད་དང་། སེམས་རྣལ་དུ་འདུག་པ་དང་། སེམས་ལྷུན་གྱིས་གྲུབ་པ་ཡང་ཐོབ་པ་སྟེ་།
 yayākliṣṭadharmānavakāśenākliṣṭeṣu sthitiḥ || 47 ||	གང་གི་ཉོན་མོངས་པ་ཅན་གྱི་ཆོས་རྣམས་བསལ་ནས་ཉོན་མོངས་པ་ཅན་མེད་པར་གནས་པ་ཉིད་དོ་༎ 
 avihiṃsā katamā |	རྣམ་པར་མི་འཚེ་བ་གང་ཞེ་ན་།
 vihiṃsāpratipakṣaḥ karuṇā || 48 |||	རྣམ་པར་འཚེ་བའི་གཉེན་པོ་སྟེ་། སྙིང་རྗེ་བའོ་༎
 rāgaḥ katamaḥ | upādānaskandheṣvabhyarthanā | adhyavasānam || 49 ||	འདོད་ཆགས་གང་ཞེ་ན་ཉེ་བར་ལེན་པའི་ཕུང་པོ་ལྔ་ལ་མངོན་པར་ཞེན་པ་དང་། ལྷག་པར་ཆགས་པའོ་༎
 pratighaḥ katamaḥ |	ཁོང་ཁྲོ་བ་གང་ཞེ་ན་།
 satveṣvāghātacittatā || 50 ||	སེམས་ཅན་རྣམས་ལ་ཀུན་ནས་མནར་སེམས་པའོ་༎
 mānaḥ katamaḥ |	ང་རྒྱལ་གང་ཞེ་ན་།
 mānaḥ saptavidhaḥ |	ང་རྒྱལ་རྣམ་པ་བདུན་སྟེ་།
 atimānaḥ, mānātimānaḥ asmimānaḥ, abhimānaḥ,	ང་རྒྱལ་དང་། ཆེ་བའི་ང་རྒྱལ་དང་། ང་རྒྱལ་ལས་ཀྱང་ང་རྒྱལ་དང་༎ ངའོ་སྙམ་པའི་ང་རྒྱལ་དང་༎ མངོན་པའི་ང་རྒྱལ་༄༡༣བ་དང་། ཅུང་ཟད་སྙམ་པའི་ང་རྒྱལ་དང་། ལོག་པའི་ང་རྒྱལ་ལོ་༎
 ūnamānaḥ, mithyāmānaśca || 51 ||	ང་རྒྱལ་གང་ཞེ་ན་། ཆུང་དུ་བས་བདག་ཆེ་བའམ་། མཚུངས་པ་དང་མཚུངས་སོ་སྙམ་དུ་སེམས་ཁེངས་པ་གང་ཡིན་པའོ་༎
 atimānaḥ katamaḥ |	ཆེ་བའི་ང་རྒྱལ་གང་ཞེ་ན་།
 hīnāt śreyānahamasmi sadṛśena vā sadṛśo 'smīti cintayato yā cittasyonnatiḥ || 53 ||	མཚུངས་པ་བས་བདག་ཆེ་བའམ་། ཆེ་བ་དང་མཚུངས་སོ་སྙམ་དུ་སེམས་ཁེངས་པ་གང་ཡིན་པའོ་༎
 mānātimānaḥ katamaḥ |	ང་རྒྱལ་ལས་ཀྱང་ང་རྒྱལ་གང་ཞེ་ན་།
 śreyaso 'hameva śreyāniti cintayato yā cittasyonnatiḥ || 54 ||	ཆེ་བ་བས་ཀྱང་བདག་ཆེའི་སྙམ་དུ་སེམས་ཁེངས་པ་གང་ཡིན་པའོ་༎
 asmimānaḥ katamaḥ |	ངའོ་སྙམ་པའི་ང་རྒྱལ་གང་ཞེ་ན་།
 pañcasūpādānaskandheṣvātmānamātmīyaṃ vā paśyato yā cittasyonnati || 55 ||	ཉེ་བར་ལེན་པའི་ཕུང་པོ་ལྔ་པོ་རྣམས་ལ་བདག་གམ་བདག་གིར་ལྟ་བའི་སེམས་ཁེངས་པ་གང་ཡིན་པའོ་༎ 
 abhimānaḥ katamaḥ |	མངོན་པའི་ང་རྒྱལ་གང་ཞེ་ན་།
 aprāpta uttare viśeṣādhigame prāpto mayeti cintayato yā cittasyonnatiḥ || 56 ||	གོང་མའི་ཁྱད་པར་ཐོབ་པར་བྱ་བ་མ་ཐོབ་པར་བདག་གིས་ཐོབ་བོ་སྙམ་དུ་སེམས་ཁེངས་པ་གང་ཡིན་པའོ་༎ 
 ūnamānaḥ katamaḥ |	ཅུང་ཟད་སྙམ་པའི་ང་རྒྱལ་གང་ཞེ་ན་།
 bahṛvantaraviśiṣṭādalpāntarahino 'smīti cintayato yā cittasyonnatiḥ || 57 ||	ཁྱད་པར་ཆེས་འཕགས་པ་བས་བདག་ཅུང་ཟད་ཆུང་ངོ་སྙམ་དུ་སེམས་ཁེངས་པ་གང་ཡིན་བའོ་༎
 mithyāmānaḥ katamaḥ |	ལོག་པའི་ང་རྒྱལ་གང་ཞེ་ན་།
 aguṇavato guṇavānahamasmīti cintayato yā cittasyonnatiḥ || 58 ||	ཡོན་ཏན་མ་ཡིན་པ་དང་ལྡན་པ་ལ་བདག་ཡོན་ཏན་དང་ལྡན་ནོ་སྙམ་དུ་སེམས་ཁེངས་པ་གང་ཡིན་པའོ་༎ 
 aviddhyā katamā |	མ་རིག་པ་གང་ཞེ་ན་།
 karmaphalasatyaratnānāmajñānam |	ལས་དང་འབྲས་བུ་དང་བདེན་པ་དང་། དཀོན་མཆོག་རྣམས་མི་ཤེས་པ་དེ་།
 sā punaḥ sahajā parikalpitā ca || 59 ||	དེ་ཡང་ལྷན་ཅིག་སྐྱེས་པ་དང་། ཀུན་ཏུ་བརྟགས་པའོ་༎
 rāgacaritasya rāgapratighayoḥ rāgacaritasyāviddyāyāścetyakuśalānāṃ trīṇī mūlāni | lobho 'kuśalamūlaṃ ddheṣo 'kuśalamūlaṃ,	འདོད་པ་ན་སྤྱོད་པའི་འདོད་ཆགས་དང་། ཁོང་ཁྲོ་བ་དང་། འདོད་པ་ན་སྤྱོད་པའི་མ་རིག་པ་དེ་དག་ནི་མི་དགེ་བའི་རྩ་བ་གསུམ་སྟེ་།
 moho 'kuśalamūlaṃ ca || 60 ||	ཆགས་པ་དང་ཞེ་སྡང་དང་གཏི་མུག་མི་དགེ་བའི་རྩ་བའོ་༎
 dṛṣṭiḥ katamā pañcadṛṣṭyaḥ - satkāyadṛṣṭiḥ, antargrāhyadṛṣṭiḥ,	ལྟ་བ་གང་ཞེ་ན་། ལྟ་བ་ལྔ་སྟེ་།
 mithyādṛṣṭiḥ, dṛṣṭiparāmarśaḥ, śīlavrataparāmarśaśca || 61 ||	འཇིག་ཚོགས་ལ་ལྟ་བ་དང་། མཐར་འཛིན་པར་ལྟ་བ་དང་། ལོག་པར་ལྟ་བ་དང་། ལྟ་བ་མཆོག་ཏུ་འཛིན་པ་དང་། ཚུལ་ཁྲིམས་དང་། བརྟུལ་ཞུགས་མཆོག་ཏུ་འཛིན་པའོ་༎
 satkāyadṛṣṭiḥ katamā |	འཇིག་ཚོགས་ལ་ལྟ་བ་གང་ཞེ་ན་།
 pañcopādāna - skandhānātmata ātmīyato vā paśyato yā kliṣṭā prajñā || 62 ||	ཉེ་བར་ལེན་པའི་ཕུང་པོ་ལྔ་རྣམས་ལ་བདག་གམ་བདག་གིར་ལྟ་བའི་ཤེས་རབ་ཉོན་མོངས་པ་ཅན་གང་ཡིན་པའོ་།
 antargrāhyadṛṣṭiḥ katamā |	མཐར་འཛིན་པར་ལྟ་བ་གང་ཞེ་ན་།
 tānevādhipatiṃ kṛtvā śāśvatata ucchedato vā paśyato yā kliṣṭā prajñā || 63 ||	དེ་ཉིད་ཀྱི་དབང་དུ་བྱས་ཏེ་། རྟག་པའམ་མཆད་པར་ལྟ་བའི་ཤེས་རབ་ཉོན་མོངས་པ་ཅན་གང་ཡིན་པའོ་༎
 mithyādṛṣṭiḥ katamā |	ལོག་པར་ལྟ་བ་གང་ཞེ་ན་། རྒྱུ་༄༡༤ཨ་༌་༎
 hetuṃ vā phalaṃ vā kriyāṃ vāpavadataḥ sadāvastu vināśayato yā kliṣṭā prajñā || 64 ||	འམ་འབྲས་བུའམ་། བྱེད་པ་ལ་སྐུར་བ་འདེབས་པ་དང་། ཡོད་པའི་དངོས་པོ་ལ་འཇིག་པའི་ཤེས་རབ་ཉོན་མོངས་པ་ཅན་གང་ཡིན་པའོ་༎
 dṛṣṭiparāmarśaḥ katamaḥ |	ལྟ་བ་མཆོག་ཏུ་འཛིན་པ་གང་ཞེ་ན་།
 tā eva tikhro dṛṣṭistadāśrayāṃśca skandhān śreṣṭhataḥ paramataśca paśyato yā kliṣṭā prajñā || 65 ||	ལྟ་བ་རྣམ་པ་གསུམ་པོ་དེ་དག་ཉིད་དང་། དེའི་གནས་ཕུང་པོ་རྣམས་ལ་མཆོག་དང་གཙོ་བོ་དང་ཁྱད་པར་དུ་འཕགས་པ་དང་། དམ་པར་ལྟ་བའི་ཤེས་རབ་ཉོན་མོངས་པ་ཅན་གང་ཡིན་པའོ་༎
 śīlabrataparāmarśaḥ katamaḥ |	ཚུལ་ཁྲིམས་དང་བརྟུལ་ཞུགས་མཆོག་ཏུ་འཛིན་པ་གང་ཞེ་ན་།
 śīlaṃ vrataṃ tadāśrayāṃśca skandhānaśuddhito muktito naiyāṇikataśca paśyato yā kliṣṭā prajñā || 66 ||	ཚུལ་ཁྲིམས་དང་བརྟུལ་ཞུགས་དང་། དེའི་གནས་ཕུང་པོ་རྣམས་ལ་དག་པ་དང་གྲོལ་བ་དང་ངེས་པར་འབྱིན་པར་ལྟ་བའི་ཤེས་རབ་ཉོན་མོངས་པ་ཅན་གང་ཡིན་པའོ་༎
 vicikitsā katamā |	ཐེ་ཚོམ་གང་ཞེ་ན་།
