skt	tib
 dhīro vinīto matimān kṣamāvānārjavo 'śaṭhaḥ |	བརྟན་ཞིང་དུལ་ལ་བློ་གྲོས་ལྡན་༎ བཟོད་ལྡན་དྲང་ལ་ག-ཡོ་སྒྱུ་མེད་༎
 mantratantraprayogajñaḥ kṛpāluḥ śāstrakovidaḥ || 8 ||	སྔགས་དང་རྒྱུད་ཀྱི་སྦྱོར་བ་ཤེས་༎ སྙིང་བརྩེར་ལྡན་ཞིང་བསྟན་བཅོས་མཁས་༎
 daśatattvaparijñātā maṇḍalālekhyakarmavit |	དེ་ཉིད་བཅུ་ནི་ཡོངས་སུ་ཤེས་༎ དཀྱིལ་འཁོར་འདྲི་བའི་ལས་ལ་མཁས་༎
 mantravyākhyākṛdācāryaḥ prasannaḥ syājjitendriyaḥ || 9 ||	སྔགས་བཤད་པ་ཡི་སྦྱོར་བ་ཤེས་༎ རབ་ཏུ་ཞི་ཞིང་དབང་པོ་དུལ་༎
 taṃ nāthaṃ yo 'vamanyeta śiṣyo bhūtvā sacetanaḥ |	དེ་འདྲའི་མགོན་ལ་བསམས་བྱས་༄༡༠བ་ནས་༏་། སློབ་མར་གྱུར་ནས་བརྙས་ན་ནི་༎
 sarvabuddhāpamānena sa nityaṃ duḥkhamāpnuyāt || 10 ||	སངས་རྒྱས་ཐམས་ཅད་བརྙས་པས་ན་༎ དེས་ནི་རྟག་ཏུ་སྡུག་བསྔལ་འཐོབ་༎ སློབ་དཔོན་ལ་ནི་སྨོད་པ་དེ་༎
 ītyupadravacauraiśca grahajvaraviṣādibhiḥ |	ཡམས་དང་འཚེ་བའི་ནད་རྣམས་དང་༎ གདོན་དང་རིམས་དང་དུག་རྣམས་ཀྱིས་༎
 mriyate 'sau mahāmūḍho gurupādābhinindakaḥ || 11 ||	རྨོངས་ཆེན་དེ་ནི་འཆི་བར་འགྱུར་༎
 rājavātānalavyālairḍākinījalataskaraiḥ |	རྒྱལ་པོ་མེ་དང་སྦྲུལ་གདུག་དང་༎ ཆུ་དང་མཁའ་འགྲོ་རྐུན་པོ་དང་༎ གདོན་དང་ལོག་འདྲེན་རྣམས་ཀྱིས་ཀྱང་༎
 vighnairvināyakaiścāpi mārito narakaṃ vrajet || 12 ||	བསད་ནས་སེམས་ཅན་དམྱལ་བར་འགྲོ་༎
 na kuryāccittasaṃkṣobhamācāryasya kadācana |	ནམ་ཡང་སློབ་དཔོན་དག་གི་ནི་༎ ཀུན་དུ་སེམས་དཀྲུགས་མི་བྱ་སྟེ་༎ གལ་ཏེ་རྨོངས་པས་བྱས་གྱུར་ན་༎
 yadā karoti duṣprajño narake pacyate dhruvam || 13 ||	དམྱལ་བར་ངེས་པར་འཚེད་པར་འགྱུར་༎ མནར་མེད་ལ་སོགས་འཇིགས་རུང་བའི་༎
 narakā ye samākhyātā avīcyādyā bhayānakāḥ |	དམྱལ་བ་བསྟན་པ་གང་ཡིན་པ་༎ སློབ་དཔོན་ལ་ནི་སྨོད་པ་རྣམས་༎
 tatra vāsaḥ samākhyāta ācāryasya hi nindanāt || 14 ||	དེར་ནི་གནས་པར་ཡང་དག་བཤད་༎
 tasmāt sarvaprayatnena vajrācāryaṃ mahāgurum |	དེ་བས་འབད་པ་ཐམས་ཅད་ཀྱིས་༎ རྡོ་རྗེ་སློབ་དཔོན་བློ་གྲོས་ཆེ་༎ དགེ་བ་རབ་ཏུ་མི་སྤྱོ་མས་པ་༎
 pracchannavarakalyāṇaṃ nāvamanyet kadācana || 15 ||	ནམ་ཡང་སྨད་པར་མི་བྱའོ་༎
 yatheṣṭadakṣiṇādānād gurubhaktaṃ sagauravam |	བླ་མ་ལ་ནི་གུས་བཅད་ཡོན་༎ རྗེས་སུ་མཐུན་པར་སྦྱིན་པར་བྱ་༎
 uktā jvarādayastāpā na bhūyaḥ prabhavanti hi || 16 ||	དེས་ནི་རིམས་སོགས་གནོད་པ་རྣམས་༎ ཕྱིར་ཞིང་འབྱུང་བར་མི་འགྱུར་རོ་༎ རང་གི་དམ་ཚིག་སློབ་དཔོན་ནི་༎
 adeyaiḥ putradārādyairasubhirvā nijairapi |	སྦྱིན་མིན་བུ་དང་ཆུང་མ་དང་༎ རང་སྲོག་གིས་ཀྱང་བརྟེན་བྱ་ན་༎
 sevyaḥ svasaṃvarācārya kiṃ punarvibhavaiścalaiḥ || 17 ||	ལོངས་སྤྱོད་ག-ཡོ་བ་སྨོས་ཅི་དགོས་༎
 yataḥ sudurlabhaṃ vastu kalpāsaṃkhyeyakoṭibhiḥ |	གང་ཕྱིར་བསྐལ་པ་བྱེ་བ་ནི་༎ གྲངས་མེད་པར་ཡང་རྙེད་དཀའ་བའི་༎ སངས་རྒྱས་ཉིད་ཀྱང་བརྩོན་ལྡན་ལ་༎
 buddhatvamudyogavate dadātīhaiva janmani || 18 ||	ཚེ་འདི་ཉིད་ལ་སྟེར་བར་བྱེད་༎
 nityaṃ svasamayaḥ sādhyo nityaṃ pūjyāstathāgatāḥ |	རྟག་ཏུ་རང་གི་དམ་ཚིག་བསྲུང་༎ རྟག་ཏུ་དེ་བཞིན་གཤེགས་པ་མཆོད་༎ རྟག་ཏུ་བླ་མ་ལ་ཡང་འབུལ་༎
 nityaṃ ca gurave deyaṃ sarvabuddhasamo hyasau || 19 ||	འདི་ནི་སངས་རྒྱས་ཀུན་དང་འདྲ་༎ མི་ཟད་དེ་ནི་འདོད་པ་ཡིས་༎
 yadyadiṣṭataraṃ loke viśiṣṭarameva vā |	ཅུང་ཟད་ཡིད་འོང་གང་དང་གང་༎ ཤིན་ཏུ་ཁྱད་པར་གྱུར་པ་ཉིད་༎
 tattaddhi gurave deyaṃ sadaivākṣayamicchatā || 20 ||	དེ་དང་དེ་ནི་བླ་མར་སྦྱིན་༎
 datte 'smai sarvabuddhebhyo dattaṃ bhavati śāśvatam |	དེ་བྱིན་སངས་རྒྱས་ཐམས་ཅད་ལ་༎ རྟག་ཏུ་བྱིན་པ་ཉིད་དུ་འགྱུར་༎
 tasmācca puṇyasaṃbhāraḥ saṃbhārād bodhiruttamā || 21 ||	དེ་བྱིན་བསོད་ནམས་ཚོགས་ཡིན་ཏེ་༎ ཚོགས་ལས་དངོས་གྲུབ་མཆོག་ཏུ་འགྱུར་༎ དེ་བས་སློབ་མ་སྙིང་རྗེ་གཏོང་༎
 te śiṣyāḥ karuṇotsargaśīlakṣāntiguṇānvitāḥ |	ཚུལ་ཁྲིམས་བཟོད་པའི་ཡོན་ཏན་ལྡན་༎
 ye nānyatvaṃ kalpayanti gurorvajradharasya ca || 22 ||	སློབ་དཔོན་དང་ནི་རྡོ་རྗེ་འཛིན་༎ ཐ་དད་པར་ནི་མི་བརྟག་གོ་༎
 caityabhaṅgādibhītyāpi gurośchāyāṃ na laṅghayet |	མཆོད་རྟེན་བཤིགས་འདྲའི་སྡིག་འཇིགས་པས་༎ གྲིབ་མའང་བགོམ་༄༡༡ཨ་༌་༎ པར་མི་བྱ་ན་༎
 pādukāsanayānāderlaṅghanasya tu kā kathā || 23 ||	ལྷམ་དང་སྟན་དང་བཞོན་པ་སོགས་༎ བགོམ་མི་བྱ་བ་སྨོས་ཅི་དགོས་༎ བློ་གྲོས་ཆེན་པོ་དགའ་སེམས་ཀྱིས་༎
 śrūyād yatnād gurorājñāṃ hṛṣṭacitto mahāmatiḥ |	བླ་མའི་བཀའ་ནི་འབད་དེ་མཉན་༎
 aśaktaḥ śrāvayet tasmā upapattyā tvaśaktitām || 24 ||	རིགས་པ་ཡིས་ནི་མི་ནུས་པ་༎ མི་ནུས་དེ་ལ་ཚིག་གིས་སྦྱང་༎
 guroḥ siddhiṃ samāpnoti guroḥ svargaṃ guroḥ sukham |	བླ་མ་ལས་ནི་དངོས་གྲུབ་དང་༎ མཐོ་རིས་དང་ནི་བདེ་བ་འཐོབ་༎
 tasmāt sarvaprayatnena gurorājñāṃ na laṅghayet || 25 ||	དེ་བས་འབད་པ་ཐམས་ཅད་ཀྱིས་༎ བླ་མའི་བཀའ་ལས་འདའ་མི་བྱ་༎
 svātmavacca gurordravyaṃ guruvacca tadaṅganām |	བླ་མའི་རྫས་ནི་སྲོག་ཇི་བཞིན་༎ བླ་མའི་སྡུག་པའང་བླ་མ་བཞིན་༎ དེ་ཡི་འཁོར་ནི་གཉེན་བཞིན་དུ་༎
 svajanāniva tallokān paśyennityaṃ samāhitaḥ || 26 ||	མཉམ་བར་གཞག་པས་རྟག་ཏུ་བསམ་༎
 śayyārohamagrayānamuṣṇīṣādyupabandhanam |	མལ་སྟན་འདུག་དང་སྔོན་འགྲོ་དང་༎ གཙུག་ཏོར་དག་དང་དཔྱངས་པ་དང་༎ སྟན་ལ་རྐང་འཇོག་རྐེད་པར་ནི་༎
 na kuryādāsane pādaṃ kaṭihastaṃ ca sannidhau || 27 ||	ལག་གཞག་སྙེ་བར་མི་བྱའོ་༎ བླ་མ་དག་ནི་ལངས་པ་ན་༎
 suptena vā niṣaṇṇena na stheyamutthite gurau |	ཉལ་དང་འདུག་པར་མི་བྱའོ་༎
 dakṣaścotsāhasampannastatkāryeṣu sadā bhavet || 28 ||	རྟག་ཏུ་དེ་ཡི་བྱ་བ་ལ་༎ ལྡང་མཁས་ཕུན་སུམ་ཚོགས་པར་བྱ་༎
 śleṣmādīnāṃ parityāgaḥ pādaprasāraṇaṃ tathā |	མཆིལ་མ་ལ་སོགས་འདོར་བ་དང་༎ སྟན་ལ་རྐང་འཇོག་རྐྱོང་བ་ནི་༎
 caṅkramaṇaṃ vivādaṃ ca na kuryāt purato guroḥ || 29 ||	།
 saṃvāhanaṃ nartanaṃ ca na gānaṃ na ca bādanam |	ཡན་ལག་མཉེ་དང་གར་དག་དང་༎ གླུ་དང་རོལ་མོ་མི་བྱ་ཞིང་༎ གཏམ་གྱི་སྦྱོར་བ་མང་པོ་རྣམས་༎
 bahu saṃlapanaṃ cāpi na kuryāt purato guroḥ || 30 ||	ཐོས་པའི་ཉེ་འཁོར་དུ་མི་བྱ་༎
 natvāsanāt samuttheyaṃ niṣattavyaṃ ca bhaktitaḥ |	བཏུད་དེ་སྟན་ལས་ལྡང་བ་དང་༎ བུས་པ་ཡིས་ནི་འདུག་པར་བྱ་༎ མཚན་ཆུ་འཇིགས་བཅས་ལམ་དུ་ནི་༎
 niśyapsu sabhaye mārge prārthyāgre gamanaṃ caret || 31 ||	བསྒོ་བ་ཐོབ་ན་མདུན་འགྲོ་བྱ་༎ སློབ་དཔོན་གྱིས་ནི་མཐོང་མདུན་དུ་༎
 nāṅgāni cālayed dhīmān na jṛmbhādi samāśrayet |	བློ་དང་ལྡན་པས་ལུས་གཅུ་དང་༎ ཀ་བ་ལ་སོགས་བརྟེན་མི་བྱ་༎
 nāṅgulisphoṭanaṃ kuryāt puraḥ paśyati śāstari || 32 ||	སོར་མོའི་ཚིགས་ནི་དྲང་མི་བྱ་༎
 pādayoḥ kṣālanaṃ cāṅgaproñchābhyañjanamardanam |	རྐང་པ་བཀྲུ་དང་ལུས་བཀྲུ་དང་༎ དྲིལ་དང་མཉེ་བ་ལ་སོགས་པ་༎
 pūrvaṃ praṇamya kartavyaṃ tataḥ kuryād yadādiśet || 33 ||	ཕྱག་ནི་སྔོན་དུ་འགྲོ་བས་བྱ་༎ དེ་བཞིན་མཐར་ནི་ཅི་བདེར་བྱ་༎ དེ་ཡི་མཚན་སྨོས་བརྗོད་ན་ནི་༎
 [āvhānādau gurornāmni pūjyapādādi yojayet | anyadā śraddhayā brūyāt sādaraistu viśeṣaṇaiḥ || 34 || ādiśyatām, kariṣyāmi, pravadet sāñjalirgurum |	མིང་མཐར་ཞལ་སྔར་ལྡན་པས་བྱ་༎ གཞན་དག་གུས་བར་བྱ་བའི་ཕྱིར་༎ ཁྱད་པར་གྱི་ནི་ཚིག་ཀྱང་བརྗོད་༎ བླ་མ་ལ་ནི་བཀའ་སྩལ་ཞུ་༎ བཀའ་བཞིན་བགྱིད་ཅེས་བརྗོད་བྱས་ལ་༎ ཐལ་མོ་སྦྱར་ཞིང་མ་ཡེངས་པར་༎
 śrutvādeśaṃ cāvicālya yathādiṣṭaṃ tathā caret || 35 ||	བླ་མས་བསྒོ་བ་མཉན་པར་བྱ་༎ དགོད་དང་ལུད་པ་ལ་སོགས་པ་༎
 hāse kāse samutpanne kareṇācchādayenmukham |	ལག་པས་ཁ་ནི་དགབ་པར་བྱ་༎ བྱ་བ་ཟིན་ནས་འཇམ་པ་ཡི་༎
 tadante mṛdubhirvarṇaiḥ svābhiprāyaṃ nivedayet || 36 ||	ཚིག་དག་གིས་ནི་བཟླས་པར་བྱ་༎
 vinītaḥ purato bhūyāt sajjo vastrādibandhanaiḥ |	མདུན་དུ་དུལ་བར་འདུག་པ་དང་༎ ༄༡༡བ་གོས་སོགས་ཚུལ་བཞིན་བསྡམས་པ་དང་༎ པུས་བཙུགས་ཐལ་མོ་སྦྱར་བ་ཡིས་༎
 bhūjānuḥ sāñjaliḥ śrotuṃ yācayet tu trivārakam || 37 ||	མཉན་སོགས་འདོད་ལ་གསོལ་གསུམ་གདབ་༎ བསྙེན་བཀུར་སྤྱོད་བ་ཐམས་ཅད་ལ་༎
 satkāryaṃ sarvadā kuryānnirahaṅkāracetasā |	ཡིད་ནི་ང་རྒྱལ་མེད་པར་བྱ་༎
 trapayā pāpabhītyā saṃvṛto navavadhūriva || 38 ||	ངོ་ཚ་འཇིགས་ཤིང་བསྡམས་པ་ཡིས་༎
 na vilāsamayīṃ ceṣṭāṃ kuryāt śāstari saṃmukhe |	བག་མ་གསར་པའི་ཚུལ་གནས་བྱ་༎ སྒེག་པ་ལ་སོགས་བྱ་བ་ཀུན་༎ སྟོན་པའི་མདུན་དུ་སྤང་བར་བྱ་༎
 anyaccaivaṃvidhaṃ karma suparīkṣya tyajed bhṛśam || 39 ||	གཞན་ཡང་དེ་འདྲའི་བྱ་བ་ནི་༎ རང་གིས་བརྟགས་ལ་དོར་བར་བྱ་༎
 pratiṣṭhāyāṃ maṇḍale ca home vā śiṣyasaṃgrahe |	རབ་གནས་དཀྱིལ་འཁོར་སྦྱིན་སྲེག་དང་༎ སློབ་མ་སྡུད་དང་འཆད་པ་རྣམས་༎
 ākhyānādau gurorvāse nityaṃ kuryācca sannidhim || 40 ||	ཡུལ་དེར་བླ་མ་གནས་པ་ན་༎ རྗེས་མ་གནང་བར་མི་བྱའོ་༎ སྤྱན་འབྱེ་སོགས་ལས་ཅི་ཐོབ་པ་༎
 pratiṣṭhādau labhyate yat tatsarvaṃ gurave 'rpayet | tena dattaṃ ca gṛṇhīyāt svayaṃ cānyāṃśca toṣayet || 41 ||	དེ་ཀུན་བླ་མ་རྣམས་ལ་དབུལ་༎ དེ་ཡིས་བསྟབས་པ་བླངས་ནས་ནི་༎ གཞན་དག་ལ་ནི་ཅི་བདེར་བྱ་༎
 guruśiṣye svaśiṣyatvaṃ na vidadhyāt kadācan |	བླ་མའི་སློབ་མ་སློབ་མར་མིན་༎
 svaśiṣyaṃ vyāvṛtaṃ kuryāt satkārāderguroḥ puraḥ || 42 ||	སློབ་མའང་བླ་མའི་མདུན་དུ་མིན་༎ བསྙེན་བཀུར་དག་དང་ལྡང་བ་དང་༎ ཕྱག་སོགས་བྱེད་པ་བཟློག་པར་བྱ་༎
 ācāryo yatsvayaṃ dadyād gururvā yat pradāpayet |	སློབ་དཔོན་ལ་ནི་གང་འབུལ་དང་༎ བླ་མས་ཀྱང་ནི་གང་སྩལ་པ་༎ དེ་ལ་བཏུད་དེ་ལག་གཉིས་ཀྱིས་༎
 praṇamya dhīmatā grāhyaṃ baddhāñjalipuṭena tat || 43 || avismṛtaḥ sarvacaryāṃ yatnāt kurvan svabāndhavān |	བློ་དང་ལྡན་པས་བླང་བར་བྱ་༎
 avismṛternirākuryāt premṇā hṛṣṭena cetasā || 44 ||	དྲན་པ་བརྗེད་མེད་གྱུར་པ་དང་༎ རང་གི་ཀུན་སྤྱོད་ལ་བརྩོན་པས་༎ སྤུན་གྱི་རང་སྤྱོད་ལས་འདས་པ་༎ དགའ་བས་ཕན་ཚུན་བཟློག་པར་བྱ་༎ ན་བས་བླ་མའི་བྱ་བ་ལ་༎
 anujñāto guroḥ kāryaṃ śraddhālurnācared yadi |	བཏུད་དེ་རྗེས་མ་གནང་བར་ཡང་༎ བཀག་པ་རྣམས་ནི་སྤྱད་བྱས་ཀྱང་༎
 rugṇastu kuśale citte naivaṃ bhavati pāpabhāk || 45 ||	དགེ་སེམས་ལྡན་ལ་སྡིག་མི་འགྱུར་༎
 kimanyad, gurutoṣāya yacchakyaṃ tatsamācaret | caryā kāryā prayatnena na kadāpyavahelayet || 46 ||	འདིར་མང་སྨྲ་བ་ཅི་ཞིག་དགོས་༎ བླ་མ་དགྱེས་བྱེད་གང་ཡིན་བྱ་༎ མི་མཉེས་བྱེད་ཀུན་སྤང་བར་ནི་༎ དེ་དང་དེ་ལ་འབད་དེ་སྤྱད་༎
 sarvathā sarvadā siddhirācārya yānugāminī |	དངོས་གྲུབ་སློབ་དཔོན་རྗེས་འབྲང་ཞེས་༎
 gururvajradharasyokterārādhyaḥ sarvavastubhiḥ || 47 ||	རྡོ་རྗེ་འཛིན་པ་ཉིད་གསུང་བར་༎ ཤེས་ནས་དངོས་པོ་ཐམས་ཅད་ཀྱིས་༎ བླ་མ་ཡོངས་སུ་མཉེས་པར་བྱ་༎
 śiṣyaḥ śuddhāśayo bhūtvā triratnaṃ śaraṇaṃ vrajet |	བསམ་པ་དག་པའི་སློབ་མ་ནི་༎ དཀོན་མཆོག་གསུམ་ལ་སྐྱབས་སོང་ལ་༎
 guroradhītyānupaṭhet kuryādutsargameva ca || 48 ||	བླ་མའི་རྗེས་སུ་འཇུག་པ་ནི་༏་། ཁ་ཏོན་བྱ་བར་སྦྱིན་པར་བྱ་༎
 tato mantrādidānena kṛtvā saddharmapātrakam |	དེ་ནས་སྔགས་སོགས་སྦྱིན་པ་ཡིས་༎ དམ་ཆོས་སྣོད་དུ་བྱས་ནས་སུ་༎
 paṭhecca dhārayeccāpi mūlāpattīścaturdaśa || 49 ||	རྩ་བའི་ལྟུང་བ་བཅུ་བཞི་ནི་༎ ཀླག་དང་འཛིན་པ་ཉིད་དུ་བྱ་༎ དེ་ལྟར་བླ་མའི་རྗེས་འཇུག་སློབ་མ་ནི་༎
 gurumanugataśiṣyasyānavadyasya kṛtvā sakalasuhitavṛddhiṃ saṃcitaṃ yanmayedam |	མ་ལུས་ཕན་བསྐྱེད་སྐྱོན་མེད་འདི་བྱས་པའི་༎ དགེ་བ་མཐའ་༄༡༢ཨ་༌་༎ ཡས་བདག་གིས་ཅི་བསགས་པ་༎
 kuśalapadamanantaṃ tena vai sarvasatvāḥ vijitasugatabhāvā drāk susiddhiṃ labheyuḥ || 50 ||	དེས་ནི་འགྲོ་ཀུན་མྱུར་དུ་རྒྱལ་གྱུར་ཅིག་།
 || iti gurupañcāśikā samāptā ||	བླ་མ་ལྔ་བཅུ་པ་སློབ་དཔོན་ཆེན་པོ་རྟ་དབྱངས་ཀྱིས་མཛད་པ་རྫོགས་སོ་།
