skt	tib
 tadeva viśuddha-dharmadhātuprajñāpāramitā, samāhitāvasthāyāṃ gaganatalavat samastadharmasākṣātkāriṇyāṃ mahābhūmau avasthitāḥ bodhisattvāśca (tathatāratnatrayam) | atha caivaṃ- dvividho rupakāyaḥ , santānāvasthitāścatuḥsatya-saptatriṃśadbodhipākṣikadharma-bhūmi-pāramitādayo dharmāḥ, prayogamārgīyāśca bodhisattvāḥ | punaścaivam- citrāṅkitatotkīrṇaniṣiktamṛṇmayādi (buddhapratimādi) - navāṅgapravacanamayapothīpustakādi, saṃbhāramārgīyāśca bodhisatvāḥ |	ཆོས་ཀྱི་དབྱིངས་ལ་གནས་པ་དང་། ཆོས་ཀྱི་དབྱིངས་རྣམ་པར་དག་པ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་དེ་ཉིད་དང་། མཉམ་པར་གཞག་པའི་དུས་སུ་ཆོས་ཐམས་ཅད་ནམ་མཁའི་དཀྱིལ་ལྟ་བུར་ཤེས་པའི་བྱང་ཆུབ་སེམས་དཔའ་ས་ཆེན་པོ་ལ་གནས་པ་དང་། ཡང་འདི་ལྟར་གཟུགས་ཀྱི་སྐུ་རྣམ་པ་གཉིས་དང་བདེན་པ་བཞི་དང་། བྱང་ཆུབ་ཀྱི་ཕྱོགས་ཀྱི་ཆོས་སུམ་ཅུ་རྩ་བདུན་དང་། ས་དང་ཕ་རོལ་ཏུ་ཕྱིན་པ་ལ་སོགས་པའི་ཆོས་རྒྱུད་ལ་གནས་པ་དང་། སྦྱོར་བའི་ལམ་གྱི་བྱང་ཆུབ་སེམས་དཔའ་དང་། ཡང་འདི་ལྟར་རི་མོར་བྲིས་པ་དང་། འབུར་དུ་བཏོད་པ་དང་། ལུགས་མ་དང་། ལྡེར་སོ་ལ་སོགས་པ་དང་། གསུང་རབ་ཡན་ལག་དགུའི་བདག་ཉིད་པོ་ཏི་དང་། གླེགས་བམ་ལ་སོགས་པ་དང་། ཚོགས་ཀྱི་ལམ་པའི་བྱང་ཆུབ་སེམས་དཔའོ་༎
 hīnayānaśāstraṃ tāvat- buddhasaṃghakarāndharmān aśaikṣānubhayāṃśca saḥ |	ཐེག་པ་ཆུང་ངུའི་གཞུང་ནི་།
 nirvāṇaṃ ceti śaraṇaṃ yo yāti śaraṇatrayam || 3 || iti |	གང་ཞིག་གསུམ་ལ་སྐྱབས་འགྲོ་བ་༎ སངས་རྒྱས་དགེ་འདུན་བྱེད་པའི་ཆོས་༎ མི་སློབ་པ་དང་གཉིས་ཀ་དང་༎ མྱ་ངན་འདས་ལ་སྐྱབས་སུ་འགྲོ་༎
 tatra āśayo mahāyānināntu aśeṣasattvārthacintanam | itarasya ca ātmārthameva cintanam |	ཞེས་བྱ་བ་ཡིན་ནོ་༎ དེ་ལ་བསམ་པ་ནི་ཐེག་པ་ཆེན་པོ་པའི་ནི་སེམས་ཅན་མ་ལུས་པའི་དོན་དུ་སེམས་པའོ་༎ གཅིག་ནི་བདག་འབའ་ཞིག་གི་དོན་དུ་སེམས་པའོ་༎
 tatra avadhirmahāyānināntu bodhimaṇḍaparyantam |	དེ་ལ་དུས་ནི་ཐེག་པ་ཆེན་པོ་པའི་ནི་བྱང་ཆུབ་ཀྱི་སྙིང་པོའི་བར་དུའོ་༎
 itarasya tu yāvajjīvanaṃ pratijñā |	གཅིག་ནི་ཇི་སྲིད་༄༢༩༨བ་འཚོའི་བར་དུ་དམ་འཆའ་བའོ་༎
 tatra svabhāvo hrī-apatrapāyuktatā avijñaptpādaśca |	དེ་ལ་རང་བཞིན་ནི་ངོ་ཚ་ཤེས་པ་དང་ཁྲེལ་ཡོད་པ་དང་ལྡན་པ་དང་། རྣམ་པར་རིག་བྱེད་མ་ཡིན་པ་སྐྱེས་པའོ་༎
 tatra mānaṃ tu svīkaraṇam, śaraṇakaraṇaṃ vijñaptyutpādaśca |	དེ་ལ་ཚད་ནི་ཁས་བླངས་པ་དང་། སྐྱབས་བྱེད་པ་དང་། རྣམ་པར་རིག་བྱེད་སྐྱེད་པའོ་༎
 tatra nayastu śaraṇagamanavidhiḥ | sa ca guroravagantavyaḥ | tatra śikṣā sādhāraṇī asādhāraṇī ca gurupādebhyo jñeyā |	དེ་ལ་ཚུལ་ནི་སྐྱབས་སུ་འགྲོ་བའི་ཆོ་ག་ཡིན་ཏེ་དེ་ནི་བླ་མ་ལ་ཞུ་བར་བྱའོ་༎ དེ་ལ་བསླབ་པ་ནི་ཐུན་མོང་དང་ཐུན་མོང་མ་ཡིན་པ་སྟེ་། བླ་མའི་ཞལ་སྔ་ནས་ཤེས་པར་འགྱུར་རོ་༎ དེ་ལ་ངེས་པའི་ཚིག་ནི་འབངས་ཡིན་པའམ་།
 tatra niruktistu dāsabhāvaḥ taditarasvāminamananviṣya śaraṇagamanam |	དེ་ལས་གཞན་པའི་ཇོ་བོ་མི་ཚོལ་བས་སྐྱབས་སུ་སོང་བའོ་༎
 tatra kāritraṃ tu bodhicittamahāvṛkṣotpādasya mūlatvam, mokṣamahānagarasya praveśadvāratvam, upavāsādisarvasaṃvarāṇām āśrayatvam |	དེ་ལ་ལས་ནི་བྱང་ཆུབ་ཀྱི་སེམས་ཀྱི་ལྗོན་ཤིང་སྐྱེ་བའི་རྩ་བར་གྱུར་པ་དང་། ཐར་པའི་གྲོང་ཁྱེར་ཆེན་པོའི་སྒོར་འཇུག་པ་དང་། བསྙེན་གནས་ལ་སོགས་པའི་སྡོམ་པ་ཐམས་ཅད་ཀྱི་རྟེན་བྱེད་པའོ་༎
 tatraupamyaṃ tāvad rājñaḥ mantriṇo vā prajāgaṇasya tadvacanānatikramaṇam, tadārādhanamiva ca |	དེ་ལ་དཔེ་ནི་རྒྱལ་པོའམ་བློན་པོའི་འབངས་དག་དེའི་བཀའ་ལས་མི་འདའ་ཞིང་ཅི་ནས་ཀྱང་དེ་མགུ་བར་བྱེད་པ་བཞིན་ནོ་༎
 tatra bhedastu sādhāraṇāsādhāraṇatvena viśiṣṭaḥ |	དེ་ལ་དབྱེ་བ་ནི་ཐུན་མོང་བ་དང་། ཐུན་མོང་མ་ཡིན་པའི་བྱེ་བྲག་གོ་༎
 tatra ādīnavau dvau |	དེ་ལ་ཉེས་དམིགས་ནི་གཉིས་ཏེ་།
 śaraṇacyutirajñānaṃ vā |	སྐྱབས་ཉམས་པའམ་མི་ཤེས་པའོ་༎ སྤངས་པའམ་ཉམས་པ་ནི་འདི་སྐད་དུ་།
 cyavanaṃ cyutirvā yathā candrakīrtipādānām-	ཟླ་གྲགས་ཀྱི་ཞལ་སྔ་ནས་།
 gṛhītvā sadadhiṣṭhānaṃ punarhīnasamāśraye |	རྟེན་གྱི་དམ་པ་བླངས་ནས་ནི་༎ སླར་ཡང་དམན་ལ་བརྟེན་གྱུར་ན་༎ ཉམས་བཅས་ཕྱོགས་ལ་གནས་པས་ན་༎
 cyutipakṣāśrayatvāt so yāti sajjanahāsyatām || 4 ||	དེ་ནི་དམ་པའི་བཞད་གད་འགྱུར་༎
 ityuktirnidarśanamātram |	ཞེས་གསུངས་ཏེ་མཚོན་པ་ཙམ་མོ་༎
 tatrārthastu yathoktaṃ bhagavatā-	དེ་ལ་དགོས་པ་ནི་བཅོམ་ལྡན་འདས་ཀྱིས་ཇི་སྐད་དུ་། འཇིགས་པས་སྐྲག་པའི་མི་རྣམས་ནི་༎
 “bahavaḥ śaraṇaṃ yānti parvatāṃśca vanāni ca |	ཕལ་ཆེར་རི་དང་ནགས་ཚལ་དང་༎ ཀུན་དགའ་དང་ནི་མཆོད་གནས་ཀྱི་༎
 ārāmānvṛkṣāṃścaityāṃśca manuṣyā bhayavarjitāḥ || 5 ||	ལྗོན་ཤིང་རྣམས་ལ་སྐྱབས་སུ་འགྲོ་༎
 na tvetaccharaṇaṃ śreṣṭhaṃ naitaccharaṇamuttamam |	སྐྱབས་དེ་གཙོ་བོ་མ་ཡིན་ཞིང་༎ སྐྱབས་དེ་མཆོག་གྱུར་མ་ཡིན་ལ་༎
 naitaccharaṇamāgamya sarvaduḥkhātpramucyate || 6 ||	སྐྱབས་དེ་ལ་ནི་བརྟེན་ནས་སུ་༎ སྡུག་བསྔལ་ཀུན་ལས་མི་གྲོལ་ཞིང་༎
 yastu buddhaṃ ca dharma ca saṃghaṃ ca śaraṇaṃ gataḥ | catvāri cāryasatyāni paśyati prajñayā yadā || 7 ||	གང་ཚེ་གང་ཞིག་སངས་རྒྱས་དང་༎ ཆོས་དང་དགེ་འདུན་སྐྱབས་སོང་ན་༎
 duḥkhaṃ duḥkhasamutpādaṃ duḥkhasya samatikramam |	སྡུག་བསྔལ་སྡུག་བསྔལ་ཀུན་འབྱུང་དང་༎ སྡུག་བསྔལ་ཡང་དག་འདས་པ་དང་༎ འཕགས་ལམ་ཡན་ལག་བརྒྱད་བདེ་བ་༎
 ārya cāṣṭāṅgikaṃ mārga kṣemaṃ nirvāṇagāminam || 8 ||	མྱ་ངན་འདས་པར་འགྲོ་འགྱུར་དང་༎ འཕགས་པའི་བདེན་པ་བཞི་པོ་དག་། ཤེས་རབ་ཀྱིས་ནི་ལྟ་བྱེད་པ་༎ སྐྱབས་དེ་གཙོ་༄༢༩༩ཨ་༌་༎
 etaddhi śaraṇaṃ śreṣṭhaṃ etaccharaṇamuttamam |	བོ་ཡིན་པ་སྟེ་༎ སྐྱབས་དེ་མཆོག་ཏུ་གྱུར་པ་ཡིན་༎ སྐྱབས་དེ་ལ་ནི་བརྟེན་ནས་ཀྱང་༎
 etaccharaṇamāgamya sarvaduḥkhāt pramucyate || 9 || iti |	སྡུག་བསྔལ་ཀུན་ལས་གྲོལ་བར་འགྱུར་༎ ཞེས་གསུངས་སོ་༎ སྐྱབས་སུ་འགྲོ་བའི་དགོས་པ་ནི་དེ་ལྟ་བུའོ་༎ དེ་ལ་ཕན་ཡོན་ནི་གསུམ་སྟེ་།
 śaraṇagamamārthaḥ tādṛśaḥ | tatrānuśaṃsāstimnaḥ | hetukālānuśaṃsā mārgakālānuśaṃsā phalakālānuśaṃsā ca |	རྒྱུའི་དུས་ཀྱི་ཕན་ཡོན་དང་། ལམ་གྱི་དུས་ཀྱི་ཕན་ཡོན་དང་། འབྲས་བུའི་དུས་ཀྱི་ཕན་ཡོན་ནོ་༎
 hetukālā ehikī āmuṣmikī ca |	རྒྱུའི་དུས་ཀྱི་ལ་ཚེ་འདིའི་དང་། ཚེ་རབས་གཞན་གྱིའོ་༎
 ehikānuśaṃsā aṣṭamahābhayamokṣaḥ, anantarāyaḥ, śāsanapriyadevasāhāyyam, maraṇakāle ca cittaharṣādi |	ཚེ་འདིའི་ཕན་ཡོན་ནི་འཇིགས་པ་ཆེན་པོ་བརྒྱད་ལས་ཐར་བར་བྱེད་པ་དང་། བར་ཆད་མེད་པ་དང་། བསྟན་པ་ལ་དགའ་བའི་ལྷ་དག་བསྟང་གྲོགས་བྱེད་པ་དང་༏་འཆི་བའི་དུས་སུ་ཡིད་དགའ་བ་ལ་སོགས་པའོ་༎
 āmuṣmikī tu saṃsāradurgati-duḥkhebhya uddharaṇam, nirvāṇābhyudayasukhapradattvañca |	ཚེ་རབས་གཞན་གྱི་ནི་འཁོར་བའི་སྡུག་བསྔལ་དང་། ངན་སོང་གི་སྡུག་བསྔལ་ལས་འདྲེན་པར་མཛད་པ་དང་། མྱ་ངན་ལས་འདས་པ་དང་། མཐོ་རིས་ཀྱི་བདེ་བ་སྩོལ་བའོ་༎
 mārgānuśaṃsā tu catu-(rārya-) satyāryāṣṭāṅgikamārga-saptabodhyaṅgādiyojanam |	ལམ་གྱི་ཕན་ཡོན་བདེན་པ་བཞི་དང་། འཕགས་པའི་ལམ་ཡན་ལག་བརྒྱད་པ་དང་། བྱང་ཆུབ་ཀྱི་ཡན་ལག་བདུན་ལ་སོགས་པ་ལ་སྦྱོར་བར་མཛད་པའོ་༎
 phalānusaṃsā dvividhanirvāṇasya trikāyasya ca prāptiḥ |	འབྲས་བུའི་ཕན་ཡོན་མྱ་ངན་ལས་འདས་པ་གཉིས་དང་། སྐུ་གསུམ་ཐོབ་པར་བྱེད་པའོ་༎
 idaṃ hi saṃkṣiptam, vistaraṃ tu guruśāstrabhyo jñeyam |	འདི་དག་ནི་མདོར་བསྡུས་པ་ཡིན་ལ་རྒྱས་པར་གཞུང་དང་བླ་མ་ལས་ཤེས་པར་བྱའོ་༎
