skt	tib
 sā ca sarvvopasaṃhārāt sāmānyamavalambate |	དེ་ཡང་ཐམས་ཅད་ཉེར་བསྡུས་པས་༎ སྤྱི་ཉིད་ལ་ནི་དམིགས་པ་སྟེ་༎
 tasya dharmmiṇi vṛttistu pratīyetānumānataḥ ||	དེ་ནི་ཆོས་ཅན་ལ་འཇུག་པས་༎ རྗེས་སུ་དཔག་པས་རྟོགས་པ་ཡིན་༎
 pratyakṣadṛṣṭayorvanhidhūmayoḥ kāryyakāraṇabhāvasidvau tayorvyāptisidviriti pratyakṣasidve vanhau yuktamanumānavaiphalyam |	མངོན་སུམ་གྱིས་མཐོང་བ་དག་གིས་མེ་དང་དུ་བ་རྒྱུ་དང་འབྲས་བུའི་ངོ་བོར་གྲུབ་ན་དེ་གཉིས་ཀྱི་ཁྱབ་པ་འགྲུབ་སྟེ་།
 naivaṃ vyāptisidveḥ prāk pramāṇāntarasidvaṃ dharmmiṇi kṣaṇikatvam |	མངོན་སུམ་གྱིས་མེ་དང་ལྡན་པར་འགྲུབ་པ་ནི་རྗེས་སུ་དཔག་པ་འབྲས་བུ་མེད་པ་ཡིན་ནོ་༎ ཁྱབ་པ་གྲུབ་པའི་སྔ་རོལ་དུ་ཚད་མ་གཞན་གྱི་ཆོས་ཅན་ལ་སྐད་ཅིག་མ་ཉིད་དུ་གྲུབ་པ་མ་ཡིན་ཏེ་།
 sādhanadharmmameva tu kevalamanupaśyanto viparyyaye bādhakapramāṇavalāttasya kṣaṇikatvena vyāptiṃ pratīmaḥ |	འདིར་སྒྲུབ་པར་བྱེད་པའི་ཆོས་འདི་ཁོ་ན་འབའ་ཞིག་མཐོང་བས་བཟློག་ན་གནོད་པ་ཅན་གྱི་སྟོབས་ཀྱིས་དེ་ལ་སྐད་ཅིག་མ་གཉིས་ཀྱིས་ཁྱབ་པར་རྟོགས་སོ་༎ 
 tattataḥ sādhanavaiphalyam |	དེ་ལ་གང་གིས་ན་སྒྲུབ་པར་བྱེད་པ་དེ་དོན་མེད་པ་ཡིན་།
 vaiphalyameva, kṣaṇikatvavyāptasya sattvasya tathātvena dharmmiṇi pratītau kṣaṇikatvasyāpi pratīteriti cet | na |	དོན་མེད་པ་ཉིད་ཡིན་ཏེ་སྐད་ཅིག་མ་ཉིད་ཀྱིས་ཁྱབ་པ་ཡོད་པ་དེ་བཞིན་དུ་ཆོས་ཅན་ལ་རྟོགས་ན་སྐད་ཅིག་མ་ཉིད་དུ་ཡང་རྟོགས་སོ་ཞེས་ཟེར་ན་། མ་ཡིན་ཏེ་།
 sarvvopasaṃhāravatī hi vyāptiḥ sādhyasidveraṅgam | tadiyamanapekṣitadharmmiviśeṣaṃ sādhanadharmmamātramavalambate |	ཐམས་ཅད་བསྡུས་པ་དང་ལྡན་པའི་ཁྱབ་པ་ནི་བསྒྲུབ་པར་བྱ་བ་འགྲུབ་པའི་ཡན་ལག་ཡིན་ལ་། དེ་བས་ན་འདི་ནི་ཆོས་ཅན་གྱི་ཁྱད་པར་པ་ལྟོས་པ་མེད་པར་སྒྲུབ་པར་བྱེད་པའི་ཆོས་ཙམ་དམིགས་པ་སྟེ་།
 tadyathā | yatra dhūmastatrāgniriti |	གང་ན་དུ་བ་ཡོད་པ་དེ་ན་མེ་ཡོད་དོ་ཞེས་བྱ་བ་བཞིན་ནོ་༎
 na punaryatra mahānase dhūmastatrāgniriti |	ཡང་གང་ན་ཚང་བང་གི་དུ་བ་ཡོད་པ་དེ་ན་མེ་ཡོད་དོ་ཞེས་བྱ་བ་ནི་མ་ཡིན་ནོ་༎ 
 evamihāpi yat sattatkṣaṇikamiti vyāptipratītau sādhanadharmmasyāpi dharmmiṇi sattvaṃ nāntarbhavati |	དེ་བཞིན་དུ་འདིར་ཡང་གང་ཡོད་པ་དེ་ནི་སྐད་ཅིག་མ་༄༣༡༠བ་ཡིན་ནོ་ཞེས་བྱ་བས་ཁྱབ་པ་རྟོགས་ན་སྒྲུབ་པར་བྱེད་པའི་ཆོས་ཀྱང་ཆོས་ཅན་ལ་ཡོད་པའི་ནང་དུ་མི་འདུ་ན་བསྒྲུབ་པར་བྱ་བའི་ཆོས་ལྟ་ཅི་སྨོས་ཡིན་ནོ་༎ 
 kiṃ punaḥ sādhyadharmmasya | tasmāt sattvasāmānyasya sādhanadharmmasya pakṣadharmmatvaṃ vyāptiścaikaśaḥ pratipādya tadubhayasāmarthyāt sādhyadharmmasya dharmmiṇi vṛttiḥ pratīyata iti kuto 'numānavaiphalyaṃ |	། དེ་ལྟ་བས་ན་ཡོད་པའི་སྤྱི་སྒྲུབ་པར་བྱེད་པའི་ཆོས་ཕྱོགས་ཀྱི་ཆོས་ཉིད་ཁྱབ་པ་སོ་སོར་རྟོགས་ནས་དེ་གཉིས་ཀྱི་ནུས་པས་བསྒྲུབ་པར་བྱ་བའི་ཆོས་ཅན་ལ་འཇུག་པའི་ཕྱིར་གང་གིས་ན་རྗེས་སུ་དཔག་པ་འབྲས་བུ་མེད་པ་ཡིན་ཏེ་།
 yadyevaṃ vyāptipratītāvasati dharmmiṇi parāmarśe sādhyadharmmiṇi vyāptigrahaṇamiti | kutaḥ | tatra dṛṣṭasya sattvasya vyāptipratīteḥ |	གལ་ཏེ་དེ་ལྟ་བུའི་ཁྱབ་པ་རྟོགས་ན་ཆོས་ཅན་ལ་མཆོག་ཏུ་འཛིན་པ་མེད་པས་ཁྱབ་པ་འཛིན་ན་དེ་ལ་མཐོང་བའི་ཡོད་པའི་ཁྱབ་པ་གང་དུ་རྟོགས་ཏེ་།
 yathā mahānasadṛṣṭāgnidhūmayorvyāptigrahe dṛṣṭāntadharmmiṇi vyāptigrahaṇamucyate |	དཔེར་ན་ཚང་བང་དུ་མཐོང་བས་མེ་དང་དུ་བའི་ཁྱབ་པ་གཟུང་བས་དཔེའི་ཆོས་ཅན་ལ་ཁྱབ་པ་གཟུང་བ་མ་ཡིན་ནོ་ཞེས་ཟེར་ན་མ་ཡིན་ཏེ་། 
 na hi vyāptigrahaṇe mahānasaparāmarśo 'stītyuktaṃ |	ཁྱབ་པར་འཛིན་པ་ནི་ཚང་བང་ལ་མཆོག་ཏུ་འཛིན་པ་མེད་དོ་ཞེས་བསྟན་ཏོ་ཡིན་ཏེ་། 
 nanu vyāptipakṣadharmmatvayorekaśaḥ pratītāvapi yasyaiva pakṣadharmmatvamavagatantasyaiva sādhyena vyāptiravasiteti sāmarthyāt sādhyasattākathanamavaiyarthyaṃ sādhanasya |	༎ ཁྱབ་པ་དང་ཕྱོགས་ཀྱི་ཆོས་གཉིས་སོ་སོར་རྟོགས་པས་ཀྱང་། གང་ལ་ཕྱོགས་ཀྱི་ཆོས་ཉིད་རྟོགས་པ་དེ་ཉིད་ལ་བསྒྲུབ་པར་བྱ་བས་ཁྱབ་པར་རྟོགས་པའི་ཕྱིར་ཤུགས་ཀྱིས་བསྒྲུབ་པར་བྱ་བ་རྟོགས་པ་མ་ཡིན་ནམ་༏་ཇི་ལྟར་སྒྲུབ་པར་བྱེད་པ་དོན་མེད་པ་མ་ཡིན་། འོན་ཀྱང་ཕྱོགས་ཀྱི་ཆོས་ཉིད་རྟོགས་པས་བསྒྲུབ་པར་བྱ་བ་རྟོགས་པ་མ་ཡིན་ཏེ་།
 nanu na pakṣadharmmatvagatiḥ sādhyagatiḥ sādhyadharmmasaṃsparśāt |	བསྒྲུབ་པར་བྱ་བའི་ཆོས་ལ་མ་རེག་པའི་ཕྱིར་རོ་༎
 nāpi vyāptipratītireva sādhyasidviḥ |	ཁྱབ་པ་རྟོགས་པ་ཉིད་ཀྱང་བསྒྲུབ་པར་བྱ་བ་གྲུབ་པ་ནི་མ་ཡིན་ཏེ་།
 sāmānyālambanatayā dharmmiviśeṣeṇa dharmmayoranavacchedāt |	སྤྱི་ལ་དམིགས་པ་ཉིད་ཀྱི་ཆོས་ཅན་གྱི་ཁྱད་པར་གྱི་ཆོས་དག་ཡོངས་སུ་མི་གཅོད་པའི་ཕྱིར་རོ་༎ གཞན་དུ་ན་ཁྱད་པར་གྱི་ཆོས་དག་གིས་ཁྱབ་པར་ཐལ་བར་འགྱུར་བའི་ཕྱིར་རོ་༎
 anyathā viśeṣayorvyāptiprasaṅgāt tadayaṃ vyastaviṣayaḥ sāmarthyāditi hetunirddeśaḥ |	དེ་ལྟ་བས་ན་ཁྱབ་པའི་ཡུལ་འདིས་ཤུགས་ཀྱིས་གཏན་ཚིགས་བསྟན་ཏོ་༎
 atha hetostrairūpyaparicchedasāmarthyāt sādhyapratītirutpadyata ityucyate |	གལ་ཏེ་གཏན་ཚིགས་ཀྱི་ཚུལ་གསུམ་ཡོངས་སུ་བཅད་པའི་ཤུགས་ཀྱིས་བསྒྲུབ་པར་བྱ་བ་རྟོགས་པ་འབྱུང་ངོ་ཞེས་ཟེར་ན་།
 na tarhīdānīṃ vyarthohetuḥ |	དེ་ལྟ་ན་ཁྱོད་ཀྱི་ཡང་གཏན་ཚིགས་དོན་མེད་པ་ཡིན་ཏེ་།
 svarūpaniścayena sādhyaniścayopajananāt |	རང་གི་ངོ་བོ་ངེས་པས་བསྒྲུབ་པར་བྱ་བ་ངེས་པ་བསྐྱེད་པའི་ཕྱིར་རོ་༎
 na hi kvacidiyattādhikaṃ liṅgasya karttavyamastīti |	དེ་ཙམ་ལས་རྟགས་ཀྱི་བྱ་བ་འགའ་ཡང་མེད་དོ་༎ གཞན་ཡང་། ཕྱོགས་ཀྱི་ཆོས་ཉིད་གཟུང་བ་ལས་༎ འབྲེལ་པ་ཡང་ནི་དྲན་པ་ཡིས་༎
 api ca gṛhīte pakṣadharmmatve sambandhe ca smṛte anumānaṃ bhavadbhiriṣyate | tadvadantarvyāptāvapīṣyatāṃ |	རྗེས་སུ་དཔག་པ་བྱེད་འདོད་ན་༎ དེ་བཞིན་ནང་ཁྱབ་ཀྱང་འདོད་ཀྱིས་༎
 na hi bahirvyāptivādināmapi vismṛtāyāṃ vyāptau anumānapravṛttirasti |	ཕྱིའི་ཁྱབ་པ་སྨྲ་བ་ལ་ཡང་ཁྱབ་པ་བརྗེད་པས་རྗེས་སུ་དཔག་པས་འཇུག་པ་མེད་དོ་༎
 tatra yasyaiva pakṣadharmmatvamavagataṃ tasyaiva sādhyadharmmeṇa vyāptismṛteḥ kinna sarvvānumānavaiyarthyaṃ |	དེ་ལ་གང་གི་ཕྱོགས་ཀྱི་ཆོས་ཉིད་རྟོགས་པས་དེ་ལ་བསྒྲུབ་པར་བྱ་བའི་ཆོས་ཀྱི་ཁྱབ་པ་དྲན་པའི་ཕྱིར་། ཅིའི་ཕྱིར་རྗེས་སུ་དཔག་པ་ཐམས་ཅད་དོན་མེད་པ་༄༣༡༡ཨ་༌་༎ མ་ཡིན་།
 sādhyadharmmiṇo 'parāmarśeṇa vyāpteḥ smaraṇāditi cet |	བསྒྲུབ་པར་བྱ་བའི་ཆོས་ཅན་ལ་མཆོག་ཏུ་མི་འཛིན་པས་ཁྱབ་པ་དྲན་པའི་ཕྱིར་རོ་ཞེས་ཟེར་ན་། 
 sādhyadharmmiṇi dṛṣṭasyaiva vyāptismaraṇe kathaṃ sādhyadharmmiṇo 'parāmarśaḥ |	བསྒྲུབ་པར་བྱ་བའི་ཆོས་ཅན་ལ་མཐོང་བ་ཉིད་ཀྱིས་ཁྱབ་པ་དྲན་པའི་ཕྱིར་ཇི་ལྟར་བསྒྲུབ་པར་བྱ་བའི་ཆོས་ཅན་ལ་མཆོག་ཏུ་མི་ན་། འཛིན་པ་ཡིན་། 
 sāmānyālambanatvādvyāpteḥ | sādhyadharmmino 'navacchedāditi cet |	ཁྱབ་པ་སྤྱི་ལ་དམིགས་པ་ཡིན་པའི་ཕྱིར་བསྒྲུབ་པར་བྱ་བའི་ཆོས་ཅན་ཡོངས་སུ་མི་གཅོད་དོ་ཞེས་ཟེར་ན་།
 nanu tatra dṛṣṭasya kathaṃ tenānavacchedaḥ |	དེ་ལ་མཐོང་བས་མ་ཡིན་ནམ་ཇི་ལྟར་དེས་ཡོངས་སུ་མི་གཅོད་།
 tenāvacchinnasya vā asādhāraṇatvāt kathaṃ vyāptiḥ |	དེས་ཡོངས་སུ་གཅོད་ན་ཡང་ཐུན་མོང་མ་ཡིན་པའི་ཕྱིར་ཇི་ལྟར་ཁྱབ་།
 ayogavyavacchedena viśeṣaṇānnāsādhāraṇateti cet tathāpi kinna sādhyadharmmī parāmṛśyate |	མ་འབྲེལ་པ་རྣམ་པར་གཅོད་པའི་ཁྱད་པར་ཡིན་པའི་ཕྱིར་ཐུན་མོང་མ་ཡིན་པ་མ་ཡིན་ནོ་ཞེས་ཟེར་ན་༏་དེ་ལྟར་ན་ཡང་བསྒྲུབ་པར་བྱ་བའི་ཆོས་ཅན་ལ་མཆོག་ཏུ་མི་འཛིན་།
 yatra yatra parvvate dhūmastatra tatrāgniryathā mahānasa iti sāmānyālambanāyāṃ vyāptau	གང་དང་གང་ན་རིའི་དུ་བ་ཡོད་པ་དེ་དང་དེ་ན་མེ་ཡོད་དོ་༎ དཔེར་ན་ཚང་བང་བཞིན་ནོ་ཞེས་བྱ་བ་ལྟ་བུའོ་༎ སྤྱི་ལ་འཛིན་པའི་ཁྱབ་པ་ཡོད་ན་ཆོས་ཅན་གྱི་ཁྱད་པར་ལ་མཆོག་ཏུ་འཛིན་པའི་ཡན་ལག་མ་ཡིན་པའི་ཕྱིར་ཞེས་ཟེར་ན་།
 dharmmiviśeṣaparāmarśasyānaṅgatvāditi cet yuktametat sādhyadharmmiṇā hyayogavyavacchedaḥ sādhanadharmmasya rūpāntarameva pakṣadhammatvākhyaṃ |	འདི་ནི་རིགས་ཏེ་བསྒྲུབ་པའི་ཆོས་ཅན་དང་མ་འབྲེལ་པ་རྣམ་པར་གཅོད་པ་དང་། སྒྲུབ་པར་བྱེད་པའི་ཆོས་ཀྱི་ངོ་བོ་གཞན་ཉིད་ཕྱོགས་ཀྱི་ཆོས་ཉིད་དུ་བཤད་པ་ཡིན་གྱི་།
 na tvayaṃ vyāpteraṅgaṃ |	དེ་ལ་ཁྱབ་པའི་ཡན་ལག་མ་ཡིན་ཏེ་།
 tamantareṇāpi vyāpteḥ sāmānyālambanāyāḥ paricchedaparisamāpteḥ kathamanyathā dṛṣṭāntadharmmiṇi vyāptigrahaṇavārttāpi tadedānīṃ pakṣadharmmatvāyogāt	དེ་མེད་པས་ཀྱང་སྤྱི་ལ་དམིགས་པའི་ཁྱབ་པ་ཡོངས་སུ་གཅོད་པ་གྲུབ་པའི་ཕྱིར་རོ་༎ གཞན་དུ་ན་དཔེའི་ཆོས་ཅན་ལ་ཁྱབ་པ་འཛིན་པའི་གཏན་དུ་ཇི་ལྟར་འགྱུར་ཏེ་དེའི་ཚེ་ཕྱོགས་ཀྱི་ཆོས་ཉིད་མི་འཛིན་པའི་ཕྱིར་རོ་༎
 pakṣadharmmatvagrahaṇe vā tadaiva sādhyamapi sāmarthyādasidvaṃ sidvamiti sarvvānumānavaiyarthyaprasaṅgaḥ |	ཕྱོགས་ཀྱི་ཆོས་ཉིད་འཛིན་ན་ཡང་དེ་ཉིད་ཀྱི་ཚེ་བསྒྲུབ་པར་བྱ་བ་ཡང་ཤུགས་ཀྱིས་གྲུབ་པའི་ཕྱིར་རྗེས་སུ་དཔག་པ་ཐམས་ཅད་དོན་མེད་པར་ཐལ་བར་འགྱུར་རོ་༎
 paścātkālabhāviliṅgajñānamapi ca smṛtireva syāt na pramāṇaṃ |	དུས་ཕྱིས་བྱུང་བའི་རྟགས་ཅན་གྱི་ཤེས་པ་ཡང་དྲན་པ་ཉིད་ཡིན་གྱི་ཚད་མ་ནི་མ་ཡིན་ནོ་༎ 
 tasmāt vyāpteranaṅgatvāt pakṣadharmmatvaṃ vyāptigrahaṇe sadapi nāntarbhavatīti pṛthaggṛhītasmṛtayoḥ pakṣadharmmatvavyāptyoḥ sāmarthyādanumeyagatirutpadyate iti |	དེ་བས་ན་ཁྱབ་པའི་ཡན་ལག་མ་ཡིན་པའི་ཕྱིར་ཕྱོགས་ཀྱི་ཆོས་ཉིད་ཁྱད་པར་འཛིན་པའི་ནང་དུ་འདུ་བར་མི་འགྱུར་བའི་ཕྱིར་ཐ་དད་པར་འཛིན་པ་དང་། དྲན་པའི་ཕྱོགས་ཀྱི་ཆོས་ཉིད་དང་ཁྱབ་པ་དག་གིས་ཤུགས་ཀྱིས་རྗེས་སུ་དཔག་པར་བྱ་བའི་ཤེས་པ་འབྱུང་ངོ་༎ 
 evamavaiyarthyaṃ sādhanānāmeṣitavyam iti mānaphalatvāt |	དེ་ལྟ་བས་ན་སྒྲུབ་པར་བྱེད་པ་རྣམས་དོན་མེད་པར་འདོད་པ་མི་བྱ་པ་འབྱུང་ངོ་༎ སྟེ་། རྗེས་སུ་དཔག་པ་འབྲས་བུ་བཅས་པའི་ཕྱིར་རོ་༎
 tadvat pṛthagmūtayoḥ pakṣadharmmatvavyāptyoḥ sāmarthyādanumānotpattirantarvyāptāvapi kinneṣyate | tadiṣṭau vā kathaṃ sādhanavaiyarthyaṃ |	དེ་བཞིན་དུ་ཐ་དད་པར་འཛིན་པ་དང་། དྲན་པའི་ཕྱོགས་ཀྱི་ཆོས་ཉིད་དང་། དྲན་པའི་ཤུགས་ཀྱིས་རྗེས་སུ་དཔག་པ་འབྱུང་བ་ནང་གི་ཁྱབ་པ་ལ་ཡང་ཅིའི་ཕྱིར་༄༣༡༡བ་འདོད་༏་ཡང་དེ་འདོད་ན་སྒྲུབ་པར་བྱེད་པ་ཇི་ལྟར་དོན་མེད་པ་ཡིན་།
 trairūpyagatisāmarthyādanumeyagatiriti hi tadupādānaśaktireva sāmarthyamucyate,	ཚུལ་གསུམ་རྟོགས་པའི་ཤུགས་ཀྱིས་རྗེས་སུ་དཔག་པར་བྱ་བ་རྟོགས་ཤེ་ན་། དེ་སྐྱེད་པའི་ནུས་པ་ཉིད་ལས་ཤུགས་ཞེས་བཤད་དོ་༎
 na tu trairupyapratīterantarbhāva iti sarvvaṃ samānaṃ |	ཚུལ་གསུམ་པ་རྟོགས་པའི་ནང་དུ་བསྒྲུབ་པར་བྱ་བ་རྟོགས་པ་འདུ་བ་མ་ཡིན་ནོ་ཞེས་བྱ་བར་ཐམས་ཅད་མཚུངས་སོ་༎
 na sarvvaṃ samānaṃ |	མཚུངས་པ་མ་ཡིན་ཏེ་། ནང་གི་ཁྱབ་པ་ལ་། ཁྱབ་པ་རྟོགས་པ་ཉིད་ཀྱིས་ཕྱོགས་ཀྱི་ཆོས་ཉིད་རྟོགས་པ་ཡིན་ཏེ་།
 antarvyāptau hi vyāptiṃ prati gatyaiva pakṣadharmmatvamavagataṃ anavagate pakṣadharmmatve vyāpterapyanavagateḥ |	ཕྱོགས་ཀྱི་ཆོས་ཉིད་མ་རྟོགས་ན་ཁྱབ་པ་ཡང་མི་རྟོགས་པའི་ཕྱིར་རོ་༎
 tato vyāptipūrvvake sādhanavāhye pakṣadharmmavacanamanarthakamanantavyāptau |	དེ་བས་ན་ནང་གི་ཁྱབ་པ་ལ་ཁྱབ་པ་ནང་དུ་འགྲོ་བའི་སྒྲུབ་པར་བྱེད་པའི་ཚིག་ལ་ཕྱོགས་ཀྱི་ཆོས་དོན་མེད་པ་ཡིན་གྱི་ཕྱིའི་ཁྱབ་པ་ནི་དེ་ལྟ་མ་ཡིན་ཏེ་།
 naivaṃ bahirvyāptau bahireva vyāptigrahaṇāt | atrāha,- “yena tena krameṇātra prayukte sādhane sati |	ཕྱི་རོལ་ཉིད་ཀྱི་ཁྱབ་པ་འཛིན་པའི་ཕྱིར་རོ་ཞེ་ན་། འདིར་སྨྲས་པ་། རིམ་པ་གང་ཡང་རུང་བས་འདིར་༎ སྒྲུབ་བྱེད་རབ་ཏུ་སྦྱོར་གྱུར་ན་༎
 avetyaṃ pakṣadharmmatvaṃ paścādvyāptiḥ pratīyate ||	ཕྱོགས་ཀྱི་ཆོས་ཉིད་ཤེས་པ་ཡིས་༎ ཕྱིས་ནི་ཁྱབ་པ་རྟོགས་པར་འགྱུར་༎ ཁྱོད་ཕྱོགས་བཞིན་དུ་དཔེ་ལ་ནི་༎
 pratyakṣa iva dṛṣṭānte tatra setyanyathā kathaṃ |	དེ་ལས་དེ་གཞན་ཇི་ལྟ་བུ་༎ གཉིས་མཐོང་ནས་ནི་ཤེས་ཤེ་ན་༎
 dvau dṛṣṭvā vidma iti ced vyāpteḥ prāk dvayadṛk kathaṃ ||“	ཁྱབ་སྔོན་གཉིས་མཐོང་ཇི་ལྟར་ཡིན་༎
 vyāptipakṣadharmmatve hi svavākyābhyāṃ yena tena prayuktābhyāṃ sūcyete na tu sākṣāt pratīyete |	ཁྱབ་པ་དང་ཕྱོགས་ཀྱི་ཆོས་རིམ་པ་གང་ཡང་རུང་བས་རབ་ཏུ་སྦྱོར་བའི་རང་གི་ཚིག་དག་གིས་བསྟན་གྱི་། 
