skt	tib
 2 vikṣipati | na deśayati | praticchādayati |	མི་སྟོན་ཅིང་རབ་ཏུ་འཆབ་པ་ཡིན་།
 ābhimānikaś ca bhavaty ātmotkarṣī parapaṃsakaḥ ime	མངོན་པའི་ང་རྒྱལ་གྱིས་བདག་ལ་བསྟོད་ཅིང་གཞན་ལ་སྨོད་པ་ཡིན་ཏེ་། འོད་སྲུང་།
 3 kāśyapa catvāro dharmā bodhisatvasya prajñāpārihāṇāya saṃvartate |	ཆོས་བཞི་པོ་དེ་དག་ནི་བྱང་ཆུབ་སེམས་དཔའི་ཤེས་རབ་ཡོངས་སུ་ཉམས་པར་འགྱུར་བའོ་༎
 tatredam ucyate || agauravo	དེ་ལ་འདི་སྐད་ཅེས་བྱ་སྟེ་།
 4 bhavati ca dharmabhāṇake dharmeṣu mātsaryarato ca bhoti |	ཆོས་སྨྲ་བ་ལ་གུས་པ་མེད་པ་ཡིན་༎
 ācāryamuṣṭiṃ ca karoti dharme dharmārthikānā	ཆོས་ལ་སེར་སྣ་བྱེད་པར་གྱུར་པ་དང་༎ ཆོས་ལ་སློབ་དཔོན་དཔེ་མཁྱུད་བྱེད་པ་ཡིན་༎ ཆོས་འདོད་རྣམས་ལ་བགེགས་ནི་བྱེད་གྱུར་ཅིང་༎
 5 ca karoti vighnam* vicchandayanto vividhaṃ kṣipanto dharmaṃ na deśayati jinapraśastān* so ātma utkarṣaṇi fol| 2v (kp-si p|2)	འདུན་པ་བཟློག་ལ་དེ་བཞིན་༄༢༡༢ཨ་༌༎ རྣམ་འཁྲུག་བྱེད་༎ རྒྱལ་བས་བསྔགས་པའི་ཆོས་ནི་ཡོང་མི་སྟོན་།
 1 nityayukto parapaṃsane cābhirataḥ kusīdo |	ལེ་ལོ་ཅན་ཏེ་བདག་བསྟོད་རྟག་ཏུ་བརྩོན་༎
 caturo ime dharmā jinena proktā prajñāprahāṇāya	གཞན་ལ་སྨོད་པར་བྱེད་ལ་མངོན་པར་དགའ༏་༏ཆོས་བཞི་འདི་དག་རྒྱལ་བའི་སྲས་རྣམས་ཀྱི་༎
 2 jinorasānām etāṃ hi catvāri jahitvā dharmāś caturo parāṃ dharmajinokta bhāvayet* ||	ཤེས་རབ་ཉམས་པར་འགྱུར་བར་རྒྱལ་བས་གསུངས་༎ ཆོས་བཞི་འདི་དག་རབ་ཏུ་སྤངས་བྱས་ལ་༎ རྒྱལ་བས་གསུངས་པའི་ཆོས་བཞི་གཞན་བསྒོམ་མོ་༎
 3  2 catvāra ime kāśyapa dharmā bodhisatvasya mahāprajñātāyai saṃvartante |	འོད་སྲུང་། ཆོས་བཞི་པོ་འདི་དག་ནི་བྱང་ཆུབ་སེམས་དཔའི་ཤེས་རབ་ཆེན་པོར་འགྱུར་བ་སྟེ་།
 katame catvāraḥ	བཞི་གང་ཞེ་ན་། འདི་ལྟ་སྟེ་།
 4 yaduta sagauravo bhavati dharme ca dharmabhāṇake ca |	ཆོས་དང་ཆོས་སྨྲ་བ་ལ་གུས་པ་དང་བཅས་པ་ཡིན་།
 yathāśrutāṃś ca dharmān yathāparyāptān 5 parebhyo vistareṇa saṃprakāśayati | nirāmiṣeṇa cittena na pratikāṃkṣayati śravaṇaṃ fol| 3r (kp-si p|2)	ཟང་ཟིང་མེད་པའི་སེམས་ཀྱིས་རྙེད་པ་དང་བཀུར་སྟི་དང་ཚིགས་སུ་བཅད་པ་ལ་མི་རེ་བར་ཇི་ལྟར་ཐོས་པ་དང་། ཇི་ལྟར་ཁོང་དུ་ཆུད་པའི་ཆོས་རྣམས་གཞན་དག་ལ་རྒྱ་ཆེར་ཡང་དག་པར་རབ་ཏུ་སྟོན་པར་བྱེད་པ་ཡིན་། 
 1 lābhasatkāraślokaṃ bāhuśrutyena ca prajñāgamaṃ viditvā |	མང་དུ་ཐོས་པ་ལས་ཤེས་རབ་འབྱུང་བར་རིག་ནས་།
 ādiptaśiraścailopamaḥ śrutaṃ 2 paryeṣate śrutāś ca dharmān dhārayati |	མགོ་འམ་གོས་ལ་མེ་འབར་བ་བཞིན་དུ་ཐོས་པ་ཡོངས་སུ་ཚོལ་ཞིང་ཇི་ལྟར་ཐོས་པའི་ཆོས་རྣམས་འཛིན་པར་བྱེད་པ་ཡིན་།
 pratipattisāraś ca bhavati na vyāhārapadavākyaparamaḥ	ནན་ཏན་སྙིང་པོར་བྱེད་ཀྱི་། སྨྲ་བ་དང་བརྗོད་པའི་ཚིག་ལྷུར་ལེན་པ་མ་ཡིན་ཏེ་།
 3 ime kāśyapa catvāro dharmāḥ bodhisatvasya mahāprajñatāyai saṃvartante	འོད་སྲུང་། ཆོས་བཞི་པོ་འདི་དག་ནི་བྱང་ཆུབ་སེམས་དཔའི་ཤེས་རབ་ཆེན་པོར་འགྱུར་བའོ་༎
 4 idam uvāca bhagavāṃs tatredam ucyate ||	དེ་ལ་འདི་སྐད་ཅེས་བྱ་སྟེ་།
 sagauravo bhavati ca dharmabhāṇake 5 yathāśrutān dharma pareṣu bhāṣate |	ཆོས་སྨྲ་བ་ལ་གུས་པ་དང་བཅས་པ་ཡིན་༎
 nirāmiṣaś cāpratikāṃkṣamāṇo na lābhasatkāraśiloka fol| 3v (kp-si p|2)	ཟང་ཟིང་མེད་ཅིང་རྙེད་དང་བཀུར་སྟི་ལ་༎ རེ་བ་མེད་ཅིང་༄༢༡༢བ་ཚིགས་བཅད་མི་སེམས་པར་༎ ཇི་ལྟར་ཐོས་པའི་ཆོས་རྣམས་གཞན་ལ་སྟོན་༎
 1 |y| taḥ śrutena prajñāgama so viditvā ādīptaśīrṣaḥ śrutam eṣate sadā | yathāśrutān dhārayatī	ཐོས་ལས་ཤེས་རབ་འབྱུང་བར་དེས་རིག་ནས་༎ མགོ་ལ་འབར་བཞིན་རྟག་ཏུ་ཐོས་པ་ཚོལ་༎ དེ་ནི་ཇི་ལྟར་ཐོས་པའི་ཆོས་རྣམས་འཛིན་༎ ཆོས་བཟུང་ནས་ནི་ནན་ཏན་བྱ་ཕྱིར་གནས་༎ མཁས་དེ་ནན་ཏན་སྙིང་པོར་བྱེད་པ་ཡིན་༎ ཚིག་ལྷུར་མི་ལེན་སྨྲ་བ་ལྷུར་མི་ལེན་༎
 2 ca dharmān dhāritva dharmā pratipattiyā sthitaḥ pratipattisāro ca sa bhoti paṇḍito na vākpa + + +	མཁས་པས་ཆོས་བཞི་འདི་དག་བསྟེན་བྱས་ན་༎
 3 taparo ca bhoti : catvār' imā dharma bhajanta paṇḍitāḥ prajñām anāpnoti jinapraśastā :  3 caturbhiḥ	རྒྱལ་བས་བསྔགས་པའི་ཤེས་རབ་ཐོབ་པར་འགྱུར་༎
 4 kāśyapa dharmaiḥ samanvāgatasya bodhisatvasya bodhicittaṃ muhyati katamaiś caturbhiḥ yadutācāryagurudākṣiṇīyavisaṃvādanatayā |	འོད་སྲུང་། བྱང་ཆུབ་སེམས་དཔའ་ཆོས་བཞི་དང་ལྡན་ན་། བྱང་ཆུབ་ཀྱི་སེམས་བརྗེད་པར་འགྱུར་ཏེ་། བཞི་གང་ཞེ་ན༏་འདི་ལྟ་སྟེ་།
 5 pareṣām akaukṛtye kaukṛtyopasaṃhāraṇatayā mahāyānasaṃprasthitānāṃ fol| 4r (kp-si p|2) 1 ca satvānām avarṇāyaśakīrtiśabdaślokaniścāraṇatayā |	སློབ་དཔོན་དང་། བླ་མ་དང་། སྦྱིན་གནས་ལ་སླུ་བ་དང་། གཞན་འགྱོད་པ་མེད་པ་དག་ལ་འགྱོད་པ་ཉེ་བར་བསྒྲུབ་པ་དང་། ཐེག་པ་ཆེན་པོ་ལ་ཡང་དག་པར་ཞུགས་པའི་སེམས་ཅན་རྣམས་ལ་བསྔགས་པ་མ་ཡིན་པ་དང་། མི་སྙན་པ་དང་། བརྗོད་པ་མ་ཡིན་པའི་སྒྲ་ཚིགས་སུ་བཅད་པ་འབྱིན་པ་དང་། སྒྱུ་དང་ག-ཡོས་གཞན་ལ་ཉེ་བར་སྤྱོད་ཀྱི་།
 māyāśāṭhyena ca param upacarati nādhyāśayena |	ལྷག་པའི་བསམ་པས་མ་ཡིན་པ་སྟེ་། འོད་སྲུང་།
 2 ebhiḥ kāśyapa caturbhiḥ dharmaiḥ samanvāgatasya bodhisatvasya bodhicittaṃ muhyati | idam uvāca bhagavāṃ 3 tatredam ucyate ||	བྱང་ཆུབ་སེམས་དཔའ་ཆོས་བཞི་པོ་དེ་དག་དང་ལྡན་ན་བྱང་ཆུབ་ཀྱི་སེམས་བརྗེད་པར་འགྱུར་རོ་༎ དེ་ལ་འདི་སྐད་ཅེས་བྱ་སྟེ་།
 gurudākṣiṇīye na karoti proktuṃ pareṣu kaukṛty' upasaṃharanti | bodhāya saṃprasthita 4 ye ca satvās teṣām avarṇam ayaśaṃ bhaṇanti |	སྦྱིན་གནས་བླ་མས་བསྒོ་བཞིན་མི་བྱེད་དང་༎ གཞན་དག་ལ་ཡང་ཐེ་ཚོམ་ཉེར་བསྒྲུབ་དང་༎ སེམས་ཅན་གང་དག་བྱང་ཆུབ་རབ་ཞུགས་པ་༎
 māyāya śāṭhyena ca ketavena paraṃ ca sevanti	དེ་ལ་བསྔགས་མིན་མི་སྙན་སྨྲ་བ་དང་༎ སྒྱུ་དང་ག-ཡོ་དང་རྒྱན་ལ་༄༢༡༣ཨ་༌༎ དོར་བྱེད་པས་༎
 5 ca nāśayena |	གཞན་ལ་བརྟེན་གྱི་བསམ་པས་མ་ཡིན་པ་༎
 caturo ime dharma niṣevyamānā mohenti cittaṃ varabuddhabodhaye :	ཆོས་བཞི་འདི་དག་ཀུན་དུ་བསྟེན་བྱས་ན་༎ སངས་རྒྱས་བྱང་ཆུབ་སེམས་མཆོག་ཉམས་པར་འགྱུར་༎
 tasmād imān dharma niṣevamāṇo	དེ་ལྟ་བས་ན་ཆོས་འདི་སྟེན་བྱེད་ན་༎ བྱང་ཆུབ་མཆོག་ལས་དེ་ནི་རིང་བར་འགྱུར་༎ དེ་ལས་བཟློག་པ་སྟེན་པར་བྱེད་ན་ནི་༎
 fol| 4v (kp-si p|2) 1 varāgrabodhāya sudūri vartate | || tādviparītas tu niṣevamāṇo varāgrabodhiṃ spṛśati praśāstāṃ	བྱང་ཆུབ་མཆོག་རབ་བསྔགས་པ་རེག་པར་འགྱུར་༎ འོད་སྲུང་།
  4 caturbhiḥ 2 kāśyapa dharmaiḥ samanvāgatasya bodhisattvasya | sarvāsu jātiṣu jātamātrasya bodhicittam āmukhībhavati	བྱང་ཆུབ་སེམས་དཔའ་ཆོས་བཞི་དང་ལྡན་ན་སྐྱེ་བ་ཐམས་ཅད་དུ་སྐྱེས་མ་ཐག་ཏུ་བྱང་ཆུབ་ཀྱི་སེམས་མངོན་དུ་འགྱུར་ཏེ་།
 3 na cāntarā muhyati yāvad bodhimaṇḍaniṣadanāt* katamaiś caturbhiḥ yaduta jīvitahetor api saṃprajāna 4 mṛṣāvādaṃ na bhāṣate | antamaśa hāsyaprekṣyam api |	བྱང་ཆུབ་ཀྱི་སྙིང་པོ་ལ་འདུག་གི་བར་དུ་བར་མ་དོར་བརྗོད་པར་མི་འགྱུར་རོ་༎ བཞི་གང་ཞེ་ན་། འདི་ལྟ་སྟེ་། སྲོག་གི་ཕྱིར་རམ་།
 adhyāśayena ca sarvasatvānām antike tiṣṭhaty apagatamāyāśāṭhyatayā | 5 sarvabodhisatveṣu ca śāstṛsaṃjñām utpādayati | caturdiśaṃ ca teṣāṃ varṇaṃ paricārayati | fol| 5r (kp-si p|2)	ཐ་ན་བཞད་གད་ཀྱི་ཕྱིར་ཡང་རྫུན་གྱི་ཚིག་མི་སྨྲ་བ་དང་། སྒྱུ་དང་ག-ཡོ་མེད་པར་སེམས་ཅན་ཐམས་ཅད་ཀྱི་དྲུང་ན་ལྷག་པའི་བསམ་པས་གནས་པ་དང་། བྱང་ཆུབ་སེམས་དཔའ་ཐམས་ཅད་ལ་སྟོན་པར་འདུ་ཤེས་སྐྱེད་ཅིང་།
 1 yāś ca satvān paripācayati tān sarvān uttarasyāṃ samyaksambodhau samādāpayati + + prādeśikayānaspṛhaṇatayā |	དེ་དག་གི་ཡང་དག་པའི་བསྔགས་པ་ཕྱོགས་བཞིར་བརྗོད་པ་དང་། ཉི་ཚེ་བའི་ཐེག་པ་མི་འདོད་པའི་ཕྱིར་སེམས་ཅན་གང་རྣམས་ཡོངས་སུ་སྨིན་པར་བྱེད་པ་དེ་དག་ཐམས་ཅད་ཀྱང་། བླ་ན་མེད་པ་ཡང་དག་པར་རྫོགས་པའི་བྱང་ཆུབ་ཡང་དག་པར་འཛིན་དུ་འཇུག་པ་སྟེ་།
 2 ebhiḥ kāśyapa caturbhiḥ dharmaiḥ samanvāgatasya bodhisattvasya sarvāsu jātiṣu	འོད་སྲུང་། ཆོས་བཞི་པོ་དེ་དག་དང་ལྡན་པའི་བྱང་ཆུབ་སེམས་དཔའ་སྐྱེ་བ་ཐམས་ཅད་དུ་སྐྱེས་མ་ཐག་ཏུ་བྱང་ཆུབ་ཀྱི་སེམས་མངོན་དུ་གྱུར་ཏེ་།
 3 jātamātrasya bodhicittam āmukhībhavati na cāntarāṃ muhyati yāvad bodhimaṇḍaniṣadanāt* tatredam	བྱང་ཆུབ་ཀྱི་སྙིང་༄༢༡༣བ་པོ་ལ་འདུག་གི་བར་དུ་བར་མ་དོར་བརྗེད་པར་མི་འགྱུར་རོ་༎ དེ་ལ་འདི་སྐད་ཅེས་བྱ་སྟེ་།
 4 ucyate | 4 || na jīvitārthe anṛtaṃ vadanti bhāṣanti vācaṃ sada arthayuktāṃ |	སྲོག་གི་ཕྱིར་ཡང་རྫུན་ཚིག་མི་སྨྲ་ཞིང་༎ རྟག་ཏུ་དོན་དང་ལྡན་པའི་ཚིག་རྣམས་སྨྲ་༎ སྒྱུ་དང་ག-ཡོ་ནི་རྟག་ཏུ་རྣམ་སྤངས་ཏེ་༎
 māyāya śāṭhyena ca nitya 5 varjitā adhyāśayena sada satva paśyati |	ལྷག་པའི་བསམ་པས་རྟག་ཏུ་སེམས་ཅན་ལྟ་༎
 bodhāya ye prasthita śuddhasatvā śāsteti tān manyati bodhisatvān* fol| 5v (kp-si p|2)	སེམས་ཅན་དག་པ་བྱང་ཆུབ་གང་ཞུགས་པ་༎ བྱང་ཆུབ་སེམས་དཔའ་དེ་ལ་སྟོན་པར་སེམས་༎
 1 varṇaṃ ca teṣāṃ bhaṇate caturdiśaṃ śāstāra saṃjñāṃ sad' upasthapitvā 2 yāṃś cāpi satvān paripācayati anuttare jñāni	སྟོན་པའི་འདུ་ཤེས་ཉེ་བར་བཞག་ནས་ཀྱང་༎ དེ་དག་བསྔགས་པ་ཕྱོགས་བཞིར་རྗོད་པར་བྱེད་༎ སེམས་ཅན་གང་དག་ཡོངས་སུ་སྨིན་བྱེད་པ་༎ བླ་མེད་ཡེ་ཤེས་ཡང་དག་འཛིན་དུ་འཇུག་།
 2 samādapeti eteṣu dharmeṣu pratiṣṭhitānāṃ cittaṃ na bodhāya kadāci muhyati : 3 ||	ཆོས་དེ་དག་ལ་རབ་ཏུ་གནས་པ་རྣམས་༎ བྱང་ཆུབ་སེམས་ནི་ནམ་ཡང་བརྗེད་མི་འགྱུར་༎ འོད་སྲུང་།
  5 caturbhiḥ kāśyapa dharmaiḥ 3 samanvāgatasya bodhisatvasyotpannotpannā kuśalā dharmāḥ paryādīyante yair na vivardhati kuśalair	བྱང་ཆུབ་སེམས་དཔའ་ཆོས་བཞི་དང་ལྡན་པའི་དགེ་བའི་ཆོས་སྐྱེས་ཤིང་བྱུང་བ་རྣམས་ཡོངས་སུ་ཟད་པར་འགྱུར་ཏེ་། དགེ་བའི་ཆོས་དེ་དག་གིས་རྒྱས་པར་མི་འགྱུར་རོ་༎ བཞི་གང་ཞེ་ན་། འདི་ལྟ་སྟེ་།
 4 dharmaiḥ katamaiś caturbhiḥ yaduta abhimānikasya lokāyatanamantraparyeṣṭyā | lābhasatkārādhyavasitasya 5 kulapratyavalokanena | bodhisatvavidveṣābhyākhyānena | aśrutānām anuddiṣṭānāṃ ca sūtrāntānāṃ pratikṣepeṇa : fol| 6r (kp-si p|2)	མངོན་པའི་ང་རྒྱལ་གྱིས་འཇིག་རྟེན་རྒྱང་པན་པའི་གསང་ཚིག་ཚོལ་བ་དང་། རྙེད་པ་དང་བཀུར་སྟི་ལ་ལྷག་པར་ཞེན་པས་ཁྱིམ་ལ་ལྟ་བ་དང་། བྱང་ཆུབ་སེམས་དཔའ་ལ་རྣམ་པར་སྡང་ཞིང་སྐུར་པ་འདེབས་པ་དང་། མ་ཐོས་པ་དང་མ་ཟིན་པའི་མདོ་སྡེ་རྣམས་སྤོང་བ་སྟེ་།
 1 ebhiḥ kāśyapa caturbhir dharmaiḥ samanvāgatasya bodhisatvasyotpannotpannā kuśalā dharmāḥ paryādīyante yair na	འོད་སྲུང་། བྱང་ཆུབ་སེམས་དཔའ་ཆོས་བཞི་པོ་དེ་དག་དང་ལྡན་པའི་དགེ་བའི་ཆོས་སྐྱེས་ཤིང་བྱུང་བ་རྣམས་ཡོངས་སུ་ཟད་པར་འགྱུར་ཏེ་།
 2 vivardhate kuśalair dharmaiḥ tatredam ucyate 5 ||	དགེ་བའི་ཆོས་དེ་༄༢༡༤ཨ་༌༎ དག་གིས་རྒྱས་པར་མི་འགྱུར་རོ་༎ དེ་ལ་འདི་སྐད་ཅེས་བྱ་སྟེ་། ང་རྒྱལ་གྱིས་ནི་འཇིག་རྟེན་རྒྱང་པན་ཚོལ་༎
 lokāyikam eṣati ābhimāniko kulāni ca yojayati lābhārthato	རྙེད་ཀྱི་ཕྱིར་ནི་མི་ལ་སྦྱོར་བར་བྱེད་༎
 3 2 buddhaurasā dviṣate ca bodhisatvāṃs teṣām avarṇaṃ bhaṇate samantāt* noddiṣṭa no cāpi śrutāsūtrāntā hitena	བྱང་ཆུབ་སེམས་དཔའ་སངས་རྒྱས་སྲས་ལ་སྡང་༎ དེ་དག་བསྔགས་མིན་ཀུན་དུ་སྨྲ་བར་བྱེད་༎ དེ་ནི་མ་ཐོས་པ་དང་མ་ཟིན་མདོ་༎ བདེ་བར་གཤེགས་པས་གསུངས་པ་སྤོང་བར་བྱེད་༎
 4 kṣipīta imi jinena proktān tam ehi dharmehi samanvitasya kuśaleṣu dharmeṣu na vṛddhir asti | tasmād dhi paṇḍita	ཆོས་འདི་དག་དང་ལྡན་པར་གྱུར་པ་ནི་༎ དགེ་བའི་ཆོས་ཀྱིས་རྒྱས་པར་མི་འགྱུར་རོ་༎ དེ་ལྟར་བྱང་ཆུབ་སེམས་དཔའ་མཁས་པ་ཡིས་༎
 5 bodhisatvo dūrān vijahyāc caturo pi dharmān* imā niṣevanta sudūri bodhaye nabhaṃ va bhūmīya sudūradūre ||  6 caturbhiḥ	ཆོས་བཞི་འདི་དག་རྒྱང་བསྲིང་རྣམ་པར་སྤོང་༎ འདི་དག་བསྟེན་ན་བྱང་ཆུབ་རབ་རིང་སྟེ་༎ གནམ་ས་རིང་བས་ཤིན་ཏུ་རིང་བར་འགྱུར་༎
 fol| 6v (kp-si p|2)	འོད་སྲུང་།
 1 kāśyapa dharmaiḥ samanvāgato bodhisatvaḥ aparihāṇadharmo bhavati viśeṣagāmitāyai :	བྱང་ཆུབ་སེམས་དཔའ་ཆོས་བཞི་དང་ལྡན་ན་ཁྱད་པར་དུ་འགྲོ་བས་ཡོངས་སུ་མི་ཉམས་པའི་ཆོས་ཅན་དུ་འགྱུར་ཏེ་། གཞི་གང་ཞེ་ན་། འདི་ལྟ་སྟེ་།
 katamaiś caturbhiḥ suśrutaṃ 2 paryeṣate na duśrutaṃ | yaduta ṣaṭpāramitābodhisatvapiṭakaparyeṣṭi śvasadṛśaś ca bhavati nirmānatayā	འདི་ལྟར་ཕ་རོལ་ཏུ་ཕྱིན་པ་དྲུག་དང་ལྡན་པ་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཚོལ་བ་ལ་བརྩམས་ནས་ལེགས་པར་ཐོས་པ་ཚོལ་གྱི་ཉེས་པར་ཐོས་པ་མི་ཚོལ་ཏེ་།
 3 sarvasatveṣu dharmalābhasaṃtuṣṭaś ca bhavati |	སེམས་ཅན་ཐམས་ཅད་ལ་ང་རྒྱལ་མེད་པའི་སེམས་ཁྱི་དང་འདྲ་བ་ཡིན་། ཆོས་ཀྱི་རྙེད་པས་ཆོག་པར་འཛིན་ཏེ་།
 sarvamithyājīvaparivarjitaḥ āryavaṃśasaṃtuṣṭaḥ nāpatāyā	ལོག་པས་འཚོ་བ་ཐམས་ཅད་ཡོངས་སུ་སྤངས་ཤིང་འཕགས་པའི་རིགས་ཀྱིས་ཆོག་པར་འཛིན་པ་ཡིན་།
 4 cāpatyā na parāṃś codayati | na ca doṣāntaraskhalitagaveṣī bhavati | yeṣu cāsya buddhir na gāhate	གཞན་དག་གི་ལྟུང་བ་བྱུང་བ་དང་། མ་བྱུང་བ་མི་གླེང་ཞིང་གཞན་དག་གི་འཁྲུལ་པ་གཞན་དང་༄༢༡༤བ་གཞན་མི་ཚོལ་བ་ཡིན་། སངས་རྒྱས་ཀྱི་ཆོས་ཟབ་མོ་གང་དག་དེའི་བློས་མི་རྟོགས་པ་དེ་ལ་། སངས་རྒྱས་ཀྱི་བྱང་ཆུབ་ནི་མཐའ་ཡས་ཤིང་སེམས་ཅན་མོས་པ་ཐ་དད་པ་རྣམས་ལ་དེ་བཞིན་གཤེགས་པ་རྣམས་ཀྱི་ཆོས་བསྟན་པ་འཇུག་སྟེ་།
 5 tatra tathāgatam eva sākṣīti kṛtvā na pratikṣipati | tathāgata eva jānāti nāhaṃ jāne anantā buddhabodhir fol| 7r (kp-si p|2) 1 nānādhimuktikānāṃ satvānāṃ yathādhimuktikatayā dharmadeśanā pravartate |	དེ་བཞིན་གཤེགས་པ་ཉིད་ཀྱིས་མཁྱེན་གྱི་བདག་གིས་ནི་མི་ཤེས་ཏེ་། དེ་བཞིན་གཤེགས་པས་མངོན་སུམ་མོ་ཞེས་བྱས་ནས་མི་སྤང་པ་སྟེ་།
 ebhiḥ kāśyapa caturbhir dharmaiḥ samanvāgato	འོད་སྲུང་། བྱང་ཆུབ་སེམས་དཔའ་ཆོས་བཞི་པོ་དེ་དག་དང་ལྡན་ནོ་།
 2 bodhisatvaḥ aparihāṇadharmo bhavati viśeṣagāmitāyai |	ཁྱད་པར་དུ་འགྲོ་བས་ཡོངས་སུ་མི་ཉམས་པའི་ཆོས་ཅན་དུ་འགྱུར་རོ་༎
 tatredam ucyate 6 ||	དེ་ལ་འདི་སྐད་ཅེས་བྱ་སྟེ་།
 nityaṃ ca so pāramitāsu 3 yukto upāyakauśaly' atha bodhipīṭake |	དེ་ནི་རྟག་ཏུ་ཕ་རོལ་ཕྱིན་རྣམས་དང་༎ ཐབས་ལ་མཁས་དང་བྱང་ཆུབ་སྡེ་སྣོད་བརྩོན་༎
 nirmānatāyāś ca śvacittasādṛśo sarve ca satveṣu nirmānataḥ sevati	ང་རྒྱལ་མེད་པས་ཁྱི་འདྲའི་སེམས་ཀྱིས་སུ་༎ སེམས་ཅན་ཀུན་ལ་ང་རྒྱལ་བཅག་པ་ཡིན་༎
 4 tuṣṭaś ca lābhena sa dhārmikena ājivaśuddho sthita āryavaṃśe |	ཆོས་དང་མཐུན་པའི་རྙེད་པས་ཆོག་སེམས་ཤིང༏་༏འཚོ་བ་ཡོང་དག་འཕགས་པའི་རིགས་ལ་གནས་༎ གཞན་གྱི་འཁྲུལ་པ་ཚོལ་བར་མི་བྱེད་ཅིང་༎
 paraṃ ca nāpattiṣu codayanto skhalitaṃ pareṣāṃ	གཞན་གྱི་ལྟུང་བ་གླེང་བར་མི་བྱེད་དོ་༎
 5 na gaveṣamāṇo 2 na gāhate yatra ca buddhir asya tathāgataṃ sākṣikaroti tatra |	གང་དེའི་བློས་ནི་ཟབ་མོ་མི་རྟོགས་པ༏་༏དེ་ལ་དེ་བཞིན་གཤེགས་པ་མངོན་སུམ་སྟེ་༎ བདེ་གཤེགས་བཤད་པའི་བྱང་ཆུབ་མཐའ་ཡས་པས་༎
