skt	tib
 devatānāmṛṣīṇāṃ vā brahmaṇāṃ vā bhaviṣyati || bca_1|23 ||	ཚངས་པ་ལ་ཡང་འདི་ཡོད་དམ་༎
 teṣāmeva ca sattvānāṃ svārthe 'pyeṣa manorathaḥ |	སེམས་ཅན་དེ་དག་ཉིད་ལ་སྔོན་༎ རང་གི་དོན་དུ་འདི་འདྲའི་སེམས་༎
 notpannapūrvaḥ svapne 'pi parārthe saṃbhavaḥ kutaḥ || bca_1|24 ||	རྨི་ལམ་དུ་ཡང་མ་རྨིས་ན་༎ གཞན་གྱི་དོན་དུ་ག་ལ་སྐྱེ་༎ གཞན་དག་རང་གི་དོན་དུ་ཡང་༎ མི་འབྱུང་སེམས་ཅན་དོན་སེམས་གང་༎
 sattvaratnaviśeṣo 'yam apūrvo jāyate kathaṃ | yatparārthāśayo 'nyeṣāṃ na svārthe 'pyupajāyate || bca_1|25 ||	སེམས་ཀྱི་རིན་ཆེན་ཁྱད་པར་འདི་༎ སྔ་ན་མེད་པའི་རྨད་ཅིག་འཁྲུངས་༎ འགྲོ་བ་ཀུན་གྱི་དགའ་བའི་རྒྱུ་༎
 jagadānandabījasya jagadduḥkhauṣadhasya ca |	སེམས་ཅན་སྡུག་བསྔལ་རྩིར་གྱུར་པ་༎
 cittaratnasya yatpuṇyaṃ tatkathaṃ hi pramīyatāṃ || bca_1|26 ||	རིན་ཆེན་སེམས་ཀྱི་བསོད་ནམས་གང་༎ དེ་ལ་ཇི་ལྟར་གཞལ་གྱིས་ལང་༎
 hitāśaṃsanamātreṇa buddhapūjā viśiṣyate |	ཕན་པར་བསམས་པ་ཙམ་གྱིས་ཀྱང་༎ སངས་རྒྱས་མཆོད་ལས་ཁྱད་འཕགས་ན་༎
 kiṃ punaḥ sarvasattvānāṃ sarvasaukhyārthamudyamāt || bca_1|27 ||	སེམས་ཅན་མ་ལུས་ཐམས་ཅད་ཀྱི་༎ བདེ་དོན་བཙོན་པ་སྨོས་ཅི་དགོས་༎ སྡུག་བསྔལ་འདོར་འདོད་སེམས་ཡོད་ཀྱང་༎
 duḥkhamevābhidhāvanti duḥkhaniḥsaraṇāśayā |	སྡུག་བསྔལ་ཉིད་ལ་མངོན་པར་རྒྱུག་། 
 sukhecchayaiva saṃmohāt svasukhaṃ ghnanti śatruvat || bca_1|28 ||	བདེ་བ་འདོད་ཀྱང་གཏི་མུག་པས་༎ རང་གི་བདེ་བ་དགྲ་ལྟར་འཇོམས་༎
 yasteṣāṃ sukharaṅkāṇāṃ pīḍitānāmanekaśaḥ |	གང་ཞིག་བདེ་བས་ཕོངས་པ་དང་༎ སྡུག་བསྔལ་མང་ལྡན་དེ་དག་ལ་༎
 tṛptiṃ pūrvasukhaiḥ kuryāt sarvāḥ pīḍāśchinatti ca || bca_1|29 ||	བདེ་བ་ཀུན་གྱིས་ཚིམ་པ་དང་༎ སྡུག་བསྔལ་ཐམས་ཅད་གཅོད་བྱེད་ཅིང་༎
 nāśayatyapi saṃmohaṃ sādhustena samaḥ kutaḥ |	གཏི་མུག་ཀྱང་ནི་སེལ་བྱེད་པ་༎ དེ་དང་དགེ་མཚུངས་ག་ལ་ཡོད་༎ དེ་འདྲའི་བཤེས་ཀྱང་ག་ལ་ཡོད་༎
 kuto vā tādṛśaṃ mitraṃ puṇyaṃ vā tādṛśaṃ kutaḥ || bca_1|30 ||	བསོད་ནམས་དེ་འདྲའང་ག་ལ་ཡོད་༎ ཕན་བཏགས་ལན་ལོན་གང་ཡིན་པ་༎
 kṛte yaḥ pratikurvīta so 'pi tāvatpraśasyate |	དེ་ཡང་རེ་ཞིག་བསྔགས་འོས་ན་༎ མ་བཅོལ་ལེགས་པར་བྱེད་པ་ཡི་༎
 avyāpāritasādhustu bodhisattvaḥ kimucyatāṃ || bca_1|31 ||	བྱང་ཆུབ་སེམས་དཔའ་སྨོས་ཅི་དགོས་༎
 katipayajanasatradāyakaḥ kuśalakṛdityabhipūjyate janaiḥ |	འགྲོ་བ་ཉུང་ཟད་ནར་༄༣བ་མའི་ཟས་སྦྱོར་བ་༎
 kṣaṇamaśanakamātradānataḥ saparibhavaṃ divasārdhayāpanāt || bca_1|32 || kimu niravadhisattvasaṃkhyayā niravadhikālamanuprayacchataḥ |	སྐད་ཅིག་ཟས་ཙམ་སྦྱིན་པར་བྱེད་པ་དང་༎ བརྙས་བཅས་ཉིན་ཕྱེད་འདྲངས་*drangs?་པར་བྱེད་པ་ཡང་༎ དགེ་བ་བྱེད་པ་ཡིན་ཞེས་སྐྱེ་བོས་བཀུར་༎ སེམས་ཅན་གྲངས་མཐའ་ཡས་ལ་དུས་རིང་དུ་༎ བདེ་བར་གཤེགས་ཀྱི་བདེ་བ་བླ་ན་མེད་༎
 gaganajanaparikṣayākṣayaṃ sakalamanorathasaṃprapūraṇaṃ || bca_1|33 ||	ཡིད་ལ་བསམ་པ་མཐའ་དག་རྫོགས་བྱེད་པ་༎ རྟག་རུ་སྦྱིན་པ་ལྟ་ཞིག་སྨོས་ཅི་དགོས་༎
 iti sattrapatau jinasya puttre kaluṣaṃ sve hṛdaye karoti yaśca |	གང་ཞིག་དེ་འདྲའི་རྒྱལ་སྲས་སྦྱིན་བདག་ལ་༎ གལ་ཏེ་ངན་སེམས་སྐྱེད་པར་བྱེད་ན་དེ་༎
 kaluṣodayasaṃkhyayā sa kalpān narakeṣvāvasatīti nātha āha || bca_1|34 ||	ངན་སེམས་བསྐྱེད་པའི་གྲངས་བཞིན་བསྐལ་པར་ནི་༎ དམྱལ་བར་གནས་པར་འགྱུར་ཞེས་ཐུབ་པས་གསུངས་༎
 atha yasya manaḥ prasādameti prasavettasya tato 'dhikaṃ phalaṃ |	འོན་ཏེ་གང་ཞིག་ཡིད་རབ་དང་བྱེད་ན་༎ དེ་ཡི་འབྲས་བུ་དེ་བས་ལྷག་པར་འཕེལ་༎
 mahatā hi balena pāpakarma jinaputtreṣu śubhaṃ tvayatnataḥ || bca_1|35 ||	རྒྱལ་སྲས་རྣམས་ལ་དོ་གལ་ཆེན་པོས་ཀྱང་༎ སྡིག་པ་མི་འབྱུང་དགེ་བ་དང་གིས་འཕེལ་༎
 teṣāṃ śarīrāṇi namaskaromi yatroditaṃ tadvaracittaratnaṃ |	གང་ལ་སེམས་ཀྱི་དམ་པ་རིན་ཆེན་དེ་༎ སྐྱེས་པ་དེ་ཡི་སྐུ་ལ་ཕྱག་འཚལ་ཞིང་༎
 yatrāpakāro 'pi sukhānubandhī sukhākarāṃstān śaraṇaṃ prayāmi || bca_1|36 ||	གང་ལ་གནོད་པ་བྱས་ཀྱང་བདེ་འབྲེལ་བ་༎ བདེ་བའི་འབྱུང་གནས་དེ་ལ་སྐྱབས་སུ་མཆི་༎
 bodhicaryāvatāre bodhicittānuśaṃsā nāma prathamaḥ paricchedaḥ || **************************************************************** pariccheda 2	བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་ལ་འཇུག་པ་ལས་བྱང་ཆུབ་སེམས་ཀྱི་ཕན་ཡོན་བཤད་པ་ཞེས་བྱ་བ་སྟེ་ལེའུ་དང་པོའོ་།
 taccittaratnagrahaṇāya samyak pūjāṃ karomyeṣa tathāgatānāṃ |	༎ ། རིན་ཆེན་སེམས་དེ་གཟུང་བར་བྱ་བའི་ཕྱིར་༎
 saddharmaratnasya ca nirmalasya buddhātmajānāṃ ca guṇodadhīnāṃ || bca_2|1 ||	དེ་བཞིན་གཤེགས་པ་རྣམས་དང་དམ་པའི་ཆོས་༎ དཀོན་མཆོག་དྲི་མ་མེད་དང་སངས་རྒྱས་སྲས་༎ ཡོན་ཏན་རྒྱ་མཚོ་རྣམས་ལ་ལེགས་པར་མཆོད་༎
 yāvanti puṣpāṇi phalāni caiva bhaiṣajyajātāni ca yāni santi |	མེ་ཏོག་འབྲས་བུ་ཇི་སྙེད་ཡོད་པ་དང་༎ སྨན་གྱི་རྣམ་པ་གང་ཞིག་ཡོད་པ་དང་༎ འཇིག་རྟེན་རིན་ཆེན་ཇི་སྙེད་ཡོད་པ་དང་༎ ཆུ་གཙང་ཡིད་དུ་འོང་བ་ཅི་ཡོད་དང་༎ རིན་ཆེན་རི་བོ་དང་ནི་དེ་བཞིན་དུ་༎
 ratnāni yāvanti ca santi loke jalāni ca svacchamanoramāṇi || bca_2|2 || mahīdharā ratnamayāstathānye vanapradeśāśca vivekaramyāḥ | latāḥ sapuṣpābharaṇojjvalāśca drumāśca ye satphalanamraśākhāḥ || bca_2|3 ||	ནགས་ཚལ་ས་ཕྱོགས་དབེན་ཞིང་ཉམས་དགའ་དང་༎ ལྗོན་ཤིང་མེ་ཏོག་རྒྱན་སྤྲས་སྤུང་པ་དང་༎ ཤིང་གང་འབྲས་བཟང་ཡལ་ག་དུད་པ་དང་༎ ལྷ་སོགས་འཇིག་རྟེན་ན་ཡང་དྲི་དང་ནི་༎
 devādilokeṣu ca gandhadhūpāḥ kalpadrumā ratnamayāśca vṛkṣāḥ |	སྤོས་དང་དཔག་བསམ་ཤིང་དང་རིན་ཆེན་ཤིང་༎ མ་རྨོས་འཁྲུངས་པའི་ལོ་ཏོག་རྣམ་པ་དང་༎ གཞན་ཡང་མཆོད་པར་འོས་པའི་རྒྱན་རྣམས་ནི་༎
 sarāṃsi cāmbhoruhabhūṣaṇāni haṃsasvanātyantamanoharāṇi || bca_2|4 || akṛṣṭajātāni ca śasyajātāny anyāni vā pūjyavibhūṣaṇāni |	མཚོ་དང་རྫིང་བུ་པདམས་བརྒྱན་པ་དག་། ངང་པ་ཤིན་ཏུ་༄༤ཨ་༌་༎ སྐད་སྙན་ཡིད་འོང་ལྡན་༎
 ākāśadhātuprasarāvidhīni sarvāṇyapīmānyaparigrahāṇi || bca_2|5 ||	ནམ་མཁའ་རབ་འབྱམས་ཁམས་ཀྱི་མཐས་གཏུགས་ན་༎ ཡོངས་སུ་གཟུང་བ་མེད་པ་དེ་དག་ཀུན་༎ བློ་ཡིས་བླངས་ནས་ཐུབ་པ་སྐྱེས་ཀྱི་མཆོག་༎
 ādāya buddhyā munipuṅgavebhyo niryātayāmyeṣa saputrakebhyaḥ |	སྲས་དང་བཅས་པ་རྣམས་ལ་ལེགས་འབུལ་ན་༎ ཡོན་གནས་དམ་པ་ཐུགས་རྗེ་ཆེ་རྣམས་ཀྱིས་༎
 gṛhṇantu tanme varadakṣiṇīyā mahākṛpā māmanukampamānāḥ || bca_2|6 ||	བདག་ལ་བརྩེར་དགོངས་བདག་གི་འདི་དག་བཞེས་༎
 apuṇyavānasmi mahādaridraḥ pūjārthamanyanmama nāsti kiṃcit |	བདག་ནི་བསོད་ནམས་མི་ལྡན་བཀྲེན་ཆེན་ཏེ་༎ མཆོད་པའི་ནོར་གཞན་བདག་ལ་ཅང་མ་མཆིས་༎
 ato mamārthāya parārthacintā gṛhṇantu nāthā idamātmaśaktyā || bca_2|7 ||	དེས་ན་གཞན་དོན་དགོངས་པའི་མགོན་གྱིས་འདི་༎ བདག་གི་དོན་སླད་ཉིད་ཀྱི་མཐུས་བཞེས་ཤིག་། 
 dadāmi cātmānamahaṃ jinebhyaḥ sarveṇa sarvaṃ ca tadātmajebhyaḥ |	རྒྱལ་དང་ད་སྲས་རྣམས་ལ་བདག་གིས་ནི་༎ བདག་གི་ལུས་ཀུན་གཏན་དུ་དབུལ་བར་བགྱི་༎
 parigrahaṃ me kurutāgrasattvāḥ yuṣmāsu dāsatvamupaimi bhaktyā || bca_2|8 ||	།
 parigraheṇāsmi bhavatkṛtena nirbhīrbhave sattvahitaṃ karomi |	བདག་ནི་ཁྱེད་ཀྱིས་ཡོངས་སུ་བཟུང་བས་ན་༎ སྲིད་ན་མི་འཇིགས་སེམས་ཅན་ཕན་པ་བགྱིད་༎ སྔོན་གྱི་སྡིག་ལས་ཡང་དག་འདའ་བགྱིད་ཅིང་༎
 pūrvaṃ ca pāpaṃ samatikramāmi nānyacca pāpaṃ prakaromi bhūyaḥ || bca_2|9 ||	སྡིག་པ་གཞན་ཡང་སླན་ཆད་མི་བགྱིད་དོ་༎
 ratnojjvalastambhamanorameṣu muktāmayodbhāsivitānakeṣu |	ཁྲུས་ཀྱི་ཁང་པ་ཤིན་ཏུ་དྲི་ཞིམ་པ་༎ ཤེལ་གྱི་ས་གཞི་གསལ་ཞིང་འཚོར་བ་ལྟར་༎ རིན་ཆེན་འབར་བའི་ཀ་བ་ཡིད་འོང་ལྡན་༎
 svacchojjvalasphāṭikakuṭṭimeṣu sugandhiṣu snānagṛheṣu teṣu || bca_2|10 ||	མུ་ཏིག་འོད་ཆགས་བླ་རེ་བྲེས་པ་དེར་༎ དེ་བཞིན་གཤེགས་དང་དེ་ཡི་སྲས་རྣམས་ལ་༎
 manojñagandhodakapuṣpapūrṇaiḥ kumbhairmahāratnamayairanekaiḥ |	རིན་ཆེན་བུམ་པ་མང་པོ་སྤོས་ཀྱི་ཆུ་༎ ཡིད་འོང་ལེགས་པར་བཀང་བ་གླུ་དང་ནི་༎
 snānaṃ karomyeṣa tathāgatānāṃ tadātmajānāṃ ca sagītavādyaṃ || bca_2|11 ||	རོལ་མོར་བཅས་པ་དུ་མས་སྐུ་ཁྲུས་གསོལ་༎ དེ་དག་སྐུ་ལ་མཚུངས་པ་མེད་པའི་གོས་༎
 pradhūpitairdhautamalairatulyair varstraiśca teṣāṃ tanumunmṛśāmi |	གཙང་ལ་དྲི་རབ་བསྒོས་པས་སྐུ་ཕྱིའོ་༎ དེ་ནས་དེ་ལ་ཁ་དོག་ལེགས་བསྒྱུར་བའི་༎
 tataḥ suraktāni sudhūpitāni dadāmi tebhyo varacīvarāṇi || bca_2|12 ||	ན་བཟའ་ཤིན་ཏུ་དྲི་ཞིམ་དམ་པ་འབུལ་༎
 divyairmṛduślakṣṇavicitraśobhair vastrairalaṅkāravaraiśca taistaiḥ |	གོས་བཟང་སྲབ་ལ་འཇམ་པ་སྣ་ཚོགས་དང་༎ རྒྱན་མཆོག་བརྒྱ་ཕྲག་དེ་དང་དེ་དག་གིས་༎
 samantabhadrājitamañjughoṣa-lokeśvarādīnapi maṇḍayāmi || bca_2|13 ||	འཕགས་པ་ཀུན་དུ་བཟང་དང་འཇམ་དབྱངས་དང་༎ འཇིག་རྟེན་དབང་ཕྱུག་སོགས་ལའང་བརྒྱན་པར་བགྱི་༎
 sarvatrisāhasravisārigandhair gandhottamaistānanulepayāmi |	སྟོང་གསུམ་ཀུན་དུ་དྲི་ངད་ལྡང་བ་ཡི་༎ དྲི་མཆོག་རྣམས་ཀྱིས་ཐུབ་དབང་ཀུན་གྱི་སྐུ་༎ གསེར་སྦྱངས་བཙོ་མ་བྱི་དོར་བྱས་པ་ལྟར་༎
 sūttaptasūnmṛṣṭasudhautahema-prabhojjvalānsarvamunīndrakāyān || bca_2|14 ||	འོད་ཆགས་འབར་བདེ་དག་བྱུག་པར་བགྱི་༎ ༄༤བ་ཐུབ་དབང་མཆོད་གནས་མཆོག་ལ་ཡིད་འོང་བའི་༎
