skt	tib
 vaiśāradyaprāptair mārakarmasamatikrāntaiḥ karmāvaraṇapratiprasrabdhair dharmapravicayavibhaktinirdeśakuśalair	བདུད་ཀྱི་ལས་ཐམས་ཅད་ལས་ཡང་དག་པར་འདས་པ་། ལས་ཀྱི་སྒྲིབ་པ་རྒྱུན་ཆད་པ་། ཆོས་རབ་ཏུ་རྟོགས་པས་རྣམ་པར་དབྱེ་ཞིང་བསྟན་པ་ལ་མཁས་པ་། བསྐལ་པ་གྲངས་མེད་པ་ནས་སྨོན་ལམ་ཤིན་ཏུ་བརྩམས་པ་། བཞིན་འཛུམ་པ་དང་ལྡན་པ་། སྔོན་དུ་སྨྲ་བ་། ཁྲོ་གཉེར་མེད་པ་།
 asaṃkhyeyakalpapraṇidhānasusamārabdhaiḥ smitamukhaiḥ pūrvālāpibhir vigatabhṛkuṭīmukhair	ཕ་རོལ་ལ་ཚིགས་སུ་བཅད་པའི་དབྱངས་སུ་བརྗོད་པ་མཁས་པ་།
 gāthābhir gītālapanakuśalair apagatalīnacittair anācchedyapratibhānair anantaparṣadabhibhavanavaiśāradyasamanvāgatair	ཞུམ་པའི་སེམས་དང་བྲལ་བ་། སྤོབས་པ་མི་ཆོད་པ་། འཁོར་མཐའ་ཡས་པ་ཟིལ་གྱིས་མནན་པའི་མི་འཇིགས་པ་དང་ལྡན་པ་།
 anantakalpakoṭīniḥsaraṇakuśalair māyāmarīcidakacandrasvapnapratiśrutkāpratibhāsapratibimbanirmāṇopamadharmādhimuktaiḥ	བསྐལ་པ་བྱེ་བ་མཐའ་ཡས་པ་ལས་ངེས་པར་འབྱུང་བ་ལ་མཁས་པ་། ཆོས་ཐམས་ཅད་སྒྱུ་མ་དང་། སྨིག་རྒྱུ་དང་། ཆུ་ཟླ་དང་། རྨི་ལམ་དང་། སྒྲ་བརྙན་དང་། མིག་ཡོར་དང་། གཟུགས་བརྙན་དང་། སྤྲུལ་པ་ལྟ་བུར་ལྷག་པར་མོས་པ་དང་། སེམས་ཅན་ཐམས་ཅད་ཀྱི་སེམས་ཀྱི་རྒྱུད་དང་། སེམས་ཅན་ཐམས་ཅད་ཀྱི་འགྲོ་བ་དང་། སྤྱོད་པ་དང་། མོས་པ་ཕྲ་མོ་སྣ་ཚོགས་ལ་འཇུག་པར་མཁས་པ་།
 sattvagaticaritasūkṣmanānādhimuktyavatārakuśalair apratihatacittair adhimātrakṣāntisamanvāgatair	སེམས་ཅན་ཐམས་ཅད་ལ་སྡང་བ་མེད་པའི་སེམས་དང་ལྡན་པ་།
 yāthātmyāvatāraṇakuśalaiḥ sarvabuddhakṣetrānantavyūhapraṇidhānaprasthānaparigṛhītair	བཟོད་པ་རླབས་པོ་ཆེ་དང་ལྡན་པ་། བདག་ཉིད་ཇི་ལྟ་བ་བཞིན་འཇུག་པ་ལ་མཁས་པ་། སངས་རྒྱས་ཀྱི་ཞིང་ཐམས་ཅད་དུ་བཀོད་པ་མཐའ་ཡས་པར་སྨོན་པ་དང་འཇུག་པ་ཡོངས་སུ་གཟུང་བ་། 
 asaṃkhyeyalokadhātubuddhānusmṛtisamāhitasatatasamitābhimukhībhūtair aparimitabuddhādhyeṣaṇakuśalair	འཇིག་རྟེན་གྱི་ཁམས་གྲངས་མེད་པ་ན་༄༣ཨ་༌་༎ བཞུགས་པའི་སངས་རྒྱས་རྗེས་སུ་དྲན་པའི་ཏིང་ངེ་འཛིན་རྟག་ཏུ་རྒྱུན་མི་འཆད་པར་མངོན་དུ་གྱུར་པ་། སངས་རྒྱས་དཔག་ཏུ་མེད་པ་ལ་གསོལ་བ་འདེབས་པ་ལ་མཁས་པ་།
 nānādṛṣṭyanuśayaparyavasthānakleśapraśamanakuśalaiḥ samādhivikrīḍitaśatasahasranirhārakuśalaiḥ|	སེམས་ཅན་གྱི་ལྟ་བ་སྣ་ཚོགས་དང་བག་ལ་ཉལ་དང་ཀུན་ནས་ལྡང་བའི་ཉོན་མོངས་པ་ཞི་བར་བྱ་བ་ལ་མཁས་པ་། ཏིང་ངེ་འཛིན་གྱིས་རྣམ་པར་རྩེན་པ་བརྒྱད་སྟོང་མངོན་པར་སྒྲུབ་པ་ལ་མཁས་པ་། ཡོན་ཏན་བརྗོད་པ་བསྐལ་པ་མཐའ་ཡས་པར་མི་ཟད་པ་དང་ལྡན་པ་ཤ་སྟག་དང་ཐབས་ཅིག་སྟེ་། 
 tadyathā bhadrapālena ca bodhisattvena mahāsattvena ratnākareṇa ca sārthavāhena ca	འདི་ལྟ་སྟེ་སྐྱེ་བ་གཅིག་གིས་ཐོགས་པའི་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་བཟང་སྟེ་། 
 naradattena ca varuṇadattena ca śubhaguptena ca (pvsp1-1: 2) indradattena ca uttaramatinā ca viśeṣamatinā ca vardhamānamatinā ca amoghadarśinā ca susaṃprasthitena ca suvikrāntavikrāmiṇā ca nityodyuktena ca anikṣiptadhūreṇa ca	སྐྱོང་དང་། 
 sūryagarbheṇa ca anupamacintinā ca avalokiteśvareṇa ca mahāsthāmaprāptena ca mañjuśriyā ca vajramatinā ca ratnamudrāhastena ca nityotkṣiptahastena ca maitreyeṇa ca bodhisattvena mahāsattvena, evaṃ pramukhair anekair bodhisattvakoṭīniyutaśatasahasraiḥ sārdham|	རིན་ཆེན་འབྱུང་གནས་དང་། དེད་དཔོན་དམ་པ་དང་། སྐྱེས་བུས་བྱིན་དང་། ཆུས་བྱིན་དང་། དབང་པོས་བྱིན་དང་། བློ་གྲོས་དམ་པ་དང་། ཁྱད་པར་བློ་གྲོས་དང་། བློ་གྲོས་འཕེལ་བ་དང་། དོན་ཡོད་མཐོང་བ་དང་། རབ་ཏུ་ཞུགས་པ་དང་། རབ་ཀྱི་རྩལ་གྱིས་རྣམ་པར་གནོན་པ་དང་། རྟག་ཏུ་བརྩོན་པ་དང་། རྟག་ཏུ་སྦྱོར་བ་དང་། མི་གཏོང་བརྩོན་པ་དང་། ཉི་མའི་སྙིང་པོ་དང་། བློ་གྲོས་དཔེ་མེད་པ་དང་། སྤྱན་རས་གཟིགས་ཀྱི་དབང་པོ་དང་། མཐུ་ཆེན་ཐོབ་པ་དང་། འཇམ་དཔལ་གཞོན་ནུར་གྱུར་པ་དང་། རྡོ་རྗེ་བློ་གྲོས་དང་། ལག་ན་རིན་ཆེན་ཕྱག་རྒྱ་དང་། རྟག་ཏུ་ལག་བརྐྱང་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་བྱམས་པ་དང་། དེ་དག་ལ་སོགས་པ་བྱང་ཆུབ་སེམས་དཔའ་བྱེ་བ་ཁྲག་ཁྲིག་བརྒྱ་སྟོང་དུ་མ་དག་དང་ཐབས་ཅིག་གོ་༎ 
 atha khalu bhagavān svayam eva siṃhāsanaṃ prajñapya nyaṣīdat paryaṅkaṃ baddhvā ṛjukāyaṃ praṇidhāya abhimukhīṃ smṛtim upasthāpya samādhirājaṃ nāma samādhiṃ samāpadyate sma,	དེ་ནས་དེའི་ཚེ་བཅོམ་ལྡན་འདས་ཉིད་ཀྱི་གདན་སེང་གེའི་ཁྲི་བཤམས་ནས་། སྐུ་དྲང་པོར་བསྲངས་ཏེ་དགོངས་པ་མངོན་དུ་བཞག་ནས་སྐྱིལ་མོ་ཀྲུང་བཅས་ཏེ་བཞུགས་སོ་༎ དེར་བཞུགས་ནས་ཏིང་ངེ་འཛིན་གང་དུ་ཏིང་ངེ་འཛིན་ཐམས་ཅད་ཁོངས་སུ་ཆུད་པས་འདུ་བ་དང་རྗེས་སུ་འབྲང་བར་འགྱུར་བ་ཏིང་ངེ་འཛིན་གྱི་རྒྱལ་པོ་ཞེས་བྱ་བའི་ཏིང་ངེ་འཛིན་ལ་མཉམ་པར་གཞག་གོ་༎ དེ་ནས་བཅོམ་ལྡན་འདས་དགོངས་ཤིང་ཡང་དག་པར་མཁྱེན་པས་ཏིང་ངེ་འཛིན་དེ་པར་གཞག་གོ་༎ ལས་བཞེངས་ཏེ་། 
 yatra sarvasamādhayo 'ntargamān saṃgrahaṃ samavasaraṇaṃ gacchanti|	ལྷའི་སྤྱན་གྱིས་སངས་རྒྱས་ཀྱི་ཞིང་ཐམས་ཅད་ལ་རྣམ་པར་པར་གཞག་གོ་༎ 
 atha khalu bhagavān smṛtimān saṃprajānaṃs tasmāt samādher vyutthāya divyena cakṣuṣā sarvalokadhātuṃ vyavalokya sarvakāyāt smitam akarot,	ལས་བཞེངས་ཏེ་། གཟིགས་སོ་༎ དེ་ལྟར་གཟིགས་ནས་སྐུ་ཐམས་ཅད་ལས་འོད་ཟེར་རབ་ཏུ་བཀྱེ་སྟེ་།
 tasyādhastāt pādatalayoḥ sahasrābhyāṃ cakrābhyāṃ ṣaṣṭiṣaṣṭīraśmikoṭīniyutaśatasahasrāṇi niśceruḥ,	དེའི་ཞབས་ཀྱི་༄༣བ་མཐིལ་གཉིས་ཀྱི་འཁོར་ལོའི་རྩིབས་སྟོང་དང་ལྡན་པ་གཉིས་ལས་ཀྱང་འོད་ཟེར་བྱེ་བ་ཁྲག་ཁྲིག་བརྒྱ་སྟོང་དྲུག་ཅུ་དྲུག་ཅུ་བྱུང་ངོ་༎ 
 daśabhyaḥ pādāṅgulibhyaḥ ṣaṣṭiṣaṣṭīraśmikoṭīniyutaśatasahasrāṇi niśceruḥ,	ཞབས་ཀྱི་སོར་མོ་བཅུ་ལས་ཀྱང་འོད་ཟེར་བྱེ་བ་ཁྲག་ཁྲིག་བརྒྱ་སྟོང་དྲུག་ཅུ་དྲུག་ངོ་༎ ཅུ་བྱུང་ངོ་༎ 
 evaṃ ṣaṣṭiṣaṣṭir gulphābhyāṃ ṣaṣṭiṣaṣṭir jaṅghābhyāṃ ṣaṣṭiṣaṣṭir jānumaṇḍalābhyām, evaṃ dvābhyām ūrubhyāṃ kaṭinābhimaṇḍalābhyāṃ dvābhyāṃ pārśvābhyāṃ hṛdayaśrīvatsān mahāpuruṣalakṣaṇāt,	ཞབས་ལོང་བུ་གཉིས་དང་། ཞབས་བྱིན་པ་གཉིས་དང་། ཞབས་པུས་མོ་གཉིས་དང་། ཞབས་བརླ་གཉིས་དང་། སྐུ་ལྟ་ཟུར་གཉིས་དང་། སྐུ་ལྟེ་བའི་དཀྱིལ་འཁོར་དང་། སྐུ་རྩིབ་ལོགས་གཉིས་དང་། ཐུགས་ཀའི་སྐྱེས་བུ་ཆེན་པོའི་མཚན་དཔལ་གྱི་བེའུ་ལས་ཀྱང་འོད་ཟེར་བྱེ་བ་ཁྲག་ཁྲིག་བརྒྱ་སྟོང་དྲུག་ཅུ་དྲུག་ཅུ་བྱུང་ངོ་༎
 evaṃ ṣaṣṭiṣaṣṭir daśabhyo hastāṅgulibhyaḥ ṣaṣṭiṣaṣṭir dvābhyāṃ bāhubhyāṃ ṣaṣṭiṣaṣṭir dvābhyām aṃśābhyām, evaṃ grīvāyāś catvāriṃśadbhyo dantebhyo dvābhyāṃ ghrāṇābhyāṃ dvābhyāṃ śrotrābhyāṃ	ཕྱག་གི་སོར་མོ་བཅུ་ལས་ཀྱང་འོད་ཟེར་བྱེ་བ་ཁྲག་ཁྲིག་བརྒྱ་སྟོང་དྲུག་ཅུ་དྲུག་ཅུ་བྱུང་ངོ་༎ 
 dvābhyāṃ cakṣurbhyāṃ madhyād ūrṇāyā upariṣṭād uṣṇīṣāt ṣaṣṭiṣaṣṭīraśmikoṭīniyutaśatasahasrāṇi	དེ་བཞིན་དུ་ཕྱག་ལག་དར་གཉིས་དང་། དཔུང་པ་གཉིས་དང་། མགུར་དང་། ཚེམས་མཆེ་བ་བཞི་དང་། ཚེམས་བཞི་བཅུ་དང་། སྤྱན་གཉིས་དང་། སྙན་གཉིས་དང་། ཤངས་ཀྱི་སྦུབས་གཉིས་དང་། སྨིན་མཚམས་ཀྱི་མཛོད་སྤུ་དང་། སྟེང་གི་སྤྱི་གཙུག་དང་། ཞལ་གྱི་སྒོ་ནས་ཀྱང་འོད་ཟེར་བྱེ་བ་ཁྲག་ཁྲིག་བརྒྱ་སྟོང་དྲུག་ཅུ་དྲུག་ཅུ་བྱུང་སྟེ་།
 niśceruḥ| yai raśmibhir ayaṃ trisāhasramahāsāhasro lokadhātur avabhāsito 'bhūt parisphuṭaḥ,	འོད་ཟེར་བྱེ་བ་ཁྲག་ཁྲིག་བརྒྱ་སྟོང་དྲུག་ཅུ་པོ་དེ་དག་ཐམས་ཅད་ཀྱིས་སྟོང་གསུམ་གྱི་སྟོང་ཆེན་པོའི་འཇིག་རྟེན་གྱི་ཁམས་འདི་དག་ཐམས་ཅད་སྣང་བ་ཆེན་པོས་ཁྱབ་པར་བྱས་ཏེ་།
 pūrvasyāṃ diśi gaṅgānadībālukopamā lokadhātavas tena mahatā raśmyavabhāsena sphuṭā avabhāsitāś cābhūvan,	ཤར་ཕྱོགས་ཀྱི་འཇིག་རྟེན་གྱི་ཁམས་གངགའའི་ཀླུང་གི་བྱེ་མ་སྙེད་སྣང་བ་ཆེན་པོས་ཁྱབ་པར་བྱས་སོ་༎ དེ་བཞིན་དུ་།
 evaṃ dakṣiṇasyāṃ diśi paścimāyām uttarasyām uttarapūrvasyāṃ pūrvadakṣiṇasyāṃ dakṣiṇapaścimāyāṃ paścimottarasyām adhastād upariṣṭād diśi gaṅgānadībālukopamā lokadhātavas tena mahatā raśmyavabhāsena sphuṭā avabhāsitāś cābhūvan,	ལྷོ་དང་། ནུབ་དང་། བྱང་དང་། བྱང་ཤར་དང་། ཤར་ལྷོ་དང་། ལྷོ་ནུབ་དང་། ནུབ་བྱང་གི་ཕྱོགས་མཚམས་དང་། འོག་དང་། སྟེང་གི་ཕྱོགས་སུ་ཕྱོགས་རེ་རེ་ཞིང་འཇིག་རྟེན་གྱི་ཁམས་གངགའའི་ཀླུང་གི་བྱེ་མ་སྙེད་སྣང་བ་ཆེན་པོས་ཁྱབ་པར་བྱས་སོ་༎
 ye ca sattvās tena mahatā raśmyavabhāsena sphuṭā avabhāsitās te sarve niyatā abhūvann anuttarāyāṃ samyaksaṃbodhau| atha khalu bhagavān punar eva sarvaromakūpebhyaḥ smitam akarot,	སེམས་ཅན་གང་གིས་འོད་ཟེར་དེ་མཐོང་བ་དང་། འོད་ཟེར་དེས་གང་ལ་རེག་པར་གྱུར་པ་དེ་དག་ཐམས་ཅད་ཀྱང་བླ་ན་མེད་པ་ཡང་དག་པར་རྫོགས་པའི་བྱང་ཆུབ་ཏུ་ངེས་པར་གྱུར་ཏོ་༎ དེ་ནས་ཡང་བཅོམ་ལྡན་འདས་ཀྱི་བ་སྤུའི་སྒོ་ཐམས་ཅད་ནས་འོད་ཟེར་རབ་ཏུ་དགྱེ་བ་༎ མཛད་དེ་། 
 ekaikataś ca romakūpāt ṣaṣṭiṣaṣṭīraśmikoṭīniyutaśatasahasrāṇi niśceruḥ,	བ་སྤུའི་བུ་ག་རེ་རེ་ནས་ཀྱང་འོད་ཟེར་བྱེ་བ་ཁྲག་ཁྲིག་བརྒྱ་སྟོང་དྲུག་ཅུ་དྲུག་ཅུ་བྱུང་ངོ་༎
 yair ayaṃ trisāhasramahāsāhasro lokadhātur avabhāsitaḥ sphuṭo 'bhūt,	འོད་ཟེར་དེས་ཀྱང་སྟོང་གསུམ་གྱི་སྟོང་ཆེན་པོའི་འཇིག་རྟེན་གྱི་༄༤ཨ་༌་༎ ཁམས་འདི་སྣང་བ་ཆེན་པོས་ཁྱབ་པར་བྱས་སོ་༎
 taiś ca pūrvasyāṃ diśi gaṅgānadībālukopamāḥ sarvalokadhātavo 'vabhāsenāvabhāsitāḥ sphuṭāś cābhūvan,	ཤར་ཕྱོགས་སུ་འཇིག་རྟེན་གྱི་ཁམས་གངགའའི་ཀླུང་གི་བྱེ་མ་སྙེད་སྣང་བ་ཆེན་པོས་ཁྱབ་པར་བྱས་སོ་༎ 
 evaṃ dakṣiṇasyāṃ paścimāyām uttarasyām uttarapūrvasyāṃ pūrvadakṣiṇasyāṃ dakṣiṇapaścimāyāṃ paścimottarasyām adhastād upariṣṭād diśi gaṅgānadībālukopamā lokadhātavo 'vabhāsenāvabhāsitāḥ sphuṭāś cābhūvan,	དེ་བཞིན་དུ་ལྷོ་དང་། ནུབ་དང་། བྱང་དང་། བྱང་ཤར་དང་། ཤར་ལྷོ་དང་། ལྷོ་ནུབ་དང་། ནུབ་བྱང་གི་ཕྱོགས་མཚམས་དང་། འོག་དང་། སྟེང་གི་ཕྱོགས་སུ་ཕྱོགས་རེ་རེ་ཞིང་འཇིག་རྟེན་གྱི་ཁམས་གངགའའི་ཀླུང་གི་བྱེ་མ་སྙེད་སྣང་བ་ཆེན་པོས་ཁྱབ་པར་བྱས་སོ་༎
 tena ca raśmyavabhāsenaye sattvāḥ spṛṣṭās te sarve niyatā abhūvann anuttarāyāṃ samyaksaṃbodhau|	སེམས་ཅན་གང་གིས་འོད་དེ་མཐོང་བ་དང་། འོད་དེས་གང་ལ་རེག་པར་གྱུར་པ་དེ་དག་ཐམས་ཅད་ཀྱང་བླ་ན་མེད་པ་ཡང་དག་པར་རྫོགས་པའི་བྱང་ཆུབ་ཏུ་ངེས་པར་གྱུར་ཏོ་༎
 atha khalu bhagavān punar eva yā sā buddhānāṃ bhagavatāṃ prakṛtiprabhā tayā prabhayā trisāhasramahāsāhasraṃ lokadhātum avabhāsayāmāsa,	དེ་ནས་ཡང་བཅོམ་ལྡན་འདས་ཀྱི་དེ་བཞིན་གཤེགས་པའི་རང་བཞིན་གྱི་འོད་གང་ཡིན་པ་དེས་། སྟོང་གསུམ་གྱི་སྟོང་ཆེན་པོའི་འཇིག་རྟེན་གྱི་ཁམས་འདི་སྣང་བ་ཆེན་པོས་ཁྱབ་པར་མཛད་པ་དང་། ཕྱོགས་བཅུ་པོ་རྣམས་ཐམས་ཅད་ཀྱི་ཕྱོགས་རེ་རེར་།
 yāvat sarvāsu daśasu dikṣu ekaikasyāṃ diśi gaṅgānadībālukopamā lokadhātavas tayā prabhayā avabhāsitā abhūvan,	འཇིག་རྟེན་གྱི་ཁམས་གངགའའི་ཀླུང་གི་བྱེ་མ་སྙེད་རང་བཞིན་གྱི་འོད་དེས་ཁྱབ་པར་མཛད་ནས་།
 ye ca sattvās tayā prabhayā spṛṣṭās te sarve niyatā abhūvann anuttarāyāṃ samyaksaṃbodhau|	འོད་དེས་གང་ལ་རེག་པར་གྱུར་པ་དེ་དག་ཐམས་ཅད་ཀྱང་བླ་ན་མེད་པ་ཡང་དག་པར་རྫོགས་པའི་བྱང་ཆུབ་ཏུ་ངེས་པའི་བར་དུ་གྱུར་ཏོ་༎ 
 atha khalu bhagavāṃs tasyāṃ velāyāṃ jihvendriyaṃ nirṇāmayāmāsa,	དེ་ནས་དེའི་ཚེ་བཅོམ་ལྡན་འདས་ཀྱི་ཞལ་གྱི་སྒོ་ནས་ལྗགས་ཀྱི་དབང་པོ་བཀྲམ་སྟེ་ཏོ་༎ 
 yenemaṃ trisāhasramahāsāhasraṃ lokadhātuṃ jihvendriyeṇācchādayāmāsa,	། སྟོང་གསུམ་གྱི་སྟོང་ཆེན་པོའི་འཇིག་རྟེན་གྱི་ཁམས་འདི་ཐམས་ཅད་ལྗགས་ཀྱི་དབང་པོ་དེས་ཁྱབ་པར་མཛད་ནས་།
 trisāhasramahāsāhasraṃ lokadhātuṃ jihvendriyeṇa sphuritvā tasmāj jihvendriyāt smitam akarot,	ལྗགས་ཀྱི་དབང་པོ་དེ་ལས་འོད་རབ་ཏུ་བཀྱེ་སྟེ་།
 yato 'nekāni raśmikoṭīniyutaśatasahasrāṇi niśceruḥ,	འོད་དེ་ལས་འོད་ཟེར་བྱེ་བ་ཁྲག་ཁྲིག་བརྒྱ་སྟོང་དུ་མ་འཐོན་ཏོ་༎
 raśmimukhe caikaikasminn uttamamayāni suvarṇanirbhāsāni sahasrapatrāṇi padmāny utpannāny abhūvan,	འོད་ཟེར་གྱི་རྩེ་མོ་རེ་རེ་ལས་ཀྱང་རིན་པོ་ཆེའི་རང་བཞིན་གྱི་པདམ་གསེར་གྱི་མདོག་ཏུ་སྣང་བ་འདབ་མ་སྟོང་དང་ལྡན་པ་བྱུང་བར་གྱུར་ཏོ་༎ 
