skt	tib
 sarvākārābhisambodho mūrdhaprāpto 'nupūrvikaḥ |	རྣམ་ཀུན་མངོན་རྫོགས་རྟོགས་པ་དང་༎ རྩེ་མོར་ཕྱིན་དང་མཐར་གྱིས་པ་༎
 ekakṣaṇābhisambodho dharmakāyaśca te 'ṣṭadhā || asa_1|5 ||	སྐད་ཅིག་གཅིག་མངོན་རྫོགས་བྱང་ཆུབ་༎ ཆོས་ཀྱི་སྐུ་དང་དེ་རྣམ་བརྒྱད་༎
 cittotpādo 'vavādaśca nirvedhāṅgaṃ caturvidham |	སེམས་བསྐྱེད་པ་དང་གདམས་ངག་དང་༎ ངེས་འབྱེད་ཡན་ལག་རྣམ་བཞི་དང་༎ སྒྲུབ་པ་ཡི་ནི་རྟེན་གྱུར་པ་༎
 ādhāraḥ pratipatteśca dharmadhātusvabhāvakaḥ || asa_1|6 ||	ཆོས་ཀྱི་དབྱིངས་ཀྱི་རང་བཞིན་དང་༎ དམིགས་པ་དག་དང་ཆེད་དང་ནི་༎
 ālambanaṃ samuddeśaḥ sannāhaprasthitikriye |	གོ་ཆ་འཇུག་པའི་བྱ་བ་དང་༎ ཚོགས་ནི་ངེས་པར་འབྱུང་བཅས་རྣམས་༎
 sambhārāśca saniryāṇāḥ sarvākārajñatā muneḥ || asa_1|7 ||	ཐུབ་པའི་རྣམ་ཀུན་མཁྱེན་པ་ཉིད་༎
 dhyāmīkaraṇatādīni śiṣyakhaḍgapathau ca yau |	མོག་མོག་པོར་བྱེད་ལ་སོགས་དང་༏་། སློབ་མ་བསེ་རུའི་ལམ་གང་དང་༎ འདི་དང་གཞན་པའི་ཡོན་ཏན་གྱིས་༎
 mahānuśaṃso dṛṅmārga ehikāmutrikairguṇaiḥ || asa_1|8 ||	ཕན་ཡོན་ཆེ་བ་མཐོང་བའི་ལམ་༎
 kāritramadhimuktiśca stutastobhitaśaṃsitāḥ |	བྱེད་པ་དང་ནི་མོས་ཕ་དང་༎ བསྟོད་དང་བཀུར་དང་བསྔགས་པ་དང་༎ བསྔོ་དང་རྗེས་སུ་ཡི་རང་བ་༎
 pariṇāme 'numode ca manaskārāvanuttamau || asa_1|9 ||	ཡིད་ལ་བྱེད་པ་བླ་མེད་དག་། 
 nirhāraḥ śuddhiratyantamityayaṃ bhāvanāpathaḥ |	སྒྲུབ་དང་ཤིན་ཏུ་དག་པ་ཞེས་༎ བྱ་བ་འདི་ནི་སྒོམ་པའི་ལམ་༎
 vijñānāṃ bodhisattvānāmiti mārgajñatoditā || asa_1|10 ||	བྱང་ཆུབ་སེམས་དཔའ་མཁས་རྣམས་ཀྱི་༎ ལམ་ཤེས་ཉིད་ནི་དེ་འདྲར་བཤད་༎
 prajñayā na bhave sthānaṃ kṛpayā na śame sthitiḥ |	ཤེས་པས་སྲིད་ལ་མི་གནས་ཤིང་༎
 anupāyena dūratvam upāyenāvidūratā || asa_1|11 ||	སྙིང་རྗེས་ཞི་ལ་མི་གནས་དང་༎ ༄༢བ་ཐབས་མ་ཡིན་པས་རིང་བ་དང་༎ ཐབས་ཀྱིས་རིང་བ་མ་ཡིན་ཉིད་༎
 vipakṣapratipakṣau ca prayogaḥ samatāsya ca | dṛṅmārgaḥ śrāvakādīnāmiti sarvajñateṣyate || asa_1|12 ||	མི་མཐུན་གཉེན་པོའི་ཕྱོགས་དག་དང་༎ སྦྱོར་དང་དེ་ཡི་མཉམ་ཉིད་དང་༎ ཉན་ཐོས་ལ་སོགས་མཐོང་བའི་ལམ་༎ དེ་འདྲ་ཀུན་ཤེས་ཉིད་དུ་འདོད་༎
 ākārāḥ saprayogāśca guṇā doṣāḥ salakṣaṇāḥ |	རྣམ་པ་སྦྱོར་བར་བཅས་རྣམས་དང་༎ ཡོན་ཏན་སྐྱོན་ནི་མཚན་ཉིད་བཅས་༎
 mokṣanirvedhabhāgīye śaikṣo 'vaivartiko gaṇaḥ || asa_1|13 ||	ཐར་དང་ངེས་འབྱེད་ཆ་མཐུན་དང་༎ སློབ་པ་ཕྱིར་མི་ལྡོག་པའི་ཚོགས་༎
 samatā bhavaśāntyośca kṣetraśuddhiranuttarā |	སྲིད་དང་ཞི་བ་མཉམ་ཉིད་དང་༎ ཞིང་དག་བླ་ན་མེད་པ་ནི་༎
 sarvākārābhisambodha eṣa sopāyakauśalaḥ || asa_1|14 ||	རྣམ་ཀུན་མངོན་རྫོགས་པ་སྟེ་༎ འདི་ནི་ཐབས་མཁས་བཅས་པ་ཡིན་༎
 liṅgaṃ tasya vivṛddhiśca nirūḍhiścittasaṃsthitiḥ |	དེ་ཡི་རྟགས་དང་རྣམ་འཕེལ་དང༎ བརྟན་དང་སེམས་ཀུན་གནས་པ་དང་༎ མཐོང་ཞེས་བྱ་དང་སྒོམ་པ་ཞེས་༎ བྱ་བའི་ལམ་ནི་སོ་སོ་ལ་༎
 caturdhā ca vikalpasya pratipakṣaścaturvidhaḥ || asa_1|15 || pratyekaṃ darśanākhye ca bhāvanākhye ca vartmani |	རྣམ་པར་རྟོག་པ་རྣམ་བཞི་ཡི་༎ གཉེན་པོ་རྣམ་པ་བཞི་དང་ནི་༎
 ānantaryasamādhiśca saha vipratipattibhiḥ || asa_1|16 ||	བར་ཆད་མེད་པའི་ཏིང་ངེ་འཛིན་༎ ལོག་པར་སྒྲུབ་དང་བཅས་པ་ནི་༎
 mūrdhābhisamayastredhā daśadhā cānupūrvikaḥ |	རྩེ་མོའི་མངོན་རྟོགས་མཐར་གྱིས་པ་༏་། རྣམ་གསུམ་རྣམ་བཅུ་སྐད་ཅིག་མ་༎
 ekakṣaṇābhisambodho lakṣaṇena caturvidhaḥ || asa_1|17 ||	གཅིག་གིས་མངོན་རྫོགས་བྱང་ཆུབ་པ་༎ མཚན་ཉིད་ཀྱིས་ནི་རྣམ་པ་བཞི་༎
 svābhāvikaḥ sasāmbhogo nairmāṇiko 'parastathā |	ངོ་བོ་ཉིད་ལོངས་རྫོགས་བཅས་པ་དང་༎ དེ་བཞིན་གཞན་པ་སྤྲུལ་པ་ནི་༎
 dharmakāyaḥ sakāritraścaturdhā samudīritaḥ || asa_1|18 || sarvākārajñatā 1 - cittotpādaḥ	ཆོས་སྐུ་མཛད་པ་དང་བཅས་པ་༎ རྣམ་པ་བཞིར་ནི་ཡང་དག་བརྗོད་༎
 cittotpādaḥ parārthāya samyaksambodhikāmatā |	སེམས་བསྐྱེད་པ་ནི་གཞན་དོན་ཕྱིར་༎ ཡང་དག་རྫོགས་པའི་བྱང་ཆུབ་འདོད་༎ དེ་དང་དེ་ནི་མ་དོ་བཞིན་དུ་༎
 samāsavyāsataḥ sā ca yathāsūtraṃ sa cocyate || asa_1|19 ||	བསྡུས་དང་རྒྱས་པའི་སྒོ་ནས་བརྗོད་༎ དེ་ཡང་ས་གསེར་ཟླ་བ་མེ་༎
 bhūhemacandrajvalanairnidhiratnākarārṇavaiḥ |	གཏེར་དང་རིན་ཆེན་འབྱུང་གནས་མཚོ་༎
 vajrācalauṣadhīmitraiścintāmaṇyarkagītibhiḥ || asa_1|20 ||	རྡོ་རྗེ་རི་སྨན་བཤེས་གཉེན་དང་༎ ཡིད་བཞིན་ནོར་བུ་ཉི་མ་གླུ་༎ རྒྱལ་པོ་མཛོད་དང་ལམ་པོ་ཆེ་༎ བཞོན་པ་བཀོད་མའི་ཆུ་དང་ནི་༎
 nṛpagañjamahāmārgayānaprasravaṇodakaiḥ |	སྒྲ་བརྙན་ཆུ་བོ་སྤྲིན་རྣམས་ཀྱིས་༎
 ānandoktinadīmevairdvāviṃśatividhaḥ sa ca || asa_1|21 || 2 - avavādaḥ	རྣམ་པ་ཉི་ཤུ་རྩ་གཉིས་སོ་༎ སྒྲུབ་དང་བདེན་པ་རྣམས་དང་ནི་༎
 pratipattau ca satyeṣu buddharatnādiṣu triṣu |	སངས་རྒྱས་ལ་སོགས་དཀོན་མཆོག་གསུམ་༎
 asaktāvapariśrānto pratipatsamparigrahe || asa_1|22 ||	མ་ཞེན་ཡོངས་སུ་མིང་ལ་དང༎
 cakṣuḥṣu pañcasu jñeyaḥ ṣaṭsvabhijñāguṇeṣu ca |	ལམ་ནི་ཡོངས་སུ་འཛིན་པ་དང་༎ སྤྱན་ལྔ་དང་ནི་མངོན་ཤེས་ཀྱི་༎
 dṛṅmārge bhāvanākhye cetyavavādo daśātmakaḥ || asa_1|23 ||	ཡོན་ཏན་དྲུག་དང་མཐོང་ལམ་དང་༎ བསྒོམ་ཞེས་བྱ་ལ་གདམས་ངག་ནི་༎ བཅུ་ཡི་བདག་ཉིད་ཤེས་པར་བྱ་༎
 mṛdutīkṣṇendriyau śraddhādṛṣṭiprāptau kulaṅkalau |	དབང་པོ་རྟུལ་དང་རྣོན་པོ་དང་༎ དད་དང་མཐོང་ཐོབ་རིགས་ནས་རིགས་༎
 ekavīcyantarotpadya kārākārākaniṣṭhagāḥ || asa_1|24 ||	བར་ཆད་གཅིག་པར་༄༣ཨ་༌་༎ སྐྱེས་ནས་དང་༎ བྱེད་དང་བྱེད་མིན་འོག་མིན་འགྲོ་༎
 plutāstrayo bhavasyāgraparamo rūparāgahā |	འཕར་གསུམ་སྲིད་རྩེའི་མཐར་ཐུག་འགྲོ་༎ གཟུགས་ཀྱི་ཆགས་བཅོམ་ལྡན་མཐོང་བ་ཡི་༎
 dṛṣṭadharmaśamaḥ kāyasākṣī khaḍgaśca viṃśatiḥ || asa_1|25 || 3 - nirvedhāṅgam	ཆོས་ལ་ཞི་ལུས་མངོན་སུམ་བྱེད་༎ བསེ་རུ་དང་ནི་ཉི་ཤུའོ་༎
 ālambanata ākārāddhetutvāt samparigrahāt |	དམིགས་པ་དང་ནི་རྣམ་པ་དང་༎ སྐྱུ་དང་ཡོངས་སུ་འཛིན་པ་ཡིས་༎ བྱང་ཆུབ་སེམས་དཔའ་སྐྱོབ་པ་ཡི་༎ དྲོད་སོགས་བདག་ཉིད་ཇི་བཞིན་དུ་༎
 caturvikalpasaṃyogaṃ yathāsvaṃ bhajatāṃ satām || asa_1|26 || śrāvakebhyaḥ sakhaḍgebhyo bodhisattvasya tāyinaḥ |	རྣམ་རྟོག་བཞི་པོ་ལྡན་བརྟེན་པ་༎
 mṛdumadhyādhimātrāṇāmūṣmādīnāṃ viśiṣṭatā || asa_1|27 ||	ཆུང་དང་འབྲིང་དང་ཆེན་པོ་རྣམས་༎ ཉན་ཐོས་བསེ་རུ་ལྟ་བུ་དང་༎ བཅས་པ་དག་ལས་ཁྱད་པར་འཕགས་༎
 ālambanamanityādi satyādhāraṃ tadākṛtiḥ |	དམིགས་པ་མི་རྟག་ལ་སོགས་པ་༎ བདེན་པའི་རྟེན་ཅན་དེ་ཡི་ནི་༎ རྣམ་པ་མངོན་ཞེན་ལ་སོགས་འགོག་། 
 niṣedho 'bhiniveśāderheturyānatrayāptaye || asa_1|28 ||	ཐེག་པ་གསུམ་ཆར་འཐོབ་པའི་རྒྱུ་༎
 rūpādyāyavyayau viṣṭhāsthiti prajñaptyavācyate |	གཟུགས་སོགས་འདུ་འགོད་གནས་བྲལ་དང་༎ གནས་དང་བརྟགས་དང་བརྗོད་དུ་མེད་༎ གཟུགས་སོགས་མི་གནས་དེ་དག་ནི་༎
 rūpāvādavasthitisteṣāṃ tadbhāvenāsvabhāvatā || asa_1|29 ||	དེ་ཡི་ངོ་བོ་རང་བཞིན་མེད་༎
 tayormithaḥ svabhāvatvaṃ tadanityādyasaṃsthitiḥ |	།
 tāsāṃ tadbhāvaśūnyatvaṃ mithaḥ svābhāvyametayoḥ || asa_1|30 ||	དེ་རྣམས་དེ་ཡི་ངོ་བོས་སྟོང་༎ དེ་དག་གཅིག་གི་རང་བཞིན་གཅིག་། 
 anudgraho yo dharmāṇāṃ tannimittāsamīkṣaṇam |	ཆོས་རྣམས་མི་འཛིན་གང་ཡིན་དང་༎ དེ་དག་མཚན་མར་མཐོང་ཕྱིར་༎
 parīkṣaṇaṃ ca prajñāyāḥ sarvasyānupalambhataḥ || asa_1|31 ||	ཤེས་རབ་ཀྱིས་ནི་ཡོངས་རྟོགས་པ་༎ ཐམས་ཅད་དམིགས་སུ་མེད་པར་རོ་༎
 rūpāderasvabhāvatvaṃ tadabhāvasvabhāvatā |	གཟུགས་སོགས་ངོ་བོ་ཉིད་མེད་ཉིད་༎ དེ་མེད་པ་ཉིད་ངོ་བོ་ཉིད་༎ དེ་དག་སྐྱེ་མེད་ངེས་འབྱུང་མེད་༎
 tadajātiraniryāṇaṃ śuddhistadanimittatā || asa_1|32 ||	དག་དང་དེ་དག་མཚན་མ་མེད་༎
 tannimittānadhiṣṭhānānadhimuktirasaṃjñatā |	དེ་ཡི་མཚན་མར་མི་བརྟེན་པས་༎ མོས་མིན་འདུ་ཤེས་མེད་པ་ཡིན་༎
 samādhistasya kāritraṃ vyākṛtirmananākṣayaḥ || asa_1|33 ||	ཏིང་འཛིན་དེ་ཡི་བྱེད་པ་ཉིད་༎ ལུང་སྟོན་པ་དང་རློམ་པ་ཟད་༎ གསུམ་པོ་ཕན་ཚུན་ངོ་བོ་གཅིག་། 
 mithastrikasya svābhāvyaṃ samādheravikalpanā |	ཏིང་འཛིན་རྣམ་པར་མི་རྟོག་པ་༎
 iti nirvedhabhāgīyaṃ mṛdumadhyādhimātrataḥ || asa_1|34 ||	དེ་ལྟར་ངེས་འབྱེད་ཆ་མཐུན་ནི་༎ ཆུང་དང་འབྲིང་དང་ཆེན་པོ་ཡིན་༎ གཞིག་དེ་ཡི་གཉེར་པོ་ཡིས་༎
 dvaividhyaṃ grāhyakalpasya vastutatpratipakṣataḥ |	གཟུགས་བར་རྟོག་པ་རྣམ་པ་གཉིས་༎
 moharāśyādibhedena pratyekaṃ navadhā tu saḥ || asa_1|35 ||	རྨོངས་དང་ཕུང་སོགས་བྱེ་བྲག་གིས་༎ དེ་ནི་སོ་སོར་རྣམ་པ་དགུ་༎
 dravyaprajñaptyadhiṣṭhāno dvividho grāhako mataḥ |	རྫས་དང་བརྟགས་པའི་རྟེན་ཅན་གྱིས་༎ འཛིན་པའང་རྣམ་གཉིས་སུ་འདོད་༎
 svatantrātmādirūpeṇa skandhādyāśrayatastathā || asa_1|36 || cittānavalīnatvādinaiḥsvābhāvyādideśakaḥ |	རང་དབང་བདག་སོགས་ངོ་བོ་དང་༎ ཕུང་སོགས་རྟེན་ལས་དེ་བཞིན་ནོ་༎ སེམས་མི་འགོང་བ་ཉིད་ལ་སོགས་༎ ངོ་བོ་ཉིད་མེད་སོགས་སྟོན་བྱེད་༎
 tadvipakṣaparityāgaḥ sarvathā samparigrahaḥ || asa_1|37 ||	དེ་ཡི་མི་མཐུན་༄༣བ་ཕྱོགས་བོར་བ་༎ རྣམ་པ་ཀུན་ཏུ་ཡོངས་འཛིན་ཡིན་༎
 4 - pratipatterādhāraḥ ṣoḍhādhigamadharmasya pratipakṣaprahāṇayoḥ | tayoḥ paryupayogasya prajñāyāḥ kṛpayā saha || asa_1|38 || śiṣyāsādhāraṇatvasya parārthānukramasya ca |	རྟོགས་པ་ཡིན་ནི་ཆོས་དྲུག་དང་༎ གཉེན་པོ་དང་ནི་སྤོང་བ་དང་༎ དེ་དག་ཡོངས་སུ་གཏུགས་པ་དང་༎ ཤེས་རབ་སྙིང་བརྩེར་བཅས་པ་དང་༎ སློབ་མ་མཐུན་མོང་མིན་ཉིད་དང་༎ གཞན་གྱི་དོན་གྱི་གོ་རིམས་དང་༎ ཡེ་ཤེས་རྩོལ་བ་མི་མའང་བར་༎
 jñānasyāyatnavṛtteśca pratiṣṭhā gotramucyate || asa_1|39 ||	འཇུག་པའི་རྟེན་ལ་རིགས་ཤེས་བྱ་༎
 dharmadhātorasambhedād gotrabhedo na yujyate |	ཆོས་ཀྱི་དབྱིངས་ལ་དབྱེར་མེད་ཕྱིར་༎ རིགས་ནི་ཐ་དད་རུང་མ་ཡིན་༎
 ādheyadharmabhedāttu tadbhedaḥ parigīyate || asa_1|40 ||	རྟེན་པའི་ཆོས་ཀྱི་བྱེ་བྲག་གིས་༎ དེ་ཡི་དབྱེ་བ་ཡོངས་སུ་བརྗོད་༎
 5 - ālambanam ālambanaṃ sarvadharmāste punaḥ kuśalādayaḥ |	དམིགས་པ་ཆོས་རྣམས་ཐམས་ཅད་དེ་༎
 laukikādhigamākhyāśca ye ca lokottarā matāḥ || asa_1|41 || sāsravānāsravā dharmāḥ saṃskṛtāsaṃskṛtāśca ye |	དེ་ཡང་དགེ་ལ་སོགས་པ་ཡིན་༎ འཇིག་རྟེན་པ་ཡི་རྟོགས་པ་དང་༎ གང་དག་འཇིག་རྟེན་འདས་འདོད་དང་༎ ཟག་བཅས་ཟག་པ་མེད་ཆོས་དང་༎ གང་དག་འདུས་བྱས་འདུས་མ་བྱས་༎
 śiṣyasādhāraṇā dharmā ye cāsādhāraṇā muneḥ || asa_1|42 || 6 - samuddeśaḥ	སློབ་མཐུན་མོང་ཆོས་རྣམས་དང་༎ གང་དག་ཐུབ་པའི་ཐུན་མོང་མིན་༎
 sarvasattvāgratācittaprahāṇādhigamatraye |	སེམས་ཅན་ཀུན་མཆོག་ཉིད་སེམས་དང་༎ སྤངས་དང་རྟོགས་དང་གསུམ་པོ་ལ་༎ ཆེན་པོ་གསུམ་གྱི་རང་བྱུང་གི་། 
 tribhirmahattvairuddeśo vijñeyo 'yaṃ svayambhuvām || asa_1|43 || 7 - sannāhapratipattiḥ	ཆེད་དུ་བྱ་བ་འདི་ཤེས་བྱ་༎
 dānādau ṣaḍvidhe teṣāṃ pratyekaṃ saṃgraheṇa yā |	དེ་དག་སོ་སོར་སྦྱིན་ལ་སོགས་༎ རྣམ་པ་དྲུག་ཏུ་བསྡུས་པ་ཡིས་༎
 sannāhapratipattiḥ sā ṣaḍbhiḥ ṣaṭkairyathoditā || asa_1|44 || 8 - prasthānapratipattiḥ	གོ་ཆའི་སྒྲུབ་པ་གང་ཡིན་དེ་༎ དྲུག་ཚན་དྲུག་གིས་ཇི་བཞིན་བཤད་༎
 dhyānārūpyeṣu dānādau mārge maitryādikeṣu ca | gatopalambhayoge ca trimaṇḍalaviśuddhiṣu || asa_1|45 ||	བསམ་གཏན་གཟུགས་མེད་སྤྱིན་སོགས་དང་༎ ལམ་དང་བྱམས་ལ་སོགས་པ་དང་༎ དམིགས་པ་མེད་དང་ལྡན་པ་དང་༎ འཁོར་གསུམ་རྣམ་པར་དག་པ་དང་༎ ཆེད་དུ་བྱ་དང་མངོན་ཤེས་དྲུག་། 
 uddeśe ṣaṭsvabhijñāsu sarvākārajñatānaye |	རྣམ་ཀུན་མཁྱེན་པའི་ཚུལ་ལ་ནི་༎
 prasthānapratipajjñeyā mahāyānādhirohiṇī || asa_1|46 || 9 - sambhārapratipattiḥ	འཇུག་པའི་སྒྲུབ་པ་ཐེག་ཆེན་ལ་༎ འཛེགས་པ་ཡིན་པར་ཤེས་པར་བྱ་༎
 dayā dānādikaṃ ṣaṭkaṃ śamathaḥ savidarśanaḥ |	བརྩེ་དང་སྤྱིན་ལ་སོགས་པ་དྲུག་། 
 yuganaddhaśca yo mārga upāye yacca kauśalam || asa_1|47 || jñānaṃ puṇyaṃ ca mārgaśca dhāraṇī bhūmayo daśa |	ཞི་གནས་ལྷ་ག་མཐོང་བཅས་པ་དང་༎ ཟུང་དུ་འབྲེལ་བའི་ལམ་གང་དང་༎ ཐབས་ལ་མཁས་པ་གང་ཡིན་དང་༎ ཡེ་ཤེས་དང་ནི་བསོད་ནམས་དང་༎ ལམ་དང་གཟུངས་དང་ས་བཅུ་དང་༎ གཉེན་པ་ཚོགས་ཀྱི་སྒྲུབ་པ་ཡི་༎
 pratipakṣaśca vijñeyaḥ sambhārapratipatkramaḥ || asa_1|48 || 1| pramuditā bhūmiḥ	རིམ་པ་ཡིན་པར་ཤེས་པར་བྱ་༎
 labhyate prathamā bhūmirdaśadhā parikarmaṇā	ཡོངས་སུ་སྤྱོང་བ་རྣམ་བཅུ་ཡིས་༎ ས་ནི་དང་པོ་འཐོབ་འགྱུར་ཏེ་༎
 āśayo hitavastutvaṃ sattveṣu samacittatā || asa_1|49 ||	བསམ་དང་ཕན་པའི་དངོས་ཉིད་དང་༎ སེམས་ཅན་རྣམས་ལ་སེམས་མཉམ་ཉིད་༎ གཏོང་དང་བཤེས་གཉེན་༄༤ཨ་༌་༎
 tyāgaḥ sevā ca mitrāṇāṃ saddharmālambanaiṣaṇā | sadā naiṣkramyacittatvaṃ buddhakāyagatā spṛhā || asa_1|50 ||	བསྟེན་པ་དང་༎ དམ་ཆོས་དམིགས་པ་ཚོལ་བ་དང་༎ རྟག་ཏུ་ངེས་འབྱུང་སེམས་ཉིད་དང་༎ སངས་རྒྱས་སྐུར་འདོད་དགའ་བ་དང་༎ ཆོས་སྟོན་པ་དང་བདེན་པ་ཡི་༎
 dharmasya deśanā satyaṃ daśamaṃ vākyamiṣyate |	ཚིག་ནི་བཅུ་པ་ཡིན་པར་འདོད་༎
 jñeyaṃ ca parikarmaiṣāṃ svabhāvānupalambhataḥ || asa_1|51 || 2| vimalā bhūmiḥ	འདི་དག་རང་བཞིན་མི་དམིགས་པས་༎ ཡོངས་སུ་སྦྱོང་བར་ཤེས་པར་བྱ་༎
 śīlaṃ kṛtajñatā kṣāntiḥ prāmodyaṃ mahatī kṛpā |	ཚུལ་ཁྲིམས་བྱས་པ་གཟོ་དང་བཟོད་༎ རབ་ཏུ་དགའ་དང་སྙིང་བརྩེ་ཆེ་༎
 gauravaṃ guruśuśrūṣā vīryaṃ dānādike 'ṣṭamam || asa_1|52 || 3| prabhākarī bhūmiḥ	བཀུར་སྟི་བླ་མ་ལ་གུས་ཉན་༎ བརྒྱད་པ་སྤྱིན་ལ་སོགས་ལ་བརྩོན་༎
 atṛptatā śrute dānaṃ dharmasya ca nirāmiṣam |	ཐོས་པ་མི་ངོམས་ཉིད་དང་ནི་༎
 buddhakṣetrasya saṃśuddhiḥ saṃsārāparikheditā || asa_1|53 ||	ཟང་ཟིང་མེད་པར་ཆོས་སྦྱིན་དང་༎ སངས་རྒྱས་ཞིང་ཀུན་སྦྱོང་བ་དང་༎ འཁོར་བས་ཡོངས་སུ་མི་སྐྱོ་དང་༎ ངོ་ཚ་ཁྲེལ་ཡོད་ཅེས་བྱ་བ་༎
 hrīrapatrāpyamityetat pañcadhā mananātmakam | 4| arciṣmatī bhūmiḥ	རློམ་མེད་བདག་ཉིད་དེ་རྣམ་ལྔ་༎
 vanāśālpecchatā tuṣṭirdhūtasaṃlekhasevanam || asa_1|54 || śikṣāyā aparityāgaḥ kāmānāṃ vijugupsanam |	ངས་གནས་འདོད་ཆུང་ཆོག་ཤེས་དང་༎ སྦྱངས་པ་ཡང་དག་སྡོམ་བསྟེན་དང་༎ བསླབ་པ་ཡོངས་སུ་མི་གཏོང་དང་༎ འདོད་པ་རྣམས་ལ་སྨོད་པ་དང་༎ མྱ་ངན་འདས་དང་བདོག་ཀུན་གཏོང་༎
 nirvitsarvāstisantyāgo 'navalīnānapekṣate || asa_1|55 || 5| sudurjayā bhūmiḥ	མི་ཞུམ་པ་དང་ལྟ་བ་མེད་༎
 saṃstavaṃ kulamātsaryaṃ sthānaṃ saṅgaṇikāvaham |	འདྲིས་དང་ཁྱིམ་ལ་འཁྲེན་པ་དང་༎ འདུ་འཛིར་གྱུར་པའི་གནས་དང་ནི་༎
 ātmotkarṣaparāvajñe karmamārgān daśāśubhān || asa_1|56 ||	བདག་བསྟོད་གཞན་ལ་བརྙས་པ་དང་༎ མི་དགེའི་ལས་ཀྱི་ལམ་བཅུ་དང་༎ རློམ་པས་ཁེངས་དང་ཕྱིན་ཅི་ལོག་། 
 mānaṃ stambhaṃ viparyāsaṃ vimatiṃ kleśamarṣaṇam |	བློ་ངན་དང་ནི་ཉོན་མོངས་བཟོད་༎
 vivarjayan samāpnoti daśaitān pañcamī bhuvam || asa_1|57 || 6| abhimukhī bhūmiḥ	བཅུ་པོ་འདི་ནི་རྣམ་སྤངས་ན་༎ ས་ལྔ་པ་ནི་ཡང་དག་འཐོབ་༎
