skt	tib
 caritapratipakṣastu dharmaskandho 'nuvarṇitaḥ || vakk_1|26 ||	སྤྱོད་པ་རྣམས་ཀྱི་གཉེན་པོར་ནི་༎ ཆོས་ཀྱི་ཕུང་པོ་མཐུན་པར་གསུངས་༎
 tathānye 'pi yathāyogaṃ skandhāyatanadhātavaḥ |	དེ་བཞིན་གཞན་ཡང་ཅི་རིགས་པར་༎ ཕུང་པོ་སྐྱེ་མཆེད་ཁམས་རྣམས་ནི་༎
 pratipādyā yathokteṣu saṃpradhārya svalakṣaṇam || vakk_1|27 ||	རང་གི་མཚན་ཉིད་ལེགས་དཔྱད་དེ་༎ ཇི་སྐད་བཤད་པར་བསྡུ་བར་བྱ་༎
 chidramākāśadhātvākhyam ālokatamasī kila |	བུ་ག་ནམ་མཁའི་ཁམས་ཤེས་བྱ་༎ སྣང་དང་མུན་པ་དག་ཡིན་ལོ་༎
 vijñānadhāturvijñānaṃ sāsravaṃ janmaniśrayāḥ || vakk_1|28 ||	ཟག་དང་བཅས་པའི་རྣམ་ཤེས་ནི་༎ རྣམ་ཤེས་ཁམས་ཡིན་སྐྱེ་བའི་རྟེན་༎
 sanidarśana eko 'tra rūpaṃ sapratighā daśa |	བསྟན་ཡོད་འདིར་ནི་གཟུགས་གཅིག་པུ་༎ ཐོགས་དང་བཅས་པ་གཟུགས་ཅན་བཅུ་༎
 rūpiṇaḥ avyākṛtā aṣṭau ta evārūpaśabdakāḥ || vakk_1|29 ||	ལུང་མ་བསྟན་བརྒྱད་དེ་དག་ཉིད་༎
 tridhānye kāmadhātvāptāḥ sarve rūpe caturdaśa |	གཟུགས་སྒྲ་མ་གཏོགས་གཞན་རྣམ་གསུམ་༎ འདོད་ཁམས་གཏོགས་པ་ཐམས་ཅད་དོ་༎ གཟུགས་ཀྱི་ཁམས་ན་བཅུ་བཞིའོ་༎
 vinā gandharasaghrāṇajivhāvijñānadhātubhiḥ || vakk_1|30 ||	དྲི་དང་རོ་དང་སྣ་དང་ནི་༎ ལྕེ་ཡི་རྣམ་ཤེས་ཁམས་མ་གཏོགས་༎
 ārūpyāptā manodharmamanovijñānadhātavaḥ |	གཟུགས་མེད་གཏོགས་པ་ཡིད་དང་ནི་༎ ཆོས་དང་ཡིད་ཀྱི་རྣམ་ཤེས་ཁམས་༎
 sāsravānāsravā ete trayaḥ śeṣāstu sāsravāḥ || vakk_1|31 ||	དེ་གསུམ་ཟག་བཅས་ཟག་པ་མེད་༎ ལྷག་མ་རྣམས་ནི་ཟག་བཅས་སོ་༎
 savitarkavicārā hi pañca vijñānadhātavaḥ |	རྟོག་དང་དཔྱོད་དང་བཅས་པ་ནི་༎ རྣམ་པར་ཤེས་པའི་ཁམས་ལྔ་ཡིན་༎
 antyāstrayastriprakārāḥ śeṣā ubhayavarjitāḥ || vakk_1|32 ||	ཐ་མ་གསུམ་ནི་རྣམ་གསུམ་མོ་༎ ལྷག་མ་རྣམས་ནི་གཉིས་ཀ་སྤངས་༎
 nirūpaṇānusmaraṇavikalpenāvikalpakāḥ |	ངེས་པར་རྟོག་དང་རྗེས་དྲན་པའི་༎ རྣམ་པར་རྟོག་པས་རྣམ་མི་རྟོག་། 
 tau prajñāmānasī vyagrā smṛtiḥ sarvaiva mānasī || vakk_1|33 ||	དེ་དག་ཡིད་ཀྱི་ཤེས་རབ་ག-ཡེང་༎ ཡིད་ཀྱི་དྲན་པ་ཐམས་ཅད་ཉིད་༎
 sapta sālambanāścittadhātavaḥ ardhaṃ ca dharmataḥ |	དམིགས་བཅས་སེམས་ཀྱི་ཁམས་བདུན་ནོ་༎ ཆོས་ཀྱི་ཕྱེད་ཀྱང་མ་ཟིན་དགུ་༎
 navānupāttā te cāṣṭau śabdaśca anye nava dvidhā || vakk_1|34 ||	བརྒྱད་པོ་དེ་དག་རྣམས་དང་སྒྲ་༎ དགུ་པོ་གཞན་ནི་རྣམ་པ་གཉིས་༎
 spraṣṭavyaṃ dvividhaṃ śeṣā rūpiṇo nava bhautikāḥ |	རེག་བྱ་རྣམ་པ་གཉིས་ཡིན་ཏེ་༎ ལྷག་མ་གཟུགས་ཅན་དགུ་པོ་ནི་༎
 dharmadhātvekadeśaśca saṃcitā daśa rūpiṇaḥ || vakk_1|35 ||	འབྱུང་གྱུར་ཆོས་ཁམས་ཕྱོགས་གཅིག་ཀྱང་༎ གཟུགས་ཅན་བཅུ་ནི་བསགས་པའོ་༎
 chinatti chidyate caiva bāhyaṃ dhātu catuṣṭayam |	གཅོད་བྱེད་གཅད་པར་བྱ་བ་ཉིད་༎ ཕྱི་རོལ་གྱི་ནི་ཁམས་བཞི་ཡིན་༎
 dahyate tulayatyevaṃ vivādo dagdhṛtulyayoḥ || vakk_1|36 ||	དེ་བཞིན་བསྲེག་བྱ་འཇལ་༄༣བ་བྱེད་པའོ་༎ སྲེག་དང་གཞལ་ལ་མི་མཐུན་སྨྲ་༎
 vipākajaupacayikāḥ pañcādhyātmaṃ vipākajaḥ |	རྣམ་པར་སྨིན་ལས་བྱུང་བ་དང་༎ རྒྱས་ལས་བྱུང་བ་ནང་གི་ལྔ་༎
 na śabdaḥ apratighā aṣṭau naiḥṣyandika vipākajāḥ || vakk_1|37 ||	སྒྲ་ནི་རྣམ་སྨིན་ལས་སྐྱེས་མིན་༎ རྒྱུ་མཐུན་ལས་བྱུང་རྣམ་སྨིན་སྐྱེས་༎ ཐོགས་པ་མེད་བརྒྱད་གཞན་རྣམ་གསུམ་༎
 tridhānye dravyavānekaḥ kṣaṇikāḥ paścimāstrayaḥ |	རྫས་དང་ལྡན་གཅིག་ཐ་མ་གསུམ༎
 cakṣurvijñānadhātvoḥ syāt pṛthak lābhaḥ sahāpi ca || vakk_1|38 ||	སྐད་ཅིག་མ་སྟེ་མིག་དང་ནི་༎ རྣམ་ཤེས་ཁམས་དག་སོ་སོ་དང་༎ ལྷན་ཅིག་ཏུ་ཡང་འཐོབ་པ་ཡོད་༎
 dvādaśādhyātmikāḥ hitvā rūpādīn dharmasaṃjñakaḥ |	ནང་གི་བཅུ་གཉིས་གཟུགས་ལ་སོགས་༎ མ་གཏོགས་ཆོས་ཞེས་བྱ་བ་ནི་༎
 sabhāgaḥ tatsabhāgāśca śeṣāḥ yo na svakarmakṛt || vakk_1|39 ||	སྟེན་པ་དང་བཅས་ལྷག་མ་ནི་༎ དེ་དང་མཚུངས་པ་དག་ཀྱང་ཡིན་༎ གང་ཞིག་རང་གི་ལས་མི་བྱེད་༎
 daśa bhāvanayā heyāḥ pañca ca antyāstrayastridhā |	བཅུ་ནི་བསྒོམ་པས་སྤང་བྱ་ཡིན་༎ ལྔ་ཡང་ཐ་མ་གསུམ་རྣམ་གསུམ་༎
 na dṛṣṭiheyamakliṣṭaṃ na rūpaṃ nāpyaṣaṣṭhajam || vakk_1|40 ||	ཉོན་མོངས་ཅན་མིན་མཐོང་སྤང་མིན་༎ གཟུགས་མིན་དྲུག་པ་མིན་སྐྱེས་མིན་༎
 cakṣuśca dharmadhātośca pradeśau dṛṣṭiḥ aṣṭadhā |	མིག་དང་ཆོས་ཀྱི་ཁམས་ཕྱོགས་ནི་༎ ལྟ་བ་ཡིན་ཏེ་རྣམ་པ་བརྒྱད་༎
 pañcavijñānasahajā dhīrna dṛṣṭiratīraṇāt || vakk_1|41 ||	རྣམ་ཤེས་ལྔ་དང་མཚུངས་སྐྱེས་བློ་༎ ངེས་རྟོག་མེད་ཕྱིར་ལྟ་མ་ཡིན་༎
 cakṣuḥ paśyati rūpāṇi sabhāgaṃ na tadāśritam |	མིག་གིས་གཟུགས་རྣམས་མཐོང་སྟེན་བཅས་༎ དེ་ལ་བརྟེན་པའི་རྣམ་ཤེས་མིན་༎
 vijñānaṃ dṛśyate rūpaṃ na kilāntaritaṃ yataḥ || vakk_1|42 ||	གང་ཕྱིར་བར་དུ་ཆོད་པ་ཡི་༎ གཟུགས་ནི་མཐོང་བ་མིན་ཕྱིར་ལོ་༎
 ubhābhyāmapi cakṣurbhyāṃ paśyati vyaktadarśanāt |	མིག་ནི་གཉིས་ཀ་དག་གིས་ཀྱང་༎ མཐོང་སྟེ་གསལ་བར་མཐོང་ཕྱིར་རོ་༎
 cakṣuḥśrotramano 'prāptaviṣayaṃ trayamanyathā || vakk_1|43 ||	མིག་དང་ཡིད་དང་རྣ་བ་ནི་༎ ཡུལ་དང་མ་ཕྲད་གསུམ་གཞན་དུ་༎
 tribhirghrāṇādibhistulyaviṣayagrahaṇaṃ matam |	སྣ་ལ་སོགས་པ་གསུམ་གྱིས་ནི་༎ ཡུལ་ནི་མཉམ་པ་འཛིན་པར་འདོད་༎
 caramasyāśrayo 'tītaḥ pañcānāṃ sahajaśca taiḥ || vakk_1|44 ||	ཐ་མའི་རྟེན་འདས་ལྔ་རྣམས་ཀྱི་༎ དེ་དག་ལྷན་ཅིག་སྐྱེས་པའང་ཡིན་༎
 tadvikāravikāritvādāśrayāścakṣurādayaḥ |	དེ་དག་གྱུར་པས་འགྱུར་ཉིད་ཕྱིར་༎ རྟེན་ནི་མིག་ལ་སོགས་པ་ཡིན་༎
 ato 'sādhāraṇatvāddhi vijñānaṃ tairnirucyate || vakk_1|45 ||	དེ་ཕྱིར་ཐུན་མོང་མ་ཡིན་ཕྱིར་༎ དེ་དག་གིས་ནི་རྣམ་ཤེས་བསྟན་༎
 na kāyasyādharaṃ cakṣuḥ ūrdhvaṃ rūpaṃ na cakṣuṣaḥ |	ལུས་ལ་འོག་མའི་མིག་མ་ཡིན་༎ མིག་གི་གོང་མའི་གཟུགས་མ་ཡིན་༎
 vijñānaṃ ca asya rūpaṃ tu kāyasyobhe ca sarvataḥ || vakk_1|46 ||	རྣམ་པར་ཤེས་པའང་དེ་ཡི་གཟུགས་༎ ལུས་ཀྱིའང་གཉིས་ཀ་ཐམས་ཅད་དུ་༎
 tathā śrotraṃ trayāṇāṃ tu sarvameva svabhūmikam |	རྣ་བའང་དེ་བཞིན་གསུམ་དག་ནི་༎ ཐམས་ཅད་རང་གི་ས་པ་ཉིད་༎
 kāyavijñānamadharasvabhūmi aniyataṃ manaḥ || vakk_1|47 ||	ལུས་ཀྱི་རྣམ་ཤེས་འོག་དང་ནི་༎ རང་གི་ས་ཡིད་མ་ངེས་ཏེ་༎
 pañca bāhyā divijñeyāḥ nityā dharmā asaṃskṛtāḥ |	གཉིས་ཀྱིས་རྣམ་ཤེས་ཕྱི་ཡི་ལྔ་༎ འདུས་མ་བྱས་ཆོས་རྟག་པའོ་༎
 dharmārdhamindriyaṃ ye ca dvādaśādhyātmikāḥ smṛtāḥ || vakk_1|48 ||	ཆོས་ཀྱི་ཕྱེད་དང་གང་དག་ནི་༎ བཅུ་གཉིས་ནང་གིར་བཤད་དབང་པོ་༎
 abhidharmakośabhāṣye dhātunirdeśo nāma prathamaṃ kośasthānaṃ samāptamiti | ye dharmā hetuprabhavā hetusteṣāṃ tathāgato hyavadat | teṣāṃ ca yo nirodha evaṃvādī mahāśramaṇaḥ || likhāpitamidaṃ śrīlāmāvākeneti |	ཆོས་༄༤ཨ་༌་༎ མངོན་པའི་མཛོད་ཀྱི་ཚིག་ལེའུར་བྱས་པ་ལས་༎
 dvitīyaṃ kośasthānam	ཁམས་བསྟན་པ་ཞེས་བྱ་བ་སྟེ་གནས་དང་པོའོ་།
 caturṣvartheṣu pañcānāmādhipatyaṃ dvayoḥ kila |	༎ ། ལྔ་པོ་རྣམས་ནི་དོན་བཞི་ལ་༎ དབང་བྱེད་བཞི་རྣམས་གཉིས་ལ་ལོ་༎
 caturṇṇāṃ pañcakāṣṭānāṃ saṃkleśavyavadānayoḥ || vakk_2|1 ||	ལྔ་དང་བརྒྱད་པོ་དེ་རྣམས་ནི་༎ ཀུན་ནས་ཉོན་མོངས་རྣམ་བྱང་ལ་༏་། རང་གི་དོན་དང་ཐམས་ཅད་ལ་༎
 svārthopalabdhyādhipatyāt sarvasya ca ṣaḍindriyam |	དམིགས་པར་དབང་བྱེད་ཕྱིར་དབང་དྲུག་། 
 strītvapuṃstvādhipatyāttu kāyāt strīpuruṣendriye || vakk_2|2 ||	མོ་ཉིད་ཕོ་ཉིད་ལ་དབང་ཕྱིར་༎ ལུས་ལས་མོ་དང་ཕོ་དབང་དག་། 
 nikāyasthitisaṃkleśavyavadānādhipatyataḥ |	རིགས་གནས་ཀུན་ནས་ཉོན་མོངས་དང་༎ རྣམ་པར་བྱང་ལ་དབང་བྱེད་ཕྱིར་༎
 jīvitaṃ vedanāḥ pañca śraddhādyāścendriyaṃ matāḥ || vakk_2|3 ||	སྲོག་དང་ཚོར་བ་རྣམས་དང་ནི་༎ དད་སོགས་དབང་པོ་ལྔར་འདོད་དོ་༎ མྱ་ངན་འདས་སོགས་གོང་ནས་གོང་༎ འཐོབ་པ་ལ་ནི་དབང་བྱེད་ཕྱིར་༎
 ājñāsyāmyākhyamājñākhyamājñātāvīndriyaṃ tathā | uttarottarasaṃprāptinirvāṇādyādhipatyataḥ || vakk_2|4 ||	། ཀུན་ཤེས་བྱེད་དང་ཀུན་ཤེས་དང་༎ དེ་བཞིན་ཀུན་ཤེས་ལྡན་དབང་པོ་༎
 cittāśrayastadvikalpaḥ sthitiḥ saṃkleśa eva ca |	།
 saṃbhāro vyavadānaṃ ca yāvatā tāvadindriyam || vakk_2|5 ||	ཚོགས་དང་རྣམ་བྱང་ཇི་སྙེད་པ་༎ དབང་པོ་དག་ཀྱང་དེ་སྙེད་དུ་༎
 pravṛtterāśrayotpattisthitipratyupabhogataḥ |	ཡང་ན་འཇུག་པའི་རྟེན་དང་ནི་༎ སྐྱེ་དང་གནས་དང་ཉེར་སྤྱོད་ལས་༎
 caturdaśa tathānyāni nivṛtterindriyāṇi vā || vakk_2|6 ||	བཅུ་བཞི་དེ་བཞིན་ལྡོག་པ་ལ་༎ དབང་པོ་རྣམས་ནི་གཞན་ཡིན་ནོ་༎
 duḥkhendriyamaśātā yā kāyikī vedanā sukham |	ལུས་ཚོར་སིམ་པ་མ་ཡིན་གང་༎ སྡུག་བསྔལ་དབང་པོའོ་སིམ་པ་ནི༎
 śātā dhyāne tṛtīye tu caitasī sā sukhendriyam || vakk_2|7 ||	བདེ་བའོ་བསམ་གཏན་གསུམ་པ་ན་༎ སེམས་ཀྱི་དེ་ནི་བདེ་དབང་པོ་༎
 anyatra sā saumanasyaṃ aśātā caitasī punaḥ |	གཞན་ན་དེ་ཡིད་བདེ་བ་ཡིན་༎ སེམས་ཀྱི་སིམ་པ་མ་ཡིན་པ་༎
 daurmanasyamupekṣā tu madhyā ubhayī avikalpanāt || vakk_2|8 ||	ཡིད་མི་བདེ་བའོ་བཏང་སྙོམས་ནི་༎ བར་མའོ་གཉིས་ཀའི་མི་རྟོག་ཕྱིར་༎
