skt	tib
 tatraiva neṣyate yatra vāsanā kiṃ nu kāraṇaṃ || 7 ||	གང་ན་བག་ཆགས་ཡོད་པ་དེར་༎ ཅིའི་ཕྱིར་ན་འདོད་མི་བྱ་༎
 yena hi karmaṇā nārakāṇāṃ tatra tādṛśo bhūtānāṃ saṃbhavaḥ kalpyate pariṇāmaś ca tasya karmaṇo vāsanā teṣāṃ vijñānasaṃtānasaṃniviṣṭā nānyatra	སེམས་ཅན་དམྱལ་བ་པ་རྣམས་ཀྱི་ལས་གང་གིས་དེར་འབྱུང་བ་དག་དེ་ལྟ་བུར་འབྱུང་བ་དང་། འགྱུར་བར་ཡང་རྟོག་པའི་ལས་དེའི་བག་ཆགས་དེ་དག་ཉིད་ཀྱི་རྣམ་པར་ཤེས་པའི་རྒྱུད་ལ་། གནས་ཏེ་། 
 yatraiva ca vāsanā tatraiva tasyāḥ phalaṃ tādṛśo vijñānapariṇāmaḥ kiṃ neṣyate |	གཞན་མ་ཡིན་ན་བག་ཆགས་དེ་གང་ན་ཡོད་པ་དེ་དག་ཉིད་ལ་དེའི་འབྲས་བུ་རྣམ་པར་ཤེས་པར་གྱུར་པ་དེ་འདྲ་བར་ཅིའི་ཕྱིར་མི་འདོད་ལ་།
 yatra vāsanā nāsti tatra tasyāḥ phalaṃ kalpyata iti kim atra kāraṇaṃ ||	གང་ན་བག་ཆགས་མེད་པ་དེར་དེའི་འབྲས་བུ་རྟོག་བ་འདི་ལ་གཏན་ཚིགས་ཅི་ཡོད་། ༄༦ཨ་༌་༎ སྨྲས་པ་།
 āgamaḥ kāraṇaṃ |	ལུང་གི་གཏན་ཚིགས་ཡོད་དེ་།
 yadi vijñānam eva rūpādipratibhāsaṃ syān na rūpādiko 'rthas tadā rūpādyāyatanāstitvaṃ bhagavatā noktaṃ syāt |	གལ་ཏེ་རྣམ་པར་ཤེས་པ་ཉིད་གཟུགས་ལ་སོགས་པར་སྣང་གི་༎ གཟུགས་ལ་སོགས་པའི་དོན་ནི་མེད་ན་གཟུགས་ལ་སོགས་པའི་སྐྱེ་མཆེད་ཡོད་པར་ནི་བཅོམ་ལྡན་འདས་ཀྱིས་གསུང་བར་མི་འགྱུར་རོ་ཞེ་ན་། འདི་ནི་གཏན་ཚིགས་མ་ཡིན་ཏེ་༎
 akāraṇam etad yasmāt |	འདི་ལྟར་།
 rūpādyāyatanāstitvaṃ tadvineyajanaṃ prati |	གཟུགས་སོགས་སྐྱེ་མཆེད་ཡོད་པར་ནི་༎ དེས་འདུལ་བ་ཡི་སྐྱེ་བོ་ལ་༎ དགོངས་པའི་དབང་གིས་གསུངས་པ་སྟེ་༎
 abhiprāyavaśād uktam upapādukasattvavat || 8 ||	བརྫུས་ཏེ་བྱུང་བའི་སེམས་ཅན་བཞིན་༎
 yathāsti sattva upapāduka ity uktaṃ bhagavatā abhiprāyavaśāc cittasaṃtatyanucchedam āyatyām abhipretya |	དཔེར་ན་བཅོམ་ལྡན་འདས་ཀྱིས་བརྫུས་ཏེ་བྱུང་བའི་སེམས་ཅན་བཞིན་ཡོད་དོ་༎ ཞེས་གསུངས་བ་ཡང་ཕྱི་མ་ལ་སེམས་ཀྱི་རྒྱུད་རྒྱུན་མི་འཆད་པ་ལ་དགོངས་ནས་དགོངས་པའི་དབང་གིས་གསུངས་པ་སྟེ་།
 nāstīha sattva ātmā vā dharmās tv ete sahetukāḥ	འདི་ན་བདག་གམ་སེམས་ཅན་མེད་༎ ཆོས་འདི་རྒྱུ་དང་བཅས་ལས་བྱུང་༎
 iti vacanāt |	ཞེས་གསུངས་པའི་ཕྱིར་རོ་༎
 evaṃ rūpādyāyatanāstitvam apy uktaṃ bhagavatā taddeśanāvineyajanam adhikṛtyety ābhiprāyikaṃ tad vacanaṃ ||	དེ་བཞིན་དུ་བཅོམ་ལྡན་འདས་ཀྱིས་གཟུགས་ལ་སོགས་པའི་སྐྱེ་མཆེད་ཡོད་པར་གསུངས་པ་ཡང་དེ་བསྟན་པས་འདུལ་བའི་སྐྱེ་བོའི་ཆེད་དུ་སྟེ་། བཀའ་དེ་ནི་དགོངས་པ་ཅན་ནོ་༎
 ko 'tra abhiprāyaḥ |	འདིར་ཅི་ལས་དགོངས་ཤེ་ན་།
 yataḥ svabījād vijñaptir yadābhāsā pravartate |	རང་གི་ས་བོན་གང་ལས་སུ་༎ རྣམ་རིག་སྣང་བ་གང་བྱུང་བ་༎
 dvividhāyatanatvena te tasyā munir abravīt || 9 ||	དེ་དག་དེ་ཡི་སྐྱེ་མཆེད་ནི་༎ རྣམ་པ་གཉིས་སུ་ཐུབ་པས་གསུངས་༎
 kim uktaṃ bhavati |	འདི་སྐད་དུ་བསྟན་པར་འགྱུར་ཞེ་ན་།
 rūpapratibhāsā vijñaptir yataḥ svabījāt pariṇāmaviśeṣaprāptād utpadyate tac ca bījaṃ yat pratibhāsā ca sā te tasyā vijñapteś cakṣūrūpāyatanatvena	གཟུགས་སུ་སྣང་བའི་རྣམ་པར་རིག་པ་རང་གི་ས་བོན་འགྱུར་བའི་བྱེ་བྲག་ཏུ་གྱུར་པ་གང་ལས་བྱུང་བའི་ས་བོན་དེ་དང་སྣང་བ་གང་ཡིན་པ་དེ་དང་དེ་དག་ནི་དེའི་མིག་དང་། གཟུགས་ཀྱི་སྐྱེ་མཆེད་དུ་བཅོམ་ལྡན་འདས་ཀྱིས་གོ་རིམས་བཞིན་དུ་གསུངས་སོ་༎
 yathākramaṃ bhagavān abravīt | evaṃ yāvat spraṣṭavyapratibhāsā vijñaptir yataḥ svabījāt pariṇāmaviśeṣaprāptād utpadyate tac ca bījaṃ yat pratibhāsā ca sā te tasyā kāyaspraṣṭavyāyatanatvena yathākranaṃ	དེ་བཞིན་དུ་རེག་བྱར་སྣང་བའི་རྣམ་པར་རིག་པའི་བར་དུ་རང་རང་གི་ས་བོན་འགྱུར་བའི་བྱེ་བྲག་ཏུ་གྱུར་པའི་ས་བོན་གང་ལས་བྱུང་བའི་ས་བོན་དེ་དང་། སྣང་བ་གང་ཡིན་པ་དེ་དང་དེ་དག་ནི་བཅོམ་ལྡན་འདས་ཀྱིས་དེའི་ལུས་དང་རེག་བྱའི་སྐྱེ་མཆེད་དུ་གོ་རིམས་བཞིན་དུ་གསུངས་ཏེ་།
 bhagavān abravīd ity ayam abhiprāyaḥ ||	འདི་ནི་འདིར་དགོངས་པའོ་༎
 evaṃ punar abhiprāyavaśena deśayitvā ko guṇāḥ |	དེ་ལྟར་དགོངས་པའི་དབང་གིས་བསྟན་པ་ལ་ཡོན་ཏན་ཅི་ཡོད་ཅེ་ན་།
 tathā pudgalanairātmyapraveśo hi	དེ་ལྟར་གང་ཟག་ལ་བདག་མེད་པར་འཇུག་པར་འགྱུར་རོ་༎
 tathā hi deśyamāne pudgalanairātmyaṃ praviśanti |	དེ་ལྟར་བཤད་ན་གང་ཟག་ལ་བདག་མེད་པར་འཇག་༄༦བ་པར་འགྱུར་ཏེ་།
 dvayād vijñānaṣaṭkaṃ pravartate |	དྲུག་པོ་གཉིས་ལས་རྣམ་པར་ཤེས་པ་དྲུག་འབྱུང་གི་།
 na tu kaścid eko draṣṭāsti na yāvan mantety evaṃ viditvā ye pudgalanairātmyadeśanāvineyās te pudgalanairātmyaṃ praviśanti |	ལྟ་བ་པོ་གཅིག་པུ་ནས་རེག་པ་པོའི་བར་དུ་གནང་ཡང་མེད་པར་རིག་ནས་གང་དག་གང་ཟག་ལ་བདག་མེད་པར་བསྟན་པས་འདུལ་བ་དེ་དག་གང་ཟག་ལ་བདག་མེད་པར་འཇུག་གོ་༎
 anyathā punaḥ |	གཞན་དུ་ཡང་།
 deśanā dharmanairātmyapraveśaḥ	བསྟན་པ་ཆོས་ལ་བདག་མེད་པར་འཇུག་འགྱུར་༎
 anyatheti vijñaptimātradeśanā |	གཞན་དུ་ཡང་ཞེས་བྱ་བ་ནི་རྣམ་པར་རིག་པ་ཙམ་དུ་བསྟན་པའོ་༎
 kathaṃ dharmanairātmyapraveśaḥ |	ཇི་ལྟར་ཆོས་ལ་བདག་མེད་པར་འཇུག་ཅེ་ན་།
