skt	tib
 akṣaṇikasya kramayaugapadyābhyāmarthakriyāyogād arthakriyāsāmarthyalakṣaṇamato vyāvṛttam - ityasadeva syāt |	སྐད་ཅིག་མ་མ་ཡིན་པ་ནི་རིམ་དང་ཅིག་ཅར་གྱིས་དོན་བྱེད་པ་མི་རིགས་པའི་ཕྱིར་། ཡོད་པ་ཉིད་ཀྱི་མཚན་ཉིད་ནི་དོན་བྱེད་ནུས་པ་ཡིན་ལ་། དེ་ལས་ལྡོག་པའི་ཕྱིར་། མེད་པ་ཁོ་ནར་འགྱུར་ཏེ་།
 sarvasāmarthyopākhyāvirahalakṣaṇaṃ hi nirupākhyamiti |	ནུས་པ་ཉེ་བར་བརྗོད་པ་ཐམས་ཅད་དང་བྲལ་བའི་མཚན་ཉིད་ནི་། ཉེ་བར་བརྗོད་པ་མེད་པའི་ཕྱིར་རོ་༎
 evaṃ sādhanasya sādhyaviparyaye bādhakapramāṇānupadarśane virodhābhāvādasya viparyayavṛtteradarśane san kṛtako vā syāt,	དེ་ལྟར་སྒྲུབ་པར་བྱེད་པའི་བསྒྲུབ་པར་བྱ་བ་ལས་བཟློག་པ་ལ་གནོད་པ་ཅན་གྱི་ཚད་མ་ཉེ་བར་མ་བསྟན་ན་། འདི་བཟློག་པ་ལ་ཡོད་པ་མ་མཐོང་དུ་ཟིན་ཀྱང་ཡོད་པའམ་། བྱས་པ་རྟག་ཅེས་བྱ་བ་ལ་འགལ་བ་མེད་པའི་ཕྱིར་།
 nityaśca ityanivṛttireva śaṅkāyāḥ | (vn 6)	ལྡོག་པ་མེད་པ་ཉིད་དུ་ཐེ་ཚོམ་ཟ་ལ་༏་དེ་ལས་ལྡོག་བ་ལ་ཐེ་ཚོམ་ཟ་བའི་ཕྱིར་མ་ངེས་པར་འགྱུར་ཏེ་། གཏན་ཚིགས་ལྟར་སྣང་བའོ་༎ མ་མཐོང་བ་ཙམ་གྱིས་ཀྱང་ལྡོག་པ་མ་ཡིན་ཏེ་། བསྐལ་པ་དག་ལ་ཐམས་ཅད་གཟིགས་པ་མ་ཡིན་པའི་མ་མཐོང་བ་ནི་མེད་པ་སྒྲུབ་པར་བྱེད་པ་མ་ཡིན་པའི་ཕྱིར་ཏེ་། ཚུ་རོལ་མཐོང་བས་ནི་ཡོད་པ་ཡིན་དུ་ཟིན་ཀྱང་དོན་འགའ་ཞིག་མ་མཐོང་བའི་ཕྱིར་རོ་༎
 5| na ca sarvānupalabdhirbhāvasya bādhikā, tatra sāmarthyaṃ kramākramayogena vyāptaṃ siddham; prakārāntarābhāvāt |	གནོད་པ་ཅན་གྱི་ཚད་མ་ཡང་གང་ལ་རིམ་དང་ཅིག་ཅར་འབྲེལ་བ་མེད་པ་དེ་ནི་འགའ་ཞིག་ཏུ་ཡང་ནུས་པ་མེད་དེ་། དེ་ནི་སྐད་ཅིག་མ་མ་ཡིན་པ་ལ་ཡོད་པའི་ཕྱིར་འདི་ལྟར་རབ་ཏུ་འཇུག་པས་ནུས་པ་མེད་པ་ཡོད་པ་༄༣༢༧བ་མ་ཡིན་པའི་མཚན་ཉིད་འདྲེན་པར་བྱེད་དོ་༎ དེའི་ཕྱིར་གང་ཡོད་པའམ་བྱས་པ་དེ་ནི་མི་རྟག་པ་ཁོ་ན་ཡིན་ནོ་ཞེས་གྲུབ་བོ་༎ དེ་ཙམ་གྱིས་ཀྱང་སྒྲུབ་པར་བྱེད་པའི་ཆོས་ཙམ་གྱི་རྗེས་སུ་འགྲོ་བ་ཡིན་ཏེ་།
 tena vyāpakadharmānupalabdhirakṣaṇike sāmarthyaṃ bādhate |	བསྒྲུབ་པར་བྱ་བའི་ཆོས་ཀྱི་རང་བཞིན་གྱི་གཏན་ཚིགས་ཀྱི་མཚན་ཉིད་འགྲུབ་པར་འགྱུར་རོ༎
 kramayaugapadyāyogasya sāmarthyābhāvena vyāptisiddhernānavasthāprasaṅgaḥ | 6| atrāpyadarśanamapramāṇam,	གལ་ཏེ་འདིར་ཡང་མ་མཐོང་བ་ཚད་མ་མ་ཡིན་ན་གང་གི་ཕྱིར་རིམ་དང་ཅིག་ཅར་མི་རིགས་པ་ཉིད་ལ་ནུས་པ་མེད་པས་ཁྱབ་པ་མི་འགྲུབ་པའི་ཕྱིར་།
 yataḥkramayaugapdyāyogasyaivāsāmarthyena vyāptyasiddheḥ pūrvakasyāpi hetoravyāptiḥ |	སྔར་གྱི་གཏན་ཚིགས་ལ་ཡང་ཁྱབ་པ་མེད་དོ་༎
 ihāpi punaḥ sādhanopagame 'navasthāprasaṅga iti cet |	འདི་ལ་ཡང་གཞན་སྒྲུབ་པར་བྱེད་པ་ཉེ་བར་སྦྱོར་ན་ནི་ཐུག་པ་མེད་པར་ཐལ་བར་འགྱུར་རོ་ཞེ་ན་། 
 na; abhāvasādhanasyādarśanasyāpratiṣedhāt |	མ་ཡིན་ཏེ་། མེད་པ་སྒྲུབ་པར་བྱེད་པ་ལ་མ་མཐོང་བ་ནི་བཀག་པ་མེད་པའི་ཕྱིར་ཏེ་།
 yadadarśanaṃ viparyayaṃ sādhayati hetoḥ sādhyaviparyaye,	མ་མཐོང་བས་ནི་བསྒྲུབ་པར་བྱ་བ་བཟློག་པ་ལ་གཏན་ཚིགས་ལྡོག་པ་སྒྲུབ་པར་བྱེད་པ་གང་ཡིན་པ་དེ་ནི་། འདིར་འགལ་བ་ཉེ་བར་འགོད་པའི་ཕྱིར་།
 tadasya viruddhapratyupasthānād bādhakaṃ pramāṇamucyate |	གནོད་པ་ཅན་གྱི་ཚད་མ་ཞེས་བྱའོ་༎
 (vn 7) evaṃ hi sa hetuḥ sādhyābhāve 'san sidhyet, yadi tatra pramāṇavatā svaviruddhena bādhyeta |	དེ་ལྟར་ན་ནི་གཏན་ཚིགས་དེ་བསྒྲུབ་བྱ་མེད་པ་ལ་གང་གི་ཚེ་ཚད་མ་དང་ལྡན་པ་རང་འགལ་བས་གནོད་པའི་ཕྱིར་མེད་པ་བསྒྲུབ་པར་བྱའོ་༎ 
 anyathā tatrāsya bādhakāsiddhau saṃśayo durnivāraḥ | tato vyatirekasya sandehādanaikāntikaḥ syāddhetvābhāsaḥ | nāpyadarśanamātrād vyāvṛttiḥ;	རྣམ་པ་གཞན་དུ་ན་དེ་ལ་འདི་གནོད་པ་ཅན་མ་གྲུབ་ན་ཐེ་ཚོམ་ཟ་བ་ནི་བཟློག་པར་དཀའོ་༎
 viprakṛṣṭeṣvasarvadarśino 'darśanasyābhāvāsādhanād, arvāgdarśanena satāmapi keṣāñcidarthānāmadarśanāt | (vn 8) 7| bādhakaṃ punaḥ pramāṇam |	དངོས་པོ་མ་དམིགས་པ་ཐམས་ཅད་ནི་གནོད་པ་ཅན་མ་ཡིན་ཏེ་།
 yatra kramayaugapadyāyogo na tasya kvacit sāmarthyam | asti cākṣaṇike sa iti pravartamānamasāmarthyamasallakṣaṇamākarṣati | teha 'yat sat kṛtakaṃ vā tadanityameva';	དེ་ལ་ནུས་པ་ནི་རིམ་དང་ཅིག་ཅར་གྱིས་ཁྱབ་པ་གྲུབ་པ་ཡིན་ཏེ་། རྣམ་པ་གཞན་ནི་མེད་པའི་ཕྱིར་རོ་༎ དེའི་ཕྱིར་ཁྱབ་པར་བྱེད་པའི་ཆོས་མ་དམིགས་པས་སྐད་ཅིག་མ་མ་ཡིན་པ་ལ་ནུས་པ་ལ་གནོད་པ་ཅན་ཡིན་པའི་ཕྱིར་རིམ་དང་ཅིག་ཅར་མི་རིགས་པ་ལ་ནི་། ནུས་པ་མེད་པས་ཁྱབ་པར་གྲུབ་པའི་ཕྱིར་། ཐུག་པ་མེད་པར་ཐལ་བར་མི་འགྱུར་རོ་༎
 iti sidhyati | tāvatā sādhanadharmamātrānvayaḥ sādhyadharmasya svabhāvahetulakṣaṇaṃ ca siddhaṃ bhavati | evaṃ svabhāvahetuprayogeṣu samarthitaṃ sādhanāṅgaṃ bhavati |	དེ་ལྟར་ན་རང་བཞིན་གྱི་གཏན་ཚིགས་ཀྱི་སྦྱོར་བ་དག་ནི་སྒྲུབ་པའི་ཡན་ལག་བསྒྲུབས་པ་ཡིན་གྱི་། 
 tasyāsamarthanaṃ sādhanāṅgāvacanam | tad vādinaḥ parājayasthānam;	དེ་ལ་བསྒྲུབས་པ་མེད་པ་ནི་སྒྲུབ་པའི་ཡན་ལག་མི་སྨྲ་བའི་རྒོལ་བ་དེ་ནི་ཕམ་པའི་གནས་ཡིན་ཏེ་།
 prārabdhārthāsādhanāt |	རྩོམ་པའི་དོན་རབ་ཏུ་མ་བསྒྲུབས་པ་ཉིད་ཀྱི་ཕྱིར་རོ་༎
 vastutaḥ samarthasya hetorupādāne 'pi sāmarthyāpratipādanāt | (vn 9) 8| [kāryahetau sādhanāṅgasamarthanam]	དངོས་པོ་ལ་སྒྲུབ་པའི་གཏན་ཚིགས་ཁས་ལེན་དུ་ཟིན་ཀྱང་ནུས་པ་རབ་ཏུ་མ་བསྟན་པའི་ཕྱིར་རོ་༎ 
 kāryahetāvapi sādhanāṅgasya samarthanam |	འབྲས་བུའི་གཏན་ཚིགས་ཀྱང་སྒྲུབ་པའི་ཡན་ལག་ཏུ་བསྒྲུབས་པ་ནི་།
 yat kāryaṃ liṅgaṃ kāraṇasya sādhanāyopādīyate,	འབྲས་བུའི་རྟགས་རྒྱུ་བསྒྲུབ་པར་བྱ་བའི་ཕྱིར་། ཉེ་བར་བླངས་པ་གང་༄༣༢༨ཨ་༌་༎
 tasya tena saha kāryakāraṇabhāvaprasādhanaṃ bhāvābhāvaprasādhanapramāṇābhyām | yathā - 'idamasmin sati bhavati',	ཡིན་པ་དེ་དང་ལྷན་ཅིག་རྒྱུ་དང་འབྲས་བུའི་དངོས་པོར་སྒྲུབ་པ་ནི་། དངོས་པོ་དང་དངོས་པོ་མེད་པ་དག་སྒྲུབ་པར་བྱེད་པའི་ཚད་མ་དག་གིས་རབ་ཏུ་གྲུབ་སྟེ་། དཔེར་ན་འདི་ཡོད་ན་འདི་འབྱུང་བར་འགྱུར་ལ་།
 'satsvapi tadanyeṣu samartheṣu taddhetuṣu tadabhāve na bhavati'; iti |	དེ་ལས་གཞན་པའི་ནུས་པའི་རྒྱུ་དག་ཡོད་དུ་ཟིན་ཀྱང་དེ་མེད་ན་མེད་པར་འགྱུར་བ་ལྟ་བུའོ་༎ 
 evaṃ hyasyāsandigdhaṃ tatkāryatvaṃ samarthitaṃ bhavati |	དེ་ལྟར་ན་ནི་འདིའི་འབྲས་བུ་ཉིད་དུ་ཐེ་ཚོམ་མེད་པར་བསྒྲུབས་པར་འགྱུར་རོ་༎
 anyathā kevalaṃ 'tadabhāve na bhavati';	རྣམ་པ་གཞན་དུ་ན་དེ་མེད་ན་མེད་དོ་ཞེས་བྱ་བ་འགའ་ཞིག་ཉེ་བར་བསྟན་ན་།
 ityupadarśane anyasyāpi tatrābhāve sandigdhamasya sāmarthyam | anyat | tatra samarthaṃ, tadabhāvāt tanna bhūtam |	དེ་ལས་གཞན་ཡོད་ན་ཡང་འདི་ཡོད་དོ་ཞེས་བྱ་བ་འདིའི་ནུས་པ་ལ་ཐེ་ཚོམ་ཟ་ཞིང་དེ་ལ་གཞན་གྱི་ནུས་པ་མེད་ན་དེ་མི་འབྱུང་བ་ནི་། 
 etannivṛttau punarnivṛttiryadṛcchāsaṃvādaḥ |	དེ་ལྡོག་ན་ཡང་ལྡོག་པ་འདོད་རྒྱལ་བར་འགྱུར་ཏེ་མ་པག་མར་ལེན་པའི་ཡུལ་དུ་ཕིན་མ་ཁར་?་རྫུ་ར་སྐྱེའོ་།
 mātṛvivāho hi tddeśajanmanaḥ piṇḍakharjūrasya deśāntareṣu mātṛvivāhābhāve 'bhāvavat |	མ་བག་མར་ལེན་པ་མེད་པའི་ཡུལ་གཞན་དུ་མེད་པ་ལྟ་བུའོ་༎
 evaṃ hi samarthitaṃ tat kāryaṃ sidhyati |	དེ་ལྟར་བསྒྲུབས་ན་དེ་དེའི་འབྲས་བུར་གྲུབ་པ་ཡིན་ནོ་༎
 siddhiṃ tat svasambhavena tatsambhavaṃ sādhyati,	གྲུབ་པ་ཡང་རང་ཡོད་ན་དེ་ཡོད་བར་སྒྲུབ་པར་བྱེད་པ་ནི་།
 kāryasya kāraṇāvyabhicārāt |	རྒྱུ་དང་འབྲས་བུ་འཁྲུལ་པ་མེད་པའི་ཕྱིར་རོ་༎
 avyabhicāre ca svakāraṇaiḥ sarvakāryāṇāṃ sadṛśo nyāyaḥ |	མ་འཁྲུལ་པར་ཡང་རང་གི་རྒྱུ་དང་འབྲས་བུ་ཐམས་ཅད་འདྲ་བ་ནི་རིགས་པ་ཡིན་ནོ་༎
 (vn 10) evamasamarthanaṃ kāryahetāvapi sādhanāṅgāvacanaṃ tad vādinaḥ parājayasthānam |	དེ་ལྟར་མ་བསྒྲུབས་ན་འབྲས་བུའི་གཏན་ཚིགས་ཀྱིའང་སྒྲུབ་པའི་ཡན་ལག་ཀྱང་མི་བརྗོད་པའི་རྒོལ་བ་དེ་ནི་ཕམ་པའི་གནས་ཡིན་ནོ༎ མ་བསྒྲུབས་ཤིང་འབྲས་བུ་མ་གྲུབ་པར་དེ་ནི་འབྲས་བུའི་གཏན་ཚིགས་དེར་མ་གྲུབ་པས་།
 asamarthite tasmin kāryatvāsiddherarthāntarasya tadbhāvāpratibaddhasvabhāvasya bhāve tadbhāvaniyamābhāvāt, ārabdhārthāsiddhesarvastutaḥ kāryasyāpyupādāne tadapradipādanāt | (vn 11)	དོན་གཞན་དེའི་དངོས་པོ་དང་འབྲེལ་བ་མེད་པའི་རང་བཞིན་ལ་ནི་། ཡོད་ན་དེ་ཡོད་པའི་ངེས་པ་མེད་པའི་ཕྱིར་རོ་༎
 9| [anupalabdhāvapi sādhanāṅgasamarthanam] anupalabdhāvapi pratipatturupalabdhilakṣaṇaprāptasyānupalabdhisādhanaṃ samarthanam; tādṛśyā evānupalabdhe rasadvyavahārasiddheḥ |	བརྩམས་པའི་དོན་མ་གྲུབ་པས་དངོས་སུ་འབྲས་བུའི་རྟགས་ཁས་བླངས་པ་ཡང་མ་བསྟན་པའི་ཕྱིར་རོ་༎ མི་དམིགས་པ་ལ་ཡང་རྟོགས་པ་པོས་དམིགས་པའི་རིག་བྱར་གྱུར་པའི་དོན་མ་དམིགས་པ་ནི་སྒྲུབ་པར་བྱེད་པ་བསྒྲུབས་པ་ཡིན་ནོ་༎
 anupalabdhilakṣaṇaprāptasya pratipattṛpratyakṣopalabdhinivṛttāvapyabhāvāsiddheḥ |	དེ་འདྲ་བ་ཁོ་ནའི་མི་དམིགས་པ་ལས་ནི་མེད་པ་འགྲུབ་པ་ཡིན་གྱི་། དམིགས་པའི་རིག་བྱར་མ་གྲུབ་པ་སྒྲུབ་པ་པོའི་མངོན་སུམ་ལོག་པས་ཀྱང་མེད་པ་མི་འགྲུབ་པའི་ཕྱིར་རོ་༎ 
 tatropalabdhilakṣaṇaprāptiḥ svabhāvaviśeṣaḥ kāraṇāntarasākalyaṃ ca |	དེ་ལ་དམིགས་པའི་རིག་བྱར་གྱུར་པའི་དོན་ནི་། རང་བཞིན་ཁྱད་པར་ཁྱད་པར་ཅན་དང་རྒྱུ་གཞན་ཚོགས་པའོ་༎
 svabhāvaviśeṣo yanna tribidhena viprakarṣeṇa viprakṛṣṭam | yadanātmarūpapritibhāsavivekena pratipattṛpratyakṣapratibhāsarūpam | tādṛśaḥ satsvanyeṣūpalambhapratyayeṣu tathānupalabdho 'sadvyavahāraviṣayaḥ, anyathā sati liṅge saṃśayaḥ | (vn 12)	རང་བཞིན་ཁྱད་པར་ཅན་ནི་གང་བསྐལ་པ་རྣམ་པ་གསུམ་གྱིས་མ་བསྐལ་པ་བདག་ཉིད་ཀྱི་ངོ་བོ་མ་ཡིན་པའི་སྣང་བ་དང་བྲལ་༄༣༢༨བ་པ་༏་སྒྲུབ་པ་པོའི་མངོན་དུ་སྣང་བའི་ངོ་བོ་དེ་འདྲ་བ་ཡོད་པ་དམིགས་པའི་རྒྱུར་གྱུར་པ་གཞན་དག་དེ་ལྟར་མ་དམིགས་པ་ནི་མེད་པའི་ཐ་སྙད་ཀྱི་ཡུལ་ཡིན་ནོ་༎ དེ་ལས་རྣམ་པ་གཞན་ཡོད་པ་མ་ཡིན་པའི་རྟགས་ནི་ཐེ་ཚོམ་ཡིན་ལ་།
 10| atrāpi sarvamevaṃvidhamasadvyavahāraviṣaya iti vyāptiḥ,	འདིར་ཡང་རྣམ་པ་དེ་ལྟ་བུ་ཡོད་པ་ཐམས་ཅད་ནི་མེད་པའི་ཐམས་ཅད་ཀྱི་ཡུལ་ཡིན་ནོ་ཞེས་བྱ་བས་ཁྱབ་པ་ཡིན་ཏེ་།
 kasyacidasato 'bhyupagame tallakṣaṇāviśeṣāt |	འགའ་ཞིག་མེད་པར་ཁས་བླངས་པ་ལ་གཞན་དེའི་མཚན་ཉིད་ཁྱད་པར་མེད་པ་ཅན་ཡིན་པའི་ཕྱིར་རོ་༎ 
 na hyevaṃvidhasyāsattvānabhyupagame 'nyatra tasya yogaḥ |	རྣམ་པ་དེ་ལྟ་བུའི་མེད་པ་ཁས་མི་ལེན་ན་གཞན་དུ་དེའི་འབྲེལ་པ་མེད་དེ་རོ་༎ 
 na hyevaṃvidhasya sataḥ satsvanyeṣūpalambhakāraṇeṣvanupalabdhiḥ |	། དེ་ལྟ་བུའི་རྣམ་པ་ཡོད་ཅིང་གཞན་དམིགས་པའི་རྐྱེན་དག་ཡོད་ན་མ་དམིགས་པ་རོ་༎ ། མེད་དོ་༎ 
 anupalabhyamānaṃ tvīdṛśaṃ nāstītyetā - vanmātranimitto 'yamasadvyavahāraḥ,	འདི་འདྲ་བ་མ་དམིགས་པ་ནི་མེད་པ་ཡིན་པའི་ཕྱིར་། མེད་པའི་ཐ་སྙད་ཀྱི་རྒྱུ་མཚན་ནི་དེ་ཙམ་ཡིན་ཏེ་།
 anyasya tannimittasyābhāvāt |	གཞན་དེའི་རྒྱུ་མཚན་མེད་པའི་ཕྱིར་རོ་༎
 (vn 13) 11| sarvasāmarthyaviveko nimittamiti cet |	གལ་ཏེ་ནུས་པ་ཐམས་ཅད་ཀྱིས་དཔེན་བ་རྒྱུ་མཚན་ཡིན་ནོ་ཞེ་ན་།
 evametat, tasyaiva sarvasāmarthyavivekina evaṃ pratītiḥ,	དེ་ནི་དེ་ལྟར་ཡིན་ན་ནུས་པ་ཐམས་ཅད་ཀྱིས་དབེན་པ་དེ་དེ་ལྟར་རྟོགས་པ་ཡིན་གྱི་། དེ་རྟོགས་པའི་ཐབས་གཞན་མེད་པའི་ཕྱིར་རོ་༎
 anyasya tatpratipattyupāyasyābhāvāt | tatpratipattau ca satyāmasadvyavahāra itīdaṃ tannimittamucyate | (vn 14)	དེ་རྟོགས་པ་ཡང་ཡོད་ན་མེད་པའི་ཐ་སྙད་དུ་འགྱུར་བའི་ཕྱིར་འདི་ནི་དེའི་རྒྱུ་མཚན་དུ་བརྗོད་པ་ཡིན་ནོ་༎
 12| buddhivyapadeśārthakriyābhyaḥ sadvyavahāro viparyaye cāsadvyavahāra iti cet |	གལ་ཏེ་བློ་དང་སྒྲ་དང་དོན་བྱེད་པ་དག་ཡོད་པའི་ཐ་སྙད་ཡིན་ལ་། བཟློག་པ་ནི་མེད་པའི་ཐ་སྙད་ཡིན་ནོ་ཞེ་ན་།
 bhavati buddheryathoktapratibhāsāyāḥ sadvyavahāraḥ,	ཅི་སྐད་དུ་བཤད་པའི་བློའི་སྣང་བ་ལས་ནི་ཡོད་པའི་ཐ་སྙད་ཡིན་ལ་།
 viparyaye 'sadvyavahāraḥ |	བཟློག་པ་དེའི་ཡུལ་ནི་མེད་པའི་ཐ་སྙད་ཡིན་ནོ་༎
 pratyakṣāviṣaye tu syālliṅgajāyā api kutaścit sadvyavahāraḥ |	མངོན་སུམ་གྱི་ཡུལ་མ་ཡིན་པ་རྟགས་འགའ་ཞིག་ལས་སྐྱེས་པ་ལས་ཀྱང་ཡོད་པའི་ཐ་སྙད་དུ་འགྱུར་ལ་། 
 asadvyavahārastu tadviparyaye 'naikāntikaḥ,	མེད་པའི་ཐ་སྙད་ནི་དེ་བཟློག་པ་ལམ་ངེས་པ་ཡིན་ཏེ་།
 viprakṛṣṭe 'rthe pratipattṛpratyakṣasya anyasya vā pramāṇasya nivṛttāvapi saṃśayāt |	བསྐལ་པའི་དོན་ལ་རྟོགས་པ་པོའི་མངོན་སུམ་མམ་། གཞན་གྱི་ཚད་མ་ལོག་ན་ཐེ་ཚོམ་ཡིན་ནོ་བློ་དང་སྒྲ་ཐམས་ཅད་ཀྱི་དེ་ཐ་དད་པའམ་ཐ་དད་པ་མེད་པས་། དངོས་པོ་ཡོད་པའམ་།
 13| na ca sarve buddhivyapadeśāstadbhedābhedau vā vastusattāṃ vastubhedābhedasattāṃ vā sādhayanti,	དངོས་པོ་ཐ་དད་པའམ་། ཐ་དད་པ་མེད་པ་ཡོད་པ་སྒྲུབ་པར་བྱེད་པ་ནི་མ་ཡིན་ནོ་༎
