skt	tib
 ttva carate sugatāna prajñām || rgs_1|5 ||	བྱང་ཆུབ་སེམས་དཔའ་དེ་ནི་བདེ་གཤེགས་ཤེས་རབ་སྤྱོད་༎
 na ca rupa vedana na saṃjña na cetanā ca vijñāna sthānu aṇumātra na bhonti tasya |	གཟུགས་མེད་ཚོར་བ་མེད་ཅིང་འདུ་ཤེས་སེམས་པ་མེད་༎ དེ་ལ་རྣམ་ཤེས་གནས་ནི་རྡུལ་ཙམ་ཡོད་མ་ཡིན་༎
 so sarvadharmaasthito aniketacārī aparī(ri)	དེ་ཆོས་ཀུན་ལ་མི་གནས་གནས་པ་མེད་པར་སྤྱོད་༎
 gṛhīta labhate sugatāna bodhim || rgs_1|6 ||	ཡོངས་སུ་གཟུང་མེད་བདེ་གཤེགས་རྣམས་ཀྱི་བྱང་ཆུབ་འཐོབ་༎ ཇི་ལྟར་ཀུན་དུ་རྒྱུ་བ་བཟོ་སྦྱངས་ཤེས་པ་ཡིས་༎
 atha śreṇikasya abhutī parivrājakasya jñānopalambhu na hi skandhavibhāvanā ca |	དམིགས་མེད་ཕུང་པོ་རྣམ་པར་འཇིག་པ་འབྱུང་བ་ལྟར་༎
 yo bodhisattva parijānati eva dharmāṃ na ca nirvṛtiṃ spṛśati so viharāti prajñām || rgs_1|7 ||	བྱང་ཆུབ་སེམས་དཔའ་གང་ཞིག་དེ་ལྟར་ཆོས་ཤེས་པ་༎ མྱ་ངན་འདས་ལ་མི་རེག་དེ་ནི་ཤེས་རབ་གནས་༎ ཡང་འདི་ཤེས་རབ་འདི་ནི་གང་ཡིན་སུ་ཡི་ཡིན་༎
 vyuparīkṣate punarayaṃ katareṣu prajñā kasmātkuto va imi śūnyaka sarva dharmāḥ |	གང་ལས་ཡིན་ཞེས་ཆོས་འདི་ཐམས་ཅད་སྟོང་པར་རྟོག་།
 vyuparīkṣamāṇu na ca līyati nāsti trāso āsannu so bhavati bodhayi bodhisattvo || rgs_1|8 ||	ཉེ་བར་བརྟགས་ནས་ཞུམ་པ་མེད་ཅིང་སྐྲག་མེད་པ་༎ བྱང་ཆུབ་སེམས་དཔའ་དེ་ནི་བྱང་ཆུབ་ཉེ་བ་ཡིན་༎
 saci rupa saṃjña api vedana cetanā ca vijñāna skandha caratī aprajānamāno |	གལ་ཏེ་མི་ཤེས་བཞིན་དུ་གཟུགས་སུ་འདུ་ཤེས་ཤིང་༎
 imi skandha śūnya parikalpayi bodhisattvo caratī nimittaanupādapade asakto || rgs_1|9 ||	ཚོར་བ་སེམས་པ་རྣམ་ཤེས་ཕུང་པོར་སྤྱོད་བྱེད་ཅིང་༎ ཕུང་༄༡༩༠ཨ་༌༎ འདི་སྟོང་ཞེས་རྟོག་ནའང་བྱང་ཆུབ་སེམས་དཔའ་ནི་༎
 na ca rupa vedana na saṃjña na cetanāyā vijñāni yo na caratī aniketacārī |	མཚན་མ་ལ་སྤྱོད་སྐྱེ་མེད་གནས་ལ་དད་མ་ཡིན་༎ གང་ཞིག་གཟུགས་མིན་ཚོར་མིན་འདུ་ཤེས་སེམས་པ་མིན་༎ རྣམ་པར་ཤེས་ལ་མི་སྤྱོད་གནས་པ་མེད་པར་སྤྱོད་༎
 caratīti so na upagacchati prajñadhārī anupādadhī spṛśati śānti samādhi śreṣṭhām || rgs_1|10 ||	དེ་ནི་སྤྱོད་ཅེས་བྱ་བར་མི་དམིགས་ཤེས་རབ་བསྟན་༎ སྐྱེ་མེད་བློ་ལྡན་ཏིང་འཛིན་ཞི་བ་མཆོག་ལ་རེག་། བྱང་ཆུབ་སེམས་གང་དེ་ལྟར་འདིར་བདག་ཞིར་གནས་པ་༎
 evātmaśānti viharanniha bodhisattvo so vyākṛto puramakehi tathāgatehi |	དེ་ནི་སྔོན་གྱི་དེ་བཞིན་གཤེགས་པས་ལུང་བསྟན་ཡིན་༎
 na ca manyate ahu samādhitu vyutthito vā kasmārtha dharmaprakṛtiṃ parijānayitvā || rgs_1|11 ||	བདག་ནི་མཉམ་པར་བཞག་ཅེའམ་ལངས་ཞེས་རློམ་སེམས་མེད་༎ ཅི་ཕྱིར་ཞེ་ན་ཆོས་ཀྱི་རང་བཞིན་ཡོངས་ཤེས་ཕྱིར་༎
 evaṃ carantu caratī sugatāna prajñāṃ no cāpi so labhati yatra carāti dharmam |	དེ་ལྟར་སྤྱོད་ན་བདེ་གཤེགས་རྣམས་ཀྱི་ཤེས་རབ་སྤྱོད་༎ དེས་ནི་སྤྱོད་མེད་སྤྱོད་པ་ཡིན་པར་རབ་ཤེས་ཕྱིར་༎ ཆོས་གང་སྤྱོད་པ་དེ་ཡང་དམིགས་པར་མི་འགྱུར་ཏེ་༎
 caraṇaṃ ca so 'caraṇaṃ ca prajānayitvā eṣā sa prajñavarapāramitāya caryā || rgs_1|12 ||	འདི་ནི་ཤེས་རབ་ཕ་རོལ་ཕྱིན་མཆོག་སྤྱོད་པ་ཡིན་༎ གང་ཞིག་ཡོད་པ་མ་ཡིན་དེ་ནི་མེད་ཅེས་བྱ་༎
 yo 'sau na vidyati sa eṣa avidyamāno tāṃ bālu kalpayi avidya karoti vidyām |	བྱིས་པ་རྣམས་ཀྱིས་དེ་བརྟགས་ཡོད་དང་མེད་པར་བྱེད་༎ ཡོད་དང་མེད་པ་འདི་གཉིས་མེད་པའི་ཆོས་ཡིན་ཏེ་༎
 vidyā avidya ubhi eti asanta dharmā niryāti yo iti prajānati bodhisattvo || rgs_1|13 ||	བྱང་ཆུབ་སེམས་དཔའ་གང་གིས་འདི་ཤེས་ངེས་པར་འབྱུང་༎
 māyopamāṃ ya iha jānati pañca skandhāṃ na ca māya anya na ca skandha karoti anyān |	གང་འདིར་ཕུང་པོ་ལྔ་དག་སྒྱུ་མ་འདྲར་ཤེས་ཤིང་༎ སྒྱུ་མ་གཞན་དང་ཕུང་པོ་གཞན་དུ་མི་ཕྱོགས་ལ་༎
 nānātvasaṃjñavigato upaśāntacārī eṣā sa prajñavarapāramitāya caryā || rgs_1|14 ||	སྣ་ཚོགས་འདུ་ཤེས་བྲལ་ཞིང་ཉེ་བར་ཞི་སྤྱོད་པ་༎ འདི་ནི་ཤེས་རབ་ཕ་རོལ་ཕྱིན་མཆོག་སྤྱོད་པ་ཡིན་༎
 kalyāṇamitrasahitasya vipaśyakasya trāso na bheṣyati śruṇitva jināna mātrām |	དགེ་བའི་བཤེས་དང་ལྡན་ཞིང་ལྷག་མཐོང་ལྡན་གྱུར་༄༡༩༠བ་པ༏་༏རྒྱལ་བ་རྣམས་ཀྱི་ཡུམ་ཐོས་སྐྲག་པར་ཡོང་མི་འགྱུར་༎ གང་ཞིག་སྡིག་པའི་གྲོགས་ལྡན་གཞན་གྱི་དྲིང་མི་འཇོག་།
 yo pāpamitrasahito ca parapraṇeyo so āmabhājana yathodakaspṛṣṭa bhinno || rgs_1|15 ||	དེ་ནི་སྣོད་སོ་མ་བཏང་ཆུས་རེག་ཞིག་པ་བཞིན་༎ ཅི་ཕྱིར་འདི་ནི་བྱང་ཆུབ་སེམས་དཔའ་བྱ་ཞེ་ན་༎
 kiṃ kāraṇaṃ ayu pravucyati bodhisattvo sarvatra saṅgakriya icchati saṅgachedī |	ཆགས་པ་སྤྱོད་བྱེད་ཀུན་ལ་ཆགས་པ་ཟད་པར་འདོད་༎
 bodhiṃ spṛśiṣyati jināna asaṅgabhūtāṃ tasmāddhi nāma labhate ayu bodhisattvo || rgs_1|16 || mahasattva so 'tha kenocyati kāraṇena mahatāya atra ayu bheṣyati sattvarāśeḥ |	རྒྱལ་བ་རྣམས་ཀྱི་བྱང་ཆུབ་ཆགས་མེད་གྱུར་ལ་རེག་། དེས་ན་འདི་ནི་བྱང་ཆུབ་སེམས་དཔའི་མིང་འཐོབ་བོ༏་༏ཅི་ཕྱིར་དེ་ནི་སེམས་དཔའ་ཆེ་ཞེས་བྱ་ཞེ་ན་༎ 
 dṛṣṭīgatāṃ mahati chindati sattvadhātoḥ mahasattva tena hi pravucyati kāraṇena || rgs_1|17 ||	སེམས་ཅན་ཚོགས་རྣམས་མང་པོའི་མཆོག་ཏུ་གྱུར་པ་དང་༎ སེམས་ཅན་ཁམས་ཀྱི་ལྟ་རྣམས་ཆེན་པོ་གཅོད་པ་སྟེ་༎ དེ་ཕྱིར་སེམས་དཔའ་ཆེན་པོ་ཞེས་ནི་རབ་བརྗོད་དོ་༎
 mahanāyako mahatabuddhi mahānubhāvo mahayāna uttamajināna samādhirūḍho | mahatā sanaddhu namuciṃ śaṭha dharṣayiṣye mahasattva tena hi pravucyati kāraṇena || rgs_1|18 ||	གཏོང་བ་ཆེ་དང་བློ་ཆེ་བ་དང་མཐུ་ཆེ་དང་༎ རྒྱལ་བ་རྣམས་ཀྱི་ཐེག་ཆེན་མཆོག་ལ་ཞུགས་པ་དང་༎ གོ་ཆ་ཆེན་པོ་བགོས་ཤིང་བདུད་ཀྱི་སྒྱུ་འདུལ་བ་༎ དེ་ཡི་ཕྱིར་ན་སེམས་དཔའ་ཆེ་ཞེས་རབ་ཏུ་བརྗོད་༎
 māyākaro yatha catuṣpathi nirmiṇitvā mahato janasya bahu chindati śīrṣakoṭī |	དཔེར་ན་སྒྱུ་མ་མཁན་གྱིས་བཞི་མདོར་སྤྲུལ་བྱས་ཏེ་༎ སྐྱེ་བོ་ཕལ་ཆེན་མགོ་མང་བྱེ་བ་གཅོད་བྱེད་པའི་༎
 yatha te ca māya tatha jānati sarvasattvāṃ nirmāṇu sarva jagato na ca tasya trāso || rgs_1|19 ||	གསད་བྱ་དེ་དག་ཅི་འདྲ་དེ་ལྟར་བྱང་ཆུབ་སེམས་༎ འགྲོ་ཀུན་སྤྲུལ་འདྲར་རབ་ཤེས་དེ་ལ་འཇིགས་པ་མེད་༎
 rupaṃ ca saṃjña api vedana cetanā ca vijñāna bandhu na ca mukta asaṅgabhūto | evaṃ ca bodhi kramate na ca līnacitto saṃnā ha eṣa varapudgalauttamānām || rgs_1|20 || kiṃ kāraṇaṃ ayu pravucyati bodhiyāno yatrāruhitva sa nirvāpayi sarvasattvān |	གཟུགས་དང་འདུ་ཤེས་ཚོར་བ་དང་ནི་སེམས་པ་དང་༎ རྣམ་པར་ཤེས་པ་མ་བཅིངས་མ་གྲོལ་ཡོད་པ་མིན་༎ དེ་ལྟར་བྱང་ཆུབ་ལ་འཇུག་ཞུམ་པའི་སེམས་མེད་པ་༎ འདི་ནི་གང་ཟག་དམ་པ་རྣམས་ཀྱི་གོ་ཆ་མཆོག་། ཅི་ཕྱིར་འདི་ནི་བྱང་ཆུབ་ཐེག་ཆེན་བྱ་ཞེ་ན་༎ དེ་གང་ཞོན་ནས་སེམས་ཅན་ཐམས་༄༡༩༡ཨ་༌༎ ཅད་མྱ་ངན་ཟློ་༎
 ākāśatulya ayu yāna mahāvimāno sukhasaukhyakṣemabhiprāpaṇu yānaśreṣṭho || rgs_1|21 ||	ཐེག་པ་འདི་ནི་མཁའ་འདྲ་གཞལ་མེད་ཁང་ཆེན་ཏེ་༎ དགའ་སྐྱིད་བདེ་བ་མངོན་པར་ཐོབ་བྱེད་ཐེག་པའི་མཆོག་།
 na ca labhyate ya vrajate diśa āruhitvā nirvāṇaokagamanaṃ gati nopalabdhiḥ |	གང་ཞིག་ཞོན་ནས་ཕྱོགས་སུ་འགྲོ་བ་དམིགས་སུ་མེད་༎ མྱ་ངན་འདས་པར་འགྲོ་བར་གསུངས་པ་འགྲོ་མི་དམིགས་༎
 yatha agni nirvṛtu na tasya gatipracāro so tena nirvṛti pravucyati kāraṇena || rgs_1|22 ||	དཔེར་ན་མི་ཤི་དེ་ཡིས་འགྲོ་རྒྱུ་མེད་པ་བཞིན་༎ རྒྱུ་དེས་དེ་ནི་མྱ་ངན་འདས་ཞེས་རབ་ཏུ་བརྗོད་༎
 pūrvāntato na upalabhyati bodhisattvo aparāntato 'pi pratiupanna triyadhvaśuddho |	བྱང་ཆུབ་སེམས་དཔའ་སྔོན་གྱི་མཐའ་དང་ཕྱི་མཐའ་དང་༎ ད་ལྟར་བྱུང་བར་མི་དམིགས་དུས་གསུམ་དག་པ་སྟེ་༎
 yo śuddha so anabhisaṃskṛtu niṣprapañco eṣā sa prajñavarapāramitāya caryā || rgs_1|23 ||	གང་དག་དེ་ནི་འདུས་མ་བྱས་ཡིན་སྤྲོས་མེད་དེ་༎ འདི་ནི་ཤེས་རབ་ཕ་རོལ་ཕྱིན་མཆོག་སྤྱོད་པ་ཡིན་༎ བྱང་ཆུབ་སེམས་མཁས་རིག་པ་གང་གི་དུས་ཀྱི་ཚེ་༎
 yasmiṃś ca kāli samaye vidu bodhisattvo evaṃ carantu anupādu vicintayitvā |	སྐྱེ་མེད་རྣམ་པར་བསམ་སྟེ་འདི་ལྟར་སྤྱོད་བྱེད་ཅིང་༎
 mahatīṃ janeti karuṇāṃ na ca sattvasaṃjñā eṣā sa prajñavarapāramitāya caryā || rgs_1|24 ||	སྙིང་རྗེ་ཆེན་པོ་བསྐྱེད་ཀྱང་སེམས་ཅན་འདུ་ཤེས་མེད་༎ འདི་ནི་ཤེས་རབ་ཕ་རོལ་ཕྱིན་མཆོག་སྤྱོད་པ་ཡིན་༎ གལ་ཏེ་སེམས་ཅན་འདུ་ཤེས་སྡུག་བསྔལ་འདུ་ཤེས་བསྐྱེད་༎
 saci sattvasaṃjña dukhasaṃjña upādayātī hariṣyāmi duḥkha jagatīṃ kariṣyāmi artham |	འགྲོ་བ་རྣམས་ཀྱི་དོན་བྱ་སྡུག་བསྔལ་སྤང་སྙམ་སྟེ་༎
 so ātmasa(ttva)	བདག་དང་སེམས་ཅན་ཡོངས་རྟོག་བྱང་ཆུབ་སེམས་དཔའ་སྟེ་༎
 parikalpaku bodhisattvo na ca eṣa prajñavarapāramitāya caryā || rgs_1|25 ||	འདི་ནི་ཤེས་རབ་ཕ་རོལ་ཕྱིན་མཆོག་སྤྱོད་པ་ཡིན་༎ བདག་ཅི་འདྲ་བ་དེ་འདྲར་སེམས་ཅན་ཐམས་ཅད་ཤེས་༎
 yatha ātmanaṃ tatha prajānati sarvasattvāṃ yatha sarvasattva tatha prajānati sarvadharmān |	སེམས་ཅན་ཐམས་ཅད་ཅི་འདྲ་དེ་འདྲར་ཆོས་ཀུན་ཤེས་༎
 anupādupādu ubhaye avikalpamāno eṣā sa prajñavarapāramitāya caryā || rgs_1|26 ||	སྐྱེ་བ་མེད་དང་སྐྱེ་བ་གཉི་གར་མི་རྟོག་པ་༎
 yāvanti loki parikīrtita dharmanāma sarveṣupādasamatikramu nirgamitvā | amṛtaṃ ti jñānu paramaṃ na tu yo pareṇa ekārtha prajña ayu pāramiteti nāmā || rgs_1|27 ||	འདི་ནི་ཤེས་རབ་ཕ་རོལ་ཕྱིན་མཆོག་སྤྱོད་པ་ཡིན་༎ འཇིག་རྟེན་དག་ན་༄༡༩༡བ་ཆོས་མིང་ཇི་སྙེད་ཡོངས་བརྗོད་པ་༎ ཀུན་ལ་སྐྱེ་བ་དང་ནི་ཡང་དག་འདས་སྤངས་ན་༎ ཡེ་ཤེས་འཆི་མེད་དམ་པ་དེ་ལས་གཞན་མེད་ཐོབ་༎ དེ་ཕྱིར་འདི་ནི་ཤེས་རབ་ཕ་རོལ་ཕྱིན་ཅེས་བྱ་༎
 evaṃ carantu na ca kāṅkṣati bodhisattvo jñātavya yo vihara te sa upāyaprajño |	བྱང་ཆུབ་སེམས་དཔའ་གང་ཞིག་དོགས་མེད་དེ་ལྟར་སྤྱོད་༎ ཤེས་རབ་ལྡན་ཏེ་མཉམ་ཉིད་གནས་པར་ཤེས་པར་བྱ་༎
 prakṛtīasanta parijānayamāna dharmāṃ eṣā sa prajñavarapāramitāya caryā || rgs_1|28 || bhagavatyāṃ ratnaguṇasaṃcayagāthāyāṃ sarvākārajñatācaryāparivarto nāma prathamaḥ ||	ཆོས་རྣམས་རང་བཞིན་མེད་པར་ཡོངས་སུ་ཤེས་གྱུར་པ་༎ འདི་ནི་ཤེས་རབ་ཕ་རོལ་ཕྱིན་མཆོག་སྤྱོད་པ་ཡིན་༎
 rupasmi yo na sthihate na ca vedanāyāṃ saṃjñāya yo na sthihate na ca cetanāyām |	གང་ཞིག་གཟུགས་ལ་མི་གནས་ཚོར་ལ་མི་གནས་ཤིང་༎ གང་ཞིག་འདུ་ཤེས་མི་གནས་སེམས་དཔར་མི་གནས་ལ་༎
 vijñāni yo na sthihate sthitu dharmatāyāṃ eṣā sa prajñavarapāramitāya caryā || rgs_2|1 ||	རྣམ་ཤེས་གང་མི་གནས་པ་ཆོས་ཉིད་གནས་པ་སྟེ་༎ འདི་ནི་ཤེས་རབ་ཕ་རོལ་ཕྱིན་མཆོག་སྤྱོད་པ་ཡིན་༎
 nityamanityasukhaduḥkhaśubhāśubhaṃ ti ātmanyanātmi tathatā ta(tha) śūnyatāyām |	རྟག་དང་མི་རྟག་བདེ་དང་སྡུག་བསྔལ་སྡུག་མི་སྡུག་། བདག་དང་བདག་མེད་དེ་བཞིན་ཉིད་དང་དེ་བཞིན་སྟོང་༎
 phalaprāptitāya athito arahantabhūmau pratyekabhūmiathito tatha buddhabhūmau || rgs_2|2 ||	འབྲས་བུ་ཐོབ་དང་དགྲ་བཅོམ་ས་ལ་མི་གནས་ཤིང་༎ རང་རྒྱལ་ས་དང་དེ་བཞིན་སངས་རྒྱས་སར་མི་གནས་༎
 yatha nāyako 'sthitaku dhātuasaṃskṛtāyā tatha saṃskṛtāya athito aniketacārī |	ཇི་ལྟར་འདྲེན་པ་འདུས་མ་བྱས་ཁམས་མི་གནས་ཤིང་༎ དེ་བཞིན་འདུས་བྱས་ལ་ཡང་མི་གནས་གནས་མེད་སྤྱོད་༎
 evaṃ ca sthānu athito sthita bodhisattvo asthānu sthānu ayu sthānu jinena ukto || rgs_2|3 ||	དེ་ལྟར་བྱང་ཆུབ་སེམས་དཔའ་གནས་ལ་གནས་མེད་གནས་༎ གནས་མེད་གནས་ཡིན་འདི་ནི་རྒྱལ་བས་གནས་པར་གསུངས་༎
 yo icchatī sugataśrāvaka haṃ bhaveyaṃ pratyekabuddha bhaviyāṃ tatha dharmarājo |	གང་དག་བདེ་གཤེགས་ཉན་ཐོས་འགྱུར་བར་བྱ་སྙམ་དང་༎ རང་སངས་རྒྱས་དང་དེ་བཞིན་ཆོས་རྒྱལ་འགྱུར་འདོད་པ་༎
 imu kṣāntyanāgami na śakyati prāpuṇetuṃ yatha ārapāragamanāya atītadarśī || rgs_2|4 ||	བཟོད་པ་འདི་ལ་མ་བརྟེན་ཐོབ་པར་མི་ནུས་ཏེ་༎
 yo dharma bhāṣyati ya bhāṣyati bhāṣyamāṇāṃ phalaprāpta pratyayajino tatha lokanātho |	དཔེར་ན་ཕ་རོལ་ཚུ་རོལ་འགྲོ་ངོགས་མི་མཐོང་བཞིན་༎ ༄༡༩༢ཨ་༌༎ ཆོས་འཆད་པ་དང་ཉན་དང་བཤད་བྱ་གང་ཡིན་པ་༎ འབྲས་བུ་ཐོབ་དང་རྐྱེན་རྒྱལ་དེ་བཞིན་འཇིག་རྟེན་མགོན་༎ མཁས་པ་གསལ་བས་ཐོབ་པའི་མྱ་ངན་འདས་གང་ཡིན་༎
 nirvāṇato adhigato vidupaṇḍitehi sarve ta ātmaja nidṛṣṭa tathāgatena || rgs_2|5 ||	དེ་ཀུན་སྒྱུ་མ་ལྟ་བུར་དེ་བཞིན་གཤེགས་པས་བསྟན་༎
 catvāri pudgala ime na trasanti ye 'smin jinaputra satyakuśalo avivartiyaśca |	གང་ཟག་བཞི་པོ་འདི་དག་དེ་ལ་མི་སྐྲག་སྟེ་༎
 arhaṃ vidhūtamalakleśa prahīṇakāṅkṣo kalyāṇamitraparipācita yaścaturthaḥ || rgs_2|6 ||	རྒྱལ་སྲས་བདེན་ལ་མཁས་དང་ཕྱིར་མི་ལྡོག་པ་དང་༎ དགྲ་བཅོམ་དྲི་མ་བསལ་ཅིང་སོམ་ཉི་སྤངས་པ་དང་༎ བཞི་པ་དགེ་བའི་བཤེས་ཀྱིས་ཡོངས་སུ་ཟིན་པའོ་༎
 evaṃ carantu vidu paṇḍitu bodhisattvo nārhaṃmi śikṣati na pratyayabuddhabhūmau |	བྱང་ཆུབ་སེམས་དཔའ་མཁས་རིག་དེ་ལྟར་སྤྱོད་པ་ནི་༎ དགྲ་བཅོམ་ས་ལ་མི་སློབ་རྐྱེན་རྟོགས་ས་ལ་མིན༏་༏ཐམས་ཅད་མཁྱེན་ཉིད་ཆེད་དུ་སངས་རྒྱས་ཆོས་རྗེས་སློབ་༎ 
 sarvajñatāya anuśikṣati buddhadharme śikṣāaśikṣa na ya śikṣati eṣa śikṣā || rgs_2|7 ||	གང་ཞིག་སློབ་མི་སློབ་ལ་མི་སློབ་དེ་སློབ་ཡིན་༎
 na ca rupavṛddhiparihāṇiparigrahāye na ca śikṣati vividhadharmaparigrahāye |	གཟུགས་འཕེལ་ཡོངས་སུ་ཉམས་དང་ཡོངས་སུ་གཟུང་ཕྱིར་མིན་༎ ཆོས་རྣམས་སྣ་ཚོགས་ཡོངས་སུ་གཟུང་ཕྱིར་མི་སློབ་པར་༎
 sarvajñatāṃ ca parigṛhṇati śikṣamāṇo niryāyatī ya iya śikṣa guṇe ratānām || rgs_2|8 ||	སློབ་ཅིང་ཐམས་ཅད་མཁྱེན་པ་ཉིད་ཀྱང་ཡོངས་འཛིན་ལ་༎ ངེས་འབྱུང་གང་ཡིན་འདི་ནི་ཡོན་ཏན་དགའ་བའི་སློབ་༎
 rupe na prajña iti rupi na asti prajñā vijñāna saṃjña api vedana cetanā ca |	གཟུགས་ནི་ཤེས་རབ་མ་ཡིན་གཟུགས་ལ་ཤེས་རབ་མེད་༎ རྣམ་ཤེས་འདུ་ཤེས་ཚོར་དང་སེམས་པ་འདི་དག་ནི་༎
 na ca eti prajña iti teṣa na asti prajñā ākāśadhātusama tasya na cāsti bhedaḥ || rgs_2|9 || ārambaṇāna prakṛtī sa a(na)	ཤེས་རབ་མ་ཡིན་འདི་དག་ལ་ཡང་ཤེས་རབ་མེད་༎ འདི་ནི་ནམ་མཁའི་ཁམས་དང་མཚུངས་ཏེ་ཐ་དད་མེད་༎ དམིགས་པ་རྣམས་ཀྱི་རང་བཞིན་དེ་ནི་ཕ་མཐའ་མེད་༎
 ntapārā sattvāna yā ca prakṛtī sa anantapārā |	སེམས་ཅན་རང་བཞིན་གང་ཡིན་དེ་ཡང་ཕ་མཐའ་མེད་༎ ནམ་མཁའི་ཁམས་ཀྱི་རང་བཞིན་དེ་ཡང་༄༡༩༢བ་ཕ་མཐའ་མེད་༎
