unmArge gamanam kRtvA akanizWam sTAnam ApnuyAt	'og min gnas su 'gro bar 'gyur //	74.27887159405333
Ayuzyam alpam bAhulAH ca vidyA AyuH pramANam ca kiyat na vidmaH	tshe ni yun thung shes bya'i rnam pa mang // tshe yi tshad kyang ji tsam mi shes pas //	68.52650287609787
sva aBIzwam eva pratilamBanIyam haMsEH yaTA kzIram iva ambu maDyAt	ngang pa chu la 'o ma len pa ltar // rang gi 'dod pa dang la blang bar gyis // tshu rol mthong ba'i rmongs pa bdag gis ni //	78.91307389207086
arvAk dRSA moha vaSena ca api kzamaH na satya dvaya nirNaye pi	bden gnyis gtan la dbab par mi nus kyang //	64.05634205350447
uktIH gurUNAm iha sampratItya nyastam dvayam nAga matam hi satyam	bla ma rnams kyi gsung la brten nas ni // klu sgrub lugs kyi bden gnyis bkod pa 'di // gser gling rgyal po'i ngor byas 'di la ni //	79.39692542495601
rAjQaH nuroDena suvarNa dvIpe kRte tra SrAdDaH yadi vA janaH dya	gal te ding sang skye bo dad gyur kyang // legs par brtags la blang bar bya ba yi //	69.3116423724504
gRhNAtu samyak su parIkzaNena na SradDayA na eva ca gOraveNa	dad pa tsam dang gus pa tsam gyis min //	65.94516968727112
sOvarNa rAjena guroH Palena saMprezitaH devamatiH hi BikzuH	gser gling rgyal po gu ru pha la yis // dge slong de ba ma ti btang gyur nas //	77.34977872995013
tasya agrahAt satya dvaya avatAraH yuktyA suDIBiH tu iha vIkzaNIyaH	de yi ngor byas bden gnyis la 'jug 'di // ding sang mkhas pa rnams kyis brtag par rigs //	71.52197508135927
AcArya dIpaFkara SrI jQAna viracitaH satya dvaya avatAraH samAptaH	bden pa gnyis la 'jug pa slob dpon mkhas pa chen po dpal mar me mdzad ye shes kyis mdzad pa rdzogs so /	87.22141289330682
		87.22141289330682

