		10.0
kriyA aBilApO tu kAya vAc vijQaptyoH	bya ba dang brjod pa zhes bya ba'i sgra dag ni lus dang ngag gi rnam par rig byed la bya'o //	91.21487338372485
tena ayam arTaH Bavati  Atmani jigamizA vivakzA pUrvayoH kriyA aBilApayoH darSanAt para santAne pi tO kriyA aBilApO ca upalaBya citta spandanaiti ced	des na don ni 'di yin par 'gyur te / gal te bdag nyid la bya ba dang brjod pa 'gro bar 'dod pa dang smra bar 'dod pa sngon du 'gro ba can dag mthong ba'i phyir gzhan gyi rgyud la yang bya ba dang brjod pa de dag dmigs nas sems kyi g-yo ba rjes su dpog par byed na /	89.94676700860008
citta mAtra tA vAde pyeza nayaH samaH	tshul de ni sems tsam du smra ba la yang 'dra ste /	73.91335003048766
taTA sati saH pi para cittam anumIyAt	de bas na de yang gzhan gyi sems rjes su dpog par byed par 'gyur ro //	73.84510770086123
atra spandana iti aviSezeNa uktam taTA api pUrvam citta spandanam iti prakRtena aBisambanDanIyam	'dir g-yo ba zhes bya ba khyad par med par bshad mod kyi 'on kyang gang du sems g-yo ba zhes bya ba'i skabs dang sbyar ba yin te /	79.52960868390507
tasmAt sAmAnya SabdAH api prakaraNa sAmarTyAt viSezezu avatizWante	de'i phyir skabs kyi dbang gis spyi'i sgra yang khyad par la 'jug par 'gyur ro //	82.45934548653824
nanu bAhya arTa vAde tu para citta nimittake kAya vAc karmaNI liFga tvena svIkriyete	de la 'di snyam du phyi'i don du smra ba ni gzhan gyi sems kyi mtshan mar bya ba la lus dang ngag gi las dag rtags nyid yin par khas len par byed kyi /	88.02099733513764
antar jQeya vAde tayoH aBAvAt kaTam sAmyam iti ced evam Aha tat ca kAya vAc vijQapti pratiBAsi jQAnam jQAna antara spandana viSezeNa vinA Bavati iti evam na matam	shes bya nang gi yin par smra ba la ni de dag med @36b na ji ltar mtshungs snyam du sems na /	46.85577022132891
tat ca ityAdi	de'i phyir /	70.55482999483745
antar jQeya vAdinA api kAya vAc vijQa Apti pratiBAsi kAya vAc vijQapta kArakam jQAnam para cittasya spandana viSezeNa vinA Bavati iti na manyat	de yang shes pa gzhan gyi zhas bya ba la sogs pa smos te / shes bya nang gi yin par smra ba yang / gzhan gyi sems kyi g-yo ba'i khyad par med par lus dang ngag gi rnam par rig byed kyi rnam pa can gyis shes pa lus dang ngag gi rnam par rig byed du snang ba dag yod par ni mi 'dod do //	87.60408486083162
sva jQAnAt anyat yat jQAnam tat jQAna antaram	bdag gi shes pa las gzhan pa'i shes pa gang yin pa de ni shes pa mi 'dod do // gzhan yin no //	91.06074029533121
tad samprayuktam spandanam jQAna antara spandanam tasya viSezaH tena	de dang mtshungs pa dang ldan pa'i g-yo ba ni shes pa gzhan gyis g-yo ba ste de'i khyad par la de mi 'dod do // gzhan yin no //	79.71690855290991
viSeza iti vacanena cikIrzA	skad ces bya'o // khyad par zhes smos pas ni byed par 'dod pa dang smra bar 'dod pa yongs su bsdu'o mi 'dod do //	66.8475497309517
vivakzA ca parigRhyete	gzhan yin no //	50.17812021573385
bAhya arTa vAdi matam ASaFkyate aTa para jQAnasya kriyAyAH anupalamBAt para DIranumAtum na yujyate iti ced na tulya tvAt	skad ces bya'o // // phyi rol gyi don du smra ba'i gzhung lugs kyi dogs pa bsu ba'i phyir /	66.04534397408618
aTa para jQAnasya kriyAya ityAdi	gal te gzhan gyi shes pa'i byed pa zhes bya ba la sogs pa smos te /	78.77618019972275
na BavatA kadApi para jQAna pUrvake kriyA vAc AkArake jQAne upalaByete	khyed kyis nam yang bya ba dang tshig gi rnam pa can gyi shes pa gzhan gyi shes pa sngon du 'gro ba can dag mi dmigs so //	82.2101194394976
BavatA tat kaTam anumIyeta iti pUrva pAkzA SaFkA	de'i phyir khyed ji ltar rjes su dpog par byed ces bya ba ni phyogs snga ma'i dogs pa yin no //	82.60502967009967
antar jQeya vAdya Aha  na tulya tvAt iti na eza dozaH	shes bya nang gi yin par smra bas 'dra ba'i phyir ma yin no zhes bya ba smos te 'di ni nyes pa med de /	85.01467891205671
yatas hi ezaH upAlamBaH BavatAm api tulyaH	'di ltar klan ka 'di ni khyed la yang mtshungs so //	69.30935459870558
tad tulya tvam darSayati paraH pi para jQAna pUrvO tO kadApi na paSyati	mtshungs pa de nyid bstan pa'i phyir /	52.03083550930607
atas tena api tat na jQAyate paraH pItyAdi	pha rol pos kyang zhes bya ba la sogs pa smos te /	70.85405478477477
bAhya arTa vAdI api para citta spandana pUrvakO tO kriyA aBilApO na kadApi paSyati tasmAt tena api para cittam na pratipadyate	phyi'i don du smra bas kyang gzhan gyi sems kyi g-yo ba sngon du 'gro ba can gyi bya ba dang brjod pa de dag nam yang ma mthong ngo // de'i phyir des kyang gzhan gyi sems rtogs par mi 'gyur ro //	91.19173613044028
atyanta asambadDaH hi ezaH upAlamBaH	glan ka 'di ni shin tu rnar mi 'ong pa yin te /	71.49198416953391
na hi samarTanAya prasidDa sambanDaH nu ekzaNIyaH	bsgrub par bya ba la ni 'brel ba grags pa btsal par bya ba ma yin mod kyi /	87.85567905060476
api tu doza sAmyAt eva paraH nigRhItaH tasmAt na doza antaram ucyate	'on kyang nyes pa mtshungs pa kho nas pha rol po tshoms par 'gyur bas nyes pa gzhan mi brjod do //	88.81043245698861
atra asti para citta anumAna upAyaH iti bAhya arTa vAdi matam ASaFkayA Aha AtmanaH cittasya para vartinoH nimitta tva anupapatteH para cittam jQAyate id ced kim na yujyate AtmanaH cittasya para vartinoH ityAdi	'dir phyi'i don du smra ba gzhan gyi sems rjes su dpog pa'i thabs yod do snyam du sems pa'i dogs pa bsu bar gal te bdag nyid kyi sems gzhan la yod pa dag gi zhes bya ba la sogs pa smos te /	64.89926394777127
yasmAt AtmanaH cittam santAna antara vartinoH kriyA aBilApayoH kAraNa tvena na yujyate tasmAt para cittam anumIyate iti pUrva pakza ASaFkA	gang gi phyir bdag nyid kyi sems rgyud gzhan pa yod pa'i bya ba dang brjod pa dag ga rgyu nyid yin par mi rung ba de'i phyir gzhan gyi sems rjes su dpag par byed do zhes bya ba'i phyogs snga ma'i dogs pa yin no //	90.65201980508782
sidDanta bAdi Aha  kim na yujyate it	grub pa'i mtha' smra bas ji ltar mi rung zhes bya @37a * // ba la sogs pa smos te /	84.02893430659188
kaTam AtmanaH cittam para vartinoH nimitti tvena na upapadyate ucyatAm	ci ste bdag nyid kyi sems gzhan la yod pa bdag gi rgyu mtshan nyid du mi rung ba brjod par bya dgos so //	89.11674986780372
paraH yukta tvam darSayitum Aha sva samutTApaka cittasya pratisaMvedana aBAvAt sva samutTApaka cittasya pratisaMvedana aBAvAt iti	pha rol pos mi rung bar bstan pa'i phyir rang gi kun nas slong bar byed pa'i sems so sor yang dag par myong ba med pa'i phyir zhes bya ba smos te / gzhan gyi rgyud la yod pa bya ba dang brjod pa dag la brtag pa gnyis ba smos te / bya ste /	90.04320317483905
para santAna bartinO kriyA aBilApO Atma citta nimittakO vA syAtAm	bdag nyid kyi sems kyi rgyu mtshan can dag gcig pa'am /	78.45763769069099
para citta nimittakO vA iti dviDA parIkzA	gzhan gyi sems kyi rgyu mtshan can dag gcig yin par 'gyur grang na /	79.05255505881253
na tAvat Atma citta minittakO	re zhig bdag nyid kyi sems kyi rgyu mtshan can dag ni ma yin te /	88.435578254553
yasmAt na sva santAne tayoH samutTApaka coittasya saMvedanam Bavati hetupa saMharan= Aha Atma citta SrayiNoH ca Atmani darSanAt	'di ltar de dag kun nas slong bar byed pa'i sems rang gi rgyud la yang dag par myong ba med do //	65.72561311440293
Atma citta SrayiNoH ca ityAdi aham gacCAmi	gtan tshigs bsdu ba bdag nyid kyi sems kyi rten can yang zhes bya ba la sogs med do // pa smos te /	68.86721663595506
aham vadAmi iti ye sva citta nimittake kAravAc karmaNI te sva santAne upalaByete	nga 'gro'o ba smro'o zhes bya ba lus dang ngag gi las bdag nyid kyi sems kyi rgyu mtshan can gang dag yin pa de dag ni rang gi rgyud la dmigs so med do // pa smos te /	82.77029374072625
AtmanaH cittam ASrayate iti vigrahaH	// 'di la brten pa bdag nyid kyi sems yod pas na zhes bya bar tshig rnam par sbyar te /	84.3252639300759
atra ASrayI iti SabdaH nimittake	rten can zhes bya ba'i sgra ni 'dir rgyu mtshan la bya'o //	88.48223530235937
Bavatu Atma citta nimittakayoH sva santAne darSanam tena kim tasmAt Aha tO= api yadi yaTA syAtAm tAdRSO= upalaByeyAtAm tO= api ityAdi	bdag nyid kyi sems kyi rgyu mtshan can rang gi rgyud la mthong yang des na cir 'gyur zhe na / de'i phyir de dag kyang zhes bya ba la sogs pa smos te /	74.06013676667501
para varti kriyA aBilApO= api yadi Atma citta SrayiNO syAtAm tadA tO= api Atmani dRSyeyAtAm	gal te gzhan la yod pa'i bya ba dang brjod pa dag kyang bdag nyid kyi sems kyi rten can yin par 'gyur na ni de'i che de dag kyang bdag nyid la mthong bar 'gyur ro //	88.08654911453024
aTa tO kaTam dRSyete Aha anyaTA darSanAt anyat nimittam siDyati iti ced	'o na de dag ji ltar mthong zhe na /	69.53251699594571
anyaTA ityAdi	de lta ma yin par zhes bya ba la sogs pa smos te /	74.54272303581237
ayam gacCati ayam vadati iti evam vicCinna deSe dRSyete	'di 'gro'o 'di smra'o zhes bya ba de lta bur yul rnam par chad pa dag tu mthong ngo //	90.34692102580183
sva citta nimittaka tva aBAve sati sAma arTyAt citta antaram siDyati iti pUrva pakza ASaFkA sidDAntavAdi Aha aparasmin= api samAnam eva	bdag nyid kyi sems kyi rgyu mtshan can nyid med na shugs kyis sems gzhan grub pa yin no zhes bya ba ni phyogs snga ma'i dogs pa yin no // grub pa'i mtha' smra bas gzhan la yang zhes bya ba la sogs pa smos te /	90.79022138857951
sva samutTApaka cittasya saMvedana aBAvAt aparasmin= api ityAdi antar jQeya vAde pi sva santAne vicCinna deSa pratiBAsinoH kriyA aBilApa pratiBAsi jQAnayoH samutTApaka cittasya pratisaMvedanam na Bavat hetoH upasaMhAraH pi tukyaH iti darSayan= Aha sva citta spandana nimittake vijQApti pratiBAsinI jQAne ca antarmuKa pratiBAsinI pratIteH bahirmuKa pratiBAsinI anya nimitta Aditpadyete sva citta spandana nimittake vijQApti pratiBAsinI jQAne ca ityAdi ye sva citta spandana nimittake kriyA vAc pratiBAsinI jQAne te ca antarmuKa pratiBAsinI aham gacCam i	shes bya nang gi yin par smra ba la yang rang gi rgyud la bya ba dang / brjod par snang ba'i shes pa yul rnam par chad par snang ba dag kun nas slong bar byed pa'i sems so so yang dag par myong ba med do // gtan tshigs bsdu ba yang 'dra bar bstan pa'i phyir rnam pa rig byed du snang ba'i shes pa rang gi sems kyi @37b g-yo ba'i rgyu mtshan can dag kyang zhes bya ba la sogs pa smos te // / bya ba dang tshig tu snang ba'i shes pa rang gi sems kyi g-yo ba'i rgyu mtshan can gang dag yin pa de dag kyang kha nang du bltas pa'i snang ba ste /	11.957953011183275
aham vadAmi iti Atma sambadDa vijQapti pratiBAsinI pratIyete	nga 'gro'o nga smra'o zhes bya bar bdag nyid dang 'brel pa'i rnam par rig byed du snang bar rtogs pa yin no //	88.20753411243103
para santAna vartinI tu ayam gacCam i	gzhan gyi rgyud la yod pa dag ni 'di 'gro'o //	77.58973382866901
ayam vadati iti bahirmuKa pratiBAsinI pratIyete	'di smra'o zhes bya bar kha phyir bltas par snang bar rtogs pa yin no //	79.08584682373272
tasmAt anya nimittad utpadyeta iti sidDam	de lta bas na rgyu mtshan gzhan la skye'o zhes bya bar grub pa yin no //	86.63818591474568
sva cittasya spandanam sva citta spandanam tad nimittam yasya iti vigrahaH	rang gi sems kyi g-yo ba ni rang gi sems kyi g-yo ba ste gang la rgyu mtshan de yod pa zhes bya bar tshig rnam par sbyar ro //	88.4645303405182
bAhya arTa vAdI bahirmuKa jQAnayoH spandana kAraNa tve sandihati animitte eva bahirmuKa pratiBAsinI iti kinnezyete ced animitte eva bahirmuKa pratiBAsinI ityAdi	phyi'i don du smra bas kha phyir bltas pa'i shes pa dag gi rgyu g-yo ba nyid yin pa the tshom za ba'i phyir kha phyir bltas pa'i snang ba dag rgyu mtshan med par zhes bya ba la sogs pa smos te /	74.56009620469503
ye bahirmuKa pratiBAsinI jQAne te nimitte iti kinnezyete	kha phyir bltas pa'i snang ba'i shes pa gang yin pa de dag rgyu mtshan med par ci ste mi 'dod de /	72.48837998474603
na spandana nimittale iti vAkya SezaH	g-yo ba'i rgyu mtshan can dag ma yin du zad mod ces bya ba'i tha tshig go //	77.43619658143919
bahirmuKa iti SabdaH vicCinna Alambane	kha phyir bltas pa zhes bya ba'i sgra ni dmigs pa rnam par chad pa la bya'o //	85.58748515780957
bahirmuKam pratiBAsitum SIlam yayoH te bahirmuKa pratiBAsinI	gang dag la kha phyir bltas par snang ba'i dang tshul yod pa de dag ni kha phyir bltas pa'i snang ba dag go //	65.38990453670166
na asti nimittam anayoH iti animitte	'di dag la rgyu mtshan med pas na rgyu mtshan med pa ste /	79.66620635164196
Bavatu kila nimittA mAtrasya pratizeDaH taTA api prakaraNa vaSAt spandana mAtrasya pratizeDaH drazwavyaH sidDAntavAdi Aha animitta tve sarvasya animitta tvam prasajyeta	rgyu mtshan tsam bkag par grag mod kyi / 'on kyang skabs kyi dbang gis na g-yo ba tsam bkag pa yin par blta bar bya'o //	56.872707560477075
animitta tvaH ityAdi yadi vicCinna pratiBAsinI kriyA vAc AkArake jQAne spandana aBAve pi vinA kiMcana kriyA vAc AkAram Bavet	grub pa'i mtha' smra bas rgyu mtshan med pa nyid yin na zhes bya ba la sogs pa smos te / gal te bya ba dang tshig gi rnam pa can gyi shes pa rnam par chad par snang ba dag g-yo ba med par yang yod par 'gyur na / ni / de'i tshe kha nang du bltas pa dag kyang g-yo ba'i rgyu mtshan can nyid yin par / ni / mi 'gyur ro //	72.90531687951294
tadA sarvANi api kriyA vAc AkArakANi jQAnAni spandanena vinA BaveyuH viSeza aBAvAt iti aBiprAyaH tatra yadi evam vicintyeta	'di ltar gal te 'ga' zhig g-yo ba med par bya ba dang tshig gi rnam par 'gyur ba de'i tshe khyad par med pas bya ba dang tshig gi rnam pa can gyi shes pa thams cad kyang g-yo ba med par 'byung bar 'gyur ro snyam du bsams pa yin no / ni / mi 'gyur ro //	85.06595261865608
vicCinna avicCinna kRtaH BedaH tu asti eva	// de la 'di snyam du rnam par chad pa dang rnam par ma chad pas byas pa'i khyad par yod pa kho / ni / mi 'gyur ro //	82.85956760136966
tena vicCinna pratiBAsinoH animitta tvam	// na ste / de bas na rnam par chad par snang ba dag ni rgyu mtshan med pa nyid yin la /	82.2805153635287
itarayoH tu sa nimitta tvam iti	@38a * // cig shos ni rgyu mtshan dang bcas pa nyid du 'gyur ro snyam du sems na /	79.77544151057363
atas Aha  vicCinna avicCinna pratiBAsa kRtaH BedaH na jQAnayoH spandana tva nimitta Beda viBAga kRt	de'i phyir rnam par chad pa dang rnam par ma chad par snang ba zhes bya ba la sogs pa smos te /	73.31133566321044
vicCinna vicCinna pratiBAsA ityAdi vicCinnaH pratiBAsaH vicCinna pratiBAsaH	rnam par chad par snang ba ni rnam par chad par snang ba'o //	79.75418913117389
tena kRtaH BedaH viSeza lakzaNaH sa tu yatas na jQAnayoH spandana tva nimittasya BedakaH	des byas pa'i khyad par bye brag gi mtshan nyid de ni gang gis na /	70.24608553868809
bahirmuKa pratiBAsinI spandana nimittake na BavataH	kha phyir bltas par snang ba dag ni g-yo ba'i rgyu mtshan can ma yin par 'gyur la /	77.15694510358529
itare tu spandana nimittake iti	gzhan dag ni g-yo ba'i mtshan nyid can yin par 'gyur ba / shes pa dag ni rgyu mtshan g-yo ba tha dad pa nyid du byed pa ni ma yin no //	63.11802817442528
viBAgaH tu atra viBajya sTApanam nikzepaH vA	rnam par byed pa ni 'dir rnam par phye ste 'jog pa'am 'gog pa yin no //	85.76962628769115
aTa nimitta tva Beda aBAve kaH dozaH syAt Aha tena avicCinna pratiBAsinoH api animitta tvam Bavet	rgyu mtshan tha dad pa nyid med na nyes pa ci yod ce na /	67.69305851393167
viSeza aBAvAt tena avicCinna ityAdi	des na rnam par ma chad par zhes bya ba la sogs pa smos te /	84.08674581845601
yatas hi atra Binna BUtayoH jQAnayoH kriyA vAc pratiBAsa tve na kaScid viSezaH sti	'di la gang gis na shes pa tha dad par 'gyur ba bya ba dang tshig tu snang ba nyid la khyad par ci yang med do //	85.37259048208969
tasmAt viSeza aBAvAt uBayam api spandana tva nimittakam na Bavet	de bas na khyad par med pa'i phyir yang na ni gnyi ga yang g-yo ba'i rgyu mtshan can nyid du mi 'gyur ro //	91.30262838075548
aTa vA uBayam api spandana nimittakam	yang na ni gnyi ga yang g-yo ba'i rgyu mtshan can yod pa yin no //	86.17077792348357
tat evam jQAna dvayasya sAmyam sADayitvA upasaMharan= Aha taTA sati avicCinna tva viSizwaH pratiBAsa BedaH eva spandana pUrvakaH na Bavati	de ltar shes pa gnyis mtshungs par bsgrubs nas mjug bsdu ba'i phyir //	57.263607766561144
kintarhi vicCinnasya api kriyA viSezasya pratiBAsaH eva	de bas na snang ba'i khyad par rnam par ma chad pa'i khyad par can zhes bya ba la sogs pa smos te /	86.79790575582619
taTA sati avicCinna tva viSizwaH pratiBAsa BedaH ityAdi yasmAt evam jQAna dvayasya sAmyam tasmAt yaH vicCinna tva viSizwaH kriyA vAc pratiBAsaH sa kevalam spandana nimittakaH na Bavati	gang gi phyir de ltar shes pa gnyis mtshungs pa nyid yin pa de'i phyir bya ba dang tshig tu snang ba rnam par ma chad pa'i khyad par can gang yin pa de 'ba' zhig g-yo ba'i rgyu mtshan can yin pa de ni ma pa smos te / yin no // 'o na ji lta zhe na /	82.65024940227883
kintarhi vicCinna pratiBAsasya api kriyA viSezasya pratiBAsa mAtram spandana nimittakam	rnam par chad par snang ba la yang bya ba'i khyad par du snang ba tsam g-yo ba'i rgyu mtshan yin no //	87.29927529241614
vicCinnaH viSezaH syA asti iti pad vigrahaH	'di la rnam par chad pa'i khyad par yod pas zhes bya bar tshig rnam par sbyar yin no // ro //	85.05724459896634
kriyA viSeza iti anena kriyA aBilApO darSayati	bya ba'i khyad par zhes smos pas ni bya ba dang brjod pa dag ston par byed pa yin no //	88.07794774829614
eva iti SabdaH mAtrA arTe drazwavyaH	kho na zhes bya ba'i sgra ni tsam gyi don yin par blta bar bya'o //	92.89164532181434
tena atra ayam samudAya arTaH  vicCinna avicCinna Bedam anapekzya sAmAnyena kriyA aBilApayoH pratiBAsa mAtram spandana nimittakam	de bas na 'dir bsdus pa'i don ni rnam par chad pa dang ma chad pa'i khyad par la mi ltos par spyir bya ba dang brjod par snang ba tsam g-yo ba'i rgyu mtshan can yin te /	87.32770092411609
