		10.0
karmaNAm anavacCinnA saMsAra sarga saMtatiH	spros pa'i rgyun dag chad pa med // bdud @4a * //	78.22198067879191
amanTena suDA amBoDeH anAyAsena vAsukeH	na su dh'a mbho dhe ra n'a y'a se na b'a su ke: // aa n'a karshe na shee la sya ke n'a yam dza ni to ga dza: // aa tha hasti ma h'a m'a tam sam y'a tam n'a ma bh'u pa ti: // a'a di de sh'a rtsi t'a de sham ga dzo yam da mya t'a mi ti // * // rtsi'i chu gter ma bsrubs shing // nor rgyas thang yang ma bcad la // ri bo bsgril ba med par ni //	48.14817208819528
anAkarzeNa SElasya kena ayam janitaH gajaH	glang po 'di ni su yis bskrun //	77.33273124694824
aTa hasti mahAmAtram saMyAtam nAma BUpatiH	de nas glang chen kha lo pa // kun tu bgrod ces bka' gnyan la // glang chen 'di ni thul cig ces //	82.99981341704645
AdideSa arcita AdeSam gajaH yam damyatAm iti	sa yi bdag pos kun tu bstan//	60.66143706749225
tat AdiSya mahIpAle yAte ntaHpura mandiram	ta d'a di shya ma h'i p'a le y'a tenta pu ram mandi ram // n'a gam dza gr'a ha sam y'a ta:sarba shi ksh'a bha ra ksha mam // sa satstshi shya ai ba pr'a dznya:pr'agadzanm'a bhy'a sa yantri ta: // n'i ta ste na pra yatne na sarba shiksha pi n'i ta de gdams sa skyong nang gi ni // grong gi khang par gshegs par gyur //	61.62335409795367
nAgam jagrAha saMyAtaH sarva SikzA Bara kzamam	bslab pa kun gyi khur bzod pa'i // glang chen kun tu bgrod kyis bzung //	89.85940228369105
sa sat SizyaH iva prAjQaH prAc janma aByAsa yantritaH	de yi slob ma dam pa bzhin // skye ba sngar goms dbang gyur pa // shes rab ldan des 'bad med du //	86.41409932731047
nItaH tena prayatnena sarva SikzA vinIta tAm	bslab pa kun gyis rnam dul t'am // ba hu d'a no ni rudbe ga sha ktyut+s'a ha yu ta ksha m'i // ri pu pra gha ti su ga ti:sa r'a dznya stu lya t'am ya yoo // da mya gri y'a sa mutti rnnam ta tastam kunydza re shva ram // na re shva r'a ya sam y'a ta:kri ta kri tyo n+ya be ta ya ta // thob //	50.354633579742156
bahu dAna nirudvegaH Sakti utsAha yutaH kzamI	sbyin mang gdung ba med pa dang // stobs dang spro ldan bzod par ldan //	84.19530543347761
ripu praGAta su gatiH sa rAjQaH tulya tAm yayO	dgra 'joms legs par 'gro ba de // rgyal po nyid dang mtshungs par gyur //	74.06158875224847
damya kriyA samuttIrNam tatas tam kuQjara ISvaram	de nas glang po'i dbang po de // gdul ba'i bya ba mthar phyin nas //	76.15888429515876
nareSvarAya saMyAtaH kRtakRtyaH nyavedayat	bya ba byas pa'i kun bgrod kyis // mi dbang la ni sbran par gyur // @4b drishtv'a ta mam ku sh'a yattam ni rbi k'a ra ba lo da yam // aut+s'a ha shi kha r'a r'u dham me ne r'a dz'a dza ya shri yam // sa sam dz'a ta pra harsho rtha d'aksha shi ksha di dri ksha y'a // ta m'a ru ro ha sotsha ha:sa ha sr'am shu ri bo da yam // rnam 'gyur med pa'i stobs rgyas pa //	32.95308800000174
dRzwvA tam aFkuSa Ayattam nirvikAra bala udayam	lcags kyu'i dbang gyur de mthong nas // spro ba yi ni rtser zhugs pa //	79.98036989042548
utsAha SiKara ArUXam mene rAjA jaya Sriyam sa saMjAta praharza utTa dAkzya SikzA Adi dRkzayA	rgyal po'i dpal du rgyal pos bsams // de nas rab dga' yang dag skyes // mkhas par bslabs pa blta phyir de // 'od stong shar gyi ril bzhin //	81.16839638195626
tam Aruroha sa utsAhaH sahasrAMSuH iva udayam	de la spro ba chen pos zhon //	70.168039560318
saMyAtaH Ta gaja indrasya mantrI iva vaSa vartinaH	sam ya to tha ga dzendra sya mantr'i ba ba sha brti na: //	68.74847624682039
sarva maNxala saMcAra cAturTam samadarSayat	sarba manda la sam ts'a ra ts'a tu ryam sa ma darsha yata //	71.36125809067552
gaja prekzA prasaFgena mRgayA keli lAlasaH	ga dza pre ksh'a pra sam ge na mri ga y'a ke li l'a la sa: // r'a dz'a ni dzo t+s'a ha mi ba bya g'a ha ta ba nam ma ha ta // de nas glang po'i dbang po de'i // dkyil 'khor kun tu yang dag rgyu // mkhas pa blon bzhin dbang sgyur ba // kun tu bgrod kyis yang dag brtan // rgyal po rang gi spro ba bzhin // glang po blta ba'i zhar la ni // rngon la rtse zhing dga' ldan pas //	46.32576372810877
rAjA nija utsAham iva vyagAhata vanam mahat	che ba'i nags su 'khyams par gyur // sa ya yoo radna ke y'u ra ki ra nee rd'u ra sarpi bhi: // shalla k'i palla ba ba ree rdigna g'a n'a hva yanni ba // bra dzanti da dra shy'a stam ba ne ba na de ba t'a // pra harsha bisma y'a k'irna karna p'u r'i kri te ksha n'a: //	53.23206549662491
sa yayO ratna keyUra kiraNEH dUra sarpIBiH	sha ba r'i ka ba rin chen dpung rgyan 'od zer ni // ring du 'phro de shalla ka'i // lo 'dab mchog gi phyogs kyi ni //	76.12406988828067
sallakI pallava varEH diS na AgAn Ahvayan= iva	glang rnams 'bod pa lta bur song //	66.42428295952934
vrajantam tatra dadRSuH tam vane vana devatAH	nags su de ni 'gro ba dag /	70.63377078374226
praharza vismaya AkIrNa karNa pUrIkRta IkzaNAH	rab dga' ya mtshan kun rgyas shing // mig ni rna bar rdzogs byas pa // nags kyi lha yis mthong bar gyur // nor 'dzin gyi bdag @5a * // r'i p'a shi pushpa soo ra bha ni rbha r'a: // bin dhy'a ba sun dh'a r'a pi sham ma ru ta stam si she bi re // aa tha bi ndhyo pa kanthe shu sva tstshanda su kha sh'a khi shu // smri tv'a bi l'a sa britt'antam ga dza sotkantha t'am ya yoo // ka ri * // dbang po de // sha ba ri yi skra tshogs kyis //	38.47168752386213
SabarI kabarI pASa puzpa sOraBa nirBarAH	me tog dri bzang rdzogs pa'i rgyus //	56.91344069790196
vEnDyAH vasuMDarA aDISam marutaH tam sizevire	'bigs byed rlung gis bsten par gyur // de nas 'bigs byed nye bar ni //	66.13364438478855
aTa vinDya upakaNWezu svacCanda suKa SAKizu	rang dbang bde ba'i 'dab ldan par // rtse dga'i bsam pa dran gyur te //	72.1330980641781
smRtvA vilAsa vRttAntam gajaH sa utkaNWa tAm yayO	glang po shin tu rgod par gyur // dga' bas ny'a:pre ma baddh'a y'a gandha ma gha ya sa dvi pa: // n'i tim nri pa ai bot+sikta sta ty'a dz'am ku sha yantra n'am // sa be sha dh'a ba ta sta sya r'a g'a krishta sya danti na: // bi m'u dha sye ba sam s'a re n'a bha bidba ra ti:ka tsita // bcings pa'i glang mo yi //	64.12326607011491
kariNyAH prema badDAyAH ganDam AGrAya sa dvipaH	dri ma snom zhing gnyis 'thung de // mi bdag g-yer bas lugs bzhin du //	75.61831721136359
nItim nRpaH iva utsiktaH tatyAja aFkuSa yantraNAm sa vegam DAvataH tasya rAga AkRzwasya daNxinaH	lcags kyu'i dbang du gyur pa btang // so ldan 'dod chags kyis bkug pa // rjes su chags bcas rgyug pa de // rmongs pa 'khor bdag la bzhin //	81.71059234640143
vimUXasya iva saMsAre na aBavat viratiH kkacid	gang du'ang dga' dang bral ma gyur // drishtv'a pra bha nydza na dza ba kunydza ram r'a dz'a kunydza ra: // bra dzantam dz'a ta sam de ha: sam y'a ta mi da ma bra b'i ta // aa ho ba t'a yam bha ba t'a bi na ya gr'a hi to ga dza: //	54.98694033476621
dRzwvA praBaQjana javam kuQjaram rAja kuQjaraH	drishta: pra ya to bee mu khyam gu ro ra syam ku sha sya ya: // bhra rlung bzhin mgyogs par bgrod pa yi // glang po mthong nas the tshom ni // skyes pa'i rgyal po glang po yis //	67.10849754077317
vrajantam jAta saMdehaH saMyAtam idam abravIt	kun tu bgrod la 'di smras so //	77.15692304026696
aho bata ayam BavatA vinayam grAhitaH gajaH	kye ma ma la glang po 'di // khyod kyis 'dul ba 'dzin du bcud // lcags kyu lci ba dag las kyang //	77.1266908148636
dRzwaH prayAtaH vEmuKyam guroH asya aFkuSasya yaH	gang zhig phyir phyogs song ba mthong // 'di @5b ma t'i ba di sh'am tsakra ma nu yant'i ba p'a da p'a: // p'a da n+y'a sa bha re n'a sya ksh'i pe n'a gh'u rna te kshi ti: // aa sminde ba ai b'a k'a le pra y'a te pra ti k'u la t'am // sarbb'a: pu ru sha k'a ra sya ni shpha l'a yatna bri tta yi rkang bkod khur gyis ni // phyogs kyi 'khor lo 'khor ba bzhin // rkang pas 'thung rnams rjes snyog bzhin //	43.19547110403176
Bramati iva diSAm cakram anuyAnti iva pAdapAH pAda nyAsa BareNa asya kzIbeNa ADUrNate kzitiH	sa rnams kun 'khrul myos pa bzhin //	50.74587954596679
asmin devaH iva akAle prayAte pratikUla tAm	'dir ni kha rje dus min par // rab tu mi mthun gyur pa bzhin //	78.85181928485831
sarvAH puruzakArasya nizPalAH yatna vRttayaH	skyes bu'i bya ba thams cad la // 'bad pas zhugs pa 'bras med ya: // ba tsa shru tve ti sam y'a ta:pra bho r'a ya ta s'a gha pa: // shi ksh'a pa da b'a da bee la dhy'a du b'a tsa ra tsi t'anydza li: // de ba sarba kri y'a yatta: kunydza ro yam ma y'a kri ta: // ka ra n'i gandha m'a ghr'a ya y'a ta: kim tva dya bi kri y'am //	48.16138032851855
vacaH SrutvA iti saMyAtaH praBoH AyAta sADvasaH	no gyur ; / de skad rje yi gsung thos nas // 'jigs par gyur pa'i kun tu bgrod //	79.52772414923044
SikzA apavAda vElakzyAt uvAca racita aQjaliH	bslab pa smad pas skyengs gyur cing // thal mo sbyar ba byas nas smras //	68.21108191270324
deva sarva kriyA AyattaH kuQjaraH yam mayA kRtaH	lha gcig bdag gi glang po 'di // bya ba kun gyi dbang du bgyis // 'on kyang de ring glang mo yi // dri ma mnam zhing rnam 'gyur gyur //	80.38921342557504
kariNI ganDam AGrAya yAtaH kim tu adya vikriyAm	'dod pa de sham na ni ya mi na d'a kshi nyam na s'a dhu t'am // sma ranti dzanta ba:k'a mam k'a ma sya ba sha m'a ga t'a: // ke na sr'i ti ra so t+si kt'a sha y'a bhi mu kh'i ma ti: // aa da bhra shva bhra bi bhrashta shee la ku lye ba b'arya te // sha r'i ra shra ba'i dbang du gyur pa yi //	58.365496828178685
na upadeSam na niyamam na dAkziNyam na sADu tAm	skye bo rnams ni man ngag min // sdom pa ma yin yod min zhing //	76.62675012854166
smaranti jantavaH kAmam kAmasya vaSam AgatAH	legs pa nyid min 'dod pa dran //	61.7854700088501
kena rati rasa utsiktA vizaya aBimuKI matiH	yul la mngon par phyogs pa'i blo // dga' ba'i ro la chags gyur pa //	78.05933537611105
adaBra SvaBra viBrazwa Saola kulyA iva vAryate	gshong gshong mang por ri yi chu // rnam par lhung bzhin su yis bzlog / lus ni ngal ba'i @6a * // ma shi ksha y'i da na k'a:ku sha l'a ba yam // ma no ni ya ma shiksha y'am mu na yo pi na pandi t'a: // r'a g'a da ga ni t'a y'a sa:skha li t'a khi la sam ya ma: // ae sha dh'a ba tya m'arge na m'u rkha kha la ai pa dvi pa: //	51.48200718231375
SarIra Srama SikzAyAm damakAH kuSalAH vayam	* // bslab pa la // 'dul bar byed pa kho bo mkhas //	69.24767048542316
manaH niyama SikzAyAm munayaH pi na paNxitAH	yid ni sdom pa'i bslab pa la // thub pa rnams kyang mkhas pa yin //	75.01660564412592
rAgAt agaNita AyAsaH sKalita aKila saMyamaH	chags las ngal bar mi rtsi zhing // bsdams pa ma lus bral gyur te // ngan rmongs bzhin du lam min nas // gnyis 'thung 'di ni rab tu rgyug / briksha s'a kh'am sa ma pa m'a lambya tya dze nam pri thv'i pa te: // bya sa ni pa ti ta sa tyam p'a ta ya tye ba du rdza na: //	58.830384073437656
eza DAvatyamAreNa mUrKaH KalaH iva dvipaH vRkza SAKAm samAlambya tyaja imam pRTivIpate	sam y'a ta sya ba tsi:shru tv'a tatk'a la sa dri sham nri pa: // te nee ba sa hi ta sh'a kh'a m'a la lam be ma h'a ta ro: // aa ba skye bo ngan pa ya ngar lhung //	78.65925066708398
vyasanI patitaH satyam pAtayati eva durjanaH	nges par lhung bar bgyid pa nyid // sa bdag ljon pa'i lo ma rnams // yang dag bzung la 'di ni thong // mi bdag gis ni kun tu 'gro'i //	67.13207162886967
saMyAtasya vacaH SrutvA tad kAla sadRSam nRpaH	de dus su 'os tshig thos nas //	82.18968263749153
tena eva sahitaH SAKAm Ala lambe mahA taroH	de dang lhan cig shing chen gyi // lo ma dag la 'phyangs par gyur // mi bdag shing las t'ir++ya ta ro ra shva m'a ru hya nri pa too ga te // pr'a sy'a li lim ga ka ri n'i bi g'a hya ga ha nam ga dza: // ta ta: sh'anta sma ra ha st'i di nee ra bhye sapta bhi: kshmam // sva ya m'a la na si baktasta stho ka tsa la l'a pa: // shiksh'a sam ya babs gyur te //	55.847275493862014
avatIrya taroH aSvam Aruhya nRpatO gate	rta la zhon nas gshegs par gyur // glang po nags su 'khyams gyur pas //	85.53367759021931
prApya aliliFga kariNIm vigAhya gahanam gajaH	glang mo la ni 'khyud pa thob // de 'og glang chen 'dod pa zhi //	75.25993169666604
tatas SAntasmaraH hastI dinEH aByetya saptaBiH	nyin zhag bdun gyis 'dod pa'i sar // rang nyid mngon du 'ongs shing chags //	74.25635572746465
svayam AlAna saMbadDaH tasTO BuktvA yaTAsuKam	bza' ba mngon par 'dod cing gnas //	73.48044116156441
SikzA saMyama yantritam tam dRzwvA svayam Agatam	bslab pas @6b ma yantri ta: tam drishtv'a sva ya m'a ya tam // sam y'a ta koo sha lotka harsh'a da r'a dze n+ya be da ya ta // r'a ga ba gu ra y'a krishta: pra ya yoo ya: sma r'atta ra: // shi ksh'a y'a ma bi sam b'a d'i so yam pr'apta: sva yam ga dza: // bsdams pa'i dbang gyur cing // rang nyid 'ongs pa de mthong nas // mkhas pa shin tu dga' ba yi //	59.07276852754748
saMyAtaH kOSala utkarza harzAt rAjQe nyavedayat	kun tu bgrod kyis rgyal la smras //	78.33233192988804
rAga vAgurayA AkRzwaH prayayO yaH smara AturaH	chags pa'i zhags pas drangs gyur cing // 'dod pas gzir nas rab song gang //	78.0166323302328
SikzAyAm avisaMvAdI saH yam prAptaH svayam gajaH	bslab pa dag dang mi 'gal bar // glang po 'di de rang nyid 'ongs /	81.52916725395269
saMketa yantritaH vaSyaH rasa jQaH sallakIBuvAm	sa sam ke ta yantri tam ba shya ra sa dznya: salla k'i bhu b'am //	74.66433623078026
saMtapta loha kavalam gRhNAti vinaye sTitaH	sam tapta lo ha ka ba lam grihna ti bi na ye sthi ta: // ae sha k'a ma ra s'a krishta: kasht'a bi kri ti m'a ya yoo // pu na:pra kri ti m'a banna: pra sh'anta ma da na dzva ra: // sh'aky'a brda dang ldan pa'i dbang gyur gzigs // sa la k'i sa'i ro shes pa // shin tu tsha ba'i lcags kyi zas // 'dzin cing dul ba dag tu gnas //	58.02898901258416
eza kAma rasa AkRzwaH kazwAm vikRtim AyayO	'di ni 'dod pa'i ro yis drangs // kun tu sdug bsngal ro yis drangs //	75.37841077582615
punar prakRtim ApannaH praSAnta madana jvaraH	'dod pa'i rims ni rab zhi nas // phyi nas rnal du gnas pa thob // lha gcig da ma yi tum de ba sim ha by'a ghra ga dz'a da ya: // na tu r'a g'a sa ba ksh'i bi pi sha y'a bhi mu kham ma na: // ae ta d'a karnya bh'u p'a lastatta the ti bi tsinta yan // au b'a tsa sa tya mu tsi tam sam y'a ta ka thi tam tva y'a //	52.85913223318496
SakyAH damayitum deva siMha vyAGra gaja AdayaH	aa seng ge stag dang ni // glang po la sogs 'dul bar nus // chags pa'i chang gis myos pa'i yid //	86.3474843776565
na tu rAga AsavakzIba vizaya aBimuKam manaH	yul la mngon par phyogs pa min //	78.5046748825998
etat AkarNya BUpAlaH tat taTA iti vicintayan	de dag thos nas sa skyong gis // de de bzhin zhes bsams nas smras //	85.94284105618405
uvAca satyam ucitam saMyAta kaTitam tvayA	kun tu bgrod khyod bden pa dang // rigs pa dag tu brjod pa yin // rab zhi @7a * // pyasti kashtsillo ke smin ye na tsitta ma da dvi pa: // n'i ta: pra sha ma sh'i le na sam ya m'a li na t'am // ai tyu kte de ba t'a bishta:sam y'a ta sta ma bh'a sha ta: // de ba santi dza gatkle sha ni she shonm'u / * // tshul khrims gang dag gis // sems kyi gnyis 'thung myos pa ni // sdom pa'i thag pas btags gyur pa //	20.904997890699228
api asti kaScid loke smin yena citta mada dvipaH nItaH praSama SIlena saMyama AlAna lIna tAm	'jig rten 'di na 'ga' yod dam //	40.951238410707724
iti ukte de vata AvizwaH saMyAtaH tam aBAzata	de skad smras tshe kun tu bgrod // lha ni bzhugs pas de la smras //	87.1792885985244
deva santi jagat kleSa niHSeza unmUlana udyatAH	lha gcig 'gro ba'i nyon mongs rnams // ma lus la nody'a t'a: // bi be ka k'a la t'a lo ke bee r'a gya li t'a gra h'a: // sha ma santo sha bi sha d'a buddha ae ba pra bo dhi na: // ai ti buddh'a bhi dh'am shru tv'a sa myaksam bo dhi tse ta sa: // r'a dzny'a:pr'agdzanma dz'a bhy'a s'a ta 'joms pa la brtson zhing // rnam par rig ldan 'jig rten na //	50.80451633793381
viveka AlokitAH loke vErAgya janita AgrahAH	'bad pas chags bral skyed pa yod //	63.680750949042185
Sama saMtoza viSadAH budDAH eva praboDinaH	zhi dang chog shes dri ma med // rab rtogs sangs rgyas kho na'o // de ltar sangs rgyas mtshan thos pas // skye ba sngar skyes goms pa las //	76.43853790820835
iti budDa aBiDAm SrutvA samyaksaMboDi cetasaH	yang dag rdzogs pa'i byang chub pra ni dh'a na ma dz'a ya ta // bi ni madzdza dzdza ga di dam sam s'a re ma ka r'a ka re // sam t'a ra ye yam sam bo dhi mukta:ku la sha la se tu n'a // sa tho tsu rde ba ta byo mnastam shuddh'a b'a sa k'a yi k'a: // sam mya ksam bo dhi sems //	58.51780885462783
rAjQaH prAc janma ja aByAsa praNiDAnam ajAyata	rgyal po yi ni smon lam skyes //	69.70128512382507
vinimajjat jagat idam saMsAre makarAkare	'khor ba chu srin 'byung gnas su // rnam par byings pa'i 'gro ba 'di //	77.38966238121426
saMtArayeyam saMboDi muktaH kuSala setunA	dge ba'i lam nas rdzogs pa yi // byang chub grol bar yang dag bsgral //	85.05431126021257
aTa UcuH devatAH vyonmaH tam SudDAvAsa kAyikAH	de nas de la nam mkha' las // gtsang ma ris kyi lha yis smras //	78.97152933738894
