yaTA SabdaH nityaH iti pakza vacanam	dper na sgra mi rtag go zhes bya ba ni phyogs brjod pa'o //	90.98052039388882
kRtaka tvAt iti hetu vacanam	byas pa'i phyir ro zhes bya ba ni gtan tshigs brjod pa'o //	92.57511437545388
Gawa Adi vat iti sa pakza vacanam	bum pa la sogs pa bzhin no zhes bya ba ni mthun pa'i phyogs brjod pa'o //	94.43641540082737
AkASa Adi vat iti vipakza vacanam	nam mkha' la sogs pa bzhin no zhes bya ba ni mi mthun pa'i phyogs brjod pa'o //	91.5685061143169
sa punar dviviDaH dRSyate	de yang rnam pa gnyis su snang ste /	94.02847001287672
sADarmyeNa vEDarmyeNa ca	chos mthun pa dang ma chos mi mthun pa'o /	92.32905564989362
tatra sADarmyeNa tAvat	de la re zhig chos mthun pa ni //	94.58957250912984
yat kRtakam tat sarvam anityam dRzwam	gang byas pa de thams cad ni mi rtag par mthong ba //	87.7876541164686
yaTa Gawa AdiH	dper na bum pa la sogs pa'o //	79.50675360361735
SabdaH pi kRtakaH iti	sgra yang byas pa'i phyir zhes bya ba lta bu'o //	90.05653609548297
vEDarmyeNa api anitya tva aBAve kRtaka tva aBAvaH	yang chos mi mthun pa ni mi rtag pa nyid med na byas pa nyid med de //	91.20462520928257
yaTA AkASa AdiH	dper na nam mkha' la sogs pa bzhin te /	81.89881788767302
SabdaH tu kRtakaH iti	sgra yang byas pa'i phyir zhes bya ba lta bu'o //	91.63583864484515
kaH punar pakza ABAsaH	gang phyogs ltar snang ba yang gang zhe na /	93.4814145565033
pakza ABAsaH vastutas na pakzaH	phyogs ltar snang ba ni dngos su phyogs ma yin pa yin te /	91.67747681716392
pratyakza Adi viroDAt ayam pakza ABAsaH	mngon sum la sogs pas gnod pa'i phyir ro //	78.35952332962391
yaTA DUma AdiH DarmI budDimat hetu utpannaH sADyaH iti pratyakza virudDaH pakza ABAsaH	de ni phyogs ltar snang ba ste // dper na du ba la sogs pa'i chos can blo dang ldan pa'i rgyus bskyed pa bsgrub par bya ba yin no zhes bya ba mngon sum dang 'gal bas phyogs ltar snang ba yin te /	91.03996544609895
pratyakzatas vahneH DUma utpatti darSanAt	mngon sum gyis me las du ba skye ba mthong ba'i phyir ro //	88.8334371316231
anumAna virudDaH yaTA	rjes su dpag pa dang 'gal ba ni dper na /	89.6915665835869
veda vacanam Darmya pOruzeyam iti sADye SabdaH prayatna anantarIyakaH iti pOruzeya tvasya sidDeH	rig byed kyi tshig ni chos can skyes bus byas pa ma yin te zhes bsgrub par bya ba la // sgra ni brtsal ma thag tu byung ba yin pas skyes bus byas par grub pa'i phyir ro // rang gi tshig @315a * //	82.3136726741567
sva vacana virudDaH yaTA anumAnam na pramANam iti para avagamAya vAkya prayogaH para arTa anumAnam iti nirdeSAt	dang 'gal ba ni dper na rjes su dpag pa ni tshad ma ma yin no zhes bya ba ni / gzhan gyi khong du chud par bya ba'i phyir tshig brjod pa ni gzhan gyi don gyi rjes su dpag pa yin no zhes bstan pa'i phyir ro //	91.28780132801258
loka virudDaH yaTA Suci nara SiraH kapAlam prANi aFga tvAt SaFKa Sukti vat iti	'jig rten dang 'gal ba ni dper na mi mgo'i thod pa ni gtsang ba yin te srog chags kyi yan lag yin pa'i phyir dung chos dang nya phyis bzhin no zhes bya ba lta bu'o //	85.98820089056073
pratIti virudDaH yaTA	rtogs pa dang 'gal ba ni dper na /	81.35851113936481
yat yAvat kAla sTAyi tat anityam	gang dus ji srid gnas par byas pa ni mi rtag pa yin no //	87.45217223753009
yat yAvat kAla sTAyi tat sarvam nityam iti lOkika pratIteH	gang dus ji srid gnas par yang byas pa thams cad ni rtag pa yin no zhes 'jig rten pas rtogs pa'i phyir ro //	86.10657791316457
aprasidDa viSezaNaH yaTA	khyad par ma grub pa ni dper na /	78.83193967559122
vESezikasya sAMKyam prati SabdaH vinASI iti aprasidDa viSezyaH yaTA	bye brag pas grangs can pa la sgra 'jig pa yin no zhes bya ba lta bu'o // khyad par du byas ba ma grub pa ni //	86.79878681120285
sAMKyasya bOdDam pratyAtmA cetanaH iti sADyam	dper na grangs can pas sangs rgyas pa la bdag sems dang bcas pa yin no zhes bsgrub pa lta bu'o //	80.49052491976101
aprasidDa uBayaH yaTA	gnyi ga ma grub pa ni dper na /	78.11574862080236
vESezikasya bOdDam prati samavAyi kAraNam AtmA iti kAyaH sTira svaBAvaH iti vA	bye brag bas sangs rgyas pa la sdud par byed pa ni bdag nyid yin no zhes bya ba lta bu'am // lus ni brtan pa'i rang bzhin yin no zhes bya ba lta bu'o //	82.5317346247885
pakza ABAsAH uktAH	phyogs ltar snang ba bshad zin to //	75.38091444969177
kIdRSaH hetvABAsaH	gtan tshigs ltar snang ba ci 'dra ba zhig ce na /	86.66008671449156
yaH hetuH iva ABAsate na tu hetu tvena siDyati	gang zhig gtan tshigs ltar snang ba yin gyi gtan tshigs su grub pa ni ma yin pa'o //	86.2576802165555
hetvABAsaH triviDaH	gtan tshigs ltar snang ba ni gsum ste /	76.83023565243452
asidDaH virudDaH na EkAntikaH ca	ma grub pa dang 'gal ba dang ma nges pa'o //	85.56793210723184
tatra pakza asidDeH asidDaH iti hetvABAsaH pakze sa pakze ca Asan vipakze ca san yaH sa virudDaH iti hetvABAsaH sADya viparIta sidDeH	de la phyogs la ma grub pa'i phyir ma grub ces bya ba'i gtan tshigs ltar snang ba yin no // phyogs dang mthun pa'i phyogs la ni med pa mi mthun pa'i phyogs la yod pa de ni 'gal ba zhes bya ba'i gtan tshigs ltar snang ba yin // te /	95.65035695127129
sa pakza vipakzayoH uBayoH BAve BAve vA saMSaye vA asidDa pratibanDaH yaH hetuH saH na EkAntikaH hetvABAsaH	bsgrub par bya ba las phyin ci log bsgrub pa'i phyir ro // mthun pa'i phyogs dang mi mthun pa'i phyogs gnyi ga las / yod pa'am med pa'am the tshom za ba la'am 'brel pa ma grub pa'i gtan tshigs gang yin pa de ni ma nges pa'i gtan tshigs ltar snag ba zhes bya ba yin te /	85.0310927607775
vAdi prativAdiByAm sADayitum izwasya ekAntena asidDeH	rgol ba dang phyir rgol bas bsgrub par 'dod pa nges pa mi 'grub pa'i phyir ro //	84.54228599721588
uBaya asidDaH yaTA Sabdasya anitya tve sADye hetuH cAkzuza tvam vAdi prativAdinA uH asidDaH iti	dper na gnyis la ma grub pa ni sgra mi rtag pa nyid du grub par bya ba la / gtan tshigs mig gis bzung ba ni rgol ba dang / phyir rgol ba dag la ma grub pa lta bu'o // shing sems dang ldan par bsgrub par bya ba la shun spags thams cad bshus na 'chi ba'i phyir ro zhes bya ba'i @315b gtan tshigs ni /	76.91464513462188
cetanaH taruH iti sADye sarva tvac apaharaNe maraNAt iti hetuH prativAdinam bOdDam pratyasidDaH iti prativAdya sidDaH citta Adi niroDasya	phyir rgol ba sangs rgyas pa la ma grub pas phyir rgol ba la ma grub pa zhes bya ste / sems la sogs pa 'gags pa la sangs rgyas pa 'dod pa'i phyir ro //	73.3445586180543
acetanAH suKa AdayaH iti sADye utpattimat tvAt iti hetuH sAMKyasya svayam vAdinaH sidDaH iti vAdya sidDaH	bde ba la sogs pa sems med par bsgrub par bya ba la skye ba dang ldan pa'i phyir zhes bya ba'i gtan tshigs ni / grangs can ba rgol ba bdag nyid la ma grub pas / rgol ba la ma grub pa zhes bya'o //	90.2312740214849
vESezikeNa prativAdinam bOdDam prati pRTivI AdiH DarmI kAryaH iti sADyaH ekEka kzaNa vat anyA anya utpAdAt iti vAdinaH svayam asidDaH	bye brag pas phyir rgol ba sangs rgyas pa la / sa la sogs pa'i chos can bya ba yin no zhes bsgrub par bya ba la / skad cig re re 'dra ba gzhan dang gzhan 'byung ngo zhes bya ba ni rgol ba bdag nyid la ma grub pa yin te /	92.42093618631368
sidDe pyutpAdaH ekEka kzaNa vat anyA anya utpAda asidDeH	skye ba grub kyang skad cig re re 'dra ba gzhan dang gzhan 'byung ngo zhes pa ni ma grub pa'o //	87.10433371959013
pakza eka deSa asidDaH yaTA	phyogs kyi phyogs gcig la ma grub pa ni dper na shing rnams ni sems dang ldan pa pa'o // yin te /	78.47877654299454
cetanAH taravaH svApAt iti hetuH candane vAdinaH svayam pakza eka deSe sidDaH	gnyid log pa'i phyir ro zhes bya ba'i gtan tshigs ni phyogs kyi gos can rgol ba bdag nyid la phyogs kyi gcig la ma pa'o // yin te / grub ste /	81.17433424602865
na hi sarve vRkzAH rAtrO patra saMkoca BAjaH	shing thams cad mtshan mo lo ma 'khum pa la brten pa pa'o // yin te / grub ste / ma yin no //	72.11827481699875
evam eva kziti AdiH GarmI budDimat jAtaH iti sADye kAryam iti hetuH bOdDam pratyasidDaH pratyakza anupalamBAByAm kArya kAraNa sambanDa sidDkziti AdInAm sidDeH	de bzhin du sa la sogs pa'i chos can blo dang ldan pa las skyes pa yin no zhes bsgrub par bya ba la 'bras bu yin no zhes bya ba'i gtan tshigs ni sangs rgyas pa la pa'o // yin te / grub ste / ma yin no // grub ste / mngon sum dang mi dmigs pa rgyu dang 'bras bu'i 'brel pa bsgrub pa'i ngo bos sa la sogs pa la grub pa'i phyir ro pa'o // yin te / grub ste / ma yin no // grub ste /	74.08038259143139
vAsa Bojana Adi sidDiH iti ced tadA pakza eka deSa asidDiH	// gal te gnas dang bza' ba la sogs pa grub po zhes zer na pa'o // yin te / grub ste / ma yin no // grub ste / // / de'i tshe phyogs kyi phyogs gcig ma grub po //	79.55435235461196
saMdigDa asidDaH yaTA	the tshom za ba'i ma grub pa ni /	90.01063073765148
yadi iha DUmaH syAt atra vahniH syAt iti sADye hetu aniScayAt saMdigDa Darmya sidDaH yaTA	dper na gal te 'di du ba yin na 'di na me yod do zhes bsgrub par bya ba la / gtan tshigs nyid ma nges pa'i phyir ro // chos can the tshom zos ma grub pas ni // dper na ri sul du ma 'di dag las //	89.40382223537308
ezu anekezu nikuQjezu kasmiMScid nikuQje mayUraH iti sADye kekAyitAt iti hetuH iti	ri sul 'ga' zhig na rma bya yod de zhes bsgrub par bya ba la rma bya'i sgra grags pa'i phyir ro zhes bya ba'i gtan tshigs yin pa lta bu'o //	66.74415027172563
Darmya sidDO= api asidDaH yaTA	chos can ma grub pa yang ma grub pa yin te /	93.5390881841833
Darmya AtmA sarva vyApI iti sADye sarvatra upalaByamAna guNa tvAt iti hetuH iti	dper na chos can bdag thams cad du khyab par bsgrub par bya ba la / yod tan thams cad ni dmigs pa'i phyir ro zhes bya ba'i gtan tshigs yin pa lta bu'o //	91.95672162144344
navA ete sidDAH hetvABAsAH	bcu po 'di dag ni ma grub pa zhes bya ba'i gtan tshigs ltar snang ba'o //	86.62704062135252
kIdRSaH punar anEkAntikaH hetvABAsaH  ucyate	ma nges pa'i gtan tshigs ltar snang ba yang ci 'dra ba zhig ce na / smras pa / dper na sgra @316a * //	90.64772423078878
yaTA Sabdasya nitya tva Adike Darme sADye prameya tvAt iti hetuH sa pakza vipakzayoH sarvatra varttamAnaH sADAraNaH na EkAntikaH iti	rtag pa la sogs pa'i chos bsgrub par bya ba la / gzhal bya yin pa'i phyir zhes pa'i gtan tshigs ni / mthun pa'i phyogs dang mi mthun pa'i phyogs thams cad la 'jug pa'i thun mong gi ma nges pa'i zhes bya'o //	92.78993814655905
evam SabdaH nityaH iti sADye SrAvaNa tvAt iti hetuH sa pakze vipakze ca AvRtteH asADAraNaH na EkAntikaH	da bzhin du sgra rtag par bsgrub par bya ba la / mnyan par bya ba yin pa'i phyir zhes bya ba'i gtan tshigs ni mthun pa'i phyogs dang mi mthun pa'i phyogs la mi 'jug pa'i phyir thun mong ma yin pa'i ma nges pa yin no //	90.3512301919884
evam Sabdasya aprayatna anantarIyaka tve sADye nitya tvAt iti hetuH sa pakza eka deSa vRtti rvi pakza vyApi anEkAntikaH	de bzhin du sgra brtsal ma thag tu byung ba'i ma yin pa nyid bsgrub par bya ba la mi rtag pa'i phyir ro zhes bya ba'i gtan tshigs ni / mthun pa'i phyogs kyi phyogs gcig la 'jug la / mi mthun pa'i phyogs la khyad par 'jug pa'i ma nges pa yin te /	89.0902448433053
aprayatna AnantarIyakasya Sabdasya sa pakzaH vidyut AkASa AdiH	brtsal ma thag tu byung ba ma yin pa'i sgra mthun pa'i phyogs ni glog dang / nam mkha' la sogs pa ste /	88.47481332396694
tatra sa pakza eka deSe vidyut AdO= anitya tvam varttate	de la mthun pa'i phyogs la phyogs gcig glog la sogs pa la ni mi rtag pa 'jug la /	88.38662728723438
na AkASa AdO	nam mkha' la sogs pa la ni ma yin no //	81.20545787077684
vipakzAH prayatna AnantarIyaka AdayaH sarve tezu sarvezu asti	mi mthun pa'i phyogs brtsal ma thag tu byung ba la sogs pa thams cad yin te de thams cad la 'jug pa yin no //	83.5010823556139
evam Sabdasya prayatna AnantIyaka tve sADye nitya tvAt iti hetu rGawa AdO sarvatra vidyate aprayatna AnantarIyakaH vipakzaH puna rvidI ut AkASa AdiH	de bzhin du sgra ni brtsal ma thag tu byung ba nyid yin te zhes bsgrub par bya ba la mi rtag pa'i phyir zhes bya ba'i gtan tshigs ni / bum pa la sogs pa thams cad la ni yod la brtsal ma thag tu byung ba ma yin pa mi mthun pa'i phyogs yang glog dang nam mkha' la sogs pa de las phyogs gcig glog la sogs pa la ni 'jug la /	79.3439450380627
tatra eka deSe vidyut AdO varttate na AkASa AdO	nam mkha' la sogs pa la ni ma yin la /	60.91789152747707
tasmAt ayam vipakza eka deSa vRttiH sa pakza vyApi anEkAntikaH hetuH	de'i phyir 'di mi mthun pa'i phyogs gcig la 'jug la / mthun pa'i phyogs la khyab pa'i ma nges pa'i gtan tshigs yin no //	94.61987250299124
uBaya pakza eka deSa vRttiH anEkAntikaH yaTA	phyogs gnyi ga'i phyogs gcig la 'jug pa'i ma nges pa ni dper na /	92.60226458320628
DarmI SabdaH nityaH iti sADye mUrtta tvAt iti hetuH	chos can la sgra rtag par bsgrub par bya ba la / lus can ma yin pa'i phyir zhes bya ba'i gtan tshigs ni /	90.07427717312333
paramANu AkASa AdiH sa pakzaH tatra sa pakza eka deSaH AkASe mUrtta tvam vidyate na paramANO paramANUnAm mUrtta tvAt	mthun pa'i phyogs rdul phra rab dang nam mkha' la sogs pa de la mthun pa'i phyogs gcig nam mkha' ni lus can ma yin pa 'jug la / rdul phra rab ni ma yin te rdul phra rab rnams lus can yin pa'i phyir ro //	92.30324878917125
Gawa suKa AdiH anityaH vipakzaH tad eka deSe suKa AdO vidyate na Gawa AdO= iti	bum pa dang bde ba la sogs pa mi rtag pa mi mthun pa'i phyogs gcig bde ba la sogs pa la 'jug la / bum pa la sogs pa @316b ma yin pa lta bu'o //	94.12447535783699
evam saMdigDa vipakza vyAvRttiH sa pakza vyApi anEkAntikaH hetuH yaTA	de bzhin du mi mthun pa'i phyogs la ldog pa la ni the tshom za la / mthun pa'i phyogs la khyab pa'i ma nges pa'i gtan tshigs ni /	92.85373755443699
kapila Adi rDarmi asarvajQaH iti sADye vaktR tvAt iti hetuH raTyA puruza AdO sa pakze vidyate vipakze sarvajQe saMdigDaH	dper na ser skya la sogs pa'i chos can thams cad mkhyen pa ma yin te zhes bsgrub par bya ba las smra ba'i phyir zhes bya ba'i gtan tshigs ni ; lam po che'i skyes bu la sogs pa dang mthun pa'i phyogs la ni yod la / mi mthun pa'i phyogs thams cad mkhyen pa la ni the tshom za ste /	80.77767341720896
sarvajQasya atIndriya tvAt vaktR tvam asti na vA iti saMdehaH	thams cad mkhyen pa ni dbang po las 'das pa'i phyir smra ba yod dam med pa la the tshom za ba yin no //	86.95997527523772
evam saMdigDa sapakza vRttiH vipakza vyApi anEkAntikaH hetuH yaTA	de bzhin du mthun pa'i phyogs la 'jug pa la ni ; the tshom za la mi mthun pa'i phyogs la khyab pa'i ma nges pa'i gtan tshigs ni dper na /	91.99524653185489
RzaBa varDamAna Adi rDarmI sarvajQaH iti sADye kevala SAstra karttR tvAt iti hetuH sa pakze sarvajQe saMdigDaH	khyu mchog dang 'phel ba la sogs pa'i chos can thams cad mkhyen pa yin no zhes bsgrub par bya ba la bstan bcos 'ba' zhig byed pa'i phyir zhes bya ba la gtan tshigs ni mthun pa'i phyogs thams cad mkhyen pa la ni the tshom za ste /	85.08416660564076
sarvajQasya atIndriya tvAt kevala SAstra karttari saMdehaH	thams cad mkhyen pa ni dbang po las shin tu 'das pa'i phyir / bstan bcos 'ba' zhig byed pa la the tshom za ba yin no //	84.52910327190061
vipakzea AdO= asarva jQe sti iti anvaya vyatirekayoH saMdehe na EkAntikaH hetuH yaTA jIvat SarIram sa Atmakam prANa Adima tvAt iti hetuH	mi mthun pa'i phyogs pa ra ha dang ma ha re la sogs pa thams cad mkhyen pa ma yin pa la yod pa lta bu'o //	66.48560694670562
jIvat SarIra sambanDI prANa AdiH sa Atmake nirAtmake vA varttamAnaH vyAvRttaH vA iti aniScayaH tatas kevala anvayI hetuH dRzwAnta aBAvAt	rjes su 'gro ba dang ldog pa la the tshom za ba'i ma nges pa'i gtan tshigs ni dper na gson po'i lus ni bdag dang bcas pa yin te srog chags la sogs pa dang ldan pa'i phyir ro zhes bya ba'i gtan tshigs ni gson po'i lus dang 'brel ba can srog la sogs pa bdag dang bcas pa'am bdag med pa la 'jug pa'am ldog pa ma nges pa yin te ; de bas na rjes su 'gro ba 'ba' zhig pa'i gtan tshigs yin te dpe med pa yin pa'i phyir ro //	69.44932596074148
evam dvitIyaH pi kevala vyatirekI	de bzhin du gnyis pa la yang ldog pa 'ba' zhig yin te /	76.77159905433655
jIvat SarIram idam na nirAtmakam prANa Adi a BAva prasaFgAt iti	gson po'i lus 'di ni bdag med pa ma yin te srog la sogs pa med par thal bar 'gyur ba'i phyir ro zhes bya ba lta bu'o //	84.69453609985744
dRzwAnta aBAvAt anvayasyA niScayaH vyatirekasya ca niScayaH iti ayam saMdigDaH hetuH	dpe med pa nyid kyi phyir rjes su 'gro ba nges pa med pa dang / ldog pa yang nges pa 'di ni the tshom za ba'i gtan tshigs so //	92.30605906349727
ete daSAnEkAntika hetvA ABAsAH udAhRtAH	bcu po 'di dag ni ma nges pa'i gtan tshigs ltar snang ba zhes bstan to //	87.54325943567439
virudDAH hetvABAsAH kIdRSAH	'gal ba'i gtan tshigs ltar snang ba ci 'dra ba zhig ce na /	80.67535127219507
yaTA DarmI SabdaH nityaH iti sADya DarmaH	dper na chos can sgra rtag ste zhes bya ba ni @317a * // bsgrub par bya ba'i chos so //	92.38928855909934
kRtaka tvAt AkASa Adi vat iti ayam hetuH Gawa AdO vipakzaH eva vidyate na sa pakze	byas pa'i phyir nam mkha' la sogs pa bzhin no zhes bya ba'i gtan tshigs 'di ni bum pa la sogs pa mi mthun pa'i phyogs nyid la yod la mthun pa'i phyogs la ni ma yin pa lta bu'o // de bzhin du chos can sgra rtag ste zhes bsgrub par bya ba la /	82.85843699045954
evam DarmI SabdaH nityaH iti sADye prayatna anantarIyaka tvAt iti hetuH sa pakzaH AkASa AdO na asti Gawa AdO= eka deSe sti vidyut AdO na asti iti	brtsal ma thag tu byung ba yin pa'i phyir zhes bya ba'i phyir gtan tshigs mthun pa'i phyogs nam mkha' la sogs pa la med phyogs gcig bum pa la sogs pa la ni yod la / glog la sogs pa la ni med pa lta bu'o //	89.43120386249626
imO dvO hetU Darma svarUpa viparIta sADanO Darmi svarUpa viparIta sADanaH dviviDaH yaTA	gtan tshigs 'di gnyis ni chos kyi rang gi ngo bo phyin ci log tu bsgrub pa dang / chos can rang gi ngo bo phyin ci log tu bsgrub pa la rnam pa gnyis yin te /	91.55094742338707
ete cakzuH AdayaH para arTAH iti sADya DarmaH saMGAta tvAt iti hetuH Sayana Asana Adi vat iti sa pakza nirdeSaH	dper na chos mig la sogs pa 'di dag gzhan gyi don du bsgrub par bya ba'i chos so // bsags pa yin pa'i phyir zhes bya ba ni gtan tshigs so // khri dang stan la sogs pa bzhin no zhes bya ba ni mthun pa'i phyogs bstan pa'o //	87.00268599933251
ayam hetuH yaTA cakzuH AdeH pArArTyam sADayati taTA saMhata tvam api parasya sADayati	'di ltar gtan tshigs 'dis mig la sogs pa gzhan gyi don du sgrub par byed la / de bzhin du bsags pa nyid gzhan gyir sgrub par byed de /	86.46660643227698
Sayana Asana AdeH saMhata devadatta Adi parArTa tva darSanAt	khri dang stan la sogs pa bsags pas lha sbyin la sogs pa gzhan gyi don byed par mthong ba'i phyir ro //	88.46031831688954
Darmi svarUpa viparIta sADanaH yaTA	chos can gyi rang gi ngo bo phyin ci log tu bsgrub pa ni /	92.44555683793692
DarmyAdiH budDimataH kAraNAt utpadyate iti sADye sa ASra tvAt iti hetuH	dper na chos can la sogs pa ni blo dang ldan pa'i rgyu las skyes pa yin te zhes bya bar bsgrub par bya ba la rten pa dang bcas pa'i phyir zhes bya ba ni gtan tshigs so //	86.28343320775518
Gawa Adi vat iti sa pakza nirdeSaH	bum pa la sogs pa bzhin no zhes bya bas ni / mthun pa'i phyogs bstan to //	93.85263386909205
yaTA anena hetunA budDimat hetutaH jAta tvam sADyate taTA budDimat karttuH sa ASraya tvam api sADyate	'di ltar gtan tshigs 'dis ni blo dang ldan pa'i rgyu las skyes pa nyid sgrub par byed pa yin la / de bzhin du blo dang ldan pa'i byed pa'i rten pa dang bcas pa yang sgrub par byed la /	88.85431154828757
Darmi viSeza viparIta sADanaH yaTA	do // chos can gyi khyad par phyin ci log tu bsgrub pa ni dper na /	91.38288062916259
vESezikeNa yoga AcAram prati Darmya AtmA cetanA iti sADye vijQAna aDizWAnAt iti hetu ryaTa acetanam AtmAnam cetanam sADayati taTA ayam hetusADayati vijQAnasya anitya tvAt	bye brag pas dpyod pa pa la chos bdag ni sems dang ldan pa yin no zhes bsgrub par bya ba la sems kyis byin gyis brlabs pa'i phyir zhes bya ba'i gtan tshigs ni / bdag sems med pa la ji ltar sems dang ldan par sgrub par byed pa de bzhin du gtan tshigs 'dis mi rtag pa yang sgrub par byed de / rnam par shes pa ni mi rtag pa'i phyir ro //	84.28167663666896
paQcaBiH etEH virudDAH hetvABAsAH pradarSitAH	lnga po de dag gis ni 'gal ba'i gtan tshigs ltar snang ba bstan to //	88.43697585493126
virudDa avyaBicArI kutra api hetu dozaH na Bavati iti tasya udAharaNa upanyAsaH na yuktaH udAharaNam ucyate ced yat sarva deSa avasTitEH sva sambanDiBiH yugapad aBisambaDyate tat sarva gatam yaTA AkASam	'gal @317b ba mi 'khrul ba zhes bya ba ni gang du yang gtan tshigs kyi skyon ma yin pas de'i dpe brjod pa mi rigs te /	44.87859726022829
sarva deSa avasTitEH sva sambanDiBiH yugapad sAmAnyam aBisambadDam iti pElukasya svaBAva hetu prayogaH	de'i dpe brjod na gang phyogs thams cad na gnas pa dang / bdag nyid rang dang gcig par mngon par 'brel pa can de ni thams cad du 'gro ba yin te / dper na nam mkha' bzhin phyogs thams cad na gnas pa ni rang dang 'brel pas cig car spyi dang mngon par 'brel pa yin no zhes bya ba ni pe lu ka'i rang bzhin gyi gtan tshigs kyi / sbyor ba'o //	72.34604141853116
dvitIyaH pi prayogaH pEWarasya yat upalabDi lakzaNa prAptam sat yatra na upalaByate na tat tatra asti	yang sbyor ba gnyis pa ni dpe tha ra'i yin te gang dmigs pa'i mtshan nyid kyir gyur pa gang du mi dmigs pa de ni / sbyor ba'o // med do //	84.3061970333117
tat yaTA kasmiMScid deSe vidyamAnaH GawaH	dper na phyogs 'ga' zhig na bum pa med de zhes bya ba / sbyor ba'o // med do // lta bu'o //	80.57203569224964
na upalaByate ca upalabDi lakzaNa prAptam sAmAnyam vyakti antarAlezu iti	dmigs pa'i mtshan nyid kyir gyur pa'i spyi gsal ba / sbyor ba'o // med do // lta bu'o // dang / gsal ba'i bar na mi dmigs pa'i phyir ro zhes bya ba lta bu'o //	70.1865386185126
ayam anupalamBa hetuH pUrva uktaH ca svaBAva hetuH anayoH paraspara viroDena saMSaya janaka tvAt	mi dmigs pa'i gtan tshigs 'di dang sngar bstan pa'i rang bzhin gyi gtan tshigs 'di phan tshun gnod pas the tshom bskyed pa'i phyir ro //	87.23581795103938
sa pakzAt anyaH dRzwAntaH na kaScid asti iti sa pakzaH eva ayam sADarmyeNa dRzwAntaH Bavati	mthun pa'i phyogs dang gzhan pa'i dpe zhes bya ba ni 'ga' yang med de mthun pa'i phyogs 'di nyid chos mthun pa'i dpe yin no //	92.71767554018662
tatra kIdRSAH dRzwAnta ABAsAH	de la dpe ltar snang ba ci lta bu zhig ce na /	82.17361514464669
sADarmyeNa tAvat	chos mthun pa'i re zhig 'di lta bu ste /	89.40723943710327
