		10.0
nEHSreyasaH punar DarmaH sUkzmaH gamBIra darSanaH	phra zhing @108a * // zab par snang ba dang // byis pa thos dang mi ldan la //	82.07043735113643
bAlAnAMa SrotravatAm uktaH trAsa karaH jinEH	skrag par byed par rgyal bas gsungs //	75.38713186665585
na asmi aham na BavizyAmi na me sti na Bavizyati	bdag yod ma yin yod mi 'gyur // bdag gi yod min mi 'gyur zhes // byis pa dag ni de ltar skrag /	85.60042533050006
iti bAlasya saMtrAsaH paNxitasya Baya kzayaH	mkhas pa la ni skrag pa zad //	75.68537958463033
ahaMkara prasUtA iyam mamakAra upasaMhitA	skye dgu 'di ni ma lus pa ; / ngar 'dzin pa las byung ba dang // nga yir 'dzin ldan skye dgu la //	57.41398715169866
prajA prajA hita ekAnta vAdinA aBihita aKilA	phan pa gcig tu gsung bas gsungs //	70.71041604450771
asti aham mama ca asti iti miTyA etat parama arTiBiH	bdag yod bdag gir yod ces pa // 'di ni dam pa'i don du log /	65.0622097036353
yaTABUta parijQAnAt na Bavati uBayam yatas	gang phyir yang dag ji lta ba // yongs su shes pas gnyis mi 'byung //	88.30234285132664
ahaMkAra udBavAH skanDAH saH haMkAraH nRtaH rTataH	ngar 'dzin las byung phung po rnams // ngar 'dzin de ni don du brdzun //	81.77798546102724
bIjam yasya anRtam tasya prarohaH satyataH kutas	gang gis sa bon brdzun pa de'i // skye ba bden pa ga la zhig /	73.08198918812207
skanDAn asatyAn dRzwvA evam ahaMkAraH prahIyate	phung po de ltar mi bden par // mthong nas ngar 'dzin spong bar 'gyur // ngar 'dzin pa dag spangs nas ni //	87.48900718415166
ahaMkAra prahANAt ca na punar skanDa saMBavaH	phyis ni phung po 'byung mi 'gyur //	73.82139539718628
yaTA AdarSam upAdAya sva muKa pratibimbakam	ji ltar me long brten nas su // rang bzhin gzugs brnyan snang mod kyi //	86.6995256570619
dRSya te nAma tat ca evam na kiMcid api tattvataH	de ni yang dag nyid du na // cung zad kyang ni yod min pa //	85.1771461519308
ahaMkAraH taTA skanDAn upAdAya upalaByate	de bzhin phung po rnams brten nas // ngar 'dzin pa ni dmigs par 'gyur //	86.23631947874104
na ca kaScid sa tattvena sva muKa pratibimba vat	rang gi bzhin gyi gzugs brnyan bzhin // yang dag nyid du de 'ga' med //	88.47182154328021
yaTA AdarSam anAdAya sva muKa pratibimbakam	ji ltar me long ma brten par ; / rang bzhin gzugs brnyan mi snang ltar //	83.51670902072051
na dRSyate taTA skanDa AnanAdAya aham iti api	phung po rnams la ma brten par // ngar 'dzin pa yang de dang 'dra // 'phags pa kun dga' bo yis ni //	64.70540472078174
evaMviDa arTa SravaNAt Darma cakzuH avAptavAn	de lta bu yi don thos nas // chos la mig 'thob bdag nyid kyis //	80.95321086341278
Arya AnandaH svayam ca eva BikzuByaH BIkzNam uktavAn	dge slong rnams la bzlas te smras //	71.34043762418959
skanDa grAhaH yAvat asti tAvat eva aham iti api	ji srid phung por 'dzin yod par // de srid de la ngar 'dzin yod //	78.69303205254235
ahaMkAre sati punar karma janma tatas punar	ngar 'dzin yod na yang las te // de las yang ni skye ba yin //	82.71296912996588
tri vartmA etat anAdi anta maDyam saMsAra maNxalam	lam gsum thog mtha' dbus med pa // 'khor ba'i dkyil 'khor mgal me yi //	85.28901302418144
alAta maNxala praKyam Bramati anyonya hetukam	dkyil 'khor lta bur phan tshun gyi // rgyu can 'di ni 'khor bar 'gyur //	84.31108745595381
sva para uBayataH tasya trEkAlyataH pyaprAptitaH	de ni rang gzhan gnyis ka dang // dus gsum nyid du'ang ma thob phyir // ngar 'dzin pa ni zad par 'gyur //	77.40932040402386
ahaMkAraH kzayam yAti tatas karma ca janma ca	de nas las dang skye ba yang //	65.598712190505
evam hetu Pala utpAdam paSyan= tad kzayam eva ca	de ltar rgyu 'bras skye ba dang // de dag zad pa nyid mthong nas // yang dag nyid du 'jig rten la //	84.58175344329246
na astitAmastitAm ca eva na eti lokasya tattvataH vEdya	yod med nyid du mi sems so //	57.94594983396859
sarva duHKa kzayam Dama SrutvA evam aparIkzakaH	sdug bsngal thams cad zad pa yis// @108b chos 'di thos nas rtog med pa // mi 'jigs gnas la sngar bdag /	79.98010209024208
saMkampati aparijQAnAt aBaya sTAna kAtaraH	yongs su mi shes phyir skrag go //	65.04159770292395
na Bavizyati nirvANe sarvam etat na te Bayam	mya ngan 'das la 'di dag kun // med par gyur na khyod mi 'jigs //	82.43789643058787
ucyamAnaH iha aBAvaH tasya te kim BayaMkaraH	'dir ni med par bshad pa la // khyod ni ji ste 'jigs par byed //	76.84062169764253
mokze na AtmA na ca skanDAH mokzaH ced IdRSaH priyaH	thar la bdag med phung po med ; / gal te thar pa de 'drar 'dod // bdag dang phung po gsal ba la //	88.10348830087379
Atma skanDa apanayanam kim iha eva tava apriyam	'dir ni khyod ko cis mi dga' //	68.2173999201867
na ca aBAvaH pi nirvAnam kutas eva tasyavA asya BAvatA	mya ngan 'das pa dngos med pa'ang // min na de dngos ga la yin // dngos dang dngos med der 'dzin pa //	85.41726222410719
BAva aBAva parAmarSa kzayaH nirvANam ucyate	zad pa mya ngan 'das shes bya'o //	66.54956688600429
samAsAt na astitA dRzwiH Palam na asti iti karmaNaH	mdor na med par lta ba nyid ; / las kyi 'bras bu med ces pa // bsod nams ma yin ngan song ba //	84.61367371138361
apuNya apAyIkI ca ezA miTyAdRzwiH iti smRtA	de ni log par lta zhes bshad // mdor na yod par lta ba nyid //	80.66756421892462
samAsAdastita adRzwiH Palam ca asti iti karmaNAm	las kyi 'bras bu yod ces pa //	67.12668180465698
puNyA su gati nizyandA samyak dRzwiH iti smRtA	bsod nams bde 'gro rgyu mthun pa // yang dag lta ba zhes bshad do //	83.08149998246016
jQAne nAsti astita aSAnteH pApa puNya vyatikramaH	shes pas med dang yod zhi'i phyir // sdig dang bsod nams las 'das pa //	76.22688368865394
durgateH sugateH ca asmAt sa mokzaH saBdiH ucyate	de yis ngan 'gro bde 'gro la // de ni thar par dam pas bshad // rgyu dang bcas pas skye mthong bas //	77.63331309148354
sa hetum udayam paSyan na astitAm ativartate	med pa nyid las 'das pa yin // rgyu dang bcas pas 'gag mthong bas //	77.42363858540463
astitAm api na upEti niroDam saha hetunA	yod pa nyid du'ang khas mi len //	63.37221277121341
prAc jAtaH sahajAtaH ca hetuH ahetukaH rTataH	sngar skyes pa dang lhan cig skyes // rgyu min don du rgyu med do //	83.60364089014115
prajQapteH apratIta tvAt utpatteH ca eva tattvataH	btags dang yang dag nyid du na // skye ba'ang rab tu ma grags phyir //	82.5710990367735
asmin sati idam Bavati dIrGe hrasvam yaTA sati	'di yod pas na 'di 'byung dper // ring po yod pas thung du bzhin //	79.54084134541813
tasya utpAdAt udeti idam dIpa utpAdAt yaTA praBA	'di skyes pas na 'di skye dper // mar me byung bas 'od bzhin no /	77.58273265287599
hrasve sati punar dIrGam na Bavati svaBAvataH	ring po yod na thung du nyid // rang gi ngo bo las ma yin //	81.53657765821504
pradIpasya api anutpAdAt praBAyAH api asaMBavaH	mar me byung ba med pa'i phyir // 'on kyang 'byung ba med pa bzhin //	85.6654714503459
evam hetu Pala utpAdam dRzwvA na upEti nAstikyamna astitAm	de ltar rgyu 'bras skye mthong zhing // 'jig rten 'di na ji bzhin du //	56.71480367950272
aByupetya asya lokasya yATA BUtyam prapaQca jam	spros las byung bar khas blangs nas // med pa nyid du khas mi len //	79.30571656965758
niroDam ca prapaQca utTam yATA BUtyAt upAgataH	'gog pa spros las ma byung ba // yang dag ji bzhin nyid gyur pa // khas len yod pa nyid mi 'gyur //	79.80715376893625
na upayAti astitAm tasmAt mucyate dvaya niScitaH	des na gnyis mi brten pa grol //	57.06825590133667
dUrAt Alokitam rUpam AsannEH dRSyate sPuwam	thag ring nas ni mthong ba'i gzugs // nye ba rnams kyis gsal bar mthong //	86.96049920999678
marIciH yadi vAri syAt AsannEH kim na dRSyate	smig rgyu gal te chu yin na // nye ba rnams kyis cis mi mthong /	80.51218417579071
dUrIBUtEH yaTABUtaH lokaH yam dRSayate taTA	@109a * // ji ltar ring ba rnams kyis ni // 'jig rten 'di ni yang dag mthong //	82.38810129471949
na dRSyate tad AsannEH animittaH marIci vat	de ltar de dang nye rnams kyis // mi mthong mtshan med smig rgyu bzhin //	85.5751375466452
marIciH toya sadRSI yaTA na ambu na ca arTataH	ji ltar smig rgyu chu 'dra ba // chu min don du ma yin pa //	80.4331371809181
skanDAH taTA Atma sadRSAH na AtmAnaH na api te rTataH vEdya	de bzhin phung po bdag 'dra ba // de dag bdag min don du min ; / smig rgyu la ni 'di chu zhes //	85.42080188245717
marIcIm toyam iti etat iti matvA AgataH tra san	bsam de de ni song ba las //	60.585554940359934
yadi na asti iti tat toyam gRNhIyAt mUXaH eva saH	gal te chu de med do zhes // 'dzin pa de ni blun pa nyid //	89.02974769244346
marIci pratimam lokam evam asti iti gRNhataH	de bzhin smig rgyu lta bu yi //	71.5085547508732
na asti iti ca api mohaH yam sati mohe na mucyate	'jig rten yod pa'am med pa zhes // 'dzin pa de ni rmongs pa ste // rmongs pa yod na mi grol lo //	86.60323913542055
nAstikaH durgatim yAtim sugatim yati ca AstikaH	med pa pa ni ngan 'gror 'gro // yod pa pa ni bde 'gror 'gro //	83.22828769991867
yaTABUta parijQAnAt mokzam advaya niSritaH	yang dag ji bzhin yongs shes phyir // gnyis la mi brten thar par 'gyur // yang dag ji bzhin yongs shes pas //	83.79566738198592
anicCan nAstita astitve yaTABUta parijQayA	med dang yod par mi 'dod pa // de phyir med pa par 'gyur na //	65.94268422717295
na astitAm laBate mohAt kasmAt na laBate stitAm	ci phyir yod pa par mi 'gyur //	58.88692458983391
syAt astidUzaNAt asya na astita Akzipyate rTataH	gal te yod pa sun phyung bas // don gyis 'di ni med par bslan // de bzhin med pa sun phyung bas //	75.05995494371054
na astitA t UzaNAt eva kasmAt na Akzipyate stitA	yod par ci yi phyir mi bslan // gang dag don gyi med nyid du // dam mi 'cha' zhing mi spyod pa //	74.21029000738373
na pratijQA na caritam na cittam boDi niSrayAt	byang chub rten phyir sems med na //	67.62725461853876
nAstika tve rTataH yezAm kaTam te nAstikAH smRtAH	de dag ji ltar med par bshad // gang zag phung por smra ba yi //	74.45887429762057
sa sAMKyOlUkya nirgranTa pugdala skanDa vAdinam	'jig rten grangs can 'ug phrug dang // gos med bcas la gal te zhig /	69.97775655531431
pRcCa lokam yadi vadati astinAsti vyatikramam	yod med 'das pa smra na dris // de phyir sangs rgyas rnams kyi ni //	68.07725081445756
DarmayOtakam iti asmAt na asti astitva vyatikramam	bstan pa 'chi med yod med las //	68.466561794281
vidDi gamBIram iti uktam budDAnAm SAsana amRtam	'das pa zab mo 'di bshad pa // chos kyi khud pa yin zhes gyis //	79.19410099295206
viBavam na eti na AyAti na tizWati api ca kzaNam	zhig nas 'gro med 'ong med cing // skad cig kyang ni mi gnas pa //	86.43041547058172
trEkAlya vyativRtta AtmA loke eva kutas rTataH	de ltar dus gsum 'das pa'i bdag /'jig rten don du ci yod dam //	78.14116809781653
dvayoH api Agati gatI prasTitiH ca na tattvataH	gang phyir gnyis ka 'ang yang dag tu // 'gro dang 'ong dang gnas med pa //	85.5565990776591
loka niryANayoH tasmAt viSezaH kaH iva arTataH	de phyir 'jig rten mya ngan 'das ; / don du khyad par ji lta bu //	86.98245981899578
sTiteH aBAvAt udayaH niroDaH ca na tattvataH	gnas pa med phyir skye ba dang // 'gag pa yang dag nyid min na //	86.49688929328929
uditaH ca sTitaH ca iti nirudDaH ca kutas rTataH	skye ba dang ni gnas pa dang // 'gag pa don du ga la zhig /	71.29023331557696
kaTam akzaNikaH BAvaH pariNAmaH sadA yadi	gal te rtag tu 'gyur na ni // ji ltar skad cig ma yin dngos //	82.90578766247293
na asti ced pariNAmaH syAt anyaTAtvam kutas rTataH	gal te 'gyur ba med na ni // don @109b du gzhan nyid ga la 'gyur //	86.55065028865269
eka deSe kzayAt vA syAt kzaNikam sarvaSas pi vA	phyogs gcig gam ni thams cad du // zad pas skad cig 'gyur grang na //	87.74137605811873
vEzamya anupalabDeH ca dviDA api etat ayuktimat kzaNike sarvaTA BAve kutas kAcid purANa tA	mi 'dra ba nyid mi dmigs phyir // de rnams gnyis ka'ang rigs ldan min //	70.51329760580487
sTEryAt akzaNike ca api kutas kAcid purANa tA	skad cig yin na ril med phyir // rnying pa 'ga' lta ga la zhig /	81.15806010657684
yaTA antaH sti kzaNasya evam AdiH maDyam ca kalpyatAm	ji ltar skad cig mtha' yod pa ; / de bzhin thog ma dbus brtag go //	81.89276559717815
tri Atmaka tvAt kzaNasya evam na lokasya kzaNam sTitiH vEdya	de ltar skad cig gsum bdag phyir // 'jig rten skad cig gnas pa min // thog ma dbus dang tha ma yang //	81.35334077982328
Adi maDya avasAna anicintyAni kzaNa vat punar	skad cig bzhin du bsam par bya //	68.89141069759022
Adi maDyAH vasAna tvam na svatas paratas pi vA	thog ma dbus dang tha ma nyid // rang bzhin las kyang ma yin no //	71.5696702357896
na ekaH neka pradeSa tvAt na apradeSaH ca kaScan	tha dad phyogs phyir gcig pu min // phyogs med pa ni 'ga' yang med //	78.74320004043794
vinA ekam api na anekaH na astitvam api ca astitAm	gcig med par ni du ma'ang med // yod pa med phyir med pa'ang med //	77.18332140643528
vinASAt pratipakzAt vA syAt astitvasya na astitA	zhig pa'am ni gnyen po yis // yod nyid med par 'gyur grang na //	86.47787165163707
vinASaH pratipakzaH vA kaTam syAt asti asaMBavAt	yod pa srid pa ma yin phyir // 'jig pa'am gnyen por ji ltar 'gyur ; / de phyir mya ngan 'das pa yis //	85.68098101197815
nirvRteH tena lokasya na upEtyUna tvam arTataH	'jig rten don du 'grib mi 'gyur //	65.26934102002312
antavAn iti lokaH ca pRzwaH tUzNIm jinaH Bavat	'jig rten mtha' dang ldan nam zhes // zhus na rgyal ba mi gsung phyir // de ltar zab mo'i chos rnams ni // snod min 'gro la mi gsung ba //	68.24197586655113
sarvajQaH iti sarvajQaH buDEH tena eva gamyate yena etat Darma gAmBIryam na uvAca ABajane loke	de nyid phyir na mkhas rnams kyis // kun mkhyen thams cad mkhyen par shes //	63.958416566875464
iti nEHSreyasaH DarmaH gamBIraH nizparigrahaH	de ltar nges par legs pa'i chos // zab mo yongs su 'dzin med cing //	79.99239215852799
anAlayaH iti proktaH saMbudDEH tatva darSiBiH	gnas med ces ni rdzogs sangs rgyas // thams cad gzigs pa rnams kyis gsungs // gnas med chos 'dis skrag pa yis //	82.75012158244354
asmAt anAlayAt Darma AdAyalayA aBiratAH janAH	skye bo gnas la mngon dga' zhing //	68.40523678915841
astinA asti avyatikrAntAH BItAH naSyanti ameDasaH	yod dang med las ma 'das pa //	54.33893410364787
te nazwAH nASayanti anyAna Baya sTAna BIravaH	mi mkhas rnams ni phung bar 'gyur // 'jigs min gnas 'jigs de dag ni // phung la gzhan yang phung bar byed // rgyal po phung ba de dag gis //	76.64945028571265
taTA kuru yaTA rAjAn nazwEH na vipraNASyase	ci nas mi phung de ltar gyis // rgyal po khyod ni mi phung bar // bgyi slad 'jig rten 'das kyi tshul // gnyis la mi brten yang dag pa // ji bzhin lung gi dbang gis bshad // sdig dang bsod nams bya ba 'das // zab mo bkrol ba'i don dang ldan // mu stegs gzhan dang rang gi yang // gnas med 'jigs pas ma myangs pa'o // skyes bu sa min chu ma yin // me min rlung min nam @110a * // mkha' min // rnam shes ma yin kun min na // de las gzhan don skyes bu gang // skyes bu khams drug 'dus pa'i phyir // yang dag ma yin ji lta ba // de bzhin khams ni re re la'ang // 'dus phyir yang dag nyid du min // phung po bdag min der de min // de la de min de med min // phung bdag me shing ltar 'dres min // de phyir bdag ni ji ltar yod // 'byung gsum sa min 'di la min // de la 'di min de med min // re re'ang de bzhin de yi phyir // 'byung ba rnams kyang bdag bzhin brdzun // sa chu me dang rlung rnams ni // re re'ang ngo bo nyid du med ; / gang gsum med par re re med // gcig med par yang gsum med do // gal te gsum med re re med // gcig med par yang gsum med na // so sor yod pa ma yin te // ji ltar 'dus pa skyed par 'gyur // 'on te so sor rang yod na // bud shing med par me cis med ; / g-yo dang thogs dang sdud pa dang // chu dang rlung dang sa de bzhin // 'on te me 'di grags yin na // ji ltar khyod kyis gsum gzhan rang // gsum po rten cing 'byung ba dang // chos mi mthun par rung ba'ang min // so sor rang yod de dag ni // ji lta bur na phan tshun yod // so sor rang yod ma yin pa // de dag ji ltar phan tshun yod // so so rang gi yod ce na // gang na gcig der lhag ma rnams // ma 'dres pa rnams gcig gnas med // 'dres pa so sor rang yod min // so sor rang med 'byung ba rnams // so so'i rang mtshan ga la yod // so so rang med shas cher 'ang med // mtshan nyid dag ni kun rdzob bshad // kha dog dri ro reg pa dag / de dag la yang tshul 'di yin // mig dang rnam shes gzugs rnams dang // ma rig las dang skye ba dang // byed pa po las dang bya ba grangs // ldan dang rgyu 'bras dus dang ni // thung dang ring sogs shes bya dang // ming dang ming can de bzhin no // sa dang chu dang me dang rlung // ring thung phra dang sbom nyid dang // dge sogs nyid ni rnam shes su // 'gag par 'gyur zhes thub pas gsungs // rnam shes bstan med mtha' yas pa // kun du bdag po de la ni // sa dang chu dang @110b me dang ni // rlung gis gnas thod 'gyur ma yin // 'dir ni ring dang thung ba dang // phra sbom dge dang mi dge dang // 'dir ni ming dang gzugs dag kyang // ma lus par ni 'gag par 'gyur // gang ma shes phyir rnam shes la // sngon chad 'byung ba de kun ni // de shes phyir na rnam shes su ; / phyis ni de ltar 'gag par 'gyur // rnam shes me yi bud shing ni // 'gro chos 'di kun yin par 'dod // de dag ji bzhin rab 'byed pa'i // 'od dang ldan pas bsregs nas zhi // mi shes pa ni sngon brtags pa // phyis ni de nyid nges pa dang // gang tshe dngos po mi rnyed pa ; / de tshe dngos med ga la 'gyur // gzugs kyi dngos po ming tsam phyir // nam mkha' yang ni ming tsam mo // 'byung med gzugs lta ga la yod // de phyir ming tsam nyid kyang yin // tshor dang 'du shes 'du byed dang // rnam shes 'byung ba lta bu dang // bdag nyid du ni bsam bya ste ; / de phyir khams drug bdag med do // rin po che'i phreng ba las mngon par mtho ba dang nges par legs pa bstan pa ste le'u dang po'o /	10.0
kadalI pAwitA yadvat niHSeza avayavEH saha	/// ji ltar chu shing yan lag dag / ma lus bcas te bshig byas na //	72.91583529429425
na kiMcid puruzaH tadvat pAwitaH saha DAtuBiH	ci yang med ltar skyes bu yang // khams bcas bshig na de dang 'dra //	79.59097899824181
sarva DarmAH anAtmAnaH iti atas BAzitam jinEH DAtu zawkam ca tEH sarvam nirNitam tat ca na arTataH	chos rnams thams cad bdag med ces // de phyir rgyal ba rnams kyis gsungs // khams drug de kun bdag med par // khyod la gtan la phab pa yin //	83.16662632050704
na evam AtmA na ca anAtmA yATA BUtyena laByate	de ltar bdag dang bdag med par // yang dag ji bzhin dmigs su med // bdag dang bdag med lta ba dag /	77.031711168686
AtmAnAtma kRte dRzwI vavAra asmAn mahA muniH	de phyir thub pa chen pos bzlog /	76.31811396280924
dRzwa Sruta Adyam muninA na satyam na mRzA uditam	mthong dang thos sogs thub pa yis // bden min brdzun pa min par gsungs //	91.9453008367276
pakzAt hi pratipakzaH syAt uBayam tat ca na arTataH	phyogs las mi mthun phyogs 'gyur na // de ni gnyi ga don du min // de ltas dam pa'i don du na //	85.45687280097812
iti satya anRta atItaH lokaH yam paramArTataH	'jig rten 'di ni bden brdzun 'das //	69.92104625701904
asmAt eva ca tattvena na upEti asti ca na asti ca	de nyid phyir na yang dag tu // yod ces med ces zhal mi bzhes //	78.35441334295443
yat ca evam sarvaTA na iti sarvajQaH tat kaTam vadet	gang zhig de ltar rnam kun du // yod min de ni kun mkhyen gyis //	80.01687547847158
sa antam iti aTavA anantam dvayam vA adu ayam eva vA	mtha' yod mtha' med gnyi ga dang // gnyis ma yin zhes ji skad bstan //	69.53187489830769
asaMKyeyAH gatAH budDAH taTA ezyanti aTa sAMpratAH	sangs rgyas grangs med gshegs de @111a * // bzhin ; / byon gyur pa dang da ltar bzhugs //	67.4933320629248
kowi agraSas ca sattva antaH teByaH trEkAlya jaH mataH	sems can mtha' ni dus gsum skyes // bye ba de dag las 'dod cing //	76.46792607873225
vRdDi hetuH na lokasya kzayaH tri kAlya saMBavaH	'jig rten 'phel ba'i rgyu med la // zad pa dus gsum du srid na //	85.16102216169557
