		10.0
dRzwaH pratizeDaH yam sataH svaBAvasya te tasmAt	'gog 'di yod la rang bzhin yin //	65.36851902441545
aTa na asti sa svaBAvaH kim nu prativiDyate tvayA anena	ci ste rang bzhin de med na // khyod kyi tshig 'dis ci zhig @27b dgag / tshig med par yang med pa yi //	80.30918989237583
vacanena Rte vacanAt pratizeDaH siDyate hi asataH	'gog pa rab tu grub pa yin // byis pa rnams kyis smig rgyu la //	67.48019559431246
bAlAnAm iva miTyA mRgatRzNAyAm yaTA jala grAhaH	ji ltar chu zhes log 'dzin ltar //	68.50676281311932
evam miTyA grAhaH syAt te pratiziDyataH hi asataH	de bzhin khyod kyis yod min la // log par 'dzin pa 'gog byed na //	81.69505673095925
nanu evam sati asti grAhaH grAhyam ca tak dRhItam ca pratizeDaH pratizeDyam pratizedDA ca iti zawkam tat	de lta na ni 'dzin pa dang / gzung dang de yi 'dzin po dang // 'gog dang 'gog bya 'gog pa po // de drug yod pa ma yin nam //	74.727617445347
aTa na eva asti grAhaH na ca grAhyam na ca grahItAraH	ci ste 'dzin pa yod min zhing // gzung med 'dzin pa po med na //	74.8778012198971
pratizeDaH pratizeDyam pratizedDAraH sya tu na santi	'o na 'gog dang dgag bya dang // 'gog pa po yang yod ma yin //	64.55191213774634
pratizeDaH pratizeDyam pratizedDAraH ca yadi uta na santi	gal te 'gog dang dgag bya dang / 'gog pa po yang yod min na //	69.56518395520546
sidDAH hi sarva BAvAH yezAm evam svaBAvaH ca	dngos po kun dang de rnams kyi // rang bzhin nyid kyang grub pa yin //	87.54665406688939
hetoH tatas na sidDiH nEH svABAvyAt kutas hi te hetuH	khyed la gtan tshigs mi 'grub ste // rang bzhin med phyir khyod kyi rtags // gal te yod de khyod don de //	87.0207232802957
nirhetukasya sidDiH na ca upapanna asya te rTasya	gtan tshigs med phyir 'grub mi 'thad // khyod la gtan tshigs med par yang //	72.142190582769
yadi ca ahetoH sidDiH svaBAva vinivartanasya te Bavati	rang bzhin bzlog pa grub yin na // nga la'ang gtan tshigs med par ni //	82.4536214495584
svABAvyasya astitvam mama api nirhetukam sidDam	rang bzhin yod pa nyid du 'grub // ci ste gtan tshigs yod na dngos //	78.52777947570601
aTa hetoH astitvam BAvanEHsvABAvyam iti anupapannam	rang bzhin med ces bya mi 'thad // srid na rang bzhin med pa yi // dngos 'ga' yod pa ma yin no //	71.22112440731826
loke nEHsvABAvyAt na hi kaScana vidyate BAvaH	gang la rang bzhin yod min pa'i // 'gog pa gal te snga 'gyur zhing //	71.63238801389733
pUrvam ced pratizeDaH paScAt pratizeDyam iti ca na upapannam	dgag bya phyi zhes 'thad min la //	71.18050923066981
paScAt anupapannaH yugapad ca yatas svaBAvaH san	phyis dang cig car yang mi 'thad //	74.98931659970964
hetu pratyaya sAmagryAm pRTak BAve pi mad vacaH na yadi	gal te nga'i tshig rgyu rkyen dang // tshogs dang so so la yang med //	73.53641765228794
nanu SUnya tvam sidDam BAvAnAm asvaBAva tvAt	'o na dngos rnams stong grub ste ; / rang bzhin med pa nyid phyir ro // rten rnams 'byung ba'i dngos rnams gang //	73.2547169592819
yaH ca pratItya BAvaH BAvAnAm SUnyatA iti sA hi uktA	de ni stong nyid ces brjod de //	66.27407884597778
yaH ca pratItya BAvaH Bavati hi tasya asvaBAva tvam	gang zhig rten nas 'byung ba de // rang bzhin med pa nyid yin no //	75.98829758587564
nirmitakaH nirmitakam mAyA puruzaH sva mAyayA sRzwam	sprul pa yis ni sprul pa dang // sgyu ma yis ni skyes bu yi // sgyu mas phyung la 'gog byed ltar //	78.39596819502735
pratiseDayase yadvat pratizeDaH yam taTA eva syAt	'gog pa 'di yang de bzhin 'gyur //	59.78080073524924
na svABAvikam etat vAkyam tasmAt na vAda hAniH me	nga yi tshig de rang bzhin med // de phyir nga yi phyogs mnyam la //	71.23918844097174
na asti ca vEzamika tvam viSeza hetuH ca na nigadyaH	mi 'dra nyid kyang med pas na // gtan tshigs khyad par brjod mi bya // sgra ma 'byin bya bzhin zhe na //	84.34839791984497
mA Sabda vat iti na ayam dRzwAntaH yaH tvayA mama ArabDaH	khyod kyis gang brtsams dpe 'di min //	66.77387690544128
Sabdena hi tat ca Sabdasya vAraNam na eva me vacaH	de ni sgra yis sgra bzlog la // 'dir ni de lta ma yin no //	71.96958031826509
nEHsvABAvyAnAm ca id nEH svABAvyena vAraNam yadi hi	gal te rang bzhin med nyid kyis // ci ste rang bzhin med pa bzlog /	71.58100498142923
nEHsvABAvya nivRttO svABAvyam hi prasidDam syAt	rang bzhin med pa nyid log na // rang bzhin nyid du rab 'grub 'gyur // yang na kha cig sprul pa yi //	73.57821341397599
aTavA nirmitakAyAm yaTA striyAm striyam iti asaMgrAham	bud med la ni bud med snyam // log 'dzin 'byung la sprul pa yis //	67.91091042130732
nirmitakaH pratihanyAt kasyacid evam Bavet etat	'gog byed de ni de lta yin //	61.38202499521191
aTavA sADya samaH yam hetuH na hi vidyate DvaneH sattA	yang na rtags 'di bsgrub bya dang // mtshungs te gang phyir sgra yod min //	80.8598006078476
saMvyavahAram ca vayam na anaByupagamya kaTayAmaH	tha snyad khas ni @28a * // ma blangs par // nged cag 'chad par mi byed do //	79.21499807419366
yadi kAcana pratijQA tatra syAt eza me Bavet dozaH	gal te ngas dam bcas 'ga' yod // des na nga la skyon de yod //	91.04336672299226
na asti ca mama pratijQA tasmAt na eva asti me dozaH yadi kiMcid upalaBeyam pravartayeyam nivartayeyam vA	nga la dam bca' med pas na // nga la skyon med kho na yin // gal te mngon sum la sogs pa'i // don gyis 'ga' zhig dmigs na ni // bsgrub pa'am bzlog par bya na de //	89.72488758179009
pratyakza AdiBiH arTEH tad aBAvAt me nupAlamBaH	med phyir de la klan ka med //	66.9724253018697
yadi ca pramANataH tezAm tezAm prasidDiH arTAnAm	gal te khyod kyi don de rnams // tshad ma nyid kyis rab bsgrubs na //	79.8753604656241
tezAm punar prasidDim brUhi kaTam te pramANAnAm	khyod kyis tshad ma de rnams kyang // ji ltar rab tu 'grub pa smros //	81.33512061722409
anyEH yadi pramANEH pramANa sidDiH Bavati anavasTA	gal te tshad ma gzhan rnams kyis // grub po snyam na thug pa med // de yang dang po 'grub min la //	88.4255532529718
na AdeH sidDiH tatra asti na eva maDyasya na antasya	bar ma yin zhing tha ma'ang min //	67.26270799075856
tezAm aTa pramANEH vinA prasidDiH vihIyate vAdaH	'on te tshad ma med par yang // de rnams grub na smra ba nyams // mi 'dra nyid de de yin na //	81.48157844456833
vEzamika tvam tasmin viSeza hetuH ca vaktavyaH	gtan tshigs khyad par smra bar gyis // ji ltar me yis gzhan bdag nyid // gsal byed de bzhin rang bdag ltar // de bzhin tshad ma rnams kyang ni // rang bzhin bdag nyid sgrub ce na // smras ba de ni mi mthun te // mun khung nang gi bum pa bzhin // de la mi dmigs ma mthong bas //	54.64500122855338
vizama upanyAsaH yam na hi AtmAnam prakASayati agniH na hi tasya anupalabDiH dRzwA tamasi iva kumBasya	me ni rang nyid gsal byed min //	45.49663451023315
yadi sva AtmAnam ayam tvad vacanena prakASayati agniH	gal te khyed kyi tshig gis ni // me yis rang bdag gsal byed na // 'o na me yis gzhan bzhin du //	84.74074665912998
param iva na tu AtmAnam pariDakzyati api hutASaH	rang nyid sreg pa'ang byed par 'gyur // gal te khyod kyi tshig gis ni //	75.36084526420329
yadi ca sva para AtmAnO tvad vacanena prakASayati agniH	mi yis rang gzhan gsal byed na //	63.54481156667073
pracCAdayizyati tamaH sva para AtmAnO hutASaH iva	me bzhin du ni mun pa yang ; / rang gzhan bdag nyid sgrib par 'gyur //	76.17423518509739
na asti tamaH ca jvalane yatra ca tizWati sat A Atmani jvalanaH	'bar byed dang ni gang gzhan na // me 'dug pan mun pa med //	72.0613039987528
kurute kaTam prakASam sa hi prakASaH nDakAra vaDaH	gsal byed de ni mun sel na // ji ltar gsal bar byed pa yin //	70.36065296694657
utpadyamAnaH eva prakASayati agniH iti asat vAdaH	me 'byung nyid na gsal byed pa // yang dag min par smra ba ste //	82.03517553908878
utpadyamAnaH eva prApnoti tamaH na hi hutASaH	me 'byung nyid na mun pa dang // phrad pa med pa kho na yin //	80.8516633996222
aprAptaH pi jvalanaH yadi vA punar anDakAram upahanyAt	yang na me dang ma phrad kyang // mun pa sel bar byed na ni // 'di na yod pa gang yin pas //	85.28165993987133
sarvezu lokaDAtuzu tamaH yamihasaMsTitaH upahanyAt	'jig rten kun gyi mun sel 'gyur //	57.25797005260692
yadi ca svatas pramANa sidDiH anapekzya te prameyANi	gal te rang las tshad ma grub // gzhal bya rnams la ma ltos par //	92.01670091563129
Bavati pramANa sidDiH na para apekzA hi sidDiH iti	khyod kyi tshad ma grub 'gyur 'di // rang grub gzhan la ltos ma yin //	82.68473529203779
anapekzya hi prameyAn arTAn yadi te pramANa sidDiH	gal te gzhal bya'i don rnams la // ma ltos khyod kyi tshad ma grub //	88.79575545444469
Bavati na Bavati kasyacid evam imAni pramANAni	de ltar tshad ma 'di rnams ni // gang gi'ang yin par mi 'gyur ro //	79.36488843404118
aTa matam apekzya sidDiH tezAm iti atra kaH dozaH	'on te ltos nas de rnams 'grub // 'dod na de la skyon cir 'gyur //	78.671629006121
sidDasya sADanam syAt na asidDaH pekzate hi anyat	ma grub gzhan la mi ltos pas // grub pa sgrub par byed pa yin //	82.92048080015353
siDyanti hi prameyANi apekzya yadi sarvaTA pramANAni	gal te yong ye gzhal bya la // ltos nas tshad ma 'grub yin na //	81.11451590487042
Bavati prameya sidDiH anapekzya eva pramANAni	tshad ma rnams la ma ltos @28b par ; / gzhal bar bya ba 'grub par 'gyur //	91.19495248795447
yadi ca prameya sidDiH anapekzya eva Bavati pramANAni	gal te tshad ma rnams la ni // ma ltos par yang gzhal bya 'grub // gang phyir de dag de 'grub na //	92.8319731133541
kim te pramANa sidDyA tAni yad arTam prasidDam tat	khyod kyi tshad ma 'grub pas ci //	70.45802660549388
aTa tu pramANa sidDiH Bavati apekzya eva te prameyANi	ci ste khyod kyi tshad ma rnams // gzhal bya rnams la ltos nas 'grub //	90.02706243155781
vyatyayaH evam sati te Druvam pramANa prameyANAm	de ltar khyod kyi tshad ma dang // gzhal bya nges par ldog par 'gyur /	84.49490798783891
aTa tE pramANa sidDyA prameya sidDiH prameya sidDyA ca a	'on te khyod kyis tshad grub pas // gzhal bar bya ba 'grub 'gyur la //	86.46506859164367
Bavati pramANa sidDiH na asti uBayasya api te sidDiH siDyanti hi pramANEH yadi prameyANi tAni tEH eva	gzhal bya grub pas tshad bsgrubs na // khyod kyis gnyis ka'ang 'grub mi 'gyur //	79.04565635261022
sADyAni ca prameyEH tAni kaTam sADayizyanti	gal te tshad ma gzhal bya 'grub // gzhal bya de dag rnams kyis kyang // de dag bsgrub par bya yin na //	89.76142528095642
siDyanti ca prameyEH yadi pramANAni tAni tEH eva	de dag ji ltar bsgrub par 'gyur // gal te gzhal byas tshad ma grub //	85.88385436592317
sADyAni ca prameyEH tAni kaTam sADayizyanti	tshad ma de dag rnams kyis kyang // de dag bsgrub par bya yin na // de dag ji ltar bsgrub par 'gyur //	89.29354542570623
pitrA yadi utpAdyaH putraH yadi tena ca eva putreNa	gal te pha yis bu bskyed bya // gal te bu de nyid kyis kyang //	81.81499755113518
utpAdyaH sa yadi pitA vada tatra utpAdayati kaH kam	ci ste pha de bskyed bya na // des na gang gis gang bskyed smros //	74.21226990643228
kaH ca pitA kaH putraH tatra tvam brUhi tO= uBO= api ca pitAputra lakzaNa DarO yatas naH putra saMdehaH	de dag gnyis ka'ang pha dang bu'i // mtshan nyid 'dzin pas de yi phyir // de la kho bo the tshom gyur // de las pha gang bu gang smros //	86.20966792089445
na eva svatas prasidDiH na parasparataH pramANEH vA	tshad ma rnams ni rang nyid kyis // 'grub min phan tshun gyis min pa'am //	81.15914548398894
Bavati na ca prameyEH na ca api akasmAt pramANAnAm	tshad ma gzhan gyis ma yin la // gzhal byas ma yin rgyu med min //	83.0308512669963
kuSalAnAm DarmANAm Darma avasTAviDaH brUvate yat kuSala svaBAvam evam praviBAgena aBiDeyaH syAt	chos kyi gnas skabs rab mkhas pa // dge ba yis ni chos rnams kyi // dge ba'i chos rnams rang bzhin gang ; / de ltar rab phye brjod bya yin //	83.49552973378086
yadi ca pratItya kuSalaH svaBAvaH utpadyate sa kuSalAnAm	gal te dge ba'i chos rnams kyi // rang bzhin 'ga' zhig brten skye ba // de ni gzhan don de lta na //	78.2663867749021
DarmANAm para BAvaH svaBAvaH evam kaTam Bavati	rang gi ngo bo ji ltar 'gyur // 'on te dge ba'i chos rnams kyis // rang gi ngo bo de 'ga' la'ang //	74.93739468614206
aTa na pratItya kiMcid svaBAvaH utpadyate sa kuSalAnAm	ma brten skye na de lta na'ang //	65.64827765117992
DarmANAm evam syAda vAsaH na brahmacaryasya na aDarmaH DarmaH vA saMvyavahArAH ca lOkikAH na syuH	tshangs par spyod pa gnas mi 'gyur /	51.0935440461793
nityAH ca sarva BAvAH syuH nitya tvAt ahetumataH	rgyu mi ldan pa rtag pa'i phyir // chos rnams thams cad rtag par 'gyur // chos dang chos ma yin med cing // 'jig rten pa yi tha snyad med //	83.340452392253
eza ca akuSaleHvavyAkRteHu nEryANa AdiHu ca doHaH	mi dge ba dang lung ma bstan // des 'byin sogs la'ang skyon de bzhin //	72.53739193984413
tasmAt sarvam saMskRtam asaMskRtam te Bavati evam	de bas khyod kyi 'dus byas kun // 'dus ma byas pa nyid du 'gyur //	81.28729539558633
yaH sadBUtam nAma brUyAt sa svaBAvaH iti evam	gang zhig rang bzhin bcas pa zhes // mi de yod par smra ba la // de ltar khyod kyis lan btab kyi //	85.66471558426704
BavatA prativaktavyaH nAma brUmaH ca na vyam sat	nga yi ming yod mi smra'o //	58.398442200251985
nAma asat iti ca yat idam tat kim nu sataH Bavati uta asataH	ming med ces bya gang yin 'di // ci de yod pa'am med pa yin //	74.08891329361569
yadi hi sataH yadi asataH dviDA api te hIyate vAdaH	gal te yod dam med kyang rung // khyod kyis smras pa'ang gnyis ka'ang nyams //	77.76010091336695
sarvezAm BAvAnAm SUnya tvam ca upapAditam pUrvam	dngos po dag ni thams cad kyi // stong pa @29a * // nyid ni sngar bstan pas //	80.64439586592097
saH upAlamBaH tasmAt Bavati ayam ca pratijQAyAH	de phyir dam bcas med par yang / klan ka gang yin de tshol byed //	70.37495353462853
aTa vidyate svaBAvaH sa ca DarmANAm na vidyate iti idam ASaFkitam yat uktam Bavati anASaFkitam tat ca	'on te rang bzhin zhig yod la // de ni chos la med do zhes // dogs 'di rigs pa ma yin mod // dogs pa de ni khyod kyis byas //	76.27070275159642
sataH eva pratizeDaH yadi SUnya tvam nanu apratizidDam idam	gal te yod nyid 'gog yin na // 'o na stong nyid rab 'grub ste //	68.33329011589295
pratizeDayate hi BavAn BAvAnAm niHsvaBAva tvam	dngos rnams rang bzhin med nyid la // khyod ni 'gog par byed pas so //	80.2378738779412
pratizeDayase Ta tvam SUnya tvam tat ca na asti SUnya tvam	stong nyid gang la khyod 'gog pa'i // stong nyid de yang med yin na //	64.96305437852345
pratizeDaH sataH iti te nanu evam hIyate vAdaH	'o na yod pa 'gog yin zhes // smras pa de nyams ma yin nam //	80.82419465133849
pratizeDayAmi na aham kiMcid pratizeDyam asti na ca kiMcid	dgag bya ci yang med pas na // nga ni ci yang mi 'gog go /	77.4844282875562
tasmAt pratizeDayasi iti aDilayaH eva tvayA kriyate yat ca aham te vacanAt asataH pratizeDa vacana sidDiH iti	de phyir 'gog pa byed do zhes // yang dag min te khyod kyis smras // tshig med par yang med pa yi // 'gog tshig mi 'grub min zhe na //	73.79246483786343
atra jQApayate vAc asat iti tat na pratinihanti	de la tshig ni med ces par // go bar byed kyi skye sel min //	79.3883290287997
mRgatRzNA dRzwAnte yaH punaruktam tvayA mahAn= caryaH	smig rgyu dpe la khyod kyis kyang // rtsod pa chen po smras pa gang //	68.53839440329895
tatra api nirNayam SRNu yaTA sa dRzwAnte upapannaH	de yang ci nas dpe de 'thad // gtan la dbab pa mnyan par gyis //	75.43625989475993
sa yadi svaBAvataH syAt BAvaH na syAt pratItyasamudBUtaH	gal te 'dzin de rang bzhin yod // brten nas 'byung bar mi 'gyur ro //	74.58956516710398
yaH ca pratItya Bavati grAhaH nanu SUnyatA sA eva	'dzin pa gang zhig brten 'byung ba // de nyid stong nyid ma yin nam //	78.15510614724033
yadi ca svaBAvataH syAt grAhaH kaH tam nivartayet grAhyam	gal te 'dzin pa rang bzhin yod // 'dzin pa de la su yis bzlog /	84.73714016236323
Sezezu api eza viDiH tasmAt dozaH nupAlamBaH etena hetu aBAvaH pratyuktaH pUrvam eva sa sama tvAt	lhag ma rnams la'ang tshul de bzhin // de phyir klan ka de med do //	63.65540686741016
mRgatRzNA dRzwAnta vyAvRtti viDO yaH uktaH prAk	smig rgyu'i dpes bzlog bsgrub pa'i tshe // sngar smras gang yin de dang ni // snga mas gtan tshigs med pa yi // lan btab gyur te mtshungs phyir ro //	74.51951181093224
yaH trEkAlye hetuH pratyuktaH pUrvam eva sa sama tvAt	dus gsum gtan tshigs gang yin sngar // lan btab nyid dam mtshungs phyir ro //	71.55997825113407
trEkAlya pratihetuH ca SUnyatA vAdinAm prAptaH	dus gsum tshod kyi gtan tshigs ni // stong nyid smra ba rnams la rung //	68.57974539663661
praBavati ca SUnyatA iyam yasya praBavanti tasya sarva arTAH	gang la stong pa nyid srid pa // de la don rnams thams cad srid //	74.02485201405376
praBavati na tasya kim na Bavati SUnyatA yasya iti	gang la stong nyid mi srid pa // de la ci yang mi srid do // gang zhig stong dang rten 'byung dag /	75.71084540156188
yaH SUnyatAm pratItyasamutpAdam maDyamAm pratipadam aneka arTAm	dbu ma'i lam du don gcig par //	46.85317700139938
nijagAda praNamAmi tam apratima saMbudDam	gsung mchog mtshungs pa med pa yi // sangs rgyas de la phyag 'tshal lo // rtsod pa bzlog pa'i tshig le'ur byas pa zhes bya ba / slob dpon 'phags pa klu sgrub kyi zhal snga nas mdzad pa rdzogs so / // / rgya gar gyi mkhan po dzny'a na garbha dang / bod kyi lo tstsha ba ka ba dpal brtsegs kyis la sgyur ba la /	46.85317700139938

