		10.0
ye pi te BikzavaH RzayaH vAnaprasTAH pramukta Pala AhArAH pramukta Pala BojinaH pramukta Palena yApanti	gang yang drang @239b srong nags na gnas pa rtsa ba dang / 'bras bu za zhing rtsa ba dang / 'bras bu la spyod pa /	69.90622416049403
tezAm api maraNa antam hi jIvitam maraNa paryavasAnam na asti jAtasya amaraNam	rtsa ba dang / 'bras bus 'tsho zhing gnas pa de dag gi gson pa'i mtha' yang 'chi bar 'gyur ba ste / skyes nas 'chi bar mi 'gyur ba med do //	79.19528234406529
ye pi te BikzavaH kAmAvacarAH devAH cAturmahArAjikAH devAH trayastriMSAH devAH yAmAH devAH tuzitAH devAH nirmANa ratayaH devAH para nirmi	gang yang rgyal chen bzhi'i ris kyi lha rnams dang / sum cu rtsa gsum dang / 'thab bral dang / dga' ldan dang / 'phrul dga' dang / gzhan 'phrul dbang byed kyi lha rnams te /	84.18693909045149
tezAm api maraNa antam hi jIvitam maraNa paryavasAnam na asti jAtasya amaraNam	de dag gi gson pa'i mtha' yang 'chi ba yin zhing mthar 'chi bar 'gyur ba ste / skyes nas 'chi bar mi 'gyur ba med do //	87.15686269195041
ye pi te BikzavaH rUpinaH devAH	gang yang gzugs can gyi lha rnams te; bsam gtan dang po thob pa /	67.95153133685771
praTa ma DyA ana lABinaH brahmakAyikA brahma purohitA brahmapArzadyA mahAbrahmANA	tshangs ris dang / tshangs pa mdun na 'don dang / tshangs chen te / de dag gi'ang gson pa'i mtha' 'chi ba yin zhing mthar 'chi bar 'gyur ba ste / skyes nas 'chi bar mi 'gyur ba med do //	69.8306822975828
dvitIya DyAna lABinaH parittaSuBAH apramANa SuBA ABAsvarAH	gang yang bsam gtan gnyis pa thob pa'i lha rnams te / 'od chung dang / tshad med 'od dang / 'od gsal ba ste / de dag gi'ang gson pa'i mtha' 'chi ba yin zhing mthar 'chi bar 'gyur pa ste / skyes nas 'chi bar mi 'gyur ba med do //	61.03042704139491
tRtIya DyAna lABinaH paritta SuBAH apramANa SuBAH SuBa kRt snAS	gang yang bsam gtan gsum pa thob pa'i lha rnams te / dge chung dang / tshad med dge dang / dge rgyas pa ste / de dag gi gson pa'i mtha' yang 'chi ba yin zhing mthar yang 'chi bar 'gyur ba ste / skyes nas 'chi bar mi 'gyur ba med do // gang yang bsam gtan bzhi pa thob pa'i lha @240a *// rnams te /	60.36608483773792
caturTa DyAna lABinaH naBrakAH puNya prasavAH vRhat PalAH asaMjQi sattvAH avRhAH as atapAH sudarSAH sudarSanAH akanizWAH ca devAH	sprin med dang / bsod nams 'phel dang / 'bras bu che ba dang / 'du shes med pa'i sems can dang / mi che ba dang / mi gdung ba dang / shin tu mthong ba dang / gya nom snang dang / 'og min gyi lha rnams te /	84.98555099616493
tezAm api maraNa antam hi jIvitam maraNa paryavasAnam na asti jAtasya amaraNam	de dag gi gson pa'i mtha' yang 'chi ba yin zhing mthar 'chi bar 'gyur ba ste / skyes nas 'chi bar mi 'gyur ba med do //	87.15686269195041
ye pi te BikzavaH rUpinaH devAH AkASa AnantyAyatana upagAH vijQAna AnantyAyatana upagAH AkiMcitya Aya tana upagAH na eva saMjQAna asaMjQAyatana upagAH ca	gang yang gzugs med pa'i lha rnams te / nam mkha' mtha' yas skye mched du nye bar gtogs pa dang / rnam shes mtha' yas skye mched du nye bar gtogs pa dang; ci'ang med pa'i skye mchod du nye bar gtogs pa dang / 'du shes med 'du shes med min skye mched du nye bar gtogs pa'i lha rnams gtogs pa dang / te /	82.38477943099575
tezAm api maraNa antam hi jIvitam maraNa paryavasAnam na asti jAtasya amaraNam trEDAtukam idam ye pi te BikzavaH rhantaH kzINa ASravA kRtakRtyAH kRta karaNIyAH apahRta BArAH anuprApta svaka arTAH	de dag gi gson pa'i mtha' yang 'chi ba yin zhing mthar 'chi bar gtogs pa dang / te / 'gyur ba ste / skyes nas 'chi bar mi 'gyur ba med do // gang yang dgra bcom pa / zag pa zad pa / bya ba byas pa / byed pa byas pa / khur bor ba / bdag gi don rjes su thob ba /	79.88561137150708
parikzINa Bava saMyojanAH samyak AjQA su vimukta cittAH sarva cetaH vasi parama pAramitA prAptA aH tezAm api kAyAH nikzepaNa DarmAH	srid par kun tu sbyor ba yongs su zad pa / yang dag pa'i shes pas sems shin tu rnam par grol ba / sems kyi dbang thams cad kyi nam pa'i pha rol tu son ba de rnams kyang yid du 'ong ba'i lus spong bar phyag pa'i chos can no //	90.37378328356999
ye pi te BikzavaH pratyekabudDAH Kaxga vizANa kalpAH ekam AtmAnam damanti ekam AtmAnam Samayanti ekam AtmAnam parinirvApayanti tezAm api ayam kAyaH nikzepaNa DarmaH	gang yang rang sangs rgyas bse ru lta bu dang / tshogs na spyod pa bdag @240b nyid gcig pu 'dul bar byed cing bdag nyid zhi bar byed la / bdag nyid yongs su mya ngan las 'da' bar byed pa de rnams kyang yid du 'ong ba'i lus spong bar byed pa'i chos can no //	86.16268008716185
ye pi te BikzavaH taTAgatAH arhantaH samyaksaMbudDAH daSa bala balinaH udAra ArzaBAH samyak siMhanAdanAdinaH catur vESAradyam	gang yang de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas stobs bcu'i stobs dang ldan pa /	65.50010515153252
Darma ArohaNa vESAradyam sarva Darma deSanA vESAradyam nirvANa mArga avatAraNa vESAradyam ASrava jQAna prahANa vESAradyam	mi 'jigs pa bzhis bsnyengs pa mi mnga' ba; khyu mchog gi gnas su zhal gyis 'che ldan pa / ba /	62.53449267140171
viSada adRXa nArAyaNa saMhata kAyAH as tezAm api ayam kAyaH nikzepaNa DarmaH	sku la sred med kyi stobs brtan pa 'dus pa / seng ge'i sgra yang dag par sgrogs pa de rnams kyang yid du 'ong ba'i sku spong bar mdzad pa'i chos can no // dge slong dag /	75.89473943808672
tat yaTA api nAma BikzavaH kumBa AkAra kRtAni BANxAH AmAni vA pakvAni vA Bedana paryantAni Bedana paryavasAni	'di lta ste / rdza mkhan gyi snod rnams byas pa ni / so btang ba'am / so ma btang ba de dag thams cad kyang 'jig pa dang / mthar zad par 'gyur ro // dge slong dag /	83.9566801635987
evam eva BikzavaH sarvezAm sattvAnAm sarvezAm BUtAnAm sarvezAm prANinAm maraNa antam hi jIvitam maraNa paryavasAnam na asti jAtasyAm	de bzhin du sems can thams cad dang / 'byung po thams cad dang / srog chags thams cad kyi gson pa'i mtha' ni 'chi ba yin zhing mthar 'chi bar 'gyur ba ste / skyes nas 'chi bar mi 'gyur ba med do //	82.4326305659786
idam avocat BagavAn	bcom ldan 'das kyis de skad ces bka' stsal te /	89.55949497730174
idam uktvA sugataH hi aTa apara avocat SAstA	bde bar gshegs pas de skad gsungs nas / ston pas gzhan yang 'di skad bka' stsal to //	83.47717817860219
anityAH vata saMskArAH utpAda vyaya DarminaH	kye ma 'du byed rnams mi rtag / skye zhing 'jig pa'i chos can yin //	85.96831012089658
utpadya hi nirUDyante tezAm vyupaSamaH suKam yaTA hi kumBakAreNa mRttikA BAjanam kRtam sarvam Bedana paryantam sattvAnAm jIvitam taTA yaTA PalAnAm pakvAnAm SaSvat patanataH Bayam taTA saMskAra jAH sattvAnAm nityam maraNataH Bayam sarve kzaya antAH nicayAH patana antAH samucCrayAH saMyogAH ca viyoga antAH maraNa antam hi jIvitam as	skyes nas 'jig par 'gyur ba ste // de bas nye bar zhi ba bde // de @241a *// ltar rab tu 'bar ba la // dgar byar ci yod mgur ci yod // mun pa'i nang zhugs gnas pa dag / ci phyir sgron ma tshol mi byed //	10.0
idam avocat BagavAn Atta manaH te ca BiksavaH te ca parzadaH BagavataH BAzitam aByanandan	bcom ldan 'das kyis de skad ces bka' stsal nas / dge slong de dag yi rangs te / bcom ldan 'das kyis gsungs pa la mngon par bstod do //	90.25479665448434
iti AryAn iti a tA sUtram samAptam alt Te verseH uset here are fount id Te udAna varga san skritta Ixte OH den turfanfunden x herOsgegebet von f bernhard bd i gttinget anitya varga		90.25479665448434

