tatra yasya eva pakza Darmma tvam avagatam tasya eva sADya DarmmeNa vyApti smRteH kin na sarvvA anumAna vEyarTyam	de la gang gi phyogs kyi chos nyid rtogs pas de la bsgrub par bya ba'i chos kyi khyab pa dran pa'i phyir / ci'i phyir rjes su dpag pa thams cad don med pa @311a * // ma yin /	89.78758968910391
sADya DarmmiNaH parAmarSeNa vyApteH smaraNAt iti ced	bsgrub par bya ba'i chos can la mchog tu mi 'dzin pas khyab pa dran pa'i phyir ro zhes zer na /	87.53450093276352
sADya DarmmiNi dRzwasya eva vyApti smaraNe kaTam sADya DarmmiNaH parAmarSaH	bsgrub par bya ba'i chos can la mthong ba nyid kyis khyab pa dran pa'i phyir ji ltar bsgrub par bya ba'i chos can la mchog tu mi na / 'dzin pa yin /	87.67472272853131
sAmAnya Alambana tvAt vyApteH sADya DarmminaH nava= CedAt iti ced	khyab pa spyi la dmigs pa yin pa'i phyir bsgrub par bya ba'i chos can yongs su mi gcod do zhes zer na /	87.10589842576181
nanu tatra dRzwasya kaTam tena anavacCedaH	de la mthong bas ma yin nam ji ltar des yongs su mi gcod /	70.18432087733828
tena avacCinnasya vA asADAraNa tvAt kaTam vyAptiH	des yongs su gcod na yang thun mong ma yin pa'i phyir ji ltar khyab /	90.93649842555347
ayoga vyavacCedena viSezaNAt na asADAraNa tA iti ced taTA api kinna sADya DarmmI parAmRSyate	ma 'brel pa rnam par gcod pa'i khyad par yin pa'i phyir thun mong ma yin pa ma yin no zhes zer na ; de ltar na yang bsgrub par bya ba'i chos can la mchog tu mi 'dzin /	90.79030480034034
yatra yatra parvvate DUmaH tatra tatra agniH yaTA mahAnasaH iti sAmAnya AlambanAyAm vyAptO	gang dang gang na ri'i du ba yod pa de dang de na me yod do // dper na tshang bang bzhin no zhes bya ba lta bu'o // spyi la 'dzin pa'i khyab pa yod na chos can gyi khyad par la mchog tu 'dzin pa'i yan lag ma yin pa'i phyir zhes zer na /	85.11912578489083
Darmmi viSeza parAmarSasya anaFga tvAt iti ced yuktam etat sADya DarmmiNA hi ayoga vyavacCedaH sADana Darmmasya rUpa antaram eva pakzaDammatva AKyam	'di ni rigs te bsgrub pa'i chos can dang ma 'brel pa rnam par gcod pa dang / sgrub par byed pa'i chos kyi ngo bo gzhan nyid phyogs kyi chos nyid du bshad pa yin gyi /	81.03958581306914
na tu ayam vyApteH aFgam	de la khyab pa'i yan lag ma yin te /	90.45454796155293
tam antareNa api vyApteH sAmAnya AlambanAyAH paricCeda parisamApteH kaTam anyaTA dRzwAnta DarmmiNi vyApti grahaNa vArttA api tadA idAnIm pakz	de med pas kyang spyi la dmigs pa'i khyab pa yongs su gcod pa grub pa'i phyir ro // gzhan du na dpe'i chos can la khyab pa 'dzin pa'i gtan du ji ltar 'gyur te de'i tshe phyogs kyi chos nyid mi 'dzin pa'i phyir ro //	88.7912217816112
pakza Darmma tva grahaNe vA tadA eva sADyam api sAmarTyAt asi dvam sidvam iti sarvvA anumAna vEyarTya prasaFgaH	phyogs kyi chos nyid 'dzin na yang de nyid kyi tshe bsgrub par bya ba yang shugs kyis grub pa'i phyir rjes su dpag pa thams cad don med par thal bar 'gyur ro //	89.36845902435195
paScAt kAla BA viliFga jQAnam api ca smRtiH eva syAt na pramANam	dus phyis byung ba'i rtags can gyi shes pa yang dran pa nyid yin gyi tshad ma ni ma yin no //	85.07553001422758
tasmAt vyApteH anaFga tvAt pakza Darmma tvam vyApti grahaNe sat api na antarBavati iti pRTak gRhIta smRtayoH pakza Darmma tu a vyAptyoH sAmarTyiti	de bas na khyab pa'i yan lag ma yin pa'i phyir phyogs kyi chos nyid khyad par 'dzin pa'i nang du 'du bar mi 'gyur ba'i phyir tha dad par 'dzin pa dang / dran pa'i phyogs kyi chos nyid dang khyab pa dag gis shugs kyis rjes su dpag par bya ba'i shes pa 'byung ngo //	90.57373148255017
evam avEyarTyam sADanAnAm ezitavyam iti mAna Pala tvAt	de lta bas na sgrub par byed pa rnams don med par 'dod pa mi bya pa 'byung ngo // ste / rjes su dpag pa 'bras bu bcas pa'i phyir ro //	75.1036144855817
tadvat pRTak mUtayoH pakza Darmma tu a vyAptyoH sAmarTyAt anumAna utpattiH antar vyAptO= api kinnezyate tat izwO vA kaTam sADana vEyarTyam	de bzhin du tha dad par 'dzin pa dang / dran pa'i phyogs kyi chos nyid dang / dran pa'i shugs kyis rjes su dpag pa 'byung ba nang gi khyab pa la yang ci'i phyir @311b 'dod ; yang de 'dod na sgrub par byed pa ji ltar don med pa yin /	89.90228507454984
trErUpya gati sAmarTyAt anumeya gatiH iti hi tad upAdAna SaktiH eva sAmarTyam ucyate	tshul gsum rtogs pa'i shugs kyis rjes su dpag par bya ba rtogs she na / de skyed pa'i nus pa nyid las shugs zhes bshad do //	87.80823552563888
na tu trEH upya pratIteH antarBAvaH iti sarvvam samAnam	tshul gsum pa rtogs pa'i nang du bsgrub par bya ba rtogs pa 'du ba ma yin no zhes bya bar thams cad mtshungs so //	77.10333926246659
na sarvvam samAnam	mtshungs pa ma yin te / nang gi khyab pa la / khyab pa rtogs pa nyid kyis phyogs kyi chos nyid rtogs pa yin te /	43.847349622868606
antar vyAptO hi vyAptim prati gatya eva pakza Darmma tvam avagatam anavagate pakza Darmma tve vyApteH api anavagateH	phyogs kyi chos nyid ma rtogs na khyab pa yang mi rtogs pa'i phyir ro //	65.23020739631203
tatas vyApti pUrvvake sADana vAhye pakza Darmma vacanam anarTakam ananta vyAptO	de bas na nang gi khyab pa la khyab pa nang du 'gro ba'i sgrub par byed pa'i tshig la phyogs kyi chos don med pa yin gyi phyi'i khyab pa ni de lta ma yin te /	88.54599884260826
na evam bahis vyAptO bahis eva vyApti grahaNAt  atra Aha yena tena krameNa atra prayukte sADane sati	phyi rol nyid kyi khyab pa 'dzin pa'i phyir ro zhe na / 'dir smras pa / rim pa gang yang rung bas 'dir // sgrub byed rab tu sbyor gyur na //	88.6369752817118
avetyam pakza Darmma tvam paScAt vyAptiH pratIyate	phyogs kyi chos nyid shes pa yis // phyis ni khyab pa rtogs par 'gyur // khyod phyogs bzhin du dpe la ni //	84.58557157339138
pratyakzaH iva dRzwAnte tatra sA iti anyaTA kaTam	de las de gzhan ji lta bu // gnyis mthong nas ni shes she na //	70.22740227521203
dvO dRzwvA vidmaH iti ced vyApteH prAk dvayadRS kaTam	khyab sngon gnyis mthong ji ltar yin //	73.48247959674933
vyApti pakza Darmma tve hi sva vAkyAByAm yena tena prayuktAByAm sUcyete na tu sAkzAt pratIyete	khyab pa dang phyogs kyi chos rim pa gang yang rung bas rab tu sbyor ba'i rang gi tshig dag gis bstan gyi /	78.65311968349765
vAcaH svayam apramANa tvAt  yat Aha	de dag mngon du rtogs pa ni ma yin te tshig gi bdag nyid ni tshad ma yin pa'i phyir ro // rang nyid nus pa med na yang //	73.68545619631175
Saktasya sUcakam hetuH vacaH Saktam api svayam iti	gtan tshigs kyis ni nus pa ston // zhes gsungs pa yin no //	76.09322633915437
sUcitayaH stu tayoH sattve hetO praTamatara pakza Darmma tva vizayam eva pramANam aBimuKIBavatu	de dag brjod pas kyang dang po yod pa'i gtan tshigs la / phyogs kyi chos kyi yul can nyid kyi tshad ma mngon du 'gyur ba yin te /	84.164255829375
tena pramANena DarmmiNi sidvasya sattvasya paScAt vyAptiH pramANa antareNa gRhyate iti kasya vEyarTyam iti	tshad ma des chos can la yod pa grub na phyis khyab pa tshad ma gzhan gyis 'dzin to zhes gang gis na don med pa yin // khyod kyi phyogs la yang //	91.64525840245881
pratyakze pi dRzwAnta DarmmiNi praTamam hetuH gRhyate paScAt vyAptiH iti ezaH eva kramaH anyaTA dRzwAnta DarmmiNi vyAptiH gRhIta iti etat e	dpe'i chos can la dang po gtan tshigs 'dzin cing phyis ni khyab pa'o zhes bya ba'i rim pa 'di yin no // gzhan du dpe'i chos can las khyab pa 'dzin to zhes bya ba der mi 'gyur te yin no //	87.9389797035439
dRzwAnta DarmmiNyadRzwasya eva hetoH vyApti grahaNAt	/ dpe'i chos can ma mthong bas gtan tshigs kyi khyab pa 'dzin pa'i phyir ro //	88.71913583240237
yadi evam sADya DarmmaH pi vyApti grahaNa aDikaraNe DarmmiNi grahItabyaH eva yaTA vanhi DUmayoH iti ced  na	gal te de ltar na khyab pa 'dzin pa'i rten chos can 'dzin na / bsgrub par bya ba'i chos kyang 'dzin pa nyid de / me dang du ba bzhin no zhes zer na ma yin te /	89.2771868660834
tatra dRzwasya hetoH vipakze bADaka vRtti mAtrAt eva vyApti sidveH	de la mthong ba'i gtan tshigs mi mthun pa'i phyogs la gnod pa can zhugs pa tsam nyid kyis khyab pa grub pa'i phyir ro // de bas na @312a * // yang khyab pa 'dzin pa'i sngon du skad cig ma nyid du nam yang grub pa med de /	81.94720335721912
jQAtaH ca evam na Kalu vyApti grahaNAt prAk kzaNikasya kvacid api sidvis asti tasya anumeya tvAt asi dvAyAn ca vyAptO= anumAna apravRtteH sADana antarasya ca tad arTam ananusaraNAt anusaraNe pyanavasTA syAt avasTAne tAvat prayAsasya vEyarTyAt	de rjes su dpag par bya ba'i phyir dang / khyab pa ma grub na rjes su dpag par mi 'grub pa'i phyir dang / sgrub par byed pa gzhan yang de'i rjes su mi 'brang ba'i phyir dang / rjes su 'brang na yang thug pa med por thal par 'gyur ba'i phyir dang / thug pa yod na yang de tsam gyis rtsol ba don med pa'i phyir dang / bzlog na gnod pa can gyi stobs nyid kyis khyab pa grub pa la gnod pa med pa'i phyir ro // me dang du ba ma mthong bar yang rgyu dang 'bras bu'i ngo bo grub pa med do //	79.91735395002158
viaparyyaye vyApti balAt eva vyApti si dvera viGAtAt vanhi DUmayoH tu na adRzwayoH kAryya kAraNa BAvasi dveH tat sidvO na vipakze bADaka vRttiH iti dvaya darSana vyapekzA	de grub pas bzlog na gnod pa can 'jug pa gnyis mthong ba la ltos pa me dang du ba'i khyab pa grub po // yod pa dang skad cig ma gnyis ni de ltar ma yin te / ji skad du bstan pa'i rigs pas grub pa'i phyir ro //	82.22352690485849
vanhi DUmayoH vyApti sidvis sattva kzaNika tvayoH tu na evam yaTA ukta nyAyena vyApti sidveH tasmAt sattva mAtrasya tatra DarmmiNi sidvasya bADaka vaSAt vyAptiH setsyati iti ezitavyam	de bas na yod pa tsam chos can de la grub pas khyab pa grub pa'i stobs kyis grub par 'dod par bya'o //	47.24905081261254
tadvat antar vyAptO= api	de bzhin du nang gi khyab pa la yang yin no //	69.7146776240805
te ime vyApti pakza Darmma tve sva sva pramANa vyavacCedya sADana vAkye na tu kevalam sUcayitavye	khyab pa dang phyogs kyi chos de la yang / rang rang gi tshad mas yongs su gcod par byed pa'i sgrub par byed pa'i ngag gis nges pa 'ba' zhig bstan par bya ba yin no // ngag gcig gis gnyi ga bstan par mi nus pas //	86.2749875466151
na ca anyatara vAkyena Sakyam uBayam sUcayitum iti kutas nyatara vAkya vEyarTyam ekasya eva hi Darmmasya kra mAtrErUpya niScayaH	gang gis na ngag gzhan don med pa yin // gcig nyid kyis ni gang phyir chos // rim pa bzhin tshul gsum nges pa yis // brjed pas rjes dpag med pa'i phyir //	70.78566827051024
vismRtA vanumA BAvAt tat kim vyarTa anumA aKila iti	de cis rjes dpag don med yin //	69.73284082258901
api ca saMgrahaSlokaH	zhes bya ba ni bsdu ba'i tshigs su bcad pa'o // gzhan yang / gnod pas bsgrub bya grub ce na //	66.87815869305246
bADakAt sADya sidviH ced vyarTaH hetu antara grahaH	gtan tshigs gzhan gzung don med yin // gnod pas de ma grub ce na /	86.99408950426633
bADakAt tad asi dvis ced vyarTaH Darmmi antara grahaH	chos gzhan gzung ba don med yin //	68.30980213950662
yadi hi DarmmiNi vyAptiH siDyanti eva sADyasidvim antar BAvayati	gal te chos can la khyab pa grub pa nyid kyis sgrub par bya ba nang du 'du bar 'gyur na /	83.50059413595044
nanu lABaH eva ezaH	rnyed pa thob pa ma yin nam //	68.81812779108684
byApti prasADakAt eva pramANAt sADyasidveH sattva hetu apASrayaNa prayAsasya nirasanAt	khyab pa sgrub par byed pa nyid kyi tshad ma las bsgrub bya grub pa'i phyir dang / yod pa'i gtan tshigs kyi rten gyi 'bad pa sel pa'i phyir ro //	86.15529572462222
na hi vyasanam eva etat liFga antara anusaraNam nAma	gang gi phyir rtags kyi rjes su 'brang ba zhes bya ba zhen pa ni ma yin no //	76.18858952920795
aTa na vyApti sADakAt sADya sidviH	'on te khyab pa sgrub par byed pa las bsgrub bya ma grub na /	91.61776634904206
na tarhi antar vyAptO hetu vEyarTyam iti kim akANxakAtara tayA bahu taramAyA samAviSasi	de'i tshe nang gi khyab pa'i gtan tshigs don med pa ma yin pas skabs ma yin pa la sdang ba nyid kyi shin tu sdug bsngal ba mang po la ci'i phyir 'jug /	86.69294823048254
dvayam hi BavataH sADyam dRzwAnta DarmmiNi vRttiH sADya DarmmiNi ca	khyed kyi @312b bsgrub par bya ba gnyis yin te / dpe'i chos can la 'jug pa dang / bsgrub par bya ba'i chos can la 'jug pa ste /	88.4969804560032
yaTAkramam byApti pakza Darmma tvayoH sidvi arTam	rim pa ji lta ba bzhin du khyab pa dang / phyogs kyi chos nyid dag grub pa'i phyir ro //	85.61982775399018
nanu yadA pratiniyate DarmmiNi vivAdaH tat vahiH BUte ca DarmmiNi vyApti grahaNam tadAnIm Bavet vEyarTyam	yang khyod la so sor nges pa'i chos can la rtsod pa de las phyi rol du gyur ba'i yang chos can la khyab pa 'dzin pa ni de'i tshe don med par 'gyur ro //	85.14712173735752
yadA tu vastu mAtre vivAdaH tadA sarvu avastuzu hetoH vRttiH tvayA api sADyAH mayA api ca iti katamasmin DarmmiNi hetoH vRtti sADanam mama v	gang gi tshe yang dngos po tsam la rtsod pa de'i tshe / dngos po thams cad la gtan tshigs 'jug pa ni khyod dang bdag gis kyang bsgrub par bya ba'i phyir chos can 'ga' zhig la gtan tshigs 'jug pa sgrub par byed pa dag la don med par ji ltar 'gyur / re zhig ji ltar spyi'i khyab pa yin zhe na /	82.48603750084033
kaTam idAnIm bahis vyAptiH vivAda aDikaraNam BUtaH eva anyatamasmin vyApti sADanAt tAvat mAtra lakzaNa tvAt ca sADya DarmmiNaH bADakam pramANam pravarttamAnam antargatam api DarmmiNam bahizkaroti iti ced etat eva kaTam Bavatu bADakena pravarttamAnena eva tasmin	rtsod pa'i gzhir gyur pa nyid las gzhan gang yang rung ba la khyab pa sgrub par byed pa'i phyir / sgrub par byed pa'i chos can de tsam gyis mtshan nyid ma yin pa'i phyir gnod pa can gyi tshad ma 'jug pas nang du chud pa'i yang chos can yang phyi rol du byed do zhes zer na / / de de nyid yin par ji ltar 'gyur / gnod pa can zhugs pa nyid kyi chos can de la bsgrub par bya ba sgrub par byed pa'i phyir dang /	88.00911153251012
sADya saMSaya upagame sADya DarmmiNi lakzaNa upagamAt iti ced ayuktam etat	bsgrub par bya ba'i rang gi ngo bo rtogs na bsgrub par bya ba'i chos can gyi mtshan nyid las 'das pa'i phyir ro zhe na / de ni rigs pa ma yin te /	85.26114927658193
bADaka mAtrAt na sADya sidviH iti asmin pakze Darmmi antara parigraha vEyarTya aBiDAnAt	gnod pa can tsam gyis bsgrub par bya ba ma grub po zhes bya ba phyogs 'di la gzhan yongs su 'dzin pa don med do zhes brjod pa'i phyir ro //	92.00039716308028
bADakAt sADya sidvis iti asmin= tu pakze sADana vEyarTyam ApAditam	gnod pa can gyis bsgrub bya grub po zhes bya ba'i phyogs 'di la yang sgrub par byed pa don med do zhes bstan zin to //	92.6646758180748
tasmAt vADaka mAtreNa sADya asi dvO na kvacid sandeha nivRttiH	de lta bas na gnod pa can tsam gyis bsgrub bya grub na 'ga' la yang the tshom mi ldog par mi 'gyur ro //	88.18357402518996
sandeha anivRttO na vahizkaraNam avahizkRtaH ca sADya Darmmi eva iti tatra vyAptiH antar vyAptiH eva na idAnIm bahis vyApteH vArttA api	the tshom log na phyi rol du byed pa 'ang ma yin dang / bsgrub par bya ba'i chos can las kyang phyi rol du byas pa ma yin pas de la khyab pa ni nang gi khyab pa nyid de / da ni phyi'i khyab pa brjod pa tsam yang med do / de bas na phyi'i khyab pa 'di'i phyogs su ji ltar 'gyur /	84.6122032363753
tat iyaMbahis vyAptiH amusmin pakze kaTam Bavati yadi pratiniyate DarmmiNi vivAdaH tat vahiH BUte ca DarmmiNi vyApti grahaNam Bavati	gal te yang so sor nges pa'i chos can la rtsod pa dang / de las phyi rol du gyur pa'i chos can la khyab pa 'dzin par 'gyur na /	72.02421356164459
tatra ca durudvaraH Darmmi antara parigraha vEyarTya dozaH	de la yang chos gzhan yongs su 'dzin pa don med pa'i nyes pa bsal ba'i bka' ste /	79.09364102339053
bADaka mAtreNa tu sADyasidvO hA iti antaram eva vyarTam	gnod pa can tsam gyis bsgrub bya grub na gtan tshigs gzhan don med pa kho na'o // @313a * // gzhan yang / yod pa'i gtan tshigs khyad par gyis //	79.96613203064248
api ca satva hetoH viSezeNa na vahiH vyApti samBavaH asidve DarmmiNaH sattve vivAdAn avatArataH	phyi yi khyab pa mi srid de // chos can yod pa mi grub na // rtsod pa 'jug par mi 'gyur ro // de la grub pas khyab pa yang //	84.44429509915533
tatra asi dvasya ca vyApti grahaNe sADya DarmmiNi	'dzin na bsgrub bya'i chos can la //	76.93891196780734
vyApti grahaH kaTam nasyAt dRzwAnte pi na vA Bavet	khyab pa 'dzin par cis mi 'gyur //	75.62334127987133
