		10.0
pUrvaFgama tvAt	sngon du 'gro ba'i phyir ro //	84.4293704032898
Bk  tat yaTA api nAma Badanta SAradvatI putra ASvAsAH praSvAsAH puruzasya jIvita indriyasya pUrvaFgamAH	btsun pa sha ra dva ti'i bu 'di lta ste dper na dbugs phyi nang du rgyu ba ni mi'i srog gi dbang @22b po sngon du 'gro ba yin no //	84.01896241230554
evam eva mahAyAna samBAra samudAgamAya boDisattvasya mahA karuNA pUrvaFgamAH iti vistaraH	de bzhin du byang chub sems dpa'i snying rje chen po ni theg pa chen po yang dag par 'grub par bya ba'i phyir sngon du 'gro ba yin no zhes bya ba la sogs pa rgyas par no // bshad do //	86.59852178001837
Arya gayASIrze ca uktam kim AramBA maQjuSrIH	'phags pa ga ya go'i ri'i mdo las kyang gsungs te /	83.23984666899139
boDisattvAnAm caryA	'jam dpal byang chub sems dpa' rnams kyi spyod pa'i rtsom pa ni ci /	73.19675202930675
kim aDizWAnA ca	gnas ni gang /	53.14660133634295
maQjuSrIH Aha mahA karuNa AramBA	'jam dpal gyis smras pa /	77.69240922927855
deva putra boDisattvAnAm caryA sattva aDizWAnA	lha'i bu byang chub sems dpa' rnams kyi spyod pa'i rtsom pa ni snying rje chen po'o //	83.46063055747456
iti vistaraH	gnas ni sems can no zhes de la sogs pa rgya cher 'byung ngo //	79.4107040743674
taTA hi tayA preryamANAH boDisattvAH sva Atma nirapekzA ekAntena para upakAra arTa tayA ati duzkara dIrGa kAlike pi samBAra upArjana pariSrame	de ltar snying rje chen pos bskyod pas byang chub sems dpa' rnams bdag nyid la mi lta bar gzhan la shin tu phan pa don du gnyer ba'i phyir tshogs bsags pa shin tu bya dka' zhing yun ring la dub par 'gyur ba la 'jug go //	89.40135729959017
taTA ca uktam Arya SradDA bala ADAne tatra mahA karuNayA api sarva sattva paripAcana arTam na tat kiQcid suKa upADAnam yat na parityajati	'phags pa dad pa'i stobs bskyed pa las gsungs pa lta bu ste / de la snying rje chen po ni gang sems can thams cad yongs su smin par bya ba'i phyir sdug bsngal skye ba mi len pa ci yang med do // des bde ba skye ba mi 'dor ba ci yang med do zhe'o //	88.43783251092505
iti atas tiduzkare pravartamAnaH nacireNa eva samBArAn paripUrya avaSyam eva sarvajQa padam aDigacCati	de ltar shin tu bya dka' ba la zhugs nas ring por mi thogs par tshogs yongs su rdzogs te gdon mi za bar thams cad mkhyen pa'i go 'phang thob par 'gyur ro //	86.60571362092367
tatas budDa DarmANAm karuNA eva mUlam	de bas na sangs rgyas kyi chos thams cad kyi chos kyi rtsa ba ni snying rje chen po kho na'o //	83.50547983877148
mahA karuNA parigrahAt eva budDAH BagavantaH Dik amya sarvajQa padam aSezasya jagataH rTa vikurvANAH tizWante iti nirvANa apratizWAne sA evamahA karuNAH hetuH	snying rje chen pos yongs su zin pas na sangs rgyas bcom ldan 'das kyis thams cad mkhyen pa'i ye shes go 'phang brnyes nas 'gro ba ma lus pa'i don mdzad cing bzhugs so // mi gnas pa'i mya ngan las 'das pa lta bu yang bcom ldan 'das kyi thugs rje chen po'i rgyus mya ngan las 'da' ba la mi gnas so //	84.63997486862323
sA ca duHKita sattva Alamba namanaskAra bahulIkA rataH vRdDim upayAti	de yang sdug bsngal ba'i sems can la dmigs shing yid la bya ba mang du byas pas skye bar 'gyur te /	71.18022133833672
sarve ca te sattvAH tri DAtuka avacarAH triviDa duHKa tayA yaToyogam atyanta duHKitA eva iti sarvezu eva sattvezu BAvanIyam	sems can 'jig rten gsum na spyod pa thams cad sdug bsngal rnam pa gsum gyis ji ltar mthun pa bzhin du sdug bsngal lo zhes de ltar sems can thams cad la bsgom mo //	84.1523877047396
taTA ca ye tAvat nArakAH te viviDa cirantana dIrGa kAlika dAha Adi duHKa nadIzu nimagnAH eva BagavatA varNitAH	de la sems can dmyal ba pa de dag ni rgyun mi 'chad cing yun ring la tsha ba la sogs pa'i sdug bsngal sna tshogs kyi chu bor bying ngo zhes bcom ldan 'das kyis bka' stsal to // de bzhin du yi dags rnams kyang phal cher shin tu @23a * //	84.39115166912087
taTA pretAH api duHsaha tIvra kzuD tRzAdi duHKa agni Bk pIxA aBisaMSozita mUrtayaH tIvra duHKam anuBavanti	mi bzad pa'i bkres pa dang skom pa'i sdug bsngal gyi mes skams pa'i lus shin tu sdug bsngal mang po myong ste /	81.83939656326046
yena varza Satena api aSucim KewapiNxanam ca Boktum na laBantaH ityAdi varNitam BagavatA	lo brgyar yang la las mchi la ma'i thal ba dang / mi gtsang ba tsam yang ba zar mi rnyed do zhes bcom ldan 'das kyis bka' stsal to //	76.35749138361587
tiryaQcaH pi paraspara BakzaNa kroDa vaDa hiMsA AdiBiH anekaviDam duHKam anuBavantaH dRSyante eva	dud 'gro rnams kyang gcig la gcig za ba dang / khro ba dang / rnam par 'tshe ba dang / gsod pa la sogs pas sdug bsngal mang po myong ba kho nar snang ste /	89.69546006042731
taTA hi kecid nAsikA Bedana tAxANa banDana AdiBiH atantrI kRta SarIrAH paritas paripIxayamAnAH kaTam api anicCantaH pi ati durvaha guru BAra udv	'di ltar kha cig sna 'bugs pa dang / brdeg pa dang / bcing ba dang / gdags pa la sogs pa bdag la dbang med par kun gyis bda' ba yin te ; mi 'dod bzhin du khal chen po lci ba bskur bas skyo zhing ngal lo //	86.54311343398511
taTA araNye pi nivasantaH naparADAH kecid kvacid arTataH nvizya hanyante	de bzhin du dgon pa na 'khod pa yang nyes pa med par kha cig phyed du tshol zhing gsod de /	79.45579821195165
nityam ca Baya vivhala mAnasaH tatas tatas palAyamAnAH tizWanti iti aparimitam ezAm duHKam dRSyatte eva	rtag tu 'jigs pas yid 'khrugs te phan tshun 'khod cing 'bros pa yang grangs med pa'i sdug bsngal dpag tu med pa myong ba kho nar snang de /	84.36984408184468
taTA mAnuzye pi nArakam duHKam dRSyate eva	ngo // de bzhin du mi la yang sems can dmyal ba'i sdug bsngal la sogs pa yod pa kho na ste /	79.50097053817588
atra ye cOra AdayaH Fga= Ceda SUla arpaNa udbanDana AdiBiH kAryante eva tezAm nArakam eva duHKam	'di na rkun po la sogs pa gang dag yan lag gtub pa dang / gsal shing la skyon pa dang / dbyangs te btags pa la sogs pas nyon mongs pa de dag ni sems can dmyal ba'i sdug bsngal kho na yin no //	87.3032286707085
ye ca dAridrayadi upahatAH tezAm pretAnAm iva tat kzuD tarzAxiBiH duHKam	gang dag dbu la zhing phongs pa de dag ni yi dags dang 'dra bar bkres shing skom pa la sogs pas sdug bsngal lo //	88.7430081329366
ye ca BRtya AdayaH parAyattIkRta Atma BAvAH ye ca baliBiH Akramya pIxayante tezAm tiraScAm iva tAxana avaroDana Adi duHKam	bran la sogs pa gang dag gzhan gyis lus la dbang byas pa dang / gang dag mthus mnan te gnod par byed pa de dag ni dud 'gro dang 'dra bar brdeg pa dang ; gdags pa la sogs pas sdug bsngal lo //	91.70164322283661
taTA paryezwi kRtam anyaH nyadroha upaGAta Adi kRtam priya viprayoga apriya saMyoga kRtam ca aprameyam ezAm duHKam	de bzhin du btsal bar bya ba dang / gcig la gcig gnod pa byed pa la sogs pa dang / sdug pa dang bral ba dang / mi sdug pa dang phrad pa la sogs pa de dag la sdug bsngal dpag tu med do //	85.63155634822047
ye kvacid ISvarAH suKitAH iva lapyante te pi viparyavasAna sampadaH viviDa kudRzwi gahana nimagnA	gang dag kha cig phyug cing skyid pa dang 'dra bar snang ba de dag kyang 'byor ba'i mtha' ni rgyud pa ste /	78.04283209569245
nAraka Adi duHKa anuBava hetuviviDa kleSa karmANi upacinvantaH prapAta sTAH taravaH iva duHKa hetO api vartamAnAH paramArTataH duHKitAH eva	lta ba ngan pa sna tshogs gzing gzing bar nub cing sems can dmyal ba la sogs pa'i sdug bsngal myong bar 'gyur ba'i rgyu las dang nyon mongs pa bsags pas gad ka na 'dug pa dang 'dra bar sdug bsngal gyi rgyur gyur pa yang yang dag par @23b sdug bsngal ba kho na rgyud pa ste / yin no //	82.03977921240374
devAH api ye tAvat kAma avacarAH te pi tIvra kAma agni sandIpta mAnasAH Akzipta cittAH iva AsvacCa cetasaH kzaNam api samADAnam cetasAm na laBa	lha la yang gang dag 'dod pa'i khams na spyod pa de dag ni 'dod pa'i mes yid rab tu 'bar zhing sems 'khrugs pa dang 'dra bar gsha' mar mi 'dug la rgyud pa ste / yin no // / skad cig kyang sems mnyam par 'jog par mi 'gyur te /	89.209528512437
tezAm praSama suKa Dana daridrANAm kIdRSam nAma tat suKam	rab tu zhi ba bde ba'i nor gyis dbu la ba de dag la bde ba ci zhig yod /	82.7787051260479
nitya cyavana patana Adi Baya Soka upahatAH kaTam suKitAH nAma	rtag tu 'chi 'pho ba dang ltung ba la sogs pa'i 'jigs pa'i mya ngan gyis non pa dag ste de dag ji ltar ba de /	87.43128368020457
ye ca rUpA rUpa avacarAH te pi Bk	gang dag gzugs dang gzugs med pa na spyod pa de dag kyang skad cig sdug bsngal gyis sdug bsngal ba las 'das mod kyi /	79.43220292889266
yadi nAma kiyat kAlam duHKa duHKa tAm vyatItAH taTA api atyantam kAma avacarANAm anuSayAnAm aprahANAt tezAm punar api nAraka Adi vinipAtasamasti eva	'on kyang de dag 'dod pa na spyod pa'i bag la nyal rnams shing tu ma spangs pas yang sems can dmyal ba la sogs par ltung ba yod par 'gyur ba'i sdug bsngal yod pa nyid do //	79.73360509761875
sarve nAma deva manuzyAH kleSa karma Adi pAratantryAt te saMskAra duHKa tayA duHKitAH eva	lha dang mi 'di dag thams cad ni las dang nyon mongs pa la sogs pa'i rgyus gzhan gyi dbang du gyur pas na 'du byed kyi sdug bsngal gyis sdug bsngal ba nyid do //	88.52457990052575
tat evam sakalam eva jagat duHKagni jvAlA avalIXam iti avetya yaTA mama duHKam apriyam taTA anyezAm apriyam iti cintayatA sarvezu eva sattvBAvanIyA	de ltar 'gro ba thams cad sdug bsngal gyi me lce'i phreng ba'i sa yin par bltas la / ji ltar bdag nyid kyi sdug bsngal mi sdug pa ltar gzhan dag gi yang de dang 'dra ba sems shing sems can thams cad la snying brtse ba kho na bsgom par bya ste /	91.16119641644764
praTamam tAvat mitra pakzezu pUrva uktA viviDa duHKa anuBavezu anupaSyatA BAvanIyA	thog ma kho nar mdza' bshes kyi phyogs la gong du smos pa'i sdug bsngal sna tshogs myong bar lta zhing bsgom par bya'o //	78.69688902564565
tatas sattva samatayA viSezam apaSyata anAdimati ca saMsAre na kaScid sattvaH yaH na me SataSas banDuH aBUt iti paricintayatA vyastezu B	de nas sems mnyam pas bye brag med par lta ste / thog ma med pa can gyi 'khor ba lan brgyar yang bdag gi gnyen du ma gyur pa'i sems can gang yang med do snyam du sems pas phal pa la bsgom par bya'o //	83.30107926231113
yadA mitra pakzezu iva vyastezu api tulyA karuNA pravRttA Bavati tadA Satru pakze pi taTA eva sattva samatA Adi mana sikAreNa BAvanIyA	gang gi tshe mdza' bshes kyi phyogs dang 'dra bar phal pa rnams la yang snying rje mtshungs par 'jug pa de'i tshe dgra'i phyogs la yang de bzhin du sems mnyam pa nyid la sogs pa yid la byed pas bsgom par bya'o //	85.80397043021058
yadA ca Satru pakze pi mitra pakza vat sama pravRttA Bavati tadA kramaSas daSasu dikzu sarva sattvezu api BAvayet	gang gi tshe mdza' bshes kyi phyogs dang 'dra bar dgra la yang mnyam par 'jug pa de'i tshe rim gyis phyogs bcu'i sems can thams cad la yang bsgom par bya'o //	83.06928176768972
yadA ca duHKita bAla priyezu iva duHKa udDaraNa icCA AkArA svarasa vAhinI sarva sattvezu sama pravRttA kRpA Bavati	gang gi tshe yid du 'ong ba'i bu mi bde ba bzhin du sems can thams cad la yang sdug bsngal gtan nas dbyung bar 'dod pa'i par bya'o //	76.44314156368
tadA sA nizpannA Bavati mahA karuNA vyapadeSam ca laBate	@24a * // rnam pa'i snying rje rang gi ngang gis 'jug pa bdag nyid kyis mtshungs par gyur pa de'i tshe de rdzogs pa yin pas snying rje chen po'i ming thob ste /	70.74789267268838
yaTA akzayam ati sUtre ca varNitam	'phags pa blo gros mi zad pas bstan pa'i mdo las bsngags pa bzhin no //	84.31922691162076
ayam ca kRpA BAvanA kramaH BagavatA aBiDarma sUtra AdO varNitaH	'di ltar snying rje bsgom pa'i go rims 'di ni bcom ldan 'das kyis chos mngon pa'i mdo la sogs pa las bka' stsal to //	89.2398015252032
tasya evam kRpA aByAsa balAt sakala sattva aByudDaraNa pratijQayA anuttara samyaksamboDi prArTana AkAram ayatnataH eva boDi cittam utpadyate	de ltar snying rje goms pa'i stobs kyis sems can ma lus pa drang bar dam bcas na bla na med pa yang dag par rdzogs pa'i byang chub tu smon pa'i rang bzhin gyis byang chub kyi sems sgrim mi dgos pa kho nar skye ste / 'phags pa chos bcu pa'i mdo las /	85.18673918278054
yaTA uktam Arya daSa DarmasUtre sattvAn atrANAn aSaraNAn advIpAn dRzwvA karuNAyE cittam upasTApya yAvat anuttarAyAm samyaksaMboDO cit iti	sems can mgon med pa / skyabs med pa / gling med pa dag mthong nas bla na med pa yang dag par rdzogs pa'i byang chub tu sems bskyed do zhes gsungs pa bzhin no //	75.77036857500859
yadi nAma para samAdApana AdinA api boDisattvasya mahAsattvasya boDi cittam utpadyate	gzhan gyis yang dag par 'dzin du bcug pa las kyang byang chub sems dpa' la byang chub kyi sems bskyed mod kyi /	80.58291161792555
taTA api kRpA vegataH yat svayam eva boDisattvasya boDi cittam utpadyate Bk	'on kyang snying rje chen pos non te /	58.94521925403529
tat BagavatA Arya taTAgata jQAna mudrA samADO viSizwatara tvena varNitam tat etat boDi cittam pratipatti vikalam api saMsAre mahA Palam BagavatA varNitam	byang chub sems dpa' bdag nyid kyis byang chub tu sems bskyed pa khyad che bar bcom ldan 'das kyis 'phags pa de bzhin gshegs pa'i ye shes kyi phyag rgya'i ting nge 'dzin las bka' stsal to ; ; byang chub kyi sems de sgrub pa dang mi ldan yang 'khor ba'i nang na 'bras bu che bar bcom ldan 'das kyis de skad byams pa'i rnam par thar pa las bka' stsal te /	73.22053874921987
taTA ca uktam mEtreya vimokze tat yaTA api nAma kula putra Binnam api vajra ratnam sarvam ati viSizwam suvarNa alaFkAram aBiBavati	rigs kyi bu 'di lta ste dper na rdo rje rin po che chag kyang gser gyi rgyan khyad par du 'phags pa thams cad zil gyis gnon to //	74.20239514944733
vajra ratna nAma ca na vijahAti sarva dAridrayam ca vinivartayati	rdo rje rin po che'i ming yang mi 'dor zhing dbul ba thams cad kyang bzlog go //	80.32688981918282
evam eva kula putra pratipatti Binnam api sarvajQa tA citta utpAda vajra ratnam sarva SrAvaka pratyekabudDa guNa suvarNa alaFkAram aBiBavati boDi citta nAma na vijahAti	rigs kyi bu de bzhin du thams cad mkhyen pa nyid du sems bskyed pa'i rdo rje rin po che sgrub pa dang mi ldan pa yang nyan thos dang rang sangs rgyas kyi gser gyi rgyan thams cad zil gyis gnon to ; /	80.2163824776613
saMsAra AdAridrayam ca vinivartayati iti	byang chub sems dpa'i ming yang mi 'dor zhing 'khor ba'i dbul ba yang zlog par byed do zhes 'byung ngo //	77.70169777137296
yaH pi pAramitAsu sarveNa sarvam sarvaTA Sikzitum asamarTaH tena api boDi cittam utpAdanIyam eva upAya parigraheNa mahA Pala tvAt	gang pha rol tu phyin pa rnams la rnam pa thams cad kyi thams cad du slob mi nus pa des kyang 'bras bu che ba'i phyir thabs kyis yongs su zin par byang chub tu sems bskyed par bya @24b ste ; 'phags pa rgyal po la gdams pa'i mdo las /	90.62574783337374
yaTA ca uktam Arya rAjO= avAdaka sUtre yA asmAt tvam mahA rAja bahu kRtyaH bahu karaNiyaH	'di ltar rgyal po chen po khyod ni bya ba mang byed pa mang ste /	72.38730729981711
asahaH sarveNa sarvam sarvaTA dAna pAramitAyAm Sikzitum	thams cad kyi thams cad rnam pa thams cad kyi thams cad du sbyin pa'i pha rol tu phyin pa la bslab pa nas /	84.68995367101319
yAvat prajQApAramitAyAm Sikzitum tasmAt tarhi tvam mahA rAja evam eva samboDO Candam SradDAm prArTanAm praNiDim ca	shes rab kyi pha rol tu phyin pa'i bar la slob mi bzod na 'di ltar rgyal po chen po rdzogs pa'i byang chub la 'dun pa dang / dad pa dang / don du gnyer ba dang / smon pa 'di 'gro yang rung / 'grong yang rung / 'dug kyang rung /	84.05241305559818
gacCan= api tizWan= api nizaNNaH pi SayAnaH pi jAgrat api BuQjAnaH pi piban= api	nyal yang rung / sad kyang rung / za yang rung / 'thung yang rung /	56.43448009811989
satata samitam anusmara manasikuru BAvaya	rtag tu rgyun mi 'chad par dran par gyis shig / yid la gyis shig /	74.66702475677477
sarva budDa boDisattva Arya SrAvaka pratyekabudDa pRTagjanAnAm AtmanaH ca atIta anAgata pratyutpannAni kuSala mUlAni piNxayitvA	sgoms shig / sangs rgyas dang byang chub sems dpa' dang / nyan thos dang rang sangs rgyas dang / so so'i skye bo thams cad dang / bdag gi 'das pa dang / ma 'ongs pa dang / da ltar byung ba'i dge ba'i rtsa ba thams cad bsdus te /	92.20763923052256
anumodasva agrayA anumodanayA	rjes su yi rang ba'i mchog gis rjes su yi rang bar gyis shig /	71.56676523916184
anumodya ca sarva budDa boDisattva pratyekabudDa Arya SrAvakANAm pUjA karmANi niryAtaya	rjes su yi rang nas kyang sangs rgyas dang / byang chub sems dpa' dang / rang sangs rgyas dang / nyan thos rnams la mchod par bya ba'i phyir dbul lo //	88.82070887920996
niryAtya ca sarva sattva sADAraNAni kuru	phul nas kyang sems can thams cad dang thun mong du gyis shig /	92.58188893391018
tatas sarva sattvAnAm yAvat sarvajQa tA pratilamBAya sarva budDa Darma paripUraNAya dine Bk trEkAlyam anuttarAyAm samyaksaMboDO pariNAmaya	de nas sems can thams cad thams cad mkhyen pa nyid kyi bar du thob par bya ba'i phyir dang / sangs rgyas kyi chos thams cad yongs su rdzogs par bya ba'i phyir nyin gcig bzhin du dus gsum du bla na med pa yang dag par rdzogs pa'i byang chub tu yongs su bsngos shig /	88.95254985222437
evam Kalu tvam mahA rAja pratipanna san rAjyam ca kArayizyasi rAjya kRtyAni ca na hApayisyasi	rgyal po chen po khyod de ltar zhugs la rgyal po gyis shig / rgyal po'i srid kyang mi nyams so //	80.89657686041059
boDi samBArAn= ca paripUrayizyA asi	byang chub kyi tshogs kyang yongs su rdzogs par 'gyur ro zhes de la sogs pa rgyas par bshad nas / yang bka' stsal pa /	70.2287214495256
ityAdi kam uktvA Aha aTa Kalu punar tvam mahA rAja samyaksamboDi citta kuSala mUla vipAkena aneka kRtyaH devezu upapannaH BUH	rgyal po chen po khyod yang dag par rdzogs pa'i byang chub kyi sems kyi dge ba'i rtsa ba de'i rnam par smin pas lan du mar lha dang mir skyes par gyur to //	80.68378677902344
aneka kRtyaH manuzyezu upapannaH BUH sarvAsu ca deva manuzya upapattizu ADipatyam kArayizyasi iti vistaraH	lha dang mir skyes pa thams cad na yang dbang por gyur to zhes rgyas par bka' stsal pa bzhin no //	74.84715373689517
yat punar pratipatti sAram boDi cittam tat atitarAm vipulam Palam iti sidDim	sgrub pa snying por byed pa'i byang chub kyi sems kyi 'bras bu gang yin pa de shin tu rgya che bar grub ste /	86.13756735288683
atas eva Arya vIra datta paripRcCAyAm uktam	'phags pa dpas sbyin gyis zhus pa las /	88.93752902593369
boDi cittAt vE yat puNyam tat ca rUpi Bavet yadi	byang chub sems kyi bsod @25a * // nams gang // de la gal te gzugs mchis na //	85.16981891584773
AkASa DAtum sampUrya BUyas ca uttaritam Bavet gaFgA bAluka saMKyAni budDa kzetrANi yaH naraH dadyAt ratna prapUrNAni loka nATeByaH eva hi	nam mkha'i khams ni kun gang ste //	10.0
yaH ca ekaH prAQjaliH BUtvA cittam boDAya nAmati iyam viSizyate pUjA yasyAH antaH na vidyate  iti	de ni de bas lhag par 'gyur // zhes gsungs pa lta bu'o //	51.39212992124978
yaTA Arya gaNxa vyUhe varNitam boDi cittam kula putra bIja BUtam sarva budDa DarmANAm iti vistaraH	sdong po bkod pa las kyang bsngags te / rigs kyi bu byang chub kyi sems ni sangs rgyas kyi chos thams cad kyi sa bon lta bu'o zhes rgyas par bshad do //	93.54823298665907
tat ca boDi cittam dviviDam praNIDi cittam prasTAna cittam ca	byang chub kyi sems de yang rnam pa gnyis te / smon pa'i sems dang / zhugs pa'i sems te /	89.07690593684212
Arya gaNxa vyUhe varNitam	'phags pa sdong po bkod pa'i mdo las gsungs pa /	88.28844054539998
taTA rduH laBAH te kula putra sattvAH sattva loke ye nuttarAyAm samyaksamboDO praNidaDati iti	rigs kyi bu sems can gyi 'jig rten na gang dag bla na med pa yang dag par rdzogs pa'i byang chub tu sems kyis smon pa'i sems can de dang de dag ni rnyed par dka'o //	86.28835851582899
tatas pi durlaBatamAH te sattvAH ye nuttarAm samyaksamboDim aBisamprasTitAH iti	sems can gang dag bla na med pa yang dag par rdzogs pa'i byang chub tu yang dag par zhugs pa de dag ni de bas kyang shin tu rnyed par dka'o zhes 'byung ngo //	86.00548794974021
sakala jagataH hitAya budDaH Baveyam iti praTamataram prArTanA AkArA cetanA Bk tat praNiDi cittam	de la 'gro ba mtha' dag la phan pa'i phyir sangs rgyas su gyur cig ces gang thog mar don du gnyer ba de ni smon pa'i sems so // gang phan chad sdom pa bzung ste tshogs rnams la zhugs pa de ni zhugs pa'i sems so //	80.69092044036815
yatas praBRti saMvara grahaNe vartamAnAH samBArezu dRSyante tad prasTAna cittam saMvaraH ca vijQAta pratibala saMvara sTitAt kalyANa mitrAt paratas grAhyaH	sdom pa ni pha rol po mkhas pa mthu dang ldan pa sdom pa la gnas pa las mnod do // mthun pa med na sangs rgyas dang byang chub sems dpa' rnams mngon du byas la /	74.51914269322177
asati pratirUpe grAhake budDa boDisattvAn AmuKIkRtya yaTA maQjuSrIya ambara rAja BUtena boDi cittam utpAditam taTA utpAdanIyaH	'phags pa 'jam dpal rgyal po nam mkha' zhes bya bar gyur pa na byang chub tu sems bskyed pa de bzhin du bskyed par bya'o //	71.35280292571736
evam utpAdita boDi cittaH boDisattvaH svayam eva dAna Adi dadAti pratipattO prayokzyate na hi svayam adAntaH parAn damayati iti mattvA	de ltar sems bskyed pa'i byang chub sems dpa' bdag ma dul na gzhan mi dul bar shes nas bdag nyid sbyin pa la sogs pa sgrub pa la rab tu sbyor ro //	81.21825950141073
na ca api vinA pratipattyA boDiH avApyate	sgrub pa med par byang chub mi thob bo //	68.18996286392212
yaTA uktam Arya gayASIrze pratipatti sArANAm boDisattvAnAm boDiH na apratipatti sArANAm iti	'di lta ste 'phags pa ga ya go'i ri las gsungs pa / byang chub ni sgrub pa snying por byed pa'i byang chub sems dpa' sems dpa' chen po rnams kyi yin te / log par sgrub pa snying por byed pa rnams kyi ni ma yin no zhe'o //	80.71835204870601
Arya samADi rAje ca uktam tasmAt pratipattisAraH BavizyAmi iti evam tvayA kumAra Sikzitavyam	'phags pa ting nge 'dzin rgyal po las kyang gsungs te / de lta bas na sgrub pa snying por bya'o zhes gzhon nu khyod kyis bslab par bya'o //	89.42530085589472
tat kasya hetoH pratipattisArasya hi kumAra	de ci'i phyir zhe na /	70.12516756491227
na durlaBA Bavati anutarA samyaksaMboDiH iti	gzhon nu sgrub pa snying por byed pa la bla na med pa yang dag par rdzogs pa'i byang chub rnyed dka' ba ma yin @25b pa'i phyir ro //	78.9934428649819
sA ca pratipattiH boDisattvasya pAramitA pramANa saFgraha vastu Adi Bedena akzayam ati ratna meGa Adi sUtrezu vistareNa varNitA	zhe'o // byang chub sems dpa'i sgrub pa de yang pha rol tu phyin pa dang / tshad med pa dang / bsdu ba'i dngos po la sogs pa'i bye brag yin par 'phags pa blo gros mi zad pas bstan pa dang / dkon mchog sprin la sogs pa'i mdo las rgyas par bshad pa yin no //	86.49727301457902
taTA lOkika Silpa Adi sTAnezu api yAvat boDisattvena Sikzitavyam kim punar loka uttarezu DyAna Adizu	'di ltar 'jig rten gyi bzo la sogs pa'i gnas kyi bar dag la yang byang chub sems dpas bslab par bya ba yin na 'jig rten las 'das pa'i bsam gtan la sogs pa lta ci smos te /	90.78963974776325
anyaTA kaTam sarva AkAram sattva arTam kuryuH	de lta ma yin na sems can gyi don gyi rnam pa thams cad ji ltar bya /	82.40441359907189
