tasmAt SAriputra SUnyatAyAm na rUpam	de lta bas na / stong pa nyid la gzugs med /	72.66755492036992
na vedanA na saMjQA na saMskArAH na vijQAnam	tshor ba med / 'du shes med / 'du byed rnams med / rnam par shes pa med /	93.3808478619525
na cakzuH Srotra GrANa jihvA kAya manAMsi	mig med / rna ba med; sna med / lce med / lus med / yid med / gzugs med / sgra med / dri med /	73.53526663384191
na rUpa Sabda ganDa rasa sprazwavya DarmAH	ro med / reg bya med / chos med do //	48.583675771146204
na cakzuH DAtuH yAvat na manaH vijQAna DAtuH	mig gi khams med pa nas / yid kyi khams @46a *// med; yid kyi rnam par shes pa'i khams kyi bar du yang med do //	90.02762072214271
na avidyA na avidyA kzayaH yAvat na jarA maraNam	ma rig pa med // ma rig pa zad pa med pa nas / rga shi med /	89.11348006325251
na jarA maraNa kzayaH na duHKa samudaya niroDa mArgA	rga shi zad pa'i bar du yang med do // sdug bsngal ba dang / kun 'byung ba dang / 'gog pa dang / lam med /	91.5874478917307
na jQAnam na prAptiH na aprAptiH	ye shes med / thob pa med / ma thob pa yang med do // sh'a ri'i bu /	90.23828558360829
tasmAt SAriputra aprApti tvAt boDisattvaH	de lta bas na / byang chub sems dpa' rnams thob pa med pa'i phyir /	79.62344476903688
prajQApAramitAm ASritya viharati acitta AvaraNaH	shes rab kyi pha rol tu phyin pa zab mo la brten cing gnas te /	69.08811448642275
citta AvaraNa nAstitvAt atrastaH	sems la sgrib pa med pas skrag pa med de /	77.50807335263207
viparyAsa atikrAntaH nizWA nirvANaH	phyin ci log las shin tu 'das nas mya ngan las 'das pa'i mthar phyin to //	77.45752404605678
traDvavyavasTitAH sarva budDAH prajQApAramitAm ASritya anuttarAm	dus gsum du rnam par bzhugs pa'i sangs rgyas thams cad kyang shes rab kyi pha rol tu phyin pa la brten nas /	81.99375685283513
samyaksamboDim aBisambudDAH	bla na med pa yang dag par rdzogs pa'i byang chub tu mngon par rdzogs ba la brten nas / sangs rgyas so //	79.37622739418356
tasmAt jQAtavyam prajQApAramitA mahA mantraH	de ltar bas na shes rab kyi pha rol tu phyin pa'i la brten nas / sangs rgyas so //	71.54590025008987
mahAvidyA mantra unuttara mantraH	sngags / rig pa chen po'i sngags / bla na med pa'i sngags /	85.03282485978077
sama sama mantraH sarva duHKa praSamanaH satyam amiTya tvAt	mi mnyam pa dang / mnyam pa'i sngags / sdug bsngal thams cad rab tu zhi bar byed pa'i sngags / mi brdzun pas na bden par shes par bya ste /	85.49700806297103
prajQApAramitAyAm uktaH mantraH tat yaTA	shes rab kyi pha rol tu phyin pa'i sngags smras pa / tadya th'a / ga te ga te p'a ra ga te /	72.45831295852763
om gate gate pAra gate pAra saMgate boDi svAhA	p'a ra sam ga te / bo dhi sv'ah'a / sh'a ri'i bu / de @46b lta bas na / byang chub sems dpa' sems dpa' chen pos / de ltar shes rab kyi pha rol tu phyin pa zab mo la bslab par bya'o // de nas bcom ldan 'das ting nge 'dzin de las bzhengs te / byang chub sems dpa' sems dpa' chen po 'phags pa spyan ras gzigs dbang phyug la legs so zhes bya ba byin nas / legs so // legs so; ;rigs kyi bu / de de bzhin no // rigs kyi bu / de de bzhin te / ji ltar khyod kyis bstan pa de bzhin du / shes rab kyi pha rol tu phyin pa zab mo la spyad par bya ste / de bzhin gshegs pa rnams kyang rjes su yi rang ngo // bcom ldan 'das kyis de skad ces bka' stsal nas / tshe dang ldan pa sha ra dva ti'i bu dang / byang chub sems dpa' sems dpa' chen po 'phags pa spyan ras gzigs dbang phyug dang / thams cad dang ldan pa'i 'khor de dang / lha dang / mi dang / lha ma yin dang / dri zar bcas pa'i 'jig rten yi rangs te / bcom ldan 'das kyis gsungs pa la mngon par bstod do //	10.0
	bcom ldan 'das ma shes rab kyi pha rol tu phyin pa'i snying po zhes bya ba'i mdo rdzogs so //// rgya gar gyi mkhan po bi ma la mi tra dang / lotstsha ba dge slong rin chen sdes bsgyur cing / zhus chen gyi lotstsha ba dge blo dang / @47a *// nam mkha' la sogs pas zhus te gtan la phab pa /	10.0

