		10.0
mUrKa upamaH smRti samprajanya virahitaH	glen pa lta bu ni dran pa dang shes bzhin med pa'o //	73.41577994148686
matta upamaH catur kRzNaH	ra ro ba lta bu ni nag por gyur pa bzhi'o //	67.85269349271601
tiryak upamaH jQAta SikzA nayaH	byol song lta bu ni bslab pa'i tshul rnams mi shes pa'o //	79.28649967292259
vaDika upamaH nizkaruNa AcAraH	shan pa lta bu ni snying rje dang bral ba'i spyod lam can no //	73.6642127491179
akRtajQa upamaH tyakta prAtimokza saMvaraH	byas pa la drin du mi gzo ba lta bu ni so sor thar pa'i sdom pa bzhag pa'o //	80.24766003007821
anATa upamaH upAya kOSalya rahitaH	dva phrug lta bu ni thabs mkhas pa dang bral ba'o //	80.26544537911047
unmatta upamaH kArya akAryA anaBijQa tA	smon pa lta bu ni bya ba dang bya ba ma yin pa mi shes pa'o //	69.82092186240013
mAra aBiBUta upamaH paQca paQcASat dvAtriMSat AntarAyika DarmAm aBijQa tA	bdud kyis brlams pa lta bu ni bar du gcod pa'i chos lnga bcu rtsa lnga dang / sum cu rtsa gnyis mi shes pa'o //	82.82424751977554
ke ca te paQca paQcASat	lnga bcu rtsa lnga po yang gang zhe na /	86.17146587371826
Arya boDisattva piwake tat yaTA AntarAyikaH ekaH DarmaH pramAdaH	'phags pa byang chub sems dpa'i sde snod las byung ba lta bu ste 'di ltar bar du gcod pa'i chos ni gcig ste bag med pa'o //	85.33621580254187
AntarAyikO dvO DarmOa hrIkyam anapatrApi aQca	bar du gcod pa'i chos ni gnyis te / ngo tsha med pa dang / khrel med pa'o //	88.20025054158384
trayaH rAgaH dvezaH mohaH ca	gsum ste 'dod chags dang / zhe sdang dang / gti mug go //	85.52637090599328
catvAraH catasraH asat gatayaH	bzhi ste / dam pa ma yin pa'i 'gro ba bzhi'o //	89.70163364613309
paQca prANa atipAtaH datta AdAnam kAma miTyA AcAraH mRzAvAdaH madya pAnam ca	lnga ste / srog gcod pa dang / ma byin par len pa dang / 'dod pas log pa g-yem pa dang / brdzun du smra ba dang / chang 'thung ba'o // drug ste /	89.10533589177989
zaz budDa Darma saMGa SIlaa AcArya jyezWa anAdaraH	sangs rgyas dang / chos dang / dge 'dun dang / tshul khrims dang / slob dpon dang / rgan pa rnams la ma gus pa'o //	78.05544729549018
sapta saptaviDAH mAnAH	bdun te / nga rgyal rnam pa bdun no //	90.23597565450167
azwOmiTya azwakam	brgyad de log pa brgyad do //	68.95636327513333
nava navaDA citta AGAta vastUni	dgu ste / kun nas mnar sems kyi dngos po rnam pa dgu'o //	88.44364357412907
daSa daSa akuSalAni iti prAptam	bcu ste / mi dge ba bcu'o zhes 'byung ngo //	89.31516309217973
dvAtriMSat AntarAyikAH DarmAH api Arya mahAyAna upadeSa sUtre tat yaTA putri	bar du gcod pa'i chos sum cu rtsa gnyis kyang / 'phags pa theg pa chen po'i man ngag gi mdo @306a * // las 'byung ba lta bu ste / ji skad du /	83.36338286044257
mahAyAna antarAyikAH DarmAH tu dvAtriMSat	bu mo theg pa chen po'i bar du gcod pa'i chos ni sum cu rtsa gnyis te /	86.50446246527544
tEH AntarAyikEH sarvajQa tAyAm SIGram na niryANam Bavati	bar du gcod pa de dag gis thams cad mkhyen par myur du nges par mi 'byung ngo //	81.56155145035932
ke ca dvAtriMSat	sum cu rtsa gnyis gang zhe na /	82.30919757966072
tat yaTA SrAvaka pratyekabudDa yAna kAmi tA indra brahma tva kAmi tA janma saMsTa brahmacaryam kuSala mUla eka rAgaH Boga sampatmAtsaryam sattva vizama dAnam SIla SETilyam para cittA rakzaNam vyApAda pratiGa anuSayaH tad citta layaH muzita smRti tA SravaNAnarTika tA avicAraNA anArya caryA mAna atimAna vivRdDiH kAya vAc citta karma apariSudDiH sadDarma aparirakzaNam AcArya Darma praticCAdanam saMgraha vastu utsargaH sammodanIya Darma tyAgaH pApa mitra sevanam boDya pariNAmanA iti tri skanDa vipakza tA alpa kuSala mUla m anyanA anupAya patita budDiH parAFmuKIBUya tri ratna ASaMsanam boDisattva vyApAda cintanam aSruta Darma prahANam mAra karma anavaboDaH lokAyata mantra grahaNam sattva aparipAcanam saMsArAt apariKedaH iti	'di lta ste / nyan thos dang rang sangs rgyas kyi theg pa 'dod pa dang / brgya byin dang tshangs pa 'dod pa dang / skye ba la gnas te tshangs par spyod pa dang / dge ba'i rtsa ba gcig la chags pa dang / longs spyod bdog pa rnams la ser sna byed pa dang / sems can rnams la mnyam par mi sbyin pa dang / tshul khrims la lhod pa dang / gzhan gyi sems mi bsrung ba dang / gnod sems dang / khong khro ba'i bag la nyal byed pa dang / des sems zhum pa dang / brjed ngas pa dang / thos pa don du mi gnyer ba dang / dpyod pa med pa dang / 'phags pa ma yin pa'i spyod pa dang ; nga rgyal las kyang nga rgyal 'phel ba dang / lus dang ngag dang sems kyi las yongs su ma dag pa dang / dam pa'i chos yongs su mi bsrung ba dang / slob dpon chos 'chab pa dang / bsdu ba'i dngos po rnams 'dor ba dang / yang dag par dga' bar 'gyur ba'i chos gtong ba dang / sdig pa'i grogs po bsten pa dang / byang chub tu yongs su mi bsngo ba ste phung po gsum dang mi mthun pa dang / dge ba'i rtsa ba chung dus rlom sems su byed pa dang / thabs med par lhung ba'i blo dang / phyir zhing dkon mchog gi bsngags pa mi smra ba dang ; byang chub sems dpa' la gnod par sems pa dang / ma thos pa'i chos spong ba dang / bdud kyi las khong du mi chud pa dang / 'jig rten rgyang pan pa'i gsang tshig 'dzin pa dang / sems can yongs su smin par mi byed pa dang / 'khor bas yongs su mi skyo ba ste /	63.810118268330406
putri dvAtriMSat ime mahAyAnasya AntarAyikAH samyak vyapadizwAH	bu mo sum cu rtsa gnyis po 'di dag ni theg pa chen po'i bar du gcod pa'i yang dag pa'i phul yin te /	85.32108057202386
tEH antarAyEH sarvajQa tA niHsaraNam	bar du gcod pa de dag gis thams cad mkhyen par nges par mi 'byung ngo //	75.6576926569009
kim tarhi taTA api putri yAvantaH hi mahAyAna guNAH antarAyAH api tAvantaH tAvat iti uktam	de lta mod kyi 'on kyang bu mo theg pa chen po'i yon tan ji tsam pa de tsam du bar du gcod pa yang de @306b tsam mo zhes gsungs so //	78.998707387661
api ca aprameyAH antarAya DarmAH bahuzu sUtrezu dRSyante	gzhan yang bar du gcod pa'i chos dpag tu med pa dag mdo sde du mar mthong gsungs so // mod kyi /	82.3978138774423
kintu atra granTa gOravAt na nirupyante	'dir gzhung mngas par 'gyur bas ma bkod de /	71.36112774502146
etad mArga sTIkRta Adi karmika boDisattvEH tad tad sUtrezu drazwavyam AsTitaye ca prayatitavyam	lam 'di la ched cher byed pa'i byang chub sems dpa' las dang po pas mdo de dang der blta bar bya zhing nyams su blang pa la brtson par bya'o //	78.42505480206242
aparANi api sAMkaTyAni bahUni vartantesu Gora paruzam su duHsaham duKam ciram sahyate idam api mahat AScaryam	gtam du bya ba gzhan yang mang du yod de / rtsub cing drag la yun ring sdug bsngal bzod dka' bzod par byed pa ngo mtshar che //	72.64060517005049
catur oGa vikziptam pOnaHpunyena kaFkAlayAna ArohaNam tat api mahat AScaryam	chu bo bzhis g-yengs yang dang yang du keng rus bzhon pa zhon pa de yang ngo mtshar che //	75.40761702277877
BAryA gRham ca prahAya suvrata AdAne pi sadA kAya vAc manaH vikzepaH idam api mahat AScaryam	chung ma khyim spangs brtul zhugs bzang blangs rtag tu lus ngag yid g-yengs 'di yang ngo mtshar che //	78.66388281908469
su alpa mAtrasya api kuSala mUlasya aBAve pi tasya eva arTataH budDa jQAna gavezaNam idam api	dge ba'i rtsa ba chung du tsam yang med par de nyid don gyi sangs rgyas ye shes rtsad gcod tshol ba 'di yang ngo mtshar che //	77.71344913301341
mahat AScaryam pratimokza SikzA aBAve pi mahAyAna SrezWa boDi dvaya gavezaNam idam api mahat AScaryam ityAdizu mahA AScaryezu bahuzu api satsu	so sor thar pa'i bslab pa med par theg chen byang chub mchog gnyis rtsad gcod tshol ba 'di yang ngo mtshar che // de la sogs pa ngo mtshar che ba mang du yod mod kyi //	74.21146680764717
jambUdvIpa puruzasya vikalpa AcArAH kaTam vaktum Sakyante	'dzam gling skye bo'i rtog dang spyod pa smra bar ga la nus //	76.39845116711952
tasmAt BavantaH mukti kAmAH vidvAMsaH tEH unmattEH saha akRta saMsargAH apramattAH tizWantu	de bas thar 'dod mkhas pa khyed cag smyon pa de dag dang // lhan cig 'dre bar ma byed bag yod gnas par gyis //	72.08649030541288
evam te karuNA vizaya tva vyatiriktAH uttama mArga vyapadeSe pi tatra na praviSanti kim aham karavANi	'di ltar de dag snying rje'i yul du ma byas ma gtogs par // lam mchog bshad kyang de la 'jug par mi 'gyur bdag gis ji ltar bya //	80.94742830543763
yAvat aBijQa tA na prApyate tAvat anyezAm vipAka asaMBavAt Kaxga vat sTAtavyam	ji srid mngon par shes pa ma thob bar du gzhan dag smin par mi nus bse rung gnas par bya //	75.2396768894534
sat guruH gavezaNIyaH sadA sUtrANi ca drazwavyAni	bla ma bzang po btsal bya rtag tu mdo sde dag la blta bar bya //	75.65370900678805
sUtra samuccaya upadeSaH mahA vidvat AcArya dIpaFkara SrI jQAna viracitaH samAptaH	mdo sde'i don kun las btus pa'i man ngag / slob dpon mkhas pa chen po dpal mar me mdzad ye shes kyis mdzad pa rdzogs so /	91.02026258178273
tena eva BAratIya mahA upADyAyena mahA saMSoDaka loka cakzuzA jaya SIlena Cul KrimaH rgyat va		91.02026258178273

