		10.0
evam asya kevalasya mahataH duHKa skanDasya samudayaH Bavati	de ltar sdug bsngal gyi phung po chen po 'di 'ba' zhig 'byung bar 'gyur ro //	95.04722143901984
avidyA niroDAt saMskAra niroDaH	ma rig pa 'gags pas 'du byed 'gag /	94.89580971854073
saMskAra niroDAt vijQAna aniroDaH	'du byed 'gags pas rnam par shes pa 'gag /	88.94188482420785
vijQAna niroDAt nAma rUpa niroDaH	rnam par shes pa 'gags pas ming dang gzugs 'gag /	96.85733211770349
nAma rUpa niroDAt zaz a Ayatana niroDaH	ming dang gzugs 'gags pas skye mched drug 'gag /	94.18097829818726
zaz Ayatana niroDAt sparSa niroDaH	skye mched drug 'gags pas reg pa 'gag /	89.97445030701466
sparSa niroDAt vedanA niroDaH	reg pa 'gags pas tshor ba 'gag /	93.66146183013916
vedanA niroDAt tRzNA niroDaH	tshor ba 'gags pas sred pa 'gag /	93.95652772441055
tRzNA niroDAt upAdAna niroDaH	sred pa 'gags pas len pa 'gag /	92.7002397967923
upAdAna niroDAt Bava niroDaH	len pa 'gags pas srid pa 'gags /	93.58327126502991
Bava niroDAt jAti niroDaH	srid pa 'gags pas skye ba 'gag /	95.21010494232178
jAti niroDAt jarA maraNa Soka parideva duHKa dOrmanasya upAyAsAH niruDyante	skye ba 'gags pas rga shi dang / mya @265a *// ngan dang / smre sngags 'don pa dang / sdug bsngal ba dang / yid mi bde ba dang / 'khrug pa rnams 'gag par 'gyur te /	93.48927778783917
evam asya kevalasya mahataH duHKa skanDasya niroDaH Bavati	de ltar sdug bsngal gyi phung po chen po 'di 'ba' zhig 'gag par 'gyur ro //	94.66732288065415
a tatra katamA avidyA yat tat pUrva ante jQAnam apara ante jQAnam pUrva antA para ante jQAnam aDyAtma ajQAnam bahirDA ajQAnam aDyAtma bahirDA ajQAnam karmaNi ajQAnam vipAke jQAnam karma vipAke jQAnam sukRte jQAnam duzkRte jQAnam	de la ma rig pa gang zhe na / 'di lta ste /	10.0
sukRta duzkRtezu Darmezu ajQAnam hetO= ajQAnam Pale jQAnam hetu Pale jQAnam hetu samutpannezu Darmezu ajQAnam pratItyasamutpAde jQAnam pratItyasamutpannezu Darmezu ajQAnam budDe jQAnam Darme jQAnam saMGe jQAnam duHKe jQAnam samudaye jQAnam niroDe jQAnam mArge jQAnam kuSale jQAnam akuSale jQAnam kuSala akuSalezu Darmezu ajQAnam sAvadye jQAnam anavadye jQAnam sAvadyAnavadyezu Darmezu ajQAnam sevitavye jQAnam asevitavye jQAnam sevita vyAsevitavyezu Darmezu ajQAnam sa Asrave jQAnam anAsrave jQAnam sa Asrava anAsravezu Darmezu ajQAnam saMskRte jQAnam asaMskRte jQAnam saMskRta asaMskRtezu Darmezu ajQAnam atIte jQAnam anAgate jQAnam pratyutpanne jQAnam atIta anAgata pratyutpannezu Darmezu ajQAnam zaw su vA sparSa Ayatanezu yaTABUtam ajQAnam adarSanam anaBisamayaH tamaH saMmohaH vidyA anDakAram	sngon gyi mtha' mi shes pa dang / phyi ma'i mtha' mi shes pa dang / sngon dang / phyi ma'i mtha' mi shes pa dang / nang mi shes pa dang / phyi mi shes pa dang / nang dang / phyi mi shes pa dang / las mi shes pa dang / rnam par smin pa mi shes pa dang / las dang / rnam par smin pa mi shes pa dang / legs par byas pa'i las mi shes pa dang / nyes par byas pa'i las mi shes pa dang / legs par byas pa dang / nyes par byas pa'i las mi shes pa dang / rgyu mi shes pa dang / 'bras bu mi shes pa dang / rgyu dang / 'bras bu mi shes pa dang / rgyu las byung ba'i chos rnams mi shes pa dang / rten cing 'brel par 'byung ba'i chos rnams mi shes pa dang / sangs rgyas mi shes pa dang / chos mi shes pa dang / dge 'dun mi shes pa dang / sdug bsngal mi shes pa dang / kun 'byung ba mi shes pa dang / 'gog pa mi shes pa dang / lam mi shes pa dang / dge ba dang / mi dge ba'i chos rnams mi shes pa dang / kha na ma tho ba dang bcas pa dang / kha na ma tho ba med pa @265b dang; bsten par bya ba dang / bsten par bya ba ma yin pa'i chos rnams mi shes pa dang / reg pa'i skye mched drug de dag yang dag pa ji lta ba bzhin mi shes pa dang / mi mthong ba dang / khong du mi chud pa dang / mngon par mi rtog pa dang / mun pa dang / kun tu rmongs pa dang / ma rig pa'i mun pa ste /	68.62186453411482
iyam ucyate vidyA iti	'di ni ma rig pa zhes bya'o //	91.85929799079895
AH avidyA pratyayAH saMskArAH iti	ma rig pa'i rkyen gyis 'du byed rnams zhes bya ba la /	95.92013745837743
saMskArAH katame	'du byed rnams gang zhe na /	93.43009649004254
trayaH saMskArAH  kAya saMskAraH vAc saMskAraH manaH saMskAraH ca	'du byed gsum ste / lus kyi 'du byed dang / ngag gi 'du byed dang / yid kyi 'du byed do //	89.50633422883794
tatra kAya saMskAraH katamaH	lus kyi 'du byed gang zhe na /	90.72479883829753
ASvAsaH praSvAsaH	dbugs rngub pa dang / 'byung ba ste /	86.00383460199511
kAyikaH hi eza DarmaH	lus 'di ni lus las byung ba /	73.74584145381533
kAya niSritaH kAya pratibadDaH	lus la rten pa / lus dang 'brel ba /	81.27230779329936
kAyam niSritya vartate	lus la 'bebs pa /	61.61249775045058
tasmAt ASvAsa praSvAsAH kAya saMskAraH iti ucyate	'jug pa ste / de'i phyir dbugs rngub pa dang / 'byung ba dag lus kyi 'du byed rnams zhes bya'o //	89.014008598006
vAc saMskAraH katamaH	ngag gi 'du byed rnams gang zhe na / rnam par brtags /	71.25445800357394
vitarkayitvA vicArayitvA vAcam BAzate	rnam par dpyad nas tshig smra yi /	75.12583196864409
na avitarkayitvA na avicArya	rnam par ma brtags par ma yin / rnam par ma dpyad pa ma yin te /	78.29494619369507
tasmAt vitarka vicAraH vAc saMskAraH iti ucyate	de'i phyir rnam par rtog pa dang / rnam par dpyod pa ni ngag gi 'du byed ces bya'o //	93.89459769609084
manaH saMskAraH katamaH	yid kyi 'du byed rnams gang zhe na /	80.65176171726651
raktasya yA cetanA cittasya ca tena asya yA cetanA	chags pa'i sems pa gang yin pa dang / zhes sdang gi sems pa gang yin pa dang / gti mug gi sems pa gang yin pa ste /	81.62161107379524
cEtasikaH hi eza DarmaH	chos de ni sems las byung ba /	86.39746745427449
citta niSritaH citta pratibadDaH	sems la rten pa / sems dang 'brel ba / sems @266a *//	83.80144223627055
cittam niSritya pravartate tasmAt cetanA manaH saMskAraH iti ucyate	la brten nas 'jug pas de'i phyir sems pa ni yid kyi 'du byed ces bya ste / dge slong dag / 'di dag ni 'du byed rnams zhes bya'o //	89.0545775038753
i saMskAra pratyayam vijQAnam iti	'du byed kyi rkyen gyis rnam par shes pa zhes bya ba la /	90.65468040265536
vijQAnam katamat	rnam par shes pa gang zhe na /	91.5819042523702
zaw vijQAna kAyAH	rnam par shes pa'i tshogs drug ste /	88.12674559487238
katame zaw tat yaTA  cakzuH vijQAnam	drug gang zhe na /	68.64002203941345
Srotra vijQAnam GrANa vijQAnam jihvA vijQAnam kAya vijQAnam	mig gi rnam par shes pa dang / rna ba'i rnam par shes pa dang / sna'i rnam par shes pa dang / lce'i rnam par shes pa dang / lus kyi rnam par shes pa dang / yid kyi rnam par shes pa ste /	85.67219227089483
manaH vijQAnam ime zaw vijQAna kAyAH	'di dag ni rnam par shes pa'i tshogs drug go /	89.05876545284104
I vijQAna pratyayam nAma rUpam iti	rnam par shes pa'i rkyen gyis ming dang / gzugs zhes bya ba de la /	94.81192392216185
tatra nAma rUpam  nAma catvAraH rUpiNaH skanDAH katame catvAraH	ming dang / gzugs gang zhe na /	69.51523845426499
vedanA skanDaH saMjQA skanDaH saMskAra skanDaH vijQAna skanDaH	ming ni gzugs can ma yin pa'i phung po bzhi ste; tshor ba dang / 'du shes dang / 'du byed dang / rnam par shes pa ste /	85.73011107510648
idam avsU vEdya  nAma	'di ni ming ngo //	79.52483948071799
rUpam katamat	gzugs gang zhe na /	94.93454802663702
yat kiMcid rUpam	gzugs gang ci'ang rung ste /	84.5276540347508
tat catvAri mahABUtAni catvAri ca mahABUtAni upAdAya	de thams cad 'byung ba chen po bzhi po dag ste /	91.07300774256389
tat yaTA  pRTivI DAtuH abDAtuH tejaH DAtuH	sa'i khams dang / chu'i khams dang / me'i khams dang / rlung gi khams so //	91.81486372408176
vAyuDAtuH pRTivI DAtuH katamaH	sa'i khams gang zhe na /	85.85438704490662
yat guru tvam ca karkaSa tvam ca	gang lci ba dang / sra ba dang / rtsub pa'o //	76.14660430991131
abDAtuH katamaH	chu'i khams gang zhe na /	89.91509675979614
yat drava tvam aBizyandana tvam ca	gang gsher ba dang / rlan pa'o //	65.06531424233408
tejaH DAtuH katamaH	me'i khams gang zhe na /	88.20140775044759
yat uzNa tvam paripAcana tvam ca	gang tsha ba dang / yongs su smin par byed pa'o //	72.19102463722228
vAyuDAtuH katamaH	rlung gi khams gang zhe na /	86.48789092472622
yadAkuQcanaH prasAraNaH laGu samudIraNa tvam ca	gang bskum pa @266b dang; slong ba dang / yang zhing g-yo ba'o //	78.14525262122481
yat idam rUpam pUrvakam ca nAma tat uBayam ekatra aBisaMkzipya nAma rUpam iti ucyate	gzugs 'di dang / snga ma'i ming gnyis gcig tu bsdus te ming dang / gzugs zhes bya'o //	83.2644381240249
u nAma rUpa pratyayam zaz Ayatanam iti	ming dang / gzugs kyi rkyen gyis skye mched drug ces bya ba la /	95.40208626451482
zaz Ayatanam katamat	skye mched drug gang zhe na /	85.37776220255886
cakzuH Ayatanam Srotra Ayatanam GrANa Ayatanam jihvA Ayatanam kAya Ayatanam manaA Ayatanam	mig gi skye mched dang / rna ba'i skye mched dang / sna'i skye mched dang / lce'i skye mched dang / lus kyi skye mched dang / yid kyi skye mched de /	95.78896524172784
idam ucyate zaz Ayatanam	'di ni skye mched drug ces bya'o //	95.81427151816231
U zaz Ayatana pratyayaH sparSaH iti	skye mched drug gi rkyen gyis reg pa zhes bya ba la /	93.0642104238834
sparSaH katamaH	reg pa gang zhe na /	92.74170255661011
zaw sparSakAyAH  cakzu saMsparSaH	reg pa'i tshogs drug ste / drug gang zhe na /	72.02588788668315
Srotra saMsparSaH GrANa saMsparSaH jihvA saMsparSaH kAya saMsparSaH	mig gi 'dus te reg pa dang / rna ba dang / sna dang / lce dang / lus dang / yid kyi 'dus te reg pa'o //	89.70593625917488
manaH saMsparSaH ayam ucyate sparSaH e sparSa pratyayA vedanA	reg pa'i rkyen gyis tshor ba zhes bya ba la /	76.33912559687612
vedanA katamA	tshor ba gang zhe na /	94.8834358778867
zaw vedanAH	tshor ba'i tshogs drug ste /	78.55979176930019
katama imAH zaz cakzuH saMsparSa jA vedanA suKA duHKAH aduHKa asuKA ca Srotra saMsparSa jA vedanA suKA duHKAH aduHKa asuKA ca GrANa saMsparSa jA vedanA suKA duHKAH aduHKa asuKA ca jihvA saMsparSa jA vedanA suKA duHKAH aduHKa asuKA ca	drug gang zhe na /	10.0
kAya saMsparSa jA vedanA suKA duHKAH aduHKa asuKA ca manaH saMsparSa jA vedanA suKA duHKAH aduHKa asuKA ca iyam ucyate vedanA	mig gi 'dus te reg pa las byung ba'i tshor ba bde ba dang / sdug bsngal ba dang / sdug bsngal yang ma yin bde ba'ang ma yin pa dang / de bzhin du rna ba dang / sna dang / lce dang / lus dang / yid kyi 'dus te reg pa las byung ba'i tshor ba bde ba dang / sdug bsngal ba dang / sdug bsngal yang ma yin bde ba'ang ma yin pa'o //	79.9058955675033
aH vedanA pratyayA tRzNA katamA tRzNA	tshor ba'i rkyen gyis sred pa zhes bya ba la / sred pa gang zhe na /	95.96208279060419
zaw tRzNA kAyAH	sred pa'i tshogs drug ste /	89.62402698728773
katame zaw rUpa tRzNA Sabda tRzNA	drug gang zhe na /	68.75641361872356
ganDa tRzNA rasa tRzNA sparSa tRzNA	gzugs la sred pa dang / sgra la sred pa dang / dri la sred pa dang / ro la sred pa dang / reg bya la sred @267a *//	89.6248290087057
Darma tRzNA	pa dang / chos la sred pa'o //	81.618843237559
iyam ucyate tRzNA kaH tRzNA pratyayam upAdAnam	sred pa'i rkyen gyis len pa zhes bya ba la /	86.07749514146285
upAdAnam katamat	len pa gang zhe na /	92.2676842212677
catvAri upAdAnAni	len pa bzhi ste /	84.42581510543823
katamAni catvAri tRzNA upAdAnam	bzhi gang zhe na /	72.76345215903387
SIla vrata upAdAnam Atma vedanA upAdAnam	'dod pa'i len pa dang; lta ba'i len pa dang / tshul khrims dang / brtul zhugs kyi len pa dang / bdag tu smra ba'i len pa'o //	86.10549586681428
idam ucyate upAdAnam Ke upAdAna pratyayaH BavaH iti	len pa'i rkyen gyis srid pa zhes bya ba la /	83.11917248639193
BavaH katamaH	srid pa gang zhe na /	94.98252509889149
trayaH BavAH	srid pa gsum mo //	89.28481276830037
katame trayaH	gsum gang zhe na / 'di lta ste /	91.9969048500061
kAma BavaH rUpa BavaH ArUpya BavaH ca	'dod pa'i srid pa dang / gzugs kyi srid pa dang / gzugs med pa'i srid pa'o //	92.82262686406568
tatra kAma BavaH katamaH tat yaTA  narakAH tiryaQca pretAH asurAH zaw kAmAvacarAH devAH tat yaTA  azwO mahA narakAH katame zwOH tat yaTA  uzNAH mahA narakAH saMjIvaH kAlasUtraH saMGAtaH dvO ca rOravO tapanaH pratApanaH avIciH ca iti mahAnarakAH tat yaTA  arbudaH nirarbudaH awawaH hahavaH huhuvaH utpalaH padmaH mahApadmaH katame zaw devAH	de la 'dod pa'i srid pa gang zhe na /	10.0
cAturmahArAjikAH devAH trAyastriMSAH yAmAH tuzitAH nirmANaratayaH	'og gi sems can dmyal ba chen po mnar med pa nas nye bar bzung ste /	68.62146809633202
paranirmitavaSavartinaH devAH	gzhan 'phrul dbang byed kyi lha rnams kyi bar 'di ni 'dod pa'i srid pa zhes bya'o //	71.0818207413973
tatra rUpa BavaH katamaH tat yaTA  bramhakAyikAH brahma purohitAH mahAbrahmANaH parItta ABAH apramANa ABAH ABAsvarAH parItta SuBAH apramANa SuBAH SuBa kRtsnAH anaBrakAH puNya prasavAH abRhAH  atapAH abRhAH sudarSanAH	gzugs kyi srid pa gang zhe na /	10.0
akanizWAH ca iti	tshangs rigs kyi lha rnams nas nye bar bzung ste 'og min gyi lha rnams kyi bar 'di ni gzugs kyi srid pa zhes bya'o //	57.08699464676841
ArUpya DAtavaH katamAH tat yaTA  avsU vEdya	gzugs med pa'i srid pa gang zhe na /	75.0573975774977
AkASAnantya Ayatanam vijQAna AnantyAyatanam	nam mkha' mtha' yas skye mched du nye bar 'gro ba'i lha rnams nas nye bar bzung ste /	86.24691706298952
AkiMcanya Ayatanam na eva saMjQAna asaMjQA Ayatanam ArUpiNAm devAnAm cittamAtram aDyAyinAm cAturviDAH upapattiH	'du shes med 'du shes med min skye mched du nye bar 'gro ba'i lha rnams kyi bar 'di ni gzugs med pa'i srid pa zhes bya'o //	82.01637012484358
ayam ucyate upAdAna pratyayaH BavaH ga Bava pratyayA jAtiH iti	srid pa'i rkyen gyis skye ba zhes bya ba la /	82.76490502344242
jAtiH katamAH	skye ba gang zhe na /	77.8928899651482
yA tezAm tezAm sattvAnAm tasmin= tasmin sattva nikAye jAtiH saMjAtiH avakrAntiH aBinirvRttiH skanDAnAm prAdurBAvaH AyatanAnAm pratilamBaH jIvita indriyasya udBavaH	gang sems can de dang / de dag sems can gyi ris de dang / de dag tu @267b skye ba dang / 'jug pa dang / rdzogs par skye ba dang / mngon par 'grub pa dang / phung po rnams 'byung ba dang / skye mched rnams rab tu thob pa dang / srog gi dbang po 'byung ba dang / ris mthun pa dang phrad pa ste /	84.43911095095663
iyam ucyate jAtiH	'di ni skye ba zhes bya'o //	94.30996343067714
Ga jAti pratyayam jarA maraNam	skye ba'i rkyen gyis rga shi zhes bya ba la /	90.12943442662556
jarA katamA	rga ba gang zhe na /	91.6903669834137
nikAya saBA gatAyAH tasyAH yat KAlityam pAlityam valI pracura tA jIrNa tA Bugna tA kub	spyi cer ba dang / skra skya ba dang / gnyer ma mang ba dang / 'khogs pa dang; zhom pa dang / sgur te /	71.10002376628542
jagopAnasI vakratA Kuru Kuru SvAsa praSvAsaH ca tila kAlaka upa hata gAtra tA puratas prAgBArakAyatA daNxa avazwamBa tA indriyANAm paripAkaH pariBedaH saMBArANAm purANIBAvaH jarjarIBAvaH DanDa tvam manda tvam hAniH parihANiH	gdung rten ltar dgu pa dang / sgra ngar ngar bor gyur cing dbugs rgyu ba'i lus su gyur ba dang / lus sme ba lta bus gang ba dang / lus mdun du dgu pa dang; 'khar ba la rten pa dang / dbang po rnams yongs su smin pa dang / yongs su zhig pa dang / 'du byed rnams rnyings pa dang / shig shig por gyur pa dang / blong ba dang / zhan pa dang / nyams pa dang / yongs su nyams pa ste /	81.96073929324939
iyam ucyate jarA	'di ni rga ba zhes bya'o //	90.78496952410097
tatra maraNam katamat	'chi ba gang zhe na /	88.71315932273865
yat tezAm sattvAnAm tasmAt Savi kAyAt cyutiH cyavana tA BedaH ntarDAnam maraNam kAla kriyA AyuzaH hAniH uzmaNaH hAniH jIvita indriyasya ninikzepaH	gang sems can de dang de dag sems can gyi ris de dang de dag nas 'chi ba dang / 'pho ba dang / zhig pa dang / mi rtag par 'gyur ba dang / 'chi ba'i dus byed pa dang / tshe nyams pa dang / drod nyams pa dang / srog gi dbang po 'gags pa dang / phung po rnams 'dor ba 'di ni 'chi ba zhes bya ste /	83.83548335370673
idam ucyate maraNam yat etat maraNam pUrvikA ca jarA tat uBayam ekatra aBisaMkzipya jarA maraNam iti ucyate	'chi ba 'di dang snga ma'i rga ba de gnyis gcig tu bsdus nas rga shi zhes bya ste /	71.53557652101632
ayam BikzavaH dvAdaSa aFga pratItyasamutpAdasya ayam viBaFgaH iti	dge slong dag / de ni rten cing 'brel bar 'byung ba yan lag bcu gnyis zhes @268a *//	90.16357573281061
tatra katamAni catvAri Arya satyAni tat yaTA  duHKam Arya satyam	bya'o; ;de la 'phags pa'i bden pa bzhi gang zhe na /	87.01954734025198
duHKa samudayam Arya satyam duHKa niroDam Arya satyam duHKa niroDa gAminI pratipadA Arya satyam	sdug bsngal 'phags pa'i bden pa dang / sdug bsngal kun 'byung ba 'phags pa'i bden pa dang / sdug bsngal 'gog pa 'phags pa'i bden pa dang / sdug bsngal 'gog par 'gro ba'i lam 'phags pa'i bden pa'o //	93.33570038960556
tatra duHKam Arya satyam katamat tat yaTA  jAtiH duHKam jarA duHKam	sdug bsngal 'phags pa'i bden pa gang zhe na /	72.43409666124691
vyADiH duHKam maraNam duHKam priya viprayogaH duHKam apriya saMyogaH duHKam rUpam duHKam vedanA duHKam saMjQA duHKam saMskArAH duHKam vijQAnam duHKam yat api itTam paryezyamANam na laByate tat api duHKam	skye ba'i sdug bsngal dang / rga ba'i sdug bsngal dang / na ba'i sdug bsngal dang / 'chi ba'i sdug bsngal dang / sdug pa dang bral ba'i sdug bsngal dang / mi sdug pa dang phrad pa'i sdug bsngal dang / gang 'dod pa btsal te ma rnyed pa de'ang sdug bsngal lo //	70.88010347804395
saMkzepeNa paQca upAdAna skanDAH duHKam	mdor bsdus na nye bar len pa'i phung po lnga po dag ni sdug bsngal yin te /	92.99196666484765
idam ucyate duHKam Arya satyam	'di ni sdug bsngal 'phags pa'i bden pa zhes bya'o //	97.6805171232957
tatra duHKa samudayam Arya satyam katamat	sdug bsngal kun 'byung ba 'phags pa'i bden pa gang zhe na /	95.55865900395281
tat yaTA  yA iyam tRzNA pOnarBavikI nandI rAga sahagatA tatra tatra aBinandinI	gang 'di yang 'byung ba pa'i sred pa dang / dga' ba'i 'dod chags dang ldan pa dang / de dang der mngon par dga' ba ste /	91.93497724660628
