		10.0
Arya Dajana upaBoga hetu tvam ca anarTarGa jAti aratna upama tvena	'phags pa'i nor la spyod pa'i rgyu nyid de /	76.84990731758322
parIkzaka janaH Arya janaH veditavyaH	de ltar shes pa'i mi ni 'phags pa'i skye bo yin par rig par bya'o // dang po'i skabs rdzogs so /	83.28455589380627
na eva idam mahAyAnam budDa vacanam kutas tasya ayam anuSaMsaH Bavizyati iti atra vipratipannAH tasya budDa vacana tva prasADana arTam kAraNa viBAjSlokaH	// / kha cig theg pa chen po 'di sangs rgyas kyi bka' yang ma yin na / de la phan yon 'di lta ga la yod ces log par zhugs pa de dag la 'di sangs rgyas kyi bka' nyid du sgrub pa'i phyir / gtan tshigs rnam par dbye ba las brtsams te tshigs su bcang pa //	92.33117447620359
AdO= avyAkaraNAt sama pravRtteH agocarAt sidDeH	sngar lung ma bstan lhan cig byung //	65.82012826043207
BAva aBAve BAvAt pratipakza tvAt ruta anya tvAt	spyod yul ma yin grub pa dang // yod dang med na yod med dang // gnyen po dang ni sgra gzhan phyir //	83.74721284749344
AdO= avyAkaraNAt yadi etat sat Darma antarAyi paH cAt kena api utpAditam	sngar lung ma bstan zhes bya ba ni / gal te 'di dam pa'i chos kyi bar chad byed par phyis 'ga' zhig gis phyung ba yin na //	87.91322812654386
kasmAt AdO BagavatA na vyAkRtam anAgata Baya BaMga vat	ci'i phyir ma 'ongs pa'i 'jigs pa bzhin du snga nas lung ma bstan /	87.64166353691009
sama pravRtteH sama kAlam ca SrAvaka yAnena mahAyAnasya pravRttiH upalaByate na paScAt iti kaTam asya abudDa vacana tvam vijQAyate	lhan cig byung zhes bya ba ni theg pa chen po nyan thos kyi theg pa dang dus mnyam du byang bar dmigs kyi / phyis ni ma yin na ji ltar 'di sangs rgyas kyi bka' ma yin pa nyid du shes / spyod yul ma yin zhes bya ba ni /	93.75239212432034
agocarAn na ayam evam udAraH gamBIraH ca DarmaH tArkikANAm gocaraH tIrTika SAstrezu tad prakAra anupalamBAt iti	de ltar zab cing rgya che ba'i chos 'di ni rtog ge pa rnams kyi spyod yul ma yin te / mu stegs can rnams kyi bstan bcos la de ltar bu mi dmigs pa'i phyir ro //	87.90346627410848
na ayam anyEH BAzitaH yujyate ucyamAne pi tad anaDimukteH	brjod du zin kyang de la ma mos pa'i phyir 'di gzhan dag gis bshad do zhes bya bar yang mi rung ngo //	87.59574748715319
sidDeH aTa anyena aBisaMbuDya BAzitaH sidDam asya budDa vacana tvam	grub pa zhes bya ba ni 'on te gzhan zhig gis mngon par rdzogs par sangs rgyas nas bshad do zhe na ni 'di sangs rgyas kyi bka' yin pa nyid du grub ste /	86.26345142456272
saH eva budDaH yaH BisaMbuDya evam BAzate	gang zhig mngon par rdzogs par sangs rgyas nas / de skad du 'chad pa de nyid sangs rgyas yin no // yod dang med na yod med dang // zhes bya ba ni /	78.12734300879596
BAva aBAve BAvAt yadi mahAyAnam kiMcid asti tasya BAvave sidDam idam budDa vacanam atas nyasya mahAyAnasya aBAvAt	gal te theg pa chen po cung zad cig yod na ni / @131a * // de yod dang 'di sangs rgyas kyi bka' yin par grub ste / 'di las gzhan pa'i theg pa chen po med pa'i phyir ro //	87.48843207580023
aTa na asti tasya aBAve SrAvaka yAnasya api aBAvAt SrAvaka yAnam budDa vacanam na mahAyAnam iti na yujyate vinA budDa yAnena budDAnAm anutpAdAt pratipakza tvAt	'on te med na ni de med dang nyan thos kyi theg pa yang med pas nyan thos kyi theg pa ni sangs rgyas kyi bka' yin gyi theg pa chen po ni ma yin no zhes bya ba de yang mi rung ste /	78.74681038395858
BAvyamAnam ca mahAyAnam sarva nirvikalpa jQAna ASraya tvena kleSAnAm pratipakzaH Bavati tasmAt budDa vacanam	sangs rgyas kyi theg pa med par sangs rgyas rnams mi 'byung pa'i phyir ro // gnyen po zhes bya ba ni theg pa chen po bsgoms na rnam par mi rtog pa'i ye shes thams cad kyi gnas su gyur pa nyid kyis nyon mongs pa rnams kyi gnyen por 'gyur te / de lta bas na sangs rgyas kyi bka' yin no //	80.41288709002855
ruta anya tvAt	sgra gzhan phyir zhes bya ba ni sgra ji bzhin gyi don ma yin no //	60.10024177666866
na ca asya yaTArutam arTaH tasmAt na yaTA ruta arTa anusAreNa idam abudDa vacanam veditabyam	de lta bas na sgra ji bzhin gyi don gyi rjes su 'brangs nas 'da [?] sangs rgyas kyi bka' ma yin par rig par ni mi bya'o //	80.95740861988232
yat uktam AdO= avyAkaraNAt iti anABogAt etat anAgatAm BagavatA na vyAkRtam iti kasyacid syAt atas upekzAyAH ayoge SlokaH	la la sngar lung ma bstan zhes bshad pa gang yin pa bcom ldan 'das kyis ched du ma dgongs nas ma 'ongs pa 'di lung ma bstan par zad do snyam du sems pa la btang snyoms su gzhag tu mi rung bar tshigs su bcad pa /	91.08209553744288
pratyakza cakzuzaH budDAH SAsanasya ca rakzakAH	sangs rgyas rnams ni mngon sum spyan // bstan pa dag kyang bsrung bar mdzad //	85.22138159887919
aDmani anAvRta jQAnAH upekzAtaH na yujyate	dus la'ang ye shes ma bsgribs pa // de phyir btang snyoms mi rung ngo //	80.11109768103745
anena kim darSayati	tshigs su bcad pa 'dis ci zhig ston zhe na /	93.4968574697321
triBiH kAraNEH anAgatasya mahataH SAsana upadravasya upekzA na yujyate	rgyu gsum gyis ma 'ongs pa na bstan pa la gnod pa chen po la btang snyoms su gzhag tu mi rung bar ston te /	86.0440988956225
budDAnAm ayatnatas jQAna pravRtteH pratyakza cakzuzka tayA SAsana rakzAyAH cayAm ca yatnava tvAt	sangs rgyas rnams ni mngon sum pa'i spyan nyid kyis 'bad pa mi mnga' bar ye shes 'jug pa'i phyir dang /	82.5096913905662
anAgata jQAna samarTyAt ca sarva kAla avyAhatajQAna tayA iti yat uktam BAva aBAve BAvAt iti	bstan pa bsrung bar bya ba la 'bad pa dang bcas pa'i phyir dang / dus thams cad la ye shes thogs pa mi mnga' pa nyid kyis ma 'ongs pa mkhyen pa'i mthus so // la la yod dang med na yod med phyir //	87.17108181834067
etat eva SrAvaka yAnam mahAyAnam etena eva mahAboDi prAptiH iti kasyacid syAt atas SrAvaka yAnasya mahAyAna tva ayoge SlokaH msa bagCi	zhes bshad pa gang yin pa nyan thos kyi theg pa 'di nyid theg pa chen po yin pas 'di kho nas byang chub chen po 'thob bo snyam du sems pas de'i phyir nyan thos kyi theg pa / theg pa chen po nyid du mi rung bar tshigs su bcad pa /	94.30419429928531
vEkalyataH viroDAt anupAya tvAt taTA api anupadeSAt	ma tshang ba dang 'gal ba dang // thabs min de ltar ma bstan phyir //	83.92559313029193
na SrAvaka yAnam idam Bavati mahAyAna Darma AKyam	nyan thos kyi ni theg pa 'di // theg chen chos zhes bya ba min // ma tshang ba zhes bya ba ni /	90.31805837246606
vEkalyAt para arTa upadeSasya	gzhan gyi don du bstan pa @131b ste /	81.96854577193389
na hi SrAvaka yAne kaScid para arTaH upadizwaH SrAvakANAm AtmanaH nirvidvirAga vimukti mAtra upAya upadeSAt	nyan thos kyi theg pa las ni nyan thos rnams bdag nyid skyo ba dang / 'dod chags dang bral ba dang / rnam par grol ba tsam gyi thabs shig bstan pa'i phyir gzhan gyi don du bstan pa ci yang med la /	91.31107168847096
na ca sva arTaH eva parezu upadiSyamAnaH para arTaH Bavitum arhati viroDAt	rang gi don kho na gzhan dag la bstan pa ni / gzhan gyi don du 'gyur bar 'os pa ma yin no //	89.7488975180718
sva arTe hi paraH niyujyamAnaH sva arTaH eva prayujyate saH AtmanaH eva parinirvANa arTa prayuktaH nuttarAm samyaksaMboDim aBisaMBotsyate it	'gal ba zhes bya ba ni gzhan rang gi don la sbyor ba na rang gi don kho na la rab tu sbyor ba yin la / bdag nyid mya ngan las 'da' ba'i don du rab tu sbyor bde bla na med pa yang dag par rdzogs pa'i byang chub mngon par rdzogs par 'tshang rgya bar 'gyur ro zhes bya ba 'di ni 'gal te / nyan thos kyi theg pa kho nas ni byang chub kyi phyir ring mo zhig tu 'bad kyang sangs rgyas su 'gyur bar 'os pa ma yin no //	66.4257010838154
na ca SrAvaka yAnena eva cira kAlam boDO GawamAnaH budDaH Bavitum arhati anupAya tvAt anupAyaH hi SrAvaka yAnam budDa tvasya na ca anupAyena ciram api prayujyamAnaH prArTitam arTam prApnoti SrRFgAt iva dugDam na BasrayA BasrAyAH	thabs min zhes bya ba ni nyan thos kyi theg pa ni sangs rgyas nyid kyi thabs ma yin no // thabs ma yin pa ni ring mo zhig tu btsal kyang 'dod pa'i don 'thob bar mi 'gyur te // / rva la sogs pa las 'jo ba bzhin no //	64.78717025727941
aTa anyaTA api atra upadizwam yaTA boDisattvena prayoktavyam	'on te 'dir byang chub sems dpas ji ltar bslab bar bya ba gzhan du'ang bstan to zhe na /	89.80605495965732
taTA api anupadeSAt na SrAvaka yAnam eva mahAyAnam BavituH mahati	de ltar ma bstan phyir nyan thos kyi theg pa kho na theg pa chen po yin par ni mi 'os te /	90.02277271302984
na hi sa tAdRSaH upadeSaH etasmin= upalaByate	'di las de lta bu bstan pa mi dmigs so //	82.99150588454269
virudDam eva ca anyonyam SrAvaka yAnam mahAyAnam ca iti anyonya viroDe SlokaH	nyan thos kyi theg pa dang theg pa chen po phan tshun 'gal ba kho na yin pas phan tshun 'gal bar tshigs su bcad pa /	93.92211432436086
ASayasya upadeSasya prayogasya viroDataH	bsam pa dang ni bstan pa dang // sbyor ba dang ni rton pa dang // dus 'gal phyir na dman pa gang //	82.41399042576919
upastamBasya kAlasya yat hInam hInam eva tat	de ni man pa kho na yin //	71.77940482359666
kaTam virudDam	ji ltar 'gal zhe na /	91.98800857861836
paQcaBiH viroDEH	'gal ba rnam pa lnga ste /	83.88007222689116
ASaya upadeSa prayoga upastamBa kAla viroDEH	bsam pa dang / bstan pa dang / sbyor ba dang / rton pa dang / dus 'gal bdag gis so //	89.80316217976186
SrAvaka yAne hi Atma parinirvANAya eva ASayaH tad arTam eva upadeSaH tad arTam eva prayogaH parIttaH ca puNya jQAna saMBAra saMgRhItaH upastamBaH	nyan thos kyi theg pa las ni bdag mya ngan las 'das pa kho na'i phyir bsam pa dang / de nyid kyi phyir bstan pa dang / de nyid kyi phyir sbyor ba dang / bsod nams dang ye shes kyi tshogs kyis bsdus pa'i rton pa yang chung la dus kyang thung ste /	93.43668262682445
kAlena ca alpena tad arTa prAptiH yAvat triBiH api janmaBiH	tshe gsum gyis kyang de'i don 'thob bo //	78.36240325904474
mahAyAne tu sarvam viparyayeNa	theg pa chen po las ni thams cad de las bzlog pa yin te /	89.80123644126088
tasmAt anyonya viroDAt yat yAnam hInam hInam eva tat	de lta bas na phan tshun 'gal ba'i phyir theg pa dman pa gang yin pa de ni dman pa kho na yin gyi //	83.878636507887
na tat mahAyAnam Bavitum arhati	de theg pa chen po yin par ni mi 'os so // la la sangs rgyas kyi bka'i mtshan nyid ni 'di yin te /	82.41692510952339
budDa vacanasya idam lakzaNam yat sUtre vatarati vinaye saMdRSyate Darma tAm ca na vilomayati	gang mdo sde la yang 'jug / @132a * // 'dul bal yang snang / chos nyid dang mi 'gal ba nyid yin na /	84.77045736797656
na ca evam mahAyAnam sarva Darma niHsvaBAva tva upadeSAt	theg pa chen po ni chos thams cad ngo bo nyid du ston pa'i phyir de lta yang ma yin te /	91.7628651400777
tasmAt na budDa vacanam iti kasyacid syAt atas lakzaNa aviroDe SlokaH	de lta bas na sangs rgyas kyi bka' ma yin no snyam du sems na / de'i phir mtshan nyid dang mi 'gal bar tshigs su bcad pa /	92.65420766114065
svake vatArAt svasya eva vinaye darSanAt api	rang gi mdo la'ang 'jug pa dang // rang gi 'dul la'ang snang phyir dang // zab pa'i phyir dang rgya che'i phyir //	72.30320033101651
OdAryAt api gAmBIryAt avirudDA eva Darma tA	chos nyid dang ni 'gal ba med //	67.99154615402222
anena Slokena kim darSayati	tshigs su bcad pa 'dis ci ston zhe na /	88.34620351057787
avatarati eva idam svasmin mahAyAna sUtre svasya ca kleSasya kleSaH	'di ni rang gi theg pa chen po'i mdo la'ang 'jug pa kho na'o //	66.44199677381896
vinayaH vinayesaMdRSyate yaH mahAyAne boDisattvAnAm kleSaH uktaH vikalpa kleSAH hi boDisattvAH	rang gi nyon mongs pa theg pa chen po las byang chub sems dpa' rnams kyi nyon mongs pa 'byung ba gang yin ba 'dul ba la yang snang ste / byang chub sems dpa' rnams kyi nyon mongs pa ni rnam par rtog pa yin no //	83.44262995595939
OdArya gAmBIrya lakzaNa tvAt ca	zab cing rgya che ba'i mtshan nyid kyi phyir chos nyid dang yang mi 'gal te /	90.3035364897986
na Darma tAm vilomayati aTa eva hi DarmatA mahA boDi prAptaye tasmAt na asti lakzaNa viroDaH msa bagCi	byang chub chen po 'thob par 'gyur ba'i chos nyid ni 'di kho na yin no // de lta bas na mtshan nyid dang 'gal ba med do //	82.07268203715465
agocarAt iti uktam atarstaka gocara tva ayoge SlokaH	spyod yul ma yin zhes bshad pas de'i phyir rtog ge'i spyod yul nyid du mi rung bas tshigs su bcad pa /	86.15516584008336
niSritaH niyataH vyApI sAMvRtaH KedavAn api	rtog ge rten cing ma nges la // ma khyab kun rdzob skyo ba can //	73.07957096343556
bAla ASrayaH mataH tarkaH tasya atas vizayaH na tat	byis pa la ni brten par 'dod // de phyir de ni de'i yul min //	89.1965647258677
adRzwa satya ASrayaH hi tarkaH kaScid Agama niSritaH Bavati	rtog ge de kho na nyid ma mthong ba la brten pa ni lung cung zad la brten pa yin no //	86.4813022840994
aniyataH ca Bavati kAla antareNa anyaTA pratyavagamAt	dus gzhan na gzhan du shes pa'i phyir ma nges pa yang yin no //	85.82881672102302
avyApI ca na sarva jQeya vizayaH	shes bya thams cad yul ma yin pas ma khyab pa yang yin no //	87.39621575673421
saMvRti satya vizayaH ca na parama arTa vizayaH	kun rdzob kyi bden pa'i yul can yin gyi / don dam pa'i bden pa'i yul can yang ma yin no //	90.51560023595657
KedavAn= ca pratiBAna paryAdAnAt	spobs pa yongs su gtugs par 'gyur ba'i phyir skyo ba can yang yin no //	78.88585480023328
mahAyAnam tu na niSritam yAvat aKeda vat Sata sAhasrikA Adi aneka sUtra upadeSAt	theg pa chen po ni mdo sde 'bum phrag du ma bstan pa'i phyir brten pa med pa nas skyo ba can ma yin pa'i bar du yin te /	88.90304283931812
atas na tarkasya tad vizayaH	de'i phyir de ni rtog ge'i spyod yul ma yin no //	84.83927307810102
anupAya tvAt SrAvaka yAne na budDa tvam prAptam iti uktam	thabs ma yin pa'i phyir nyan thos kyi theg pas ni yun ring mo zhig tu yang sangs rgyas nyid 'thob par mi nus so zhes bshad pa /	87.71807912548411
aTa mahAyAnam kaTam upAyaH yuktaH iti upAya tva yoge SlokaH	'o na theg pa chen po ji ltar thabs su dung zhe na / thabs nyid du rung bar tshigs su bcad pa //	94.62830090970937
OdAryAt api gAmBIryAt paripAkaH vikalpanA	rgya che'i phyir dang zab pa'i phyir // yongs su smin dang rnam mi rtog /	82.89209627536323
deSanAtaH dvayasya asmin sa ca upAyaH niruttare	de phyir 'di las gnyis bstan te // @132b de ni bla na med pa'i thabs //	80.18766888448981
anena Slokena kim darSayati	tshigs su bcad pa 'dis ci ston zhe na /	88.34620351057787
praBAva OdArya deSanayA sattvAnAm paripAkaH praBAva aDimuktitaH GawanAt	mthu rgya chen po bstan pas sems can rnams yongs su smin par byed de / mthu la mos pa'i sgo nas 'bad pa'i phyir ro //	90.46117756764272
gAmBIrya deSanayA avikalpanA	zab mo bstan pas rnam par mi rtog ste /	73.31502370956616
atas etasya dvayasya asmin mahAyAne deSanA	de'i phyir theg pa chen po'i 'di las de gnyis bstan to /	78.70182847976685
sa ca upAyaH niruttare jQAne	de ni bla na med pa'i ye shes kyi thabs yin te /	78.95863040288289
tAByAm yaTAkramam sattvAnAm paripAcanAt AtmanaH ca budDa Darma paripAkAt iti	de gnyis kyis go rims bzhin du sems can rnams yongs su smin par byed pa'i phyir dang / bdag nyid kyis sangs rgyas kyi chos yongs su smin par byed pa'i phyir ro //	91.35892098379253
ye punar asmAt trasanti tad arTam asTAna trAsa AdInave kAraNa tvena SlokaH	gang dag 'dis skrag pa de'i phyir gnas ma yin pa la skrag pa'i nyes dmigs dang rgyu nyid kyi tshigs su bcad pa //	86.6920612981556
tad asTAna trAsaH Bavati jagatAm dAha karaNaH	'gro ba de'i gnas min la skrag pa gdung byed 'gyur //	86.40766356126318
mahA puNya skanDa prasava karaNAt dIrGa samayam	bsod nams ma yin phung chen bsags byas yun ring du //	82.66868059140332
agotraH sat mitraH kRta matiH apUrva Acitta SuBa	rigs med grogs ngan sngon dge ma bsags blo ma sbyangs //	85.87437887620466
strasati asmin Darme patati mahataH rTAt gat iha	chos 'dis skrag 'gyur 'di ni don chen 'di las ltung //	80.24109319796612
trAsa AsTAne trAsaH tad asTAna trAsaH	skrag pa'i gnas ma yin pa la skrag pa ni de'i gnas ma yin pa la skrag pa ste /	83.94526976387682
dAha karaNaH Bavati apAyezu	ngan song dag tu gdung bar byed par 'gyur ro //	83.54758951004516
kim kAraNam	de ci'i phyir zhe na /	57.02040696144104
mahataH apuNya skanDa prasavasya karaNAt	bsod nams ma yin pa'i phung po chen po bsags pa byas ba'i phyir ro //	84.28870766839182
kiyantam kAlam iti dIrGa samayam	dus ji srid du zhe na / yun ring por te /	83.61400789749331
evam paScAt AdInavaH yena ca kAraNena yAvantam ca kAlam tat saMdarSayati	de ltar na nyes dmigs gang yin pa dang / rgyu gang gis yin pa dang / dus ji srid du yin pa de bstan to //	88.48782903919304
kim punar kAraNe tu sati iti caturviDam trAsa kAraNam darSayati	yang ci'i phyir skrag ce na / skrag pa'i rgyu rnam pa bzhi ston te / 'di la rigs med pa'am /	83.88908192770025
gotram ca asya na Bavati sat mitram vA avyutpanna matiH vA Bavati mahAyAna Darma tAyAm pUrvam vA anupacita SuBaH Bavati	grogs ngan pa'am / theg pa chen po'i chos nyid la blo gros ma sbyangs pa'am / sngon dge ba ma bsags pa'o //	71.6959945288044
patati mahataH rTAt iti mahA boDi saMBAra arTAt	don chen 'di las ltung zhes bya ba ni / byang chub chen po'i tshogs kyi don las ma thob pa'i nyams pa ste /	86.40519208634282
aprApta parihANitaH parama AdInavam darSayati msa bagCi	'di ni nyes dmigs gzhan ston pa yin no //	65.47490843330941
trAsa kAraNa muktam atrAsa kAraNam vaktavyam iti atrAsa kAraNa tve SlokaH	skrag pa'i rgyu bshad nas mi skrag pa'i rgyu bshad par bya ste / mi skrag pa'i rgyu nyid du tshigs su bcad pa /	82.50245396356216
tad anyA anyA ani asyA BAvAt parama gahana tvAt anugamAt vicitrasya AKyAnAt Druva kaTana yogAt vahu muKAt	de las gzhan dang gzhan med shin du zab cing rjes song phyir // sna tshogs ston zhing mang po'i sgo nas rtag tu ston dang ldan //	82.55009210586289
