zaNNAm DAtUnAm samavAyAt	khams drug 'dus pa'i phyir te /	85.83032918745471
svaBAva DAraNAt DAtuH katamezAm zaNNAm DAtUnAm samavAyAt	khams drug po gang dag 'dus pa'i phyir zhe na /	82.25174207812567
yat idam pRTivI ap tejaH vAyu AkASa DAtu samanvayAt bAhyasya pratItyasamutpAdasya pratyaya upanibanDaH drazwavyaH	'di lta ste / sa dang / chu dang / me dang / rlung dang / nam mkha' dang / dus kyi khams rnams 'dus pa las phyi rol gyi rten cing 'brel bar 'byung ba rkyen dang 'brel bar blta'o //	93.31785669024335
tatra pRTiviDAtuH bIjasya saMDAraNa kRtyam karoti	de la sa'i khams ni sa bon rten pa'i bya ba byed do //	83.07911101707938
abDAtuH bIjam snehayati	chu'i khams ni sa bon brlan pa'i bya ba byed do /	83.49431166356923
tejaH DAtuH bIjam paripAcayati	me'i khams ni sa bon yongs su dro ba'i bya ba byed do //	85.1610986505236
vAyuDAtuH bIjam aBinirharati	rlung gi khams ni sa bon 'bu ba'i bya ba byed do //	76.71262678445554
AkASa DAtuH bIjasya anAvaraNa kRtyam karoti	nam mkha'i khams ni sa bon la mi sgrib pa'i bya ba byed do //	92.65468234930215
RtuH api bIjasya pariNAma kRtyam karoti	dus ni sa bon 'gyur ba'i bya ba byed do //	88.06552062715802
asatsu pratyayezu bIjAt aFkurasya aBinirvRttiH na Bavati	rkyen 'di rnams med par sa bon las myu gu mngon par 'grub par mi 'gyur gyi /	93.11453891308095
yadA bAhyaH ca pRTivI DAtuH avikalaH Bavati evam ap tejaH vAyu AkASa Rtu DAtavaH ca avikalAH Bavanti	nam phyi rol gyi sa'i khams ma tshang ba med par gyur la de bzhin du chu dang / me dang / rlung dang / nam mkha' dang / dus kyang ma tshad ba med par gyur te /	92.2594614595476
tatas tezAm sarvezAm samavAyAt bIje niruDyamAne aFkurasya aBinirvRttiH Bavati	thams cad 'dus pa las sa bon 'gags pa na de las myu gu mngon par 'grub par 'gyur ro // de la sa'i khams kyang 'di snyam du bdag gis sa bon rten pa'i bya ba bya'o @183b snyam du mi sems so // de bzhin du chu'i khams kyang 'di snyam du bdag gis sa bon brlan par bya'o snyam du mi sems so // me'i khams kyang 'di snyam du bdag gis sa bon yongs su dro bar bya'o snyam du mi so //	46.62550676192089
tatra pRTivI DAtoH na evam Bavati  aham bIjasya DAraNa AkRtyam karomi iti	sems so // rlung gi khams kyang 'di snyam du bdag gis sa bon 'bu bar bya'o snyam du mi sems so // nam mkha'i khams kyang 'di snyam du bdag gis sa bon la mi sgrib pa'i bya ba bya'o snyam du mi sems so //	85.45708695461794
evam yAvat RtoH api na evam Bavati  aham bIjasya pariNAmana AkRtyam karomi iti	dus kyang 'di snyam du bdag gis sa bon bsgyur ba'i bya ba bya'o snyam du mi sems so // mi sems so // sa bon yang 'di snyam du bdag gis myu gu mngon par bsgrub po snyam du mi sems so //	87.08216795299151
aFkurasya api na evam Bavati  aham eBiH pratyayEH janitaH iti	myu gu'ang 'di snyam du bdag ni rkyen 'di dag gis mngon par bsgrubs so snyam du mi sems mod kyi /	94.56690320917957
aTa punar satsu pratyayezu tezu bIje niruDyamAne aFkurasya aBinirvRttiH Bavati	'on kyang rkyen 'di dag yod la sa bon 'gag pa na myu gu mngon par 'grub par kyi / 'gyur ro // de bzhin du me tog yod na 'bras bu'i bar du'ang mngon par 'grub par kyi / 'gyur ro // 'gyur te / myu gu de'ang bdag gis ma byas / gzhan gyis ma byas / gnyis kas ma byas /	76.62879067991287
sa ca ayam aFkuraH na svayaMkRtaH na para kRtaH na uBaya kRtaH na ISvara nirmitaH na kAla pariNAmitaH na prakRti saMBUtaH na akAraNa aDInaH na api ahetu sa	dbang phyug gis ma byas / dus kyis ma bsgyur / rang bzhin las ma byung /	53.343884053525215
pRTivI ap tejaH vAyu AkASa DAtu samavAyAt bije niruDyamAne aFkurasya aBinirvRttiH Bavati	rgyu med pa las kyang ma skyes te / 'on kyang sa dang / chu dang / me dang / rlung dang / nam mkha' dang / dus kyi khams rnams 'dus nas sa bon 'gag pa na myu gu mngon par 'grub par 'gyur te /	90.45895077688738
evam bAhyasya pratItyasamutpAdasya pratyaya upanibanDaH drazwavyaH	de ltar phyi rol gyi rten cing 'brel bar 'byung ba rkyen dang 'brel bar blta'o /	93.7361932670178
tatra bAhyaH pratItyasamutpAdaH paQcaBiH kAraNEH drazwavyaH	@184a *// de la phyi rol gyi rten cing 'brel bar 'byung ba rnam pa lngar blta ste /	94.55086151169894
katamEH paQcaBiH	lnga gang zhe na /	83.93003267712064
na SASvatataH na ucCedataH na saMkrAntitaH parItta hetutaH vipula Pala aBinirvRttitaH tad sadRSa anuprabanDataH ca iti	rtag par ma yin pa dang / chad par ma yin pa dang / 'pho bar ma yin pa dang / rgyu chung du las 'bras bu chen po mngon par 'grub pa dang / de dang 'dra ba'i rgyud du'o //	92.642523255397
kaTam na SASvatataH iti	ji ltar rtag par ma yin zhe na /	90.36098456382751
yasmAt anyaH FkuraH nyat bIjam	gang gi phyir myu gu'ang gzhan la sa bon yang gzhan te /	88.46780937058585
na ca yat eva bIjam saH eva aFkuraH	myu gu gang yin pa de nyid sa bon ma yin la / sa bon 'gags pa las myu gu 'byung ba ma yin / ma 'gags pa las kyang ma yin gyi /	83.97352392665806
aTa ca punar bIjam niruDyate aFkuraH ca utpadyate	sa bon yang 'gag la de nyid kyi tshe myu gu'ang 'byung ste /	90.95988746014308
atas na SASvatataH	de'i phyir rtag par ma yin no //	92.39260220527649
kaTam punar na ucCedataH	ji ltar chad par ma yin zhe na /	93.06104040145874
na ca pUrva nirudDAt bIjAt aFkuraH nizpadyate	sngon 'gags pa'i sa bon las myu gu skye ba ma yin /	91.92247612336104
na api anirudDAt bIjAt	ma 'gags pa las kyang ma yin gyi /	89.12172553118538
api ca bIjam ca niruDyate tasmin= eva samaye FkuraH utpadyate tulA daNxa unnAma avanAma vat atas na ucCedataH	sa bon yang 'gag la de nyid kyi tshe srang mda'i mtho dma' bzhin du myu gu skye bas de'i phyir chad par ma yin no //	84.33180449576713
kaTam na saMkrAntitaH	ji ltar 'pho bar ma yin zhe na /	92.68780446052551
visadRSaH bIjAt aFkuraH iti atas na saMkrAntitaH	gang gi phyir myu gu'ang gzhan la sa bon yang gzhan / myu gu gang yin pa da nyid sa bon ma yin te / de'i phyir 'pho bar ma yin no //	83.04438982706633
kaTam parItta hetutaH vipula Pala aBinirvRttitaH	ji ltar rgyu chung du las 'bras bu chen po mngon par 'grub ce na /	92.69318278549261
parIttam bIjam upyatevyApti tvAt  avyA vipulam Palam aBinirvartayati	sa bon chung du btab pa las 'bras bu chen po mngon par 'grub par 'gyur te /	79.62957100813043
iti atas parItta hetutaH vipula Pala aBinirvRttitaH	de'i phyir rgyu chung du las 'bras bu chen po mngon par 'grub bo //	90.3429020685264
kaTam tad sadRSa anubanDataH yAdRSam bIjam upyate tAdRSam Palam aBinirvartayati iti atas tad sadRSa anubanDataH ca iti	sa bon ji lta bu btab pa de lta bu'i 'bras bu mngon @184b par 'grub pas de'i phyir de dang 'dra ba'i rgyud du ste /	80.67087998482955
evam bAhyaH pratItyasamutpAdaH paQcaBiH kAraNEH drazwavyaH	de ltar phyi rol gyi rten cing 'brel bar 'byung ba rnam pa lngar blta'o // de bzhin du nang gi rten cing 'brel bar 'byung ba'ang gnyis kyi phyir 'byung ste / gnyis gang zhe na / 'di lta ste / rgyu dang 'brel ba dang / rkyen dang 'brel ba'o //	80.67822695577897
mSAlsU vEdya  tatra punar ca aDyAtmikasya pratItyasamutpAdasya hetu upanibanDaH katamaH	de la nang gi rten cing 'brel bar 'byung ba rgyu dang 'brel ba gang zhe na /	78.15240730748518
yat idam avidyA pratyayAH saMskArAH yAvat jAti pratyayam jarA maraNam iti	gang 'di ma rig pa'i rkyen gyis 'du byed rnams zhes bya ba nas skye ba'i rkyen gyis rga shi zhes bya ba'i bar du'o //	94.65238213420135
avidyA ced na aBavizyat na evam saMskArAH prajQAsyante	gal te ma rig pa ma byung na 'du byed rnams kyang mi mngon pa zhig /	89.72077359748157
evam yAvat yadi jAtiH na aBavizyat skanDAnAm paQcAnAm prAdurBAvaH jAtiH iti tatra jarA maraNam na prajQAsyate	de bzhin du skye ba ma byung du zin na rga shi'i bar du'ang mi mngon pa zhig na /	75.81364554149042
aTa ca satyAm avidyAyAm saMskArANAm aBinirvRttiH Bavati iti	'di ltar ma rig pa yod pa las 'du byed rnams mngon par 'grub par 'gyur ba nas skye ba yod pa las rga shi'i bar du mngon par 'grub par 'gyur ro //	83.78130165640061
tatra avidyAyAH na evam Bavati  aham saMskArAn aBinirvartayAmi iti	de la ma rig pa'ang 'di snyam du bdag gis 'du byed rnams mngon par bsgrub bo snyam du mi sems so //	94.56158142635724
punar sarva saMskArANAm api evam na Bavati  vayam avidyayA aBinirvartitAH iti evam yAvat jAteH skanDa prAdurBAvasya na evam Bavati  aham jarA maraNam aBinirvartayAmi iti	'du byed rnams kyang 'di snyam du bdag cag ni ma rig pas mngon par bsgrubs so snyam du mi sems pa nas de bzhin du skye ba'ang 'di snyam du bdag gis rga shi mngon par bsgrub po snyam du mi sems shing /	84.14401994585792
jarA maraNasya api na evam Bavati  aham jAtyA aBinirvartitaH iti	rga shi'ang 'di snyam du bdag ni skye bas mngon par bsgrubs so snyam du mi sems pa'i bar du ste /	95.01257052469302
aTa ca satyAm avidyAyAm saMskArANAm aBinirvRttieBavati prAdurBAvaH eva	'on kyang ma rig pa yod pa las 'du byed rnams mngon par 'grub cing 'byung bar @185a ste / *// 'gyur ba nas /	92.61673197519468
evam yAvat jAtyAm satyAm jarA maraNasya aBinirvRttiH prAdurBAvaH Bavati evam ADyAtmikasya pratItyasamutpAdasya hetu upanibanDaH drazwavyaH	de bzhin du skye ba yod pa las rga shi'i bar du mngon par 'grub cing 'byung bar 'gyur te / de ltar nang gi rten cing 'brel bar 'byung ba rgyu dang 'brel bar blta'o //	88.05114169916743
punar kaTam ADyAtmikasya pratItyasamutpAdasya pratyaya upanibanDaH drazwavyaH	nang gi rten cing 'brel bar 'byung ba rkyen dang 'brel bar ji ltar blta zhe na / khams drug 'dus pa'i phyir te / khams drug po gang dag 'dus pa'i phyir zhe na /	91.0411921212285
yat idam pRTivI ap tejaH vAyu AkASa vijQAna DAtUnAm samavAyAt ADyAtmikasya pratItyasamutpAdasya pratyaya upanibanDaH drazwavyaH	'di lta ste / sa dang / chu dang / me dang / rlung dang / nam mkha' dang / rnam par shes pa'i khams rnams 'dus pa las nang gi rten cing 'brel bar 'byung ba rkyen dang 'brel bar blta'o //	92.84154950158067
tatra ADyAtmikasya pratItyasamutpAdasya pRTivI DAtuH katamaH iti	de la nang gi rten cing 'brel bar 'byung ba'i sa'i khams gang zhe na /	90.11082287832724
yaH yam kAyasya saMSlezataHsaMparkAt kaWina BAvam aBinirvartayati ayam ucyate pRTivI DAtuH	gang 'di 'dus nas lus kyi sra ba'i dngos po mngon par 'grub par byed pa 'di ni sa'i khams zhes bya'o //	85.24058465189853
yaH punar kAyasya parigraha kRtvaMsvIkAra saMcaya kRtyam	gang lus sdud pa'i bya ba byed pa 'di ni chu'i khams zhes bya'o //	75.18462113303319
karoti ayam ucyate abDAtuH yaH ca punar kAyasya aSitam pItam Bakzitam paripAcayati ayam ucyate tejaH DAtuH yaH kAyasya ASvAsa praSvAsa kRti aMvAyoH AkarzaNam ASvAsaH etat kRtyam	gang lus kyis zos pa dang / 'thungs pa dang / 'chos pa dang / myangs pa rnams 'ju bar byed pa 'di ni me'i khams zhes bya'o //	54.58373787873689
karoti ayam ucyate vAyuDAtuH yaH kAyasya antar SOzirya BAvam aBinirvartayati ayam ucyate AkASa DAtuH	gang lus kyi dbugs phyi nang du rgyu ba'i bya ba byed pa 'di ni rlung gi khams zhes bya'o // gang lus kyi nang sbubs yod par byed pa 'di ni nam mkha'i khams zhes bya'o //	88.26138012602857
yaH nAma rUpam aBinirvartayati naxa kalApa yogena cakzuH Adi paQcaviDa vijQAna kAya vijQAna samUha saMyuktam sa asravaMsA AvaraNam manaH vijQAnam ayam ucyate vijQAna DAtuH	gang mdung khyim gyi tshul du lus kyi ming dang gzugs kyi myu gu mngon par 'grub par byed pa rnam par shes pa'i tshogs lnga 'dus pa dang / zag pa dang bcas pa'i @185b yid kyi rnam par shes pa gang yin pa 'di ni rnam par shes pa'i khams zhes bya'o //	88.51310660061131
asatsu pratyayezu kAyasya utpattiH na Bavati	rkyen 'di dag med par lus skye bar mi 'gyur gyi /	88.45014835377128
yadA ca ADyAtmikaH pRTivI DAtuH avikalaH Bavati evam ap tejaH vAyu AkASa vijQAna DAtavaH ca avikalAH Bavanti	nam nang gi sa'i khams tshang zhing de bzhin du chu dang / me dang / rlung dang / nam mkha' dang / rnam par shes pa'i khams rnams kyang tshang bar gyur la /	88.63372810539735
tat s tezAm sarvezAm samavAyAt kAyasya utpattiH Bavati	thams cad 'dus pa de las lus mngon par 'grub par 'gyur ro //	90.15927411637054
tatra pRTivI DAtoH na evam Bavati  aham kAyasya kaWina tvam aBinirvartayAmi iti	de la sa'i khams kyang 'di snyam du bdag gis 'dus nas lus kyi sra ba'i dngos po mngon par bsgrub bo snyam du mi sems so //	95.37209517107345
mSAlsU vEdya  abDAtoH na evam Bavati  aham kAyasya anuparigraham karomi iti tejaH DAtoH na evam Bavati  aham kAyasya aSita pIta KAditam paripAcayAmi iti	chu'i khams kyang 'di snyam du bdag gis lus kyi sdud pa'i bya ba bya'o snyam du mi sems so // me'i khams kyang 'di snyam du bdag gis lus kyi zos pa dang / 'thungs pa dang / 'chos pa dang / myangs pa rnams 'ju bar bya'o snyam du mi sems so //	93.10697008286223
vAyu DAtoH na evam Bavati  aham kAyasya ASvAsa praSvAsa kRtyam karomi iti	rlung gi khams kyang 'di snyam du bdag gis lus kyi dbugs phyi nang du rgyu ba'i bya ba bya'o snyam du mi sems so //	95.0250867475724
AkASa DAtoH na evam Bavati  aham kAyasya antar SOzirya BAvam aBinirvartayAmi iti	nam mkha'i khams kyang 'di snyam du bdag gis lus kyi nang sbubs yod par bya'o snyam du mi sems so //	90.31162318305711
vijQAna DAtoH na evam Bavati  aham kAyam aBinirvartayAmi iti	rnam par shes pa'i khams kyang 'di snyam du bdag gis lus kyi ming dang / gzugs mngon par bsgrub bo snyam du mi sems so //	91.80313430740172
kAyasya api na evam Bavati  aham eBiH pratyaya viSezEH janitaH iti	lus kyang 'di snyam du bdag ni rkyen 'di dag gis bskyed do snyam du mi sems mod kyi /	92.31109366380917
aTa ca satsu pratyayezu kAyasya utpattiH Bavati	'on kyang rkyen 'di dag yod na lus skye bar 'gyur ro //	90.54749517797566
tatra pRTivI DAtuH na AtmA na muktaH na badDaH	de la sa'i khams ni bdag ma yin / sems can ma yin / srog ma yin / skye ba po ma @186a *// yin / shed las skyes pa ma yin / shed bu ma yin / bud med ma yin /	82.7400933570254
na jIvaH na jantuH na manujaH na mAnavaH na strI na puruzaH na napuMsakam na ca aham na ca mama	skyes pa ma yin / ma ning ma yin / nga ma yin /	75.03377849018553
na api anyasya kasyacid	bdag gi ma yin te / gzhan su'i yang ma yin no //	93.83319799105327
evam abDAtuH tejaH DAtuH vAyuDAtuH a AkASa DAtuH vijQAna DAtuH na AtmA na api anyasya kasyacid	de bzhin du chu'i khams dang / me'i khams dang / rlung gi khams dang / nam mkha'i khams dang / rnam par shes pa'i khams kyang bdag ma yin / sems can ma yin / srog ma yin / skye ba po ma yin / shed las skyes pa ma yin / shed bu ma yin / bud med ma yin / skyes pa ma yin / ma ning ma yin / nga ma yin / bdag gi ma yin / gzhan su'i yang ma yin no //	65.68589365806474
tatra avidyA katamA	de la ma rig pa gang zhe na /	95.99390059504016
yAH ezu eva zaz DAtuzu eka saMjQA piNxa saMjQA nitya saMjQA Druva saMjQA SASvata saMjQA suKa saMjQA sattva jIva jantu poza puruza pudgalam anu	khams drug po 'di dag nyid la gang gcig pur 'du shes pa dang / ril por 'du shes pa dang / rtag par 'du shes pa dang / brtan par 'du shes pa dang / ther zug tu 'du shes pa dang / bde bar 'du shes pa dang / bdag tu 'du shes pa dang / sems can dang / srog dang / skye ba po dang / gso ba dang / skyes bu dang / gang zag tu 'du shes pa dang / shed las skyes pa dang / shed bur 'du shes pa dang / nga zhes bya ba dang / bdag gi zhes bya bar 'du shes pa ste /	60.325867192378354
evamAdi viviDam ajQAnam iyam ucyate avidyA iti evam avidyAyAm satyAm vizayezu rAga dveza mohAH pravartante	'di lta bu la sogs pa mi shes pa rnam pa sna tshogs 'di ni ma rig pa zhes bya'o // de ltar ma rig pa yod pas yul rnams la 'dod chags dang / zhe sdang dang / gti mug 'jug ste /	93.73803149346095
tatra ye rAga dveza mohAH vizayezu amI ucyante saMskArAH iti	de la yul rnams la 'dod chags dang / zhe sdang dang / gti mug gang @186b yin pa 'di ni ma rig pa'i rkyen gyis 'du byed rnams zhes bya'o //	91.71687056921442
vastu prajQaptiH indriya vijQAna cetanA vijQAnam	dngos po so sor rnam par rig pa ni rnam par shes pa'o //	85.41973848771589
vijQAna sahajAH catvAraH upAdAna skanDAH	rnam par shes pa dang lhan cig byung ba nye bar len pa'i phung po bzhi po 'di dag ni ming dang /	91.65458506103066
tad nAma rUpam	gzugs so //	81.50283648751
nAma rUpa saMSritAni indriyANi zaz Ayatanam	ming dang / gzugs la brten pa'i dbang po rnams ni skye mched drug go /	94.15275223985465
trayANAm DarmANAm saMnipAtaH sparSaH vizaya indriya vijQAna saMnipAtaH iti arTaH	chos gsum 'dus pa ni reg pa'o //	66.24021158520559
sparSa anuBAvaH vedanA	reg pa myong ba ni tshor ba'o //	91.99969387054443
vedanA aDyavasAnam tRzNA aaDyavasAnam kAFkzA suKa Adi anuBavaH	tshor ba la zhen pa ni sred pa'o //	75.73418010984149
tRzNA vEpulyam upAdAnam	sred pa 'phel ba ni len pa'o //	87.84070475639835
upAdAna nirjAtam punarBava janakam karma BavaH	len pa las skyes pa'ang bskyed pa'i las ni srid pa'o //	92.24728493263932
Bava hetukaH skanDa prAdurBAvaH jAtiH skanDa paripAkaH jarA skanDa jIrNa tA iti arTaH	rgyu de las phung po byung ba ni skye pa'o; ;skyes nas phung po smin pa ni rga ba'o //	84.51828810346711
skanDa vinASaH maraNam	rgas nas phung po zhig pa ni 'chi ba'o //	85.50599752984395
mriyamANasya mUXasya sa aBizvaFgasya antardAhaH SokaH	'chi zhing myos te mngon par chags pa dang bcas pa'i nang gi yongs su gdung ba ni mya ngan to;/	87.45876565684063
Sokena Alapanam paridevanam	mya ngan las byung ba'i tshig tu smra ba ni smre sngags 'don pa'o //	78.10568335477043
cakzuH Adi paQca vijQAna kAya saMyuktam asAtA anuSayanam duHKapaScAttApam duHKam	rnam par shes pa lnga'i tshogs dang ldan pa'i mi bde ba myong ba ni sdug bsngal lo //	83.58253832974067
manasikAra saMprayuktam mAnasam duHKam dOrmanasyam	yid la byed pa dang ldan pa'i yid kyi sdug bsngal ni yid mi bde ba'o // gzhan yang /	95.54208041986502
ye ca api anye evamAdayaH kleSAH upakleSAH upAyAsAH manaH vikalpa jAta mAyA SAWya dEnya kAma rAga AdayaH te sarve  peyAlam	'di lta bu la sogs pa'i nye ba'i nyon mongs pa gang yin pa de dag ni 'khrug pa zhes bya'o // de la mun pa chen po'i phyir ma rig pa'o // mngon par 'du byed pa'i phyir 'du byed rnams so // rnam par rig pa'i phyir rnam par shes pa'o // rten pa'i phyir ming dang / gzugs so // skye ba'i @187a *// sgo'i phyir skye mched drug go / reg pa'i phyir reg pa'o // myong ba'i phyir tshor ba'o // skom pa'i phyir sred pa'o // nye bar len pa'i phyir len pa'o; ;yang srid pa skye ba'i phyir srid pa'o // phung po 'byung ba'i phyir skye ba'o // phung po smin pa'i phyir rga ba'o // 'jig pa'i phyir 'chi ba'o // mya ngan byed pa'i phyir mya ngan to // tshig gis smre ba'i phyir smre sngags 'don pa'o // lus la gnod pa'i phyir sdug bsngal ba'o // sems la gnod pa'i phyir yid mi bde ba'o // nyon mongs pa'i phyir 'khrug pa'o //	10.0
punar aparam  tattve pratipattiH miTyA pratipattiH ajQAnam saMvRti parama arTayoH viBAga ajQAnam ajQAnam	gzhan yang / de kho na mi rtogs shing log par shes te mi shes pa ni ma rig pa'o //	66.95348368079748
avidyAyAm satyAm triviDAH saMskArAH aBinirvartante  puNya upagAH apuNya upagAH aniQjya upagAH ca iti saMBAvyante avidyA pratyayAH saMskArAH i	de ltar ma rig pa yod na 'du byed rnam gsum mngon par 'grub ste; bsod nams su nye bar 'gro ba dang / bsod nams ma yin par nye bar 'gro ba dang / mi g-yo bar nye bar 'gro'o // 'di dag ni ma rig pa'i rkyen gyis 'du byed rnams zhes bya'o //	95.24806651998564
