		10.0
tezAm sa parigraha deha AdInAm ASrayam Atma lakzaNam vastu iti arTaH	lus yongs su gzung ba dang bcas pa la sogs pa de dag gi gnas ni bdag gi mtshan nyid de / gzhi zhes bya ba'i tha tshig go //	89.4508962025361
taTA hi loke prAyeNa vijQAne Atma grAhaH Sezezu AtmIya grAhaH iti	'di ltar 'jig rten na phal cher rnam par shes pa'i phung po la bdag tu 'dzin lhag ma rnams la ni bdag gir @2b 'dzin to //	85.1157114275303
deha parigrahAByAm iti cakzuH AdI ndriya zawkena rUpa Adi vizaya zawkena ca	lus yongs su gzung ba nyid kyis zhes bya ba la / mig la sogs pa dbang po drug dang / gzugs la sogs pa yul drug gis so //	88.67214749005528
zaz AkAraH tItaH vartamAnaH ca upaBogaH vijQAna zawkam tasya DAraNam ASraya AlaMbana BAvataH	'das pa dang da ltar gyi nye bar spyod pa rnam pa drug ni rnam par shes pa drug ste / de 'dzin pa ni gnas dang dmigs pa'i dang pos 'dzin to //	85.70038524356652
iti evam tat hA raNa tvena dvAdaSAnAm indriya vizayANAm DAtu tvam	dbang po dang yul bcu gnyis ni de ltar de 'dzin pa'i phyir khams so //	73.16685916543416
aBiDsB  vijQAnAnAm punar upaBoga lakzaNa DAraNa tvena DAtu tvam veditavyam yaTA atIta pratyutpannAH cakzuH Adaye upaBoga lakzaNa DArakAH na evam anAgatAH Aya dvAra mAtra tvAt indriya arTa mAtra grahaNena dvAdaSa eva AyatanAni vyavasTA pitAni	rnam par shes pa rnams ni nye bar spyod pa'i mtshan nyid 'dzin pas khams nyid du rig par bya'o // skye ba'i sgo tsam yin pa'i phyir dbang po dang don tsam smos pas skye mched bcu gnyis kho nar rnam par gzhag pa yin te /	62.29573704469005
na tu upaBoga lakzaNam vijQAna zawkam iti	nye bar spyod pa'i mtshan nyid rnam par shes pa drug ni rnam par ma gzhag go //	87.25091745449856
upAdAnam CandaH rAgaH ca	nye bar len pa ni 'dun pa dang 'dod chags te /	90.31845360216887
tatra CandaH BilAzaH	de la 'dun pa ni 'dod pa'o //	89.75139010363613
rAgaH DyavasAnam	'dod chags ni lhag pa chags pa'o //	74.00154760905676
Candena anAgatam Atma BAvam aBilAza muKena upAdatte	'dun pas ni ma 'ongs pa'i lus 'dod pa'i sgo nas len te /	82.46539489130161
yena anAgatAn skanDAn aBinirvarttayati	des ma 'ongs pa'i phung po rnams 'grub po //	70.25146232951771
rAgena vartamAnam Atma BAva maDyavasAna muKena upAdatte	'dod chags kyis ni da ltar gyi lus la lhag par chags pa'i sgo nas len te /	81.46599934885617
yena vartamAnAn skanDAn na parityajati	des da ltar gyi phung po rnams yongs su mi gtong ngo //	75.0469318303195
tasmAt etat eva dvayam upAdAnam iti ucyate	de bas na 'di gnyi ga yang nye bar len pa zhes bya'o //	91.45860515941273
tatra skanDa vat nirdeSaH iti upAdAnena yuktAH tasmAt sopAdAna DarmAH iti veditavyam	de la phung po bzhin du bshad do zhes bya ba ni nye bar len pa dang ldan pa ste / de'i phyir nye bar len pa dang bcas pa'i chos rnams su rig par bya'o //	89.64924048147121
sparSena rUpANAm anyaTIBAvaH veditavyaH	reg pas gzugs su yod pas ni gzhan du 'gyur bar rig par bya'o //	88.42299529219096
yAH deSe iti aBi muKa pradeSe	gang yul la zhes bya ba ni mngon du gyur ba'i phyogs la'o //	78.2512772878011
idam ca idam ca iti asTi SaMkala Adikam jQeya vastu saBAgam pratibimbam	'di dang 'di'o zhes bya ba ni keng rus la sogs pa zhes bya ba'i dngos po dang 'dra ba'i gzugs brnyan no //	89.45988425684763
evam ca evam ca iti varNa saMsTAna BedEH citrIkAra tA iti taTA asaMjQA	'di lta bu dang 'di lta bu zhes bya ba ni kha dog dang dbyibs kyi gzugs brnyan no // bye brag go // bkra bar 'dzin pa zhes bya ba ni de ltar 'du shes gzugs brnyan no //	80.06877781338004
SuBAnAm karmaNAm suKaH nuBavaH Pala vipAkaH	bye brag go // pa'o // las dge ba rnams kyi 'bras bu rnam par smin pa ni bde ba myong ba'o //	92.61532813320706
aSuBAnAm duHKaH	las mi dge ba rnams kyi 'bras bu rnam par smin pa ni sdug bsngal myong ba'o //	82.54091625947218
uBayeza Am a duHKa asuKaH	gnyi ga'i 'bras bu rnam par smin pa ni sdug bsngal yang ma yin pa myong ba ste //	83.65198134752865
taTA hi SuBAnAm aSuBAnAm vA vipAkaH Alaya vijQAnam nityam upekzayA eva saMprayuktam Bavati	'di ltar dge ba dang mi dge ba rnams kyi rnam par smin pa kun gzhi'i rnam par shes pa ni rtag tu btang snyoms nyid dang mtshungs par ldan pa yin @3a * //	92.39904068751744
sA eva ca atra upekzA vipAkaH	te / btang snyoms de nyid rnam par smin pa'o //	94.29629466888753
suKa duHKayoH tu vipAka ja tvAt vipAka upacAraH	bde ba dang sdug bsngal de ni rnam par smin pa las byung ba'i phyir rnam par smin pa zhes nye bar gdags so //	90.61266226098893
dRzwa Srutatama vijQAta an arTAn iti dRzwam yat ca kzuzA anuBUtam	mthong ba dang thos pa dang bye brag phyed pa dang rnam par shes pa'i don rnams la zhes bya ba la / mthong ba ni gang mig gis myong ba'o //	81.35401983495998
Srutam yat SrotreNa anuBUtam	thos pa ni gang rna bas myong ba'o //	91.03770138766313
matam yat svayam aByUhitam evam ca evam ca Bavitavyam iti	bye brag phyed pa ni gang 'di dang 'di lta bur 'gyur ro zhes bya ba ni bdag nyid kyis mngon par brtags pa'o //	84.6611826093888
vijQAtam yat pratyAtmam anuBUtam iti	rnam par shes pa ni gang so so rang gis myong ba'o //	85.26974008668144
vyavaharati iti aBilApEH prApayati iti arTaH	tha snyad 'dogs pa zhes bya ba ni / mngon par brjod pa rnams kyis go bar byed ces bya ba'i tha tshig go //	82.14433426987551
nAnA avasTAsu ca iti suKa duHKa AdyAsu yena cakzuzA rUpANi dRzwavAn iti atIta vijQAna upaBoga DAraka tvena DAtu tva darSayati	gnas skabs sna tshogs rnams su zhes bya ba ni bde ba dang sdug bsngal la sogs pa rnams su'o // mig gang gis gzugs rnams mthong bar gyur ba zhes bya ba ni 'das pa'i rnam par shes pa nye bar spyod pa 'dzin pa nyid kyis khams nyid // du ston to //	87.2475035971039
paSyati iti vartamAna vijQAna upaBoga DAraka tvena	lta ba zhes bya ba ni da ltar gyi rnam par shes pa nye bar spyod pa 'dzin pa nyid kyis khams nyid du ston // du ston to //	84.11769440502553
yat ca tasya cakzuzaH bIjam upacitam Alaya vijQAnam yatas AyatyAm cakzunirvartizyate	to // mig de'i sa bon bsags pa'i kun gzhi rnam par shes pa gang yin pa yang khams te / gang las phyi ma la mig 'grub par 'gyur ba'o //	90.64838498281857
vEpAkyam ca yatas nirvRttam	rnam par smin pa'ang khams te gang las grub zin pa'o //	70.65828934582797
tat api dviviDam bIjam cakzuH DAtuH iti ucyate cakzuzaH hetu tvAt	sa bon rnam pa de gnyi ga yang mig gi rgyu yin pas mig gi khams zhes bya'o //	91.62122054403008
yat cakzuH DAtoH rUpe ADipatyam iti rUpi indriya ADipatyena bAhya vizaya nirvartanAt	mig gi khams ni gzugs la dbang byed pa ste / dbang po'i dbang gis phyi rol gyi yul 'grub pa'i phyir ro // rang gi rten dang dmigs pa'i bye brag can no //	85.24086903295436
aBiDsB tad DAtu vat drazwavyam tat ca yaTAyogam iti yena cakzuzA rUpANi drakzyati yat ca tat bIjam iti evamAdi yojayitavyam	de ni khams bzhin du blta ste ji ltar mthun mthun du sbyor ro zhes bya ba ni mig gang gis gzugs rnams mthong bar 'gyur ba dang / de'i sa bon bsags pa'i kun gzhi rnam par shes pa gang yin pa ste / gang las phyi ma la mig 'grub par 'gyur zhes bya ba dang sbyar ro //	83.03641126913665
catvAri ca mahABUtAni upAdAya iti kaTam upAdAya rUpam	'byung ba chen po bzhi dag rgyur byas pa zhes bya ba la rgyur byas pa'i gzugs ji lta bu zhe na /	95.61728898891819
catvAri mahABUtAni upAdAya janana saMniSraya pratizWA upastaMBa upabRMhaNa hetu tvena	'byung ba chen po bzhi dag rgyur byas pa ni skyed pa dang / rten pa dang / gnas pa dang / ston pa dang / 'phel bar byed pa'i rgyu yin pa'i phyir ro //	88.25806265192841
janana Adi hetu tvam punar BUtAnAm upAdAya rUpe paQcaviDam hetu tvam aDikRtya	'byung ba dag rgyur byas pa'i gzugs la rgyu rnam pa lnga'i @3b dbang du byas nas skyed pa la sogs pa'i rgyu nyid yin te /	91.26317213758117
utpatti hetu tvam tEH vinA tad anutpatteH	'byung ba'i rgyu nyid ni 'di dag med na de mi 'byung ba'i phyir ro /	90.26328275046292
vRtti hetu tvam BUtAni pratyAKyAya upAdAya rUpasya pRTak deSa avazwamBa sAmarTya aBAvAt	'dug pa'i rgyu nyid ni 'byung ba rnams bsal na rgyur byas pa'i gzugs la sogs shig tu yul gnod pa'i mthu med pa'i phyir ro //	88.54918241583961
anuvRtti hetu tvam BUta vikAreNa tad pratizWita upAdAya rUpa vikriyA AgamanAt	rjes su 'gyur ba'i rgyu nyid ni 'byung ba gyur na de la gnas pa'i rgyur byas pa'i gzugs kyang 'gyur ba'i phyir ro //	86.7503940580187
sTiti hetu tvam sadRSa utpatti kAle BUtEH upAdAya rUpa saMtAnasya anupacCeda yogena saMDAraNAt	gnas par byed pa'i rgyu nyid ni mtshungs par 'byung ba'i dus na 'byung ba rnams kyi rgyur byas pa'i gzugs kyi rgyud rgyun mi 'chad pa'i tshul du 'dzin pa'i phyir ro //	90.79329067978362
upacaya hetu tvam vRtti kAle BUtErUpa AdAya rUpa ApyAyanAt iti	'phel bar byed pa'i rgyu nyid ni 'phel ba'i dus na 'byung ba rnams kyis rgyur byas pa'i gzugs yongs su rgyas par byed pa'i phyir pa'i phyir ro // ro //	80.99046963263916
nIla AdInAm paQcaviMSatInAm rUpANAm vyavasTAnam zaxBiH AkArEH veditavyam	sngon po la sogs pa gzugs rnam pa nyi shu rtsa lnga ni mtshan pa'i phyir ro // ro // nyid dang /	75.19052502120599
lakzaNataH saMniveSataH nugraha upaGAtataH kriyA saMniSrayataH kriyA lakzaNataH maNxanataH ca caturNA daSAnAm azwAnAm ekEkasya ca yaTAk	gnas pa dang / phan gnod dang / byed pa'i rten dang / byed pa'i mtshan nyid dang / rgyan dang / rnam pa drug gis rnam pa gzhag par rig par bya'o // bzhi dang / bcu dang / brgyad dang / gcig dang / gcig go rims bzhin no //	83.91166941331032
tatra aByavakASaH tad anya prativAraka sprazwavya rahitaH yaH deSaH	de la mngon par skabs yod pa zhes bya ba ni de las gzhan pa zlog par byed pa'i reg bya dang bral ba'i phyogs gang yin pa'o // nam mkha' zhes bya ba ni /	83.9317712218743
naBaH yat uparizwAt nIlam dRSyate	gang steng na sngon por snang ba'o //	80.54007690017288
Sabda vyavasTAnam lakzaNataH nugraha upaGAtataH hetu praBedataH deSanA praBedataH vyavahAra praBedataH ca	sgra ni mtshan nyid dang / phan gnod dang / rgyus rab tu dbye ba dang / bshad pas rab tu dbye ba dang / tha snyad kyis rab tu dbye bas rnam par gzhag go //	87.70981422053235
lakzaNataH Srotra indriya grAhyaH yaH rTaH iti	mtshan nyid ni rna ba'i dbang pos ga zung ba'i don gang yin pa zhes bya ba'o //	90.87862431923088
deSanA praBedataH loka prasidDa AdayaH trayaH	bstan pas rab tu dbye ba ni 'jig rten gyi grags pa la sogs pa gsum mo //	91.71276244183943
Sezam yaTAyogam veditavyam	lhag ma ni ji ltar mthun mthun du rig par bya'o //	93.31135911941529
tatra upAtta mahABUta hetukaH tat yaTA vAc CabdaH	de la zin pa'i 'byung ba chen po'i rgyu las byung ba ni 'di lta ste / ngag gi sgra'o //	91.16788055108151
anupAtta mahABUta hetukaH tat yaTA vRkza SabdaH	zin pa ma yin pa'i 'byung ba chen po'i rgyu las byung ba ni 'di lta ste / shing la sogs pa'i sgra'o //	91.6050628867153
tad uBayaH tat yaTA hasta mRdaFga SabdaH	de gnyi ga ni 'di lta ste // lag pa dang rdza rnga la sogs pa'i sgra'o //	87.28715312953824
loka prasidDaH lOkika BAzA saMgRhItaH	'jig rten gyi grag pa ni / 'jig rten pa'i skad kyis bsdus pa'o //	88.65950941611018
sidDa upanItaH AryeH deSitaH	grub pas bstan pa ni 'phags pa rnams kyis bstan pa'o //	79.50951966372403
parikalpitaH tIrTyeH deSitaH	kun tu brtags pa ni mu stegs pa can rnams kyis bstan pa'o // 'phags pas tha snyad @4a * // btags pa dang / 'phags pa ma yin pas tha snyad btags pa ni /	68.55247831717269
Arya anArya vyAvahArikO tudRzwa AdIn azwO vyavahArAn aDikRtya veditavyO	mthong ba la sogs pa tha snyad brgyad kyi dbang du byas par rig par bya'o //	69.46032571598656
ganDa vyavasTAnam sva lakzaNataH nugraha upaGAtataH praBedataH ca	dri ni rang gi mtshan nyid dang / phan gnod dang gnas skabs kyi sgo nas rab tu dbye bas rnam par gzhag go //	89.53676429560298
rasa vyavasTAnam api evam eva veditavyam	ro yang de bzhin du rnam par gzhag par rig par bya'o //	85.71947691657327
tatra sahajaH ganDaH candanAdonAm	de la lhan cig skyes pa'i dri ni / tsan dan la sogs pa'i dri'o //	80.22004598837633
sAMyogikaH DUpa yukti adInAm	sbyar ba las byung ba ni bdug spos sbyar ba la sogs pa'i dri'o //	60.26576091692998
pAriNAmikaH pakva Pala AdInAm iti	gyur pa las byung ba'i dri ni shing tog smin pa la sogs pa'i dri'o //	70.88754781810724
sprazwavya eka deSa vyavasTAnam AmarSanataH Atula nataH sparSanataH ApIxanataH saMsargataH DAtu vEzamya sAmyataH ca	reg bya'i phyogs gcig ni kun tu mnabs pa dang / kun tu gzhal ba dang / reg pa dang / kun tu btsir ba dang / 'dus pa dang / khams snyoms ma snyoms kyi rnam par gzhag go /	83.26847493012613
abvAyu saMsargAt SItam	chu dang rlung 'dus na grang ngo //	74.09376559938703
aBiDsB  ap pRTavI saMsargAt picCalam	chu dang sa 'dus na 'dred do //	68.53851736745527
viSrAmaH bala mUrjA ca DAtu sAmyAt	khams snyoms na ngal sos pa dang / nyams yod pa dang / spungs che bar 'gyur te /	84.85700743285271
UrjA punar vESAradyam veditavyam	sbungs che ba ni mi 'jigs par rig par bya'o //	87.3837368591972
tRptiH uBayaTA	tshim pa ni gnyi ga'o //	79.37318070729573
SezAH jiGatsa AdayaH DAtu vEzamyAt veditavyAH	bkres pa la sogs pa lhag ma rnam ni khams ma snyoms par rig par bya'o //	85.81345232983992
ABisAMkzepikam paramANu rUpam	bsdus pa las gyur pa ni rdul phra rab kyi gzugs so // mngon par skabs yod pa ni de nyid de //	78.64694592036805
AByavakASikam tat eva yaToktam tad anya prativAraka sprazwavya rahitam	de las gzhan pa thogs par byed pa'i reg bya dang bral ba'o //	75.83078934424604
sAma AdAnikam avijQapti rUpam	yang dag par blangs pa las byung ba'i rnam par rig byed ma yin pa'i gzugs so //	88.83430122199319
parikalpitam pratibimba rUpam	kun brtags pa ni gzugs brnyan gyi gzugs so //	90.96316454145644
vEBUtvikam vimokza DyAyi gocaram yat rUpam	dbang 'byor pa ni rnam par thar pa la bsam gtan pa'i spyod yul gyi gzugs gang yin pa'o //	87.84880973996229
vedanA skanDa vyavasTAnam ASrayataH svaBAvataH ASraya saMkalanataH saMkleSa vyavadAnataH ca	tshor ba'i phung po ni gnas dang / ngo bo nyid dang / gnas sdom pa dang / kun nas nyon mongs pa dang / rnam par byang bas rnam par gzhag go //	90.00047519313206
tatra rUpa ASraya saMkalanataH kAyikI vedanA vyavasTAnam	de la gzugs kyi gnas sdom pas ni lus kyi tshor ba rnam bar gzhag go //	88.42823101382385
arUpya ASraya saMkalanataH cEtasikI vedanA vyavasTAnam	gzugs med pa'i gnas sdom pas ni sems kyi tshor ba rnam par gzhag go //	88.09601192661779
saMkleSataH sa Amiza AdInAm	kun nas nyon mongs pas ni zang zing dang bcas pa la sogs pa rnam par gzhag par rig par bya'o //	87.23886398975228
vyavadAnataH nirAmiza AdInAm vyavasTAnam veditavyam	rnam par byang bas ni zang zing med pa la sogs par rnam par gzhag par rig par bya'o // bya'o //	88.83174541052607
tad tRzNA viyuktA iti visaMyuktA visaMyogya anukUlA ca veditavyA	de'i srid pa dang mi ldan pa'i zhes bya ba ni mtshungs par ldan @4b pa ma yin pa dang bral ba'i rjes su mthun par bya'o // bya'o // rig par bya'o // tha snyad la mi mkhas pa ni /	80.30363474285991
avyavahAra kuSalasya aSikzita BAzatayA rUpe saMjQA Bavati na tu rUpam iti tasmAt animitta saMjQA iti ucyate	skad ma bslabs pas gzugs la 'du shes ni 'byung na gzugs so snyam pa ni mi shes pa ste / de'i phyir mtshan ma med pa'i 'du shes zhes bya'o //	85.75370286545166
animitta DAtu samApannasya rUpa Adi sarva nimitta apagate nimitte nirvANe saMjQA nimitta saMjQA	mtshan ma med pa'i dbyings la snyoms par zhugs pa'i gzugs la sogs pa'i mtshan ma thams cad dang bral ba mtshan ma med pa'i mya ngan las 'das pa la 'du shes pa ni mtshan ma med pa'i 'du shes so //	88.29271164880814
Bava agra samApannasya apawu tvena AlaMbanA nimittIkaraNAt animitta saMjQA	srid pa'i rtse mo la snyoms par zhugs pa'i 'du shes ni mi gsal bas dmigs pa la mtshan mar mi byed pa'i phyir mtshan ma med pa'i 'du shes so //	88.52017006646162
parIttaH kAmaDAtuH nikRzwa tvAt	chung ngu ni 'dod pa'i khams la ste / ngan pa'i phyir ro //	83.2856343923989
mahat gataH rUpa DAtuH tatas utkRzwa tvAt	rgya chen por gyur pa ni gzugs kyi khams la ste de bas mchog tu gyur ba'i phyir ro //	87.08778171738531
apramANe AkASa vijQAna Ananti Ayatane paryanta tvAt	tshad med pa ni nam mkha' dang rnam shes mtha' yas skye mched la ste / mtha' yas pa'i phyir ro //	90.96775579121413
tasmAt tad AlaMbanAH saMjQAH parItta Adi saMjQAH veditavyAH	de bas na de dag la dmigs pa'i 'du shes ni chung ngu la sogs pa'i 'du shes rnams su rig par bya'o //	90.32994968265146
vedanA saMjQA varjyAnAm sarvezAm cEtasikAnAm citta viprayuktAnAm ca saMskAra skanDa lakzaNa tve	tshor ba dang 'du shes ma gtogs pa sems las byung ba dang / sems dang ldan pa ma yin pa thams cad ni 'du byed kyi phung po'i mtshan nyid kho na yin na /	86.59433381766665
cetanA mAtrasya eva tad nidaSe grahaNam tad pUrvaka tvAt itarezAm iti kAraNa jQApana arTam Aha	de bstan pa la sems pa nyi tshe smos pa ni de gzhan dag gi sngon du 'gro na / ba'i phyir ro //	79.62252298007829
yayA kuSala tvAya cetayate iti evamAdi	gtan tshigs bstan pa'i phyir gang gi dge ba'i phyir yang sems par byed ces bya ba la sogs pa smos so //	65.30907658052735
tatra kuSalAH vakzyamANAH SradDA AdayaH	de la dge ba ni dad pa la sogs pa 'og nas 'byung ba rnams so //	92.53572770262187
saMkleSAH rAga AdayaH kleSa upakleSAH	kun nas nyon mongs pa ni 'dod chags la sogs pa nyon mongs pa dang nye ba'i nyon mongs pa rnams so //	93.58921522869123
avasTA BedataH cetanA prerita saMskArO= asyAsu prajQaptAH citta viprayuktAH saMskArAH	gnas skabs kyi bye brag ni sems pas bskyod pa'i 'du byed kyi gnas skabs rnams la btags pa'i sems dang ldan pa ma yin pa'i 'du rnams so // byed rnams so //	91.08693548183949
cetana AdInAm cEtasikAnAm lakzaNataH karmataH ca nirdeSaH veditavyaH	sems pa la sogs pa sems las byung ba rnams ni mtshan nyid rnams so // byed rnams so //	84.4794673113271
tatra cetanAyAH citta aBisaMskAraH manaskarma iti lakzaNa nirdeSaH	dang / las kyis bstan par rig par bya'o // de la sems pa ni sems mngon par 'du byed pa yid kyi las te zhes bya ba ni mtshan nyid bstan pa'o //	91.28866314474304
kuSala akuSala avya akRtezu citta preraNa karmikA iti karma nirdeSaH taTA hi aBiDsB	dge ba dang mi dge ba dang lung du ma bstan pa rnams la sems 'jug par byed pa'i las can zhes bya ba ni bstan nyid bstan pa'o //	90.11894691846368
yaTA aBisaMskAram kuSala Adizu Darmezu cittasya pravRttiH Bavati iti	pa ste // 'di ltar ji ltar mngon @5a * // par 'du bya ba dge ba la sogs pa'i chos rnams la sems 'jug pa'i phyir ro //	91.80959543437773
AlaMbane citta DAraNam tatra eva punar punarAvarjanam veditavyam	dmigs pa la sems 'dzin pa ni de nyid la yang dang yang du gtod bar rig par bya'o //	89.30406871071567
atas eva samADi lABI manaH saMskAra lABI iti ucyate	de'i phyir yid la byed pa thob pa ni ting nge 'dzin thob pa zhes bya'o //	83.11084547673235
vijQAna utpattO= indriyasya suKa Adi vedana utpatti anukUlaH yaH vikAraH tad AkAraH sparSaH veditavyaH	rnam par shes pa 'byung ba la / bde ba la sogs pa'i tshor ba 'byung ba dang mthun par dbang po'i 'gyur ba gang yin pa'i rnam pa de ni reg par rig par bya'o //	92.42904479001521
tat tad upasaMhitA kartu kAma tA iti darSana SravaNa Adi sarva kriyA icCA saMgraha arTam	de dang de la ldan par byed 'dod pa nyid de zhes bya ba ni lta ba dang mnyan pa la sogs pa byed 'dod pa thams cad bsdu ba'i phyir ro //	92.33651397152478
yaTA niScayam DAraNA evam etat na anyaTA iti aDimuktiH	ji ltar nges pa bzhin du 'dzin pa zhes bya ba 'di ni de bzhin te / gzhan du ma yin no / zhes du ma yin no zhes smos pa'o //	75.68774969031796
atas eva tad praDAnaH nyEH saMhartu na Sakyate saMstutam vastu pUrva anuBUtam veditavyam	de'i phyir de gces su byed pa ni gzhan dag gis 'phrogs par mi nus so // 'dris pa'i dngos po ni sngon myong bar rig par bya'o //	86.4793724382041
avikzepa karmika tvam punar smRteH AlaMbana aBilapane sati cittA vikzepa tAm upAdAya	rnam par mi g-yeng ba'i las can ni dran pas dmigs pa mngon par brjod par gyur na rnam par g-yeng ba med pa'i phyir ro //	87.84126548348488
cittasya ekAgra tA vikzepaH	sems rtse gcig pa nyid ces bya ba ni rnam par g-yeng ba med pa'o //	88.58604314433994
jQAna saMniSraya dAnam samAhita cittasya yaTABUta jQAnAt	shes pa'i rten byed pa ni sems mnyam par gzhag pa na yang dag par ji lta ba bzhin du shes pa'i phyir ro //	90.61637003338477
saMSaya vyAvartanam prajQayA DarmAn pravicinvataH niScaya lABAt	som nyi zlog pa ni shes rab kyis chos rnams rab tu rnam par dbye na nges pa rnyed pa'i phyir ro //	88.50080368799681
astitve BisaMpratyaya AkArA SradDA guNa tve prasAda AkArA	dad pa ni yod pa nyid la mngon par yid ches pa'i rnam pa dang / yon tan can la dad pa'i rnam pa dang / nus pa la bdag gi rnam pa thob par byed dam /	79.89629899957288
Sakya tve BilAza AkArA Sakyam mayA prAptum nizpAdayitum vA iti	sgrub par byed nus so snyam du 'dod pa'i rnam pa'o //	83.3698668219754
hri AdayaH sugama tvAt na viBajyante	ngo tsha shes pa la sogs pa ni go sla bas yang rnam par ma phye'o //	88.86557565694571
upapatti prAtilamBikam Sruta cintA mayam BAvanA mayam ca yaTAkramam vipAka Agama aDigama rUpam veditavyam	skye bas thob pa dang / thos pa dang / bsams pa las byung ba dang / bsgoms pa las byung ba ni go rims bzhin du rnam par smin pa dang / lung dang rtogs pa'i shes par rig par bya'o //	93.51226684732991
pratisaMKyA prajQA DErya sahitA	brtan pa dang bcas pa'i shes rab ni so sor brtags pa'o //	89.67005086363407
sTAmavAn vIryavAn utsAhI dRXa parAkramaH nikzipta DuraH kuSalezu Darmezu iti evamAdi sUtra padAni yaTAkramam saMnAha Adizu aByutsAha vastuzu	dge ba'i chos rnams la mthu dang ldan pa dang / brtson 'grus dang ldan pa dang / spro ba dang ldan pa dang / brtul ba brtan pa dang / brtson pa mi 'dor ba zhes 'byung ba mdo'i tshig 'di rnams ni go cha la sogs pa la mngon par zhen pa spro @5b ba'i dngos po rnams dang go rims bzhin du sbyar ro //	83.55769521940746
paripUraNam yaTA mOlam praveSaH	yongs su rdzogs par byed pa ni / ji ltar dngos gzhi la 'jug pa lta bu'o //	87.42489330754346
nizpAdanam tasya eva su parikarma kRta tvam	yongs su bsgrub pa ni de nyid legs par yongs su sbyong ba byas pa'o //	85.46377785936149
sarva AvaraNa nizkarzaNam tad vaSena ASraya parivRttitaH drazwavyam	sgrib pa thams cad sel ba ni de'i dbang gis gnas 'gyur bar blta'o //	83.9185730147608
sarva kuSala BAvanAyAH vIrya Adi pUrvaka tva At tezu apramAda prajQapti	dge ba thams cad bsgom pa'i sngon du brtson 'grus la sogs pa bzhi po 'gro bas /	84.71829810357141
