		10.0
pratyakzam BUyate kasmin viBavaH jQAyate kaTam  yukti	de ni su la mngon sum 'gyur // zhig shes pa der ji ltar 'gyur //	77.7891245288418
yadi skanDa niroDena Bavet na kleSa samkzayaH	gal te phung po ma 'gags na // nyon mongs zad kyang 'das mi 'gyur //	81.71463260652604
yadA ca ayam nirudDaH syAt tadA mokzaH Bavisyati  yukti	gang tshe 'dir ni 'gags gyur pa // de yi tshe na grol bar 'gyur //	77.25239476238073
avidyA pratyaya utpannam samyak jQAnena paSyataH	ma rig rkyen gyis byung ba la // yang dag ye shes kyis gzigs nas //	79.69671219263755
na utpAdaH ca niroDaH ca yuktaH kaH pyupalaByate	skye ba dang ni 'gags pa'ang rung // 'ga' yang dmigs par mi 'gyur ro //	79.111210104529
evam paSyati DarmaH yaH nirvAnam vA katam taTA	de nyid mthong chos mya ngan 'das // 'das shing bya ba byas pa'ang yin // gal te chos shes mjug thogs su //	66.58915300075981
Darma jQAnam param yatra BedaH tu tatra vidyate	'di la bye brag yod na ni //	40.128769976752146
ati sukzmasya BAvasya jAtiH yena vikalpitA	dngos po shin tu phra ba la'ang // gang @21a * // gis skye bar rnam brtags pa //	72.96284595896545
pratyaya udBavam arTam na paSyati saH vicakzaNaH	rnam par mi mkhas de yi ni // rkyen las byung ba'i don ma mthong //	83.80530208025657
samklesa kzIna BikzUNAm samsArAt ced nivAryate	nyon mongs zad pa'i dge slong gi / gal te 'khor ba rnam ldog na //	64.1221890803941
kutas sampanna budDEH ca tasya AramBaH na BAzitaH	ci phyir rdzogs sangs rgyas rnams kyis // de yi rtsom pa rnam mi bshad //	80.77447249428985
AramBe sati ca ekAnte Bavet Rzwi parigraH	rtsom pa yod na nges par yang // lta bar 'gyur ba yongs su 'dzin //	82.73738214696657
yaH pratItyasamutpAdaH tasya purvam param vA kim	rten cing 'brel bar 'byung ba gang // de la sngon dang tha ma ci //	78.78786652956687
samutpannam kaTam purvam paScAt punar nivAryate	sngon skye ba ni ji ltar na // phyi nas slar yang bzlog par 'gyur // sngon dang phyi ma'i mtha' bral ba //	83.00829472531807
purva aparAnta vihInaH mokzaH KyAtiH mAyA upamaH	'gro ba sgyu ma bzhin du snang //	59.76146836714311
Bavati idam yadA mAyA namkzyati iti tadA eva hi	gang tshe sgyu ma 'byung zhe'am // gang tshe 'jig par 'gyur snyam du // sgyu ma shes pa der mi rmongs //	76.17855575185902
mAyA jQAna parABUtaH mAyA jQAnena mohitaH	sgyu ma mi shes yongs su sred //	68.69543886184692
yaTA marIcikA mAyA Bavam budDayA hi paSyati	srid pa smig rgyu sgyu 'dra bar // blo yis mthong bar gyur ba ni //	85.57635917890111
purva antam vA aparAntam vA na dRzwayA parikliSyate	sngon gyi mtha' 'am phyi ma'i mtha' // lta bas yongs su slad mi 'gyur // gang dag gis ni 'dus byas la //	76.91882209950124
samskRtam ye hi manyante Banga utpAda vikalpitam	skye dang 'jig pa rnam brtags pa //	71.71206249509538
pratItya utpAda cakreNa vijAnanti na te jagat	de dag rten 'byung 'khor lo yis // 'khor lo'i 'gro ba rnam mi rtog /	76.6020978450972
tat ASritya yat utpannam na utpannam svayam eva hi	de dang de brten gang 'byung de // rang gi dngos por skyes ma yin //	87.18761151687066
svayam yadA yat utpannam utpannam nAma tat kaTam	rang gi dngos po gang ma skyes // de ni skye zhes ji ltar bya //	79.71894335268688
SAntam hetu kzayAt eva kzINam nAma avabuDyate	rgyu zad nyid las zhi ba ni // zad ces bya bar rtog pa ste //	81.87615297711429
svaBAvena hi yat kzINam tat kzINam ucyate kaTam	rang bzhin gyis ni gang ma zad // de (yi) zad ces ji ltar brjod //	77.39428260567345
na kaScid anutpannam niroDaH pi na vE taTA	de ltar ci yang skye ba med // ci yang 'gag par mi 'gyur ro // skye ba dang ni 'jig pa'i las //	77.69433002841181
utpAda Banga karmaNA aBiprAya arTaH pradarSitaH	dgos pa'i don du bstan pa'o // skye ba shes pas 'jig pa shes //	77.2487271828133
utpAda jQAnataH BaFgaH BaFga jQAnAt anitya tA	'jig pa shes pas mi rtag shes //	68.62404918670654
anitya tva avaboDAt ca sadDarmaH hi viboDitaH	mi rtag nyid la 'jug shes pas // dam pa'i chos kyang rtog par gyur //	78.33115138441124
yaH pratItyasamutpAdaH utpAda BaFga varjitam	gang dag rten cing 'brel 'byung ba // skye dang 'jig pa rnam spangs par // shes par gyur pa de dag ni //	76.77486808280078
parijAnAti tena eva enuttIryata BavAbuDiH	ltar gyur srid pa'i rgya mtsho brgal //	70.07535907549736
sadasadBiH viparyastAH Atma BAvAH pRTagjanAH	so so'i skye bo dngos bdag can // yod dang med par phyin ci log /	80.64123362312327
kleSa vamSa gatAH sattvAH Atma cinttena vaQcitAH	nyes pas nyon mongs dbang gyur rnams // rang gi sems kyis bslus par 'gyur // dngos la mkhas pa rnams kyis ni //	80.88075164022392
vivuDEH BAvyate BAveh SunyaH nityaH na AtmakaH	dngos po mi rtag bslu ba'i chos // gsog dang stong pa bdag med pa //	73.9494604354936
moza Darma cayaH ca eva viviktaH iti dRSyate	rnam par dben zhes bya bar mthong //	67.530216799842
amUla tvAt sTitiH na eva nirAlambaH nirASrayaH	gnas med dmigs pa yod ma yin // rtsa ba med cing gnas pa med //	81.25504587110144
avidyA hetu samBUtaH Adi maDya anta varjitaH	ma rig rgyu las shin du byung // @21b thog ma dbus mtha' rnam par spangs //	86.89305621254586
kadalI vasAram yat ganDarvanagaram yaTA	chu shing bzhin du snying po med // dri za'i grong khyer 'dra ba ste // rmongs pa'i grong khyer mi bzad pa'i //	63.32066902135269
moha puryAmi vivannO yaH mAyA vat paSyati jagat	'gro ba sgyu ma bzhin du snang //	72.77893234021737
atra brahma Adi lokaH vE satyaH iva avaBAsane	tshangs sogs 'jig rten 'di la ni // bden par rab tu gang snang ba //	82.86455521585526
satyat mRzA iti uktam Aryena tatra kA Sizyate parA	de ni 'phags la brdzun zhes gsungs / 'di las gzhan lta ci zhig lus //	73.37262446536998
lokaH vidyA anDa BUtaH sO tRznAstra utasA cAlitaH	'jig rten ma rig ldongs gyur pa //	73.21649829079124
tRznA rahita vijQasya puNya dRzwi samA kutas	sred pa rgyun gyis rjes 'brang dang // mkhas pa sred pa dang bral ba // dge ba rnams lta ga la mnyam // de nyid tshol la thog mar ni //	71.16873481319435
AdO tattvam idam dRzwam sarvamsti iti kaTyate	thams cad yod ces brjod par bya //	71.7592542031232
jAnan= arTa anna saktaH pi paScAt nunam vivicyate	don rnams rtogs shing chags med la // phyis ni rnam par dben pa'o //	77.32226563327826
na jAnAti vivikta arTa Sruti mAtram pravartate	rnam par dben don mi shes la // thos pa tsam la 'jug byed cing //	76.62864818465177
yezAm puNyam avicCinnam utsannAH itare janAH	gang dag bsod nams mi byed pa // skyes bu tha shal de dag brlag /	77.5359150768281
karmAni Pala yuktAni proktam samyak idam jagat	las rnams 'bras bu bcas nyid dang // 'gro ba dag kyang yang dag bshad //	81.41322742369044
tad svaBAva parijQAnam anutpannam hi desitam	de yi rang bzhin yongs (shes) dang // skye ba med pa dag kyang bstan // dgos pa'i dbang gis rgyal ba rnams //	67.92853214705814
aham mama iti kaTitam yaTA karya vaSAt janEH	nga dang nga yi zhes gsungs ltar //	75.70774098805019
taTA kArya vaSAt proktAH skanDa Ayatana DAtavaH	phung po khams dang skye mched rnams // de bzhin dgos pa'i dbang gis gsungs //	88.86276643889079
mahABUta Adaya KyAtAH vijQAne nicayaH taTA	'byung ba che la sogs bshad pa // rnam par shes su yang dag 'du //	81.1095373579901
tad jQAnena viyukttena mRzA eva na vikalpitam	de shes pas ni 'bral 'gyur na // log par rnam brtags ma yin nam //	78.96387419866413
nirvAnam satyam ekam hi jinEH yat aBiDIyate	mya ngan 'das pa bden gcig pur // rgyal ba rnams kyis gang gsungs pa //	86.66699927877771
na ava Sizwam tadA satyam evam vijQena kalpitam	de tshe lhag ma log min zhes // mkhas pa su zhig rtog par byed // ji srid yid kyi rnam g-yo ba //	63.88106815843096
yAvacittasya vikzepaH tAvat mArasya gocaraH	de srid bdud kyi spyod yul de // de lta yin na 'di la ni //	72.82928628663318
evamBUtaH Bavet yatra nA dozaH jAyate kaTam	nyes pa med par cis mi 'thad //	71.91843235877252
avidyA pratyayaH lokaH yasmAt budDEH prakIrtitaH	'jig rten ma rig rkyen can du // gang phyir sangs rgyas rnams gsungs pa //	82.06343077176159
vikalpaH tena lokaH yam iti kim na upapadyate	'di yi phyir na 'jig rten 'di // rnam rtog yin zhes cis mi 'thad //	85.60178014896995
avidyAyAm nirudDAyAm niroDaH jAyate yaTA	ma rig 'gags par gyur pa na // gang zhig 'gag par 'gyur ba de //	88.78212407471692
ajQAnataH hi samkalpaH iti kim na viDIyate	mi shes pa las kun brtags par // ji lta bur na gsal mi 'gyur //	69.05504399598037
hetutaH samBavaH yasya sTiti rna pratyayEH vinA	gang zhig rgyu dang bcas 'byung zhing // rkyen med par ni gnas pa med // rkyen med phyir yang 'jig 'gyur ba //	82.15158614924225
vigamaH pratyaya aBAvAt saH sti iti avagataH kutas	de ni yod ces ji ltar rtogs //	66.6982668240865
paramam BAvAm aSritya sTitiH ced BAva vAdinaH tadA eva hi sTitAH mArge na kaScid itasmayaH tatas	gal te yod par smra ba rnams // @22a * // dngos mchog zhen nas gnas pa ni // lam de nyid la gnas pa ste // de la ngo mtshar cung zad med // sangs rgyas lam la brten nas ni //	83.15525675861207
budDa mArge SritAH sarve nityam iti vAdinaH kena vAdena gRhyante BAvAH santi parAH iti	kun la mi rtag smra ba rnams // rtsod pas dngos rnams mchog bzung bas // gnas pa gang yin de smad do //	59.49424840999269
eza vA asO= iti yatra vimarSaH na upalaByate	'di 'am de'o zhes gang du // rnam par dpyad nas mi dmigs na //	77.16603268972257
idam satya madaH vA iti paNxitEH kaTam ucyatE	rtsod pa 'di 'am de bden zhes // mkhas pa su zhig smra bar 'gyur //	75.45951935909873
na anupAdAya tEH ca api lokaH vA Atma aBikAFkzate	de dag gis ni ma brten par // bdag gam 'jig rten mngon zhen pa // de dag kye ma rtag mi rtag /	81.49392433619911
nitya aniti Aderu utpAdah miTyA dRzwyA tu hAritaH	la sogs lta bas 'phrogs pa yin //	62.9289781108047
yezAm BAva asmupAdAya tat tvA stezAm prasAditAH	gang dag brten nas dngos po rnams // de nyid du ni grub 'dod pa //	66.09891631844201
tatra liFga AdayaH dozAH prajAyante na vA kaTam	de dag la yang rtags lcogs skyon // de dag ji ltar 'byung mi 'gyur // gang dag brten nas dngos po rnams //	75.47101321210395
yAn hi DarmAn upAdAya dRzwaH candraH jale yaTA	chu yi zla ba lta bur ni //	56.310251094676836
tatra satyam mRzA na eva kAmam dRzwyA na hAritaH	yang dag ma yin log min par // 'dod pa de dag ltas mi 'phrogs // dngos por khas len yod na ni //	61.54338570793703
rAga dveza udBavaH tIvra duzwa dRzwi parigraH vivAdAH tad samutTAH ca BAva aByupagame sati	'dod chags zhe sdang 'byung ba yi // lta ba mi bzad ma rungs 'byung // de las byung ba'i spyod par 'gyur //	81.37577655888633
sa hetuH sarva dRzwInAm kleSa utpatti rna tam vinA	de ni lta ba kun gyi rgyu // de med nyon mongs mi skye ste //	80.50858811900041
tasmAt tsmin parijQAte dRzwi kleSa parikzayaH	de phyir de ni yongs shes na // lta dang nyon mongs yongs su 'byang // dngos por khas len yod na ni ; / gang gis de shes 'gyur snyam na //	76.13877751871074
parijQAQca kena iti pratItya utpAda darSanAt	brten nas 'byung ba mthong ba de //	52.67356177738735
pratItya jAtaQca jAtam Aha tattva vidAm varaH	brten nas skye ba ma skyes pas // de nyid mkhyen pa mchog gis gsungs // log pa'i shes pa zil gnon pa //	73.17604914727755
miTyAjQAne pariBUya yaH satye satya DArakaH	bden pa min la bden rdzun pa'i //	69.42360326738068
parigrahaH vitarka AdeH kramAt rAga kriyA matA	yongs su 'dzin dang rtsod stsogs kyi // rim pa chags las 'byung bar 'gyur // che ba'i bdag nyid can de dag /	78.81500036029786
mahAtmanAm na pakzaH vA vitarkaH vA na vidyate	rnams la phyogs med rtsod pa med //	72.20669644219535
yezAm na vidyate pakzeH para pakzaH kutas tezAm	gang rnams la ni phyogs med pa // de la gzhan phyogs ga la yod // gang yang rung ba'i gnas rnyed nas //	73.66936495721596
yasmin= eva samASritaH dazwaH kleSa vizaDara Eh	nyon mongs sbrul gdug g-yo can gyis //	68.3289304030569
calam vA anizWitam cittam na tizWati anASritam	zin par 'gyur te gang gi sems // gnas med de dag zin mi 'gyur //	75.25841030739016
sa ASraya cittavAna sattveH kleSa udBUtaH vizaH mahAn	gnas bcas sems dang ldan rnams la // nyon mongs dug chen cis mi 'gyur //	76.0441702460117
sadA pRTak ajanaH hInaH kleSa sarpena gRhItaH	nyon mongs sprul gyis zin par 'gyur // byis pa bden par 'du shes pas //	68.54316209412045
prativimbe yaTA rAgaH loke ca moha vanDanAt vizaya pinjaraH saktaH bAlaH hi satya samjQayA	gzugs brnyan la ni chags pa bzhin // de ltar 'jig rten rmongs @22b pa'i phyir // yul gyi gzeb la thogs par 'gyur // bdag nyid che rnams dngos po dag / gzugs brnyan lta bur ye shes kyi //	81.63110028160649
cakzurByAm vizayAn nAma vimba jQAnena paSyati karma paFkezu anAsaktaH BAvaH yaTA mahAtmanaH	mig gis mthong nas yul zhes ni // bya ba'i 'dam la mi thogs so //	60.42108114013182
rUpa AsaktAH janAH muXAH maDyamAH rAga varjitAH	byis pa rnams ni gzugs la chags // bar ma dag ni chags bral 'gyur //	83.1215999677136
rUpa svaBAva vijQaH yaH vimuktaH budDimAn paraH	gzugs kyi rang bzhin shes pa yi // blo mchog ldan pa rnam par grol // sdug snyam pa las chags par 'gyur //	80.46958985318672
vivRtya suKa cintAyAH vIta rAga vivarjitaH	de las bzlog pas 'dod chags bral // sgyu ma'i skyes bu ltar dben par //	78.08764877079749
mAyA pumvat vipaSyanAt nivRtaH sa Bavizyati	mthong nas mya ngan 'da' bar 'gyur //	65.48185585640573
miTyAjQA anaBitaptaH yaH kleSa samdoza BAj BAvet	log pa'i shes pas mngon gdung ba'i // nyon mongs skyon rnams gang yin de //	73.65850693611961
BAva aBAvO vikalpanAt arTa jQAnam na jAyate	dngos dang dngos med rnam rtog pa // don shes 'gyur la mi 'byung ngo // gnas yod na ni 'dod chags dang // 'dod chags bral bar 'gyur zhig na // gnas med bdag nyid chen po rnams //	76.31173614522102
na ASrayH vIta rAgAH vE Bavanti rAga varjitAH arAge rAga varDAH te na sa ASrayAH mahAtmanaH	chags pa med cing chags bral min // gang dag rnam par dben snyam du //	64.29350540456848
yezAm vivikta cetasAm calam cittam caQcalam	g-yo ba'i yid kyang mi g-yo ba // nyon mongs sprul gyis dkrugs gyur pa //	75.10071795283416
kleSa sarpeH maTitaH pi tINaH KinnaH Bava ambudDeH	mi zad srid pa'i rgya mtsho brgal //	62.79735011524624
SAstreNa anena janAnAm punyam jQAnam ca sancitam	dge ba 'di yis skye bo kun // bsod nams ye shes tshogs bsags te //	57.2280972790534
punya jQAna kriyA udBUtam dvO= Aptotu param taTA	bsod nams ye shes las byung ba'i // dam pa gnyis ni thob par shog /	80.45206397448264
iti yukti zazwi kArikA samAptA Arya nAgArjuna muKa niH satam SAstram idam BAratIya paNxita mudita Sri paNxitAt Surtam	rigs pa drug cu pa'i tshig le'ur byas pa zhes bya ba slob dpon 'phags pa klu sgrub kyi zhal snga nas mdzad pa rdzogs so /	68.41894572859546
ca Bowa vAsinA pAtCava prAntIya suryakIrtiH nAma Bowa paNxitena liKitam Bowa BAzAyam iti		68.41894572859546

